step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102
76000	-521.067322522306085	-527.922810473265486	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.731576842351180	0	1	2	2	3	4	4	6	6	6	5	9	9	8	6	12	10	10	10	11	10	13	12	12	12	13	17	14	13	15	16	17	18	17	18	18	19	19	20	19	20	23	22	21	20	21	21	21	22	24	21	21	21	22	22	22	24	27	26	25	26	28	29	31	29	30	30	32	31	30	28	30	31	32	32	31	31	30	31	32	32	31	32	32	32	31	34	33	33	33	33	33	34	36	37	35	34	36	36	37	38	39	0	1	2	2	3	5	5	6	11	6	7	14	11	8	6	19	15	10	12	17	13	19	20	20	21	16	23	24	16	29	28	31	31	24	34	34	31	35	34	36	37	49	53	40	40	41	40	41	39	49	34	39	39	45	45	35	52	59	57	0	0	0	0	72	0	62	65	76	0	62	60	71	70	67	70	70	0	71	78	0	76	0	0	0	72	72	91	68	75	82	64	85	75	96	97	84	82	87	91	92	100	66	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	2	1	2	1	1	1	2	1	1	2	1	2	2	1	2	2	1	1	3	1	1	2	1	3	1	1	1	1	2	1	1	2	1	2	2	2	1	1	2	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	2	2	3	3	1	3
76500	-584.046702528139690	-590.902190479099090	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.648088172982654	0	1	2	2	3	4	4	6	6	7	5	9	7	8	9	12	8	10	10	11	11	13	12	12	12	13	16	14	11	13	16	17	17	17	18	17	19	19	20	19	20	23	22	19	21	21	21	21	22	24	21	21	21	22	22	21	22	27	26	26	27	28	27	31	28	30	29	32	31	30	29	31	31	32	32	31	31	30	31	31	32	31	30	31	34	32	33	33	33	33	32	32	34	35	36	33	33	35	36	37	38	40	0	1	2	2	3	5	5	6	11	6	7	10	9	6	10	29	6	14	10	18	8	16	20	17	18	16	25	24	15	29	24	31	31	31	34	31	32	34	31	36	37	49	53	36	40	37	44	41	39	42	39	44	39	56	40	33	53	59	57	0	0	0	0	71	0	63	63	82	0	65	60	78	67	62	76	66	0	71	71	0	70	0	0	0	64	78	64	81	76	77	78	71	75	84	89	84	82	91	92	85	100	97	1	1	1	1	1	1	1	2	1	2	1	2	1	1	2	1	2	2	2	1	4	1	1	2	2	1	2	2	2	2	4	1	1	1	1	1	2	1	4	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	3	3	1	1	2	1	1	1	1	2	1	3	2	1	1	2	3	1	2	2	1	1	1	1	2	1	2	1	1	1	2	2	1	1	1	2	2	3	2	2	2	2	2	2	2	2	1	3
77000	-560.081349845785667	-566.936837796745067	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.753513809821425	-1	1	3	2	2	4	5	6	6	7	5	9	8	8	9	12	10	10	10	10	9	11	12	12	12	12	17	14	14	15	15	17	18	17	18	16	19	19	19	18	20	23	22	19	21	20	20	21	22	24	21	21	20	22	20	23	24	27	26	26	27	28	28	31	29	30	30	30	31	30	29	30	29	33	32	31	31	31	31	31	32	30	32	32	34	32	34	33	33	33	33	33	34	35	36	35	35	35	36	36	38	37	0	1	2	2	2	5	5	6	11	8	6	13	7	10	10	19	8	21	12	21	14	19	20	18	18	22	31	24	26	16	24	31	28	36	34	31	32	33	40	36	37	49	53	40	35	32	36	41	39	49	53	53	39	44	40	38	52	59	57	0	0	0	0	72	0	63	63	63	0	62	61	71	62	66	82	66	0	71	71	0	68	0	0	0	71	78	92	81	81	70	78	79	75	93	89	84	82	91	92	98	100	75	1	1	2	1	1	2	2	1	1	1	1	1	2	1	2	2	2	1	1	1	1	1	1	2	2	1	2	2	2	1	2	2	2	1	1	1	2	1	1	2	1	1	1	1	3	2	2	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	2	2	3	1	2	1	1	2
77500	-541.054731768530928	-547.910219719490328	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.615727026841844	0	1	2	2	3	4	5	6	6	7	7	8	9	9	8	11	10	10	10	11	11	13	12	12	12	13	17	14	14	15	17	17	18	17	18	17	19	19	19	19	20	23	22	22	21	20	21	21	21	24	20	21	20	21	22	23	24	27	26	26	27	28	29	31	27	30	30	32	31	30	28	30	31	31	32	31	31	30	30	32	31	32	32	32	33	31	34	32	33	33	32	33	33	36	37	35	35	36	34	37	38	40	0	1	2	2	3	5	5	6	7	6	9	8	11	15	6	19	8	15	12	13	18	19	18	20	21	19	23	24	26	26	28	28	31	28	36	28	32	17	36	32	37	49	53	40	34	37	36	41	38	42	38	53	39	40	45	35	43	59	57	0	0	0	0	72	0	62	62	76	0	65	60	71	63	70	70	63	0	71	71	0	70	0	0	0	91	78	78	81	68	82	71	78	75	96	89	84	82	85	78	98	100	70	1	1	1	1	1	1	2	2	1	3	1	2	2	1	2	1	3	1	1	1	1	3	2	1	1	2	2	1	1	2	2	2	1	2	1	2	2	7	2	2	1	2	2	3	4	1	1	1	1	1	1	1	1	1	1	4	2	1	2	1	1	1	1	1	1	2	1	1	1	3	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	2	3	2	2	3	1	1	4
78000	-562.960781775645046	-569.816269726604446	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.715297169549121	-1	0	1	2	3	4	5	6	6	6	6	9	9	9	8	11	7	10	10	11	12	12	12	12	12	13	15	14	14	15	16	17	15	17	18	18	19	18	20	19	20	23	22	20	20	21	20	21	22	24	21	21	20	22	22	21	24	27	25	26	27	27	29	30	28	30	30	31	30	30	29	30	31	32	32	31	31	31	31	32	32	31	32	32	34	32	34	33	33	33	32	33	34	36	34	35	35	35	35	37	38	40	0	1	2	2	3	5	5	6	5	6	7	15	8	8	6	19	6	17	12	13	20	19	20	13	14	16	18	24	22	29	28	31	28	31	34	34	32	28	38	36	32	39	53	36	40	41	38	37	39	42	53	53	36	45	45	35	43	59	57	0	0	0	0	71	0	62	65	70	0	65	61	71	65	65	76	70	0	71	71	0	73	0	0	0	91	64	92	70	81	82	78	91	75	84	89	90	82	72	85	99	85	66	1	1	1	1	1	1	2	2	1	2	1	1	3	2	1	1	2	2	1	1	1	1	1	2	2	1	3	1	2	1	2	1	1	1	1	1	2	4	1	1	2	2	2	2	1	1	2	1	2	1	1	1	1	2	2	2	1	2	1	1	1	1	1	1	1	2	1	1	1	2	2	1	2	3	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	2	1	1	2	4	1	2	2	4	1	2	2	5
78500	-508.434110975436965	-515.289598926396366	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.675048759863443	-2	1	3	2	3	4	5	6	6	7	7	9	8	9	9	12	10	10	10	11	12	13	12	12	12	13	17	14	14	15	17	17	16	17	18	18	19	19	20	19	20	23	22	22	21	21	21	21	22	24	21	21	20	22	22	20	24	26	25	26	27	28	29	31	29	30	30	32	31	30	29	30	31	33	32	31	31	31	31	32	32	31	32	31	34	32	34	33	33	33	33	33	34	36	36	35	35	36	36	37	37	38	0	1	4	2	2	5	5	6	7	6	9	10	11	13	8	19	15	14	10	18	17	19	20	18	20	16	33	24	22	29	28	24	24	33	34	31	31	31	36	36	37	49	52	40	40	37	40	41	53	42	53	39	36	45	45	35	53	59	57	0	0	0	0	72	0	62	65	82	0	62	60	71	70	67	76	65	0	72	71	0	82	0	0	0	78	78	92	66	81	82	78	78	75	97	81	84	90	85	85	98	91	70	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	2	1	1	2	1	2	2	1	2	1	1	1	1	1	1	3	4	4	1	1	1	2	2	2	1	1	1	1	2	2	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	2	2	2	1	2	2	2	2	2	1	2	3
79000	-559.750370279411754	-566.605858230371155	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.659998386514838	-2	1	3	2	3	4	5	6	6	6	4	8	9	9	8	12	9	9	10	11	12	11	12	12	12	13	15	14	14	15	15	16	17	16	18	18	16	19	20	19	20	22	22	20	20	19	19	21	21	24	21	21	21	22	22	20	24	27	26	24	27	27	29	31	28	30	29	30	29	30	29	30	31	32	32	31	29	31	31	30	31	31	32	32	34	32	34	33	33	33	33	33	34	33	37	35	35	36	35	37	38	39	0	1	2	2	2	5	5	6	11	6	5	10	9	6	6	22	15	15	12	18	20	19	18	20	20	22	23	24	22	29	28	28	31	28	34	34	31	34	40	36	46	49	53	36	40	37	36	41	39	42	39	44	39	45	45	35	43	59	57	0	0	0	0	72	0	65	62	77	0	62	61	71	70	70	76	65	0	71	71	0	68	0	0	0	64	78	78	81	81	82	71	71	75	84	89	90	82	99	85	99	100	76	1	1	2	1	2	1	1	2	1	2	1	2	1	2	2	1	1	1	2	2	1	1	2	1	1	2	2	2	3	1	1	2	1	2	2	1	1	3	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	2	1	1	2	2	3	2	1	3	2	3	1	1	2	1	4
79500	-524.605754312698423	-531.461242263657823	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.739856829841214	0	1	2	2	3	4	4	6	6	7	5	9	8	8	8	12	10	9	10	11	12	12	12	12	11	13	16	14	14	15	16	17	17	17	18	18	19	19	20	19	18	23	22	22	20	21	21	21	22	24	21	21	21	22	22	22	24	27	26	26	27	28	29	31	29	30	30	32	31	30	29	30	31	31	32	31	31	31	30	32	32	32	32	30	34	32	32	33	33	33	33	33	34	33	36	35	35	35	34	37	38	38	0	1	2	2	2	5	5	6	11	8	7	10	11	10	8	19	10	14	15	18	20	19	18	20	18	16	20	24	26	29	24	31	28	28	34	34	32	35	40	36	31	49	53	39	40	37	36	41	53	42	39	39	39	45	45	38	52	59	57	0	0	0	0	71	0	62	63	66	0	62	61	71	63	67	76	84	0	71	71	0	76	0	0	0	78	78	78	68	68	82	78	78	75	83	89	93	82	85	91	85	100	61	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	1	1	2	2	1	2	2	1	2	1	3	1	1	1	4	1	2	2	1	1	2	1	1	1	2	1	1	2	1	2	1	2	1	1	1	1	1	2	2	2	3	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	2	2	1	2	1	2	1	1	3	1	3
80000	-544.765686886373260	-551.621174837332660	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.629434078271278	0	1	2	2	3	4	4	5	6	7	5	8	9	8	8	12	10	10	10	11	12	10	12	12	12	13	17	14	14	15	16	17	18	16	18	18	19	19	20	19	20	23	22	22	20	21	21	21	22	23	21	21	21	22	21	23	24	27	26	25	26	28	29	31	30	30	30	31	31	30	28	30	31	33	31	31	31	31	31	32	32	31	32	32	32	32	33	33	33	33	33	33	33	36	37	33	35	35	36	37	38	38	0	1	2	2	3	5	5	6	11	8	7	6	9	8	8	19	8	10	12	17	18	12	18	18	18	16	18	24	22	29	23	31	34	28	24	34	32	35	36	36	37	49	53	40	35	37	36	41	39	49	39	39	39	40	36	38	52	59	57	0	0	0	0	71	0	62	62	66	0	62	60	71	66	66	65	66	0	71	72	0	68	0	0	0	71	64	85	81	81	82	64	71	75	74	93	84	68	85	98	99	100	66	1	1	1	1	1	1	1	1	1	2	1	3	1	2	3	2	2	2	2	1	1	1	2	2	1	1	5	2	3	1	2	1	1	2	2	2	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	2	2	1	1	1	1	2	1	3	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	3	2	2	2	1	1	2	1	1	1	4
80500	-565.900354092198768	-572.755842043158168	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.598748547526799	-1	0	1	2	2	4	5	6	5	7	7	9	9	8	9	12	9	8	10	11	10	13	10	11	12	13	17	14	13	14	17	17	18	17	15	18	19	18	20	19	20	23	22	21	20	21	21	21	22	24	21	21	21	22	22	22	24	27	25	26	27	28	29	31	30	30	30	31	31	30	28	31	30	33	32	31	31	30	31	32	32	32	31	32	34	32	34	33	33	33	33	30	34	36	36	33	35	34	36	37	37	39	0	1	2	2	3	5	5	6	6	5	9	10	8	6	14	17	7	11	8	18	14	16	18	8	21	19	28	24	19	29	24	28	32	35	28	31	32	34	40	36	31	49	53	40	40	37	40	41	39	42	39	39	39	45	45	32	52	59	57	0	0	0	0	78	0	62	62	65	0	62	61	92	62	70	68	63	0	71	78	0	66	0	0	0	64	92	86	81	81	82	78	71	75	84	89	84	75	91	86	64	99	66	1	1	1	2	1	1	3	2	1	3	2	1	3	2	1	3	3	1	3	2	2	1	2	2	2	2	2	2	1	1	5	3	1	2	1	1	1	1	1	1	3	1	1	2	1	2	1	1	2	1	1	1	1	2	2	3	3	2	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	2	1	1	1	2	1	1	2	1	1	1	2	2	2	1	1	1	2	2	2	1	2	1	3	1	2	2	1	3
81000	-570.079552146279184	-576.935040097238584	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.676163956149305	0	1	3	2	3	4	4	6	6	7	7	9	9	8	7	12	10	10	10	11	12	13	11	12	11	11	17	14	14	15	17	17	18	15	18	18	19	19	20	19	20	23	22	22	19	20	21	21	22	24	21	21	21	22	22	22	23	27	25	26	27	28	29	30	29	30	30	31	30	30	29	31	31	33	32	31	31	30	31	31	32	32	32	32	34	32	34	31	33	33	32	33	34	36	37	34	35	36	35	37	38	37	0	1	2	2	2	5	5	6	7	6	9	8	15	6	6	12	13	11	12	18	17	16	18	15	18	12	21	24	26	29	34	28	31	28	34	32	32	35	35	36	37	49	53	38	36	32	36	41	39	49	39	40	39	45	45	38	52	59	57	0	0	0	0	71	0	63	62	65	0	63	61	78	66	69	68	66	0	71	78	0	76	0	0	0	86	71	92	67	81	82	71	78	75	93	68	90	90	92	71	85	100	68	1	1	2	1	2	1	1	2	2	1	1	2	2	2	2	2	1	3	1	1	1	1	1	2	1	2	2	2	3	1	2	3	1	1	3	1	2	1	1	1	1	1	1	3	1	2	2	1	2	2	1	2	1	2	2	2	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	5	1	2	3	5	2	1	2
81500	-540.522791805634938	-547.378279756594338	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.676489042864896	0	1	4	2	3	4	5	6	6	6	7	8	8	9	9	9	9	10	10	10	11	13	11	12	12	11	16	14	14	15	17	16	18	17	18	18	19	19	20	19	20	23	22	21	20	21	21	20	22	24	21	21	21	22	22	21	22	27	24	26	27	28	28	30	30	30	30	31	31	30	29	31	31	33	32	31	31	31	31	32	32	31	32	32	34	30	34	33	33	33	33	32	34	36	35	35	35	36	35	37	37	40	0	1	2	2	2	5	5	6	7	6	9	8	11	6	5	12	10	14	12	8	20	26	18	18	20	16	25	15	19	29	32	28	28	32	34	34	28	31	40	36	37	49	53	40	36	32	45	37	39	42	39	39	39	45	36	38	52	59	57	0	0	0	0	71	0	62	63	70	0	63	61	64	70	70	68	70	0	86	71	0	68	0	0	0	92	71	92	81	81	82	78	78	75	84	89	84	90	91	92	79	99	100	1	1	2	1	1	1	2	2	1	2	1	2	1	2	3	1	3	1	2	3	1	2	1	1	1	1	4	2	2	1	1	2	2	1	1	1	2	1	1	1	1	1	1	2	2	2	1	1	2	1	1	1	1	2	2	2	1	2	2	1	1	1	1	1	1	2	1	1	1	2	2	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	2	1	2	3	2	2	2	3	3	5	1	1
82000	-556.406001299221543	-563.261489250180944	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.731710881447582	0	1	4	2	3	4	5	6	6	7	7	9	9	9	8	12	10	9	10	11	12	12	11	12	12	12	15	14	12	15	16	17	15	17	18	18	18	19	20	19	20	23	22	20	20	21	21	21	22	24	21	21	21	21	22	23	24	27	26	25	27	28	28	30	27	30	30	32	30	30	29	30	31	33	32	31	31	31	30	32	32	31	32	32	34	32	34	33	33	33	31	33	33	36	35	35	35	35	36	36	38	39	0	1	2	2	2	5	3	6	7	6	9	10	9	15	11	19	10	15	12	18	23	19	18	23	13	19	20	24	19	26	33	31	28	31	34	32	32	35	36	36	37	49	53	36	40	41	44	41	39	49	39	39	39	45	45	38	52	59	57	0	0	0	0	71	0	65	63	65	0	63	61	71	67	66	70	70	0	71	71	0	82	0	0	0	86	78	71	68	81	82	64	64	75	96	81	84	82	64	98	78	85	85	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	2	1	2	2	1	2	2	1	1	2	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	2	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	3	1	1	2	2	2	4	1	4	2	4
82500	-558.910995927893509	-565.766483878852910	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.717749420535129	0	1	3	2	3	4	5	5	6	6	7	9	8	9	9	12	10	10	10	11	12	13	12	12	12	12	17	14	14	14	17	16	18	17	18	18	18	19	20	19	20	23	22	22	20	19	20	21	20	24	21	21	20	20	22	23	24	27	26	26	26	28	28	30	30	30	30	32	31	30	29	31	31	33	31	31	31	31	31	32	32	31	32	32	34	32	34	33	33	33	32	33	34	36	36	35	34	35	35	37	38	37	0	1	2	2	2	5	5	6	7	6	9	10	11	10	10	19	14	10	12	17	18	19	20	18	14	17	15	24	26	22	28	17	32	32	34	34	32	35	36	36	37	49	40	36	40	32	40	41	32	42	53	53	36	40	45	35	43	59	57	0	0	0	0	71	0	63	62	70	0	63	60	64	63	67	66	65	0	71	71	0	76	0	0	0	92	78	92	81	81	82	78	91	75	96	89	76	82	64	85	99	99	70	1	1	1	1	1	1	2	1	1	1	1	3	1	3	2	2	1	2	1	1	2	3	1	2	2	2	4	2	1	1	2	4	1	1	1	1	2	1	2	1	2	3	3	2	1	2	1	1	2	1	1	1	2	1	2	3	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	3	2	3	1	2	1	4
83000	-537.432941703567735	-544.288429654527135	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.643083049176520	0	1	2	2	3	4	5	5	6	7	7	7	7	9	9	12	10	8	10	11	12	13	12	12	12	13	17	14	14	15	17	17	18	17	18	18	19	19	20	19	20	23	22	22	21	21	20	21	22	23	21	21	21	22	22	22	24	27	26	26	27	27	28	30	27	30	30	30	30	29	29	31	31	33	32	31	31	31	31	31	31	31	32	32	34	32	34	32	32	33	33	32	34	36	37	34	35	36	35	37	38	40	0	1	2	2	3	5	5	6	5	8	7	6	9	10	10	12	10	7	12	17	20	19	20	12	18	19	24	24	16	29	28	28	32	28	34	34	32	35	36	36	37	49	53	40	39	32	40	41	39	49	39	39	39	45	45	38	39	59	57	0	0	0	0	71	0	63	70	70	0	65	61	64	65	67	82	68	0	71	71	0	66	0	0	0	79	71	78	66	81	82	92	78	75	90	97	84	90	91	91	99	99	74	1	1	1	1	1	1	2	1	1	1	2	3	1	2	2	2	3	2	2	1	1	2	1	5	2	3	4	2	2	1	2	2	1	1	1	1	1	1	2	1	1	1	1	3	1	2	1	1	2	1	1	1	1	1	1	2	3	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	2	1	1	1	2	2	1	1	1	1	1	2	1	2	2	1	2	1	1	2	2	2	2	2	2	2	2	2	5
83500	-524.705671551288106	-531.561159502247506	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.798925536136056	0	1	2	2	3	4	5	6	6	7	7	9	8	9	9	12	10	10	10	11	12	13	11	12	12	13	15	14	14	15	17	17	17	16	17	18	19	19	20	19	20	23	22	20	21	21	21	21	22	24	21	21	21	20	22	23	24	27	26	25	27	28	27	29	28	30	30	32	31	30	28	31	31	33	31	31	30	31	31	32	32	32	30	32	34	32	34	33	33	33	30	33	34	36	36	35	35	36	35	37	36	37	0	1	2	2	3	5	5	6	7	6	9	10	9	10	10	19	10	15	12	18	14	16	18	23	20	16	23	24	26	29	24	28	28	28	24	34	32	28	38	36	37	49	53	40	54	41	54	41	39	42	39	44	39	40	45	40	52	59	57	0	0	0	0	71	0	63	62	75	0	65	60	64	70	66	77	83	0	71	91	0	75	0	0	0	92	72	92	81	81	82	71	72	75	83	93	84	76	85	78	99	99	70	1	1	1	1	1	1	2	1	1	1	1	2	2	2	1	1	2	1	1	1	2	1	1	1	1	1	2	2	1	1	3	2	2	1	2	1	2	3	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	2	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	4	2	1	2	2	2	2	1	3
84000	-530.898067455516298	-537.753555406475698	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.732802816073456	-1	0	2	2	3	4	4	6	5	7	7	9	9	8	9	12	10	9	10	11	12	12	12	12	11	13	16	14	14	14	14	17	17	16	18	18	19	19	20	19	20	23	22	21	21	21	21	21	22	24	21	21	21	19	22	23	23	27	26	26	25	28	29	30	30	30	30	31	31	30	29	31	31	33	32	31	31	31	30	32	31	30	32	32	33	32	34	33	33	33	33	33	34	36	36	35	35	35	35	37	38	39	0	1	2	2	3	5	5	6	7	6	9	10	11	10	14	19	15	14	12	18	17	19	18	20	14	22	23	24	16	16	24	34	28	31	34	34	32	35	40	36	37	49	53	38	54	37	36	41	53	49	39	39	39	35	45	38	44	59	57	0	0	0	0	71	0	62	63	82	0	62	62	64	70	80	68	63	0	71	71	0	66	0	0	0	78	78	91	81	81	82	64	78	75	96	89	68	82	85	91	92	99	66	1	1	2	1	1	1	1	2	1	1	1	2	2	1	1	2	1	1	1	2	2	2	2	1	3	1	3	2	2	1	2	1	2	2	2	1	2	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	2	3	2	1	1	1	2	2	2	2	2	2	5
