step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63
56500	-339.578352649886199	-346.433840600845599	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.529222781000670	0	4	6	7	7	7	8	9	8	9	8	9	11	11	11	12	11	12	10	12	12	13	13	14	15	14	16	15	16	16	16	17	18	18	20	19	20	20	21	19	19	22	22	21	21	21	21	23	23	24	25	26	26	25	26	27	28	29	31	31	33	34	37	0	0	2	2	2	0	5	3	5	4	5	5	7	9	19	14	11	15	11	19	14	14	3	16	23	15	28	17	24	15	22	28	31	15	34	32	34	29	24	23	23	37	36	27	33	33	36	35	45	43	49	54	48	39	36	43	52	56	51	58	60	61	61	1	1	1	2	2	1	1	2	1	2	1	1	2	1	1	1	1	1	2	1	1	1	3	2	1	2	1	2	1	3	1	1	1	2	1	1	1	1	5	3	2	1	2	2	2	1	1	3	1	1	1	1	1	2	3	1	1	1	2	2	1	1	2
57000	-383.267657372335862	-390.123145323295262	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.485734896877854	1	5	7	6	6	8	8	9	9	8	8	8	10	8	11	11	10	13	11	13	13	12	13	15	14	15	17	16	15	16	17	18	18	17	18	18	19	20	19	18	20	22	21	22	21	21	23	23	23	24	25	25	26	26	28	27	29	30	31	32	33	36	37	0	0	2	2	2	0	5	4	3	3	4	5	7	2	12	14	3	19	3	14	17	11	22	16	8	21	28	26	3	24	28	18	22	19	30	18	18	18	19	25	34	41	37	33	39	38	28	44	35	22	49	41	43	41	48	48	56	54	53	58	56	61	62	1	1	1	1	1	1	2	2	1	1	1	2	1	2	1	1	1	1	2	2	1	2	1	1	2	2	1	1	5	1	1	2	3	3	1	2	2	4	4	2	2	2	1	1	1	1	4	1	3	8	1	2	3	3	3	2	1	2	3	1	2	1	1
57500	-359.014545820608475	-365.870033771567876	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.656663041278366	-1	3	7	7	6	7	7	5	9	8	7	9	11	12	10	11	9	12	11	12	13	13	11	14	14	15	17	15	16	17	17	18	17	18	20	20	19	20	20	19	18	22	21	21	22	19	22	23	23	23	24	26	26	26	29	27	28	30	29	31	34	36	37	0	0	8	8	2	0	5	2	5	3	5	11	7	12	8	9	5	9	3	12	11	16	4	20	19	21	22	20	22	24	25	22	28	30	41	26	28	33	30	29	33	39	35	46	36	30	38	39	39	33	48	20	48	49	48	30	56	45	48	54	60	59	61	1	1	1	2	2	1	1	1	2	1	1	2	2	1	2	1	2	1	2	2	3	1	2	2	1	1	3	2	2	1	2	2	1	1	1	3	1	2	2	2	1	1	1	1	1	2	1	1	1	2	1	5	2	1	3	4	1	3	2	2	2	4	2
58000	-336.617287598058795	-343.472775549018195	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.805362932467470	1	4	6	6	6	8	8	9	8	9	8	9	11	11	11	8	11	12	11	12	12	14	13	13	14	15	16	15	16	17	17	17	17	18	19	19	19	20	21	18	20	19	20	21	21	20	21	22	23	23	24	27	26	25	28	28	28	30	28	32	34	36	36	0	0	2	2	2	0	5	11	3	3	3	5	7	12	16	5	5	17	8	12	4	9	15	8	19	21	25	23	23	15	12	12	27	31	25	32	32	35	33	29	34	25	32	34	43	42	42	45	44	25	48	38	48	49	52	54	54	56	45	56	60	61	61	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	1	2	1	1	1	3	3	1	1	1	3	1	1	2	2	3	3	1	1	2	1	1	1	2	1	1	4	1	1	1	1	1	1	1	3	1	3	2	1	1	1	2	1	2	2	1	2	1
58500	-318.020314251119942	-324.875802202079342	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.696808854039761	0	3	6	6	5	5	7	9	9	8	8	10	11	12	10	12	11	13	11	12	13	12	14	13	15	14	16	15	14	16	16	17	19	18	18	18	19	20	21	19	19	20	22	21	20	20	22	23	24	23	25	25	25	25	29	26	27	30	30	33	34	35	37	0	0	5	5	2	0	4	5	5	3	4	11	7	13	11	11	3	8	5	19	19	11	8	9	22	16	25	24	16	17	19	25	36	30	30	16	21	36	35	23	34	36	34	42	40	33	38	39	39	38	48	48	43	33	53	39	56	56	55	58	60	60	61	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	2	2	2	2	1	1	2	2	2	1	1	1	1	1	2	4	1	1	1	1	2	3	1	1	3	1	1	2	1	1	1	1	1	2	1	1	1	2	2	2	2	1	2	1	2	1	1	1
59000	-372.686055405695242	-379.541543356654643	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.569765305891336	-1	3	5	7	6	6	7	7	8	8	9	9	10	11	11	11	9	12	10	13	12	12	12	14	15	15	16	15	15	16	17	16	19	18	19	19	19	20	20	19	19	21	22	22	21	20	23	22	24	24	26	26	26	23	28	28	27	31	30	33	31	35	37	0	0	1	2	2	0	5	5	5	4	9	4	7	19	7	4	9	19	2	19	14	11	19	22	16	21	23	23	17	19	26	26	18	30	32	24	32	40	4	29	34	36	25	40	37	32	42	39	41	43	48	42	45	36	51	54	54	57	56	56	56	61	58	1	1	3	2	2	1	1	1	1	1	1	1	2	1	2	2	1	1	3	2	1	2	1	1	1	2	3	2	2	3	1	1	4	1	1	1	1	1	7	2	1	1	3	1	1	3	2	1	3	1	1	2	3	2	1	3	2	2	1	2	1	2	2
59500	-368.837546933674503	-375.693034884633903	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.500291167246401	0	3	7	7	5	5	7	9	9	9	9	8	11	11	11	11	11	12	11	12	12	12	12	14	14	14	16	14	16	16	18	16	19	18	20	19	19	21	21	19	19	18	21	21	20	21	23	23	24	24	26	27	25	25	27	28	28	30	31	33	33	32	37	0	0	5	2	2	0	5	3	5	3	5	5	3	3	12	11	11	14	3	12	15	4	4	16	17	21	28	23	28	11	32	24	32	30	30	28	8	45	41	9	34	24	40	37	30	42	25	30	33	33	39	47	38	46	38	54	49	57	38	54	56	55	61	1	1	1	2	1	1	1	1	2	1	2	1	2	2	1	1	1	1	2	2	1	3	3	2	1	1	1	1	1	4	1	1	1	1	2	2	5	1	1	4	1	1	1	1	2	2	2	2	2	3	2	1	2	1	3	1	2	1	5	3	2	2	3
60000	-373.650210484606077	-380.505698435565478	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.561124792739711	1	4	5	7	6	6	8	8	8	7	8	10	11	10	10	11	9	12	11	13	12	13	14	14	15	14	17	15	15	16	18	16	16	19	19	17	19	19	21	19	20	21	20	21	22	21	22	22	23	23	25	27	27	26	26	27	29	30	28	33	33	35	37	0	0	2	3	2	0	3	4	5	3	5	11	7	9	10	14	8	9	11	12	14	11	19	11	23	21	33	15	8	17	33	16	15	33	32	18	21	30	40	14	37	34	33	13	23	3	42	44	39	44	46	55	51	39	48	49	56	54	55	56	57	59	61	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	2	2	3	1	2	1	2	3	4	2	3	2	2	2	2	4	1	1	7	1	1	2	5	4	8	1	1	1	1	3	1	1	2	2	1	1	2	1	4	3	2	2
60500	-324.567653492784984	-331.423141443744385	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.649724622460445	0	3	6	5	7	7	8	9	8	8	8	7	11	12	11	12	10	12	10	12	12	14	13	14	14	14	17	16	15	16	16	18	18	18	19	19	19	20	19	17	19	21	21	21	22	22	22	22	21	25	23	26	25	26	28	27	27	29	30	31	34	33	37	0	0	2	2	3	0	5	5	5	3	5	3	7	9	9	15	5	3	5	12	8	14	8	21	18	21	25	29	23	25	25	28	22	31	30	28	32	27	30	25	30	39	38	34	41	36	39	30	30	38	35	51	51	45	48	54	54	56	55	58	54	59	56	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	3	2	2	2	1	1	1	1	1	2	1	1	1	1	1	2	1	2	2	1	2	2	1	1	1	1	1	1	2	1	3	2	3	2	2	1	2	3	1	1	1	1	2	4	1	4
61000	-358.701056277150940	-365.556544228110340	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.466200506990120	-1	4	6	6	6	7	8	9	9	9	8	10	7	11	12	12	10	12	11	12	12	13	13	15	12	14	16	16	16	15	17	18	19	18	17	19	20	20	21	18	20	21	22	20	20	20	22	21	23	25	24	26	25	25	28	26	28	29	31	31	33	34	38	0	0	2	2	2	0	13	2	5	4	5	11	5	10	11	11	11	17	11	12	14	5	8	19	12	15	8	23	15	17	9	21	35	35	30	34	34	34	38	29	34	33	36	25	35	8	41	33	41	40	48	47	48	49	48	49	36	41	43	54	60	59	61	1	1	1	1	1	1	1	3	2	2	1	1	1	1	2	2	1	1	2	2	1	3	2	2	1	2	3	2	2	3	4	4	1	1	1	1	1	1	1	1	2	1	2	4	1	7	1	1	2	4	1	3	2	1	3	1	4	3	5	3	2	3	2
61500	-362.298112238728208	-369.153600189687609	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.494749328135059	-1	4	6	5	6	8	8	8	9	8	8	9	11	10	12	11	8	11	11	12	13	14	12	12	15	15	17	15	16	17	17	17	19	19	19	20	19	21	20	18	20	19	22	18	21	21	22	22	23	23	25	24	25	26	29	27	28	30	31	33	35	35	37	0	0	2	2	4	0	5	5	5	2	3	8	7	5	6	11	3	9	11	12	14	17	4	16	23	21	21	10	19	25	26	22	31	30	25	24	21	41	34	27	37	30	35	29	41	30	30	30	30	23	48	50	48	39	51	45	37	54	51	56	60	59	61	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	1	2	2	1	3	4	1	2	1	2	3	3	1	1	1	1	1	2	4	2	1	1	1	1	1	1	1	1	2	4	3	2	3	2	1	1	3	2	4	2	2	3	4	1	2	1
62000	-363.544264634708611	-370.399752585668011	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.615432967135773	1	4	4	5	6	7	8	7	8	9	8	10	10	11	11	11	10	12	11	13	11	13	13	13	14	14	16	15	15	16	17	15	19	17	18	20	17	21	20	18	20	20	21	21	20	21	23	23	23	24	25	25	26	25	27	28	28	29	29	33	33	36	37	0	0	1	2	2	0	4	2	5	8	5	11	7	17	7	11	5	8	5	15	8	14	15	17	21	21	21	18	21	19	25	14	35	14	30	24	14	42	34	16	30	30	37	39	24	42	38	45	41	40	48	31	30	35	54	53	53	56	52	57	58	60	62	1	1	1	1	1	1	3	2	1	2	1	1	1	1	2	1	1	2	2	1	2	1	1	1	2	2	3	1	1	2	2	1	1	2	1	3	3	1	2	4	2	2	3	1	3	1	1	2	2	2	1	4	4	3	1	2	2	1	3	2	2	1	1
62500	-371.513505597224594	-378.368993548183994	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.543526246928872	1	4	6	6	7	7	6	9	8	9	7	10	10	12	9	10	10	10	11	12	12	13	13	15	13	12	16	14	15	17	17	18	18	16	19	19	18	19	20	19	18	21	20	21	22	22	23	22	24	25	25	27	26	26	28	27	27	30	30	31	32	35	38	0	0	2	2	2	0	2	2	3	5	2	5	3	6	6	8	9	9	2	12	8	16	4	19	13	2	16	14	25	19	28	12	28	25	41	34	29	24	41	23	34	30	41	35	35	36	42	32	43	40	48	48	45	39	54	45	54	57	45	54	54	60	60	1	1	1	2	2	1	1	2	1	2	2	1	2	2	1	1	1	1	4	1	2	1	3	2	1	5	3	1	1	5	2	4	1	2	1	2	1	2	2	3	1	2	1	1	1	2	1	1	2	3	1	2	2	2	1	3	1	1	4	3	2	2	2
63000	-340.788236363299291	-347.643724314258691	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.578529033615712	0	5	6	7	7	6	7	9	9	8	9	10	9	10	11	11	11	13	11	13	13	13	12	14	13	14	16	13	16	17	16	17	19	18	19	19	19	21	20	19	19	21	21	22	21	21	22	23	23	23	26	26	26	25	28	28	28	29	29	32	35	36	37	0	0	2	2	2	0	3	2	3	3	5	11	7	9	14	11	9	5	9	9	14	14	3	16	15	8	22	13	25	17	23	10	32	17	23	26	29	30	34	31	30	35	33	40	35	35	43	45	39	29	48	50	38	39	54	54	54	57	48	45	56	58	61	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	3	1	3	2	2	2	1	1	3	1	2	1	2	2	3	1	4	4	2	1	2	1	1	1	1	1	1	1	1	1	1	2	3	1	1	2	2	2	2	1	1	2	6	4	4	1
63500	-351.483646874607416	-358.339134825566816	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.613920876063032	0	3	6	5	6	5	7	7	8	8	8	9	10	12	11	11	9	13	12	13	10	13	12	13	15	12	15	16	14	15	17	17	19	17	20	18	18	19	20	20	19	21	21	22	22	21	23	23	23	24	26	26	26	26	29	27	28	30	30	31	34	36	38	0	0	2	2	2	0	5	2	5	3	3	4	7	13	9	11	3	5	8	16	3	11	21	16	18	3	14	15	23	14	20	28	34	30	14	23	32	32	33	37	34	39	41	36	30	33	33	38	33	44	48	47	45	35	52	49	54	33	51	58	45	60	61	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	2	1	3	3	1	2	2	1	2	1	2	1	3	1	1	2	1	1	1	3	3	1	1	1	1	1	1	1	3	3	1	2	4	2	1	2	2	2	2	2	2	1	6	2	1	5	2	1
64000	-359.775102642886282	-366.630590593845682	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.647137636750298	-1	4	6	5	6	7	8	8	8	9	9	10	10	11	11	12	10	12	12	12	11	13	14	14	14	14	16	16	15	16	18	17	19	17	20	18	19	18	21	19	19	20	20	21	22	22	21	23	24	24	25	26	25	25	28	27	27	30	30	30	33	35	38	0	0	1	2	4	0	5	2	5	8	5	5	7	13	9	15	5	9	5	14	8	15	2	22	18	19	23	18	15	23	32	26	26	30	28	30	34	20	41	25	28	36	27	33	33	42	42	39	38	44	48	46	48	39	48	39	49	55	52	47	39	61	62	1	1	4	1	1	1	1	2	1	1	2	2	1	1	1	1	1	2	4	1	1	1	5	1	1	1	1	3	2	1	1	1	2	1	2	1	1	2	1	3	2	1	1	1	1	1	1	1	3	2	1	3	2	2	2	3	2	1	2	5	6	1	2
64500	-349.915944342243222	-356.771432293202622	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.661535532081436	0	4	6	6	6	8	8	9	8	7	9	10	10	11	10	11	11	12	11	12	12	13	12	13	14	15	17	16	16	14	16	16	19	17	20	19	18	20	19	19	20	21	21	22	21	22	23	23	23	23	26	25	25	24	28	28	28	30	31	32	32	36	36	0	0	2	2	2	0	3	3	3	2	5	5	7	3	6	3	11	11	3	12	16	11	14	11	18	21	25	22	23	16	19	25	30	30	34	34	31	25	28	29	34	39	33	27	25	36	42	41	43	31	48	48	41	45	51	49	48	38	58	56	56	53	61	1	1	1	1	1	1	1	2	1	1	2	1	1	3	1	3	1	2	2	1	1	2	1	2	1	2	2	2	1	1	2	1	2	1	2	1	1	3	1	1	2	1	1	3	4	2	1	2	1	4	3	1	2	1	1	2	2	4	1	3	1	5	1
65000	-339.720560456533860	-346.576048407493261	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.662241387972507	0	4	6	6	6	5	8	8	7	9	8	9	10	11	11	11	11	13	12	13	12	13	14	14	14	15	16	16	13	17	18	18	15	19	19	20	19	19	21	19	18	18	22	21	21	20	22	23	23	23	26	27	27	24	28	27	29	30	29	31	34	35	37	0	0	2	2	2	0	5	4	5	3	5	5	7	13	13	5	11	19	5	12	8	11	29	16	10	8	8	33	11	24	21	30	18	41	30	32	22	31	34	29	30	28	46	35	26	32	30	44	39	38	38	51	48	39	53	49	56	49	55	58	54	59	61	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	2	2	2	1	2	3	4	3	1	1	2	3	1	1	1	1	1	3	1	1	2	1	1	1	1	3	1	3	1	2	2	5	1	3	1	1	2	1	3	1	1	5	3	1
65500	-364.265339931059202	-371.120827882018602	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.653263815494608	0	4	7	6	6	6	7	8	7	8	8	10	10	9	12	11	11	12	10	13	12	12	12	14	13	14	16	14	14	16	17	17	19	18	19	18	20	20	20	19	19	21	20	22	21	21	22	21	21	24	25	27	24	26	29	25	28	29	29	32	34	35	37	0	0	2	2	2	0	5	9	5	4	2	11	7	2	17	11	19	14	5	15	12	3	16	9	19	21	28	19	8	24	27	23	36	30	36	23	35	41	41	31	34	30	34	5	24	25	39	33	37	38	48	51	38	56	52	49	56	54	51	58	60	60	61	1	1	3	1	1	1	1	1	1	2	1	1	2	2	1	2	1	1	1	1	1	2	1	3	1	1	1	2	4	1	1	2	1	1	1	2	1	1	1	1	1	3	1	7	3	4	1	1	1	2	2	1	2	1	1	2	1	2	3	1	1	2	2
66000	-342.851274404519245	-349.706762355478645	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.575294262964284	0	3	5	6	5	7	7	8	8	9	9	10	11	11	11	11	10	13	12	13	10	13	13	14	12	13	16	15	16	17	16	16	18	18	20	18	19	20	21	19	16	21	22	21	20	21	23	23	22	24	26	23	27	24	27	27	29	31	30	32	35	35	37	0	0	2	2	2	0	3	2	5	4	4	3	7	8	17	21	8	9	8	9	8	11	15	5	14	21	8	22	23	41	16	14	18	22	30	29	31	36	41	31	24	30	40	40	32	30	37	39	34	40	48	40	48	39	51	54	54	56	51	58	60	60	61	1	1	1	2	1	1	2	2	2	1	2	3	2	1	1	1	1	3	2	3	2	2	1	5	1	2	4	1	1	1	2	2	2	2	2	1	1	1	2	1	1	1	1	1	1	2	2	1	2	3	2	2	2	1	1	1	2	2	3	1	2	2	1
66500	-341.412331852964144	-348.267819803923544	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.644696904565554	1	3	7	6	6	8	7	9	8	7	8	9	10	10	11	11	10	12	11	12	13	14	13	14	14	15	16	16	16	16	18	16	17	18	18	20	19	21	19	20	19	21	21	21	21	22	23	23	20	24	25	25	24	24	28	26	29	30	30	32	34	35	36	0	0	4	2	2	0	5	2	5	5	5	3	5	9	12	9	7	9	11	12	15	3	19	11	19	21	25	15	23	25	29	25	23	30	30	35	35	49	35	31	34	30	41	27	40	32	44	49	35	40	27	47	49	39	51	38	56	54	49	58	56	61	58	1	1	1	1	2	1	1	3	1	1	1	1	2	1	1	2	2	2	2	2	1	3	1	2	2	1	2	2	2	2	1	1	2	1	1	1	1	1	1	2	1	4	1	2	1	2	1	2	2	2	3	1	2	2	2	2	2	3	4	1	4	1	3
67000	-358.231911925271163	-365.087399876230563	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.445157028745424	0	5	6	6	7	8	8	8	8	9	8	8	10	12	11	11	10	13	10	13	11	13	13	14	15	15	16	15	15	16	18	17	18	18	19	19	18	18	20	18	20	20	21	21	22	21	22	22	24	23	24	26	26	26	27	27	28	29	30	31	33	34	37	0	0	2	2	2	0	5	2	3	8	3	3	7	8	2	11	8	15	11	15	4	17	21	19	22	21	9	16	21	8	32	24	22	22	33	34	7	27	28	23	30	32	32	41	42	27	41	36	48	38	48	51	22	49	48	49	44	54	53	58	48	57	61	1	1	1	1	1	1	1	2	2	1	2	1	1	1	3	2	1	1	1	1	3	3	1	2	1	2	4	2	2	4	1	2	2	2	1	1	5	1	4	3	3	1	2	1	1	1	1	1	1	4	1	1	6	1	3	2	3	2	2	1	3	3	3
67500	-365.328788710489903	-372.184276661449303	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.597993121872040	-1	4	6	7	6	8	7	8	9	9	7	9	10	11	12	9	9	12	11	12	13	13	13	14	14	15	16	15	13	17	16	18	16	18	19	20	19	20	20	20	20	21	22	20	18	21	22	22	24	24	25	26	26	25	28	28	28	30	28	32	35	35	38	0	0	2	5	2	0	5	2	11	4	5	3	7	7	10	4	11	19	5	8	11	15	11	15	21	23	28	23	19	15	19	24	25	30	30	33	29	34	31	32	34	36	32	31	17	37	39	39	37	40	45	46	51	38	41	52	49	43	43	56	56	60	61	1	1	2	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	2	2	2	1	3	1	1	1	1	1	1	2	4	2	1	1	1	2	2	1	2	1	1	1	2	2	4	2	1	1	3	2	4	2	1	3	4	1	2	3	2	2	3	1	1
68000	-331.125821351734430	-337.981309302693830	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.612711761395226	1	4	7	7	5	7	7	8	9	8	9	10	10	12	12	11	10	13	11	12	11	14	14	14	13	14	14	15	16	16	17	16	19	18	19	18	20	20	19	19	19	19	22	22	21	20	22	22	22	23	24	26	27	25	28	27	28	30	29	32	35	34	37	0	0	5	2	2	0	5	4	5	3	3	5	7	12	5	11	11	8	3	12	8	11	19	8	12	21	4	23	22	24	26	26	22	30	24	24	32	36	30	36	34	30	30	33	42	42	36	35	34	40	35	51	51	49	45	54	52	39	51	58	52	58	61	1	1	1	2	1	1	1	1	2	1	1	2	2	1	4	1	1	3	2	1	2	2	2	3	2	2	2	1	1	1	1	1	2	1	3	2	2	1	2	1	1	2	3	1	1	1	2	1	2	2	4	1	2	2	2	1	1	5	2	1	3	2	1
68500	-370.528148730571559	-377.383636681530959	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.583282541161668	1	4	7	6	6	8	7	8	8	9	8	10	10	9	11	12	8	13	12	13	12	13	13	13	14	13	17	14	15	15	17	16	17	18	20	18	20	20	19	18	19	22	22	21	20	22	22	22	23	24	25	27	26	26	28	27	29	31	30	32	33	35	36	0	0	5	2	2	0	5	3	5	5	4	14	7	11	17	11	5	17	13	12	14	17	15	8	16	21	23	15	23	24	30	26	26	22	25	32	33	34	30	22	22	33	26	45	36	38	38	35	34	45	49	54	49	35	38	49	42	56	56	56	56	58	57	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	4	1	2	1	3	1	3	1	1	3	2	1	1	1	2	2	2	2	1	2	2	2	3	3	3	5	1	1	1	1	1	3	3	2	1	2	3	3	2	5	2	1	2	5	2	3
69000	-352.069013518352449	-358.924501469311849	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.549577407930026	0	4	4	7	6	7	7	9	8	9	8	10	10	11	11	11	8	12	11	13	12	13	13	15	13	13	16	15	15	16	17	18	18	17	20	19	19	20	21	20	19	21	22	21	21	20	22	22	24	23	24	27	26	26	27	28	28	30	28	32	34	35	36	0	0	1	2	2	0	5	5	5	4	5	5	7	11	9	11	5	11	8	15	16	5	8	8	21	8	19	11	8	24	25	30	9	19	30	31	31	33	35	14	27	32	35	41	41	32	42	34	41	36	34	45	48	49	48	36	49	39	51	57	60	49	56	1	1	2	1	1	1	1	1	1	1	2	2	2	1	1	2	1	2	1	1	1	3	2	2	1	1	3	4	2	1	2	1	4	3	3	1	2	1	1	4	1	1	1	1	1	1	1	4	3	2	3	3	2	1	3	4	2	4	2	2	1	5	4
69500	-416.856309767880077	-423.711797718839478	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.567224653122629	-1	4	7	6	6	7	7	9	8	8	8	8	10	11	11	10	9	13	11	12	12	13	14	15	14	15	17	12	15	16	17	17	18	19	19	20	19	21	20	19	19	20	21	20	22	22	23	23	23	23	25	26	27	25	29	27	29	30	30	33	35	34	37	0	0	4	2	2	0	5	3	4	4	5	3	7	8	6	2	11	19	2	13	19	11	22	28	21	25	21	15	22	17	18	10	24	30	30	40	26	44	41	24	32	30	41	26	28	30	42	38	38	38	48	50	48	49	48	49	54	41	51	58	56	51	62	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	4	1	1	3	1	1	2	1	1	1	1	3	1	1	3	2	4	1	2	2	1	2	1	1	2	1	2	1	2	3	4	2	1	1	1	1	1	1	1	3	2	2	5	3	2	3	5	2
70000	-363.148755998447257	-370.004243949406657	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.403653947890321	0	4	6	6	7	8	8	8	9	9	9	9	10	12	11	11	10	12	11	11	12	13	13	12	14	15	16	16	15	17	17	18	17	17	20	19	20	20	20	18	19	21	19	21	20	21	23	23	23	25	25	26	27	25	29	26	28	30	30	31	32	36	37	0	0	2	2	2	0	3	4	3	3	8	5	7	3	10	4	3	12	11	12	17	4	3	19	24	23	17	25	11	22	25	27	26	27	31	27	20	29	22	27	30	41	30	36	33	39	42	23	34	27	37	47	48	35	39	44	54	30	55	56	36	56	58	1	1	1	1	2	1	1	1	1	1	1	1	1	3	1	3	2	2	1	1	1	4	3	1	1	1	3	1	3	2	2	2	1	1	1	1	5	3	3	1	1	2	1	1	2	1	1	5	3	4	3	1	2	2	3	3	1	7	1	2	7	4	3
70500	-360.548569491787703	-367.404057442747103	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.511710172867960	0	4	6	5	7	5	8	7	5	8	9	9	10	11	11	12	11	10	10	13	12	13	13	14	14	13	17	15	15	16	18	18	18	19	19	19	18	18	20	20	19	20	22	21	22	22	23	21	24	23	24	25	25	25	28	28	29	30	31	32	34	35	37	0	0	9	2	3	0	5	4	2	3	5	5	7	10	4	19	11	9	3	16	14	11	4	19	21	17	22	2	11	28	20	30	29	32	28	32	30	27	30	23	37	28	41	41	25	42	42	39	43	40	48	34	33	35	54	35	54	54	55	52	60	56	54	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	2	1	2	2	1	1	2	3	2	1	2	2	6	3	1	2	2	1	1	2	1	1	1	2	3	1	2	1	1	4	1	1	1	1	2	1	3	2	2	2	4	2	3	1	3	1	4	5
