step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96
75500	-571.703016868868076	-569.627328012986140	-2.075688855881921	0.000124903869606	0.000015965202820	0.127819921598430	0.600611747098630	0	1	4	3	6	9	11	14	12	14	14	14	13	15	15	16	18	18	18	17	17	18	18	19	20	18	21	19	20	21	23	22	22	22	22	24	25	28	26	29	26	26	29	27	27	28	29	29	28	29	31	29	30	29	30	31	34	30	31	32	32	32	32	33	32	34	32	31	33	33	32	33	30	34	32	34	36	36	35	33	33	37	34	34	34	36	37	36	36	36	36	39	39	40	41	43	0	1	2	2	3	0	6	7	7	7	13	9	9	10	9	13	10	9	12	15	16	0	16	23	28	21	25	19	26	19	30	25	18	28	18	25	25	30	32	42	32	36	42	41	39	36	39	41	42	45	39	36	44	19	30	45	72	41	39	49	54	52	58	43	55	63	58	44	54	59	52	40	42	49	52	80	84	83	80	62	51	76	49	44	53	79	54	41	43	60	62	58	90	93	93	95	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	3	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	2	3	3	2	1	2	1	2	1	1	2	2	2	1	2	3	2	2	6	5	1	1	2	3	2	2	2	1	2	1	2	1	2	1	1	2	2	3	3	2	1	1	1	1	1	1	2	3	4	2	1	5	6	2	2	2	4	2	1	1	1
76000	-539.541676499743289	-537.680696782023460	-1.860979717719827	0.000119928359416	0.000019574154180	0.163215391884596	0.668252255113424	0	2	5	5	7	9	11	14	12	15	15	14	13	17	17	15	18	17	17	16	17	17	18	18	20	18	19	20	19	20	22	21	22	23	24	24	25	26	26	28	26	28	28	27	27	28	28	26	29	30	29	29	31	28	31	31	35	30	30	30	32	33	31	33	31	32	31	32	32	33	32	34	31	35	32	33	36	36	34	34	35	36	34	35	33	36	37	36	36	37	38	39	39	41	42	44	0	1	1	1	3	0	6	7	7	7	13	9	9	8	12	13	10	12	12	9	16	0	16	16	19	21	15	19	26	15	25	19	27	28	28	30	35	36	30	37	31	38	45	35	38	41	30	31	41	45	48	48	54	39	54	45	72	44	39	49	43	52	51	71	52	41	52	44	56	49	43	73	36	83	43	52	80	62	45	75	72	76	60	85	40	62	81	67	75	70	86	66	90	93	93	95	1	2	2	2	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	2	1	1	2	2	2	1	1	2	1	1	2	2	1	2	2	1	1	1	3	2	2	1	1	2	1	1	4	3	1	2	1	2	1	1	2	2	1	1	2	1	2	2	1	1	1	3	1	2	1	2	2	1	2	1	2	2	1	3	3	1	1	2	2	1	2	2	1	2	2	2	1	4	1	1	1	1
76500	-585.064460715446899	-582.557064430660830	-2.507396284786015	0.000122471556087	0.000010511752734	0.085830155750364	0.651683161424379	0	2	4	4	6	8	10	14	13	14	14	15	13	17	17	15	16	17	18	16	17	16	16	18	20	19	21	21	20	20	23	23	23	22	23	24	25	28	26	28	28	27	28	27	27	25	29	29	30	29	29	30	31	27	30	30	35	30	32	29	32	30	31	31	30	33	31	33	32	33	31	33	32	34	32	33	35	35	34	33	34	36	35	36	34	37	37	37	37	37	38	36	39	41	42	44	0	1	1	2	3	0	6	7	7	7	13	9	7	10	12	13	10	12	12	9	23	0	16	16	19	21	18	30	21	19	25	19	27	30	30	32	31	39	36	39	31	25	37	32	39	31	44	44	60	45	41	43	55	39	54	45	72	48	42	37	56	36	47	43	42	55	58	38	56	59	43	31	58	59	56	75	71	60	71	71	56	76	60	48	72	71	72	55	62	92	79	55	90	93	93	95	1	1	2	1	1	1	1	2	2	2	1	1	2	2	1	1	1	1	1	1	1	1	1	2	2	2	2	1	2	1	2	2	2	1	1	1	1	1	1	1	2	4	1	2	1	1	1	1	1	2	1	1	1	1	1	2	2	1	3	2	1	3	1	1	2	1	1	2	1	1	1	6	1	1	2	1	2	3	2	2	2	2	3	3	1	2	3	3	3	1	3	3	1	2	1	1
77000	-592.701019283943879	-590.114957154802482	-2.586062129141431	0.000120830623545	0.000009729344989	0.080520522888475	0.574630967856306	-1	1	4	5	6	8	11	14	12	14	14	14	13	16	17	15	17	15	18	16	17	18	18	19	20	18	18	20	19	19	22	23	22	23	22	24	25	27	26	29	28	28	28	27	27	29	29	29	28	29	31	31	30	29	30	29	35	30	32	32	32	32	32	31	31	34	31	32	32	31	31	35	31	34	32	34	34	35	33	33	34	36	33	34	35	36	37	36	36	36	38	39	37	40	42	44	0	1	1	2	3	0	6	7	7	7	13	9	9	10	12	13	10	9	12	8	16	0	21	16	19	21	18	19	26	12	25	18	27	30	25	31	35	25	30	36	36	36	36	32	32	38	41	44	44	25	40	19	54	45	54	45	81	48	39	49	43	56	42	56	39	73	39	73	56	49	42	52	43	59	36	42	80	49	71	61	50	77	42	55	41	38	81	73	76	50	76	66	39	90	94	95	1	2	2	2	1	1	1	2	1	2	1	1	1	1	2	2	1	1	2	1	1	1	1	2	1	1	2	1	1	2	1	2	2	2	1	1	1	3	4	2	2	2	3	2	2	1	1	2	1	5	1	5	1	1	1	2	1	1	2	2	2	2	2	1	2	1	3	1	1	2	1	3	1	1	4	3	1	3	2	1	3	1	3	2	3	5	2	3	1	4	1	2	3	2	1	2
77500	-641.316950375941019	-639.142795946764977	-2.174154429175987	0.000149176015025	0.000017259749087	0.115700564089608	0.550345653023240	0	2	4	5	6	8	11	14	13	14	14	14	12	16	17	15	18	17	18	16	17	17	19	19	18	18	20	21	20	21	23	23	22	22	24	24	25	28	26	29	26	26	28	27	27	27	29	29	30	30	31	31	30	30	31	29	33	30	32	31	32	32	30	30	32	33	31	31	32	31	32	34	32	35	33	33	36	35	31	33	34	36	35	35	36	36	36	35	37	36	38	36	38	38	41	44	0	1	1	2	3	0	6	7	7	7	13	7	7	7	9	13	14	12	12	9	16	0	16	16	12	21	18	25	24	15	28	34	18	28	32	27	28	30	32	37	31	31	45	15	39	41	38	41	40	45	63	35	47	41	53	45	73	41	67	49	50	43	48	43	43	58	19	40	44	37	79	73	41	75	31	69	38	48	39	71	57	48	73	48	40	25	81	54	73	60	82	57	83	67	90	59	1	1	1	2	2	1	2	2	2	2	1	2	1	3	2	2	1	1	2	1	1	1	2	2	2	1	2	1	1	3	1	1	2	1	1	2	2	2	2	3	2	1	1	4	1	1	1	2	1	2	1	4	1	2	1	1	1	2	1	1	1	2	1	1	2	2	6	1	3	4	1	2	3	1	6	1	3	3	2	1	1	3	1	3	4	8	1	3	3	2	2	2	1	3	2	4
78000	-599.541382360456964	-596.998680618616504	-2.542701741840443	0.000179275174992	0.000014948557053	0.083383307552485	0.624639151308783	0	2	5	4	5	8	11	13	13	13	15	14	14	16	18	16	18	16	18	17	18	18	18	18	19	18	21	20	20	20	22	22	22	23	24	24	26	27	26	28	27	27	28	25	27	28	29	27	29	30	32	29	30	29	29	30	34	31	32	31	32	32	31	32	31	34	32	33	32	32	32	34	32	34	32	33	34	36	34	31	35	36	33	34	34	36	36	36	37	36	39	39	38	38	41	43	0	1	1	1	1	0	6	7	7	7	13	7	9	7	18	13	10	9	7	12	16	0	16	16	12	16	15	25	26	15	28	14	18	28	30	30	36	44	33	48	31	25	45	36	36	37	41	34	38	42	40	43	44	44	44	42	51	37	46	50	52	43	41	38	27	54	39	62	56	65	56	44	55	51	53	58	80	64	80	49	63	76	50	73	50	64	57	54	77	59	89	86	86	59	83	95	1	1	2	2	2	1	2	1	1	1	1	2	1	3	1	1	2	1	4	2	1	1	1	1	2	1	2	1	1	1	1	3	3	2	2	2	1	1	2	1	3	4	1	1	2	1	2	2	2	2	2	1	2	2	2	1	1	3	2	1	1	2	2	2	5	3	3	1	1	1	1	4	2	1	1	1	1	1	2	1	2	2	1	1	2	3	1	3	2	2	2	2	1	2	4	1
78500	-640.429411009200749	-637.822124074073031	-2.607286935127764	0.000166420876643	0.000013176054382	0.079173086018508	0.481638519589156	0	2	6	4	5	8	10	13	14	12	15	14	13	16	18	15	17	17	17	15	17	17	19	17	20	18	20	20	20	20	22	23	22	22	23	24	24	28	27	29	27	28	29	26	26	28	30	30	30	30	32	31	30	28	30	30	34	31	32	31	30	31	30	31	30	34	32	32	33	30	31	34	32	35	33	33	35	35	35	33	34	36	34	35	34	37	35	37	36	37	38	39	40	40	42	42	0	1	4	2	1	0	6	7	7	7	13	13	7	8	12	13	10	12	12	9	16	0	16	16	19	21	9	12	24	19	28	28	18	19	25	31	30	45	36	41	35	37	30	32	36	36	39	25	19	32	55	42	44	45	44	32	56	39	33	32	36	54	40	46	42	46	32	53	60	28	61	49	39	67	58	71	39	73	71	71	50	76	42	67	48	71	85	58	48	78	67	58	60	77	83	93	1	1	1	1	3	1	2	2	2	1	1	1	2	2	3	1	3	1	2	1	1	1	1	2	2	1	2	3	2	2	1	2	2	2	2	1	3	1	2	1	3	1	6	1	2	2	2	4	6	4	1	2	2	1	2	4	2	2	7	3	3	1	1	1	1	3	4	1	1	4	1	2	3	1	1	1	4	1	2	2	1	2	2	2	3	3	1	4	2	1	3	4	4	3	5	1
79000	-604.928146095370153	-603.162003726857506	-1.766142368512632	0.000125467083516	0.000023199078869	0.184901714605512	0.529015618765269	1	2	5	5	6	7	11	14	13	14	15	15	13	17	15	16	18	18	18	16	17	16	18	19	19	18	21	20	20	20	23	21	21	23	22	24	25	24	26	28	27	27	28	27	28	29	29	26	29	30	30	30	30	30	30	31	35	30	32	31	31	31	31	32	32	32	31	32	32	31	32	35	30	35	31	33	36	36	34	32	32	36	35	35	35	35	36	36	36	36	38	39	39	40	42	44	0	1	2	2	1	0	6	7	7	7	13	9	7	8	9	13	10	12	9	15	16	0	16	23	19	21	19	19	26	19	25	25	25	19	25	28	35	32	32	39	48	39	39	39	36	36	40	36	39	39	48	43	39	44	25	45	37	48	39	73	52	43	40	50	73	44	58	58	50	49	62	62	48	30	50	80	76	50	71	56	54	76	60	62	68	56	57	55	86	60	79	51	79	78	94	93	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	2	3	1	3	1	1	1	1	1	1	1	2	1	1	1	2	1	1	3	2	3	2	1	2	1	1	1	1	1	2	1	1	1	2	2	3	1	2	2	5	2	5	2	3	1	1	2	3	1	1	2	1	2	1	1	1	2	2	6	1	1	1	5	2	1	1	2	3	2	2	2	1	4	1	2	2	4	3	2	1	2
79500	-580.374279375431229	-578.343460233996893	-2.030819141434323	0.000150908784693	0.000020230875813	0.134060292475488	0.635030605361104	0	2	5	6	7	7	11	14	13	14	15	14	13	17	15	15	18	17	17	16	17	17	18	18	19	18	21	20	20	21	23	22	22	21	24	24	25	27	27	28	27	28	28	27	27	27	30	29	29	29	31	30	29	26	29	31	35	29	33	30	33	31	31	33	31	31	31	31	32	32	31	34	32	35	32	33	35	34	34	33	33	36	35	35	35	37	37	36	36	37	38	39	39	40	41	43	0	1	2	1	4	0	6	7	7	7	13	9	7	8	9	13	7	9	7	15	16	0	16	16	9	21	18	19	23	25	28	30	27	19	19	32	31	37	28	36	36	41	32	37	31	32	46	46	39	38	49	38	46	32	54	52	62	41	70	49	69	40	47	49	40	58	46	44	40	39	45	48	46	59	52	52	79	51	80	71	51	76	36	40	66	79	57	53	76	78	86	67	60	90	93	95	1	1	1	2	1	1	2	1	1	2	1	1	1	2	1	1	4	1	3	1	1	1	2	2	3	1	2	2	1	1	2	1	1	2	4	1	1	1	4	2	2	1	2	1	2	3	2	1	1	1	2	1	1	2	2	1	2	1	1	1	1	2	1	1	1	1	2	2	2	2	1	3	2	1	1	1	1	2	1	1	2	2	6	2	1	2	1	3	2	2	1	4	4	2	1	1
80000	-559.041343478274825	-556.526376995903888	-2.514966482370951	0.000134194366319	0.000011446291186	0.085296361539663	0.633235478608764	1	2	6	4	7	9	11	13	12	14	14	14	13	16	17	16	17	18	17	16	17	17	19	17	19	18	22	20	20	21	21	23	21	23	23	24	26	28	25	28	27	27	28	26	27	28	29	29	29	30	31	30	30	29	29	30	34	30	32	31	32	32	32	33	32	33	31	32	32	33	31	33	33	33	32	34	35	36	32	34	35	37	34	34	36	37	36	36	37	37	37	38	39	39	42	44	0	1	1	2	1	0	6	7	7	7	13	9	9	7	9	13	10	12	12	9	16	0	24	16	19	21	12	19	26	25	19	15	18	27	31	25	35	42	25	39	39	32	19	19	32	36	40	45	42	54	44	40	38	39	36	38	72	41	49	49	42	52	47	55	38	46	32	58	50	43	36	43	42	59	56	56	71	83	71	71	57	77	59	68	67	77	57	84	73	83	71	84	83	90	93	95	1	1	2	1	3	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	1	1	1	1	1	1	5	1	1	1	3	3	2	1	1	2	2	1	2	2	1	1	6	4	2	2	1	1	1	1	2	2	1	2	2	1	1	2	1	2	2	1	1	2	2	2	3	1	1	1	2	3	3	1	1	3	2	1	1	2	1	1	2	1	2	1	1	1	2	2	3	2	2	1	1	1
80500	-594.746539116084023	-592.284167413492696	-2.462371702591284	0.000174891959147	0.000015585199689	0.089113300376253	0.585218161635600	0	2	4	5	7	9	11	14	13	14	15	15	14	17	17	16	17	17	17	16	17	16	17	19	19	19	22	20	20	20	21	22	21	23	24	23	25	27	26	28	26	27	28	27	28	27	29	30	30	30	29	30	31	30	30	30	33	31	30	32	33	32	31	33	30	34	29	31	32	32	32	34	32	34	33	33	35	34	34	33	33	36	34	35	34	37	36	35	35	36	38	39	38	40	42	42	0	1	1	2	3	0	6	7	6	9	13	9	9	10	20	13	10	8	12	9	16	0	16	16	18	21	30	25	24	25	25	25	12	19	36	25	32	34	32	39	36	36	37	32	36	28	41	45	42	51	34	40	59	41	37	42	68	51	35	39	52	68	47	51	47	60	41	44	45	43	52	57	54	47	53	62	71	43	59	71	67	76	73	54	38	78	72	73	76	79	77	34	78	90	94	93	1	1	1	2	1	1	2	2	2	1	1	2	1	2	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	3	3	1	2	2	2	1	1	2	2	2	2	2	4	2	1	1	1	2	1	1	2	2	2	1	1	3	3	2	1	1	2	1	1	1	2	2	2	1	1	1	2	1	1	2	4	2	1	2	2	1	2	3	1	2	2	1	1	1	8	2	2	1	1
81000	-570.974955409800373	-568.267462723454742	-2.707492686345652	0.000162803508856	0.000011924872621	0.073247024618192	0.732284019593491	0	1	5	5	7	8	12	14	14	15	13	15	15	17	17	16	18	18	17	16	18	17	19	18	19	19	22	21	19	21	22	21	23	23	24	24	25	26	26	29	26	27	28	27	28	29	29	29	28	29	30	29	31	29	28	30	33	31	31	32	33	32	30	33	31	34	32	32	32	32	33	35	32	35	32	33	35	33	34	31	34	36	34	35	35	35	37	34	36	37	38	39	38	40	41	44	0	1	2	2	3	0	6	7	6	8	7	7	11	8	7	13	10	12	12	9	16	0	16	16	19	21	18	18	24	12	19	12	18	28	31	27	30	31	25	42	36	35	36	36	38	44	43	41	38	42	45	45	54	55	41	45	60	52	42	49	60	52	40	38	44	51	55	54	56	42	80	57	42	70	51	80	79	42	71	52	57	77	67	53	68	79	72	58	58	83	86	85	90	60	93	95	1	1	1	1	1	1	1	1	3	1	1	2	1	1	2	1	3	2	1	1	1	1	2	2	1	1	2	1	1	3	2	2	2	1	1	1	2	1	3	1	1	2	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	5	2	3	3	2	1	2	1	2	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	2	2	2	1	3	1	4	1	2
81500	-621.922631329421051	-619.309712915162095	-2.612918414258975	0.000165676083914	0.000013058801383	0.078821282316279	0.548678582002729	-3	0	5	6	7	7	10	14	13	14	14	12	15	16	17	16	16	16	17	16	18	17	18	19	20	17	22	20	20	21	22	23	21	23	22	22	26	25	25	28	28	27	27	28	26	29	30	28	29	30	31	31	31	29	30	30	35	30	33	31	32	31	31	32	31	32	31	32	32	33	32	34	32	34	33	34	36	35	34	34	35	36	33	35	34	37	36	36	36	34	39	38	40	38	42	44	0	1	2	1	3	0	6	7	12	9	12	7	11	12	12	13	10	12	18	9	26	0	16	16	19	16	25	19	26	19	25	28	18	25	25	25	35	34	33	39	37	39	39	37	38	37	42	37	38	49	46	43	55	44	44	45	73	48	46	49	41	49	42	48	38	58	44	48	63	65	47	63	48	83	52	60	80	63	60	52	72	38	63	63	53	77	81	67	42	42	86	90	74	49	93	95	1	2	1	4	1	1	1	2	1	1	1	2	1	2	3	1	1	2	1	2	1	1	2	2	2	1	1	1	2	2	1	2	2	2	1	2	2	1	3	1	2	1	1	1	1	1	2	1	2	1	2	2	1	1	1	2	3	2	2	2	2	1	3	3	3	2	1	2	1	1	1	2	2	1	1	2	1	2	3	2	1	4	1	2	2	1	1	3	5	3	1	2	3	3	1	1
82000	-582.676142315214634	-580.326295529798131	-2.349846785416534	0.000135841772711	0.000013342579097	0.098221473635451	0.647053172703473	0	1	4	5	4	8	10	15	13	15	12	15	14	17	17	15	18	18	17	15	16	16	19	16	19	18	21	21	20	19	22	22	22	23	23	25	25	26	27	28	27	27	28	27	27	28	29	29	29	29	32	30	29	29	31	31	33	30	32	32	32	32	31	32	30	33	31	33	31	32	31	34	31	34	32	34	36	35	35	34	35	36	33	35	35	36	35	37	37	35	38	40	40	41	42	43	0	1	1	2	1	0	6	7	7	7	7	9	11	8	12	13	10	12	12	9	16	0	24	16	19	24	9	30	26	19	19	19	27	32	25	18	30	25	35	44	32	37	41	36	31	45	38	42	39	19	63	43	45	44	54	42	67	48	41	49	45	40	44	47	44	67	58	67	65	49	44	57	48	61	52	52	80	47	73	71	72	52	70	56	54	80	57	44	71	61	80	68	90	50	93	95	1	1	2	2	2	1	2	2	2	2	2	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	3	1	1	2	2	2	1	1	2	4	2	2	2	1	2	1	1	2	2	1	2	1	1	6	1	1	1	1	1	2	1	1	2	2	3	2	2	2	2	1	1	1	1	3	1	1	2	1	1	2	1	3	2	1	1	4	1	2	3	1	1	5	4	1	2	3	1	4	1	1
82500	-584.832476809945661	-582.560849964555587	-2.271626845390066	0.000155323546740	0.000016377884358	0.105443667119147	0.624355109251965	0	1	5	2	6	9	11	13	13	15	13	14	14	15	17	15	18	18	17	15	17	17	17	18	20	18	21	20	19	20	22	22	21	22	23	24	26	26	26	28	27	27	27	26	28	28	29	28	30	29	30	31	31	29	27	30	35	29	32	32	31	33	32	31	32	32	30	31	30	32	32	34	31	34	33	33	33	35	34	34	34	36	35	36	35	36	36	36	35	35	38	40	39	39	42	43	0	1	4	2	1	0	6	7	7	8	7	9	11	8	9	13	14	15	9	9	16	0	16	16	15	21	18	19	26	15	28	12	18	19	30	31	25	36	27	31	36	36	39	36	38	30	36	39	40	45	47	43	58	44	30	45	81	48	55	39	42	50	40	39	54	44	44	44	38	52	56	58	58	38	68	52	71	45	71	69	62	76	52	67	67	80	81	62	79	74	71	58	90	90	93	95	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	2	1	3	1	1	1	1	2	2	1	2	1	1	1	1	4	2	3	2	1	2	2	4	2	1	1	1	1	1	2	2	1	1	1	1	2	1	2	3	1	1	1	3	3	1	3	2	1	1	3	2	3	2	1	1	2	1	3	1	1	1	3	1	2	1	2	2	3	3	1	1	1	1	1	2	5	1	1	1	1
83000	-596.514599981166953	-594.147811826131942	-2.366788155034993	0.000137085637273	0.000013264379516	0.096759804892763	0.548875726229744	0	1	4	5	5	7	10	14	14	14	14	12	15	17	16	16	18	18	18	15	17	18	19	19	19	18	22	21	20	21	22	22	22	22	24	22	25	27	26	27	27	27	28	27	27	29	29	30	29	29	31	30	30	28	30	30	33	28	33	31	31	33	31	31	31	33	31	32	32	32	31	34	32	34	32	34	34	35	32	33	34	36	35	35	36	37	36	36	36	36	39	38	40	40	42	43	0	1	1	2	3	0	6	7	12	7	12	7	11	8	9	11	10	15	15	12	16	0	16	16	19	21	18	25	26	19	19	25	18	18	32	25	19	37	28	19	31	30	32	39	25	38	37	37	39	41	43	54	43	32	44	50	71	37	70	48	41	56	47	53	30	45	39	47	47	47	25	57	55	59	45	45	73	71	53	41	71	62	52	48	54	52	57	68	65	78	86	41	83	83	93	95	1	1	2	2	1	1	1	2	1	2	2	2	1	2	1	1	3	1	1	1	1	1	2	2	1	1	2	1	1	3	2	1	2	2	1	2	3	1	3	5	2	3	3	1	4	1	3	2	2	1	1	2	1	2	2	1	1	1	1	1	2	1	1	1	5	4	2	2	1	2	4	1	1	1	3	3	1	2	1	3	2	1	2	3	3	4	3	2	3	1	1	5	3	3	1	1
83500	-579.463824190693117	-577.095763678841990	-2.368060511851110	0.000130638663815	0.000012626410408	0.096651405021302	0.659582374255967	1	2	5	5	7	7	11	14	13	15	14	15	15	16	17	16	16	17	17	16	18	17	19	18	20	18	22	20	19	21	22	22	22	22	24	25	25	28	27	28	26	25	29	27	27	28	29	29	29	30	31	30	30	29	31	31	35	31	32	31	32	33	30	31	29	33	30	32	33	33	31	34	32	34	32	34	35	33	34	33	34	36	35	36	36	34	36	36	36	36	38	40	38	40	42	43	0	1	1	2	1	0	6	7	7	7	9	9	11	10	9	13	10	12	12	8	16	0	16	16	19	16	20	19	24	19	25	19	18	28	33	28	35	45	41	36	42	19	45	41	32	27	40	41	25	46	40	46	44	44	54	49	45	67	51	49	39	52	40	45	45	55	44	67	56	59	43	58	41	59	46	73	64	64	64	71	67	76	43	68	68	62	72	55	62	42	86	53	90	90	94	95	1	1	1	1	3	1	1	2	1	2	1	1	1	1	2	1	1	1	2	2	2	1	2	2	2	2	3	2	1	3	1	2	3	1	1	2	1	1	1	1	1	3	1	1	3	2	1	2	5	2	2	1	2	1	1	1	3	1	1	1	4	2	1	2	1	1	2	1	1	1	1	2	3	1	2	1	2	1	1	1	2	1	4	2	2	1	1	3	1	4	2	3	1	2	1	1
84000	-576.346334401748322	-574.063051292426621	-2.283283109321692	0.000139364409759	0.000014537805217	0.104315048886796	0.590070603492440	0	2	3	5	6	8	11	14	12	14	14	14	15	17	17	16	17	18	17	16	17	16	19	18	19	18	21	21	20	19	22	23	21	22	23	23	26	28	26	27	28	27	28	27	27	29	29	28	29	29	31	30	31	29	31	31	35	31	33	32	33	32	32	33	30	33	31	33	31	32	33	35	32	32	32	33	36	34	33	34	34	36	35	35	35	36	36	36	36	36	39	39	39	41	43	42	0	1	1	3	3	0	6	7	7	7	9	9	11	8	9	13	10	12	12	9	16	0	24	16	12	21	30	25	26	19	25	19	15	19	25	25	32	42	28	33	35	39	40	39	37	44	45	39	42	45	47	43	54	44	44	45	74	48	75	39	58	43	55	41	39	65	54	55	36	40	39	73	48	39	43	69	80	75	52	79	55	76	64	68	68	64	72	41	76	59	86	68	90	93	93	93	1	1	2	1	2	1	1	2	1	2	1	1	1	2	3	1	3	2	2	2	1	1	1	1	2	1	1	1	1	2	2	2	1	3	2	3	3	1	2	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	3	1	2	1	3	1	2	1	1	4	3	5	2	2	4	2	1	2	1	1	1	1	2	1	1	2	2	1	4	2	1	2	2	1	1	2	2
84500	-592.905981700657094	-590.357075693078627	-2.548906007578511	0.000159669032456	0.000013246830191	0.082964304266746	0.570691683992391	0	2	5	4	4	8	11	15	12	14	14	14	13	14	17	15	17	17	18	15	17	17	18	17	17	19	21	20	20	20	23	23	22	21	23	25	24	27	26	28	27	27	28	27	27	28	28	29	29	28	32	30	30	29	31	29	34	31	32	31	32	31	31	30	32	32	31	32	32	31	31	33	32	34	31	33	36	34	33	33	35	36	34	34	35	37	35	37	35	37	38	39	40	40	42	42	0	1	4	1	1	0	6	14	6	7	13	9	9	7	12	13	14	9	12	9	16	0	16	16	20	21	19	18	26	19	25	18	18	25	30	25	35	33	27	45	31	31	32	31	32	37	36	36	42	32	40	36	31	45	54	42	72	45	60	49	42	48	48	42	56	55	54	38	58	48	41	38	38	73	42	75	79	75	71	45	72	42	53	41	54	79	72	75	76	60	86	54	83	90	93	90	1	1	1	1	2	1	1	1	1	2	1	1	1	2	2	1	2	2	2	2	1	1	1	1	1	1	2	1	1	1	2	3	3	2	1	3	1	3	4	1	3	2	3	2	2	1	1	2	1	3	2	2	3	1	1	1	1	2	1	1	2	1	1	1	2	1	1	3	1	1	2	3	2	2	3	1	2	2	1	2	1	4	2	2	3	2	1	3	1	4	1	4	3	2	1	2
