step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66
50500	-427.308779267709042	-433.247976486794244	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.640233990165554	0	2	3	3	4	6	6	7	7	6	5	7	6	7	9	10	8	10	10	10	11	9	10	12	10	12	9	13	14	12	13	14	13	12	13	14	12	15	16	15	17	18	18	19	19	22	19	21	20	22	23	26	25	27	26	29	28	30	30	30	31	33	35	31	33	32	0	1	1	2	4	4	4	4	11	4	5	10	11	10	8	9	13	12	14	17	14	7	17	20	12	12	12	21	19	23	18	28	37	21	21	26	23	21	33	35	31	37	19	40	40	43	41	49	38	44	49	45	48	53	49	57	55	56	57	57	60	64	61	58	60	60	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	2	2	1	1	1	1	2	2	3	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	3	4	2	2	2	1	1	2	2	2	4	2	1	2	1	2	1	1	2	1	1	2	1	2	1
51000	-387.092110622512223	-393.031307841597425	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.710093192057144	0	2	5	3	5	6	5	7	7	5	7	8	7	8	9	9	8	10	10	9	10	10	10	12	11	12	11	12	12	11	12	13	13	13	13	14	15	15	15	15	18	17	16	18	20	20	20	22	21	23	23	26	25	27	27	28	28	30	31	30	31	33	34	30	34	35	0	1	1	2	4	10	4	4	5	4	5	10	5	6	8	9	13	12	14	17	14	8	17	20	18	18	21	19	14	23	18	21	30	27	29	31	33	32	33	35	36	37	38	40	44	38	36	38	46	45	43	45	49	53	46	54	54	56	51	57	57	56	61	56	57	51	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	2	2	3	1	2	4	2	2	1	3	1	1	1	4	1	2	2	1	1	3	5
51500	-419.786015830441272	-425.725213049526474	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.671318715583015	0	2	4	3	4	7	6	7	8	5	7	8	7	9	9	9	8	10	9	10	11	10	10	13	10	10	11	11	12	12	12	13	13	12	13	15	15	15	16	15	17	17	18	20	19	22	19	23	21	22	22	27	24	27	25	28	28	29	30	31	31	32	35	31	34	36	0	1	1	2	4	10	4	4	5	4	5	6	5	6	6	9	13	12	12	17	14	8	17	30	12	12	6	19	14	23	26	21	23	21	29	31	30	21	30	35	36	37	32	29	29	49	36	49	43	44	49	50	49	46	51	54	55	54	57	57	57	64	59	58	46	61	1	1	2	1	1	1	2	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	2	1	1	1	2	2	2	2	1	1	1	4	4	2	1	2	1	1	1	1	2	2	2	1	1	1	1	1	2	2	1	2	1	4	2
52000	-405.000477306453433	-410.939674525538635	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.607877977090143	0	2	4	4	5	5	6	8	6	7	7	7	7	8	9	9	9	8	10	9	12	10	10	13	11	10	12	13	12	12	12	13	14	11	14	14	13	15	15	15	17	17	19	18	20	21	20	21	21	23	23	26	25	28	27	27	28	29	30	30	32	33	34	30	32	36	0	1	1	2	4	4	4	4	5	6	5	6	9	6	4	5	13	12	6	13	19	8	17	20	18	18	14	19	14	23	26	14	16	19	21	31	23	32	37	27	31	33	38	35	14	43	36	43	43	40	46	45	48	56	51	53	51	56	57	54	59	64	57	58	60	65	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	2	1	1	2	1	2	1	1	3	2	2	1	1	2	2	1	1	1	1	1	1	1	3	2	2	2	4	1	2	1	1	4	1	3	3	1	2	1	2	1	1	1	1	2	3	1	1	2
52500	-389.259493889389375	-395.198691108474577	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.649977891862259	1	2	3	3	5	6	7	7	6	4	7	8	7	8	9	9	8	9	9	10	11	11	10	11	10	10	11	12	13	12	11	13	13	12	14	15	14	16	15	15	17	17	17	19	20	20	19	22	21	23	22	26	24	26	27	28	28	30	30	31	31	33	33	29	33	35	0	1	1	2	4	10	4	4	5	4	9	6	9	6	8	9	13	12	14	17	19	15	17	20	18	18	19	19	21	23	26	21	23	27	19	31	30	32	33	29	36	37	32	35	44	38	36	49	43	45	46	50	51	53	53	54	54	56	57	54	57	64	59	55	61	65	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	2	2	1	1	1	1	1	3	1	2	1	1	2	1	3	2	1	2	1	1	2	2	2	2	1	2	2	1	2	1	1	2	1	1	2	1	1	2	1	3	2	2	1	1	1	1
53000	-410.439598987122395	-416.378796206207596	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.682730306572781	0	2	4	3	4	4	5	7	6	6	6	8	7	8	10	10	8	10	9	10	11	11	10	13	10	9	11	12	14	12	12	13	13	12	12	14	15	16	15	13	17	17	18	18	20	21	20	23	21	21	23	25	25	26	26	27	28	29	30	30	31	32	34	32	32	36	0	1	1	2	4	4	4	7	5	6	5	10	9	6	4	9	13	12	14	17	19	8	17	20	14	14	14	19	14	23	26	34	17	19	19	26	23	32	30	14	36	37	27	29	44	38	36	46	38	45	49	50	51	53	48	53	56	56	56	57	57	58	59	58	55	57	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	2	1	1	2	2	3	1	2	1	3	2	2	3	3	2	1	2	2	1	3	2	1	2	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	2	2	2	3
53500	-404.475130517217735	-410.414327736302937	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.765370228123470	-1	2	4	3	4	5	6	6	6	7	7	7	7	8	10	9	8	9	10	9	9	11	10	11	10	12	12	13	13	12	12	13	13	12	13	14	15	15	14	15	17	14	18	20	21	21	21	23	20	21	22	26	25	27	26	28	29	29	31	31	31	32	34	31	33	35	0	1	2	2	4	4	2	4	5	6	5	8	9	12	8	9	13	12	21	17	14	15	17	20	12	14	21	19	21	23	18	21	20	19	21	26	33	32	30	35	36	33	32	40	35	49	41	43	43	29	46	45	51	53	53	54	54	56	57	57	57	64	59	58	60	60	1	2	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	2	1	1	2	1	2	2	1	1	1	2	1	1	1	1	1	1	3	2	4	1	1	2	1	2	1	3	1	1	1	1	1	1	1	1	2	1	2	1	1	1
54000	-422.086114678102149	-428.025311897187350	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.559591677459977	0	2	4	4	5	5	6	6	8	7	8	8	7	8	9	9	8	10	10	10	11	9	11	11	11	11	11	12	13	11	13	13	13	12	12	14	15	14	15	15	17	18	18	19	21	21	20	22	22	21	23	27	26	27	27	29	29	30	30	31	32	32	34	31	31	36	0	1	1	2	4	4	4	4	13	6	5	6	5	6	11	9	13	12	14	17	19	8	17	20	18	18	19	19	14	17	26	34	17	19	14	31	33	34	23	35	36	37	38	40	29	38	41	43	43	40	48	45	49	46	51	53	51	56	53	57	56	64	57	56	57	61	1	1	3	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	2	2	1	1	1	1	1	2	1	1	1	2	1	2	1	1	2	2	2	2	2	2	2	4	4	2	2	1	3	1	3	2	3	2	2	3	1	2	1	3	1	2	1	2	2
54500	-459.066022522618539	-465.005219741703741	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.526509410102918	-1	2	5	3	5	4	7	7	7	6	6	7	7	8	9	10	9	11	9	8	10	11	10	12	9	11	11	10	12	11	12	12	14	10	13	14	14	14	15	15	17	16	17	18	20	19	20	19	21	21	21	26	26	26	28	29	27	31	30	30	32	31	35	30	33	36	0	1	2	2	4	4	4	4	5	6	4	6	5	6	4	13	20	8	6	13	7	8	13	20	13	19	14	14	21	13	26	14	30	14	29	31	23	21	30	35	36	37	32	21	44	43	36	38	46	44	48	45	48	51	43	54	51	57	56	57	60	64	59	57	60	57	1	2	1	1	1	1	2	3	1	1	1	1	2	2	2	1	1	2	3	1	2	2	2	2	1	1	1	1	1	2	1	2	2	1	1	2	2	2	2	1	2	1	2	3	1	1	3	2	1	1	1	4	3	2	5	2	2	3	1	1	1	1	3	1	1	5
55000	-405.859577420742937	-411.798774639828139	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.670009804979636	1	2	5	4	5	6	5	7	7	7	8	7	6	8	9	9	8	11	9	9	10	10	10	13	10	9	11	12	12	12	12	13	12	12	13	14	14	15	15	16	16	18	18	19	19	21	20	22	21	22	23	26	25	28	27	26	28	29	30	30	31	32	34	31	32	34	0	1	1	2	4	4	4	4	13	6	5	6	5	6	11	9	13	6	14	17	14	8	17	20	6	12	19	19	21	23	26	21	23	27	21	18	33	18	33	29	36	33	32	40	40	38	36	49	43	45	43	50	48	56	53	51	53	56	57	57	57	58	59	54	55	60	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	3	1	1	1	2	1	2	3	1	1	1	1	1	2	2	1	1	2	1	1	1	1	2	1	3	2	2	2	2	2	1	2	1	2	2	1	1	2	2	1	1	1	1	2	2	2	3	2	2
55500	-401.349276256871747	-407.288473475956948	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.692482463016185	0	2	4	4	5	6	6	7	6	7	7	5	7	8	10	9	8	11	10	9	11	9	9	12	10	12	11	12	13	13	12	13	12	13	12	15	14	14	15	15	17	17	18	18	21	20	20	22	21	22	22	26	26	28	27	29	29	31	30	30	32	32	34	31	32	35	0	1	1	2	4	12	4	4	5	6	9	4	9	6	8	11	13	12	14	17	14	8	17	20	12	18	14	19	14	23	18	27	23	14	14	31	33	32	33	29	36	37	38	40	44	43	41	38	43	45	43	45	49	53	46	54	55	56	57	55	57	56	61	55	57	65	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	2	1	1	2	2	1	2	1	2	3	1	1	1	3	2	1	1	1	1	1	1	2	2	1	2	1	2	5	2	1	3	3	2	1	3	1	1	1	1	2	1	2	1	3	1	1
56000	-442.277637667446243	-448.216834886531444	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.549934075094657	-1	2	4	4	5	5	6	7	8	6	7	7	6	6	9	10	8	9	10	10	9	11	10	12	11	11	10	13	12	12	13	13	10	12	14	14	14	15	14	16	16	17	19	19	20	21	17	23	22	22	22	27	25	28	28	28	29	30	28	31	31	32	35	32	33	35	0	1	2	2	4	4	4	4	13	6	5	4	5	6	8	9	13	12	14	17	14	8	13	23	18	12	14	19	27	33	26	27	17	14	29	31	33	27	23	27	36	30	38	35	40	43	41	43	43	45	43	45	43	48	43	51	53	56	51	59	58	56	57	55	57	60	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	3	1	1	2	2	1	1	1	2	1	1	2	2	1	2	2	2	3	1	2	2	2	2	1	1	2	2	1	2	2	2	3	6	3	2	1	5	1	1	1	2	3	2	2
56500	-417.875442101204783	-423.814639320289984	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.630410139319108	0	2	2	3	4	5	7	7	8	7	6	8	7	9	9	10	8	8	9	10	11	10	11	12	10	11	11	12	13	13	13	12	12	13	11	14	14	15	14	15	17	18	17	20	21	21	20	22	21	23	22	27	26	27	27	29	29	30	30	31	31	33	33	31	33	33	0	1	1	2	4	4	4	4	5	6	5	7	11	6	8	9	13	6	6	17	12	15	13	20	18	18	19	19	35	20	26	14	9	27	14	31	33	27	23	29	36	37	32	29	35	38	36	38	38	44	38	50	49	51	48	55	55	56	54	57	57	64	57	58	59	61	1	1	1	1	1	1	2	2	2	1	1	1	1	2	1	1	1	1	1	2	2	1	2	1	1	1	2	2	1	2	1	1	2	1	1	1	1	2	2	1	2	2	3	3	4	4	3	3	4	2	3	2	2	2	2	1	1	1	2	2	1	1	3	1	1	1
57000	-453.217806763939677	-459.157003983024879	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.578254017996634	0	2	4	3	4	5	6	6	6	7	7	7	8	9	9	9	8	9	9	10	11	10	10	13	9	12	12	12	13	11	12	13	14	11	14	14	15	15	15	15	17	16	19	19	21	22	20	20	22	20	20	26	26	27	27	28	29	30	31	30	32	33	32	31	33	35	0	1	2	2	4	4	4	4	5	6	5	6	9	12	8	9	7	6	6	17	19	8	11	23	12	6	10	21	34	23	18	19	30	14	29	31	20	27	30	27	31	33	32	29	44	38	36	27	43	35	38	45	49	46	46	53	56	56	57	54	57	64	59	58	57	65	1	1	1	1	1	1	3	1	1	1	1	1	1	1	2	1	1	3	2	1	1	2	1	1	1	3	3	1	1	1	2	2	1	1	1	2	2	1	1	2	2	1	3	2	1	3	3	5	1	3	3	3	2	3	2	1	1	2	1	1	1	2	1	1	2	1
57500	-395.468028915711898	-401.407226134797099	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.680965837368398	1	3	3	4	5	5	6	7	6	6	8	8	7	7	8	9	9	10	10	10	9	10	11	12	11	11	10	12	13	13	13	12	13	13	12	15	13	16	15	16	17	17	18	18	20	20	19	22	21	22	22	26	25	27	27	29	29	30	30	30	32	32	34	30	33	33	0	1	1	2	4	4	4	4	5	6	5	10	9	6	8	9	13	12	14	11	14	15	17	20	18	18	12	19	21	23	26	14	23	27	14	31	23	27	37	29	36	33	38	32	44	38	36	46	43	45	38	45	46	53	49	54	54	56	57	56	57	64	59	56	60	60	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	4	2	2	2	1	1	3	1	2	1	2	1	3	1	2	2	1	2	1	4	4	2	1	2	1	1	1	1	1	2	1	2	1	1	1
58000	-375.012855691440450	-380.952052910525651	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.749682656701373	1	3	3	4	5	5	6	7	8	6	8	7	7	8	8	9	8	8	9	10	11	10	11	12	10	11	11	12	13	12	13	11	13	12	12	15	14	16	15	14	17	17	17	18	19	20	21	22	22	22	22	25	23	27	27	29	28	30	31	30	30	33	34	31	32	34	0	1	1	2	4	4	4	4	13	6	5	6	5	6	8	9	13	12	14	17	19	15	17	20	18	18	19	19	14	23	26	14	23	27	14	31	33	32	33	35	31	33	38	40	44	43	36	46	43	45	46	50	49	53	53	54	55	56	54	54	57	64	59	58	61	60	1	1	1	1	1	1	1	2	1	1	3	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	2	1	1	2	2	1	2	1	1	2	1	2	1	1	1	1	2	2	1	1	1	2	1	1	2	2	1	1	2
58500	-423.223449005695784	-429.162646224780985	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.578865619822239	1	3	4	4	5	5	5	7	8	7	7	7	6	8	9	10	8	8	9	10	11	10	11	12	10	10	12	12	12	12	12	14	14	12	14	13	14	15	14	14	17	16	18	19	19	21	20	22	21	23	22	26	25	27	26	28	27	29	29	30	31	33	35	32	33	35	0	1	1	2	4	4	4	4	13	6	5	6	5	6	4	9	13	12	6	17	6	8	17	20	12	18	14	19	14	23	26	19	23	14	29	31	23	28	23	21	36	37	32	40	40	27	41	43	38	40	43	45	46	53	51	53	55	55	57	57	57	56	65	56	57	56	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	3	1	2	2	2	1	1	2	2	2	1	1	2	1	1	2	2	1	2	2	2	3	2	2	4	5	2	3	2	1	2	2	1	1	2	2	2	2	1	2	3	4
59000	-426.269082255190426	-432.208279474275628	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.603625504668365	0	2	5	4	5	5	5	6	8	6	7	7	7	8	10	9	9	10	9	9	11	9	10	12	11	12	11	11	12	12	13	14	12	12	13	14	14	15	15	15	16	17	19	19	19	21	20	21	21	22	21	26	25	28	28	28	27	30	29	30	31	32	32	32	33	36	0	1	1	2	4	4	4	4	13	6	5	4	5	6	8	9	5	12	14	13	14	8	20	20	18	18	14	19	14	23	18	14	23	27	14	26	30	27	33	27	31	30	38	40	40	38	26	43	43	35	43	45	46	53	49	53	51	57	57	56	60	58	55	54	60	65	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	3	2	1	1	2	1	1	2	1	1	2	2	2	2	2	3	1	1	2	1	1	2	2	1	2	2	2	1	3	4	3	1	1	4	1	3	2	3	4	2	2	2	1	1	1	2	2	2	1	2
59500	-443.400253826193023	-449.339451045278224	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.605253916777238	0	2	4	3	4	6	7	6	6	7	8	5	8	9	8	9	9	10	9	10	12	9	10	13	11	12	12	11	14	12	11	14	13	11	14	13	14	15	15	15	15	17	18	19	20	21	21	22	22	23	22	26	24	28	27	28	28	31	30	29	30	33	35	32	34	33	0	1	1	2	4	12	4	4	5	6	8	4	9	6	4	9	13	6	6	17	6	4	17	20	18	31	14	19	21	23	18	21	30	19	21	31	30	14	33	35	36	33	38	40	44	38	31	43	43	29	43	45	49	49	53	53	53	56	54	54	53	58	65	57	58	55	1	1	2	1	1	1	2	1	1	1	1	1	1	1	3	2	1	3	2	1	2	2	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	2	1	1	2	2	2	2	1	3	4	2	3	4	2	2	1	2	2	2	3	2	1	1	3	2	1	1	2	2
60000	-419.687632307901367	-425.626829526986569	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.727997884523503	1	2	3	3	5	5	7	5	7	7	7	6	8	7	9	9	8	9	10	10	10	10	10	12	10	12	11	12	13	13	12	13	13	13	13	15	15	16	15	16	17	17	18	20	19	22	19	21	21	22	22	25	25	27	26	28	27	30	30	31	31	31	33	29	33	35	0	1	1	2	4	4	6	4	5	6	4	4	9	6	8	11	11	11	14	17	14	8	13	23	11	12	14	21	27	23	18	21	23	27	21	31	33	32	33	19	26	37	38	40	35	43	36	38	43	44	43	45	49	55	46	57	53	64	55	59	57	64	61	55	59	65	1	1	1	1	1	2	1	1	1	1	3	1	1	1	2	1	1	1	2	1	2	2	1	1	2	3	1	1	1	2	2	1	1	1	2	2	1	1	1	3	3	1	1	2	3	2	2	3	1	1	2	2	2	1	2	1	1	1	2	1	2	2	1	2	1	1
60500	-417.948577551761730	-423.887774770846931	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.579455027732469	0	2	4	4	5	5	7	7	7	7	7	7	8	7	10	9	8	9	9	9	10	11	10	12	10	11	11	13	13	12	13	13	13	11	14	15	12	15	15	15	17	18	18	18	21	21	20	22	21	21	22	25	26	27	26	28	29	31	29	31	32	33	34	30	33	35	0	1	1	2	4	4	4	4	5	6	5	6	9	6	8	9	9	7	14	17	14	15	17	20	18	12	19	21	21	23	18	27	30	21	19	31	15	21	30	28	36	33	32	40	40	38	36	38	43	29	46	45	43	51	51	54	56	56	53	57	56	58	59	53	58	61	1	1	2	1	1	1	2	2	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	2	1	2	1	2	2	1	2	1	1	1	3	1	1	3	2	1	1	2	2	2	3	3	2	2	2	4	1	2	3	2	2	1	1	2	2	1	3	1	3	2	1	1
61000	-419.596522676001200	-425.535719895086402	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.797004248951262	0	2	3	3	4	5	6	5	7	6	8	6	6	8	9	9	8	9	10	9	12	11	10	11	11	11	10	11	14	11	12	14	13	13	12	13	14	16	14	15	17	17	18	20	20	22	20	23	21	21	21	23	25	25	27	26	28	29	30	30	30	32	34	30	32	35	0	1	2	2	4	4	4	4	13	6	5	6	5	6	8	9	13	12	14	17	14	15	17	20	18	18	14	19	35	23	18	19	30	27	27	31	23	21	23	29	36	23	38	40	40	43	36	51	43	40	38	45	43	51	53	54	56	56	53	57	57	64	59	53	61	61	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	2	1	1	2	2	1	2	1	1	2	1	1	1	1	2	1	2	1	1	2	2	1	1	2	4	1	2	2	2	3	1	1	2	2	1	3	2	1	1	1	2	2	1	1	1	1	2	1	2
61500	-421.682922315817109	-427.622119534902311	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.656600840502241	0	2	4	4	5	6	6	7	6	7	6	8	7	9	9	9	8	10	8	9	11	10	9	12	11	11	11	12	13	12	12	14	12	12	12	14	14	16	16	15	16	17	19	20	18	18	20	21	21	22	23	27	25	27	28	28	28	31	31	31	31	30	35	31	32	35	0	1	2	2	4	4	2	4	5	6	5	8	9	6	7	9	13	12	7	13	14	8	17	20	18	19	14	19	28	23	18	27	23	27	14	31	30	29	30	35	36	37	46	45	29	38	36	46	43	45	48	50	49	53	51	53	53	54	57	57	57	56	59	62	54	65	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	4	1	2	1	1	1	1	1	2	2	2	2	1	1	2	1	1	3	1	4	1	1	1	1	2	2	1	3	2	1	2	1	2	2	1	2	1	3	2
62000	-428.766371197373076	-434.705568416458277	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.606413425345114	1	3	4	4	5	7	6	7	6	6	7	8	7	8	10	10	8	9	10	9	10	10	10	11	8	11	12	12	14	13	12	14	13	12	13	15	14	15	16	16	18	17	18	19	20	22	21	21	22	22	23	26	25	27	27	28	29	31	30	30	30	33	34	31	32	35	0	1	1	2	4	10	4	4	5	4	5	6	9	6	4	9	13	12	12	13	14	8	17	20	6	18	21	19	35	23	26	27	23	6	21	31	30	34	30	35	36	37	38	40	35	32	41	43	27	40	49	45	51	53	51	54	55	56	57	46	57	64	61	60	57	57	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	2	1	1	2	1	1	2	1	1	2	3	1	2	1	1	2	2	3	3	2	1	3	4	2	1	5	3	1	3	1	1	3	1	1	1	1	4	1	2	1	1	2	2
62500	-412.580820330550296	-418.520017549635497	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.672048488262792	-1	3	4	4	5	6	6	8	6	7	7	7	7	8	10	9	8	10	8	9	12	10	10	12	10	12	11	12	12	12	12	14	14	12	14	14	13	16	15	14	17	18	18	19	20	21	19	22	22	22	21	26	24	28	26	29	28	29	30	30	32	32	34	31	32	35	0	1	1	2	4	4	4	4	5	6	5	6	5	6	7	9	5	12	12	13	6	8	17	20	12	18	14	14	14	23	18	29	37	19	29	26	30	21	33	14	31	33	32	35	32	43	36	46	46	44	38	45	48	51	53	57	55	57	57	54	55	64	61	58	60	60	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	2	3	1	1	2	2	1	2	3	2	1	1	1	1	1	1	1	1	2	1	2	3	2	1	2	3	2	2	1	1	1	2	3	1	3	1	1	1	1	1	1	3	1	1	1	1	2
63000	-425.612652333121446	-431.551849552206647	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.653366613813366	0	2	5	4	5	5	6	7	6	6	7	7	7	8	9	8	8	8	9	10	11	9	10	12	11	10	11	12	13	12	12	13	14	13	14	15	14	14	15	15	18	18	18	19	21	22	20	22	21	21	23	25	25	27	27	29	28	30	30	30	30	33	34	30	31	35	0	1	1	2	4	4	4	4	5	6	5	6	9	10	4	9	13	12	14	17	15	8	17	20	18	18	19	14	27	23	26	21	23	27	21	31	23	21	33	21	31	30	38	35	44	49	41	49	43	40	38	45	46	53	49	54	48	57	55	54	53	64	59	57	61	60	1	1	3	1	1	1	1	2	1	1	2	1	1	2	3	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	2	1	1	1	2	1	1	2	2	3	3	2	2	1	1	1	2	3	3	2	1	1	4	1	4	1	1	2	3	2	2	2	1	2
63500	-401.024332275184406	-406.963529494269608	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.704861543489183	0	3	4	4	5	5	6	6	8	7	7	7	7	8	10	9	8	9	9	10	12	8	10	11	10	11	10	13	13	11	12	14	13	12	13	15	15	14	16	15	17	17	18	20	20	20	19	22	20	23	22	26	25	28	26	29	28	30	30	31	30	33	33	31	34	35	0	1	2	2	4	4	4	4	13	6	5	6	5	6	8	17	7	12	14	17	14	8	13	23	18	18	7	19	21	17	26	21	23	27	21	31	33	21	30	35	36	37	32	35	40	43	41	43	43	45	49	50	51	55	51	54	53	55	55	61	57	64	61	58	55	63	1	2	1	1	1	1	2	2	1	1	1	1	1	2	2	1	1	1	1	1	2	2	2	1	1	1	2	2	1	2	1	1	2	1	1	2	1	1	2	1	1	2	2	4	2	1	1	2	1	2	1	2	2	1	2	1	1	2	2	1	1	1	2	1	4	1
