step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58
60500	-279.991290335301812	-286.846778286261213	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.729331022134331	3	2	1	6	4	4	6	6	6	6	6	6	5	9	8	7	7	7	9	7	8	8	8	8	8	8	8	9	8	9	9	9	9	10	11	9	10	11	8	11	10	10	11	11	12	12	12	12	13	13	13	14	12	14	14	14	15	14	2	3	0	6	3	2	13	13	6	6	5	0	3	24	9	5	9	7	12	12	10	17	5	8	9	17	20	18	18	21	39	25	26	26	28	18	29	36	4	4	18	25	37	41	35	31	41	42	42	44	41	45	40	43	45	45	35	45	1	1	1	2	3	1	1	1	2	2	2	1	3	1	2	3	1	1	2	1	2	1	3	2	2	1	1	1	1	1	1	1	1	2	2	2	2	2	1	3	2	1	1	1	1	2	2	1	2	2	2	2	1	2	2	2	1	2
61000	-301.756479489731078	-308.611967440690478	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.543975289279615	3	2	1	3	5	5	6	6	5	6	6	4	4	8	8	7	7	7	9	6	8	7	8	8	8	8	8	9	10	9	8	9	9	10	11	10	9	9	10	11	8	11	11	11	11	12	12	12	12	14	13	14	12	14	11	14	15	12	2	3	0	2	3	4	13	5	4	4	13	0	3	8	17	9	6	7	12	12	17	10	7	5	9	17	20	41	41	21	22	25	26	25	28	38	41	41	31	30	18	34	18	29	29	31	41	34	42	44	44	45	40	38	28	58	41	55	1	1	1	1	3	2	2	1	2	3	1	1	2	2	1	2	2	1	3	2	1	1	2	1	3	1	2	1	1	1	1	1	1	2	2	1	1	1	2	2	1	1	2	1	1	2	4	2	1	2	2	3	1	3	1	2	4	1
61500	-280.644229900102744	-287.499717851062144	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.567234517584355	3	2	1	6	7	4	4	6	6	5	5	6	7	8	8	6	7	5	9	7	8	8	8	8	8	8	8	9	10	9	9	9	9	9	11	10	10	10	10	8	8	10	11	11	11	11	12	12	10	14	13	14	13	11	14	13	15	15	2	3	0	10	8	2	3	7	10	6	7	0	11	7	17	10	16	7	20	12	4	9	7	8	16	16	20	18	18	21	6	25	26	26	38	28	41	41	21	4	18	34	41	38	29	39	43	26	25	44	44	35	46	37	56	45	47	56	1	1	1	1	1	2	2	2	1	1	1	1	1	4	1	1	1	1	2	1	2	2	1	2	2	2	1	1	2	1	5	1	1	1	1	1	2	2	2	1	2	1	3	1	1	1	1	2	2	2	2	3	2	1	1	1	2	2
62000	-278.713264576824201	-285.568752527783602	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.582050425455106	3	2	1	6	7	4	5	6	6	6	6	6	7	9	8	7	7	7	8	7	8	8	8	8	8	8	8	9	8	8	8	9	8	10	11	9	10	11	10	11	10	11	11	11	12	11	12	12	13	14	12	13	13	14	14	11	15	14	2	3	0	2	8	2	3	7	6	6	7	0	11	24	17	6	4	7	12	12	10	10	11	8	16	16	20	18	18	10	10	25	9	26	28	18	18	41	31	21	18	34	41	36	56	10	29	42	42	44	44	56	39	43	45	37	58	28	1	1	1	1	1	1	3	1	2	2	1	1	1	1	1	2	1	2	2	1	1	2	1	2	1	1	1	2	1	2	1	1	2	1	2	1	3	1	2	2	2	1	1	2	1	5	2	1	2	2	1	2	3	3	2	1	1	4
62500	-267.112387468873749	-273.967875419833149	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.728898497652210	3	2	1	6	6	5	6	4	6	6	5	6	7	9	7	7	7	7	8	7	7	8	8	8	8	8	8	9	8	9	8	9	9	9	10	10	10	9	10	11	11	11	11	10	11	12	12	12	12	14	11	13	13	13	14	14	15	12	2	3	0	6	8	8	11	3	6	6	8	0	11	24	4	9	9	8	12	12	10	17	5	5	16	15	20	18	18	21	21	16	26	26	28	29	38	18	31	21	18	26	37	38	38	40	29	34	42	51	44	47	46	47	28	58	41	38	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	3	2	1	1	1	2	1	3	1	1	1	1	1	1	1	2	2	1	2
63000	-282.532115789744182	-289.387603740703582	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.599135180187990	3	2	1	6	7	4	6	5	6	5	6	4	7	9	8	5	7	7	9	7	8	8	8	7	6	7	8	9	10	8	9	9	8	10	10	10	9	11	10	11	11	11	11	11	12	11	11	12	13	13	13	14	13	14	14	13	15	14	2	3	0	10	8	2	8	3	16	6	8	0	11	8	26	6	9	8	20	12	4	6	5	8	16	16	20	18	18	4	21	6	26	26	28	28	18	29	31	30	18	22	37	29	35	31	18	42	42	44	44	47	46	29	45	29	55	45	1	1	1	1	2	2	1	4	1	1	1	1	1	3	1	1	1	2	1	2	2	2	1	2	1	2	1	1	2	2	1	2	1	3	1	1	2	1	1	1	3	3	2	1	1	2	2	1	2	1	2	3	2	3	2	3	1	2
63500	-290.594029130222623	-297.449517081182023	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.653352082658800	3	2	1	6	7	4	4	5	6	5	6	5	7	6	8	7	7	7	9	7	7	8	8	8	8	8	8	9	9	9	9	9	9	10	9	10	10	11	10	8	11	11	11	10	11	12	12	11	12	14	12	14	11	12	14	14	15	15	2	3	0	6	7	2	3	7	6	6	7	0	11	8	9	4	9	11	12	12	6	6	11	14	16	16	12	18	18	21	40	26	26	26	18	28	18	18	31	21	44	34	37	18	35	53	18	34	32	29	44	45	39	37	45	45	47	55	1	1	1	1	3	2	2	1	1	1	2	1	1	1	2	1	1	1	3	2	2	1	2	2	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	1	1	2	1	3	2	1	1	1	2	2	2	3	1
64000	-272.081691153393365	-278.937179104352765	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.613395573486601	3	2	1	6	7	5	5	4	6	3	6	6	7	7	7	7	7	7	9	7	8	8	8	8	8	8	8	9	9	7	9	9	9	10	10	10	10	10	10	11	11	11	11	11	12	12	12	11	13	14	13	13	13	11	14	13	14	15	2	3	0	2	8	10	3	3	10	2	7	0	11	7	6	4	9	7	12	12	30	4	5	14	16	16	20	18	18	4	4	16	15	16	28	28	29	29	31	21	18	26	37	38	36	39	43	34	42	44	44	41	46	37	45	41	47	55	1	1	1	2	3	2	2	3	2	1	1	1	1	1	2	1	1	2	3	1	1	2	1	1	1	1	1	2	2	1	2	2	2	2	1	1	1	1	1	3	2	2	1	1	1	2	1	1	2	2	2	2	1	1	2	2	2	1
64500	-265.305512822501839	-272.161000773461240	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.675931207424995	3	2	1	6	6	5	5	4	6	5	6	5	7	9	8	7	7	7	9	6	8	8	6	8	8	8	8	8	9	9	9	9	9	9	11	10	10	10	10	10	10	11	11	11	12	12	11	12	12	14	13	14	13	12	14	14	15	15	2	3	0	6	7	8	8	3	6	1	3	0	7	5	17	9	9	11	12	12	4	9	7	8	9	16	20	18	28	21	6	26	26	26	28	29	29	18	30	21	18	26	37	29	47	39	18	42	42	51	44	45	46	43	45	35	41	45	1	1	1	1	1	1	1	2	1	2	3	1	2	2	1	1	1	1	2	1	2	1	1	4	2	1	2	1	1	1	2	1	1	1	2	1	1	1	1	2	2	1	1	2	1	2	2	1	1	1	1	2	1	1	2	3	3	2
65000	-277.239652342152851	-284.095140293112252	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.558458362761776	3	2	1	5	7	5	6	4	6	4	6	6	7	9	8	6	7	7	9	7	6	8	7	8	8	8	8	8	10	9	9	9	9	10	11	10	9	11	10	8	10	11	11	10	12	12	12	12	13	13	13	13	13	14	14	14	15	13	2	3	0	10	11	10	8	3	4	2	8	0	7	5	17	10	9	7	12	12	4	17	8	8	16	9	20	18	18	21	40	25	25	26	18	37	18	44	31	21	18	25	44	18	35	31	38	42	42	44	44	37	31	43	45	45	47	41	1	1	1	1	1	1	2	2	1	2	2	1	1	2	1	2	1	1	2	1	1	1	2	3	2	2	1	1	2	2	1	1	1	2	3	1	2	1	1	2	2	2	1	2	1	3	1	1	2	3	3	3	2	1	2	2	3	2
65500	-272.180673678837138	-279.036161629796538	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.622432468979898	3	2	1	6	7	5	6	4	5	3	5	6	6	8	8	7	7	7	9	7	8	7	8	8	8	8	8	9	10	7	9	9	9	10	11	9	9	11	10	11	8	11	11	11	12	11	12	11	13	14	13	14	13	14	12	13	13	15	2	3	0	6	8	10	11	3	10	2	8	0	11	5	9	9	4	11	12	12	4	9	7	5	16	16	20	18	18	9	30	25	26	26	41	41	41	41	21	21	18	34	37	29	29	31	18	34	42	44	29	55	31	38	35	55	47	55	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	2	1	1	3	1	2	2	2	1	1	1	1	2	3	2	2	1	1	1	1	1	1	3	1	2	1	1	2	1	2	1	2	1	2	2	2	2	3	2	1	1	1	2
66000	-278.701458643550325	-285.556946594509725	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.635199290034270	3	2	1	6	7	5	5	4	6	4	6	5	7	9	7	7	7	6	9	6	8	8	8	8	8	8	8	9	10	8	9	9	8	10	10	10	10	9	10	11	11	11	11	10	12	10	11	12	13	13	13	14	13	14	14	14	15	14	2	3	0	6	8	10	8	3	10	2	7	0	7	13	9	9	6	8	12	12	4	10	5	7	16	16	20	18	18	10	21	26	16	17	28	38	18	18	31	4	36	34	29	38	47	30	38	42	42	44	44	35	46	29	45	45	52	45	1	1	1	1	2	1	1	2	1	2	1	1	2	2	1	1	2	2	3	1	2	3	1	3	1	1	2	2	3	3	1	1	1	1	1	1	3	2	1	3	1	1	1	1	1	2	2	1	2	2	2	3	3	1	2	2	1	2
66500	-266.958993718135616	-273.814481669095017	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.786780460039518	3	2	1	6	6	5	5	3	6	4	4	6	7	9	7	7	7	7	9	7	8	8	8	8	8	8	8	9	8	8	9	9	9	10	11	10	10	9	10	10	9	9	11	11	12	12	12	12	13	13	13	13	12	13	14	14	13	15	2	3	0	6	7	10	11	2	10	2	8	0	7	24	9	9	9	7	27	12	6	9	7	5	16	16	20	29	18	4	30	16	26	26	28	38	41	29	31	31	18	22	37	41	28	31	41	26	48	44	44	45	21	37	52	41	47	56	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	1	4	1	2	2	1	2	2	1	3	1	1
67000	-273.461749668892708	-280.317237619852108	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.698852133506397	3	2	1	6	4	4	6	5	5	6	6	6	7	9	8	6	6	7	9	7	8	8	7	8	8	8	8	9	9	9	9	9	9	9	11	10	10	11	10	8	10	11	11	11	10	12	12	12	12	14	12	14	13	13	14	14	15	12	2	3	0	6	3	2	8	3	6	6	5	0	7	24	10	9	9	5	20	12	10	17	8	8	16	16	20	18	18	21	40	25	25	26	29	29	18	37	31	6	29	34	37	28	28	31	41	42	42	51	44	45	4	37	58	58	52	45	1	1	1	2	2	1	1	3	1	2	2	1	1	1	2	1	1	2	1	1	1	2	2	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	3	2	1	1	2	1	4	2	3	2	2	1	2
67500	-282.362249790068120	-289.217737741027520	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.681785805732970	3	2	1	5	7	4	6	6	6	6	5	5	6	9	8	7	7	7	9	6	8	8	8	7	7	8	8	9	10	8	9	9	9	10	10	9	10	11	10	11	9	9	11	10	12	9	12	10	13	13	12	13	13	11	14	11	14	12	2	3	0	6	3	2	11	3	4	4	3	0	11	24	17	6	9	11	27	12	10	9	8	8	4	16	20	18	18	10	30	16	9	26	28	18	41	41	31	30	18	25	37	18	56	21	29	42	42	47	44	58	46	28	45	29	47	56	1	1	1	1	2	1	1	2	1	1	2	1	1	2	1	2	1	2	1	1	2	2	2	1	1	1	2	2	2	1	1	2	2	2	1	2	1	2	1	2	2	1	1	2	1	1	2	1	2	1	2	1	2	2	2	1	2	1
68000	-265.493629150446395	-272.349117101405795	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.661920607420577	3	2	1	6	4	5	6	6	6	6	6	5	7	9	8	7	7	7	8	7	8	8	8	7	8	8	8	9	9	9	9	7	9	10	11	10	10	11	10	11	10	11	11	11	12	12	11	12	12	11	12	14	13	14	14	13	15	15	2	3	0	6	3	2	5	5	6	6	5	0	7	8	17	9	9	11	12	12	4	17	24	5	16	16	20	18	18	21	6	9	26	26	28	28	29	29	30	30	18	17	37	29	29	39	29	42	34	29	44	45	46	38	45	45	41	45	1	1	1	1	2	2	1	2	1	1	1	1	1	2	1	1	1	1	2	2	2	1	1	3	1	1	1	1	2	1	3	1	1	1	2	1	1	2	1	2	2	1	1	2	2	2	1	1	1	2	1	2	1	2	2	1	3	2
68500	-262.140785338499825	-268.996273289459225	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.682558975497880	3	2	1	4	7	5	6	5	6	6	6	5	7	9	8	7	7	7	9	7	8	8	8	8	8	8	8	8	9	9	9	9	9	9	11	10	10	11	10	11	9	10	11	11	12	10	12	11	13	14	13	14	13	14	14	14	14	15	2	3	0	2	8	4	8	3	4	6	8	0	7	8	6	9	9	11	12	12	6	9	8	5	16	16	20	18	18	15	21	25	26	26	28	29	29	29	21	30	18	34	37	41	29	10	38	42	42	44	44	45	46	43	35	45	47	45	1	1	1	2	2	1	1	2	1	1	1	1	1	2	3	1	1	1	2	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	2	3	1	1	2	2	2	2	2	2	3	2	2	2
69000	-272.523337846953666	-279.378825797913066	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.750731253217346	3	2	1	3	6	5	6	5	6	5	6	6	7	9	8	6	7	7	9	7	8	8	8	7	8	8	8	9	8	6	9	9	9	9	11	10	9	9	10	11	10	10	11	11	12	12	12	12	13	14	12	11	13	13	12	14	13	15	2	3	0	2	8	4	8	3	6	4	8	0	11	24	6	10	9	8	12	12	10	9	13	8	16	16	20	29	18	8	22	25	9	26	41	29	29	29	31	21	38	26	37	38	52	40	41	42	42	44	44	28	40	43	52	55	47	45	1	1	1	1	1	2	1	2	1	1	1	1	1	2	2	1	1	1	2	1	2	2	1	2	2	1	1	1	1	1	1	1	3	1	1	1	1	1	1	3	1	2	1	2	1	1	2	1	2	2	1	2	2	2	1	2	1	3
69500	-270.029032737626096	-276.884520688585496	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.642413364525949	3	2	1	5	7	5	6	6	6	6	6	5	7	8	8	7	7	7	9	7	8	7	8	8	8	8	8	8	10	9	9	9	9	10	11	10	10	10	10	10	9	11	10	11	12	12	12	12	13	14	12	14	13	14	11	14	15	13	2	3	0	2	8	2	3	3	6	6	3	0	11	8	9	9	9	7	20	12	8	9	7	11	16	16	20	18	41	9	6	25	26	26	18	41	18	41	21	21	18	34	41	41	55	39	41	42	48	44	44	55	46	47	29	45	47	45	1	1	1	2	1	2	2	3	1	1	3	1	1	1	1	1	1	1	2	2	2	1	2	2	1	1	1	1	1	2	3	1	1	1	3	1	2	1	1	1	2	1	1	1	1	2	2	1	1	2	1	3	1	2	1	2	2	1
70000	-298.018583945256296	-304.874071896215696	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.574232215963294	3	2	1	4	6	5	6	5	5	6	6	5	7	9	8	7	6	7	7	6	7	8	8	7	8	7	8	8	8	8	9	9	7	10	9	10	10	11	10	9	10	11	11	11	12	11	11	12	13	13	13	13	13	14	14	14	15	13	2	3	0	2	8	2	8	3	4	4	8	0	7	24	9	6	9	7	12	12	6	9	11	8	16	17	20	18	18	6	21	16	17	17	28	29	29	29	4	6	29	34	41	41	47	39	18	42	42	44	47	45	39	47	29	45	36	47	1	1	1	2	1	2	1	1	1	2	1	1	1	2	2	1	1	1	2	1	2	2	1	2	1	1	2	1	1	3	2	2	1	3	1	2	2	2	4	2	2	1	1	1	1	1	4	1	2	2	1	1	2	3	3	1	2	2
70500	-265.301804166202487	-272.157292117161887	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.674020316388046	3	2	1	4	7	5	4	5	6	6	6	6	5	9	8	7	7	7	9	7	8	8	7	8	8	8	8	9	10	9	9	9	9	10	11	9	9	11	10	10	10	11	11	11	12	12	11	12	13	14	13	14	13	13	14	13	15	14	2	3	0	2	8	4	3	7	6	6	13	0	7	5	17	10	6	7	12	12	17	9	11	5	16	16	20	18	18	10	6	25	26	26	41	18	18	29	21	21	18	34	37	18	44	31	28	42	42	51	38	45	46	47	56	35	54	45	1	1	1	1	2	1	3	1	1	1	1	1	1	2	1	1	2	3	3	1	1	2	1	1	1	1	1	2	2	2	2	1	1	2	1	1	1	1	1	2	2	1	2	4	1	1	2	1	1	1	2	2	1	1	1	2	1	1
71000	-263.462059389707917	-270.317547340667318	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.710121317245935	3	2	1	3	7	5	6	5	6	5	6	5	7	9	7	6	7	7	8	6	6	8	8	7	8	8	8	9	10	6	9	9	9	10	10	9	8	11	10	9	10	11	10	11	12	11	11	12	13	14	13	14	13	14	14	14	15	13	2	3	0	2	11	4	8	3	6	4	8	0	11	5	9	10	9	11	12	12	6	17	8	8	16	16	20	18	18	10	30	25	26	25	28	18	18	36	40	30	28	34	37	41	35	39	18	42	42	43	44	45	46	47	58	45	41	45	1	1	1	1	1	2	1	3	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2	1	2	2	2	1	2	1	1	1	1	2	1	2	1	2	1	1	2	1	1	1	2	1	1	3	2	2	2	2	1	2	3	1
71500	-267.138355950021435	-273.993843900980835	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.464068586667205	3	2	1	5	4	4	5	5	6	5	6	6	7	9	8	7	7	7	9	7	7	8	8	8	8	8	8	9	9	9	9	9	9	10	10	10	10	9	9	10	11	11	11	11	12	11	12	11	13	14	13	14	13	14	14	14	14	15	2	3	0	6	3	2	5	3	6	6	7	0	7	5	9	9	9	5	12	12	4	17	5	5	16	16	20	18	18	4	21	25	26	26	28	28	29	18	21	4	38	34	37	29	35	30	38	40	48	51	44	45	46	43	45	45	47	45	1	1	1	1	3	1	1	2	2	1	1	1	2	4	2	1	1	2	3	1	2	1	2	4	1	1	1	2	2	4	1	1	1	2	1	1	1	1	1	4	2	1	1	2	2	2	3	1	2	1	2	2	2	2	2	2	2	3
72000	-258.364703268616040	-265.220191219575440	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.639018679530622	3	2	1	6	4	3	5	6	6	5	6	6	7	7	8	7	7	7	9	7	7	8	7	8	8	8	8	9	10	9	8	9	9	9	11	10	10	11	10	11	11	11	9	11	12	11	12	12	13	13	13	14	13	12	14	14	14	15	2	3	0	6	3	2	5	5	10	6	7	0	11	5	9	9	9	11	12	12	4	17	8	14	16	16	20	18	18	21	21	25	26	26	28	43	43	29	31	21	18	34	18	29	29	10	18	42	42	44	44	45	40	37	45	45	50	45	1	1	1	2	2	1	1	1	1	2	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	2	3	2	2	2	1	2	2	2	1	2	2	2	2	2	1	2	1	1	2
72500	-257.287004918399759	-264.142492869359160	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.634987544866954	3	2	1	6	7	5	5	4	6	6	6	6	6	9	8	7	7	7	9	7	8	7	8	8	8	8	8	9	10	9	9	8	9	10	8	10	10	11	10	10	11	11	8	11	12	12	12	12	13	14	13	13	12	14	12	14	12	15	2	3	0	6	3	2	8	3	6	6	8	0	7	24	9	9	9	11	12	12	10	9	5	8	16	16	20	35	18	21	21	16	26	26	18	18	18	28	31	21	18	34	18	29	29	31	38	34	48	44	44	55	39	38	29	52	38	56	1	1	1	1	3	2	1	2	1	1	1	1	1	1	2	1	1	1	3	1	2	1	1	2	1	1	1	1	3	1	1	1	1	2	1	3	3	2	1	2	2	1	1	1	2	2	1	2	1	2	2	1	1	3	2	1	1	1
73000	-275.082746652636729	-281.938234603596129	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.730876140736859	3	2	1	6	7	4	5	4	6	6	6	5	7	8	7	7	7	7	8	6	8	7	8	8	8	8	8	9	10	8	9	8	9	10	8	8	8	11	10	11	11	10	11	11	12	11	12	12	13	12	13	14	13	13	12	14	15	15	2	3	0	6	11	2	8	3	2	6	7	0	11	5	9	6	10	7	12	12	10	9	5	5	16	17	20	18	28	9	10	16	26	25	18	18	18	29	9	31	29	26	37	29	41	39	41	42	48	44	50	55	39	43	28	55	47	45	1	1	1	1	1	1	1	2	3	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	2	2	1	2	2	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	2	2	2	3	2	2	2
73500	-271.932604952187887	-278.788092903147287	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.732545178184473	3	2	1	6	7	4	6	4	6	6	5	5	7	9	8	5	7	7	9	7	8	8	8	8	8	8	8	9	10	9	9	9	9	10	11	9	9	11	10	11	10	10	11	10	12	12	12	11	13	14	13	14	13	12	11	13	15	14	2	3	0	16	8	2	11	3	16	6	8	0	11	24	9	6	9	7	27	12	4	9	7	5	16	10	12	18	28	21	21	26	26	25	41	18	18	37	31	30	18	25	37	18	55	39	29	42	42	44	44	45	46	43	28	55	29	45	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	2	2	2	2	1	1	1	1	1	2	1	1	1	1	1	2	2	2	2	2	1	2	2	1	2	2	3	2	1	1	2	2	4	2
74000	-279.011373198775402	-285.866861149734802	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.664107508577978	3	2	1	5	7	4	6	4	6	6	5	6	7	6	7	7	5	7	8	7	6	7	8	8	8	8	8	9	10	7	9	9	9	9	11	10	10	11	10	10	9	11	11	11	12	12	12	10	13	13	13	14	13	14	14	14	15	13	2	3	0	6	14	1	11	3	17	6	8	0	11	8	9	6	6	8	12	12	4	17	8	14	16	16	20	18	18	21	30	22	26	25	29	41	41	18	6	21	18	34	37	18	29	39	36	25	42	38	44	58	40	37	45	58	45	45	1	1	1	1	1	1	1	3	1	1	1	1	1	2	1	2	1	2	1	1	1	2	3	2	1	1	1	1	2	1	2	1	1	1	1	1	1	2	2	2	2	2	1	3	1	1	2	1	2	1	2	1	1	3	1	1	1	1
74500	-261.873357122403377	-268.728845073362777	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.715370751605520	3	2	1	6	7	4	5	4	6	5	6	6	7	7	6	6	5	7	9	7	8	7	8	8	8	7	8	9	10	7	8	9	8	10	11	10	10	11	9	11	9	11	11	11	12	11	10	12	12	14	13	14	13	14	13	14	15	15	2	3	0	10	3	2	8	3	17	6	7	0	7	8	17	17	6	7	12	12	4	9	5	14	16	16	20	18	28	4	30	25	26	16	18	28	41	29	31	21	18	16	37	18	28	39	18	42	42	44	44	55	46	43	45	55	47	55	1	1	1	1	2	2	1	2	1	1	1	1	2	3	1	1	1	2	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	2	2	1	2	3	1	2	1	1	2	1	1	2	3	1	1	2	2
75000	-268.625657812955524	-275.481145763914924	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.539624639987861	3	2	1	6	7	4	5	4	6	5	6	6	6	7	8	7	7	7	9	7	7	8	8	8	8	8	8	9	10	9	9	9	9	9	11	10	10	9	10	9	11	10	11	11	12	12	12	12	13	14	12	13	13	13	14	14	15	15	2	3	0	10	8	1	8	3	6	8	7	0	7	8	9	9	9	8	20	12	4	9	8	5	16	16	12	18	18	21	21	25	15	26	28	18	38	18	21	4	38	34	37	29	29	39	29	42	48	44	38	45	40	43	52	36	41	55	1	1	1	1	2	1	1	3	1	1	1	1	1	3	2	1	1	2	2	1	1	1	4	1	1	1	1	2	3	2	2	1	1	1	2	3	1	2	2	3	2	1	1	1	1	1	2	2	1	3	2	1	4	2	1	4	3	1
75500	-259.005381177553716	-265.860869128513116	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.714439734851191	3	2	1	3	7	5	5	6	6	6	6	5	7	9	8	7	7	7	8	7	8	8	7	8	8	8	7	9	10	9	9	9	9	10	11	8	10	11	10	11	10	11	11	11	12	12	12	12	13	14	13	14	13	12	12	11	15	15	2	3	0	2	8	4	3	7	6	4	7	0	11	13	9	10	9	7	12	12	10	17	11	8	16	16	12	18	18	10	21	25	26	26	28	18	28	29	31	30	28	26	37	28	18	31	41	42	48	44	44	55	46	43	56	41	29	56	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	2	2	2	2	1	1	2	1	1	2	2	2	3	1	1	1	2	2	1	1	1	1	2	1	2	1	1	4	2	1	1	1	2	1	2	1	1	1	1	2	2
