step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77
56500	-238.073565613621753	-247.124408994073093	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998392394391083	1	5	3	11	8	23	17	15	25	19	16	22	23	26	24	25	28	29	28	27	25	27	28	30	29	28	28	32	31	29	30	31	30	29	32	31	31	33	30	41	31	33	35	33	33	34	27	34	36	35	32	33	34	34	37	34	32	37	38	37	40	38	39	39	42	35	38	40	42	40	42	41	36	40	46	42	46	0	1	1	5	2	12	8	4	12	11	8	10	12	15	13	6	14	23	47	9	13	9	13	34	14	20	22	24	17	23	34	17	26	14	25	24	23	51	34	68	31	37	57	41	24	57	21	36	56	48	33	28	28	35	54	28	20	53	55	66	55	48	60	43	74	38	52	59	74	53	68	58	46	73	76	68	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
57000	-232.061246213028056	-241.112089593479396	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997444088517838	2	5	3	11	8	22	18	15	25	21	24	25	24	26	28	30	26	30	27	29	27	28	29	29	27	28	28	32	30	30	29	31	30	31	32	30	32	33	30	41	30	33	35	32	32	35	33	34	34	35	33	35	34	36	37	34	35	37	38	38	37	34	40	38	36	38	36	44	42	41	38	42	41	39	44	40	45	0	1	1	5	2	7	8	4	11	7	10	11	6	9	19	9	12	31	17	27	11	21	21	25	9	11	25	36	9	22	15	24	20	27	36	22	34	36	26	71	25	36	51	20	39	44	20	37	16	62	22	38	45	53	48	47	49	42	43	65	34	42	55	67	33	67	38	70	70	76	58	64	61	55	40	59	40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
57500	-249.664338539908158	-258.715181920359498	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.975729724431977	1	4	5	11	7	21	18	14	26	21	23	23	23	23	27	30	28	30	26	29	26	28	29	30	28	28	30	29	30	30	30	29	31	30	32	32	30	32	30	42	33	30	32	33	33	34	30	34	36	35	32	35	34	36	34	35	35	36	37	38	33	35	39	38	41	40	39	42	37	40	43	43	40	41	42	43	45	0	1	2	5	3	7	8	4	11	7	6	6	10	6	13	17	9	22	12	19	12	15	25	25	15	13	22	22	20	25	21	25	28	23	27	24	28	34	17	64	30	22	28	20	18	16	23	35	51	46	42	45	38	35	37	33	36	62	56	49	37	45	58	12	41	67	24	69	37	52	68	75	63	64	73	68	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
58000	-237.275615346698885	-246.326458727150225	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994503659514175	2	4	4	10	7	22	17	19	26	19	22	24	23	25	28	28	26	31	29	25	25	28	27	30	26	28	29	31	31	30	29	28	30	32	33	31	32	34	31	36	33	29	33	34	33	35	32	34	35	35	33	34	33	35	36	36	35	35	33	37	38	37	39	36	42	39	38	44	41	38	42	36	40	39	46	34	45	0	1	1	5	3	8	4	7	20	7	10	11	10	6	21	21	21	33	15	6	11	25	9	15	12	25	22	22	16	27	22	23	14	28	47	26	27	41	33	58	37	22	37	41	36	41	15	37	41	31	28	39	18	34	54	52	34	48	30	54	56	58	38	37	62	56	72	69	70	72	61	34	70	64	71	45	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
58500	-238.692397593481473	-247.743240973932814	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994974115415672	2	4	4	8	7	23	16	20	25	22	24	25	24	26	28	29	27	29	25	24	23	29	25	28	26	28	29	29	31	30	29	31	30	31	33	31	32	34	30	42	28	31	34	33	33	32	31	35	37	33	32	30	34	36	36	35	35	38	36	38	38	37	38	38	41	39	38	43	41	40	43	43	41	40	44	36	45	0	1	1	1	1	8	4	7	21	8	8	20	10	9	17	15	20	15	21	10	8	19	6	14	6	19	17	25	39	26	23	27	18	39	33	16	14	42	18	73	20	24	36	26	36	28	52	50	35	32	28	27	46	47	38	30	35	57	43	54	49	55	56	54	61	61	59	73	70	63	73	58	64	67	64	35	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
59000	-252.075360956354587	-261.126204336805927	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996344644313804	0	5	3	10	7	21	17	19	25	22	22	24	23	24	27	30	27	29	28	27	28	28	28	30	24	23	27	31	29	31	30	30	30	29	33	31	32	30	32	38	32	33	35	34	32	34	29	33	35	32	34	35	33	35	36	34	35	36	37	37	38	37	34	39	36	37	38	43	38	40	43	38	40	40	39	39	44	0	3	1	3	2	8	4	7	13	8	8	26	11	26	13	47	14	12	15	14	26	27	20	15	13	11	10	31	19	34	23	19	19	21	45	29	22	29	31	55	24	32	51	31	9	53	21	36	53	16	41	48	17	51	39	39	37	42	44	57	43	63	36	54	49	51	63	74	65	69	75	59	67	62	40	72	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
59500	-241.612725725009312	-250.663569105460653	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.976840434615178	2	5	4	10	6	23	18	20	22	22	22	25	23	26	27	29	25	31	28	28	27	25	28	28	28	29	28	31	29	30	29	29	31	26	32	32	32	33	30	42	33	31	32	32	33	34	32	35	36	33	34	31	35	37	37	35	30	33	37	38	39	35	39	34	41	37	38	42	41	40	40	43	38	41	45	42	45	0	3	1	3	1	11	4	7	8	8	8	6	10	17	12	19	6	30	21	34	34	10	12	22	14	27	21	30	27	34	21	19	32	10	42	52	28	30	29	61	24	26	29	57	57	38	33	52	46	52	43	15	44	41	64	43	32	47	41	52	60	58	48	42	63	38	56	74	63	73	61	67	49	70	59	66	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
60000	-248.943034710627103	-257.993878091078443	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993712963716583	1	2	3	10	5	21	17	20	26	22	24	25	22	24	27	28	26	28	27	29	27	28	29	28	26	28	28	29	29	31	29	31	28	31	30	31	31	33	31	40	31	32	34	33	32	34	33	35	36	35	33	35	32	37	36	33	36	37	37	38	39	31	39	37	41	39	39	42	37	41	40	42	41	38	45	42	43	0	1	2	3	2	8	4	7	13	6	10	14	6	13	9	12	13	15	14	18	13	19	33	25	13	17	17	27	9	20	22	25	21	31	28	20	22	18	24	58	16	18	28	53	20	30	62	36	45	20	29	42	29	51	38	34	48	62	50	52	43	35	44	46	63	69	59	67	43	66	61	70	58	58	76	70	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
60500	-251.000930602072629	-260.051773982523969	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.976135416226176	1	5	3	10	7	22	16	17	25	22	22	23	20	25	26	28	27	31	29	29	28	27	28	29	28	26	28	31	29	31	30	30	30	32	33	31	33	34	29	42	31	33	34	33	34	32	33	35	27	35	33	33	35	37	31	35	36	35	38	36	40	37	38	38	41	39	37	44	42	39	42	43	40	41	44	40	46	0	3	1	5	3	7	4	7	10	13	13	11	8	10	6	15	9	14	21	25	49	10	15	6	22	10	14	31	25	24	49	25	21	31	23	24	29	46	27	74	24	55	18	28	21	41	17	47	15	35	19	19	43	57	39	28	48	30	57	43	49	53	57	54	70	63	60	62	76	63	59	74	59	70	71	36	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
61000	-258.420084669753408	-267.470928050204748	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997435420550403	2	5	5	10	6	22	17	18	24	20	23	25	24	25	27	30	28	30	24	28	24	29	28	29	27	27	29	31	29	31	29	30	31	30	33	32	32	31	29	41	32	33	34	33	33	35	32	34	37	36	30	35	35	36	35	36	36	32	35	37	37	37	39	38	38	35	39	44	41	40	42	36	39	41	38	38	41	0	1	1	2	1	10	5	7	6	8	10	11	11	13	12	14	11	29	11	25	6	26	13	9	21	13	23	15	15	26	20	26	29	31	22	34	16	51	20	75	33	58	47	29	18	12	34	47	56	52	25	33	51	36	45	42	48	24	30	57	56	48	49	59	72	43	65	71	67	76	77	24	49	73	49	53	37	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
61500	-251.985709628652728	-261.036553009104068	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999547203152286	2	3	5	10	8	23	14	20	26	22	18	24	23	25	25	30	27	31	29	29	28	29	28	23	26	25	28	26	31	30	30	30	30	29	32	30	32	34	32	39	32	32	34	33	31	31	33	34	36	34	30	31	34	36	36	35	32	38	38	38	37	34	39	38	40	37	37	41	39	37	42	41	37	40	42	41	39	0	1	2	5	2	10	5	11	6	11	7	10	10	24	10	14	9	19	27	23	25	25	9	8	12	13	14	24	51	28	27	20	28	17	16	21	16	51	32	49	32	45	46	51	20	32	45	46	52	39	20	21	47	50	50	57	45	43	42	61	38	35	64	73	58	55	56	49	58	54	68	58	57	66	65	65	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
62000	-248.393545484948447	-257.444388865399787	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991078957810796	1	5	3	5	7	22	16	20	25	18	23	25	24	23	26	29	27	29	29	25	27	28	28	29	28	28	29	31	29	28	29	31	30	28	33	32	33	32	31	41	30	29	31	34	33	35	32	35	37	36	33	34	35	36	36	33	35	37	32	38	38	36	39	39	37	40	39	44	37	36	40	44	40	41	38	43	45	0	3	1	3	2	8	2	10	14	7	8	13	11	6	11	17	11	11	17	14	14	20	13	34	17	21	20	26	25	15	30	31	29	17	59	22	36	23	41	64	18	21	17	37	59	38	16	43	53	45	36	38	21	46	53	38	56	53	29	49	62	44	56	70	54	75	47	76	70	56	63	40	67	54	70	71	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
62500	-254.594362836066637	-263.645206216517977	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986459570419130	0	5	4	9	7	21	16	20	24	14	24	23	23	25	27	27	28	31	28	26	26	29	27	29	28	28	28	30	30	29	30	29	30	28	33	32	33	31	31	42	31	30	34	31	33	29	31	35	36	35	34	33	36	37	35	36	34	38	36	37	40	38	38	38	42	40	38	44	41	41	38	44	34	38	45	40	46	0	3	1	5	2	7	10	7	13	4	8	6	10	6	14	14	16	29	16	12	12	34	11	9	21	23	20	26	19	11	30	23	32	15	28	28	47	25	42	49	28	34	33	25	47	17	46	36	30	73	37	31	51	55	52	51	31	49	48	59	64	50	17	54	64	48	54	69	58	64	53	54	36	51	61	62	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
63000	-262.823503481818420	-271.874346862269761	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999978765052369	-2	3	4	7	7	21	18	20	25	13	22	24	23	22	26	27	25	31	28	28	28	27	28	29	29	27	26	31	30	31	30	30	31	31	32	31	33	33	30	36	32	31	35	31	33	35	31	33	36	35	33	34	36	36	32	34	30	36	36	38	38	33	33	37	42	39	38	42	39	35	43	38	38	40	44	42	42	0	1	1	2	3	7	10	7	11	5	8	13	6	8	17	27	13	24	16	13	22	9	15	15	20	6	13	29	16	31	23	25	32	31	20	32	18	41	21	52	39	24	48	15	28	55	25	29	48	52	44	28	37	36	36	57	23	56	23	59	46	41	34	43	59	61	40	66	60	52	74	35	59	60	77	40	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
63500	-248.540989712367150	-257.591833092818490	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995849906099555	1	4	2	11	5	23	16	21	25	14	22	25	23	24	28	30	28	29	28	29	26	27	27	27	28	27	29	31	31	30	30	29	31	29	29	30	32	34	31	42	33	33	32	33	33	28	32	31	36	35	33	35	32	37	37	34	36	35	31	38	36	37	39	38	41	38	38	43	34	40	42	40	37	41	45	39	45	0	1	1	5	2	11	4	10	6	4	8	6	11	11	24	46	12	26	21	21	6	12	12	21	21	12	22	35	20	34	35	23	34	22	25	17	29	29	46	70	25	29	21	15	24	23	25	16	45	53	39	69	27	49	57	27	50	51	36	49	56	56	66	61	64	49	57	71	42	63	64	73	69	63	65	44	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
64000	-239.828736779488480	-248.879580159939820	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989297796654793	0	4	3	9	6	19	16	21	24	22	23	25	24	23	27	30	26	28	29	28	26	27	28	30	27	29	29	31	31	31	30	30	26	31	32	29	33	32	32	37	32	32	34	33	27	34	32	31	37	35	34	34	35	37	37	35	36	38	38	37	39	35	40	37	42	38	36	43	41	40	41	42	37	35	45	42	44	0	3	1	5	2	7	5	6	14	8	8	14	14	6	9	20	9	9	23	13	9	13	15	19	13	45	45	26	16	26	19	12	13	16	26	15	26	22	32	67	28	23	41	24	12	42	16	31	43	37	38	39	44	53	52	35	53	67	54	57	57	47	66	46	40	57	30	71	28	62	61	63	46	46	77	71	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
64500	-230.636840335536817	-239.687683715988157	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999293196477236	2	4	5	11	7	22	15	20	23	22	23	23	23	25	27	26	26	30	29	28	26	29	28	29	28	28	29	31	27	30	29	30	30	31	32	30	33	34	30	40	33	31	32	31	34	31	33	33	31	34	33	33	35	36	37	36	35	38	35	37	40	35	36	39	37	39	36	43	42	39	43	43	33	40	44	41	45	0	1	1	5	3	8	4	7	10	8	6	6	6	13	21	12	12	26	29	21	11	29	14	17	21	9	25	22	12	27	16	19	23	19	39	19	42	52	23	70	28	18	23	27	35	33	35	43	26	34	49	43	73	52	62	41	43	39	51	57	65	37	73	51	57	65	51	70	66	59	74	69	28	70	69	40	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
65000	-244.221539865757705	-253.272383246209046	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987747818101500	2	4	5	9	6	19	16	21	25	20	23	25	23	24	27	29	26	30	29	29	27	28	26	29	28	28	30	31	31	28	28	31	31	31	32	30	32	32	29	42	33	30	27	31	34	35	33	33	37	36	31	34	36	36	34	32	36	38	35	37	34	36	37	38	41	36	38	43	40	39	39	42	40	41	39	41	44	0	1	2	3	3	7	4	10	13	6	10	10	8	13	17	43	9	21	30	21	11	23	12	15	9	43	19	18	9	9	15	21	20	36	18	39	20	15	11	69	34	25	14	18	28	41	44	44	46	28	19	38	52	61	18	34	61	49	52	66	32	45	46	61	66	51	66	74	46	49	67	73	54	75	60	58	40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
65500	-244.778947684514634	-253.829791064965974	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992736750430815	2	4	4	11	7	22	17	20	25	22	23	24	24	25	28	29	26	31	29	28	28	29	28	28	26	29	30	32	30	27	28	25	28	31	26	31	32	33	28	39	31	33	31	32	33	35	32	33	36	36	30	34	35	37	37	33	35	38	38	36	39	38	39	38	40	40	38	43	40	40	42	41	40	39	45	42	42	0	1	1	5	1	8	4	7	12	8	6	11	10	10	35	35	11	27	24	32	32	39	6	25	14	33	21	20	25	32	35	6	17	31	10	51	34	43	35	59	16	28	16	18	41	56	19	43	46	26	20	38	41	41	52	37	39	49	45	57	58	57	64	45	67	61	57	65	74	55	65	58	61	24	62	73	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
66000	-255.601261818473290	-264.652105198924630	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.938006070706861	1	5	3	9	6	21	18	20	25	22	24	24	23	24	26	29	27	31	29	29	27	29	28	30	28	28	30	32	28	28	28	30	31	31	31	32	31	33	31	32	33	33	34	34	31	34	33	34	37	35	33	33	36	35	35	35	33	38	36	33	38	38	39	39	41	40	36	37	40	38	35	41	41	39	42	39	43	0	3	1	2	2	8	5	7	13	8	6	10	8	10	11	29	11	27	21	25	9	30	14	21	15	9	22	32	13	12	9	23	31	31	31	35	20	35	26	37	32	45	9	32	20	36	35	29	71	48	36	32	44	52	41	27	33	67	38	39	67	68	49	68	61	64	51	71	62	68	43	69	68	40	63	42	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
66500	-248.322603363728263	-257.373446744179603	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.966239627969627	2	3	4	8	6	23	16	21	26	18	24	24	24	25	28	29	26	28	25	27	27	28	29	29	25	26	29	32	30	30	27	30	30	32	31	30	31	32	32	40	32	30	35	33	32	31	32	35	35	35	34	35	33	31	36	34	36	34	36	35	35	37	38	37	37	36	39	42	40	39	41	44	34	41	46	43	44	0	1	1	5	2	8	5	10	13	7	8	8	6	6	9	20	14	14	6	14	9	12	19	15	11	14	12	29	18	27	17	24	15	23	36	15	32	36	54	55	30	24	34	36	32	36	30	51	28	16	46	53	47	42	49	47	61	34	43	38	56	33	51	66	38	48	55	69	55	64	67	76	28	70	76	70	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
67000	-238.880539025196924	-247.931382405648264	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996550921210873	0	3	3	9	8	23	17	20	25	18	22	25	24	26	27	29	26	27	27	29	25	26	28	29	29	28	30	31	28	30	28	31	31	31	32	31	33	32	30	41	32	33	33	33	30	33	31	33	34	32	33	33	36	34	36	35	34	38	34	36	36	38	39	35	40	37	38	40	40	37	41	43	40	40	42	43	44	0	1	1	5	3	11	4	10	6	7	8	6	6	9	9	14	21	17	9	19	13	21	18	19	29	14	31	20	17	23	18	25	20	45	28	18	41	36	20	54	33	34	35	34	15	28	20	30	44	34	36	14	57	52	16	52	47	54	47	54	50	49	60	38	66	61	56	66	67	60	63	71	60	63	63	40	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
67500	-247.836050719630009	-256.886894100081349	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995894728997365	1	5	2	11	7	23	17	20	26	22	22	24	24	25	27	28	27	31	28	27	27	27	29	29	28	27	28	32	30	31	28	28	29	32	32	31	30	33	31	40	32	32	35	32	33	33	32	33	34	33	33	34	36	37	35	35	34	37	37	38	39	36	37	39	41	40	38	41	38	40	43	41	39	34	45	41	46	0	3	1	5	2	11	4	4	6	8	8	10	11	6	14	6	14	22	9	13	9	12	20	19	20	9	11	29	16	33	17	17	13	27	15	33	16	23	29	43	29	33	35	30	37	26	15	37	51	35	35	51	57	34	51	48	18	55	44	58	54	34	55	54	59	53	50	61	63	61	47	63	67	45	68	61	40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
