step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64
82500	-189.239911498608308	-187.713141048695775	-1.526770449912541	0.000000007219278	0.000000002001998	0.277312765731635	0.913454417024066	0	3	3	5	2	2	6	5	7	5	5	4	4	9	7	8	9	7	9	8	7	6	7	9	8	6	7	8	11	8	9	9	8	8	10	10	7	10	9	10	10	14	11	13	13	13	14	13	12	12	13	13	16	15	17	17	18	18	20	20	20	24	23	23	0	1	5	12	1	1	13	5	2	5	5	6	6	23	8	7	23	10	23	18	8	4	7	11	18	12	10	7	14	10	22	26	4	26	30	30	11	14	37	28	23	49	41	28	41	50	35	35	38	31	30	32	36	51	47	53	53	47	57	57	55	60	61	59	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	1	1	1	2	2	2	1	1	1	1	2	1	1	1	1	2	1
83000	-158.526049767730285	-157.088794145184295	-1.437255622545987	0.000000094224027	0.000000087520319	0.928853518379152	0.972884631434736	1	2	4	5	3	3	5	4	5	5	6	6	5	7	6	7	8	7	8	9	6	7	6	8	9	6	8	9	12	8	9	10	9	9	8	10	9	9	11	9	11	13	11	12	12	12	12	13	14	14	11	13	16	15	17	17	18	19	20	20	21	21	23	23	0	1	6	6	1	2	6	2	5	5	8	3	8	4	8	13	21	4	22	26	4	13	3	13	18	10	21	15	36	23	10	19	35	18	14	37	35	14	25	16	40	45	28	36	30	51	43	46	51	45	34	39	54	47	54	49	53	56	58	55	59	58	60	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
83500	-143.784203542902986	-142.416112667412364	-1.368090875490617	0.000000408427703	0.000000200177356	0.490116990184346	0.978859025075794	0	3	3	5	2	2	6	6	6	6	5	5	5	8	7	8	7	7	8	8	7	7	8	10	7	6	9	9	10	9	9	8	10	8	11	10	9	9	10	11	11	14	12	12	13	11	13	13	12	14	15	14	16	15	17	17	18	19	20	21	21	23	23	22	0	5	6	3	1	1	11	5	4	12	2	2	3	9	13	7	10	12	22	8	8	11	22	19	11	2	9	34	32	22	21	9	16	22	24	30	19	17	25	30	23	48	24	30	39	20	35	40	28	47	50	40	48	48	51	51	54	56	57	58	58	60	59	61	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
84000	-170.110920641837822	-168.506701031621986	-1.604219610215846	0.000001039160204	0.000001416272923	1.362901425256327	0.954011739545216	1	2	3	5	3	3	6	6	5	6	5	4	6	8	6	9	9	8	8	7	7	5	7	9	7	7	9	7	12	10	9	9	10	9	10	10	8	8	10	11	11	13	12	12	12	12	11	13	13	14	11	13	15	13	17	17	19	18	21	20	19	22	23	20	0	1	1	5	1	1	12	11	12	4	5	2	2	22	9	8	26	10	22	9	8	6	9	25	11	8	38	11	39	37	23	21	27	7	38	34	13	26	10	24	27	14	30	51	36	36	24	35	51	43	36	35	42	41	53	42	58	55	61	42	55	61	62	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1
84500	-168.772181595463707	-167.411325192891582	-1.360856402572119	0.000003632254631	0.000002087716771	0.574771590486116	0.950692780415453	0	2	3	5	3	2	4	7	6	5	5	3	5	7	6	8	9	8	8	7	8	7	6	9	9	7	9	9	10	9	9	9	10	10	10	10	8	10	10	12	12	14	12	12	13	11	12	14	11	14	14	13	16	14	17	17	17	17	19	19	20	23	22	23	0	1	2	5	6	1	1	10	7	6	12	6	2	15	10	23	14	11	10	13	23	10	11	16	37	10	22	26	24	14	8	19	27	24	24	37	26	16	9	35	33	35	39	36	41	35	36	45	16	47	44	41	48	47	42	42	53	53	57	51	56	61	61	63	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
85000	-146.173050755830616	-144.733515630884966	-1.439535124945637	0.000000073473710	0.000000025495379	0.347000020479989	0.979569087816849	1	2	3	5	2	3	4	7	6	4	5	5	5	8	6	9	9	8	8	7	6	6	6	10	8	8	9	9	11	9	9	9	10	10	10	10	9	8	9	11	10	14	12	13	13	12	13	12	13	15	13	15	14	15	17	17	18	18	19	21	20	21	22	23	0	1	5	6	1	1	2	12	10	2	10	3	1	22	12	26	19	20	21	11	10	7	7	18	9	23	20	9	19	23	20	13	28	28	31	37	20	23	20	39	18	45	24	33	33	34	36	32	48	53	34	46	46	49	50	52	50	50	56	59	56	59	61	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
85500	-176.804242477510911	-175.430965924842866	-1.373276552668043	0.000000160185381	0.000000111167117	0.693990399084402	0.863977263696307	1	2	4	4	2	3	5	6	6	5	5	5	6	9	7	8	8	6	8	8	7	7	7	10	9	7	9	7	10	10	8	6	9	10	10	7	9	9	11	11	11	13	11	13	12	13	13	12	13	14	15	15	16	15	17	16	18	18	19	21	20	23	23	21	0	1	6	5	1	5	3	4	12	4	5	3	3	21	18	23	11	7	36	32	4	10	4	10	17	7	21	10	27	33	21	10	22	16	11	10	8	28	27	25	34	41	21	35	34	34	40	24	43	48	47	47	54	46	54	38	49	56	56	58	57	64	60	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	3	2	1	2	1	1	1	1	1
86000	-159.214811186264427	-157.832576590838698	-1.382234595425742	0.000002124044660	0.000000934451968	0.439939887143008	0.900209677265969	1	3	2	4	2	3	6	7	5	5	6	5	6	8	6	9	5	7	8	9	7	6	7	9	8	6	9	8	11	8	9	9	9	8	9	10	9	9	10	11	10	13	11	12	13	12	13	13	12	13	14	14	15	15	16	18	17	19	20	21	20	23	24	22	0	1	1	3	1	1	4	13	6	5	2	2	4	4	12	30	6	4	22	8	12	4	15	18	26	4	23	9	37	7	15	17	18	21	19	28	30	10	25	16	34	46	32	35	41	40	43	41	36	44	45	49	47	47	51	57	55	56	58	58	56	60	60	60	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
86500	-155.809442434437813	-153.479891385650717	-2.329551048787100	0.000000382442797	0.000001241378312	3.245918926186123	0.940560579091533	0	2	3	4	2	3	6	5	6	4	6	6	6	9	6	9	7	6	8	8	8	5	8	9	8	7	8	7	12	10	9	9	10	9	9	9	8	10	11	11	11	13	12	13	11	12	11	14	14	14	14	14	15	15	17	17	18	17	21	21	19	23	23	23	0	1	2	3	1	5	8	6	22	6	10	4	4	21	4	28	11	10	26	11	12	5	13	17	13	18	28	8	30	27	12	37	25	21	18	26	17	31	33	14	24	45	20	46	24	36	16	44	43	43	47	46	30	52	54	54	54	48	61	55	53	60	59	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1
87000	-160.313728822200659	-157.729528431502644	-2.584200390698012	0.000000036081073	0.000000145259880	4.025930170471644	0.932799836591991	1	2	3	3	3	2	6	6	7	4	5	4	4	8	6	9	8	8	7	7	7	4	7	9	9	8	8	7	11	10	10	9	9	10	10	10	9	9	10	10	11	12	12	13	13	11	13	13	14	15	14	14	16	15	17	18	18	17	19	21	20	22	24	24	0	1	1	2	2	1	22	12	5	5	6	4	3	8	3	19	20	19	8	10	11	5	15	8	28	7	28	13	16	26	18	20	26	19	24	18	28	21	27	19	30	31	34	42	40	37	34	36	42	47	43	29	52	43	49	50	53	54	55	55	53	61	62	62	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
87500	-185.639547696939786	-183.590156367514282	-2.049391329425502	0.000000259049323	0.000000639957730	2.470408815307823	0.829677400026480	1	3	3	5	3	3	5	7	6	5	5	6	5	7	6	9	9	7	9	8	8	7	7	9	8	7	8	8	12	9	9	10	10	9	9	8	8	10	11	10	12	13	11	13	13	11	12	14	13	15	15	15	15	16	18	18	19	18	21	20	20	23	22	22	0	1	1	2	1	1	6	2	11	5	6	3	6	10	11	26	26	11	26	23	14	15	15	23	10	11	9	9	36	25	15	25	16	7	21	8	14	36	36	18	24	37	24	46	38	17	32	29	43	42	43	9	49	46	50	50	55	51	61	46	55	56	60	61	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	3	4	1	2	1	2	1	1	1	3	1	2	1	1
88000	-158.174467727408256	-156.761432215758248	-1.413035511649999	0.000000142767129	0.000000121828638	0.853338153720092	0.967464850838407	1	3	4	4	2	3	5	4	6	5	6	5	6	7	6	8	8	7	8	8	8	6	7	9	8	8	9	9	10	9	9	9	7	10	9	9	9	7	10	11	11	13	12	13	12	11	14	13	13	12	14	15	15	15	15	17	16	19	18	20	20	21	24	22	0	1	2	6	1	1	5	6	8	4	10	6	10	9	3	23	18	13	11	38	15	8	9	23	11	8	19	19	20	13	25	18	12	16	38	9	33	13	30	32	31	34	39	46	46	27	40	31	24	29	43	48	42	42	42	55	55	56	57	59	59	61	62	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
88500	-170.962639628615449	-168.584209056091396	-2.378430572524049	0.000000132834880	0.000000450276112	3.389743060620189	0.917945165066469	0	1	3	4	2	3	6	7	7	2	5	5	5	8	5	8	7	7	9	9	7	6	7	9	7	7	8	8	11	7	10	9	9	9	10	9	9	8	11	10	10	12	13	13	12	13	14	13	11	14	14	14	15	13	17	17	18	19	17	21	21	24	23	23	0	1	2	5	1	5	5	15	12	1	10	6	6	13	6	17	11	15	30	22	15	4	15	30	4	15	26	8	24	3	32	23	30	17	18	14	38	22	17	34	36	18	39	29	33	39	44	39	38	45	27	45	54	45	53	53	55	59	53	57	58	64	60	61	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1
89000	-189.901493305219475	-188.314979967163993	-1.586513338055486	0.000000236624504	0.000000312238864	1.319554227506124	0.826259017490052	1	2	4	5	2	2	6	6	6	4	5	6	3	9	5	9	8	7	8	8	8	5	7	9	8	8	9	8	12	10	7	9	10	10	10	8	10	9	9	10	10	13	12	12	11	13	12	13	11	12	12	14	15	14	17	17	15	16	21	20	20	24	23	21	0	1	2	6	1	1	15	10	22	6	6	11	6	31	1	25	18	8	7	22	7	13	5	20	12	12	26	9	16	32	4	19	21	19	31	31	20	9	23	20	18	39	30	37	34	44	41	49	24	49	39	29	52	50	57	46	46	44	60	56	56	64	61	61	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1
89500	-204.429130431909073	-202.551014250232669	-1.878116181676411	0.000000283294653	0.000000575597769	2.031798919775714	0.782917469329072	1	2	4	4	2	3	4	5	6	5	4	5	5	8	6	8	8	8	9	7	7	6	6	9	9	7	8	8	11	8	6	10	9	9	11	9	10	9	10	12	10	12	12	13	13	12	11	14	14	13	13	15	13	15	17	17	18	19	20	21	20	23	22	22	0	1	5	1	1	1	2	1	8	5	5	2	3	31	7	31	9	3	28	6	10	7	10	30	30	13	15	8	26	8	2	28	20	30	24	27	38	30	16	37	16	16	32	29	43	32	41	29	40	39	29	45	12	35	53	49	55	56	57	47	49	61	58	59	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	3	2	1	1	1	1	1	4	2	1	2	1
90000	-169.468303895340654	-166.903308075924230	-2.564995819416418	0.000000636524194	0.000002523420980	3.964375593170322	0.899460461713239	1	2	3	4	2	2	6	6	6	5	5	5	5	8	6	8	9	6	8	7	7	6	7	8	9	8	8	7	12	7	8	10	9	9	10	10	10	9	11	11	12	12	11	13	14	12	13	14	13	15	15	14	14	15	16	17	18	17	20	20	20	23	22	22	0	1	6	1	1	1	4	12	1	5	3	6	2	9	5	20	20	13	12	12	7	12	8	22	9	20	10	10	36	11	15	31	14	24	27	9	26	20	27	32	37	14	38	36	42	16	40	43	43	48	47	49	49	47	52	50	56	54	57	54	57	63	61	57	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
90500	-151.800439730558338	-148.110587437474379	-3.689852293083971	0.000000094000646	0.000000795215694	8.459683266223323	0.986416248787100	0	2	4	4	3	2	6	6	6	4	6	5	4	8	5	7	8	7	7	9	7	6	7	9	7	8	9	8	11	8	8	9	10	9	10	10	9	8	9	11	12	12	12	12	12	11	13	12	13	14	14	14	15	15	18	17	16	18	20	19	21	22	23	23	0	1	6	5	6	1	15	4	4	6	3	5	5	12	2	10	7	15	15	18	8	13	12	16	9	25	26	19	34	25	8	18	38	14	17	14	17	18	31	31	20	29	26	35	35	37	46	36	40	43	44	46	45	51	56	54	52	56	60	58	59	55	60	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
91000	-172.465294650006854	-171.046063303537807	-1.419231346469035	0.000002151666110	0.000000799750871	0.371689114503152	0.985641428540392	1	3	3	5	3	2	6	6	5	5	4	4	5	8	7	9	9	6	8	9	8	7	8	9	8	6	7	9	9	9	9	9	10	7	10	9	7	10	10	9	11	13	12	14	13	11	13	11	13	13	14	13	15	16	16	17	18	17	21	20	19	21	23	23	0	1	1	1	1	1	10	11	6	5	5	3	3	26	12	37	22	11	27	18	27	18	37	23	34	10	7	11	7	15	37	14	25	18	27	15	8	16	21	15	14	35	39	49	38	24	41	16	43	33	45	48	52	44	47	53	55	45	61	56	55	61	62	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1
91500	-202.414783938250849	-200.679299897744386	-1.735484040506477	0.000000459227178	0.000000088678347	0.193103439082483	0.873720025629442	1	3	2	4	2	2	5	6	6	4	6	5	5	8	6	8	7	7	8	9	7	4	6	9	8	7	8	7	11	9	9	10	8	10	10	8	10	9	10	9	12	12	11	13	12	11	13	13	13	15	15	14	14	15	17	17	18	18	20	21	21	23	22	21	0	5	1	2	1	1	3	6	13	2	2	2	5	9	4	22	10	10	9	19	7	6	10	7	7	10	28	4	31	14	8	15	7	14	17	11	14	18	20	9	37	19	31	46	21	34	39	46	43	53	42	29	29	18	51	50	51	50	58	46	50	55	59	54	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	4	2	3	1	2
92000	-183.834331588307066	-182.471927894074952	-1.362403694232100	0.000000337622093	0.000000206336376	0.611145953219708	0.825611387066363	0	2	4	5	2	2	4	7	6	5	6	5	5	8	7	8	8	7	7	9	8	6	7	10	9	5	8	8	12	9	10	8	9	10	11	10	9	8	11	12	11	13	13	14	12	13	13	14	13	14	14	15	16	16	17	16	18	19	21	21	20	23	23	23	0	1	2	7	1	1	6	26	10	6	4	2	2	9	11	23	12	10	10	19	9	2	26	33	8	6	23	22	34	8	22	18	15	25	36	17	8	12	24	9	27	34	24	34	25	35	34	14	35	34	34	49	51	48	48	51	56	55	56	57	57	60	60	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	3
92500	-146.680489343917316	-145.182457244964866	-1.498032098952452	0.000001746449511	0.000001915301312	1.096682898570449	0.959043241584227	1	2	4	4	2	3	5	6	5	6	6	5	5	8	6	8	8	7	9	9	7	6	7	10	9	7	9	8	11	9	9	9	8	10	10	10	10	9	10	12	10	13	12	13	10	12	13	13	12	14	15	14	15	15	17	17	17	18	19	21	19	22	23	23	0	1	5	2	1	5	6	3	6	6	4	4	3	8	3	15	18	7	14	21	13	3	10	15	9	9	21	11	36	21	23	13	11	31	21	28	31	10	17	19	23	40	41	40	25	41	30	35	41	40	48	40	50	46	51	54	51	57	57	61	55	60	60	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
93000	-154.159115899402707	-152.621599121569091	-1.537516777833623	0.000002466345205	0.000000668429979	0.271020446837563	0.933547741406909	1	3	4	4	2	3	6	6	6	6	5	5	5	7	6	8	8	6	9	7	7	6	6	9	9	6	8	8	11	8	9	10	10	9	10	8	9	9	11	10	10	13	11	11	14	12	13	13	13	14	13	14	16	14	17	18	19	18	21	20	20	23	23	23	0	5	6	2	1	1	12	11	2	13	2	4	6	7	4	22	18	2	16	3	11	3	3	21	22	4	11	7	37	11	27	25	17	8	16	10	20	17	37	28	38	33	38	30	46	35	40	46	39	44	39	46	45	44	53	53	55	52	61	58	56	59	59	59	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
93500	-165.371179154394980	-163.598257933384645	-1.772921221010341	0.000000758337772	0.000001344035865	1.772344612092491	0.918885552402031	1	3	4	5	2	3	3	6	5	6	5	6	5	8	6	8	8	7	6	7	7	4	8	9	9	6	8	8	11	8	10	9	9	8	10	10	10	9	10	9	9	13	12	14	14	12	14	12	12	12	14	14	14	14	17	18	18	17	20	19	21	22	23	23	0	1	5	22	1	1	5	7	7	3	22	9	2	9	22	12	9	11	13	11	9	5	3	16	27	3	20	19	41	26	33	28	11	15	33	17	33	18	16	21	20	39	35	50	43	24	43	38	37	32	42	49	50	46	44	51	55	53	57	55	60	59	61	62	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
94000	-176.457862893828889	-173.215865999080364	-3.241996894748534	0.000000188296549	0.000001212098947	6.437180886281795	0.972163416500412	1	3	4	5	2	3	5	5	6	3	5	4	6	8	6	8	6	8	8	8	7	5	7	10	9	6	8	8	11	9	10	8	9	10	11	10	7	9	10	11	11	14	13	12	14	12	10	12	11	15	14	13	16	14	18	16	19	18	20	20	21	21	23	23	0	1	2	10	1	1	3	2	22	5	3	5	3	8	12	17	22	13	9	8	22	6	7	18	9	7	7	23	30	13	27	17	7	20	19	20	3	14	30	25	34	46	49	40	39	29	30	21	38	48	47	29	52	48	56	51	56	53	58	58	57	57	62	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
94500	-222.441419147073333	-221.040592588985447	-1.400826558087887	0.000001300452046	0.000001055211160	0.811418738975383	0.770858273423526	0	1	4	3	2	1	6	5	3	6	5	5	5	6	7	9	8	8	8	7	7	7	5	8	9	8	9	9	11	9	8	8	9	10	10	8	9	7	10	12	12	14	11	12	13	12	13	12	13	14	14	11	14	15	18	17	18	19	21	20	20	22	24	24	0	1	4	2	6	1	4	4	1	8	3	3	4	12	3	22	15	14	21	13	13	13	4	7	18	10	17	12	15	13	38	5	21	24	31	10	36	11	25	21	16	34	28	18	36	28	28	52	48	35	49	19	40	53	39	40	51	42	57	44	56	58	59	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	3	1	1	1	1	1	1	1	2	1	2	1	2	3	1	2	1	1	2	1	2	2	1	3	2	2	2	1	3	1	1	2	1
95000	-177.997685914086929	-176.137279515452207	-1.860406398634728	0.000000728260344	0.000001447548014	1.987679304029961	0.933176251182494	1	2	2	5	2	3	5	7	7	3	5	5	5	7	6	8	8	7	8	9	7	6	7	9	8	6	8	9	12	10	10	8	9	9	9	9	8	8	9	12	12	12	12	12	13	11	13	14	11	14	14	14	16	16	18	18	19	18	20	20	20	22	23	23	0	1	1	6	1	2	6	13	11	2	5	5	1	4	10	22	14	3	15	18	7	11	13	19	22	11	21	18	31	27	25	21	21	23	16	23	22	26	17	36	16	31	36	49	33	23	20	43	35	24	40	49	52	45	54	54	48	52	56	55	56	59	60	62	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	2	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1
95500	-167.649686601209368	-166.284661047162587	-1.365025554046779	0.000000077274955	0.000000039267398	0.508151681109603	0.892463669916210	1	2	3	5	3	2	4	5	6	6	6	5	5	8	6	8	9	7	8	7	7	7	8	9	7	6	8	8	11	9	8	8	8	9	10	10	9	10	10	11	11	12	12	12	13	12	14	13	10	15	14	14	16	16	17	16	18	15	20	19	19	23	22	22	0	1	1	5	1	1	5	2	7	7	3	3	1	26	8	18	22	11	18	9	8	4	26	25	13	12	20	11	37	27	9	26	18	32	16	19	25	24	17	39	19	39	17	49	40	38	43	29	34	48	46	36	47	47	47	43	55	52	60	55	54	63	59	54	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2
96000	-160.884693692381234	-158.398522010653608	-2.486171681727639	0.000000056482774	0.000000209918358	3.716502271292321	0.969299509952857	1	2	3	4	2	3	5	7	6	5	5	6	6	7	5	8	8	7	8	9	7	5	7	10	7	6	8	9	11	10	10	9	8	10	10	8	8	9	10	12	10	13	12	13	13	12	13	13	14	14	15	15	15	15	16	16	18	18	20	21	17	24	22	23	0	1	1	3	1	5	6	10	7	6	3	6	10	12	3	18	22	3	18	36	11	6	13	33	10	4	18	21	30	17	19	33	26	19	12	9	25	21	32	35	36	41	41	24	41	28	32	40	46	32	44	43	47	50	44	48	55	55	58	59	49	64	59	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
