step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58
91500	-311.728810372010059	-309.756618232564563	-1.972192139445502	0.000079808796899	0.000011414965929	0.143028918769005	0.621083183577822	3	2	1	6	4	4	6	6	6	5	5	5	7	9	8	7	7	7	8	7	7	8	8	8	8	8	8	9	10	9	8	9	9	9	11	10	10	11	10	9	9	10	11	9	11	12	10	12	13	11	12	13	13	14	14	12	15	15	2	3	0	10	3	2	11	3	6	6	5	0	7	24	17	10	1	5	12	12	4	10	5	8	16	16	12	18	28	21	10	25	26	26	41	41	41	36	31	21	18	26	37	18	28	31	18	34	48	41	50	56	46	43	56	45	38	56	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	3	2	2	1	3	4	1	1	1	2	1	1	2	3	1	1	1	1	1	1	1	1	1	2	2	1	2	2	4	2	2	1	2	1	1	1	2	2	1	3	2
92000	-275.934346432317284	-274.322854416939947	-1.611492015377354	0.000114427460529	0.000026907142671	0.235145851757449	0.734643759491417	3	2	1	3	7	5	6	4	6	5	5	6	7	9	8	7	7	7	9	7	6	8	7	8	8	8	8	9	10	7	8	9	9	9	11	10	9	11	10	9	10	11	11	11	12	12	12	12	13	13	13	14	13	14	14	14	15	13	2	3	0	2	11	4	11	3	6	4	8	0	7	24	16	6	9	11	20	12	6	6	11	5	16	16	20	18	37	21	30	16	16	16	28	28	18	41	31	16	18	33	37	37	35	39	28	42	42	44	44	45	46	43	45	28	55	45	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	2	2	1	1	2	1	2	2	3	2	2	1	1	2	3	1	1	2	1	2	1	3	2	3	1	1
92500	-268.904860072597444	-267.303228464270489	-1.601631608326965	0.000099143116993	0.000023726622063	0.239316886357516	0.691043989611185	3	2	1	6	6	5	5	4	6	6	6	6	7	9	8	7	7	7	9	7	7	8	8	8	8	8	8	9	10	9	8	9	9	9	11	10	9	11	10	11	10	11	11	11	12	12	10	12	13	13	13	14	13	14	11	13	15	13	2	3	0	6	6	2	8	3	6	6	7	0	7	24	17	9	9	7	12	12	6	9	13	13	16	16	20	18	37	4	21	16	26	26	28	28	18	29	21	30	18	34	37	47	55	31	18	42	42	44	44	55	39	18	41	55	38	45	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	2	1	1	1	1	2	1	2	1	3	2	2	2	2	1	1	4	2	1	1	2	2	2	2	4	1	2	3	1
93000	-292.061612645219384	-290.483629110290735	-1.577983534928658	0.000102571596457	0.000025643504050	0.250005897694130	0.729154113240977	3	2	1	4	5	5	6	4	6	6	5	6	7	7	8	7	7	7	9	7	7	5	6	8	8	6	8	9	9	9	8	9	9	10	11	10	10	11	9	9	10	10	11	11	12	11	12	12	12	14	13	14	13	14	11	14	14	15	2	3	0	1	8	4	11	3	22	6	8	0	11	5	17	26	9	8	12	12	4	4	8	14	16	22	20	18	18	10	21	16	26	32	28	29	18	37	31	6	18	40	41	41	55	31	18	32	16	44	44	55	46	41	41	45	47	55	1	1	1	1	1	1	1	3	1	1	1	1	2	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	2	1	1	3	3	1	1	1	1	2	3	2	3	2	1	3	2	3	1	2	1	2
93500	-302.462161533346375	-301.055607683051562	-1.406553850294795	0.000101790326387	0.000039742441804	0.390434368512781	0.537225589090357	3	2	1	6	4	4	6	6	6	5	5	6	7	8	8	6	7	7	9	7	7	7	8	6	8	7	8	9	9	9	8	8	9	10	11	8	9	9	10	9	11	11	11	11	12	11	12	11	13	13	13	14	13	14	13	14	15	15	2	3	0	6	3	2	11	11	6	6	5	0	11	24	9	10	10	5	12	12	10	16	5	5	16	16	20	18	36	21	21	9	26	16	28	18	18	36	31	21	29	30	37	38	44	4	29	4	42	47	44	45	30	47	45	45	47	55	1	1	1	2	3	2	1	1	2	1	1	1	2	2	1	1	1	2	2	1	1	1	3	1	2	1	1	2	1	2	1	1	2	4	2	1	2	1	2	2	2	2	2	2	1	4	2	3	2	1	2	2	3	2	1	1	1	2
94000	-271.135382647696531	-269.586736650208138	-1.548645997488365	0.000079755784453	0.000021123015385	0.264846186764149	0.756545436457046	3	2	0	4	4	5	5	5	6	6	6	6	7	7	8	7	7	7	9	7	7	7	8	8	8	8	8	9	9	8	9	9	9	10	10	10	10	11	10	8	10	11	11	11	10	12	12	12	12	14	13	12	13	14	14	12	14	15	2	3	0	1	2	4	5	5	4	6	7	0	11	5	9	9	9	7	27	12	10	9	11	5	16	16	20	18	18	21	30	25	26	26	28	28	18	28	31	6	18	34	29	41	28	39	41	42	42	52	44	45	46	47	52	45	47	56	1	2	1	1	2	1	1	1	1	1	1	1	1	3	2	1	1	2	1	1	1	1	2	2	1	1	1	2	2	1	1	1	1	2	1	1	2	1	1	3	2	1	1	1	1	2	2	1	1	2	1	2	1	1	2	2	1	2
94500	-324.992918271082317	-323.479797399373297	-1.513120871709013	0.000113585243828	0.000032466109537	0.285830345936505	0.565940519592535	3	2	1	5	7	4	5	4	6	6	6	5	7	6	8	7	7	7	9	6	8	8	7	7	8	8	8	8	10	7	9	9	9	10	11	10	10	11	8	10	9	11	11	11	12	12	11	11	12	14	12	14	12	13	14	13	15	15	2	3	0	2	4	1	8	3	2	6	7	0	7	3	17	10	6	8	12	12	10	16	8	8	16	4	20	18	41	4	6	16	25	31	28	41	41	36	4	6	28	34	37	41	41	39	18	26	16	51	18	18	40	37	56	44	45	55	1	1	1	3	2	1	1	2	3	2	1	1	2	4	1	1	2	2	3	1	1	1	2	2	1	3	2	1	1	2	4	1	1	1	2	1	1	1	2	5	1	1	1	2	2	2	2	2	2	2	3	5	1	3	1	2	2	1
95000	-310.626594293439723	-308.898620870629998	-1.727973422809722	0.000102441112901	0.000019998543178	0.195219893763683	0.664662970920237	3	2	1	5	7	4	3	5	6	6	6	6	7	9	8	5	7	6	9	7	8	8	8	7	7	7	8	9	10	7	7	9	9	10	11	10	10	9	10	10	11	10	11	10	12	11	9	9	11	14	11	14	13	12	13	11	15	14	2	3	0	6	11	2	3	7	16	4	7	0	7	5	17	6	9	8	12	12	30	17	8	8	16	16	20	18	18	10	4	25	26	25	28	28	47	18	31	9	18	26	37	47	56	21	18	25	42	38	44	45	39	37	56	29	47	56	1	1	1	1	1	1	2	2	1	1	3	1	2	1	1	1	1	1	2	1	1	1	2	2	2	1	1	2	4	1	2	2	2	3	2	1	1	2	2	2	2	2	1	1	1	2	3	1	1	3	1	2	2	1	2	1	4	2
95500	-272.686791730890036	-271.079833818759823	-1.606957912130194	0.000096555497690	0.000022887933412	0.237044331599289	0.598433177422508	3	2	1	6	7	4	6	5	6	6	6	6	7	7	8	7	7	7	9	7	8	8	8	8	8	8	8	9	9	9	9	9	9	10	11	10	10	11	10	10	11	11	10	11	12	12	9	10	13	14	13	13	13	14	14	14	15	15	2	3	0	6	11	2	8	3	6	6	3	0	7	8	9	10	10	7	20	12	4	10	8	14	16	16	20	18	18	21	4	26	26	26	28	47	28	47	31	4	18	48	47	29	35	39	18	9	42	41	44	45	46	29	45	45	28	45	1	1	1	1	1	2	1	2	2	2	3	1	1	2	1	1	1	1	2	1	2	2	2	1	1	1	1	2	2	1	1	1	1	2	2	1	1	2	1	3	2	1	1	2	1	1	2	4	2	2	1	1	1	4	2	2	4	2
96000	-283.407002026793634	-281.872057542653749	-1.534944484139899	0.000095048057222	0.000025900193467	0.272495769235717	0.581152247177342	3	2	1	6	7	4	6	5	6	6	6	4	7	8	8	7	6	7	8	7	8	8	8	7	5	8	8	9	10	9	8	9	9	10	11	10	10	11	10	11	11	10	11	11	12	12	12	9	13	14	13	14	13	14	14	13	15	15	2	3	0	8	6	2	8	3	25	6	8	0	11	24	17	25	6	8	12	12	6	17	5	8	6	10	12	18	18	21	6	16	26	26	29	18	28	18	30	31	18	48	29	29	38	40	37	26	42	44	44	45	46	41	45	45	41	56	1	1	1	1	2	2	1	3	1	2	1	1	1	1	1	1	1	2	2	2	3	2	1	2	1	1	2	2	2	1	3	2	1	2	1	2	1	3	1	3	2	1	1	1	1	1	1	1	2	2	1	2	1	1	2	1	3	2
96500	-278.257625452476077	-276.513240719547355	-1.744384732928746	0.000106651572634	0.000020333308339	0.190651744150296	0.691020757589466	3	2	1	6	7	5	5	3	6	6	6	5	4	6	8	7	7	6	9	7	8	8	8	7	8	8	8	9	10	9	9	9	9	9	11	10	10	11	10	11	10	10	11	11	12	11	12	12	13	14	13	14	13	14	14	13	15	15	2	3	0	6	11	2	13	3	6	6	13	0	8	8	9	9	9	7	12	12	4	17	11	14	16	16	20	13	18	4	4	25	26	26	28	28	28	29	30	31	18	34	37	28	35	31	29	42	42	44	44	47	46	47	56	45	47	56	1	1	1	1	1	3	1	1	1	1	2	1	1	2	2	1	1	1	2	2	2	1	2	1	1	1	1	4	1	2	2	1	1	1	1	1	1	1	1	2	4	1	1	1	1	2	1	2	3	3	1	2	2	2	1	1	1	2
97000	-299.138518496486256	-297.552405608348352	-1.586112888137896	0.000100656641132	0.000024783213706	0.246215385561129	0.707404377918029	3	2	1	6	5	5	5	4	6	4	6	6	7	9	8	6	7	7	9	7	8	8	8	8	7	8	8	8	9	9	9	9	7	9	9	10	8	9	10	10	9	11	10	11	12	11	12	12	13	14	13	12	13	13	11	14	14	13	2	3	0	6	8	10	8	3	6	2	7	0	7	24	17	10	9	7	20	12	9	17	8	13	16	9	20	18	18	4	21	25	4	26	28	38	18	18	21	16	18	34	37	29	38	39	37	42	48	51	44	28	46	37	41	38	47	55	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	2	2	1	2	1	3	1	1	2	1	1	2	2	1	2	1	1	1	1	1	2	2	3	2	2	2	2	3	1	2	1	1	1	2	2	2	3	1	2	1	2
97500	-276.662902737935099	-275.072915224656356	-1.589987513278717	0.000103357717890	0.000025266078104	0.244452747410883	0.644073749022512	3	2	1	5	7	5	6	4	6	4	6	5	5	9	8	7	7	7	8	7	8	8	8	8	8	8	8	9	9	6	9	8	9	10	10	10	10	9	10	11	11	11	11	11	12	11	12	12	13	13	13	12	13	13	14	14	15	15	2	3	0	10	11	10	8	3	4	2	13	0	8	5	9	9	9	7	20	12	30	17	7	8	16	16	12	18	18	4	21	16	26	15	29	28	29	18	21	4	18	16	37	29	41	31	43	42	42	44	41	35	46	41	45	41	54	45	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	2	2	1	2	2	1	1	3	2	2	1	1	1	1	1	1	1	1	1	1	3	2	4	1	1	1	1	1	1	2	2	2	1	2	2	2	3	2	2
98000	-280.415193206680556	-278.472160700153154	-1.943032506527407	0.000109960667943	0.000016261171554	0.147881709508165	0.638174957831386	3	2	1	6	7	4	5	6	6	5	6	6	7	7	8	7	7	7	9	7	8	8	8	8	8	8	8	9	9	7	9	9	9	10	10	10	10	9	10	9	11	10	11	10	12	11	12	12	12	14	13	12	13	14	14	12	14	15	2	3	0	10	8	2	3	3	10	6	3	0	8	7	9	9	9	7	12	12	30	17	8	14	16	16	20	18	18	4	30	25	26	25	28	18	29	18	31	4	28	26	37	38	35	39	18	42	34	44	44	29	46	41	56	36	47	56	1	1	1	1	1	1	3	2	1	1	2	1	1	2	1	1	1	2	2	1	1	1	2	1	1	1	1	2	2	1	2	1	1	1	1	2	1	2	1	3	2	2	1	1	2	1	3	2	2	2	3	2	2	3	1	2	2	2
98500	-274.239189299311647	-272.725542136116132	-1.513647163195539	0.000101101147260	0.000028863379061	0.285490123929835	0.644300275402004	3	2	1	5	4	4	5	6	6	6	6	3	7	8	8	7	7	7	9	7	8	8	8	8	8	8	8	9	10	9	9	9	9	9	11	10	9	11	10	11	11	11	11	11	12	12	11	12	13	14	13	12	13	12	14	14	15	15	2	3	0	5	3	2	5	3	4	4	7	0	11	5	9	10	6	11	27	12	10	16	11	8	10	16	20	18	18	4	21	17	25	26	29	37	18	37	31	39	18	25	29	29	29	39	28	34	42	44	44	35	46	41	45	45	56	45	1	1	1	1	3	2	1	3	1	1	1	1	1	2	2	1	2	1	1	3	2	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	2	2	1	1	3	1	1	1	1	2	1	3	2	2	2	1	1	1	2	2	1	2
99000	-261.497821402182410	-259.998052279056367	-1.499769123126062	0.000085606767761	0.000025237785840	0.294810638229877	0.734698041526533	3	2	1	6	5	5	6	6	6	4	6	6	7	7	8	7	7	7	9	7	6	8	8	8	8	8	8	8	10	7	9	9	9	10	11	9	9	10	9	9	11	11	11	11	11	11	12	12	13	14	13	14	12	13	14	13	15	13	2	3	0	6	3	10	5	3	6	2	5	0	8	5	16	21	9	5	27	12	10	9	8	14	16	16	20	18	28	4	21	16	26	26	28	18	18	36	4	30	29	34	37	38	29	39	43	42	42	44	44	58	46	47	45	45	41	45	1	1	1	1	2	1	1	3	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	1	1	1	1	1	2	1	2	1	1	1	2	1	2	1	2	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	1	2
99500	-286.018248961883671	-284.458503528516303	-1.559745433367358	0.000096882140993	0.000025092685554	0.259002178285463	0.600106215027332	3	2	1	6	4	5	6	3	6	6	6	6	6	9	8	7	7	7	9	7	7	8	7	8	8	8	8	9	9	9	9	9	9	10	10	9	10	11	8	9	11	11	8	11	11	12	12	12	13	14	13	12	11	14	14	14	15	15	2	3	0	6	8	2	5	3	6	2	6	0	8	13	17	10	9	11	12	12	4	17	7	8	16	16	20	18	18	39	39	25	26	26	29	43	43	28	6	21	28	26	18	28	35	53	41	42	34	51	44	35	39	47	45	52	44	52	1	1	1	1	1	2	2	2	1	2	1	1	2	2	1	1	1	1	2	1	1	1	1	3	1	1	1	2	2	1	1	1	1	2	1	1	2	2	2	2	2	2	1	2	1	1	1	1	3	1	2	1	3	2	2	2	2	3
100000	-293.464351560929515	-292.038440255521323	-1.425911305408171	0.000088774089724	0.000032221255717	0.362957883517139	0.767758478053465	3	2	1	4	7	5	6	4	6	6	5	6	6	9	8	6	7	7	9	7	7	7	8	8	7	8	8	9	10	8	9	9	9	10	8	8	8	11	10	11	11	11	11	11	11	10	12	12	11	13	13	11	12	13	14	14	14	13	2	3	0	2	7	4	11	3	6	6	8	0	11	5	9	4	9	8	12	12	6	9	13	8	16	25	20	35	18	10	30	25	26	16	18	18	18	18	31	30	29	25	37	29	35	30	29	42	34	44	44	28	46	43	52	41	58	52	1	1	1	2	1	1	1	2	1	1	1	1	1	2	2	2	1	2	3	1	2	1	2	2	1	1	1	1	1	2	1	2	1	2	1	1	1	4	1	2	1	2	2	1	3	2	2	1	1	2	1	1	1	2	2	3	1	2
