step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69
62000	-375.810419883671159	-382.665907834630559	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.688579114394921	-1	0	2	1	3	5	4	6	8	8	9	8	11	9	9	12	12	11	10	13	13	14	15	15	15	16	17	19	20	20	24	21	21	22	24	25	24	23	25	24	25	25	23	24	25	26	26	26	26	27	29	29	29	30	30	30	30	33	32	30	33	35	34	34	34	36	33	36	36	0	1	1	1	4	2	0	1	6	6	8	8	19	10	9	15	11	15	10	18	14	16	21	21	14	22	24	27	24	28	28	29	23	30	29	30	34	0	43	29	31	37	33	0	31	33	41	44	44	40	46	47	49	48	50	52	47	57	54	0	48	67	57	59	54	64	56	65	0	1	1	1	1	1	3	1	3	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	3	1	3	1	2	3	1	1	2	2	1	1	1	1	1	3	1	1	1	1	1	2	2	3	1	1	2	2	2	1	2	1	2	1	2	1	1	2	1
62500	-389.847150428169527	-396.702638379128928	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.640846934809814	-1	0	2	1	3	4	4	8	9	9	10	8	11	10	10	11	11	11	8	13	12	13	14	15	15	16	18	17	21	19	23	22	21	22	23	25	24	23	24	23	24	26	23	24	23	27	27	26	25	29	30	28	30	30	30	31	30	32	31	31	33	31	33	33	34	36	35	35	36	0	1	2	2	4	3	0	3	6	8	2	6	10	9	3	10	9	8	3	15	14	16	21	23	15	22	24	24	24	25	29	27	30	29	29	34	34	0	43	28	40	34	32	0	28	29	41	44	44	45	46	47	49	48	50	57	52	47	48	0	59	52	56	59	61	59	62	61	0	1	1	1	1	1	1	1	3	2	1	4	2	1	1	3	1	1	1	3	2	1	1	1	1	2	1	2	1	2	2	1	1	1	1	1	2	1	1	1	3	1	2	1	1	3	2	2	2	1	3	2	1	2	2	1	1	1	2	3	1	1	1	2	1	1	2	2	1	1
63000	-376.201516084924492	-383.057004035883892	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.648223002884895	0	1	2	1	3	5	4	8	9	10	8	8	13	10	11	10	11	11	11	14	13	13	15	14	15	16	15	18	20	18	23	21	22	22	23	24	24	23	25	23	24	26	22	25	25	25	26	27	26	28	29	28	29	29	30	30	29	31	31	32	33	34	32	34	34	35	35	35	37	0	1	1	1	4	3	0	6	11	6	6	6	9	8	9	6	9	6	11	19	10	15	21	16	24	14	21	27	21	21	29	30	32	30	29	34	34	0	43	34	31	37	32	0	40	36	41	44	44	29	46	47	49	48	50	57	47	52	48	0	54	58	56	59	61	61	63	61	0	1	1	1	1	1	1	1	1	1	4	2	2	2	1	1	3	1	3	1	1	1	1	1	2	1	2	1	2	3	3	2	2	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	3	2	1	2	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1
63500	-391.856032749586973	-398.711520700546373	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.614845141015104	-1	2	2	1	3	4	4	8	9	7	10	9	12	9	8	11	12	11	11	13	14	14	14	14	16	13	17	18	21	19	23	20	22	22	23	26	24	22	25	24	25	26	23	25	25	27	26	26	27	27	29	28	29	30	30	31	30	33	32	32	33	34	32	34	34	35	36	36	36	0	1	1	1	4	1	0	6	3	6	6	6	11	6	10	10	19	9	15	16	19	16	14	14	24	16	24	24	25	21	33	24	21	21	34	30	29	0	43	31	31	34	29	0	40	45	41	44	44	45	46	41	49	48	50	57	52	47	54	0	54	52	57	61	61	61	47	61	0	1	2	2	1	1	3	1	2	5	1	2	3	1	3	1	1	1	1	2	1	2	2	2	3	1	1	2	2	3	2	1	2	4	4	1	3	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	3	1	1	2	2	1	1	1	1	5	2	1
64000	-367.260619244079692	-374.116107195039092	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.704925660941254	0	2	1	1	2	5	4	8	9	9	9	7	13	10	10	11	12	11	12	10	12	12	14	14	14	15	17	18	22	20	23	20	22	22	21	26	24	23	24	24	24	26	24	25	24	27	27	27	27	28	30	30	29	30	30	31	29	32	32	29	32	35	34	34	34	35	36	34	36	0	1	1	1	4	2	0	6	8	6	6	1	11	9	6	9	8	10	15	10	14	16	21	21	21	9	24	27	30	24	29	27	27	30	27	34	34	0	32	31	31	37	32	0	33	31	41	44	44	45	46	47	49	48	50	52	47	52	48	0	48	56	57	59	61	59	63	54	0	1	1	1	1	1	1	1	2	1	2	2	3	2	1	3	1	1	1	1	1	1	1	1	1	1	3	2	1	1	2	1	1	3	1	2	2	1	1	2	1	1	1	3	1	1	2	2	1	2	2	1	1	1	2	1	1	1	1	3	1	2	2	3	1	1	1	1	3	1
64500	-340.802926029094010	-347.658413980053410	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.725898240094015	-1	1	2	1	3	5	3	9	9	9	9	9	13	10	12	11	10	11	11	14	13	13	14	16	15	15	17	18	22	20	22	19	21	22	24	25	24	24	21	25	24	26	24	25	25	27	26	27	27	29	29	29	28	29	30	31	30	31	32	31	32	35	33	35	34	34	36	35	34	0	1	1	1	4	3	0	6	6	6	6	6	19	9	19	9	9	11	9	13	14	16	21	21	21	15	21	24	33	28	28	27	24	30	34	30	30	0	32	31	31	37	39	0	31	45	41	44	44	45	46	47	49	48	50	57	52	52	48	0	54	57	57	59	61	59	62	61	0	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	2	2	2	3	2	1	1	2	1	1	2	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	3	1	2	2	2	2	1	1	1	1	1
65000	-352.737401272437410	-359.592889223396810	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.631094522065506	0	2	2	2	3	5	4	8	9	9	10	9	12	10	10	12	12	12	11	13	12	13	14	15	16	15	17	18	21	19	23	21	21	23	23	25	24	24	24	23	24	25	24	25	25	25	26	27	27	28	29	29	29	30	30	30	29	32	32	32	33	34	33	33	34	35	36	35	37	0	1	1	1	4	3	0	6	6	8	9	8	19	8	9	15	11	11	15	17	14	16	21	21	21	22	24	24	27	27	28	27	24	30	29	30	30	0	32	29	31	34	32	0	31	31	41	44	44	29	46	47	49	48	50	57	47	52	48	0	54	57	57	54	59	61	62	54	0	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	2	2	2	3	1	3	2	1	2	1	1	1	2	1	1	1	1	1	1	4	2	2	1	2	1	1	1	2	3	1	1	3	3	1	2	2	1	4	1
65500	-374.289857275447162	-381.145345226406562	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.742268180543614	0	1	2	2	3	4	4	7	9	10	10	8	12	9	11	12	12	8	10	13	13	14	12	15	15	13	18	17	21	20	23	21	22	22	24	25	23	23	23	25	24	25	23	25	26	27	26	27	26	28	30	29	29	30	31	30	30	32	31	32	31	34	32	35	35	35	34	36	36	0	1	2	1	4	3	0	6	18	9	9	8	15	8	9	10	11	1	9	13	14	16	14	23	21	19	24	24	30	28	29	27	29	27	30	37	30	0	30	31	27	30	32	0	31	40	41	44	44	40	46	47	49	48	50	52	47	52	48	0	54	63	56	59	61	54	56	54	0	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	3	1	1	2	1	1	1	2	2	2	1	1	2	1	1	1	1	2	1	1	1	2	2	2	3	1	1	1	1	1	1	1	1	1	2	2	2	2	1	2	2	2	1	1	1	2	2	2	2	2	2	1
66000	-395.198865696240773	-402.054353647200173	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.635643546592158	0	2	1	1	2	5	4	8	9	10	9	7	12	10	10	11	11	11	11	13	14	13	14	15	16	13	18	19	21	21	23	20	22	22	23	25	24	21	24	22	25	25	22	25	25	27	27	27	26	28	30	30	28	30	30	28	31	32	31	31	33	34	33	34	34	34	35	36	37	0	1	1	1	4	2	0	3	2	6	6	2	6	8	6	10	9	11	15	17	13	10	10	14	23	16	23	23	27	27	40	27	29	29	33	34	27	0	43	30	40	33	32	0	33	41	41	44	44	45	41	47	49	48	50	47	41	47	48	0	54	57	56	59	54	61	62	61	0	1	1	1	1	1	2	1	4	2	2	2	2	4	1	2	1	1	1	1	2	1	1	2	2	1	1	2	2	1	2	1	1	1	1	1	1	3	1	1	1	2	2	1	1	1	2	1	1	1	1	2	2	1	2	1	1	3	3	2	1	2	1	2	1	2	1	1	2	1
66500	-379.163029129992594	-386.018517080951995	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.678171857151909	0	2	2	2	3	3	3	8	9	9	8	9	10	10	10	10	11	11	9	14	13	13	14	15	15	16	16	19	21	19	22	20	21	22	23	25	24	23	25	23	25	26	23	25	25	26	26	27	27	28	28	29	29	30	30	30	28	31	32	29	33	34	33	34	34	35	36	35	37	0	1	1	1	4	3	0	6	6	8	6	11	8	8	19	11	8	11	6	22	14	16	21	23	23	13	24	24	26	26	28	21	24	24	34	30	34	0	34	33	31	36	29	0	31	31	41	44	44	46	45	47	49	48	50	57	47	41	54	0	48	56	47	59	54	61	62	54	0	1	1	1	1	1	1	1	2	3	1	2	1	1	1	1	1	1	2	2	1	2	1	1	1	1	3	1	2	2	2	2	3	2	3	1	2	2	1	1	1	2	1	1	1	2	2	1	1	2	1	1	2	1	2	1	1	1	3	1	1	3	2	3	1	2	1	1	2	1
67000	-380.286887620531388	-387.142375571490788	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.660949537638237	0	1	2	1	2	4	5	8	8	7	9	8	11	9	10	11	12	12	12	14	14	13	13	15	14	15	17	19	21	20	23	20	23	22	22	26	25	23	23	24	25	24	24	25	26	27	27	27	26	28	29	28	28	30	30	31	30	31	30	30	33	34	33	35	35	35	35	35	36	0	1	1	1	4	3	0	6	6	6	6	10	15	10	10	15	11	11	15	17	17	16	14	21	17	23	24	27	28	27	32	27	29	28	29	27	27	0	27	31	31	34	34	0	31	40	41	44	44	40	46	41	49	48	50	57	52	52	48	0	48	57	52	59	54	54	62	61	0	1	1	1	1	1	2	1	2	2	2	2	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	2	1	2	2	2	3	1	2	1	4	3	1	3	1	1	1	2	1	1	2	1	1	1	2	1	2	1	2	1	1	1	1	1	1	2	2	2	2	3	2	1	1	1
67500	-363.599955393295488	-370.455443344254888	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.703085550813731	0	1	3	2	3	5	4	9	7	9	8	7	12	9	10	11	11	12	11	13	14	13	14	15	15	13	17	18	21	20	22	22	23	22	21	24	23	23	23	24	24	26	24	23	25	27	26	26	27	29	30	30	29	28	30	31	29	32	30	32	33	34	33	34	35	36	35	35	36	0	1	1	1	4	1	0	6	3	6	9	6	19	9	6	8	11	8	11	9	14	16	10	9	23	16	21	27	27	28	28	24	32	30	24	37	34	0	32	31	31	37	39	0	31	40	41	44	48	45	46	47	49	48	50	57	47	57	48	0	59	56	56	59	61	61	62	61	0	1	1	1	1	1	3	1	2	2	1	1	1	1	1	2	1	1	2	1	3	2	1	2	4	1	1	1	1	2	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	2	2	1	1	1	1	2	2	2	1	2	1	1	3	1	1	1	1	1
68000	-378.741600260528173	-385.597088211487574	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.591417497326824	0	1	1	2	3	5	4	8	9	10	9	7	13	10	12	12	12	11	10	14	13	12	14	14	14	15	16	18	21	18	21	20	21	22	24	25	24	22	22	23	24	25	25	25	26	27	26	26	26	28	29	28	29	29	30	31	28	31	32	32	33	35	34	34	34	34	33	35	35	0	1	1	1	4	1	0	6	6	8	6	6	15	8	8	10	10	9	2	13	16	10	21	21	21	11	24	24	30	24	27	27	27	33	29	33	30	0	32	31	31	30	39	0	40	41	41	44	44	45	46	47	49	48	50	57	41	41	54	0	59	58	56	59	59	61	58	61	0	1	1	1	1	1	2	1	2	2	1	2	1	1	1	2	1	1	1	4	1	1	1	1	1	1	3	1	2	2	2	2	2	2	1	2	2	2	1	2	1	2	4	2	1	1	2	1	1	1	1	1	1	2	2	1	2	2	3	2	1	1	2	1	1	1	1	1	1	1
68500	-395.954073128204641	-402.809561079164041	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.644386358977330	0	1	2	1	3	5	5	7	7	9	9	9	12	10	11	12	10	11	10	13	12	12	14	15	15	15	17	19	22	20	23	20	23	23	22	23	24	23	23	25	24	25	25	24	25	25	26	26	26	29	29	29	29	29	30	31	29	32	33	31	31	34	33	35	34	35	36	36	37	0	1	1	1	4	3	0	6	6	6	8	9	19	9	8	19	9	19	8	8	10	10	14	21	19	22	24	24	28	27	27	27	28	30	30	30	36	0	32	31	31	36	39	0	32	41	41	44	44	45	46	47	49	48	50	52	47	57	44	0	54	56	56	59	61	65	63	65	0	1	1	1	1	1	1	1	1	2	2	1	2	1	2	2	2	2	1	2	2	1	2	1	2	3	2	2	3	2	2	2	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	2	1	2	1	1	2	2	4	1	1	1	2	1	1	1	1	1	1
69000	-364.034874636371796	-370.890362587331197	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.806987185506962	-1	0	2	1	3	5	5	8	7	8	9	9	12	10	12	11	11	10	12	13	12	12	13	15	16	15	17	19	22	21	22	22	19	23	23	26	24	23	24	25	24	25	25	25	26	28	26	27	27	28	30	29	29	30	31	31	29	32	32	31	32	35	33	34	33	35	34	35	37	0	1	2	2	4	3	0	9	6	9	6	6	17	10	9	10	11	11	11	13	14	14	21	21	21	22	24	27	33	27	30	28	25	33	28	34	33	0	32	31	31	34	39	0	31	45	41	44	44	45	46	47	49	48	50	57	47	52	48	0	54	67	57	59	48	59	63	61	0	1	1	1	1	1	2	1	1	1	1	2	2	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	1	1	2	3	1	1	2	1	1	1	1	2	1	1	1	2	1	1	2	1	2	1	1	2	1	3	1	1	1	2	1	3	2	1	1	1
69500	-368.906936624911509	-375.762424575870909	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.641152265507639	-2	0	2	1	3	4	4	8	9	10	9	8	12	10	11	11	11	12	10	13	14	13	13	16	15	15	17	18	19	20	22	21	20	22	22	26	25	22	24	24	25	25	22	25	24	27	26	27	26	28	28	29	28	30	29	30	31	31	31	32	32	34	33	35	34	33	36	36	36	0	1	4	2	4	3	0	6	6	8	8	6	15	8	19	6	11	15	8	15	13	10	16	21	21	10	14	24	24	27	32	24	24	30	27	34	33	0	43	31	31	28	32	0	31	45	41	44	44	45	46	47	49	48	50	41	56	52	54	0	54	57	57	59	61	54	62	66	0	1	1	1	1	2	1	1	2	3	1	1	2	1	1	1	3	1	1	1	1	1	1	1	1	1	2	3	1	2	2	1	2	2	1	2	2	3	1	2	1	2	4	1	1	2	2	1	1	1	2	1	2	1	2	1	2	1	1	1	1	1	2	1	2	1	2	1	2	1
70000	-389.858999650729402	-396.714487601688802	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.634296299023883	0	1	2	2	3	5	4	7	8	6	9	9	11	9	11	11	10	12	11	12	12	11	13	16	16	15	17	18	21	20	23	21	23	22	23	24	25	23	25	24	24	24	24	24	26	27	26	26	26	28	29	29	28	29	31	29	30	33	33	30	33	34	34	34	35	35	36	36	36	0	1	1	2	4	2	0	2	8	6	10	6	1	10	11	10	6	11	8	17	14	10	21	21	21	22	21	24	27	24	28	28	29	30	34	30	42	0	32	31	31	34	29	0	31	31	41	44	44	31	40	47	49	48	50	47	56	52	54	0	54	47	57	59	61	61	63	61	0	1	1	1	1	1	2	1	3	1	1	1	2	5	2	1	2	2	1	3	1	1	2	1	2	2	1	1	2	2	1	2	1	1	2	1	2	1	1	2	1	1	2	1	1	1	3	1	1	1	1	3	2	1	2	1	1	1	1	2	1	1	4	2	1	1	1	1	2	1
70500	-381.888232891120936	-388.743720842080336	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.545876265370210	0	2	2	2	3	4	5	8	7	8	9	8	12	10	12	12	12	11	10	13	13	14	15	16	15	16	18	19	21	19	23	21	21	23	23	25	24	22	25	24	25	26	23	24	26	27	27	26	27	28	30	29	29	30	30	30	30	33	31	31	32	35	34	34	33	35	36	35	36	0	1	1	1	4	3	0	6	3	6	6	6	19	9	18	10	19	8	10	18	14	16	21	14	21	9	21	21	28	27	28	24	24	30	33	30	34	0	43	31	33	37	32	0	40	41	41	44	44	46	46	47	49	44	50	47	41	56	48	0	54	57	56	59	61	61	56	61	0	1	1	1	1	1	1	1	2	3	2	2	2	1	1	1	2	1	2	1	1	2	1	1	2	2	3	2	2	1	1	2	2	3	2	1	4	1	1	1	1	3	2	1	1	1	2	1	1	1	1	2	2	1	4	1	1	2	1	2	1	1	2	2	2	1	1	3	3	1
71000	-375.147581131389529	-382.003069082348929	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.657361628085261	0	2	3	2	3	5	3	8	9	10	9	8	13	8	11	11	9	11	11	13	13	13	12	15	15	16	17	19	21	19	22	22	21	22	22	25	24	23	24	24	24	26	25	25	24	27	26	27	27	28	29	29	29	29	30	31	30	32	31	32	33	35	33	35	34	35	35	36	36	0	1	1	1	4	1	0	2	6	14	8	6	15	6	17	10	6	9	11	19	16	17	10	16	23	21	24	27	22	24	28	33	27	30	33	29	29	0	32	31	33	37	32	0	31	40	41	44	44	45	46	47	49	44	50	52	47	57	48	0	54	63	57	59	61	61	56	61	0	1	1	1	1	1	3	1	3	2	1	1	1	1	1	1	1	2	1	1	1	1	3	1	2	2	1	1	2	2	1	2	1	2	2	1	2	2	1	2	1	1	1	2	1	1	1	1	1	1	2	1	2	1	2	1	2	2	1	1	1	2	1	2	2	1	2	2	1	1
71500	-398.277308176132522	-405.132796127091922	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.589450940312093	0	1	2	2	3	5	4	8	7	10	9	9	12	8	11	11	11	11	9	13	13	14	13	14	15	14	16	18	20	18	22	22	22	22	24	23	25	24	24	24	24	26	22	24	25	27	25	26	26	28	30	27	28	30	30	30	28	32	32	29	34	35	33	34	35	34	35	36	36	0	1	2	1	4	2	0	3	2	6	9	9	15	6	19	19	11	8	9	11	16	13	14	14	21	16	21	21	28	27	24	29	29	30	36	30	36	0	43	33	31	34	27	0	40	40	41	44	44	45	46	47	49	44	50	57	52	56	48	0	59	63	57	59	54	54	52	59	0	1	1	1	1	1	2	1	3	3	4	1	1	1	2	1	1	1	1	1	2	2	2	3	3	1	1	2	4	1	1	3	1	1	2	1	2	1	1	2	1	1	2	3	1	1	2	1	1	1	2	1	2	1	2	1	1	1	1	2	1	1	2	3	1	3	2	4	2	1
72000	-374.075012522612496	-380.930500473571897	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.617162714033455	0	2	2	1	2	4	5	7	9	9	7	9	11	10	11	11	11	12	10	12	13	13	14	15	15	13	18	19	21	21	23	21	23	21	23	25	24	22	23	25	24	25	25	23	25	26	26	27	27	27	29	29	30	28	31	29	31	33	32	32	33	34	33	35	34	36	35	35	37	0	1	1	1	4	3	0	6	11	6	6	8	9	8	19	8	11	19	9	15	14	16	22	16	21	16	21	24	24	24	28	24	28	28	28	34	34	0	32	31	31	33	39	0	31	31	41	44	44	46	46	47	49	44	45	47	56	56	54	0	54	63	57	61	61	61	62	61	0	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	3	2	1	1	1	2	2	1	1	1	1	2	2	2	3	2	3	3	1	2	2	2	1	1	1	1	1	1	1	1	2	1	2	2	1	1	2	2	2	3	2	1	2	2	1	3	1	2	1	1	2	1	1	1
72500	-394.321496834511947	-401.176984785471348	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.757632874051623	0	2	2	2	3	5	3	8	10	7	10	9	13	10	12	11	11	11	12	13	14	13	15	16	16	13	18	17	21	20	24	21	22	22	23	25	23	23	24	22	24	25	24	24	23	27	27	26	25	29	29	28	30	28	31	29	30	33	32	30	34	34	34	35	34	36	35	35	36	0	1	1	1	4	3	0	10	8	6	8	6	15	10	9	10	11	8	8	9	18	10	14	14	22	19	24	26	23	24	40	27	30	30	29	34	30	0	32	29	40	34	33	0	40	40	41	44	44	46	46	47	49	44	50	47	56	52	48	0	59	57	56	61	54	61	57	61	0	1	1	1	1	1	3	1	1	1	1	1	2	1	1	1	2	1	2	1	1	2	2	2	3	2	1	1	2	3	2	2	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	2	2	1	1	2	2	1	3	1	2	1	1
73000	-374.796790086894759	-381.652278037854160	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.701989441194877	0	2	2	2	3	5	4	6	10	10	8	8	12	10	11	12	11	11	9	13	12	14	14	15	15	14	16	19	22	20	23	21	22	22	23	25	24	23	24	25	24	26	23	25	26	28	27	26	27	29	28	29	30	28	31	30	31	30	32	31	33	34	32	34	31	36	36	34	37	0	1	1	1	4	2	0	3	11	11	8	6	15	11	9	19	9	10	6	13	14	9	21	22	21	15	24	27	27	24	29	30	23	30	29	29	33	0	32	41	34	37	32	0	40	41	40	44	44	40	31	47	49	48	50	47	47	47	48	0	48	56	56	59	54	61	62	61	0	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	2	1	1	2	1	1	2	1	1	2	3	2	1	1	3	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	3	3	1	1	1	1	2	2	1	3	1	3	2	1	1	1	1	1	1	1
73500	-394.672713523798052	-401.528201474757452	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.646101782325426	0	1	3	2	3	5	4	8	10	9	9	9	11	10	12	12	10	12	11	14	13	12	12	15	15	16	17	17	21	20	22	20	21	23	24	22	23	22	23	25	24	25	23	25	24	27	27	26	27	28	29	29	29	28	31	30	30	32	32	31	30	35	34	34	34	35	35	36	36	0	1	1	2	4	3	0	6	11	1	6	6	6	8	19	19	8	8	17	22	14	8	14	21	23	17	24	14	26	27	33	28	24	36	32	30	36	0	32	31	31	37	33	0	31	31	41	44	44	31	40	47	49	44	50	52	47	47	54	0	54	63	56	59	61	61	56	54	0	1	1	2	1	1	1	1	2	1	4	2	2	2	1	1	1	1	2	1	1	1	2	2	2	1	3	1	2	2	2	1	2	3	1	3	2	1	1	2	2	1	1	1	1	1	2	1	1	1	4	1	1	1	2	1	1	2	2	2	1	1	1	2	1	1	2	3	4	1
74000	-384.182972821121723	-391.038460772081123	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.615604271444615	0	1	3	2	3	5	3	7	10	9	9	9	13	10	11	11	11	9	11	14	13	13	13	16	15	15	18	18	21	21	24	22	22	22	23	24	24	22	24	23	23	25	25	25	26	27	27	26	26	29	29	29	28	29	31	29	31	32	31	32	33	34	33	34	34	36	35	36	37	0	1	2	1	4	3	0	6	8	6	8	6	19	11	10	8	11	8	8	9	10	10	14	23	14	22	24	24	27	27	40	27	28	28	28	34	29	0	29	29	34	33	28	0	31	30	41	44	44	45	46	46	49	48	50	47	56	52	54	0	54	57	52	59	54	65	63	48	0	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	2	1	2	2	2	1	2	1	2	1	2	2	1	1	2	2	2	2	1	1	2	1	1	2	3	1	2	3	2	1	1	1	2	1	1	2	1	1	1	1	1	1	2	2	2	2	2	1	1	5	1
74500	-370.372102723226647	-377.227590674186047	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.662831010379589	0	2	2	2	3	4	4	7	8	9	10	9	12	10	12	11	11	12	10	13	12	14	14	16	16	15	16	19	21	20	23	21	22	22	23	26	24	24	25	25	25	26	25	25	26	27	26	26	26	28	30	29	28	29	30	28	31	31	33	29	33	35	32	35	33	35	36	35	36	0	1	1	1	4	3	0	3	6	8	8	8	11	9	19	10	10	11	9	15	14	16	16	14	14	22	21	24	28	25	27	28	27	30	27	28	34	0	31	30	31	37	32	0	31	45	41	44	44	45	46	47	49	48	50	47	56	47	54	0	54	57	57	65	54	61	63	59	0	1	1	1	1	1	1	1	3	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	2	2	1	2	4	1	2	1	3	3	2	1	1	3	1	1	2	1	2	1	1	1	1	1	1	2	1	2	2	1	2	2	2	1	2	2	1	1	3	1	2	1	1
