"","R","w.mu","w.sigma","w.k","mu1","mu2","r.imp.cases","p.obs.cases","p.seq.data","type","n","prop.ances.ok","msup.ances","msup.kappa","merr.date","prop.imp.ok","mu.ok","mu1.ok","mu2.ok","merr.pi","time"
"a8a3aaf910",1.5,2,0.7,5,0,0,0.05,1,1,"mu1-0-fixedMu",120,0.112068965517241,0.0703663793103448,0.935729166666667,0.7659375,0,1,1,1,0.0713907357991127,690
"a8a3aaf9101",1.5,2,0.7,5,0,0,0.05,1,1,"mu1-0",120,0.103448275862069,0.0698275862068966,0.927708333333333,0.7678125,0,0,0,0,0.0768573268187412,1516
"a9fd515b35",1.5,2,0.7,5,0,0,0.05,1,1,"mu1-0-fixedMu",99,0.0860215053763441,0.0654569892473118,0.936805555555556,0.840277777777778,0,1,1,1,0.0703440578222838,468
"a9fd515b351",1.5,2,0.7,5,0,0,0.05,1,1,"mu1-0",99,0.118279569892473,0.067002688172043,0.95290404040404,0.842676767676768,0,0,0,0,0.057619175920427,1447
"ae038eccd9",1.5,2,0.7,5,0,0,0.05,1,1,"mu1-0-fixedMu",73,0.111111111111111,0.0834201388888889,0.937071917808219,0.74263698630137,NA,1,1,1,0.0752861411509143,253
"ae038eccd91",1.5,2,0.7,5,0,0,0.05,1,1,"mu1-0",73,0.166666666666667,0.08671875,0.937585616438356,0.748458904109589,NA,0,0,0,0.0734994625287074,478
"b94df6cc86",1.5,2,0.7,5,0,0,0.05,1,1,"mu1-0-fixedMu",63,0.163934426229508,0.110040983606557,0.901587301587302,0.74702380952381,0,1,1,1,0.107859100554896,265
"b94df6cc861",1.5,2,0.7,5,0,0,0.05,1,1,"mu1-0",63,0.114754098360656,0.105225409836066,0.895833333333333,0.751884920634921,0,0,0,0,0.119574719300671,589
"bae4b192ed",1.5,2,0.7,5,0,0,0.05,1,1,"mu1-0-fixedMu",105,0.09,0.0475625,0.961488095238095,0.800416666666667,0,1,1,1,0.0453875660623928,524
"bae4b192ed1",1.5,2,0.7,5,0,0,0.05,1,1,"mu1-0",105,0.09,0.0509375,0.96,0.807738095238095,0,0,0,0,0.0466032791194074,1148
"c1e92a9236",1.5,2,0.7,5,0,0,0.05,1,1,"mu1-0-fixedMu",91,0.129411764705882,0.0819852941176471,0.93331043956044,0.789354395604396,0,1,1,1,0.0750578984705795,554
"c1e92a92361",1.5,2,0.7,5,0,0,0.05,1,1,"mu1-0",91,0.119047619047619,0.0686764705882353,0.927472527472528,0.814423076923077,0,0,0,0,0.081114002060985,760
"c43d72c4b5",1.5,2,0.7,5,0,0,0.05,1,1,"mu1-0-fixedMu",121,0.092436974789916,0.0632878151260504,0.948502066115702,0.81301652892562,0,1,1,1,0.0577105920012105,693
"c43d72c4b51",1.5,2,0.7,5,0,0,0.05,1,1,"mu1-0",121,0.101694915254237,0.0495273109243697,0.945712809917355,0.829442148760331,0,0,0,0,0.0598937399804536,2160
"d07aeb70d3",1.5,2,0.7,5,0,0,0.05,1,1,"mu1-0-fixedMu",47,0.2,0.112361111111111,0.925664893617021,0.795877659574468,0,1,1,1,0.090603381481561,147
"d07aeb70d31",1.5,2,0.7,5,0,0,0.05,1,1,"mu1-0",47,0.0888888888888889,0.107777777777778,0.931648936170213,0.803590425531915,0,0,0,0,0.0803016567453038,238
"d3f990b2cc",1.5,2,0.7,5,0,0,0.05,1,1,"mu1-0-fixedMu",90,0.0470588235294118,0.0728197674418605,0.930625,0.823819444444444,0,1,1,1,0.0791129048324897,542
"d3f990b2cc1",1.5,2,0.7,5,0,0,0.05,1,1,"mu1-0",90,0.0823529411764706,0.0776162790697674,0.918611111111111,0.815486111111111,0,0,0,0,0.0915130326848563,743
"d5b6459438",1.5,2,0.7,5,0,0,0.05,1,1,"mu1-0-fixedMu",140,0.125,0.0765165441176471,0.902901785714286,0.807767857142857,0,1,1,1,0.100869983873281,911
"d5b64594381",1.5,2,0.7,5,0,0,0.05,1,1,"mu1-0",140,0.110294117647059,0.0775735294117647,0.9084375,0.796383928571429,0,0,0,0,0.0996402082611859,1794
"d97d4e8d96",1.5,2,0.7,5,0,0,0.05,1,1,"mu1-0-fixedMu",104,0.058252427184466,0.075121359223301,0.960096153846154,0.803305288461538,NA,1,1,1,0.0480647686635555,516
"d97d4e8d961",1.5,2,0.7,5,0,0,0.05,1,1,"mu1-0",104,0.087378640776699,0.0765776699029126,0.951442307692308,0.809555288461538,NA,0,0,0,0.0573044454148658,1206
"dafd8d1003",1.5,2,0.7,5,0,0,0.05,1,1,"mu1-0-fixedMu",66,0.196428571428571,0.128459821428571,0.800378787878788,0.79782196969697,0,1,1,1,0.208852237985944,218
"dafd8d10031",1.5,2,0.7,5,0,0,0.05,1,1,"mu1-0",66,0.142857142857143,0.127901785714286,0.796875,0.793844696969697,0,0,0,0,0.212868569426682,294
"dba3afa9ac",1.5,2,0.7,5,0,0,0.05,1,1,"mu1-0-fixedMu",119,0.194690265486726,0.125940265486726,0.875052521008403,0.776260504201681,0,1,1,1,0.132066190772378,687
"dba3afa9ac1",1.5,2,0.7,5,0,0,0.05,1,1,"mu1-0",119,0.194690265486726,0.125553097345133,0.875577731092437,0.776050420168067,0,0,0,0,0.128415799002084,1325
"dbd5333838",1.5,2,0.7,5,0,0,0.05,1,1,"mu1-0-fixedMu",81,0.0759493670886076,0.055625,0.958333333333333,0.845447530864198,NA,1,1,1,0.0510615220000856,310
"dbd53338381",1.5,2,0.7,5,0,0,0.05,1,1,"mu1-0",81,0.0886075949367089,0.061640625,0.961574074074074,0.831635802469136,NA,0,0,0,0.0489036760529069,969
"e4fceb6d63",1.5,2,0.7,5,0,0,0.05,1,1,"mu1-0-fixedMu",110,0.111111111111111,0.0668402777777778,0.947045454545455,0.748295454545455,0,1,1,1,0.0607375798410243,576
"e4fceb6d631",1.5,2,0.7,5,0,0,0.05,1,1,"mu1-0",110,0.101851851851852,0.0701967592592593,0.946079545454545,0.753693181818182,0,0,0,0,0.0621106902331803,1104
"eb279ba5f3",1.5,2,0.7,5,0,0,0.05,1,1,"mu1-0-fixedMu",104,0.12,0.0933125,0.936358173076923,0.789783653846154,0,1,1,1,0.0668747116196817,517
"eb279ba5f31",1.5,2,0.7,5,0,0,0.05,1,1,"mu1-0",104,0.16,0.0990625,0.944230769230769,0.795673076923077,0,0,0,0,0.0642034020994926,1141
"ebb09307a3",1.5,2,0.7,5,0,0,0.05,1,1,"mu1-0-fixedMu",64,0.222222222222222,0.0958333333333333,0.9380859375,0.79609375,NA,1,1,1,0.076815700938937,197
"ebb09307a31",1.5,2,0.7,5,0,0,0.05,1,1,"mu1-0",64,0.222222222222222,0.093452380952381,0.930078125,0.7853515625,NA,0,0,0,0.0781249030128749,378
"eee3af2b33",1.5,2,0.7,5,0,0,0.05,1,1,"mu1-0-fixedMu",69,0.153846153846154,0.1125,0.8875,0.849275362318841,0,1,1,1,0.122305847635395,319
"eee3af2b331",1.5,2,0.7,5,0,0,0.05,1,1,"mu1-0",69,0.153846153846154,0.119034090909091,0.900452898550725,0.854981884057971,0,0,0,0,0.115784146595131,703
"f4ffcc7849",1.5,2,0.7,5,0,0,0.05,1,1,"mu1-0-fixedMu",109,0.132075471698113,0.102004716981132,0.881880733944954,0.75980504587156,0,1,1,1,0.127300035888808,822
"f4ffcc78491",1.5,2,0.7,5,0,0,0.05,1,1,"mu1-0",109,0.141509433962264,0.103596698113208,0.898738532110092,0.755447247706422,0,0,0,0,0.110491829165232,1255
"fbf58551f3",1.5,2,0.7,5,0,0,0.05,1,1,"mu1-0-fixedMu",103,0.156862745098039,0.0919730392156863,0.895509708737864,0.774757281553398,NA,1,1,1,0.10594525204127,691
"fbf58551f31",1.5,2,0.7,5,0,0,0.05,1,1,"mu1-0",103,0.107843137254902,0.0896446078431373,0.909769417475728,0.776092233009709,NA,0,0,0,0.0973386276121494,1110
"0189728d8b",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1-fixedMu",16,0.285714285714286,0.384821428571429,0.78359375,0.873828125,1,1,1,1,0.217288706671871,28
"0189728d8b1",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1",16,0.214285714285714,0.366964285714286,0.785546875,0.88125,1,1,0,1,0.213067143110533,33
"019b4be983",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1-fixedMu",69,0.666666666666667,0.478769841269841,0.617753623188406,0.674365942028985,1,1,1,1,0.330274351052147,709
"019b4be9831",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1",69,0.412698412698413,0.182440476190476,0.352717391304348,0.738768115942029,0.2,0,0,0,0.601245063317874,549
"026e71e0a6",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1-fixedMu",57,0.767857142857143,0.545982142857143,0.696491228070175,0.661732456140351,NA,1,1,1,0.252206536644173,489
"026e71e0a61",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1",57,0.75,0.49921875,0.691885964912281,0.683114035087719,NA,1,1,0,0.27046388156986,323
"02759d6c5e",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1-fixedMu",72,0.779411764705882,0.589797794117647,0.633159722222222,0.6484375,1,1,1,1,0.318261523317612,790
"02759d6c5e1",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1",72,0.78125,0.437040441176471,0.649131944444444,0.702604166666667,1,0,0,0,0.301395189244626,778
"72533994",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1-fixedMu",78,0.666666666666667,0.482552083333333,0.554727564102564,0.780208333333333,1,1,1,1,0.36292723138824,637
"725339941",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1",78,0.563380281690141,0.360329861111111,0.503205128205128,0.798157051282051,0.8,0,0,0,0.441667276550904,669
"07808f2241",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1-fixedMu",28,0.478260869565217,0.301041666666667,0.508928571428571,0.708928571428571,1,1,1,1,0.491873065689158,121
"07808f22411",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1",28,0.0833333333333333,0.0783854166666667,0.156026785714286,0.674330357142857,0.333333333333333,0,0,0,0.775606789296528,113
"099d03282b",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1-fixedMu",17,0.866666666666667,0.75125,0.886029411764706,0.597426470588235,1,1,1,1,0.135863473424083,30
"099d03282b1",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1",17,0.933333333333333,0.7175,0.877205882352941,0.623529411764706,1,0,1,0,0.150333849620025,45
"18affd0fd7",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1-fixedMu",42,0.75609756097561,0.464634146341463,0.686160714285714,0.793303571428571,NA,1,1,1,0.271495240850465,272
"18affd0fd71",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1",42,0.731707317073171,0.473628048780488,0.681845238095238,0.782291666666667,NA,1,1,1,0.268522013841985,197
"18d8c1212e",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1-fixedMu",19,0.588235294117647,0.490073529411765,0.761513157894737,0.666447368421053,1,1,1,1,0.231353684036487,37
"18d8c1212e1",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1",19,0.647058823529412,0.501838235294118,0.766447368421053,0.666118421052632,1,1,1,1,0.219933863023723,43
"2f81c69ecc",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1-fixedMu",16,0.769230769230769,0.666964285714286,0.88515625,0.69453125,0,1,1,1,0.140252916089931,28
"2f81c69ecc1",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1",16,0.75,0.627678571428571,0.91328125,0.789453125,0,1,1,1,0.119827484973247,42
"32f10f355c",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1-fixedMu",15,0.5,0.490625,0.840833333333333,0.695,NA,1,1,1,0.165475433458654,24
"32f10f355c1",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1",15,0.642857142857143,0.499107142857143,0.864583333333333,0.690416666666667,NA,1,1,1,0.153811563084762,19
"3a42ed1fcb",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1-fixedMu",83,0.714285714285714,0.557711038961039,0.605421686746988,0.732078313253012,1,1,1,1,0.318560446444703,706
"3a42ed1fcb1",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1",83,0.727272727272727,0.562824675324675,0.617394578313253,0.727710843373494,1,1,1,1,0.310576508682185,720
"3ce92e8f97",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1-fixedMu",55,0.760869565217391,0.52554347826087,0.671590909090909,0.743522727272727,0.875,1,1,1,0.323740377402774,293
"3ce92e8f971",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1",55,0.391304347826087,0.192527173913043,0.382840909090909,0.776022727272727,0.375,0,0,1,0.575048462286344,357
"3dca84d043",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1-fixedMu",46,0.65,0.48422619047619,0.638994565217391,0.822554347826087,0.333333333333333,1,1,1,0.306034508457638,319
"3dca84d0431",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1",46,0.666666666666667,0.531994047619048,0.65991847826087,0.719701086956522,1,1,1,1,0.288800588500409,222
"3f0f171c9c",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1-fixedMu",34,0.625,0.5123046875,0.725367647058824,0.839522058823529,1,1,1,1,0.248222885532791,176
"3f0f171c9c1",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1",34,0.65625,0.4943359375,0.725183823529412,0.832536764705882,1,1,1,1,0.247951842753458,137
"46b0cde819",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1-fixedMu",14,0.846153846153846,0.767788461538462,0.813392857142857,0.490178571428571,NA,1,1,1,0.194574816003975,22
"46b0cde8191",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1",14,0.846153846153846,0.75625,0.848660714285714,0.466964285714286,NA,1,1,1,0.172679617244477,26
"4e6f80cdbe",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1-fixedMu",37,0.657142857142857,0.489285714285714,0.709459459459459,0.743243243243243,1,1,1,1,0.254121535526902,204
"4e6f80cdbe1",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1",37,0.628571428571429,0.495357142857143,0.697297297297297,0.736655405405405,1,1,1,1,0.257890482474201,147
"5307870c6e",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1-fixedMu",22,0.833333333333333,0.716666666666667,0.711931818181818,0.680113636363636,1,1,1,1,0.250148399178102,49
"5307870c6e1",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1",22,0.277777777777778,0.204166666666667,0.289488636363636,0.750568181818182,0,0,0,0,0.641424297916343,66
"58516cae09",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1-fixedMu",41,0.684210526315789,0.490460526315789,0.607774390243902,0.708993902439024,1,1,1,1,0.319448075993916,175
"58516cae091",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1",41,0.631578947368421,0.485361842105263,0.612957317073171,0.713719512195122,1,1,1,1,0.324543808087593,188
"62ad23df02",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1-fixedMu",79,0.733333333333333,0.513833333333333,0.545648734177215,0.743908227848101,1,1,1,1,0.362662364095885,656
"62ad23df021",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1",79,0.72,0.431833333333333,0.503164556962025,0.758148734177215,1,1,0,0,0.400783933507494,985
"68146224ca",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1-fixedMu",24,0.9,0.58125,0.681510416666667,0.741666666666667,1,1,1,1,0.291642459402169,59
"68146224ca1",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1",24,0.25,0.22625,0.361197916666667,0.80625,0.333333333333333,0,0,0,0.587481057561644,102
"72d080e581",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1-fixedMu",78,0.657534246575342,0.389949324324324,0.564342948717949,0.722836538461539,1,1,1,1,0.369270198033916,650
"72d080e5811",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1",78,0.657534246575342,0.396706081081081,0.570032051282051,0.73125,1,1,1,1,0.353729039400526,634
"7492a3075f",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1-fixedMu",88,0.635294117647059,0.448823529411765,0.569673295454545,0.689346590909091,1,1,1,1,0.344831214074513,830
"7492a3075f1",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1",88,0.588235294117647,0.423235294117647,0.55546875,0.691690340909091,1,1,0,1,0.362150098995426,810
"7a2cdf5b61",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1-fixedMu",10,0.888888888888889,0.68125,0.783125,0.74375,NA,1,1,1,0.221661763427923,12
"7a2cdf5b611",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1",10,0.875,0.694444444444444,0.825625,0.818125,NA,1,1,1,0.200294202516254,14
"7d3ec9da36",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1-fixedMu",56,0.814814814814815,0.531828703703704,0.63046875,0.652455357142857,1,1,1,1,0.298909357498853,339
"7d3ec9da361",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1",56,0.759259259259259,0.500578703703704,0.634709821428571,0.635825892857143,1,1,1,1,0.305374128483038,354
"8598be4df0",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1-fixedMu",20,0.833333333333333,0.69375,0.8525,0.6584375,1,1,1,1,0.162407955465649,43
"8598be4df01",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1",20,0.833333333333333,0.685069444444444,0.8571875,0.689375,1,1,1,1,0.166558480859363,47
"8c29b9f17c",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1-fixedMu",45,0.714285714285714,0.570089285714286,0.750277777777778,0.865555555555556,1,1,1,1,0.216948859100289,210
"8c29b9f17c1",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1",45,0.476190476190476,0.33735119047619,0.576944444444444,0.984027777777778,0,0,0,0,0.401692227136805,227
"8e92afb747",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1-fixedMu",14,0.923076923076923,0.854807692307692,0.956696428571429,0.526339285714286,NA,1,1,1,0.103200162087675,22
"8e92afb7471",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1",14,0.923076923076923,0.835096153846154,0.952678571428571,0.519642857142857,NA,1,1,1,0.0920453821461563,35
"8fa831202a",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1-fixedMu",34,0.645161290322581,0.461693548387097,0.603125,0.667279411764706,1,1,1,1,0.319493600336764,76
"8fa831202a1",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1",34,0.645161290322581,0.498790322580645,0.609558823529412,0.668014705882353,1,0,1,1,0.314165534514437,120
"933f345638",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1",53,0.66,0.327875,0.615566037735849,0.794693396226415,1,1,1,1,0.337405983470786,440
"9e9c37743e",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1",24,0.80952380952381,0.623511904761905,0.766666666666667,0.6515625,1,1,1,1,0.214945413108241,69
"a6207842ee",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1",30,0.689655172413793,0.504310344827586,0.655625,0.750833333333333,NA,1,1,1,0.291142067011634,104
"aae80c2860",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1",30,0.758620689655172,0.54375,0.64375,0.779791666666667,NA,1,1,0,0.301658548200594,104
"ad4cb0959b",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1",33,0.551724137931034,0.452586206896552,0.602272727272727,0.735606060606061,0.666666666666667,1,1,0,0.339534358958828,123
"b17a497a7d",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1",40,0.756756756756757,0.55777027027027,0.71265625,0.6725,1,1,1,1,0.241805193681829,180
"b5a45a926e",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1",32,0.866666666666667,0.554375,0.591015625,0.825,1,1,1,1,0.336879627085995,82
"b6015f9faa",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1",27,0,0.0113095238095238,0.136805555555556,0.82962962962963,0,0,0,0,0.814614660273113,107
"bc784033c7",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1",29,0.814814814814815,0.568981481481482,0.623060344827586,0.711422413793103,1,1,1,1,0.318778237691589,99
"bd69f639cc",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1",55,0.576923076923077,0.391947115384615,0.580454545454545,0.956136363636364,1,1,1,1,0.356295331086158,333
"c190c33fd1",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1",52,0.5625,0.445663265306122,0.562740384615385,0.783293269230769,1,1,1,1,0.352584621796665,301
"cfa7467d51",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1",67,0.815384615384615,0.481730769230769,0.668003731343284,0.839738805970149,1,0,0,1,0.296749584885871,673
"d1ab20f2ca",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1",89,0.0379746835443038,0.048984375,0.15,0.838553370786517,0.25,0,0,0,0.82742923947127,1059
"d724430d0a",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1",74,0.7,0.434722222222222,0.543243243243243,0.813513513513514,1,1,1,1,0.370963245521852,602
"dacb7bbeaf",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1",20,0.722222222222222,0.455555555555556,0.685625,0.699375,1,1,1,1,0.29488974017348,34
"ddfe6f134a",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1",44,0.769230769230769,0.533689024390244,0.740909090909091,0.719176136363636,1,1,1,1,0.226209438811866,186
"dffe5d0a3c",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1",19,0.375,0.234765625,0.352631578947368,0.678618421052632,0,0,0,0,0.613779081080327,48
"e6237965d2",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1",72,0.742424242424242,0.500459558823529,0.658940972222222,0.739496527777778,1,1,1,1,0.294199219195818,548
"eb102f897f",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1",10,0,0,0.975,1,0,0,0,0,0.109283846733381,10
"eb57b255c0",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1",73,0.705882352941177,0.370357142857143,0.561729452054795,0.74888698630137,0.5,0,0,0,0.393086381480001,559
"fa9f0264b4",1.1,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-1.1",11,0.7,0.6225,0.911931818181818,0.728409090909091,NA,1,1,1,0.124893634881947,11
"011f6fe170",4,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-4-fixedMu",196,0.658031088082902,0.446762820512821,0.705707908163265,0.775605867346939,NA,1,1,1,0.244434384488329,4031
"011f6fe1701",4,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-4",196,0.630769230769231,0.286089743589744,0.793718112244898,0.75969387755102,NA,0,0,0,0.197307203284699,3519
"043245ff11",4,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-4-fixedMu",194,0.640625,0.433333333333333,0.739594072164948,0.778576030927835,1,1,1,1,0.221619993464835,5764
"043245ff111",4,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-4",194,0.651041666666667,0.383821614583333,0.802963917525773,0.76965206185567,1,0,0,1,0.174960737102297,2381
"0acb657336",4,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-4-fixedMu",189,0.623655913978495,0.415909090909091,0.700066137566138,0.745667989417989,1,1,1,1,0.246623735206776,2581
"0acb6573361",4,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-4",189,0.647058823529412,0.343917112299465,0.749570105820106,0.746164021164021,1,0,0,0,0.220759100699985,3215
"0e7a40d5bb",4,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-4-fixedMu",198,0.680628272251309,0.436686197916667,0.749873737373737,0.78459595959596,0.8,1,1,1,0.214822865088867,3894
"0e7a40d5bb1",4,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-4",198,0.643979057591623,0.40830078125,0.794065656565657,0.771433080808081,1,0,0,0,0.181671052559519,4026
"1152dc13d3",4,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-4-fixedMu",182,0.555555555555556,0.385277777777778,0.729223901098901,0.776098901098901,1,1,1,1,0.228418209754597,2340
"1152dc13d31",4,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-4",182,0.555555555555556,0.351319444444444,0.794333791208791,0.769196428571429,1,0,0,0,0.184887499547881,2600
"1683139831",4,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-4-fixedMu",187,0.71195652173913,0.473378378378378,0.673596256684492,0.72807486631016,0,1,1,1,0.262181019244246,3494
"16831398311",4,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-4",187,0.684782608695652,0.423986486486486,0.734725935828877,0.70701871657754,1,0,0,0,0.229480662909813,3677
"16f5e7ad05",4,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-4-fixedMu",196,0.682291666666667,0.487208549222798,0.770057397959184,0.741198979591837,1,1,1,1,0.197572770496078,2676
"16f5e7ad051",4,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-4",196,0.703125,0.419268134715026,0.848565051020408,0.734948979591837,1,0,0,0,0.1412264127708,3420
"17ed2c8184",4,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-4-fixedMu",180,0.646067415730337,0.438826815642458,0.659027777777778,0.740243055555556,NA,1,1,1,0.278050111137123,3281
"17ed2c81841",4,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-4",180,0.625698324022346,0.28516061452514,0.706527777777778,0.741423611111111,NA,0,0,0,0.263438232509837,2121
"1ee24bd166",4,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-4-fixedMu",193,0.609375,0.41953125,0.763860103626943,0.747830310880829,NA,1,1,1,0.199358387086698,3715
"1ee24bd1661",4,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-4",193,0.552083333333333,0.381119791666667,0.816386010362694,0.744203367875648,NA,0,0,0,0.161116602285267,2348
"1ff252878a",4,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-4-fixedMu",188,0.657754010695187,0.475033422459893,0.666057180851064,0.740525265957447,NA,1,1,1,0.273398153321868,2525
"1ff252878a1",4,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-4",188,0.625668449197861,0.30701871657754,0.711303191489362,0.749567819148936,NA,0,0,1,0.255764832128594,2285
"22be65a40a",4,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-4-fixedMu",189,0.614130434782609,0.418145161290323,0.698412698412698,0.745171957671958,0.5,1,1,1,0.247277046380401,3566
"22be65a40a1",4,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-4",189,0.664864864864865,0.357493279569892,0.733366402116402,0.743948412698413,1,0,0,1,0.226808827617813,2872
"2e82021f3e",4,2,0.7,5,8e-05,2e-05,0.05,1,1,"R-4-fixedMu",189,0.497297297297297,0.301959459459459,0.76901455026455,0.758564814814815,1,1,1,1,0.202638136320739,3551
