step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80
44500	-240.329703296185556	-249.380546676636897	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995542486785440	0	2	5	6	6	3	4	4	10	8	5	7	9	7	5	8	7	8	11	11	8	12	8	10	13	10	7	17	10	11	20	12	9	9	6	10	10	9	8	9	9	13	10	10	8	11	17	12	10	11	11	12	11	12	11	14	9	14	9	13	12	14	17	12	15	9	14	13	16	13	13	11	16	17	16	16	14	16	15	21	0	1	8	3	11	1	2	1	39	35	6	4	5	4	8	15	7	35	66	43	12	30	17	34	48	40	35	42	39	38	63	38	18	5	11	34	16	17	7	23	39	46	7	13	3	14	20	55	18	23	40	38	29	49	23	16	18	33	3	36	37	71	62	37	68	14	22	48	54	61	57	45	53	69	70	58	52	65	58	31	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
45000	-236.657814448574157	-245.708657829025498	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999377069057977	1	2	2	6	5	5	4	4	8	7	5	6	7	8	6	8	9	8	12	10	9	12	9	10	12	8	7	16	10	11	20	10	11	8	11	9	11	6	9	9	8	13	10	8	14	11	17	11	11	11	13	11	11	15	8	14	8	8	13	13	14	14	16	13	16	14	12	13	16	12	12	13	14	9	16	14	15	14	17	23	0	1	1	7	3	7	2	3	15	11	7	7	7	10	7	4	26	8	35	16	14	29	55	18	49	10	11	62	41	74	28	74	32	2	43	26	74	8	13	27	5	70	15	15	68	21	65	39	36	10	35	23	14	59	10	72	27	15	48	57	22	50	77	48	26	30	44	29	73	52	20	49	26	13	77	33	22	22	56	31	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
45500	-256.665560841816387	-265.716404222267727	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995823804511273	0	4	4	5	7	3	3	6	8	7	5	6	5	6	9	9	5	6	13	11	9	10	8	9	12	9	7	16	11	12	18	9	10	9	10	9	8	9	10	9	10	12	10	10	13	9	17	12	9	11	12	11	11	7	12	11	11	9	12	11	14	13	16	15	14	14	13	15	15	14	9	11	16	16	15	14	16	14	17	19	0	1	1	2	3	1	1	1	17	14	7	4	2	13	10	27	7	13	26	24	27	11	11	54	15	37	12	39	36	32	68	37	46	8	37	10	18	37	46	12	38	33	21	4	21	37	74	53	37	43	40	43	24	18	16	71	17	37	46	15	25	42	59	48	42	15	32	72	61	34	37	44	75	19	34	62	19	60	52	47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
46000	-231.371972098264791	-240.422815478716132	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999217190162343	1	3	4	6	6	5	4	5	5	7	6	6	9	8	9	9	5	7	11	12	7	11	8	9	14	9	8	17	11	11	18	12	10	8	11	10	10	9	9	10	10	13	11	11	15	12	15	13	10	12	10	10	10	11	12	14	12	12	12	11	13	13	14	11	16	14	13	13	16	12	14	12	15	16	16	14	15	13	14	18	0	1	1	9	9	2	2	7	1	3	3	8	18	5	5	27	2	12	36	29	4	37	9	4	39	23	2	56	38	38	57	49	23	5	26	39	15	34	27	9	24	64	39	51	62	52	68	58	26	23	14	15	26	13	35	29	24	33	33	52	64	53	33	15	66	46	14	50	25	33	54	44	60	63	79	20	46	60	44	45	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
46500	-247.028622899138952	-256.079466279590292	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987830236023113	1	3	4	5	6	4	4	6	9	8	3	5	8	8	6	9	7	8	11	7	9	12	7	10	15	8	9	10	11	7	18	8	9	10	11	9	10	9	9	9	9	10	13	11	14	12	17	13	10	6	13	11	10	14	10	13	10	10	13	12	13	14	16	14	15	14	13	15	14	14	12	14	15	14	15	15	16	13	16	22	0	1	1	7	12	11	11	7	13	8	1	3	8	5	4	26	12	3	9	3	3	37	6	27	66	17	10	5	33	15	75	5	17	23	21	30	12	15	23	20	10	36	35	7	71	58	75	16	13	3	24	27	32	60	10	4	40	40	49	49	16	51	61	51	55	29	71	22	46	35	24	59	74	67	46	71	76	20	37	45	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
47000	-241.741548353540736	-250.792391733992076	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997124284797148	1	4	2	6	7	5	4	4	8	8	6	7	4	7	5	7	9	7	12	6	7	12	6	6	11	10	7	17	10	9	17	12	11	9	9	9	10	9	9	9	6	12	10	11	14	11	14	14	8	10	12	11	12	14	10	14	11	10	10	11	13	15	17	13	15	14	11	16	15	12	11	13	17	17	13	14	16	15	13	23	0	3	1	7	41	3	3	3	11	16	8	6	3	6	1	8	41	2	46	2	20	55	7	13	20	16	15	56	35	20	78	25	59	5	9	49	5	23	12	27	8	39	40	35	52	39	71	60	16	17	52	17	57	22	12	64	37	34	39	40	37	64	56	71	51	51	29	76	51	14	26	60	19	54	60	57	54	32	40	28	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
47500	-224.676510606886836	-233.727353987338176	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.959731790751726	0	3	4	5	7	5	2	6	9	5	4	6	7	7	9	8	10	6	12	8	5	11	8	10	14	10	8	15	11	11	16	11	10	9	10	9	10	9	8	10	9	13	12	7	16	11	18	14	11	11	13	11	12	14	8	14	12	13	13	12	11	15	11	15	15	14	13	15	16	13	9	13	16	13	12	16	15	17	16	17	0	1	2	11	21	2	1	6	3	3	2	11	6	21	14	12	15	3	46	44	11	41	8	39	70	8	8	24	27	26	59	16	55	5	23	5	14	14	5	16	16	60	24	18	67	34	54	58	24	40	32	17	38	53	14	19	37	49	35	40	37	74	38	48	70	53	26	60	65	30	39	63	62	52	40	77	42	58	66	31	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
48000	-237.080371072527925	-246.131214452979265	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989112698241467	1	4	5	5	7	3	2	6	10	7	5	7	8	7	8	6	8	4	13	11	9	11	9	10	15	11	8	15	10	9	18	12	11	9	10	9	11	7	9	8	9	11	9	10	13	10	16	13	10	10	14	12	12	12	12	12	13	14	13	12	13	14	17	15	15	13	13	14	13	14	10	13	17	17	14	14	13	15	16	22	0	7	18	18	11	7	1	11	43	3	6	11	5	1	16	2	38	7	46	71	2	40	38	13	33	43	14	19	17	11	59	37	43	38	40	40	40	3	10	12	5	29	10	27	44	5	66	35	27	41	26	43	21	42	46	24	21	22	60	17	32	50	56	75	57	22	44	33	71	52	27	33	25	33	20	67	17	48	45	45	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
48500	-237.047524556108698	-246.098367936560038	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992957451832505	1	3	5	6	7	4	5	6	10	8	5	6	9	7	7	9	8	8	12	8	9	12	8	9	13	10	6	16	11	6	18	12	11	6	11	10	9	9	9	10	9	12	12	11	15	8	10	13	11	10	13	11	11	14	11	13	11	12	12	10	14	13	16	15	17	10	13	14	15	13	13	13	15	16	15	15	12	15	15	24	0	1	2	3	27	1	6	3	10	4	1	3	27	4	34	46	3	4	52	15	46	13	8	4	59	20	11	62	7	2	73	21	7	1	41	3	15	8	17	23	30	35	33	46	58	4	13	36	17	38	42	47	17	42	41	77	39	44	13	20	32	40	56	32	74	20	35	44	62	38	77	44	55	61	71	47	35	71	70	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
49000	-238.351301774696168	-247.402145155147508	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994392583897546	0	4	2	5	7	5	4	6	9	7	5	6	8	7	6	8	9	8	12	11	9	12	9	10	11	5	8	16	9	11	17	12	11	7	9	10	11	9	9	10	10	13	13	10	16	12	16	13	10	11	9	11	11	14	9	9	10	13	8	11	13	14	17	13	15	12	13	14	15	14	13	9	17	17	13	16	15	14	16	21	0	3	1	7	8	2	3	6	27	12	7	26	8	4	7	8	34	12	23	27	34	23	18	59	16	3	10	78	4	72	70	49	36	12	8	16	17	34	13	35	10	33	46	12	65	57	67	50	12	9	10	16	39	33	13	8	27	20	26	23	36	22	42	33	19	36	46	18	19	33	22	11	61	42	36	54	66	51	12	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
49500	-233.287217597786508	-242.338060978237849	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982063595694341	1	3	5	6	6	3	4	3	7	8	2	6	7	7	9	7	7	7	11	11	8	11	8	9	9	8	9	16	10	9	17	12	10	9	11	10	9	10	10	10	9	13	11	11	15	11	17	12	10	9	14	12	12	15	12	14	13	12	13	11	9	14	13	14	17	13	14	14	15	13	12	13	16	15	16	16	16	13	16	23	0	11	1	3	8	1	2	11	5	5	1	8	12	5	26	5	3	6	40	41	2	37	3	14	16	9	5	51	17	10	77	15	24	13	61	37	17	3	26	13	13	58	30	30	43	29	28	19	23	8	48	41	22	60	37	55	40	38	44	27	14	19	29	66	76	48	49	70	72	60	44	53	45	55	66	56	59	10	62	47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
50000	-249.979842328754330	-259.030685709205670	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996251085830977	1	3	4	5	6	2	4	5	6	8	5	5	7	8	8	7	7	9	12	11	7	11	8	9	14	10	5	15	10	10	19	12	10	10	11	7	11	8	8	9	7	12	12	9	15	11	13	7	10	10	12	12	10	8	10	11	10	13	12	12	13	14	15	13	14	13	14	10	13	7	11	13	11	16	14	16	14	12	16	23	0	6	6	2	8	1	2	6	7	21	2	2	8	16	13	8	5	48	36	40	11	54	48	70	42	39	3	39	10	23	72	71	41	10	4	3	29	9	12	36	12	50	30	14	58	24	19	11	41	14	44	34	21	4	39	57	14	56	26	50	53	78	62	22	29	33	22	14	54	11	44	19	54	77	51	63	42	50	35	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
50500	-241.754952372946633	-250.805795753397973	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996515395891265	-1	3	5	6	6	4	3	4	9	7	6	6	8	7	7	8	9	8	12	8	5	11	9	7	14	10	7	15	10	11	21	11	9	7	11	8	10	9	10	9	9	12	13	9	13	12	16	11	10	11	11	9	12	15	11	13	12	12	13	11	14	14	17	14	15	13	11	9	12	11	13	14	16	16	14	11	16	13	16	13	0	1	2	6	8	2	1	2	10	5	6	1	4	12	5	24	18	34	26	34	2	68	27	21	67	36	2	46	9	36	75	44	12	12	37	5	52	24	27	10	27	60	69	15	55	49	22	41	27	52	20	36	41	61	18	40	52	26	69	38	5	45	62	57	45	50	16	18	50	13	49	53	75	57	55	68	75	19	58	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
51000	-239.967104108096436	-249.017947488547776	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987417319169086	1	2	5	5	7	3	5	5	10	7	6	7	8	8	7	8	8	8	6	9	8	12	6	9	15	10	8	15	10	8	21	7	11	9	10	7	10	9	9	9	9	13	11	10	15	11	16	13	10	12	14	10	11	13	12	12	10	11	11	13	13	13	16	14	12	12	12	16	16	14	11	13	16	15	15	15	13	14	16	20	0	1	2	6	7	2	6	6	14	11	8	7	19	3	7	10	11	3	3	27	32	49	3	21	70	17	32	53	18	23	68	4	38	2	38	3	15	12	4	8	13	33	17	27	34	24	14	24	36	5	35	27	15	38	34	58	30	20	35	71	56	56	70	34	29	59	37	77	72	65	24	53	64	62	50	77	53	61	51	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
51500	-237.870306408204726	-246.921149788656066	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992058237461108	1	3	5	6	7	4	5	6	8	7	5	6	9	8	8	8	9	8	13	11	9	10	6	7	15	8	6	16	9	10	21	12	9	9	8	10	9	9	9	7	9	13	12	11	12	12	17	13	9	11	11	10	10	12	8	13	12	13	10	11	14	13	15	13	13	12	11	15	15	14	12	13	13	15	15	15	16	16	14	21	0	1	2	1	27	1	2	11	5	12	2	7	23	27	27	24	9	12	54	39	14	13	6	12	73	23	3	58	18	4	61	29	35	5	3	26	10	26	40	3	35	44	29	17	41	38	74	17	14	9	52	15	23	44	1	37	52	67	15	26	72	46	48	43	20	30	38	32	45	9	29	30	44	19	71	58	20	68	46	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
52000	-244.322242479188674	-253.373085859640014	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.978110143006901	0	4	5	6	6	2	4	5	9	7	6	4	9	8	7	9	10	7	13	11	9	11	9	9	10	10	5	14	11	11	20	13	8	9	10	9	11	9	6	5	8	13	13	10	15	9	11	11	10	9	13	10	12	15	11	14	13	8	11	11	13	12	14	12	17	13	12	14	14	12	11	14	15	16	15	15	16	16	16	17	0	1	7	12	8	1	6	2	15	7	7	1	18	15	5	10	9	4	37	25	3	13	18	58	15	24	2	60	16	41	43	59	27	14	41	11	9	18	3	6	27	10	55	24	32	11	16	26	15	39	24	16	35	19	49	67	38	11	18	34	37	16	64	52	62	55	25	29	22	49	9	35	51	32	25	63	66	56	76	45	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
52500	-243.555684946118618	-252.606528326569958	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.965872354931556	0	1	5	6	5	5	3	6	8	7	4	6	9	7	9	8	9	7	10	10	7	11	8	9	10	9	8	16	10	11	18	12	10	10	11	9	11	8	9	10	9	13	12	8	12	11	18	7	9	12	13	11	11	14	12	12	12	14	13	12	13	11	15	14	15	12	11	15	14	11	10	12	16	16	14	16	16	14	14	14	0	1	7	3	7	7	1	6	21	5	7	2	11	11	21	12	8	5	44	27	5	24	21	10	23	8	8	75	21	34	58	18	10	23	5	44	13	21	21	16	10	22	40	4	34	25	26	11	9	62	30	39	44	30	70	24	34	43	55	14	52	71	45	42	75	25	9	78	46	13	44	71	51	80	41	69	49	42	45	42	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
53000	-237.244275970455533	-246.295119350906873	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992861234961800	1	3	5	6	6	2	5	4	8	8	6	6	9	7	7	6	10	9	13	11	9	12	7	10	14	11	9	16	11	12	20	12	4	8	8	9	9	9	9	10	8	10	12	10	14	10	11	13	10	10	14	12	9	13	10	13	11	12	10	13	13	15	15	10	15	13	13	13	15	13	12	14	17	17	10	15	16	17	12	22	0	6	33	3	7	1	33	1	5	3	33	2	11	12	33	33	10	35	47	38	4	44	7	13	20	50	7	69	34	44	77	53	6	16	1	34	15	35	35	36	11	13	75	12	32	21	36	42	21	14	19	29	3	79	27	53	24	34	21	34	22	57	54	36	48	58	47	49	60	58	39	22	65	77	14	72	51	51	49	31	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
53500	-245.892076014904802	-254.942919395356142	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991784898951228	0	2	5	3	3	4	4	6	8	5	4	5	7	8	9	6	8	9	13	11	8	11	6	8	13	11	9	16	10	11	19	12	10	10	9	9	11	9	8	10	9	12	11	10	15	11	14	12	11	12	13	11	10	14	12	14	12	14	10	11	12	13	14	12	16	12	14	14	13	12	12	13	14	13	14	16	14	15	15	18	0	1	4	2	2	4	1	4	12	7	4	5	12	11	6	3	8	7	55	38	23	44	4	12	46	36	9	68	9	53	51	24	24	12	13	9	29	16	13	21	17	53	8	39	58	29	19	38	18	14	43	39	39	55	29	35	60	61	5	59	34	38	42	17	73	40	57	48	52	20	20	9	62	55	48	42	55	22	66	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
54000	-255.447511822679587	-264.498355203130927	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994371663505388	0	3	4	5	6	5	4	4	10	8	5	6	7	6	9	8	9	7	9	8	7	10	9	8	13	10	9	15	9	11	20	12	10	6	10	10	10	8	8	10	8	9	9	11	11	10	16	12	10	12	13	12	12	13	12	14	13	11	10	12	13	14	16	13	6	14	13	16	15	10	12	11	17	11	10	11	15	15	16	19	0	1	2	7	3	3	2	2	65	11	3	8	3	8	7	21	12	14	14	11	6	21	14	12	59	23	65	15	34	39	63	37	10	7	12	15	18	21	14	24	13	41	14	42	75	24	28	24	39	74	45	23	44	32	75	44	42	49	38	15	50	50	61	74	2	64	42	30	51	23	37	40	49	9	15	26	74	25	69	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
54500	-235.064484582913394	-244.115327963364734	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987817606665098	0	3	4	6	6	3	5	5	9	8	5	7	8	7	9	9	10	8	12	12	9	11	6	8	14	9	9	15	10	12	19	10	10	9	9	9	10	8	8	10	7	8	12	11	15	10	18	11	11	6	14	11	9	11	11	12	12	14	13	12	11	14	17	12	15	13	8	13	15	13	13	13	16	17	15	16	12	13	13	22	0	1	6	2	11	1	6	6	4	50	6	3	50	11	67	67	41	41	15	44	41	12	6	41	48	18	14	72	34	46	58	41	53	10	38	18	26	4	11	67	50	41	49	36	51	21	76	37	38	7	54	21	5	27	21	34	44	17	43	27	27	22	46	49	78	43	23	43	52	30	29	52	65	28	68	79	37	54	26	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
55000	-247.909353656096641	-256.960197036547981	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.939767057297639	0	3	4	6	6	5	5	5	8	6	6	7	8	8	8	8	4	9	12	10	8	10	8	9	15	7	7	15	10	9	19	9	11	8	7	10	10	8	10	10	9	10	13	10	12	11	15	14	9	11	12	11	10	14	11	14	12	13	13	11	12	14	16	12	17	13	13	15	15	9	9	13	16	14	13	12	16	13	15	23	0	1	2	17	3	2	3	3	4	6	2	11	8	5	35	5	2	38	55	12	2	32	11	26	75	2	7	58	30	11	69	11	42	6	3	18	27	11	10	5	35	24	61	9	29	24	56	46	27	32	52	18	41	58	22	49	22	40	51	44	39	16	66	60	63	13	44	55	48	3	23	55	79	57	55	49	67	57	45	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
55500	-248.576454344079536	-257.627297724530877	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993500444790441	0	2	3	3	7	4	5	4	10	5	5	6	5	8	9	8	8	8	12	11	7	10	9	8	13	11	6	17	11	11	20	13	10	9	10	7	11	10	8	7	10	12	13	6	14	9	13	14	8	11	12	9	12	10	11	12	13	12	13	13	14	10	15	13	17	12	14	15	14	9	14	12	15	17	16	16	14	13	16	21	0	1	2	1	44	1	4	2	34	2	4	10	6	13	21	12	11	12	23	9	11	36	24	44	70	70	10	79	23	41	65	29	12	40	10	11	49	12	2	8	46	52	58	13	39	21	24	58	5	46	33	18	54	16	33	35	54	34	37	29	59	18	78	55	47	38	37	47	51	18	66	54	56	71	25	64	53	55	62	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
