step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74
83000	-399.728372703718719	-408.779216084170059	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995793433368265	2	13	14	21	19	17	23	26	23	30	27	20	33	30	26	37	34	34	22	31	46	34	40	34	36	30	38	31	30	29	35	27	38	46	38	30	26	39	39	37	32	25	46	36	48	37	42	36	45	50	44	34	38	39	33	40	40	42	39	44	40	43	34	33	49	45	48	42	53	45	45	51	55	68	0	1	1	3	3	3	6	12	5	3	8	2	12	37	19	36	12	37	3	7	41	4	20	29	24	37	24	42	4	37	37	12	29	56	48	5	12	41	55	18	42	3	39	22	71	15	25	17	33	62	23	30	4	41	26	20	36	40	28	31	44	40	15	32	60	25	70	22	66	24	20	45	67	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
83500	-373.684118325982581	-382.734961706433921	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993407862092931	0	11	11	28	20	19	21	32	23	24	28	29	35	25	28	40	31	33	36	25	46	35	42	31	38	32	30	28	28	36	35	35	35	40	28	32	30	29	37	39	34	36	50	38	49	37	43	36	41	48	43	37	33	44	49	33	42	42	35	33	47	48	42	48	53	45	49	47	56	52	59	54	59	67	0	1	1	7	3	3	6	35	6	5	7	10	29	7	7	56	10	20	38	7	30	4	33	11	41	15	5	10	7	24	35	29	4	4	6	20	20	14	11	37	37	4	46	60	21	26	19	41	37	31	22	26	4	16	46	37	34	33	29	37	49	16	22	25	61	56	19	48	45	45	45	58	67	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
84000	-392.746479922277729	-401.797323302729069	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986472793324951	5	13	11	26	20	10	20	29	17	28	30	28	32	22	26	34	29	31	36	30	46	34	37	27	40	37	37	37	23	35	38	33	31	43	38	26	33	37	31	31	36	32	42	20	52	45	37	36	34	42	36	32	40	43	49	36	43	47	46	41	48	45	24	41	52	36	44	44	56	48	51	55	57	66	0	6	1	44	2	1	3	14	1	14	29	44	8	2	29	8	15	63	39	36	31	3	52	63	37	37	16	42	2	37	8	8	24	17	11	29	8	13	10	4	18	63	51	2	61	49	18	18	33	24	18	36	66	53	19	42	13	19	23	20	25	28	5	49	50	13	40	53	67	54	54	67	55	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
84500	-389.505033846484423	-398.555877226935763	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.972066707048041	-1	17	9	29	20	13	26	31	21	30	27	25	23	28	20	39	27	30	32	28	46	26	46	30	39	31	39	32	33	34	25	33	35	44	32	37	34	30	34	40	36	34	46	33	47	47	42	35	37	50	42	42	41	44	52	35	44	31	42	45	49	44	40	43	37	46	51	50	50	49	55	57	55	69	0	6	1	2	6	3	9	31	2	6	2	9	2	22	6	19	13	11	11	5	65	5	16	31	26	13	42	14	13	26	15	8	7	41	14	48	58	13	38	37	22	8	22	31	44	49	18	9	44	43	30	58	41	36	34	26	16	15	65	27	20	4	10	4	35	51	57	51	36	62	50	68	54	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
85000	-392.041572407584226	-401.092415788035566	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997933911938045	-2	11	7	27	23	15	21	27	22	28	32	20	31	28	34	37	32	33	33	33	37	27	41	31	40	30	35	33	24	34	36	37	39	36	38	33	35	39	31	40	33	40	40	35	49	45	35	39	41	40	38	40	39	37	49	38	39	45	44	39	45	37	42	40	48	45	48	49	54	27	56	58	44	60	0	3	1	12	12	2	2	29	6	2	8	2	8	29	26	17	5	12	29	9	19	9	54	22	41	6	14	9	3	4	17	20	20	10	44	8	14	15	5	20	22	20	13	24	35	40	41	13	8	51	70	27	62	14	25	26	20	23	20	13	16	10	9	37	21	63	25	61	62	29	48	59	57	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
85500	-382.754579321385108	-391.805422701836449	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.972875746600025	4	15	10	28	20	19	17	30	22	29	30	25	30	23	28	34	23	32	35	35	46	36	34	32	33	31	36	36	30	36	30	32	35	42	32	36	22	39	36	40	37	39	47	38	43	46	42	37	38	46	41	38	35	39	51	35	42	42	40	41	46	39	31	45	51	47	45	44	54	48	54	52	57	67	0	1	1	17	2	7	2	14	2	5	14	14	9	2	5	11	6	29	31	35	4	11	4	14	29	37	8	24	6	31	14	8	4	41	13	32	2	39	10	27	24	30	54	33	49	45	18	23	8	62	32	29	63	18	48	11	49	44	15	20	51	36	5	19	59	39	60	36	43	51	61	36	42	43	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
86000	-384.194383717727874	-393.245227098179214	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996293873127526	4	15	10	19	24	15	29	25	22	28	30	26	28	25	35	40	32	29	31	28	42	24	37	22	39	32	39	32	31	33	39	31	40	47	39	17	32	36	38	35	34	35	42	37	46	45	37	37	32	44	41	41	42	36	51	42	44	43	48	46	48	44	31	42	50	37	47	48	54	48	45	55	53	55	0	1	1	2	36	3	22	9	36	22	5	36	24	4	8	10	14	36	5	24	19	3	32	36	38	10	37	12	10	24	20	12	18	35	42	3	22	11	17	29	20	37	54	19	44	64	11	32	8	23	48	63	25	14	46	48	16	10	46	49	51	49	5	17	51	11	64	57	40	50	33	56	67	55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
86500	-379.360621105486075	-388.411464485937415	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990788050658670	5	10	13	26	22	18	26	30	27	29	33	19	29	30	30	40	30	31	34	25	48	29	39	31	35	33	33	30	23	37	34	28	39	38	37	35	22	36	40	35	31	38	47	40	46	35	40	39	38	44	43	38	42	36	49	38	42	48	49	31	47	42	44	43	51	46	52	50	58	51	61	45	50	62	0	1	2	37	3	2	37	20	3	29	9	2	37	20	12	17	7	7	15	5	63	12	10	7	41	15	22	12	3	20	32	6	41	25	18	8	6	29	13	13	12	31	23	18	35	10	31	26	9	17	38	32	19	11	64	60	26	63	45	12	54	26	36	8	33	39	58	51	43	21	67	56	39	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
87000	-389.825207404340290	-398.876050784791630	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.956742194315181	5	10	12	20	19	16	25	28	25	32	32	20	32	34	33	40	29	32	36	23	36	34	42	32	41	33	36	33	17	31	24	35	33	41	32	24	31	37	32	40	28	32	45	29	45	49	38	36	41	47	40	44	35	38	47	33	43	39	48	44	49	46	46	44	50	40	44	50	55	41	52	38	57	67	0	1	1	6	3	2	4	20	4	36	31	6	31	29	41	53	12	7	8	2	35	37	39	41	24	17	35	41	2	36	5	12	7	53	44	6	9	15	17	26	20	7	51	20	33	49	56	26	11	40	36	72	41	35	38	44	22	42	52	42	43	28	23	72	51	38	14	34	52	22	63	35	66	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
87500	-366.326243763201319	-375.377087143652659	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991074878511319	2	8	12	22	20	16	23	30	25	29	32	26	32	31	20	39	31	34	36	32	45	38	40	26	35	27	36	36	29	31	31	29	39	44	35	34	37	40	36	40	36	38	47	38	45	45	38	37	42	41	36	39	39	35	52	38	41	42	43	39	39	44	45	47	47	44	52	48	58	51	60	53	57	67	0	1	2	2	3	2	3	2	6	4	12	4	10	10	6	11	4	12	10	9	57	8	41	4	30	15	26	32	24	26	26	5	8	22	32	10	31	13	20	28	32	20	57	14	33	40	35	13	33	31	13	24	11	32	40	11	29	14	16	10	20	40	48	51	62	40	62	58	16	16	55	68	62	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
88000	-388.867177543933963	-397.918020924385303	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985057946770095	5	16	8	23	22	17	20	26	20	32	33	29	29	32	26	25	34	34	35	27	49	38	32	31	36	26	37	29	30	36	31	32	40	40	34	34	28	37	34	36	39	31	47	35	43	45	41	37	43	39	39	28	43	42	49	38	37	42	48	44	45	37	36	45	50	45	46	41	48	53	59	53	58	71	0	3	1	7	2	3	2	6	6	52	26	16	8	7	5	7	13	26	37	6	61	20	20	8	13	6	52	16	16	26	4	8	31	11	29	12	6	52	24	42	32	8	11	28	25	63	38	20	32	27	11	2	18	11	44	36	26	48	61	23	39	39	52	63	30	44	47	48	68	49	70	38	45	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
88500	-378.905311638488399	-387.956155018939739	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997513329948154	4	15	11	17	19	18	20	24	26	29	28	26	26	21	32	40	31	32	32	33	45	34	44	29	42	33	33	27	33	32	21	33	33	44	36	35	38	37	24	40	38	36	46	41	48	42	38	37	39	46	39	36	39	40	53	39	47	33	45	44	45	40	39	37	47	47	52	50	48	50	55	42	55	70	0	1	1	3	3	2	2	5	39	4	31	7	14	2	13	33	9	8	13	39	44	31	63	39	52	14	9	14	8	5	4	11	13	51	29	10	52	32	7	33	11	13	47	11	40	36	20	32	29	41	10	10	15	10	16	19	47	31	48	49	47	35	48	12	63	46	66	59	63	21	55	20	63	55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
89000	-391.298401401464673	-400.349244781916013	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994852999384521	4	13	11	21	21	15	24	35	28	26	28	25	30	17	21	34	22	26	31	33	43	33	42	25	36	29	41	30	30	29	38	35	34	45	32	36	33	37	41	31	30	35	44	37	43	39	39	29	39	46	45	39	36	38	40	36	41	31	46	41	48	46	37	48	50	44	45	51	42	41	54	55	52	66	0	1	1	14	1	3	3	18	5	6	17	14	12	3	14	11	2	15	7	5	56	4	29	15	24	7	25	18	7	7	20	17	10	56	11	24	12	18	25	5	5	26	55	30	49	8	30	5	53	46	38	25	58	28	26	35	25	10	60	38	21	54	8	66	34	60	56	49	18	19	66	65	39	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
89500	-383.829822485102511	-392.880665865553851	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.977708354613322	2	12	9	25	18	17	26	29	25	28	23	25	29	32	32	40	28	21	32	26	45	35	41	30	36	24	35	37	32	33	31	34	36	44	32	37	29	37	38	41	33	38	47	29	53	40	43	28	40	40	31	33	33	40	47	39	46	44	52	38	46	44	38	47	55	43	54	51	59	47	52	46	50	62	0	3	1	18	3	2	6	18	5	5	18	5	26	26	7	22	11	6	48	5	12	7	25	9	29	6	30	37	9	10	10	9	7	16	7	31	26	17	20	22	8	31	56	11	66	63	27	12	7	22	9	17	48	36	51	19	41	33	64	31	56	35	8	38	71	52	43	39	71	62	49	32	54	45	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
90000	-386.002885296803584	-395.053728677254924	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997034606978083	0	14	8	27	22	11	28	22	19	25	31	21	35	31	28	31	29	31	36	33	48	39	43	32	42	34	39	29	29	33	36	26	28	47	36	34	36	31	34	34	29	33	48	36	45	36	33	34	41	53	42	36	34	43	49	38	41	45	43	35	52	44	44	47	52	43	50	52	58	42	36	38	50	69	0	1	1	12	6	1	3	2	2	5	8	2	38	15	8	10	9	32	15	28	22	42	37	7	72	28	32	8	5	10	47	5	9	23	14	12	41	9	29	38	12	41	45	38	49	28	32	7	41	66	14	30	29	35	49	14	27	35	56	29	34	22	57	19	51	14	22	43	50	35	33	14	45	21	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
90500	-378.972238939788156	-388.023082320239496	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982620913147858	3	15	11	18	18	19	26	30	23	34	31	23	32	26	32	25	25	26	37	24	44	31	39	25	40	32	35	37	34	35	30	36	38	35	37	35	28	37	31	37	34	39	49	41	45	42	39	35	44	53	39	38	37	37	49	37	45	44	45	29	48	44	44	49	49	49	51	41	58	45	53	50	58	71	0	3	1	3	3	3	20	16	5	14	14	6	12	6	18	2	2	4	60	6	54	37	39	6	22	14	18	15	2	39	2	18	22	22	8	22	20	34	9	22	31	10	35	29	44	34	26	7	51	65	48	30	14	11	28	29	56	26	28	12	25	56	30	28	62	13	21	10	67	47	35	70	67	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
91000	-391.179269634478885	-400.230113014930225	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989855638005081	-1	14	5	26	8	12	29	24	28	32	35	26	33	29	32	39	33	30	32	27	42	34	41	27	37	32	38	35	30	33	36	22	39	47	36	33	38	37	33	32	38	41	51	39	47	41	40	31	46	52	41	41	41	39	43	36	34	46	30	43	50	35	40	47	42	46	52	51	53	48	46	55	60	69	0	5	1	8	3	5	12	2	8	4	59	6	12	32	7	59	8	8	29	32	56	8	8	32	17	9	59	4	8	18	7	6	17	57	40	24	7	22	4	4	18	26	10	36	51	59	19	32	25	16	35	29	36	13	36	19	12	26	20	36	34	26	13	36	13	42	65	54	60	44	47	43	61	49	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
91500	-378.266167638511149	-387.317011018962489	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993501549743581	-9	6	14	24	20	14	24	29	26	33	24	29	29	27	30	39	33	30	35	29	47	30	32	30	39	28	31	31	27	34	36	33	40	45	36	35	29	33	36	38	37	35	49	41	47	45	39	39	33	45	45	42	38	41	52	40	43	44	44	44	49	41	45	44	53	45	54	51	56	50	56	50	55	63	0	1	2	3	2	2	6	3	5	7	5	5	11	7	9	27	13	11	23	9	27	5	26	7	36	3	11	26	5	27	13	12	49	18	14	20	4	29	22	27	13	14	31	41	53	44	10	19	7	62	32	30	18	24	48	39	40	10	41	62	42	35	56	35	34	33	49	66	63	58	38	57	58	55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
92000	-379.462374514774410	-388.513217895225750	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998652935995439	3	14	12	20	15	19	27	29	23	20	23	28	31	30	27	31	33	35	30	32	49	36	37	33	42	35	29	30	24	26	34	32	42	44	30	31	32	35	37	38	35	40	44	40	50	39	32	34	36	51	29	33	39	45	53	36	41	41	40	45	42	45	40	47	54	46	46	52	58	51	59	55	60	66	0	1	1	2	1	2	11	5	3	5	6	11	12	15	10	7	7	15	10	29	59	20	17	8	16	15	6	30	2	5	28	29	18	58	30	11	27	27	11	19	12	19	38	23	26	48	9	35	16	42	29	36	24	28	43	24	8	52	41	26	41	49	39	53	58	46	40	54	54	66	50	21	55	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
92500	-387.998864433244592	-397.049707813695932	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988476560167147	1	16	13	24	8	14	28	28	17	33	28	23	31	29	19	37	26	27	38	34	41	34	34	31	40	36	35	32	34	34	34	35	39	41	23	33	31	32	36	38	34	36	41	39	42	48	40	35	37	46	41	40	35	44	49	25	38	44	49	48	42	41	34	47	43	42	47	45	53	48	52	55	60	68	0	5	5	15	1	5	6	4	6	17	12	15	11	15	3	14	9	12	32	24	8	56	14	12	48	11	18	2	24	7	17	13	22	16	15	8	17	9	10	42	18	17	41	14	44	49	24	7	13	22	63	29	17	57	49	6	37	42	61	68	22	42	28	43	47	14	42	29	65	61	58	71	52	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
93000	-386.920267074962680	-395.971110455414021	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992833540054243	2	17	10	20	24	14	26	30	22	33	34	25	37	29	34	31	27	31	26	27	40	37	39	33	41	34	34	36	30	28	33	34	28	47	35	35	31	36	37	36	33	35	43	28	47	35	27	38	39	51	44	38	40	42	47	35	46	48	47	45	49	45	42	42	54	52	48	49	59	38	50	49	57	61	0	6	1	2	6	3	2	5	2	30	19	3	16	4	12	7	9	14	4	12	24	37	14	37	36	14	30	18	5	5	33	5	7	44	2	17	19	37	44	20	19	37	25	9	21	44	12	24	15	51	15	38	41	8	40	20	10	51	21	11	62	70	13	27	66	62	64	63	66	16	64	64	62	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
93500	-404.098749563345962	-413.149592943797302	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.973159713647495	-5	12	-2	27	23	11	27	33	24	31	29	16	31	33	30	38	34	22	34	34	44	32	42	30	39	24	40	36	28	26	35	27	35	44	35	32	36	37	37	37	38	35	50	29	48	47	22	35	46	44	43	41	41	43	44	41	30	41	43	44	45	47	36	37	53	49	52	47	53	37	58	56	46	66	0	6	1	5	12	3	5	13	12	30	12	6	9	5	26	32	18	2	24	18	63	29	40	4	19	12	32	7	26	18	15	26	36	40	13	7	30	30	8	5	14	14	52	9	25	59	12	13	54	19	70	8	8	11	28	8	4	41	63	35	14	41	11	20	60	61	46	22	60	32	60	66	8	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
94000	-393.919216036556463	-402.970059417007803	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985894131138785	0	11	8	16	18	16	24	21	19	32	32	24	34	27	15	33	32	34	27	24	39	34	40	33	37	33	37	33	25	26	34	34	29	46	23	38	20	38	32	41	37	29	47	41	47	41	41	28	45	54	40	33	35	42	46	42	41	43	43	41	49	46	42	47	54	50	44	50	51	38	59	56	51	64	0	3	1	2	3	2	6	6	2	2	19	5	33	35	2	33	12	29	12	8	53	8	22	20	24	33	7	19	5	5	19	2	35	60	37	28	4	22	48	11	19	37	23	36	54	28	28	8	44	64	52	29	33	21	40	10	25	26	53	35	43	56	53	23	61	60	31	60	55	12	66	67	49	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
94500	-394.874499427547050	-403.925342807998391	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997220410579901	3	13	8	19	20	8	24	29	27	29	32	24	35	29	24	37	28	27	38	25	34	35	34	28	44	28	30	35	28	34	33	32	35	40	36	31	37	37	33	39	33	39	50	38	48	45	43	31	35	45	41	36	40	41	43	31	41	42	52	43	48	38	34	50	49	30	48	44	53	42	57	54	60	66	0	6	1	3	3	1	4	5	5	12	14	3	20	12	4	11	2	12	30	4	5	66	17	12	52	4	3	29	15	7	26	9	66	19	14	7	66	39	12	9	8	17	39	30	53	38	27	15	10	36	8	29	28	35	39	15	41	18	50	44	53	66	4	60	34	18	70	35	37	62	72	47	67	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
