step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75
58500	-610.809812604319404	-617.665300555278804	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.568122468453461	1	10	7	6	9	9	13	7	19	14	21	26	19	25	30	19	29	22	24	25	30	32	34	34	33	27	24	24	32	39	31	42	32	37	47	40	43	40	44	45	46	37	48	45	48	45	40	45	50	48	50	41	50	42	46	56	59	53	52	57	63	59	61	71	67	70	75	80	83	88	98	87	93	100	95	0	8	1	0	1	0	8	1	4	1	4	5	4	11	9	2	18	13	9	0	4	17	28	12	19	27	18	0	11	26	28	27	13	27	33	25	28	28	47	42	42	28	38	36	54	47	28	42	43	39	44	34	50	42	37	47	43	42	46	45	50	53	37	62	63	39	50	62	68	69	0	0	0	0	72	1	1	1	1	2	1	1	1	3	2	2	3	2	1	2	2	2	1	1	1	5	1	2	1	2	1	1	1	2	3	2	3	2	2	2	1	2	3	1	1	1	3	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	3	2	1	3	5	2	1	1	1	1	1	1	2
59000	-601.848504179664133	-608.703992130623533	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.615609124553517	1	7	6	8	6	3	12	4	19	17	23	21	18	16	33	24	30	24	26	25	28	34	34	34	35	35	25	29	32	39	37	40	36	40	44	38	44	38	46	41	44	41	48	44	43	47	43	42	51	42	51	54	46	53	51	59	57	56	56	61	57	63	61	67	69	71	72	77	83	88	99	96	90	103	100	0	1	1	0	1	0	2	1	4	5	14	8	4	4	21	5	21	13	9	0	18	21	28	16	19	21	13	0	9	26	28	21	27	22	32	29	28	28	50	38	50	28	41	36	38	41	38	23	43	38	44	34	28	37	37	48	38	23	46	54	31	38	47	63	61	47	63	67	67	67	0	0	0	0	72	1	1	1	1	1	1	1	1	1	1	1	3	3	2	1	3	1	1	2	1	1	2	2	1	2	1	1	1	2	1	2	1	1	1	1	2	2	1	1	1	1	2	1	2	1	1	2	2	1	1	2	2	2	2	1	2	4	4	2	2	3	3	4	1	3	5	3	2	2	2	1	1	1	1	1
59500	-566.406682538289033	-573.262170489248433	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.708576070685919	2	9	6	6	5	9	14	9	15	14	19	23	21	22	29	19	26	25	28	22	31	33	34	33	35	32	32	29	32	37	35	38	38	40	43	38	50	39	43	47	46	43	51	46	43	45	40	47	53	50	53	49	46	51	48	56	50	54	54	59	61	67	62	67	69	72	78	70	79	86	101	90	93	102	98	0	5	1	0	1	0	2	1	4	1	9	1	9	9	13	8	13	13	14	0	17	13	28	12	19	15	17	0	19	26	28	22	22	22	27	29	38	28	28	31	38	23	46	14	47	23	31	42	43	38	44	34	47	45	47	37	28	54	46	58	47	61	37	50	63	53	68	61	68	67	0	0	0	0	72	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	3	1	3	1	1	1	2	1	2	1	1	2	1	2	1	2	2	4	1	1	3	1	3	2	2	2	2	1	1	1	1	2
60000	-599.304118071697644	-606.159606022657044	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.532982005577066	-1	5	3	7	7	11	8	10	19	15	19	25	20	24	26	20	29	25	24	18	29	34	34	28	32	33	29	25	34	39	38	39	37	38	41	40	49	36	45	41	46	36	48	49	47	43	42	46	52	43	52	54	50	53	52	56	55	53	56	59	54	66	58	69	68	72	80	74	80	85	100	85	93	99	99	0	1	1	0	1	0	2	2	4	2	4	2	9	11	9	10	13	13	11	0	13	17	28	10	19	21	13	0	9	26	28	18	22	21	27	29	39	28	50	23	46	28	23	36	42	23	28	23	41	42	44	34	38	45	31	31	50	45	46	58	47	56	50	48	63	47	68	64	68	67	0	0	0	0	72	1	1	1	1	2	1	1	2	2	1	2	3	1	1	2	1	2	1	1	1	2	1	2	2	1	1	2	1	1	1	1	3	1	2	2	2	1	2	1	2	1	2	2	2	2	2	2	2	1	2	1	3	2	1	2	2	2	1	3	2	2	1	3	3	2	3	2	1	2	1	1	1	1	1	3
60500	-563.441682428977629	-570.297170379937029	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.616924330492822	2	12	6	8	8	12	12	6	12	15	19	25	18	22	32	25	26	23	26	25	30	32	35	33	28	32	33	29	32	35	33	42	36	40	45	41	44	40	42	45	40	42	48	39	45	45	47	46	52	48	52	55	45	54	52	61	56	50	55	55	58	63	63	66	65	68	79	69	81	87	96	91	89	100	96	0	8	1	0	1	0	1	1	4	1	9	7	9	11	13	10	13	13	14	0	13	13	28	12	19	17	13	0	19	26	28	22	27	21	33	29	28	28	23	42	23	23	41	29	23	41	31	39	41	23	36	34	31	58	50	53	48	45	46	45	50	56	61	50	61	62	68	62	68	67	0	0	0	0	72	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	1	1	1	2	2	2	2	1	1	2	1	1	1	1	2	1	1	2	2	2	2	2	1	1	2	1	1	2	2	3	1	2	2	2	2	2	1	1	2	2	1	2	2	2	1	1	2	2	1	2	1	2	1	1	1	1	1	2
61000	-586.722787346037080	-593.578275296996480	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.577723331950837	4	13	8	7	7	8	11	9	13	18	24	24	18	22	32	25	22	25	25	25	30	27	35	35	33	33	33	27	30	31	33	39	36	38	44	34	49	39	43	46	44	42	47	43	46	42	40	49	48	46	50	52	46	53	52	57	59	50	56	55	59	65	62	73	68	72	73	78	82	84	92	91	95	105	100	0	5	1	0	1	0	1	5	4	5	9	1	4	9	22	10	9	17	13	0	22	18	28	12	19	17	22	0	19	22	28	21	17	13	27	29	53	28	38	47	31	38	23	36	47	47	28	23	31	38	36	35	42	58	38	53	55	23	46	47	50	56	48	63	63	62	63	67	67	69	0	0	0	0	72	1	1	1	1	1	1	2	1	2	2	2	3	3	2	1	1	2	1	1	1	1	1	2	2	2	2	1	1	1	1	2	1	3	4	2	1	1	2	1	1	1	1	2	2	1	1	3	2	2	2	4	2	1	1	3	2	1	2	3	2	2	1	2	2	1	2	2	1	2	1	1	1	1	1	2
61500	-571.325198455823511	-578.180686406782911	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.629618680632087	2	9	7	7	4	10	14	8	12	10	18	22	18	25	29	23	30	24	27	22	27	33	34	30	31	33	27	28	33	38	36	37	38	40	44	41	46	39	47	44	46	43	44	44	47	48	37	47	49	44	50	47	52	54	51	61	58	49	54	57	57	63	65	72	68	73	72	74	84	89	99	91	92	101	98	0	1	1	0	1	0	8	5	4	8	9	10	9	9	18	1	21	13	11	0	13	17	28	8	11	15	13	0	19	26	28	13	22	32	32	25	42	28	50	38	31	28	38	36	47	38	28	38	43	23	44	34	37	58	37	39	55	45	46	58	39	39	61	56	63	62	61	67	68	67	0	0	0	0	72	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	5	1	1	2	1	2	1	2	2	2	1	3	1	1	1	2	4	1	1	1	2	1	3	1	1	2	2	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	2	2	1	1	1	2	3	1	2	2	1	1	1	1	2
62000	-585.234991557380113	-592.090479508339513	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.734860675275890	2	8	8	5	6	3	7	9	13	15	17	22	15	20	33	27	22	26	28	23	26	32	35	31	25	31	27	29	29	39	35	36	34	36	44	38	49	38	47	44	46	44	52	44	44	48	43	46	54	41	49	49	48	42	51	54	58	54	58	57	58	64	65	72	70	75	74	78	83	89	95	90	92	104	97	0	1	1	0	1	0	1	1	4	2	9	10	9	11	21	12	13	17	25	0	13	17	28	12	14	17	13	0	25	27	28	21	17	27	33	29	47	28	50	31	47	23	41	36	54	47	23	38	43	38	44	34	54	31	53	50	47	54	46	45	56	39	61	63	61	62	62	67	67	68	0	0	0	0	72	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	2	2	1	3	1	1	2	2	2	2	2	2	2	2	2	2	1	1	1	2	1	1	1	2	2	1	1	1	3	1	2	1	2	3	2	2	1	1	2	2	1	2	3	1	1	2	2	1	1	1	1	2
62500	-601.301583048422117	-608.157070999381517	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.563401008457918	2	11	7	7	5	7	13	7	16	14	21	22	21	19	32	18	26	23	27	24	28	34	33	35	28	35	33	25	34	37	35	37	34	37	41	31	52	34	42	41	41	41	42	45	47	47	40	45	54	50	53	48	45	52	52	58	59	53	54	56	54	64	59	72	66	73	76	75	80	86	97	93	92	105	98	0	5	1	0	1	0	5	5	4	1	9	1	9	9	21	8	13	9	14	0	18	13	28	5	14	13	19	0	36	21	28	21	17	33	22	25	41	28	23	31	38	23	31	36	42	41	31	42	43	53	44	32	42	42	42	42	53	45	46	58	37	63	38	63	63	62	63	55	67	67	0	0	0	0	72	1	2	1	1	1	1	1	1	2	2	1	3	1	1	1	2	2	1	2	1	1	2	2	3	1	3	1	1	1	1	2	2	1	1	2	1	1	2	2	1	2	2	1	2	1	1	1	1	2	1	1	2	2	1	2	4	4	1	2	1	1	1	4	2	2	2	2	5	1	3	1	1	1	1	2
63000	-591.372009131310392	-598.227497082269792	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.651105195657264	4	6	8	10	7	12	12	7	17	14	21	23	22	22	33	23	31	20	28	23	27	34	32	28	34	31	32	29	30	36	35	41	37	41	45	36	51	38	39	48	44	35	50	47	46	44	39	47	50	48	53	49	51	49	51	53	59	53	51	60	61	63	65	70	66	71	79	78	70	86	100	90	94	103	96	0	1	1	0	1	0	2	1	4	5	4	8	9	9	17	7	21	9	14	0	18	17	28	10	19	21	21	0	11	26	28	17	21	22	27	19	40	28	23	47	31	28	31	25	38	31	28	47	41	39	25	34	38	45	28	39	48	45	46	58	50	31	61	63	62	62	69	69	62	67	0	0	0	0	72	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	2	1	1	3	2	1	1	1	1	1	2	1	1	1	2	2	1	2	2	2	1	2	3	2	1	2	3	2	1	1	3	2	2	1	3	1	2	1	2	1	1	4	1	1	1	1	2	3	1	1	1	1	1	1	2
63500	-614.107441941116235	-620.962929892075636	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.664461255219716	1	6	8	7	3	12	14	8	17	9	20	21	22	25	30	18	29	27	24	22	29	33	33	27	28	33	33	25	31	39	36	38	38	35	43	39	50	40	46	43	43	36	45	48	43	45	44	49	52	40	45	47	53	53	47	55	58	51	55	53	55	65	61	71	68	72	79	82	77	87	97	80	93	106	95	0	1	2	0	1	0	2	1	4	1	9	2	11	11	17	2	13	13	9	0	13	14	28	16	13	17	21	0	19	21	28	19	27	22	27	32	23	28	50	42	31	28	38	51	38	38	23	42	43	23	36	34	23	45	38	53	37	45	46	38	39	39	39	61	62	53	62	62	66	68	0	0	0	0	72	1	1	1	1	1	1	1	2	2	1	1	2	1	2	1	1	1	1	2	1	2	1	2	2	1	1	1	1	1	2	2	3	1	1	2	1	2	3	1	1	1	2	1	1	1	1	2	2	2	1	2	3	2	2	1	1	2	2	2	3	2	4	2	2	1	2	3	2	1	1	1	1	1	1	3
64000	-585.629686966227609	-592.485174917187010	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.708064982821054	1	12	5	7	7	5	13	9	17	14	21	18	21	22	33	25	29	21	26	26	31	31	34	27	33	28	31	33	34	36	35	35	37	40	43	40	51	42	44	45	41	38	45	46	45	45	43	46	52	46	54	45	50	49	50	60	54	53	57	60	56	55	61	73	66	68	73	79	83	78	101	92	90	101	100	0	5	1	0	1	0	8	1	4	5	4	2	9	9	22	10	13	9	14	0	18	13	28	10	19	14	26	0	21	26	23	22	26	21	27	25	31	23	31	42	28	28	47	36	42	38	28	47	46	39	44	17	31	45	28	55	37	54	46	58	37	53	53	63	63	62	37	67	68	67	0	0	0	0	72	1	1	1	1	1	1	1	2	2	2	2	1	1	2	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	1	1	1	1	2	1	2	1	1	1	1	3	3	1	3	2	1	1	2	2	1	1	2	2	1	1	2	2	1	1	1	1	1	1	2
64500	-574.379395575966782	-581.234883526926183	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.767887262910401	0	3	4	9	4	8	12	6	14	16	19	24	20	24	29	24	30	25	28	28	23	26	35	32	35	33	30	28	34	36	35	33	33	37	44	37	46	39	46	42	43	37	50	46	48	45	43	47	52	48	52	52	53	47	51	55	58	56	52	60	59	58	61	71	59	69	77	81	86	87	98	92	90	100	98	0	1	1	0	1	0	8	2	4	5	9	5	9	11	22	2	22	13	14	0	13	21	28	16	19	21	22	0	19	26	28	21	27	17	27	19	28	31	31	23	28	28	41	36	38	41	31	23	41	47	44	34	47	42	38	37	47	45	46	54	53	53	61	61	37	53	66	67	68	68	0	0	0	0	72	1	1	1	1	1	1	2	1	1	2	1	4	1	1	1	4	1	1	1	1	1	1	2	1	2	2	1	1	2	1	1	2	1	1	2	2	2	2	1	2	3	2	1	2	2	1	1	2	2	1	1	3	2	2	2	1	3	1	2	3	1	2	1	2	2	2	2	1	1	1	1	1	1	1	2
65000	-613.988648084838019	-620.844136035797419	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.676168865978105	2	6	6	9	5	11	12	9	19	18	17	23	22	20	33	25	29	24	26	28	27	32	33	36	34	33	23	30	34	38	38	37	34	38	45	39	49	39	47	45	39	42	45	51	48	47	47	50	49	48	53	55	48	50	46	51	50	55	58	59	61	65	60	68	69	73	75	77	84	87	96	91	94	105	98	0	5	5	0	1	0	2	1	4	2	4	1	4	11	17	2	27	9	14	0	18	21	28	16	19	17	11	0	14	26	23	22	9	13	27	13	31	23	38	38	23	23	41	36	38	38	28	47	43	38	36	33	55	31	23	31	47	45	46	58	38	47	55	61	47	62	66	67	67	69	0	0	0	0	72	1	1	1	1	1	1	1	1	1	2	2	3	3	1	1	3	1	1	1	1	1	1	1	2	2	1	2	1	2	1	1	1	2	2	2	2	2	2	2	1	1	2	2	2	2	2	3	1	1	2	2	5	1	2	2	2	1	2	3	1	3	3	4	2	3	2	1	1	1	1	1	1	1	1	3
65500	-571.044984994842139	-577.900472945801539	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.789090474083146	-1	6	9	9	4	11	9	5	15	14	21	24	19	23	31	21	28	22	28	24	29	31	34	29	33	36	24	31	34	33	36	41	31	38	42	37	48	40	43	41	44	41	49	48	47	47	46	40	54	47	51	50	47	49	52	58	54	44	51	55	51	63	61	63	71	68	77	73	68	83	98	92	95	106	99	0	1	5	0	1	0	5	1	4	8	4	16	9	11	21	10	13	13	14	0	13	13	28	8	21	19	13	0	14	21	23	21	17	17	27	29	58	23	38	31	31	23	41	36	38	42	23	23	43	39	44	34	23	58	38	53	38	31	46	58	53	56	61	50	63	62	69	69	62	67	0	0	0	0	72	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	2	1	4	1	1	1	1	2	1	1	2	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	2	2	2	1	2	1	1	2	3	1	1	1	1	1	1	1	1	1	1	2
66000	-636.329241897925158	-643.184729848884558	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.635718254860701	3	10	8	0	6	7	11	9	9	17	19	24	15	19	28	16	28	23	26	24	31	26	36	32	34	35	29	25	28	33	31	37	35	40	40	40	46	38	46	44	44	41	49	48	45	46	49	47	53	40	44	47	53	49	52	59	55	54	56	61	59	65	53	67	70	59	74	82	77	82	100	89	88	105	95	0	1	1	0	1	0	5	1	4	2	9	7	4	9	18	2	14	14	9	0	9	14	28	12	14	14	11	0	14	13	28	26	21	15	27	29	38	31	50	38	38	31	41	36	38	41	37	50	43	38	36	22	37	45	47	47	31	55	46	58	53	55	38	63	63	37	66	67	62	67	0	0	0	0	72	1	2	1	1	1	1	1	1	2	2	2	2	3	2	1	1	1	1	2	1	3	2	2	1	1	3	2	1	1	3	2	1	1	2	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	3	1	1	1	1	2	1	2	2	1	1	1	2	2	2	2	2	3	2	1	1	1	1	2
66500	-567.747491291993015	-574.602979242952415	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.775228106848221	2	11	8	5	6	8	8	5	18	17	25	20	21	25	31	26	25	24	28	18	29	26	32	36	31	32	32	27	32	36	34	37	34	34	41	33	51	39	41	41	44	45	51	37	47	48	42	47	53	45	49	53	51	44	50	55	53	52	54	59	57	62	63	67	69	69	73	79	84	87	96	95	96	94	100	0	7	8	0	1	0	1	1	4	5	9	10	9	9	22	12	13	13	14	0	17	13	28	16	19	22	13	0	19	15	28	22	27	27	15	19	54	28	31	23	38	28	41	36	54	41	28	42	43	39	44	34	54	23	47	37	31	54	46	58	53	37	61	61	61	62	66	67	67	68	0	0	0	0	72	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	2	2	1	1	1	1	1	2	2	2	1	2	2	1	1	1	3	1	1	1	2	3	2	2	2	1	2	1	1	2	1	1	2	2	1	1	1	2	2	2	1	1	1	1	2
67000	-612.649596038067216	-619.505083989026616	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.641020246632217	0	11	6	2	4	11	9	3	12	14	15	21	19	21	28	25	22	24	30	20	30	25	35	27	25	23	29	31	28	37	35	32	36	38	44	38	49	42	45	44	45	38	43	49	42	46	45	48	50	48	52	52	52	55	53	61	57	51	50	56	56	66	63	65	67	75	79	81	81	85	99	89	93	100	100	0	8	1	0	1	0	8	1	4	2	9	10	11	11	22	10	13	13	25	0	17	17	28	12	14	11	18	0	25	26	28	17	27	22	21	29	28	23	31	38	38	28	38	36	42	38	23	38	43	31	44	34	31	42	47	37	48	45	46	58	38	53	50	63	48	65	61	37	61	67	0	0	0	0	72	1	2	2	1	1	1	2	1	2	1	1	2	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	2	1	1	2	1	2	1	1	2	2	2	1	1	2	2	3	2	2	1	1	1	1	3	3	2	1	3	1	5	3	6	2	1	1	1	1	2
67500	-600.352607236673180	-607.208095187632580	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.727880186796478	-3	12	3	10	5	9	9	1	12	11	18	19	20	21	25	19	30	27	27	27	28	33	36	34	27	33	31	30	35	37	33	41	32	36	45	40	46	37	45	47	41	40	47	49	46	44	46	48	54	50	51	52	51	52	53	57	55	53	56	59	56	56	58	74	63	71	81	76	74	83	86	91	87	104	99	0	5	1	0	8	0	8	1	4	5	9	1	9	9	13	2	21	14	14	0	15	17	31	16	13	18	13	0	19	27	28	17	17	27	32	29	23	31	42	28	38	28	41	36	28	41	23	47	43	39	36	34	23	42	48	47	48	45	46	58	53	53	50	53	39	62	68	69	61	68	0	0	0	0	72	1	1	1	1	1	1	1	1	1	1	1	4	2	1	1	1	1	1	1	1	1	1	1	3	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	2	2	2	1	2	1	1	1	2	2	2	2	1	2	1	2	2	1	1	1	3	3	4	3	2	1	2	1	1	1	1	1	2
68000	-572.261304332710893	-579.116792283670293	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.661340197245128	2	12	7	8	6	8	9	4	14	15	17	24	20	20	28	25	24	25	25	24	33	28	32	32	30	32	33	26	35	38	35	40	35	36	46	38	46	38	43	44	47	43	48	45	42	47	48	49	53	44	54	54	41	43	50	58	58	54	56	57	58	62	60	65	70	70	79	75	69	82	95	91	94	106	99	0	8	8	0	1	0	5	1	4	2	9	5	9	11	13	10	13	13	14	0	18	17	28	10	19	17	22	0	25	26	28	26	27	22	21	29	28	28	28	53	53	28	42	29	31	53	39	42	43	31	44	34	31	38	42	31	42	54	46	58	47	63	39	63	56	62	56	69	56	68	0	0	0	0	72	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	2	2	1	1	2	2	1	2	2	1	1	1	2	1	1	1	1	1	1	1	2	1	3	2	1	1	2	2	2	2	1	1	1	2	1	2	2	3	1	1	1	1	1	1	1	2
68500	-580.513051855407298	-587.368539806366698	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.680887696401242	-1	6	3	9	9	10	7	10	19	18	20	20	17	22	30	23	25	26	26	25	22	31	34	30	32	32	24	25	33	38	37	38	35	37	44	36	51	41	43	43	42	37	46	49	47	44	47	49	50	41	53	51	50	52	51	55	58	50	54	54	63	60	63	67	59	70	78	82	75	85	99	87	93	100	98	0	1	1	0	2	0	1	1	4	2	13	8	4	11	17	5	13	21	14	0	13	13	28	8	19	15	21	0	14	26	28	17	27	15	18	29	47	28	50	31	31	28	41	36	23	41	38	31	43	42	44	34	41	23	47	37	53	31	46	58	50	56	53	63	23	62	69	67	66	67	0	0	0	0	72	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	2	1	1	1	1	1	2	2	4	1	1	1	1	1	1	3	3	1	1	3	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	2	2	1	4	1	2	1	3	2	1	1	2	2	1	1	1	1	2
69000	-577.866708665493888	-584.722196616453289	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.575089724012220	2	9	5	7	5	9	10	10	16	16	13	23	19	18	32	19	29	23	27	27	33	32	34	34	33	34	31	25	31	36	31	40	36	36	42	40	49	37	48	42	40	41	51	51	48	48	44	40	54	49	52	46	51	50	43	55	57	51	54	57	59	65	64	70	68	68	78	78	81	86	97	87	93	106	97	0	1	1	0	1	0	5	5	11	1	4	8	9	11	17	2	13	13	14	0	13	17	28	16	14	15	9	0	19	21	28	21	27	15	22	29	47	28	23	38	31	28	31	36	48	41	42	23	43	47	44	34	55	45	38	37	48	45	46	58	50	39	61	63	63	57	55	62	68	69	0	0	0	0	72	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	2	1	2	3	2	1	2	1	1	1	2	2	1	1	2	2	1	2	2	1	2	2	5	1	1	1	1	2	1	1	1	2	1	1	2	1	2	1	2	2	1	2	2	1	1	1	5	2	1	1	1	1	1	1	2
69500	-601.798367642342214	-608.653855593301614	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.664631239267628	-1	11	6	4	3	7	10	8	16	11	23	23	21	23	33	27	30	28	22	27	18	26	33	29	29	31	31	30	34	36	37	39	35	41	47	38	50	39	42	44	47	42	44	39	46	47	45	45	51	47	54	52	50	52	52	54	58	49	54	57	56	64	62	72	69	74	77	79	86	86	98	90	90	104	98	0	1	5	0	1	0	1	1	4	5	9	8	21	9	13	10	13	22	9	0	4	21	28	2	19	13	22	0	17	22	28	13	26	15	32	29	23	28	31	38	31	31	38	29	23	23	23	23	43	39	44	34	28	45	47	42	45	45	46	58	37	56	61	61	61	62	66	55	64	68	0	0	0	0	72	1	2	1	1	1	1	2	2	2	1	1	2	1	2	2	3	2	1	1	1	2	2	1	3	1	2	1	1	1	1	2	2	1	1	2	1	2	2	1	2	1	1	1	1	2	2	2	3	1	2	2	3	4	1	1	2	1	1	1	1	1	1	1	3	2	2	1	4	2	1	1	1	1	1	3
70000	-583.574108695664449	-590.429596646623850	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.679230061036895	1	7	6	8	7	5	11	3	14	11	18	23	21	21	29	25	29	28	27	27	30	26	33	28	31	33	32	31	34	38	34	38	36	38	46	41	50	37	45	46	44	41	40	47	42	47	43	50	50	48	54	54	47	50	50	53	59	53	55	60	52	58	62	67	71	68	71	74	82	88	94	94	88	104	100	0	8	1	0	8	0	8	1	4	1	9	10	9	11	13	10	13	13	11	0	22	13	28	8	19	17	13	0	19	22	28	17	17	17	33	29	47	28	42	38	28	28	23	36	38	41	31	38	41	42	44	34	23	45	42	37	39	42	46	58	42	53	39	53	61	62	63	67	67	69	0	0	0	0	72	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	2	1	1	1	1	1	1	3	1	1	3	1	1	3	1	1	1	2	2	1	2	2	1	2	2	2	1	1	1	1	2	2	2	2	2	3	3	1	1	1	2	2	2	2	2	2	3	1	2	2	1	1	2	1	1	1	1	1	2
