step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77
44500	-422.743953635912533	-420.129982464702209	-2.613971171210306	0.000139357074389	0.000010975174650	0.078755776825308	0.749511988753947	-1	1	2	3	4	7	5	6	8	9	10	9	10	13	14	13	15	16	16	17	16	17	16	17	19	17	18	18	19	19	21	22	23	24	24	25	24	26	25	25	25	25	27	26	27	28	28	30	30	30	31	30	28	29	30	32	31	32	32	33	32	32	32	34	33	34	35	35	34	36	35	37	37	41	38	39	41	0	1	1	2	3	5	2	5	3	9	6	8	9	13	14	13	15	15	14	15	17	17	14	21	17	17	23	26	18	17	0	27	31	31	32	32	33	33	33	34	34	0	44	31	38	44	44	53	53	45	41	53	38	34	47	44	54	34	52	57	54	55	48	57	57	59	64	62	49	60	60	65	71	72	71	70	76	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	2	1	2	1	2	2	2	1	2	1	1	1	1	1	3	1	1	1	1	1	1	2	1	1	3	1	3	1	4	1	1	2	1	1	2	1	1	1	2	2	2	1	2	1	1	1	2	1
45000	-475.790426684174918	-473.457862874876241	-2.332563809298671	0.000173537173749	0.000017310095052	0.099748628364104	0.727219338293720	-2	1	1	3	3	5	5	7	6	9	9	9	12	13	12	13	15	14	16	15	16	16	17	17	19	17	18	18	19	18	22	22	23	24	25	26	25	25	25	26	26	26	28	26	27	29	28	31	30	31	31	30	28	28	30	33	31	33	31	33	33	30	33	34	35	34	33	35	35	35	35	37	36	41	37	40	41	0	1	1	2	3	3	4	5	6	8	6	8	11	10	9	13	13	13	18	14	16	13	18	21	19	17	24	20	27	20	0	30	31	33	32	29	34	31	33	38	33	0	34	37	38	41	31	46	53	47	45	53	33	41	41	59	54	41	49	54	57	33	59	60	60	49	57	59	66	60	67	70	70	76	71	72	76	1	1	1	1	1	2	1	2	1	1	1	1	2	2	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	2	1	1	1	1	2	1	1	2	2	1	1	1	2	1	2	1	2	1	1	3	1	2	1	3	1	1	1	3	2	1	1	1	2	1	1	1	1	1	1
45500	-423.599681478319894	-421.655803435997655	-1.943878042322245	0.000141426336497	0.000020893900886	0.147736987351440	0.782687899560024	-1	1	2	3	4	7	3	6	7	8	10	9	12	13	14	15	14	14	15	16	16	17	16	17	18	18	18	19	20	20	21	22	23	23	24	25	26	25	24	26	27	27	27	26	28	29	28	30	30	31	32	29	28	29	31	33	31	33	32	34	34	32	34	33	35	35	35	36	37	34	35	38	36	42	38	40	41	0	1	1	2	3	1	2	5	3	9	10	9	11	6	13	13	13	13	13	17	19	17	18	21	23	20	19	25	27	13	0	28	31	31	32	32	33	33	34	34	44	0	37	33	31	43	37	44	47	52	41	44	38	34	48	48	54	62	52	54	54	55	56	57	64	63	64	62	58	64	60	71	71	60	64	72	76	1	1	1	1	1	3	1	1	4	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	3	1	2	1	2	1	1	2	1	1	1	1	1	1	2	3	1	1	2	1	1	2	2	2	2	1	1	1	1	1	2	2	1	1	2	1	1	1	2	2	1	1	1	1	3	2	1	1
46000	-468.194007230179750	-466.067251545398960	-2.126755684780801	0.000158028289667	0.000019166737969	0.121286751946462	0.534702271025917	0	1	1	3	4	6	3	6	7	8	9	9	12	11	13	15	15	14	15	15	16	17	16	18	20	17	17	18	20	21	21	22	23	24	25	24	25	26	24	23	27	26	28	25	28	28	28	29	28	30	31	29	25	30	31	32	31	32	32	33	33	32	34	34	35	34	34	36	36	35	34	39	36	42	37	40	41	0	1	1	2	1	5	2	5	3	3	5	9	14	11	14	14	13	13	14	15	20	15	18	21	24	15	13	26	20	26	0	25	31	31	32	32	33	33	33	31	44	0	44	34	34	37	33	41	34	34	38	53	33	49	37	52	54	48	44	54	54	50	62	57	71	55	57	50	50	54	54	75	71	72	60	70	60	1	1	1	1	2	1	1	1	3	4	2	1	1	1	2	2	2	1	2	1	1	2	1	1	1	2	3	1	2	2	1	2	1	2	2	1	1	2	1	1	1	1	2	1	2	1	2	2	2	2	3	2	1	1	3	2	1	1	4	2	2	2	1	2	1	2	1	4	3	2	1	1	1	2	2	2	3
46500	-466.669633178919014	-464.669572539670128	-2.000060639248881	0.000126923854092	0.000017596963555	0.138641894232272	0.553922629177115	0	1	2	3	4	7	5	7	8	7	9	9	11	12	13	14	15	15	16	15	17	16	15	16	19	17	18	18	20	19	22	22	23	23	25	25	24	26	24	25	27	26	28	26	28	28	29	31	30	31	30	29	30	29	31	32	31	30	31	32	34	31	32	34	34	34	34	35	36	36	36	38	36	42	38	39	42	0	1	1	2	3	3	4	3	3	3	10	8	9	13	14	14	15	9	14	13	24	23	6	13	20	18	20	17	27	17	0	29	31	31	32	18	33	33	33	31	31	0	37	33	34	38	40	52	45	47	44	44	52	41	33	55	54	38	52	57	60	47	52	57	57	59	54	62	62	60	54	65	60	64	70	64	76	1	1	2	1	1	2	1	2	2	2	1	1	2	1	1	1	1	3	2	2	1	1	4	2	2	1	1	1	1	3	1	2	1	1	2	5	1	2	1	2	3	1	2	2	2	1	2	1	1	1	1	1	1	2	5	1	1	3	1	1	1	1	3	2	1	2	3	1	3	3	2	2	2	3	1	4	1
47000	-455.480155112151465	-453.280559087948291	-2.199596024203152	0.000145703234693	0.000016445949729	0.112872921204641	0.598912121064725	-2	1	2	3	4	6	4	7	7	9	9	9	12	11	13	13	14	16	16	15	15	17	16	18	19	17	18	18	18	19	21	22	23	23	26	22	25	26	23	25	24	24	27	25	27	28	28	29	29	29	31	30	28	29	32	32	32	32	31	33	34	33	34	33	35	35	35	36	36	35	34	37	36	42	38	39	41	0	1	1	2	3	5	2	5	6	9	9	6	9	11	14	14	15	14	15	14	17	20	15	21	24	17	20	26	18	26	0	27	31	31	36	29	33	44	31	31	33	0	40	34	40	43	33	40	44	44	45	47	44	33	51	59	54	49	53	57	57	55	62	57	60	52	60	58	55	60	54	60	70	72	73	70	76	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	2	1	1	2	2	1	2	2	1	2	1	1	2	2	1	2	2	1	1	2	2	1	1	1	1	1	1	2	2	2	2	2	1	2	4	1	1	2	1	2	1	1	1	1	1	1	3	1	2	2	2	2	2	1	3	1	3	1
47500	-446.913533945861332	-445.090971211892622	-1.822562733968729	0.000120422947694	0.000020641403519	0.171407559061720	0.666905898815965	-2	2	1	0	4	6	3	6	7	9	9	9	12	12	13	14	14	14	17	17	16	15	16	18	19	17	18	18	20	20	22	22	23	24	25	25	25	26	25	26	26	26	28	26	29	30	28	31	28	30	30	28	30	29	30	32	31	32	31	33	33	32	32	34	34	34	34	33	36	36	35	38	37	41	37	40	42	0	4	1	1	3	3	4	3	6	9	8	8	11	11	13	13	14	13	18	17	17	14	14	21	19	17	22	20	24	23	0	29	31	31	32	29	33	33	34	34	34	0	38	33	31	43	40	52	34	38	38	38	34	34	49	53	54	50	38	54	54	55	52	57	57	56	57	62	50	57	60	60	71	76	70	72	76	1	1	2	2	2	2	2	2	1	1	1	2	1	2	1	1	1	1	2	2	1	2	2	1	1	1	2	1	1	2	1	2	1	2	2	2	2	1	1	1	2	1	1	2	3	1	1	2	1	2	2	1	4	2	1	1	1	1	2	2	2	1	1	2	1	1	1	1	3	3	1	2	1	1	1	1	1
48000	-435.900818703410039	-434.223784811110647	-1.677033892299378	0.000123435371076	0.000026027927568	0.210862796792747	0.684712723910306	-1	1	2	2	4	6	3	6	7	9	9	9	11	13	13	14	15	15	16	16	15	16	16	17	18	18	18	17	19	20	22	23	23	24	25	25	25	24	25	25	26	25	26	27	29	30	26	29	29	29	32	29	29	29	32	32	31	33	32	33	34	30	32	33	35	34	34	35	37	34	35	37	36	42	38	40	41	0	1	1	2	3	5	2	5	3	9	9	8	11	13	13	14	15	15	15	17	13	17	14	19	23	20	20	21	27	17	0	25	31	31	32	32	33	33	38	38	31	0	37	33	34	43	38	47	38	47	45	44	38	34	62	44	54	55	48	54	60	44	52	54	60	59	60	55	55	57	70	64	60	70	60	54	76	1	1	2	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	3	1	3	1	1	2	2	1	1	1	1	2	1	1	2	2	2	1	2	2	1	1	1	2	2	1	2	1	1	2	2	1	1	1	2	2	1	1	1	2	1	1	3	1	4	2	4	1
48500	-446.917220346664465	-444.677611779941060	-2.239608566723398	0.000139917745541	0.000015201521940	0.108646132633071	0.642424897949182	-1	1	1	3	5	5	4	7	7	9	10	9	13	12	14	14	15	16	16	16	16	16	16	17	19	17	18	18	19	21	22	23	23	24	24	24	25	25	25	26	26	26	27	26	28	30	27	30	30	30	31	28	28	29	30	31	31	32	32	31	32	33	34	34	35	33	34	36	35	34	34	38	37	42	38	40	42	0	1	1	2	3	3	2	5	5	9	6	8	14	11	11	13	14	15	15	15	15	15	15	21	24	20	24	19	27	28	0	29	31	31	32	27	33	33	33	31	38	0	37	33	41	47	33	44	37	52	41	34	40	40	40	49	54	44	49	54	54	47	56	54	57	49	57	59	49	60	57	57	71	54	71	72	76	1	1	1	1	1	3	1	1	2	1	2	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	3	1	2	1	2	1	1	1	2	1	1	3	2	3	1	2	3	1	1	2	1	2	4	2	1	1	2	1	3	3	2	2	2	2	2	2	4	2	5	2	1	1
49000	-454.106136282497232	-451.900752403937076	-2.205383878560169	0.000097700427405	0.000010966409929	0.112245260544902	0.631780111796198	-1	2	2	3	5	7	4	7	7	7	9	9	11	10	13	14	15	15	15	16	16	17	17	17	19	16	18	18	20	20	21	21	24	23	25	25	24	26	25	26	26	26	27	27	28	28	26	30	31	30	31	28	29	29	32	32	32	33	31	33	34	33	32	33	35	34	33	35	36	34	36	38	35	42	38	40	41	0	1	1	2	3	5	2	3	5	5	10	8	11	3	13	14	15	13	13	15	14	19	15	20	17	13	17	20	27	28	0	27	31	31	32	32	31	37	34	31	34	0	37	38	37	37	37	34	44	53	45	37	33	33	40	38	54	49	48	54	60	49	53	57	64	56	57	62	62	57	73	70	60	70	73	72	76	1	1	2	1	1	1	1	2	1	1	2	1	1	3	2	2	1	2	2	2	4	1	2	1	2	2	1	1	1	1	1	2	2	2	2	2	2	1	1	2	2	1	2	1	2	2	1	2	2	1	2	2	3	3	3	4	2	1	1	3	1	1	1	1	1	1	1	1	3	1	1	2	1	4	2	1	1
49500	-415.665533044365247	-413.647968538728094	-2.017564505637165	0.000127807798585	0.000017382194702	0.136002614037421	0.727654070889566	-1	1	2	3	5	6	5	7	7	9	9	10	11	13	13	15	16	14	15	16	16	16	17	18	19	17	17	18	19	18	22	22	23	24	24	25	25	26	25	25	26	26	27	26	28	30	28	31	30	30	31	29	29	29	30	32	30	32	31	33	33	32	33	33	34	34	33	35	37	35	35	38	35	42	38	39	42	0	1	1	2	3	3	4	6	6	6	6	8	11	13	13	15	14	13	15	19	18	18	19	21	27	20	18	17	24	17	0	29	31	31	32	32	33	33	33	34	31	0	37	33	34	43	44	52	47	38	52	38	45	38	45	50	54	38	41	57	54	50	38	57	57	56	57	55	63	60	60	64	61	72	60	70	76	1	1	1	1	1	2	1	1	1	2	2	2	1	1	1	1	2	2	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	2	2	2	1	1	1	2	1	2	1	2	1	1	1	3	3	1	3	1	3	2	2	1	2	2	2	1	1	2	1	2	3	2	2
50000	-416.018834897202680	-414.042478184465153	-1.976356712737541	0.000134502628794	0.000019147564069	0.142358288760582	0.832667013407204	-1	1	1	3	4	6	4	6	7	8	9	9	12	13	13	14	15	16	17	15	17	17	16	15	17	17	18	19	20	21	21	22	24	23	24	25	25	26	25	25	25	26	27	26	28	30	29	31	28	29	29	30	28	29	30	32	32	32	31	34	33	32	31	33	34	33	33	35	36	35	36	39	37	42	39	40	41	0	1	1	2	3	3	2	5	6	6	9	6	11	13	13	13	14	15	14	15	24	17	15	15	23	18	19	26	27	19	0	27	34	31	32	32	33	33	33	34	31	0	44	34	44	49	41	53	44	49	41	53	38	41	49	38	54	52	53	57	54	55	53	57	57	59	54	62	58	60	60	71	71	72	73	72	72	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	2	1	2	1	2	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	3	1	1	2	1	1	1	1	1	1	2	1	2	2	1	1	2	1	1	2	1	1
50500	-465.695381178702519	-463.536073312609403	-2.159307866093105	0.000124146401087	0.000014575319626	0.117404286379188	0.694824731001526	-1	1	1	3	4	7	5	7	8	9	9	9	12	11	13	15	16	15	16	17	17	16	16	18	20	18	18	18	20	21	21	22	23	23	25	24	26	25	24	25	26	27	28	26	28	27	26	30	30	30	31	27	28	29	31	29	31	29	30	33	34	33	33	33	34	33	34	34	35	33	35	39	36	43	39	40	41	0	1	1	2	3	5	4	3	6	9	6	5	14	11	14	13	15	15	13	19	17	15	13	21	28	20	19	17	27	28	0	26	31	31	29	24	38	33	33	34	33	0	37	33	41	40	34	52	34	53	44	44	40	44	40	53	54	38	53	54	57	55	56	57	57	53	70	33	55	57	60	64	71	72	73	60	76	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	2	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	2	1	2	3	3	1	2	1	1	1	1	1	2	1	2	2	2	3	1	2	1	2	2	3	1	1	2	1	2	1	1	2	2	1	2	1	5	1	1	1	2	1	2	1	2	1
51000	-437.827412427608181	-435.759760326295179	-2.067652101313021	0.000128670533567	0.000016585813055	0.128901408857259	0.659541186663639	-1	1	1	2	4	5	4	6	7	7	8	8	12	10	11	14	14	15	15	16	16	17	16	17	20	17	18	17	20	19	21	23	24	23	26	23	26	26	25	26	26	26	27	25	28	29	28	31	30	31	30	29	28	29	31	32	31	33	31	33	34	33	32	33	34	35	35	35	36	35	35	38	37	43	38	40	41	0	1	1	2	3	3	2	5	5	3	9	6	14	11	14	15	15	15	16	16	13	18	17	19	20	20	21	17	27	28	0	29	31	31	32	27	33	33	34	34	44	0	37	33	38	43	33	53	38	49	41	38	33	44	44	52	54	48	52	57	60	34	47	54	57	62	64	63	58	64	60	70	71	72	54	72	76	1	1	1	1	2	2	1	1	1	2	1	2	1	1	1	2	3	2	1	1	2	1	1	1	2	1	1	2	1	1	1	2	1	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	2	2	2	1	1	1	1	2	1	3	2	2	2	1	1	2	2	1	1	1	1	2	4	1	1
51500	-434.190686286926734	-432.383616389414556	-1.807069897512204	0.000144027314796	0.000025194264418	0.174926988357426	0.684458402094294	-1	1	2	2	4	5	3	7	8	8	9	10	13	11	13	14	15	15	17	17	15	16	16	16	18	17	19	19	20	20	23	22	24	24	26	25	25	26	25	25	26	27	27	26	28	29	28	30	31	31	30	29	28	28	31	32	31	33	30	33	33	33	32	33	35	34	34	36	37	36	35	38	37	42	38	40	40	0	1	1	2	1	3	2	3	5	5	8	11	14	11	14	15	15	13	15	24	13	17	15	21	24	17	19	26	15	28	0	27	31	31	29	29	33	33	33	34	31	0	41	33	41	43	44	38	52	47	45	33	38	34	48	48	54	55	53	57	54	49	48	57	57	59	64	50	50	60	60	60	71	73	73	60	72	1	1	2	1	3	1	2	3	2	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	4	1	1	2	1	1	2	2	1	2	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	2	1	2	3	2	1	2	1	2	1	2	1
52000	-460.107910760791924	-457.625366777397971	-2.482543983393930	0.000127105282820	0.000011136832195	0.087618956097004	0.602628748643352	-1	0	2	2	5	5	3	6	8	7	10	9	13	13	12	14	15	16	17	17	16	14	17	17	19	15	18	18	19	20	20	22	23	24	24	26	25	26	24	24	27	26	28	27	26	26	27	30	30	30	31	29	30	29	29	31	31	33	30	33	34	33	33	34	34	33	35	34	35	35	36	37	34	42	38	40	42	0	1	1	2	3	3	4	5	10	5	9	8	15	15	11	15	13	14	13	17	17	15	18	21	16	15	19	26	27	18	0	27	31	31	27	32	40	40	33	31	34	0	46	38	34	40	40	34	38	47	52	38	47	40	44	52	54	55	41	54	54	34	52	57	57	56	60	38	58	57	70	70	60	64	70	70	76	1	1	1	1	3	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	2	1	2	2	2	4	2	1	1	1	3	2	1	2	1	1	1	2	3	2	2	1	2	1	3	1	1	1	2	1	2	2	5	2	2	2	1	1	3	1	1	1	1	1	3	2	3	1
52500	-472.446669972327754	-470.676853574991014	-1.769816397336741	0.000102317841300	0.000018822704648	0.183963074366760	0.637700888869969	-2	1	1	2	4	5	4	6	7	8	10	9	12	12	13	15	15	16	16	15	14	16	17	17	19	18	17	19	19	21	21	23	23	24	24	25	25	25	24	26	26	27	27	26	28	30	27	30	30	29	32	30	28	30	30	33	31	32	32	33	32	32	33	33	35	34	34	36	35	35	34	38	37	42	39	40	41	0	1	1	2	3	3	4	5	3	9	3	8	11	9	9	13	21	16	13	21	14	17	19	15	17	24	19	26	27	20	0	29	31	31	32	29	33	33	31	34	38	0	38	33	41	43	34	37	44	38	49	43	38	47	53	48	54	44	48	57	54	45	53	57	54	59	64	48	62	60	54	60	70	57	71	70	72	1	1	1	1	1	1	1	1	3	1	4	2	1	3	3	2	1	1	2	1	1	1	1	2	1	1	1	1	1	3	1	2	1	2	1	3	1	1	2	1	1	1	1	1	1	1	1	2	2	2	1	1	2	2	1	1	1	3	2	1	1	2	2	2	3	1	1	2	1	2	1	2	1	4	3	3	2
53000	-478.920975421277376	-476.607269218032343	-2.313706203245061	0.000107424050454	0.000010899027703	0.101457985033513	0.565823070076597	-1	1	1	3	5	7	4	7	6	8	7	9	12	11	14	14	16	14	17	17	15	17	16	16	20	17	19	18	19	21	21	23	22	23	25	25	25	25	24	25	27	27	28	26	28	30	28	30	31	30	31	28	30	30	29	32	32	32	30	32	34	33	33	33	35	33	35	35	37	35	35	38	35	41	39	40	41	0	1	1	2	3	9	4	5	3	5	9	5	14	9	14	14	16	14	13	17	18	15	18	21	17	17	17	26	24	26	0	15	31	31	32	32	33	33	34	31	38	0	44	33	33	44	44	52	55	55	41	44	52	34	43	52	54	55	52	54	54	56	48	57	64	59	64	58	62	60	60	71	57	70	73	73	72	1	1	1	1	1	1	1	1	2	2	1	2	1	3	2	2	1	2	2	1	1	2	2	1	2	1	1	1	2	1	1	4	1	2	1	1	1	2	1	2	1	1	1	2	4	3	1	1	1	1	2	1	2	4	1	2	1	1	1	2	2	1	2	1	1	2	1	2	2	3	1	2	2	3	2	3	2
53500	-470.622245259814179	-468.665479658818981	-1.956765600995221	0.000118151459039	0.000017198274621	0.145561254690473	0.584273251024642	0	1	2	2	4	7	4	6	8	9	10	9	11	12	13	15	15	14	16	17	15	16	17	18	19	17	18	16	17	20	22	23	23	24	25	26	25	26	24	25	27	26	28	27	28	29	28	30	30	30	32	28	28	30	31	32	31	32	31	31	33	32	32	34	33	33	34	36	37	36	34	38	36	43	38	39	41	0	1	1	2	3	3	2	3	5	6	9	5	9	8	6	14	18	13	18	17	18	14	13	29	23	17	13	18	21	28	0	15	31	31	32	29	33	33	33	31	31	0	38	33	38	37	41	52	41	47	50	41	34	41	49	48	54	44	48	54	60	33	48	57	57	59	57	55	62	60	60	57	71	57	73	70	76	1	1	1	1	2	2	2	2	2	1	1	2	2	5	4	2	1	2	1	1	1	2	3	1	1	2	3	1	1	2	1	4	1	1	1	4	1	2	1	1	3	1	1	2	1	1	1	2	1	1	1	1	3	1	1	1	1	2	1	1	1	5	2	2	1	1	2	3	2	2	1	3	2	5	1	2	1
54000	-473.274608633211585	-471.124378162866606	-2.150230470344975	0.000158984416118	0.000018834286079	0.118466240519222	0.611367511306579	-1	1	2	2	5	6	4	6	6	8	9	8	13	12	12	13	15	14	16	15	16	17	17	17	18	17	18	19	20	20	22	23	24	24	25	25	26	26	24	24	24	24	27	27	28	30	28	30	31	31	32	29	28	30	32	31	31	32	30	33	34	33	33	33	34	34	33	34	35	36	36	38	35	42	38	40	41	0	1	1	2	3	3	4	3	3	9	9	8	9	11	11	15	18	16	18	15	18	14	19	21	17	19	26	26	27	28	0	29	31	31	20	32	33	33	31	31	31	0	38	33	38	38	37	47	45	46	53	44	41	34	45	38	54	38	53	57	54	41	49	57	67	48	57	48	46	60	60	64	64	71	73	70	72	1	1	1	1	2	3	1	2	2	1	2	1	4	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	2	5	2	1	2	1	1	1	1	1	2	1	3	2	2	1	1	2	1	3	2	2	3	1	4	1	2	2	4	1	2	1	2	1	2	3	2	2	3	1	3	2	2	1
54500	-447.652608160486636	-445.679557905846593	-1.973050254640055	0.000131504363166	0.000018790696602	0.142890290096108	0.655524204246427	-1	1	1	3	4	5	4	5	8	8	8	9	13	12	14	13	15	15	16	16	16	16	16	18	19	16	18	18	20	20	21	23	23	23	25	25	25	26	25	25	26	27	28	27	28	29	28	30	31	30	32	29	30	30	30	32	32	32	31	34	34	33	34	34	34	34	34	34	36	36	35	39	37	42	37	40	40	0	1	1	2	3	5	2	5	3	6	6	8	9	11	14	14	13	9	15	17	13	13	14	22	17	13	21	20	27	28	0	27	31	31	29	27	33	33	34	31	34	0	38	33	41	44	33	41	44	52	45	38	38	47	44	52	54	55	52	57	54	55	53	57	57	48	57	48	50	60	60	60	71	60	60	70	64	1	1	1	1	1	1	2	1	3	2	2	2	4	2	1	1	1	3	1	1	2	2	1	1	2	2	1	1	1	1	1	2	1	2	3	3	1	2	1	2	2	1	1	2	1	1	3	1	2	1	1	1	2	2	1	1	1	1	1	1	2	2	2	1	1	2	1	3	3	1	1	2	1	4	2	2	3
55000	-458.990875818219422	-457.020026606599345	-1.970849211620095	0.000118723966223	0.000017006773015	0.143246334807819	0.650917625516083	0	2	2	3	3	6	4	6	7	7	7	9	12	12	11	13	14	15	16	15	16	16	13	17	17	17	18	19	20	21	21	22	23	24	25	24	26	25	25	26	27	27	28	26	28	30	28	31	29	29	31	29	30	28	31	31	30	32	31	34	33	32	33	34	34	34	32	35	35	35	36	38	36	41	39	39	41	0	1	1	2	1	3	2	5	3	3	3	6	15	11	11	13	15	13	17	13	14	13	11	13	20	20	24	26	27	28	0	27	31	31	36	32	33	33	34	34	38	0	37	33	34	43	44	53	38	44	45	44	52	34	47	44	54	44	53	57	54	47	56	57	57	48	57	62	55	57	60	64	64	71	70	65	76	1	1	1	1	1	2	1	2	3	3	2	2	1	3	2	1	1	2	1	1	2	2	2	3	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	2	1	2	2	1	1	2	2	1	1	2	2	2	1	2	1	2	2	2	1	2	3	2	1	1	2	3	1	1	1	2	2	3	1
55500	-458.150552635608619	-456.162176279694791	-1.988376355913841	0.000140266067156	0.000019700754213	0.140452745357503	0.613596518462512	0	2	2	3	4	5	5	6	7	6	9	10	12	11	13	15	15	16	15	16	16	14	16	16	19	18	18	18	19	20	21	22	23	23	23	24	26	25	25	26	26	26	25	26	28	29	27	30	31	29	31	29	29	30	30	32	31	33	32	32	34	32	33	34	34	34	34	34	36	35	33	38	36	41	37	40	41	0	1	1	2	3	1	2	5	5	6	6	8	10	11	14	13	15	15	14	17	17	14	15	22	27	19	19	20	23	26	0	29	31	31	29	27	33	33	33	34	34	0	33	34	41	43	44	53	47	41	45	44	41	38	44	49	54	62	49	54	54	49	59	57	57	53	71	55	68	57	54	54	71	76	70	72	76	1	1	1	1	1	3	2	1	1	1	3	3	3	2	1	1	1	1	2	1	1	1	2	1	1	2	2	1	2	1	1	1	1	1	2	3	1	2	1	2	2	1	1	2	1	2	1	1	2	2	2	2	1	1	2	1	1	1	1	1	1	1	1	2	2	2	1	1	1	3	1	4	1	1	1	1	1
