step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73
58500	-526.541263572542221	-526.127559399040365	-0.413704173501804	0.000103970751776	0.000028659491743	0.275649557726617	0.994536763230252	11	6	13	27	31	42	35	44	37	35	42	45	42	46	51	42	44	51	48	40	44	46	55	52	53	55	57	59	53	52	55	60	60	57	61	63	73	66	66	66	71	60	67	62	70	64	73	68	68	67	74	76	74	63	80	82	77	82	85	85	96	93	91	100	95	97	100	100	99	98	100	105	89	2	0	2	3	4	5	4	10	5	5	9	6	7	6	6	7	10	8	9	9	20	16	12	17	18	14	24	18	12	20	18	22	27	24	31	29	48	54	35	31	39	26	44	34	54	11	48	34	34	44	41	36	48	34	39	53	28	40	55	53	73	60	60	62	63	73	59	73	62	73	62	71	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
59000	-525.097791378766260	-525.768427436890875	0.670636058124618	0.000092400732944	0.000022089800952	0.239065213530326	0.985524885744687	7	1	15	26	34	36	35	44	39	38	42	43	41	49	48	48	47	50	51	48	50	50	49	52	53	58	55	60	52	53	56	56	58	61	59	62	66	66	63	68	69	65	68	65	70	51	72	71	68	71	65	74	75	77	78	87	81	81	90	80	90	89	92	100	95	98	96	96	102	95	99	106	98	2	0	2	3	4	5	4	10	5	5	9	6	7	6	6	7	10	8	9	9	20	16	12	17	18	14	24	18	23	21	18	22	27	24	25	29	34	34	35	31	35	26	34	34	34	11	44	44	34	34	35	36	38	48	39	53	28	40	55	53	60	60	60	63	60	63	59	63	73	62	62	66	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
59500	-526.211105605910461	-526.733341192143030	0.522235586232599	0.000093480209311	0.000020837873101	0.222912135678824	0.990639969609889	10	5	11	27	34	41	34	46	37	38	43	45	40	47	53	45	47	45	53	43	49	49	53	50	52	52	56	57	58	50	57	59	57	60	62	61	68	63	68	68	69	65	69	69	73	57	68	73	70	67	73	68	72	67	78	74	68	79	88	84	93	88	91	96	99	92	92	99	104	98	93	102	96	2	0	2	3	4	5	4	10	5	5	9	6	7	6	6	7	10	10	9	9	20	16	12	17	18	14	24	18	12	20	25	22	27	24	31	29	34	34	35	31	35	26	38	38	38	11	38	44	38	34	35	36	38	34	35	53	28	40	55	53	60	60	60	60	66	62	59	66	63	66	60	73	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
60000	-529.432275766444150	-527.196671309337603	-2.235604457106587	0.000117354427777	0.000016038775181	0.136669535907847	0.983003052464785	10	4	7	22	31	38	30	43	34	36	44	43	43	50	49	39	42	47	46	43	46	49	53	49	53	56	52	57	58	54	53	54	59	59	60	66	73	61	65	71	69	67	71	64	67	72	72	73	67	66	72	73	74	79	75	84	73	88	90	85	87	89	94	100	99	98	96	94	102	93	91	103	96	2	0	2	3	4	5	4	10	5	5	9	6	16	6	6	7	10	8	9	9	20	16	12	17	18	14	24	31	23	20	18	22	27	24	31	29	44	34	35	31	39	26	44	34	34	11	38	38	38	38	39	36	44	44	41	53	28	40	55	53	60	60	62	73	73	63	59	71	63	62	62	73	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
60500	-533.637717772151746	-532.529577054035371	-1.108140718116323	0.000109377414502	0.000022837803519	0.208798165718053	0.998301989770050	9	1	10	26	31	39	35	44	36	39	44	46	45	44	50	46	46	46	50	42	45	48	56	48	53	50	54	60	58	56	58	60	58	54	61	64	70	67	65	69	68	65	68	67	71	68	72	61	68	67	76	79	72	72	78	76	76	89	84	85	94	92	95	102	102	88	97	98	103	98	100	100	97	2	0	2	3	4	5	4	10	5	5	9	6	7	6	6	7	10	10	9	9	20	7	12	17	18	14	24	25	12	21	25	22	27	24	18	29	38	48	35	31	39	26	48	48	44	11	38	34	34	34	41	36	44	38	41	53	28	40	55	53	62	66	62	62	66	60	59	66	71	66	73	73	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
61000	-525.051758502594566	-524.820115177155344	-0.231643325439216	0.000097659139996	0.000013866673837	0.141990538088182	0.994112780859076	12	7	15	30	31	41	35	42	39	36	42	45	39	44	49	46	46	46	47	47	50	45	52	51	53	56	56	60	54	56	52	53	60	58	59	63	69	65	64	72	63	69	69	65	68	55	70	71	71	71	72	73	77	62	74	85	77	90	84	85	95	90	92	96	100	96	90	96	102	97	94	93	95	2	0	2	3	3	5	4	10	5	5	9	6	7	6	6	13	8	8	9	9	20	13	12	17	18	14	24	25	12	20	18	22	27	24	18	29	34	34	35	31	35	26	34	34	44	11	44	54	44	38	41	36	48	34	41	53	28	40	55	53	62	60	60	60	71	60	59	60	73	71	62	62	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
61500	-533.276521146565869	-532.389374040602434	-0.887147105963443	0.000106915736243	0.000021481832959	0.200923023248971	0.977405591934400	13	9	17	26	29	37	34	42	34	33	43	41	44	50	50	42	41	48	41	42	46	51	51	48	56	53	55	54	63	50	53	58	60	57	61	66	62	61	66	62	70	61	71	67	70	73	75	70	65	67	70	71	74	77	77	86	82	90	92	81	97	87	90	96	100	94	94	95	99	97	95	103	98	2	0	2	3	3	5	4	10	5	5	9	6	7	6	6	7	10	8	9	9	20	13	12	17	31	14	24	18	23	20	18	22	27	24	31	29	34	34	35	31	35	26	44	38	34	11	48	34	38	38	35	36	44	48	41	53	28	40	55	53	66	60	62	62	66	63	59	63	63	62	62	73	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
62000	-527.968625526157552	-527.811679462143047	-0.156946064014531	0.000099233885249	0.000018862619224	0.190082441863164	0.969417655431860	10	7	14	25	30	35	35	44	37	38	42	46	44	48	50	44	43	46	51	47	51	51	58	48	54	53	54	60	60	59	56	60	56	54	59	64	70	65	62	64	67	59	64	58	69	61	71	69	71	65	75	78	74	66	79	84	80	83	91	83	93	87	88	98	100	92	96	97	104	92	98	98	90	2	0	2	3	4	5	4	10	5	5	9	6	7	6	6	7	10	10	9	9	20	16	12	17	18	14	24	31	23	21	25	22	27	24	31	29	38	44	35	25	39	26	34	34	54	11	48	54	34	44	41	36	48	44	41	53	28	40	55	53	63	60	60	73	66	60	59	73	71	63	62	66	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
62500	-531.488643397756505	-531.261001895403524	-0.227641502352979	0.000102342035874	0.000029708784741	0.290289170890607	0.999134275919570	14	7	15	26	31	39	36	44	35	37	40	46	41	48	51	47	46	46	50	46	49	51	51	49	54	53	55	59	64	54	53	57	57	55	60	67	72	59	63	65	66	65	72	60	71	64	75	75	71	68	70	78	74	67	76	78	75	80	90	84	94	90	93	100	98	92	94	95	101	99	99	106	86	2	0	2	3	4	5	4	10	5	5	9	6	7	6	6	7	8	10	9	9	20	16	12	17	18	14	24	31	23	21	18	22	27	24	18	29	44	34	35	31	39	26	54	34	44	11	54	44	44	38	41	36	54	38	39	53	28	40	55	53	73	73	73	63	62	73	59	60	71	63	66	71	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
63000	-528.792767193859163	-531.519952476181402	2.727185282322267	0.000073519997122	0.000025990547384	0.353516708400334	0.997467433439533	12	10	14	32	35	41	37	43	38	40	41	48	41	47	52	44	45	46	49	43	48	46	54	49	51	57	55	61	60	52	51	50	59	55	61	64	70	61	66	66	67	67	69	70	68	64	60	66	69	68	71	77	75	64	74	81	73	83	87	85	93	88	89	97	97	93	94	91	106	95	97	95	95	2	0	2	3	4	5	4	10	5	5	9	6	7	6	6	13	10	10	9	9	20	13	12	17	18	14	24	31	23	20	18	22	27	24	31	29	48	34	35	31	35	26	38	34	54	11	34	38	38	54	39	36	48	38	39	53	28	40	55	53	63	60	60	63	66	62	59	60	66	62	66	62	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
63500	-530.811174602088840	-530.834013459922971	0.022838857834177	0.000097079220327	0.000017559015696	0.180873060546829	0.990007117590751	12	8	12	20	28	37	33	41	36	34	41	41	40	42	47	41	49	44	48	41	44	48	49	53	50	58	55	61	58	53	54	61	58	58	61	65	69	62	67	68	65	66	71	70	63	69	75	63	70	65	72	72	73	67	77	83	75	83	83	82	92	89	92	96	102	92	91	99	100	94	92	103	96	2	0	2	3	4	5	4	10	5	5	9	6	7	6	6	7	8	10	9	9	20	13	12	17	18	14	24	31	23	21	18	22	27	24	25	29	38	34	41	31	35	26	34	48	34	11	38	34	54	38	41	36	44	34	41	53	28	40	55	53	62	60	60	62	66	60	59	63	73	62	62	71	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
64000	-526.631003409352502	-526.904258902841548	0.273255493489030	0.000094569908371	0.000017093171414	0.180746409803570	0.987562207827365	12	8	15	27	30	37	36	45	40	37	44	43	42	44	43	46	42	49	49	43	47	47	54	50	55	54	55	60	57	50	52	62	60	58	58	65	69	62	64	68	66	62	69	68	65	57	70	65	64	65	73	76	73	76	72	85	77	80	83	83	95	89	94	96	100	96	85	102	99	98	97	101	91	2	0	2	3	3	5	4	10	5	5	9	6	7	6	6	7	10	8	9	9	20	7	12	17	18	14	24	31	23	21	18	22	27	24	31	29	38	34	35	25	39	26	38	38	38	11	48	38	34	34	39	36	48	44	41	53	28	40	55	53	60	60	62	62	66	62	59	63	62	63	62	62	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
64500	-531.977687601029857	-531.398971802542178	-0.578715798487627	0.000101615929745	0.000015256161597	0.150135531262450	0.992588244132540	13	4	14	28	28	38	35	41	34	32	44	42	45	50	46	40	46	50	49	42	48	53	47	49	55	53	52	60	59	56	54	58	58	58	59	65	72	63	64	63	70	64	69	69	72	54	77	67	65	70	73	70	76	74	77	84	87	83	86	84	95	87	89	100	100	92	92	101	102	97	96	98	100	2	0	2	3	3	5	4	10	5	5	9	6	16	6	6	7	8	10	9	9	20	13	12	17	18	14	24	25	12	20	18	22	27	24	31	29	38	34	35	25	39	26	38	38	48	11	54	38	34	48	35	36	54	48	41	53	28	40	55	53	63	60	60	66	71	60	59	60	71	62	63	66	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
65000	-523.473216351783890	-523.341580650792366	-0.131635700991477	0.000096848823981	0.000014050549747	0.145077133305456	0.981157729582089	11	8	15	23	31	40	33	42	38	39	41	43	45	49	52	43	44	49	48	42	48	45	46	47	54	56	55	58	61	55	58	65	58	59	61	65	72	64	67	68	67	65	71	63	70	55	73	65	65	68	68	72	73	68	77	83	75	79	83	85	90	89	90	94	98	93	99	97	105	93	96	96	101	2	0	2	3	4	5	4	10	5	5	9	6	7	6	6	7	10	10	9	9	20	16	12	17	18	14	24	25	23	20	25	22	27	24	31	29	54	34	35	31	35	26	48	34	54	11	44	34	34	44	35	36	44	38	39	53	28	40	55	53	60	60	60	62	66	62	59	63	71	60	63	63	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
65500	-528.274876103966221	-526.235505459223873	-2.039370644742378	0.000116879866180	0.000018997500067	0.162538687692474	0.977424612982253	13	8	16	26	36	39	33	44	39	40	45	42	39	44	44	45	45	50	50	43	48	51	50	51	54	56	56	61	58	56	58	58	60	61	56	66	70	64	64	69	69	71	71	67	68	56	70	76	70	70	69	76	75	68	82	79	75	88	88	82	93	91	88	97	98	90	95	97	93	88	102	103	99	2	0	2	3	4	5	4	10	5	5	9	6	7	6	6	13	10	10	9	9	20	16	12	17	18	14	24	25	23	21	25	22	27	24	18	29	38	34	35	31	39	26	54	34	34	11	54	34	38	38	39	36	44	38	39	53	28	40	55	53	63	63	60	62	60	63	59	63	60	60	73	62	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
66000	-523.271722251999677	-522.728329145264638	-0.543393106735035	0.000103462145268	0.000020738026622	0.200440717404220	0.998816605131862	13	8	16	25	33	40	35	43	38	37	41	45	42	48	55	48	43	45	48	42	50	54	54	48	51	57	53	57	65	57	59	64	60	55	52	67	71	64	62	65	68	64	69	63	71	52	75	72	69	68	74	73	76	70	79	85	80	85	83	83	91	89	95	98	99	91	89	98	92	89	96	102	89	2	0	2	3	4	5	4	10	5	5	9	6	7	6	6	7	10	10	9	9	20	16	12	17	18	14	24	25	23	21	18	22	27	24	18	29	38	34	35	31	39	26	44	34	44	11	48	38	38	34	41	36	48	44	41	53	28	40	55	53	62	60	62	60	71	60	59	73	60	60	66	71	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
66500	-534.365421367558042	-532.704452703016500	-1.660968664541502	0.000114772704525	0.000023478296747	0.204563418143173	0.995684684766406	9	3	14	22	31	38	20	42	39	39	45	45	33	46	45	47	48	48	43	45	51	50	51	54	51	56	57	58	57	53	58	61	59	58	58	63	62	66	67	71	64	67	72	69	68	59	71	62	64	62	69	73	75	75	73	82	66	81	85	85	93	91	93	97	101	90	91	100	99	94	96	103	96	2	0	2	3	4	5	3	10	5	5	9	6	7	6	6	13	10	10	9	9	20	13	12	17	18	14	24	25	23	20	18	22	27	24	25	29	34	34	35	31	35	26	38	48	48	11	34	34	34	34	41	36	44	38	41	53	28	40	55	53	62	60	60	63	63	60	59	63	60	62	62	63	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
67000	-520.067192673228192	-520.806583697491646	0.739391024263399	0.000091806385681	0.000022322507862	0.243147660111876	0.997670390770646	11	3	10	28	33	39	34	42	36	38	42	46	40	45	50	45	50	46	50	41	45	51	53	53	55	57	57	56	58	53	57	57	60	58	62	65	68	62	65	71	66	67	66	67	73	50	69	71	66	65	70	76	73	76	76	83	85	86	89	88	96	90	93	94	94	95	98	96	103	95	103	103	98	2	0	2	3	4	5	4	10	5	5	9	6	7	6	6	13	8	8	9	9	20	13	12	17	18	14	24	18	12	21	18	22	27	24	31	29	38	34	35	25	35	26	34	38	44	11	38	38	38	34	41	36	48	48	41	53	28	40	55	53	63	60	60	62	62	60	59	63	60	62	60	73	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
67500	-528.763095807521950	-528.558076765820147	-0.205019041701816	0.000100731545879	0.000022375279825	0.222127831254839	0.995999062763600	9	2	17	25	32	39	35	46	37	42	43	43	37	44	46	42	47	49	42	45	49	52	56	51	53	52	53	59	61	52	56	57	58	59	54	65	72	66	60	64	63	67	72	64	70	57	76	72	69	66	75	73	73	66	76	81	83	85	86	87	94	90	94	99	95	90	95	98	101	97	95	100	101	2	0	2	3	4	5	3	10	5	5	9	6	7	6	6	13	10	10	9	9	20	16	12	17	18	14	24	25	23	21	25	22	27	24	18	29	38	34	35	25	35	26	54	34	44	11	54	54	34	34	41	36	34	34	41	53	28	40	55	53	66	60	66	60	62	60	59	63	71	63	66	60	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
68000	-526.846493460251736	-525.864449130385310	-0.982044329866465	0.000102829972891	0.000011469407942	0.111537595695509	0.972220868082487	13	9	14	26	31	39	30	43	36	39	43	44	38	49	49	48	43	51	48	43	49	44	52	52	55	56	56	57	57	54	60	53	60	60	64	66	73	65	67	71	67	68	71	68	68	50	73	70	70	66	76	72	75	64	80	81	72	90	88	83	95	88	91	99	99	100	97	93	103	96	98	103	94	2	0	2	3	3	5	3	10	5	5	9	6	7	6	6	13	10	8	9	9	20	13	12	17	18	14	24	18	23	20	25	22	27	24	25	29	38	34	35	31	35	26	38	38	34	11	34	38	54	34	39	36	34	34	41	53	28	40	55	53	62	60	60	73	73	63	59	63	66	63	63	71	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
68500	-539.958644869343971	-535.810075364771137	-4.148569504572875	0.000139273636696	0.000026946852856	0.193481361553598	0.994370251746390	12	9	15	24	30	36	33	41	36	36	39	46	43	49	39	37	43	49	46	40	48	50	51	50	53	57	54	55	56	54	55	61	58	57	58	64	71	59	67	66	64	68	67	68	71	53	76	65	64	67	66	69	73	74	77	82	79	83	89	82	93	85	94	95	102	97	94	95	100	99	92	97	86	2	0	2	3	4	5	4	10	5	5	9	6	16	6	6	7	8	10	9	9	20	13	12	17	18	14	24	18	23	21	25	22	27	24	25	29	48	34	41	31	35	26	34	48	48	11	48	38	38	38	41	36	48	44	39	53	28	40	55	53	62	60	73	60	63	73	59	71	66	73	60	73	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
69000	-528.921997681285006	-530.498675185218758	1.576677503933785	0.000083554861393	0.000020779764616	0.248696057530332	0.999816853326217	14	9	16	24	29	41	33	44	38	41	44	46	44	49	53	42	47	49	50	45	51	52	53	51	54	58	54	58	55	58	53	61	58	57	61	61	70	61	66	67	65	67	68	64	69	69	67	60	67	66	68	68	71	68	76	86	79	79	85	82	92	91	87	94	101	94	95	99	105	100	100	99	89	2	0	2	3	4	5	4	10	5	5	9	6	16	6	6	7	10	8	9	9	20	16	12	17	18	14	24	25	12	21	18	22	27	24	31	29	44	34	35	25	35	26	44	38	48	11	38	34	48	44	39	36	44	48	41	53	28	40	55	53	63	60	60	63	63	73	59	66	73	73	73	66	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
69500	-526.706585818238636	-528.541382642433405	1.834796824194716	0.000078466252149	0.000013294938823	0.169435119677376	0.995245394328017	10	6	15	26	26	38	33	44	39	33	44	42	44	50	45	49	47	50	46	45	47	52	54	51	56	55	55	60	58	53	60	56	59	55	61	61	67	62	67	68	63	67	65	61	65	72	70	69	71	71	69	71	74	73	81	79	78	82	88	80	93	88	92	95	102	95	95	100	104	97	96	101	100	2	0	2	3	3	5	4	10	5	5	9	6	7	6	6	13	10	8	9	9	20	13	12	17	18	14	24	25	23	21	25	22	27	24	25	29	38	34	41	25	35	26	38	34	44	11	44	38	38	38	41	36	48	38	41	53	28	40	55	53	62	60	62	62	66	62	59	63	63	63	63	66	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
70000	-523.540792307642960	-523.268117112947152	-0.272675194695839	0.000100474768437	0.000019328333760	0.192370025441100	0.991554661025280	6	3	8	23	34	41	31	43	38	39	40	45	35	46	45	38	48	49	46	44	48	43	56	50	54	54	55	59	62	57	54	55	58	58	61	65	74	62	64	70	65	68	65	66	70	66	74	67	71	67	68	75	78	74	75	83	67	85	86	84	92	91	90	100	101	95	96	100	107	96	103	101	97	2	0	2	3	4	5	4	10	5	5	9	6	7	6	6	7	8	10	9	9	20	13	12	17	18	14	24	31	23	21	18	22	27	24	25	29	48	34	35	25	35	26	34	34	48	11	48	38	38	34	35	36	48	38	39	53	28	40	55	53	60	60	60	62	66	63	59	62	63	63	73	66	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
70500	-524.670884106275935	-523.531776771819523	-1.139107334456435	0.000108297571626	0.000018569957092	0.171471592699909	0.997765231851938	12	5	16	22	30	38	26	41	38	36	41	44	39	49	47	44	49	51	50	45	47	51	51	51	55	57	56	61	61	59	58	63	59	56	59	67	72	67	66	71	68	72	70	68	65	51	72	73	70	67	73	80	76	62	76	86	83	95	88	85	93	89	92	97	98	93	98	96	104	92	98	99	96	2	0	2	3	3	5	3	10	5	5	9	6	7	6	6	13	8	8	9	9	20	16	12	17	18	14	24	18	23	21	18	22	27	24	25	29	38	54	35	31	35	26	54	54	34	11	54	54	54	34	41	36	48	34	35	53	28	40	55	53	62	60	60	66	62	60	59	60	71	62	63	73	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
