step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67
91500	-356.635630070367426	-363.491118021326827	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.593699006220621	0	0	2	2	4	3	6	5	6	5	10	6	9	7	8	9	8	9	8	11	10	8	12	11	13	10	11	11	11	12	14	12	12	13	12	13	14	16	15	16	16	15	16	15	14	14	18	17	17	15	18	17	19	18	18	17	18	18	19	19	20	20	22	22	22	22	24	0	0	1	1	1	1	5	5	6	6	17	5	12	10	12	9	12	3	9	11	14	10	18	19	19	22	11	22	9	17	23	19	24	16	17	0	6	46	20	46	46	45	39	13	20	24	23	41	39	13	38	42	42	38	31	0	37	46	50	56	57	58	47	60	61	62	61	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	2	1	4	1	1	1	2	1	2	2	1	1	2	3	2	1	2	1	2	2	1	6	1	2	1	1	1	1	4	1	1	2	1	1	3	2	2	2	2	2	1	1	2	2	1	1	2	3	2	1	1	2
92000	-372.201507425155171	-379.056995376114571	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.617095670164535	0	1	1	2	4	4	7	6	5	6	9	6	9	6	8	9	7	10	9	10	11	9	12	11	13	13	11	13	11	12	13	12	13	13	11	14	14	16	13	16	15	16	16	16	15	16	18	16	16	14	18	16	19	18	16	18	17	18	18	20	21	20	21	22	21	22	25	0	0	1	3	1	1	5	5	6	6	17	3	9	9	6	12	6	17	15	6	22	10	20	19	19	20	17	24	18	17	18	24	22	24	13	0	30	34	17	34	24	20	17	31	30	34	44	15	18	27	34	30	45	46	23	0	52	34	49	56	57	46	53	60	57	62	61	1	1	1	1	1	2	2	1	1	1	1	3	2	1	3	2	2	2	1	3	1	3	1	1	2	1	2	1	1	2	1	1	2	1	1	1	1	2	3	1	2	3	4	2	1	1	1	2	3	2	3	2	2	1	2	1	1	3	1	1	2	2	1	2	4	1	2
92500	-348.127439912951559	-354.982927863910959	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.711206670810126	-2	-1	1	2	4	4	5	6	6	6	10	6	8	7	9	9	7	9	8	9	10	9	12	11	12	12	11	12	13	12	14	13	13	14	12	14	15	15	14	17	15	17	16	16	13	15	16	18	16	15	18	16	19	18	19	17	18	19	19	19	20	20	21	21	22	20	24	0	0	1	3	3	1	5	5	1	6	20	5	12	10	17	10	5	3	12	17	16	19	27	19	18	19	20	22	18	27	23	19	26	24	11	0	45	25	45	41	21	37	41	31	30	25	45	32	30	39	34	17	42	34	31	0	52	46	49	56	57	51	59	60	61	34	65	1	1	2	1	1	3	1	1	4	2	1	1	1	1	1	3	1	3	1	1	1	1	1	2	2	2	1	1	2	1	1	2	1	2	1	1	1	2	1	1	3	1	1	1	1	2	2	4	1	1	2	3	1	2	3	1	1	2	1	1	1	1	1	2	1	3	1
93000	-370.013418130068999	-376.868906081028399	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.530348611705064	0	1	1	2	4	4	6	6	5	6	9	6	9	7	7	9	9	10	8	10	11	10	11	10	12	12	11	12	12	12	14	13	12	12	12	13	15	14	13	15	16	16	17	15	14	16	15	18	16	16	17	16	18	17	18	17	18	18	19	19	21	18	22	22	22	22	25	0	0	1	3	3	1	9	5	1	6	6	9	15	10	12	10	12	12	10	6	16	19	15	19	24	19	17	19	6	6	15	28	22	19	20	0	27	25	17	19	31	13	30	23	27	38	45	32	35	23	46	30	31	40	47	0	52	28	48	56	57	38	58	60	57	25	57	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	2	2	1	2	1	1	2	1	1	1	1	2	3	4	4	1	1	2	1	1	2	1	2	4	1	4	2	2	2	1	1	2	3	3	1	2	2	2	1	1	1	3	1	1	2	1	2	2	2	5	3
93500	-373.520494588419297	-380.375982539378697	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.570944360838805	-1	0	2	1	3	4	6	5	6	4	8	5	8	6	9	9	8	8	10	10	9	8	11	10	12	12	11	12	12	12	14	13	12	14	13	14	15	15	14	15	16	18	16	15	14	16	17	16	14	15	17	15	18	17	19	17	18	18	15	18	20	20	21	22	21	22	24	0	0	1	1	3	3	3	5	10	3	9	6	10	10	12	10	12	3	22	17	10	14	10	10	24	24	11	22	18	12	23	28	19	25	20	0	20	25	15	25	24	49	44	15	27	25	59	32	20	17	40	39	49	38	17	0	39	38	49	56	57	58	59	60	53	62	65	1	1	1	1	1	2	2	1	1	2	1	1	2	1	2	3	1	3	1	1	3	1	4	2	1	1	2	2	2	3	1	1	1	2	1	1	2	2	2	2	2	2	1	3	2	2	1	2	2	3	1	1	2	1	4	1	2	3	1	1	2	1	3	2	1	1	2
94000	-362.056989876141984	-368.912477827101384	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.655272287013989	-1	0	1	1	4	4	7	6	7	6	9	6	9	6	8	9	8	9	9	9	10	7	12	11	13	12	10	12	13	12	13	12	12	14	12	11	14	14	14	16	14	16	16	13	14	16	18	18	15	15	18	16	19	17	19	18	18	18	15	19	20	20	22	22	21	23	23	0	0	1	1	1	3	5	5	5	6	6	5	12	6	12	10	12	9	9	17	16	10	18	19	32	19	20	22	12	20	12	19	13	25	27	0	27	25	20	25	24	45	23	23	35	38	31	41	17	39	54	37	42	34	23	0	52	46	11	56	59	46	37	60	57	58	61	1	1	1	1	2	2	1	2	1	1	2	1	2	1	1	2	1	1	1	1	1	1	2	1	1	2	1	2	3	2	3	1	1	1	1	1	2	1	2	2	1	1	2	1	1	1	3	1	2	1	1	1	2	2	3	1	1	2	4	1	2	2	4	2	1	3	2
94500	-342.299459035117195	-349.154946986076595	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.738732416297163	0	0	1	2	2	4	6	5	6	5	9	7	8	6	9	9	8	9	8	10	10	9	11	10	10	11	11	13	12	13	15	12	13	12	12	14	14	15	15	17	15	17	16	15	13	15	18	17	17	16	16	16	18	17	17	17	17	19	19	19	19	19	21	22	21	21	25	0	0	1	1	1	3	5	5	6	6	17	1	9	10	6	10	9	12	14	17	16	19	12	19	19	16	17	32	23	11	30	22	24	25	11	0	20	34	11	46	33	45	27	23	20	34	43	38	45	39	34	37	45	46	30	0	13	54	55	56	52	40	42	60	61	40	65	1	1	1	1	1	1	2	1	1	1	1	3	1	1	2	2	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	2	1	1	1	2	2	3	1	1	2	3	2	2	1	1	1	2	1	1	1	4	1	2	1	3	1	1	1	2	1	2	2	1	3	3
95000	-368.467032825402839	-375.322520776362239	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.709141321828050	0	0	2	3	3	4	6	6	4	5	10	6	8	7	8	10	8	9	9	9	11	8	12	11	13	12	11	12	12	11	14	13	10	12	12	12	15	16	14	16	16	17	17	15	14	15	16	18	13	16	17	16	17	18	18	17	18	18	18	20	20	18	20	22	22	22	24	0	0	1	3	1	1	6	5	3	6	20	9	6	6	9	10	3	12	14	15	19	10	11	14	34	19	11	22	13	20	23	16	14	14	30	0	11	25	11	46	26	37	37	45	18	25	23	40	30	32	40	45	20	46	37	0	52	40	49	56	57	38	31	60	61	62	65	1	1	2	1	2	2	1	1	1	1	1	2	2	2	2	2	3	2	1	1	1	1	1	2	1	2	1	2	2	2	1	2	2	2	1	1	2	2	2	1	2	1	1	1	2	1	2	1	1	2	1	1	3	2	1	1	1	2	2	2	1	1	3	2	1	2	2
95500	-347.628725859270958	-354.484213810230358	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.598538679558000	0	-1	2	3	4	4	6	6	6	6	9	4	8	6	7	8	8	9	8	9	10	10	11	10	13	13	11	12	13	13	14	13	12	12	13	13	15	15	14	16	15	16	16	15	14	16	18	17	14	15	18	15	18	18	19	17	19	16	18	19	19	21	20	21	20	23	24	0	0	1	3	1	3	5	5	6	6	15	3	6	12	9	10	6	15	10	17	13	19	20	18	34	24	20	22	23	27	30	24	19	24	17	0	11	34	11	34	32	30	37	18	27	34	31	40	23	45	46	13	27	25	47	0	42	25	31	56	42	25	59	56	61	62	65	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	2	1	2	2	2	2	1	2	1	3	2	2	2	1	2	1	1	3	2	2	1	1	2	2	2	2	2	4	1	2	1	1	2
96000	-351.190724677113508	-358.046212628072908	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.665738070534223	0	0	2	2	4	3	6	6	5	5	9	6	8	7	9	8	8	7	8	10	11	10	11	10	11	12	11	12	12	12	14	12	12	13	13	12	16	14	13	16	14	17	15	15	13	15	18	16	17	16	17	16	18	17	17	17	18	19	19	19	19	20	22	20	21	22	25	0	0	1	1	3	3	5	5	6	6	17	6	12	10	9	10	18	9	10	17	14	19	13	19	16	24	17	22	13	11	30	16	24	25	30	0	18	25	30	25	24	35	35	23	9	25	31	41	23	30	40	30	37	25	23	0	52	54	23	56	57	40	42	60	61	58	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	3	1	2	1	2	1	1	1	2	1	1	2	1	2	1	1	3	2	1	2	2	3	1	2	4	2	1	1	2	2	1	2	2	2	2	1	1	2	4	1	1	2	2	1	1	1	2
96500	-361.068481494164189	-367.923969445123589	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.746423155494803	0	-1	2	2	4	4	7	6	7	5	9	7	8	6	6	8	8	10	10	10	11	9	11	11	13	12	12	11	12	12	14	12	12	12	12	14	15	16	14	16	15	18	14	13	14	15	17	17	15	14	14	16	19	17	18	17	18	18	19	19	20	20	22	20	22	23	23	0	0	1	1	3	3	5	5	5	6	17	1	6	10	6	14	6	13	16	11	16	16	18	7	34	19	13	14	12	18	23	19	22	19	17	0	20	34	9	33	32	52	23	23	6	34	39	32	30	18	34	45	47	46	31	0	45	46	49	56	57	54	43	60	61	62	61	1	1	1	1	1	1	2	1	1	1	1	3	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	3	3	1	1	1	2	1	2	1	3	2	2	2	1	1	2	1	4	2	2	2	1	3	1	1	1	1	2	1	3	1	2	2	1	2	3	1	1	1	1
97000	-369.886200916711516	-376.741688867670916	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.670318317396276	0	1	2	3	3	4	5	4	3	5	10	6	8	7	6	9	8	9	8	11	10	9	12	11	11	12	11	12	12	13	14	11	12	13	13	13	14	15	15	16	15	17	15	15	14	15	17	17	16	15	18	16	18	18	18	16	17	19	17	20	19	20	22	19	22	22	24	0	0	1	1	3	9	5	5	1	9	12	3	15	10	6	14	12	15	12	17	10	19	13	19	12	24	11	22	12	12	9	22	24	32	20	0	11	26	13	34	26	45	23	30	11	25	13	41	17	30	34	30	39	46	48	0	49	34	44	56	57	34	59	56	61	62	61	1	1	1	2	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	2	1	2	2	3	1	1	2	3	3	5	1	1	1	1	1	2	1	3	2	2	1	1	2	2	2	5	2	4	1	2	1	2	1	1	1	1	2	1	2	1	2	3	2	2	1	2
97500	-340.303014619401836	-347.158502570361236	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.619794237772892	0	0	2	3	4	4	7	6	6	5	9	6	8	6	8	9	8	10	8	11	10	10	11	10	13	12	9	12	12	13	15	11	12	13	13	12	15	15	14	16	16	18	14	16	14	15	16	17	16	15	17	17	16	18	16	17	17	17	18	19	21	20	22	22	21	22	25	0	0	1	3	3	1	8	5	6	6	13	6	9	10	12	14	9	9	10	11	16	19	15	19	32	19	13	22	9	18	23	19	24	26	20	0	27	25	23	25	22	53	23	43	11	34	30	46	43	30	25	45	37	41	20	0	53	34	49	56	57	40	37	60	57	62	61	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	2	2	1	2	1	1	3	1	2	2	1	1	1	1	2	1	1	2	2	1	2	1	2	1	2	1	1	1	2	2	1	1	2	1	1	2	2	1	2	3	5	2	2	1	2
98000	-375.150008347041819	-382.005496298001219	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.648330512965388	-1	1	1	3	3	3	6	6	6	6	7	5	8	6	9	10	8	8	10	10	11	10	11	9	12	12	11	13	13	11	12	13	13	13	10	14	16	15	15	17	15	17	17	15	13	14	18	15	16	14	18	16	18	17	19	17	18	19	18	18	19	20	18	22	21	22	25	0	0	1	3	3	3	5	5	6	6	12	6	12	6	10	10	14	12	24	18	10	24	6	14	10	19	17	22	11	18	13	22	24	25	17	0	27	34	23	34	22	27	39	23	30	34	44	32	45	30	38	27	52	38	44	0	49	54	49	56	57	51	52	60	61	62	57	1	1	1	1	1	1	2	2	2	1	1	1	1	2	2	2	1	2	1	1	2	1	4	2	2	1	2	2	4	1	2	1	2	1	1	1	3	1	2	2	3	3	1	4	1	1	1	1	2	1	1	2	1	1	2	1	1	2	1	1	1	1	1	2	1	1	2
98500	-383.301998690690255	-390.157486641649655	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.639427022395996	0	0	2	2	4	4	6	5	6	6	7	6	8	7	7	10	8	9	9	9	10	10	12	10	12	12	11	13	13	13	15	12	12	14	12	13	15	16	14	17	12	17	14	15	13	15	17	17	17	15	17	15	18	18	18	16	17	19	16	19	19	19	19	21	21	22	23	0	0	1	1	1	3	5	5	6	6	6	6	6	10	6	13	11	12	13	6	10	13	27	10	22	18	17	19	20	11	23	24	22	25	11	0	18	25	45	33	19	37	18	13	18	19	43	25	52	27	25	35	42	51	47	0	52	34	28	56	57	48	45	60	61	38	65	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	2	1	2	1	3	2	2	1	2	1	3	2	3	1	4	2	1	1	1	3	1	3	2	1	2	2	1	2	3	1	3	2	3	2	3	2	2	1	1	1	1	1	2	1	1	2	1	3	1	2	3	1
99000	-362.433642702936709	-369.289130653896109	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.647048349690284	0	-1	2	3	4	4	7	6	5	6	9	7	9	7	6	9	8	9	10	11	11	9	11	11	12	12	12	12	13	12	14	11	12	11	13	13	16	15	14	16	15	18	15	16	13	15	17	18	17	14	17	16	19	17	19	17	18	18	18	19	21	19	21	22	21	22	25	0	0	1	1	3	3	5	5	3	3	12	9	9	10	9	14	6	9	22	15	16	10	9	19	34	19	12	22	17	20	17	10	24	12	12	0	30	34	27	25	24	52	31	45	9	34	30	51	30	20	25	45	42	40	23	0	52	34	52	56	57	46	49	60	42	62	65	1	1	2	2	1	1	2	1	1	2	1	2	2	1	1	1	2	2	1	3	1	1	3	1	1	1	2	2	2	1	3	1	1	2	3	1	2	2	1	2	2	1	1	1	4	2	3	1	3	2	2	2	1	1	4	1	1	3	1	1	2	2	2	2	1	2	1
99500	-356.342460871341416	-363.197948822300816	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.677320460485683	0	-2	1	3	3	4	7	5	7	5	9	6	9	7	6	10	9	8	8	10	10	9	10	10	12	13	11	12	12	13	14	12	11	14	12	13	14	15	14	15	16	16	16	15	14	15	16	18	15	16	17	17	19	17	16	17	18	19	18	19	19	20	20	21	22	22	24	0	0	1	1	3	1	5	5	6	1	9	3	15	10	6	18	5	9	12	11	14	14	18	19	19	19	11	22	13	11	18	24	19	25	17	0	15	13	35	25	32	37	31	23	18	25	39	25	31	39	38	37	42	38	31	0	52	40	49	56	57	58	59	60	61	62	65	1	1	1	2	1	2	2	2	1	2	1	2	2	2	1	1	3	1	1	1	1	1	1	1	2	2	1	1	2	2	3	1	1	2	2	1	4	3	2	2	2	1	1	2	3	2	1	3	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	2	1	2
100000	-319.788245799155675	-326.643733750115075	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.808714868309827	0	-1	2	2	4	4	6	5	7	5	10	6	9	7	7	8	9	9	8	10	10	9	11	10	12	11	12	11	13	12	14	13	11	13	12	14	14	14	13	16	15	17	16	15	15	15	18	17	16	14	17	16	19	18	17	17	18	17	18	19	19	20	20	21	21	23	25	0	0	1	1	1	1	5	5	6	6	18	6	12	10	6	14	12	15	15	18	15	9	9	19	24	19	11	22	23	20	27	24	19	25	17	0	11	25	13	38	24	37	23	37	37	38	13	32	13	30	46	27	42	40	37	0	52	41	49	56	57	58	59	60	61	62	65	1	1	1	1	2	2	1	1	2	1	1	1	2	1	2	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	2	1	2	2	2	1	1	1	4	2	3	1	1	2	1	1	2	1	1	1	1	2	1	2	1	1	1	2	2
