step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82
27000	-376.473746470985589	-383.329234421944989	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.681500865004941	0	1	2	2	4	7	8	9	9	9	9	11	10	11	13	11	11	10	12	11	11	9	12	12	12	12	12	12	13	13	13	13	13	13	13	13	14	14	14	17	14	13	15	15	15	15	15	14	16	16	16	16	17	17	17	17	17	17	17	17	19	18	19	18	18	18	18	19	16	19	20	18	20	20	20	22	21	23	22	24	23	25	0	1	1	2	3	5	6	7	7	7	7	18	6	22	24	8	11	10	12	13	22	6	13	9	16	18	12	20	20	14	20	24	25	25	27	28	24	24	24	34	35	27	22	36	15	39	42	42	45	42	42	0	14	45	46	50	69	45	52	0	38	38	55	55	49	58	59	59	23	49	62	69	65	54	0	71	74	73	70	79	73	81	1	1	1	1	2	3	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	2	3	1	2	1	1	2	1	2	1	1	1	1	1	2	2	2	3	1	1	3	2	2	1	2	1	1	2	2	1	2	2	2	1	1	1	1	1	2	4	2	1	1	1	1	1	4	3	2	1	2	3	1	2	1	3	2	1	2	2
27500	-376.375787211501006	-383.231275162460406	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.650617286406662	0	1	2	2	4	7	8	9	9	9	9	12	10	10	13	11	9	11	10	11	11	12	12	12	12	12	12	12	13	13	13	10	13	13	13	13	13	14	13	15	14	14	13	15	15	15	14	15	15	16	14	16	17	17	16	16	16	16	17	17	19	18	17	18	18	18	18	19	18	19	20	19	20	20	20	23	21	23	21	24	22	25	0	1	2	2	3	5	6	6	7	6	6	19	10	8	24	10	7	7	8	13	14	14	32	32	16	19	18	20	20	11	20	6	25	25	27	28	13	15	24	34	27	27	21	36	24	39	35	47	38	47	12	0	10	58	46	47	38	49	52	0	62	24	55	55	58	58	59	59	54	45	61	65	65	62	0	79	62	73	70	76	73	81	1	1	1	1	1	2	1	2	1	2	1	2	1	1	1	2	1	2	1	1	1	2	2	2	1	1	1	1	1	2	2	1	1	1	1	1	3	1	1	2	2	2	2	1	1	2	1	1	1	2	1	1	5	1	1	2	1	1	1	1	1	3	1	2	2	2	1	1	1	2	1	1	2	2	1	2	2	2	2	1	1	2
28000	-391.164501769819651	-398.019989720779051	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.753517215710109	0	1	2	2	4	7	8	9	8	8	9	9	10	11	13	10	11	11	11	11	11	12	12	12	12	12	12	12	12	13	12	10	13	13	11	13	14	14	14	17	14	15	15	14	14	15	14	15	15	16	16	16	16	17	16	17	17	17	17	17	19	18	19	18	18	18	18	19	19	19	17	19	20	21	20	21	20	22	19	24	21	25	0	1	1	2	3	5	3	6	6	6	10	10	7	8	24	8	7	11	12	13	11	14	32	32	16	8	35	20	20	17	20	7	25	16	12	28	19	24	23	25	27	41	22	28	13	39	35	47	38	42	47	0	21	49	46	42	49	49	52	0	71	57	64	55	58	58	59	59	66	54	38	65	58	77	0	79	70	81	62	76	73	78	1	1	2	1	2	2	3	2	1	1	1	1	2	1	1	1	3	1	2	1	2	1	2	1	2	1	1	1	1	2	1	1	1	2	1	1	2	2	2	3	2	1	2	2	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	2	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	3	1	3
28500	-412.873872866323552	-419.729360817282952	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.667314337843307	0	1	2	2	4	7	8	9	9	9	8	9	10	11	11	11	11	11	11	11	11	12	10	12	12	12	12	11	13	13	13	12	13	13	10	13	14	14	14	16	14	15	15	14	13	15	15	15	15	14	15	16	17	16	17	16	14	16	17	17	19	17	19	18	18	18	18	19	19	18	20	19	20	21	20	23	20	23	22	24	22	22	0	1	1	2	3	5	6	7	7	7	6	7	6	12	9	7	8	12	12	13	8	21	6	15	16	12	35	13	20	17	20	23	16	25	12	28	13	24	23	34	27	27	14	13	24	39	35	50	24	27	50	0	43	45	46	42	45	49	52	0	54	32	64	55	49	58	59	59	70	54	62	65	65	77	0	49	54	82	62	54	73	73	1	1	2	1	2	3	1	1	1	1	1	1	2	1	2	3	1	2	1	1	1	1	2	1	1	3	2	1	1	2	2	2	1	1	1	2	2	2	4	3	1	3	2	3	1	1	3	1	3	2	1	1	2	2	2	1	1	1	1	1	2	3	1	1	1	2	1	1	1	2	2	1	1	1	1	3	2	1	5	4	1	2
29000	-395.436789780179311	-402.292277731138711	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.656960472353778	0	1	2	2	4	7	8	9	9	8	9	12	10	11	12	10	11	10	11	11	10	12	11	12	12	12	12	12	13	13	12	13	13	13	13	13	14	13	14	16	14	15	14	15	15	15	15	15	15	14	16	14	17	17	17	16	16	16	17	17	18	17	19	18	18	18	18	19	19	18	19	19	20	20	20	22	21	23	21	24	21	25	0	1	2	2	3	3	6	10	6	5	10	19	9	21	23	9	11	8	8	13	9	14	9	23	16	18	19	13	20	11	20	23	16	25	27	28	13	24	32	34	35	50	21	28	38	39	50	50	38	35	47	0	14	45	46	47	45	45	52	0	54	49	55	55	58	58	59	59	70	49	49	65	65	66	0	62	62	81	49	76	73	81	1	1	1	1	1	4	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	1	1	2	2	1	2	2	1	1	1	3	1	1	3	1	1	4	3	2	1	1	1	2	1	1	1	2	2	2	1	1	1	1	1	1	2	1	1	2	2	1	2	1	3	2	1	2	2	1	2	3	2	3	2	1	2
29500	-392.645562593082957	-399.501050544042357	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.666147127289664	0	1	1	2	3	7	8	9	9	8	9	12	10	11	13	10	11	11	10	11	10	12	12	11	12	12	12	12	12	13	12	13	13	13	13	13	13	14	14	16	14	13	15	14	15	15	14	15	16	16	14	16	16	17	16	17	17	16	17	17	19	18	17	17	17	18	18	19	19	19	18	19	19	20	19	22	21	23	20	24	21	24	0	1	1	2	3	5	6	10	7	6	10	19	6	21	24	6	19	19	7	13	6	21	24	9	16	19	19	13	20	17	20	23	25	25	27	28	13	15	24	34	12	12	14	36	24	39	42	42	24	47	42	0	14	12	46	50	49	45	52	0	62	45	55	55	58	58	59	59	49	62	54	65	54	70	0	70	54	81	45	76	73	81	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	2	1	2	2	1	2	2	2	2	2	1	2	1	1	1	1	1	1	2	1	2	2	1	1	4	1	3	1	1	1	2	2	1	1	2	3	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	3	2	2	2	1	1	2
30000	-386.587890032486484	-393.443377983445885	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.661619496812505	0	1	2	2	3	7	8	9	9	9	9	12	10	11	10	11	11	11	12	11	8	10	12	12	12	12	11	12	13	12	12	13	13	13	13	13	14	14	14	14	14	15	15	14	15	15	13	14	16	16	16	16	16	17	17	17	17	17	17	16	19	17	19	18	18	18	18	19	19	18	19	19	20	21	20	21	21	23	22	24	21	24	0	1	1	2	3	3	6	7	7	7	6	8	6	21	6	6	11	7	17	13	6	21	15	15	16	27	6	20	20	11	20	23	25	25	27	28	13	23	23	34	47	48	22	20	38	39	27	35	45	42	42	0	43	45	46	42	49	49	52	0	54	45	64	55	54	58	59	59	62	45	70	65	66	62	0	57	61	81	70	70	73	78	1	1	2	1	1	3	1	1	1	1	1	3	1	2	2	2	2	2	1	1	1	2	1	2	1	1	3	1	1	1	1	1	1	1	2	1	3	2	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	2	2	1	1	1	1	2	2	1	1	1	1	1	2	2	2	1	1	1	1	1	4	1	2	3	2	1	1
30500	-384.421374429096261	-391.276862380055661	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.574192973668305	0	1	2	2	4	6	8	8	9	9	9	12	10	11	13	10	11	11	10	11	10	12	11	12	12	12	12	12	13	13	13	13	13	13	13	13	12	13	14	17	14	13	15	14	15	15	15	15	16	15	16	16	17	15	16	17	17	17	17	16	18	17	19	18	18	18	18	18	17	18	20	19	20	20	20	22	20	23	22	24	21	25	0	1	1	2	3	5	6	6	6	8	8	19	9	21	23	7	11	19	7	13	7	14	7	23	16	18	19	20	20	10	20	17	25	25	27	28	13	9	15	25	35	27	14	36	38	39	42	42	45	42	50	0	14	32	46	47	49	49	52	0	62	45	64	55	58	58	59	59	38	45	70	65	65	70	0	45	70	81	62	79	73	81	1	1	2	1	2	2	1	1	1	1	1	2	1	1	2	1	2	1	2	1	2	1	2	1	1	1	2	1	2	2	2	2	1	1	1	1	2	3	1	4	1	1	3	1	1	1	2	2	1	2	1	1	5	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	2	3	1	1	2	1	1	4	2	2	4	1	1	2
31000	-422.548833211369299	-429.404321162328699	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.649260799171415	0	1	1	2	3	6	7	8	9	9	7	11	10	11	12	11	11	11	10	11	8	12	11	12	12	12	12	12	13	13	12	13	13	13	13	11	14	14	14	17	14	13	15	15	15	15	15	14	16	16	16	16	15	16	16	17	17	16	17	17	19	18	19	18	18	17	18	19	19	18	20	19	20	20	19	23	21	23	19	23	22	25	0	1	1	2	3	5	6	7	6	7	6	19	9	21	23	5	11	10	10	13	11	21	10	23	16	18	19	20	20	12	13	23	25	25	27	10	16	9	23	34	27	27	22	29	32	39	42	42	45	42	42	0	21	45	46	19	49	38	52	0	62	45	64	55	58	58	59	59	62	45	62	65	79	62	0	70	74	73	24	74	73	81	1	1	1	1	2	2	1	1	2	2	1	1	1	3	1	6	4	2	1	1	1	2	2	1	1	1	2	1	2	1	1	2	1	1	1	2	1	2	2	2	1	1	2	2	2	1	2	1	1	2	1	1	4	1	1	4	1	1	1	1	1	3	1	2	2	1	1	1	1	2	1	1	1	2	1	5	1	2	5	3	2	2
31500	-378.528985252732241	-385.384473203691641	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.598860201911676	0	1	2	2	4	7	8	9	9	9	9	12	9	11	13	10	10	11	12	11	10	11	11	12	11	9	12	12	13	12	11	13	13	13	13	13	14	14	14	17	14	14	14	15	15	15	15	15	16	16	16	16	17	17	17	17	17	17	17	17	19	18	18	18	18	18	18	19	19	19	20	19	19	20	20	21	21	21	22	22	23	25	0	1	1	2	3	5	6	7	7	7	6	18	6	21	23	8	26	26	8	13	11	21	11	26	16	6	8	20	13	17	13	23	25	25	27	28	13	24	32	34	35	35	21	29	38	39	42	42	45	47	42	0	43	38	46	47	49	45	52	0	54	58	46	55	58	58	59	59	62	45	62	65	58	62	0	71	74	73	70	69	78	78	1	1	1	1	2	2	1	1	1	1	2	1	1	1	2	1	1	2	2	2	1	1	2	2	1	2	1	1	4	2	2	2	2	2	1	1	5	2	1	4	1	1	3	2	1	1	1	1	1	1	2	1	2	3	1	2	1	2	1	1	2	1	2	1	1	1	1	2	1	3	2	1	2	2	1	1	1	1	3	2	2	4
32000	-377.717198951507896	-384.572686902467296	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.638906600784802	0	1	2	2	4	7	8	9	9	8	8	12	10	11	12	10	11	10	11	11	9	12	12	11	11	12	12	11	13	13	13	13	13	13	13	13	14	13	14	16	14	15	15	15	15	15	14	15	15	16	16	16	17	17	17	17	17	17	17	17	18	18	19	18	17	18	18	19	19	19	20	18	19	19	20	22	20	20	21	23	23	25	0	1	1	2	3	5	6	7	11	6	5	19	11	21	24	6	16	10	18	13	11	21	16	6	16	19	18	13	20	17	28	23	16	25	27	28	29	24	24	16	35	47	14	36	15	39	27	47	38	42	42	0	43	49	46	47	24	49	52	0	54	58	55	55	49	58	59	59	54	62	61	65	65	54	0	79	74	73	62	76	78	78	1	1	2	1	2	2	1	1	1	1	3	1	2	2	1	3	1	2	1	1	1	2	1	2	1	1	2	1	1	2	2	1	1	2	1	2	1	2	1	4	1	1	2	2	2	1	2	1	2	1	1	1	2	2	2	1	3	2	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	3	1	2	4
32500	-369.908024737327821	-376.763512688287221	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.696285409964439	0	1	1	2	4	5	8	7	9	9	9	12	10	11	13	11	10	11	12	11	8	12	11	12	12	10	12	12	12	13	13	12	13	13	13	13	12	14	14	17	13	15	14	15	15	15	13	15	16	16	15	16	17	17	17	17	17	17	17	17	19	18	19	18	18	18	18	19	19	18	20	19	20	20	19	23	18	21	22	21	23	25	0	1	1	2	3	5	6	6	6	6	21	26	9	21	23	7	10	26	18	13	6	9	9	9	16	10	10	20	20	11	29	23	25	25	27	28	13	24	32	25	27	47	14	36	24	39	27	47	45	42	47	0	43	24	46	42	49	49	52	0	62	45	64	55	58	58	59	59	62	45	61	65	65	77	0	80	54	73	80	62	78	78	1	1	1	1	2	1	3	1	3	1	1	1	1	2	2	2	1	1	1	1	2	2	2	1	1	1	3	1	1	3	1	1	1	1	1	1	2	2	2	3	1	2	2	1	1	1	1	1	1	1	2	1	2	4	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	2	2	2
33000	-370.987591772721089	-377.843079723680489	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.706317258433768	0	1	2	2	4	7	8	9	9	9	9	12	10	10	13	11	10	11	9	11	11	11	12	12	12	12	11	12	13	13	13	13	13	13	12	13	14	14	14	17	13	15	14	15	15	15	13	14	16	15	16	16	17	17	17	16	17	17	17	16	19	18	19	18	18	18	18	19	19	18	20	19	20	21	20	20	20	21	22	21	23	25	0	1	1	2	3	5	6	7	7	7	7	19	19	19	24	8	11	10	6	9	14	14	9	9	16	18	19	20	20	17	28	23	25	25	27	28	29	24	32	34	12	41	30	28	38	39	35	47	45	35	47	0	22	24	46	47	45	49	52	0	62	15	64	55	58	58	59	59	70	45	70	65	65	77	0	45	54	73	80	76	78	78	1	1	2	1	2	2	1	1	1	1	1	2	1	1	1	2	1	2	2	2	1	1	2	3	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	4	1	2	1	2	1	1	1	1	1	3	2	1	3	3	2	3	2	1	1	1	1	2	1	1	1	1	1	2	1	2	2	1	1	1	1	4	2	1	1	1	2	2
33500	-383.060783074595975	-389.916271025555375	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.622594613628754	0	1	2	2	4	6	8	9	9	9	9	12	10	10	13	11	11	10	9	11	11	12	12	11	12	12	10	12	12	13	13	13	13	13	12	13	14	14	14	17	14	15	12	15	15	15	14	15	16	13	16	16	17	17	17	15	17	17	17	17	19	18	19	18	18	18	18	19	19	19	20	19	20	21	19	23	21	23	22	23	23	25	0	1	1	2	3	5	6	7	7	7	6	19	7	11	24	10	6	7	7	13	14	14	9	9	16	19	11	20	20	17	13	23	25	25	27	28	23	15	15	34	35	50	21	36	15	39	50	35	45	35	47	0	43	15	46	47	49	49	52	0	54	45	55	55	54	58	59	59	54	45	61	65	72	70	0	49	69	73	54	79	62	78	1	1	2	1	2	2	2	1	1	1	3	2	2	1	2	2	2	1	1	1	1	1	3	1	1	3	1	1	1	1	2	1	1	1	2	1	2	1	1	3	2	2	1	2	2	1	1	2	1	1	2	1	3	3	2	1	1	1	1	1	2	2	2	1	1	1	1	2	2	2	1	1	1	2	1	5	2	2	2	1	2	2
34000	-396.802791878862365	-403.658279829821765	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.700971773908971	0	1	1	2	4	7	8	9	8	9	9	12	9	10	13	10	11	11	11	11	11	12	12	11	12	9	12	12	13	13	13	13	13	13	13	12	13	14	14	16	14	15	15	14	15	15	15	14	15	13	15	16	16	17	16	17	16	17	17	17	18	17	19	18	18	18	18	19	19	18	19	19	20	21	20	23	19	23	22	24	23	22	0	1	1	2	3	5	6	6	6	7	7	19	6	6	24	8	6	26	7	13	14	14	24	13	8	7	18	20	20	22	20	8	25	25	27	20	13	24	32	25	35	50	14	28	38	39	50	27	38	27	48	0	43	45	46	42	38	38	52	0	62	57	64	55	57	58	59	59	62	45	62	65	58	38	0	79	70	73	70	76	73	73	1	1	1	1	2	3	1	2	1	1	1	1	1	2	1	1	2	2	1	2	1	2	1	2	1	1	1	1	2	1	2	2	1	1	1	1	1	2	1	1	1	2	3	2	1	1	2	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	2	1	1	1	2	2	2	2	1	1	5	1	1	1	2	2	1	2	1
34500	-401.941958284509383	-408.797446235468783	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.670909455252773	0	1	2	2	4	7	8	9	8	9	9	11	10	11	13	10	11	11	12	11	9	12	11	12	11	10	12	11	13	12	13	11	13	13	13	13	12	14	14	17	14	15	13	14	15	15	15	14	16	13	16	16	17	17	17	17	17	17	17	17	18	16	18	18	17	18	18	19	17	17	19	19	20	20	20	23	20	23	22	24	23	25	0	1	2	2	3	5	6	7	5	7	6	26	8	11	23	8	9	26	12	13	6	11	9	23	16	7	12	13	20	17	20	9	25	25	27	28	20	24	15	34	35	50	6	28	38	39	35	35	38	27	50	0	43	45	46	42	49	49	52	0	49	45	55	55	62	58	59	59	45	62	69	65	65	61	0	79	49	73	61	74	73	78	1	1	1	1	2	2	1	1	3	1	2	1	1	1	2	1	3	1	1	1	2	3	2	1	1	2	1	1	2	1	1	2	2	2	1	2	1	2	1	2	1	2	3	3	1	1	1	1	2	1	3	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	2	2	1	2	2	2	2	1	1	2	2	2	3	3	1
35000	-380.638538993724865	-387.494026944684265	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.718603183145414	0	1	1	2	4	7	8	9	9	9	9	11	10	9	13	11	11	11	10	11	11	12	11	12	12	12	12	12	13	10	12	13	13	13	13	13	14	14	14	17	14	15	14	15	15	15	15	15	15	13	16	15	17	17	17	17	17	16	16	17	19	18	19	18	17	18	18	19	19	19	19	19	20	21	20	23	20	21	21	21	23	25	0	1	1	2	3	5	6	7	7	7	6	19	9	6	24	8	6	8	11	13	14	14	7	23	16	10	18	20	20	11	20	23	25	25	27	28	20	7	32	25	35	27	21	36	24	39	50	50	38	26	42	0	43	45	46	42	49	49	52	0	57	45	64	55	58	58	59	59	62	38	38	65	66	77	0	80	70	73	61	70	73	78	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	2	2	2	1	1	1	3	1	1	1	3	1	1	2	1	1	2	1	1	1	1	2	3	1	3	1	3	2	2	1	1	2	1	1	1	1	1	2	2	2	2	2	1	1	1	2	2	1	1	1	2	1	2	1	3	3	2	1	1	1	2	1	1	2	1	3	2
35500	-366.230947858526292	-373.086435809485693	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.661280154351559	0	1	2	2	4	7	8	8	9	9	9	12	10	10	13	11	11	11	10	11	9	11	12	12	12	12	11	12	12	13	13	13	13	13	13	13	14	14	14	17	14	15	15	15	15	15	13	15	16	16	16	16	16	17	17	17	17	17	17	17	19	18	19	18	18	18	18	19	19	19	20	19	20	21	20	23	21	22	22	24	23	25	0	1	2	2	3	5	6	5	8	7	7	19	9	21	24	11	7	8	10	13	6	21	6	20	16	18	7	20	20	17	29	9	25	25	18	28	23	24	23	16	35	35	12	36	38	39	27	47	45	47	42	0	43	45	46	48	49	49	52	0	54	57	64	55	58	58	59	59	62	45	70	65	65	70	0	79	70	73	70	70	73	81	1	1	1	1	1	3	1	2	1	1	1	2	1	1	1	1	2	2	1	1	1	2	2	1	1	1	2	1	1	1	1	3	1	1	2	1	2	1	1	3	1	2	2	2	1	1	2	2	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	2	2	2	4	1	2
36000	-370.370434401454077	-377.225922352413477	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.701625837429770	0	1	1	2	3	7	8	9	9	9	9	12	10	11	13	10	11	10	11	11	10	12	11	12	12	12	12	12	13	13	13	13	13	13	13	13	13	14	14	15	13	15	15	15	15	15	13	15	16	15	16	16	17	17	17	17	16	17	17	14	19	18	17	18	18	16	18	18	19	18	20	19	19	21	20	23	21	23	22	24	23	25	0	1	1	2	3	5	6	7	7	7	7	19	6	21	24	10	11	8	18	13	11	14	13	9	7	18	19	20	20	17	20	23	25	25	27	28	13	24	24	34	27	47	14	36	38	32	27	47	24	47	47	0	43	45	46	50	45	66	52	0	49	45	46	55	66	38	59	59	45	45	54	65	65	71	0	79	70	73	77	76	73	73	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	3	1	1	1	2	2	1	2	1	1	1	1	2	2	2	2	1	2	3	2	1	2	1	2	1	2	3	1	2	2	1	2	1	1	1	1	2	1	2	1	2	1	1	1	2	2	2	1	1	1	1	1	2	2	1	1	2	2
36500	-377.176636364000331	-384.032124314959731	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.685280036539591	0	1	2	2	4	7	8	9	9	9	9	12	10	11	12	9	11	11	10	11	10	12	12	11	11	12	12	12	13	13	11	13	13	13	13	13	13	14	14	15	14	15	15	15	15	15	14	15	15	16	16	16	16	17	17	17	17	17	17	16	19	18	19	18	18	18	18	19	19	19	20	18	20	18	20	22	21	23	22	23	22	23	0	1	1	2	3	5	5	7	7	7	6	19	9	21	24	7	11	19	10	13	11	21	24	6	16	18	19	20	20	17	6	23	25	25	12	28	24	15	23	25	35	47	14	36	38	39	27	47	38	42	27	0	22	45	46	50	49	49	52	0	54	45	55	55	58	58	59	52	54	45	62	58	65	54	0	70	54	73	70	62	73	73	1	1	2	1	2	3	2	1	1	1	2	2	1	1	1	1	2	1	1	1	1	2	1	2	2	1	2	1	1	2	2	1	2	2	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	1	2	1	3	2	2	1	2	1	1	1	2	2	2	1	1	1	1	3	1	2	2	1	1	1	1	3	3	3	2	3	2	1
37000	-382.885695129595888	-389.741183080555288	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.685704147027140	-1	0	2	2	4	7	8	9	9	9	9	11	10	11	13	10	8	11	10	11	10	12	12	12	11	12	11	12	12	13	12	11	13	13	13	13	13	14	14	16	14	15	13	15	15	15	14	15	16	16	13	16	14	17	17	17	17	17	17	16	18	18	17	18	18	18	18	18	19	19	20	19	19	20	20	23	21	22	20	24	23	24	0	1	1	2	3	5	6	7	7	7	7	7	9	21	23	8	6	8	8	13	6	14	32	9	16	18	19	20	20	17	20	6	25	25	27	28	6	24	24	34	27	47	21	36	15	39	35	35	45	47	26	0	22	45	46	50	49	49	52	0	54	24	46	55	58	58	59	59	45	49	61	65	65	69	0	69	74	73	70	79	78	81	1	1	2	1	1	3	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	3	2	1	2	1	2	2	1	2	2	1	2	2	2	1	1	2	1	2	1	1	2	2	2	1	1	1	1	1	1	4	2	1	1	1	1	1	3	3	2	1	1	1	1	2	1	3	1	3	1	1
37500	-408.768501626015734	-415.623989576975134	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.609949634883818	0	1	2	2	4	7	8	9	9	9	9	9	10	10	13	11	10	11	10	11	9	12	12	11	11	11	12	12	13	13	12	12	13	13	13	13	14	14	13	14	14	15	15	14	14	14	14	14	16	16	16	16	16	17	17	17	17	17	17	15	19	17	18	18	18	18	18	19	17	19	20	19	18	20	19	20	21	21	19	24	23	25	0	1	1	2	3	5	6	7	7	7	6	7	9	11	32	10	8	8	12	13	6	21	24	9	7	12	19	20	31	17	20	24	25	25	27	28	29	24	32	25	35	47	14	29	15	39	35	19	38	47	47	0	43	24	46	47	49	45	52	0	54	45	55	55	57	49	59	59	49	57	61	54	58	70	0	79	62	73	49	79	78	81	1	1	2	1	2	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	3	1	1	2	1	1	1	1	2	1	1	2	2	1	1	1	2	1	2	1	1	4	1	1	1	1	2	2	2	1	1	1	3	2	3	1	2	1	1	2	2	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	2	3	1	2
