step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67
79500	-314.941108241290920	-312.687908934410814	-2.253199306880123	0.000096618483566	0.000010364076498	0.107268051776051	0.782614195741838	1	2	4	4	6	6	8	6	7	8	7	8	9	8	7	8	9	11	7	8	12	8	9	8	10	9	9	10	11	11	13	13	15	14	15	15	14	14	17	16	16	16	15	15	19	17	18	19	19	19	18	18	19	19	20	20	24	21	21	21	25	23	22	26	25	26	28	0	1	2	2	3	3	1	4	5	6	8	6	14	3	8	11	9	10	6	6	27	15	5	19	14	11	8	14	7	27	28	28	32	29	27	27	31	31	35	37	44	32	37	31	36	40	42	43	44	46	41	31	42	35	53	50	0	48	45	52	48	51	60	61	62	65	65	1	1	1	1	1	1	3	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	2	1	1	1	3	3	1	1	2	1	1	2	1	1	2	1	1	2	2	1	1	2	2	2	1	1	1	1	1	1	3	3	1	1	1	1	2
80000	-362.930566215699173	-361.306340642469308	-1.624225573229859	0.000097280802149	0.000022372902400	0.229982708877518	0.690519079495827	0	2	4	4	6	6	7	5	7	7	7	7	9	8	7	7	9	10	8	8	12	9	10	9	11	8	9	11	11	11	12	13	13	14	14	16	14	15	17	16	14	16	16	16	18	17	18	20	17	19	19	18	19	19	21	20	24	21	20	21	22	24	23	26	26	27	27	0	1	2	1	3	4	3	4	5	6	8	6	7	9	4	8	5	14	10	10	26	15	9	10	24	8	11	17	20	16	7	28	23	29	27	21	23	23	35	37	9	32	31	38	35	42	42	52	41	46	44	37	43	39	53	50	0	50	39	52	48	51	60	61	62	65	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	3	1	1	1	1	1	1	2	2	1	2	2	2	1	2	2	2	1	2	2	3	1	1	1	1	1	2	2	1	2	2	1	1	1	1	1	2	1	1	3	1	1	1	1	1
80500	-370.622484745698443	-368.549345006940257	-2.073139738758214	0.000085937507508	0.000011013863005	0.128161303765751	0.652237900751379	0	1	4	3	7	5	8	5	6	8	7	8	9	7	7	8	8	10	7	8	12	8	9	9	9	10	10	13	12	11	10	12	13	13	14	16	14	14	18	14	15	16	15	17	17	17	17	20	17	18	18	17	19	20	21	20	23	20	20	20	24	22	22	26	25	27	27	0	1	2	2	3	3	14	4	3	3	4	11	5	6	4	8	9	11	6	19	27	15	5	19	19	11	17	32	18	27	5	23	5	29	30	35	31	32	45	31	31	28	33	41	35	40	33	53	41	37	41	43	37	35	53	40	0	37	39	37	53	51	46	61	62	65	65	1	1	2	1	1	1	1	1	1	2	3	1	1	1	2	1	2	3	1	1	1	1	1	1	2	1	1	1	1	1	2	1	3	1	2	1	2	1	1	2	2	2	1	1	1	2	2	1	1	2	2	1	2	3	1	3	1	2	1	2	2	2	1	1	2	1	1
81000	-396.115587552148781	-394.626577017885097	-1.489010534263657	0.000112389826421	0.000034007366988	0.302584033368899	0.643701412866701	0	2	5	3	7	5	7	7	6	7	6	8	10	8	8	6	8	10	7	8	11	9	9	8	10	9	9	12	11	12	12	14	14	13	15	16	15	14	17	16	16	15	14	15	18	18	18	19	19	19	18	19	19	20	21	21	23	21	19	21	24	24	22	25	27	26	28	0	1	2	1	9	4	3	16	3	6	2	16	7	7	11	4	9	12	16	10	4	16	14	19	19	8	8	3	19	27	13	31	23	29	21	27	43	31	21	43	43	23	31	31	35	40	31	43	44	42	41	47	40	45	28	46	0	44	35	52	53	42	52	61	62	62	66	1	2	1	2	1	1	1	1	1	1	2	1	2	1	2	2	1	1	1	1	3	2	1	1	1	1	1	4	2	1	2	1	2	1	2	3	1	1	4	1	1	3	1	1	2	1	3	2	2	2	1	1	3	1	2	2	1	2	2	1	4	4	2	1	2	1	1
81500	-425.687828370129523	-423.679361936714486	-2.008466433415049	0.000146614488427	0.000020139503076	0.137363662295036	0.635456540016394	0	2	5	4	5	6	8	7	7	8	8	8	8	8	5	7	8	11	7	9	12	8	8	9	9	10	9	11	13	11	12	13	14	13	14	16	15	14	18	15	16	16	16	15	17	16	18	19	19	17	19	18	20	18	19	19	24	19	20	21	24	24	23	26	27	26	28	0	1	2	1	2	4	19	5	4	6	8	9	3	3	4	4	19	10	2	14	30	16	3	10	19	16	16	19	24	11	12	28	6	24	21	26	12	31	21	32	28	32	31	31	35	40	32	37	41	46	38	37	49	36	33	43	0	28	54	52	48	60	60	55	62	62	66	1	1	1	2	2	1	1	1	2	1	1	1	1	2	1	2	1	1	3	1	1	1	2	1	1	2	2	2	2	1	2	1	3	2	2	3	2	1	2	1	2	2	2	2	1	1	2	2	2	1	3	1	1	1	3	2	1	2	2	2	2	1	1	3	2	1	2
82000	-345.175714298533819	-343.369748986630952	-1.805965311902842	0.000108173982970	0.000018950242535	0.175182997008555	0.722182394759293	0	1	4	4	6	6	8	6	7	7	7	9	10	7	6	8	8	11	8	8	12	8	9	9	10	7	9	12	12	11	11	12	14	14	15	16	14	14	17	15	16	16	17	17	19	16	19	19	19	18	18	18	19	18	20	20	23	20	20	20	24	22	21	26	24	27	27	0	1	2	2	3	3	9	4	5	6	8	14	14	4	4	8	9	10	10	6	30	15	17	14	20	8	11	20	24	27	20	23	32	29	30	21	31	28	30	38	32	33	37	38	35	38	42	43	44	46	44	37	43	39	43	52	0	53	45	52	55	51	52	61	62	65	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	2	1	2	1	1	1	2	1	1	2	2	1	2	1	2	2	2	1	2	1	1	1	1	3	2	1	2	1	1	1	1	1	2	2	2	2	1	2	2
82500	-346.170291257031806	-344.083912226258064	-2.086379030773745	0.000120521817693	0.000015234518594	0.126404653411256	0.644461380861673	0	1	3	2	5	6	6	7	6	5	8	9	9	8	7	7	8	10	7	8	13	8	9	9	10	8	10	11	12	10	12	13	14	13	13	16	14	14	17	15	15	16	16	16	17	17	18	19	18	18	18	18	19	19	21	19	24	20	21	20	22	24	22	26	26	26	28	0	1	2	2	3	3	5	9	5	3	8	20	7	7	10	4	9	17	10	10	8	15	17	10	4	8	11	17	24	16	28	28	28	25	30	27	31	31	35	31	37	32	37	37	36	43	42	43	44	46	41	43	43	39	48	50	0	48	39	52	48	51	60	61	62	62	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	1	1	2	4	1	1	1	2	1	1	1	1	2	1	4	1	1	2	1	1	2	2	1	1	1	1	2	1	1	2	2	2	1	1	1	1	1	2	1	1	3	1	2	2	1	1
83000	-386.333325619395737	-384.451684037406096	-1.881641581989639	0.000159873373972	0.000025435233912	0.159096122640761	0.572244680407896	0	1	4	3	6	5	7	5	5	7	7	9	9	8	8	8	7	10	7	9	11	8	9	9	11	8	8	13	11	11	12	12	13	11	13	16	15	14	15	15	16	17	14	17	18	17	19	18	18	18	18	19	19	19	20	19	24	21	20	21	25	24	22	26	25	26	27	0	1	2	1	9	3	5	3	3	6	8	6	7	7	11	8	9	20	6	3	12	11	17	19	24	1	11	17	14	27	12	5	31	12	30	21	43	31	35	31	43	28	33	41	39	28	42	37	44	38	41	50	37	39	53	40	0	53	54	48	55	51	60	55	51	65	66	1	1	2	1	1	1	1	1	1	1	1	3	1	1	1	3	1	1	1	2	1	1	1	1	1	5	1	2	2	1	2	4	1	1	1	3	1	1	1	2	1	1	1	1	3	2	1	1	1	2	1	1	2	1	1	2	1	1	1	1	2	3	1	2	3	1	1
83500	-394.551660522516329	-392.661320629239526	-1.890339893276821	0.000091820729940	0.000014454156679	0.157417139773628	0.566151003196292	0	1	4	2	7	6	7	5	5	7	7	8	9	7	8	7	8	10	7	8	11	7	8	8	9	8	10	12	12	11	11	13	14	13	15	17	14	13	17	15	15	16	17	13	16	17	19	19	19	18	19	18	18	18	19	20	22	20	20	22	26	24	22	24	26	27	28	0	1	1	1	9	3	1	4	2	3	3	2	7	3	22	8	5	10	6	10	26	8	9	19	24	8	11	23	19	11	5	3	28	29	30	27	31	31	35	31	44	17	37	31	30	40	28	53	53	40	41	28	37	45	40	46	0	53	11	43	64	51	52	53	62	65	65	1	1	2	1	1	1	3	1	2	1	2	3	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	2	2	3	4	1	1	3	4	2	1	2	2	1	4	2	1	2	1	4	1	1	2	2	2	2	1	2	1	1	1	9	3	1	2	2	2	2	1	1
84000	-353.332652429174004	-351.425461419151986	-1.907191010022011	0.000083866051029	0.000012936549201	0.154252513883752	0.778053019335507	0	2	4	3	5	6	7	5	6	6	7	8	10	8	7	7	8	9	8	8	13	8	9	9	9	10	9	13	11	11	11	14	15	14	14	16	15	14	16	15	15	15	17	16	19	17	18	18	17	18	18	17	20	19	21	20	22	19	21	21	26	24	22	25	26	27	26	0	1	4	1	2	3	5	3	5	3	8	6	14	3	8	8	9	10	10	5	26	15	3	19	19	8	11	23	24	27	9	28	28	29	21	21	38	31	30	31	31	32	37	37	39	40	32	37	44	38	44	37	48	39	43	50	0	31	39	48	64	51	60	55	62	67	62	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	2	1	2	1	2	3	1	1	1	1	2	1	2	2	2	2	1	1	1	2	1	1	2	1	2	1	1	2	1	2	1	1	2	3	2	1	3	1	2	1	1	1
84500	-353.692348358961567	-352.005152499823282	-1.687195859138284	0.000121332423825	0.000025182256395	0.207547624954360	0.761174345162695	0	2	4	4	7	6	6	5	6	6	8	9	9	9	6	7	8	10	8	8	12	8	10	9	10	9	10	11	12	11	12	13	15	14	13	13	14	14	17	16	16	16	16	16	17	17	18	19	19	18	19	19	17	18	21	21	23	20	21	20	25	24	22	23	25	27	28	0	1	2	1	9	3	3	4	3	3	8	6	6	7	8	8	9	11	10	10	11	15	17	19	19	8	11	17	24	11	28	28	17	29	30	13	31	31	21	37	37	28	37	38	35	38	33	53	44	40	38	44	43	45	48	46	0	53	54	43	64	44	52	55	62	65	65	1	1	1	2	1	2	1	1	1	1	2	2	2	1	1	1	1	1	1	1	2	2	1	1	1	2	1	2	2	1	1	1	3	1	1	1	1	2	2	1	1	2	1	1	2	2	1	1	1	1	2	2	1	1	1	1	1	1	2	2	1	5	1	1	1	1	2
85000	-378.413766473704015	-376.777239632926467	-1.636526840777549	0.000105338392375	0.000023723897394	0.225216057122670	0.617703158613282	1	2	4	3	5	5	6	6	6	7	7	9	8	9	7	8	7	10	7	8	12	8	8	8	10	9	9	12	11	11	13	10	15	13	14	15	14	15	16	16	15	16	16	17	18	17	19	18	19	18	18	18	19	18	21	20	21	19	20	21	25	24	23	25	25	27	28	0	1	2	1	2	2	5	4	5	7	1	10	11	11	3	8	5	20	6	6	27	4	17	19	24	11	8	23	19	26	23	11	32	29	30	21	31	31	36	37	37	28	37	41	39	37	42	43	40	33	41	37	52	39	43	40	0	48	39	51	55	41	60	55	62	65	65	1	1	2	1	2	1	1	2	1	1	3	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	2	2	2	1	2	2	3	1	2	1	1	1	1	2	1	2	2	1	1	2	2	1	1	2	2	2	1	1	1	2	1	1	2	2	2	4	1	1	1	1	2
85500	-369.391648976039903	-367.491578123247677	-1.900070852792204	0.000113263119123	0.000017621001126	0.155575806693552	0.722318682568016	0	1	4	3	7	6	5	4	6	6	5	7	9	9	5	7	8	9	8	8	11	8	9	9	10	9	9	12	12	11	11	13	14	12	15	15	14	14	17	15	15	16	16	16	18	17	17	19	19	19	18	18	17	18	20	20	21	20	20	21	26	23	23	24	25	26	28	0	1	2	2	9	3	2	4	3	2	8	6	10	3	8	8	5	19	6	10	8	15	17	19	19	11	8	10	27	16	10	28	28	19	22	21	31	31	36	37	31	28	37	37	39	42	38	53	44	46	41	43	38	35	53	50	0	53	54	52	64	51	60	55	62	65	65	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	2	1	1	1	1	4	2	1	1	1	1	3	2	2	3	2	1	1	1	2	2	1	2	1	1	2	2	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	2	1	1	2	2	1	1	1	1	1
86000	-357.710484097401945	-355.838074899977869	-1.872409197424105	0.000123730853751	0.000019909959694	0.160913459257484	0.663803198557206	0	2	3	3	7	6	8	6	6	7	6	9	9	8	6	8	9	10	8	8	12	9	9	9	10	10	8	11	11	12	13	13	14	13	14	17	14	15	16	15	15	16	17	17	18	17	18	20	18	18	19	18	18	20	20	20	23	20	19	22	24	24	19	25	23	25	27	0	1	1	2	9	3	8	4	3	6	4	10	11	8	4	8	5	19	10	8	14	15	14	19	19	8	11	17	19	27	12	28	32	29	30	21	32	37	30	31	31	32	37	37	36	40	32	53	44	46	41	42	42	39	53	50	0	53	45	43	55	44	42	55	49	65	66	1	1	1	1	1	1	1	2	1	1	2	2	1	1	2	1	1	1	1	1	2	2	1	1	1	2	1	1	2	2	2	1	1	1	2	2	1	1	2	1	1	2	1	1	1	1	2	2	1	1	2	1	1	2	1	1	1	1	1	2	2	2	2	3	2	1	1
86500	-418.247412774829513	-416.149362001510212	-2.098050773319309	0.000124854358426	0.000015592932439	0.124888971723187	0.620395469104010	0	2	4	4	5	6	7	6	7	8	8	8	10	7	7	8	9	11	7	9	12	9	9	8	10	10	8	12	12	12	11	13	15	13	14	16	13	14	16	15	16	16	15	17	18	17	17	17	18	18	18	18	19	18	21	19	24	21	20	20	24	23	22	26	26	26	27	0	1	2	1	3	3	4	5	6	6	4	1	7	3	5	7	5	10	3	7	8	15	9	19	24	14	14	31	7	27	11	3	5	29	30	35	17	31	35	28	33	38	37	41	39	40	43	40	47	40	41	37	48	39	48	32	0	52	54	52	58	38	52	61	52	62	66	1	1	1	1	1	1	2	1	1	2	2	4	1	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	2	1	5	6	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	2	1	2	2	1	2	4	1	2	2	1	1	7	2	1	4	2	1
87000	-366.845049696371916	-365.017747037010167	-1.827302659361737	0.000163207956792	0.000027803563944	0.170356669432864	0.644376956281920	0	2	4	3	6	6	6	6	5	7	7	9	9	8	7	5	8	10	7	9	12	9	9	9	10	8	10	11	11	9	12	13	13	13	15	16	14	14	17	15	14	15	16	16	16	17	18	18	18	19	18	19	20	20	20	20	23	21	20	22	23	24	22	25	25	26	27	0	1	2	2	3	3	3	4	2	9	8	6	3	6	9	4	5	13	3	19	14	15	17	9	20	8	11	13	24	26	13	14	17	29	21	21	31	31	35	37	33	38	37	37	21	40	32	45	32	46	41	48	48	35	48	50	0	48	36	44	55	51	52	61	51	65	66	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	2	1	2	1	1	2	1	1	2	2	1	1	2	2	2	1	1	2	1	1	1	1	1	1	1	1	4	1	2	1	2	1	2	1	1	3	1	1	1	1	2	3	1	2	2	1	4	1	1
87500	-358.280570481498557	-356.656665313640644	-1.623905167857890	0.000087951459274	0.000020238483037	0.230109690091100	0.691198828170944	0	1	3	1	6	5	4	5	5	7	8	8	9	7	7	7	7	9	7	9	12	9	9	9	11	8	9	12	12	11	12	14	15	13	14	16	14	14	14	14	16	16	15	15	18	16	17	19	19	18	18	19	17	19	21	20	23	19	20	21	24	23	23	25	24	26	27	0	1	1	1	9	3	2	4	3	6	16	8	14	3	8	8	9	5	6	19	11	8	17	19	19	8	8	23	24	27	17	28	31	29	21	35	28	28	30	28	44	32	37	31	39	40	42	53	44	46	44	37	37	45	58	50	0	28	54	52	48	51	52	61	51	65	62	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	2	1	1	2	2	1	1	2	2	2	2	2	1	3	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	1	1	2	1	1	3	1	1	2	2	2	1	4	1	2
88000	-323.199727344847361	-321.434847969509917	-1.764879375337468	0.000097784147497	0.000018112212946	0.185226474945162	0.801071953154262	0	1	3	3	5	5	5	6	6	7	7	7	9	7	7	8	9	9	7	8	13	9	10	8	9	9	9	12	12	11	13	11	14	14	14	16	14	14	16	16	16	16	16	15	18	17	18	18	18	18	18	18	19	19	19	21	22	20	20	21	24	24	23	26	26	27	25	0	1	2	2	3	3	3	4	5	3	6	6	14	3	8	8	14	10	6	6	30	8	17	19	14	8	11	32	24	27	32	23	28	24	30	27	31	31	35	37	44	32	37	37	39	40	43	43	44	43	41	43	48	35	48	50	0	48	45	43	53	51	60	61	62	67	62	1	1	1	1	1	2	1	2	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	2	3	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	2	1	1	2	1	1
88500	-364.907524011248427	-362.820340227326710	-2.087183783921735	0.000155840135023	0.000019682479623	0.126299169468381	0.695593944441660	-1	1	2	4	6	7	5	6	7	6	8	9	9	8	7	6	8	10	7	8	12	9	9	8	10	10	9	13	11	11	12	12	14	13	14	16	14	15	17	16	16	16	15	16	18	17	17	20	18	19	18	18	20	18	20	21	24	20	17	22	24	24	22	25	26	27	27	0	1	2	2	7	7	3	4	16	3	8	7	14	7	8	2	5	24	3	10	11	16	16	10	24	11	6	32	24	16	19	23	32	29	27	35	31	31	36	37	38	32	37	38	39	40	32	37	44	46	38	37	46	35	43	50	0	52	35	52	53	51	53	61	62	62	48	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	1	3	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	3	3	1	1	1	2	2	2	2	2	1	1	2	2	2	3	1	1	2	2	3
89000	-363.377211633152228	-361.160952230193516	-2.216259402958718	0.000125716892147	0.000013964759326	0.111081009779297	0.644497053177334	1	2	4	3	7	6	6	4	5	8	8	9	9	7	6	7	8	10	7	9	12	9	10	8	9	9	10	10	10	12	13	13	14	12	15	16	14	14	16	15	16	17	17	15	19	18	19	20	16	18	18	18	19	19	21	20	23	21	20	20	24	24	23	26	27	26	28	0	1	2	1	9	3	3	4	3	6	8	6	5	3	8	8	9	10	6	14	11	15	17	19	19	11	16	14	24	11	28	28	32	20	30	27	31	32	35	37	44	38	37	37	39	40	42	43	44	40	41	37	43	36	48	46	0	48	54	43	48	51	52	61	62	62	66	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	1	1	1	2	2	1	1	1	1	2	2	1	2	2	1	1	2	3	2	1	1	1	1	1	2	2	1	2	2	2	2	1	1	1	2	2	2	1	1	1	1	1	2	1	3	2	1	2	1	2
89500	-354.407859403052669	-351.977968279229117	-2.429891123823577	0.000096939979126	0.000008880020553	0.091603285175459	0.631657612036351	0	2	5	3	6	7	6	5	7	6	8	9	9	6	6	8	7	9	7	8	12	8	9	9	10	10	10	11	11	10	12	13	14	13	14	16	14	14	17	16	16	16	16	15	18	17	18	19	19	18	19	18	19	19	21	20	23	21	20	21	25	24	23	26	26	26	28	0	1	4	1	3	3	3	4	5	3	1	6	3	3	4	4	5	10	10	10	30	15	17	19	19	16	11	23	24	2	28	28	17	29	11	21	31	31	36	37	44	28	37	37	39	40	42	37	44	40	41	40	43	30	53	50	0	53	45	40	55	42	60	61	62	62	65	1	1	1	2	1	2	1	1	1	1	4	1	1	1	2	2	1	2	1	1	1	2	1	1	1	1	1	1	1	4	1	1	3	2	3	2	1	1	1	2	1	2	2	1	1	1	1	2	2	1	1	1	2	4	1	2	1	1	1	1	2	3	1	1	1	1	2
90000	-368.014836985443253	-366.023183313278423	-1.991653672164835	0.000120314086641	0.000016836843987	0.139940753880417	0.789036744969386	0	2	4	4	6	7	6	6	7	8	8	9	10	7	8	7	9	11	8	8	11	9	9	9	10	9	8	12	12	11	12	13	14	14	13	16	14	13	17	15	13	15	17	15	18	18	19	19	17	17	18	17	19	18	20	20	21	18	20	22	25	22	22	26	25	25	27	0	1	2	2	3	3	3	4	5	6	8	14	14	3	8	8	14	13	6	6	8	15	5	19	19	8	4	13	24	11	21	13	28	29	27	30	23	31	21	31	31	28	37	41	35	40	43	58	44	40	44	42	49	35	53	50	0	43	45	43	55	51	42	61	62	62	65	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	2	1	1	1	1	1	2	2	3	1	3	1	1	2	1	1	2	1	1	1	2	1	1	1	1	3	1	1	1	1	1	3	2	2	3	1	1	2	1
90500	-330.168472673784038	-327.729260935990112	-2.439211737793932	0.000115430034176	0.000010490036740	0.090877879530455	0.685981276721265	-1	1	4	3	6	5	8	6	6	7	7	8	10	8	7	8	8	11	7	8	12	9	9	9	10	10	8	12	11	10	12	13	14	14	14	16	15	14	17	15	14	16	16	16	18	17	18	19	17	18	19	18	20	19	20	20	23	21	21	20	24	24	23	25	25	27	28	0	1	2	2	1	3	3	4	3	8	4	6	14	6	8	11	9	10	6	10	11	15	17	19	24	27	8	17	24	27	5	17	28	29	30	35	31	31	21	38	31	33	37	41	35	40	42	32	44	46	41	37	48	39	48	50	0	48	39	48	55	41	60	61	62	65	65	1	1	1	1	3	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	2	1	1	3	3	1	2	2	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	2	1	1	3	1	2	4	2	1	1	1	2
91000	-383.164172117086025	-381.347450921318170	-1.816721195767881	0.000117161335549	0.000020236004844	0.172719137663499	0.662997234228819	0	1	5	4	7	6	7	6	5	7	7	8	9	8	8	7	8	10	8	8	11	8	9	8	9	10	10	12	13	12	11	13	14	14	13	16	14	13	16	14	15	16	16	17	18	18	18	16	19	19	18	18	18	19	21	20	23	19	20	20	25	24	23	26	25	27	28	0	1	1	1	3	3	3	4	2	6	8	2	14	3	4	4	9	12	10	6	7	4	5	9	19	4	15	31	25	11	14	5	32	29	8	27	31	31	35	31	31	37	37	41	27	43	28	37	44	46	44	37	31	45	48	46	0	43	39	52	55	44	60	61	62	65	65	1	1	2	2	1	1	1	1	1	1	1	3	1	2	3	1	1	1	1	1	2	2	1	1	1	3	1	1	2	2	1	3	1	1	4	3	1	2	2	1	1	2	2	1	4	1	3	1	1	1	1	2	3	1	2	1	1	2	2	2	2	3	2	1	1	1	2
91500	-367.031820551069927	-365.160466053199059	-1.871354497870852	0.000134348207113	0.000021646644531	0.161123434364335	0.675610135494912	-1	1	4	3	7	7	7	6	6	6	5	9	9	9	7	8	8	10	8	8	12	8	10	9	10	9	9	12	11	12	12	14	14	13	12	14	14	14	17	15	16	16	16	17	17	17	18	20	19	19	17	18	17	18	21	20	23	20	21	20	23	24	22	26	25	26	28	0	1	1	2	3	3	10	11	3	3	3	6	5	7	11	8	5	9	6	10	27	15	17	19	24	8	5	5	24	26	5	23	28	29	27	26	31	28	27	31	37	32	37	41	36	37	28	53	44	40	41	32	28	45	53	46	0	53	54	52	48	44	47	61	62	65	65	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	3	2	1	1	2	3	1	1	5	2	1	1	1	1	2	1	2	1	1	2	1	2	1	1	2	2	1	1	2	1	2	3	2	1	1	1	2
92000	-356.709445022110231	-354.878032668847652	-1.831412353262550	0.000102947075473	0.000017444896913	0.169455002315131	0.624868353130660	0	1	4	3	7	6	7	5	6	7	7	8	8	8	8	8	8	10	7	9	13	9	9	8	10	9	10	10	12	12	13	13	15	14	15	15	13	14	16	15	16	16	17	16	19	16	16	20	18	18	18	18	18	18	21	20	24	21	20	21	24	23	22	26	25	27	28	0	1	2	2	9	3	3	4	3	6	8	6	6	11	8	4	3	14	6	3	4	11	17	19	19	16	16	17	24	27	17	28	32	19	30	27	28	37	21	31	37	32	31	31	54	40	5	53	44	46	31	44	47	39	48	50	0	53	35	43	48	48	60	61	62	65	65	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	4	1	1	1	1	1	1	1	2	1	2	1	1	3	1	2	2	1	2	1	2	1	2	1	1	1	4	1	1	1	2	1	1	1	1	1	1	2	3	2	2	2	1	1	1	1	2
92500	-335.329047893976110	-333.160114842943869	-2.168933051032239	0.000100543735660	0.000011692746325	0.116295125181328	0.709250818323453	0	2	4	2	6	5	7	6	7	7	7	8	9	7	7	4	9	10	7	9	12	8	9	9	10	9	10	11	12	11	11	13	15	13	14	16	13	13	18	15	16	16	15	16	19	17	18	19	18	19	18	18	18	18	21	21	22	21	21	21	23	24	22	25	25	26	27	0	1	1	1	3	3	3	4	5	6	8	7	14	3	8	4	5	14	6	10	27	15	7	7	24	7	14	23	19	11	23	28	23	29	27	21	31	31	35	37	43	43	37	33	30	40	33	53	44	46	41	43	43	35	53	50	0	53	54	52	55	51	60	61	62	65	65	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	3	2	1	1	2	1	2	2	1	1	2	1	1	1	1	1	4	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	4	1	1	1	1	1
