step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103
76500	-563.160978988576176	-570.016466939535576	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.647465073510610	0	1	2	3	2	5	2	4	5	5	6	7	8	9	10	10	12	11	11	10	12	10	13	15	11	12	14	15	15	16	16	18	17	17	17	18	19	19	19	19	20	19	20	20	20	24	23	23	23	24	22	23	22	24	26	25	25	26	27	27	25	28	25	25	27	28	29	29	28	29	30	30	32	31	32	35	34	33	32	34	32	33	34	34	34	36	34	36	35	36	36	35	37	37	37	36	37	38	35	36	39	38	41	0	1	0	7	2	4	1	5	7	5	7	11	11	12	12	13	14	16	14	14	25	11	18	26	14	18	21	18	23	26	26	28	28	28	24	31	32	30	29	35	35	26	32	40	40	38	43	45	44	38	32	32	0	0	38	47	48	44	49	50	51	56	50	0	39	61	59	64	64	47	66	69	64	71	64	70	78	72	68	75	74	74	68	72	69	73	79	87	82	76	80	75	78	82	87	80	89	89	78	84	93	96	93	1	1	1	1	1	1	1	2	3	2	2	1	1	1	2	2	1	1	1	1	1	2	2	2	1	1	1	2	1	2	3	2	1	1	1	1	1	1	2	1	2	3	1	1	1	2	2	1	2	3	2	3	1	1	2	2	1	3	2	2	1	2	1	1	4	1	1	2	2	2	1	1	4	1	2	3	1	2	1	1	1	1	2	2	2	2	2	1	2	1	1	1	2	2	2	2	1	2	1	1	2	1	2
77000	-580.817694870137871	-587.673182821097271	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.602670225514702	1	2	0	2	3	4	3	4	4	5	5	7	9	9	10	11	13	11	12	10	11	9	13	16	14	14	12	15	16	17	16	17	17	17	17	18	17	18	20	20	21	19	19	19	19	23	22	21	24	22	23	25	25	23	26	25	24	24	27	26	24	29	27	26	28	29	29	29	29	29	31	30	30	31	32	35	34	32	32	32	33	33	34	36	35	36	35	37	35	36	33	36	36	38	38	37	36	38	36	36	38	37	40	0	1	0	1	2	4	4	5	4	5	4	11	12	12	14	15	15	13	15	13	22	12	18	26	27	18	21	26	23	26	18	28	28	26	26	31	26	26	28	36	40	38	28	35	35	30	38	45	44	26	47	39	0	0	50	39	48	44	48	50	50	56	56	0	51	52	59	64	64	60	66	69	64	66	64	65	78	72	73	64	74	74	80	72	80	78	73	79	81	76	73	75	72	82	84	85	89	89	72	78	93	84	84	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	2	1	1	1	2	2	2	2	2	1	1	1	2	1	1	2	2	1	3	3	1	2	1	1	2	3	2	2	3	2	1	1	1	1	2	3	1	1	2	2	1	1	2	1	3	3	1	2	1	3	1	1	1	2	2	2	2	3	1	1	2	2	2	2	1	1	1	2	2	3	1	1	2
77500	-586.022025523525372	-592.877513474484772	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.634449682333871	0	1	0	3	3	3	1	5	5	6	6	8	9	10	10	11	12	11	12	9	11	11	12	16	14	15	12	17	15	16	16	17	18	18	17	18	19	19	20	20	19	18	21	20	19	23	22	23	23	23	21	23	24	25	27	24	24	24	27	26	25	28	26	27	27	28	29	28	30	30	30	30	30	31	31	34	34	33	32	32	33	33	33	36	34	36	35	36	35	35	33	35	37	37	36	36	38	39	35	36	38	39	42	0	1	0	7	2	7	1	5	7	5	7	11	11	9	12	11	15	13	13	12	12	12	18	26	22	23	21	23	23	18	26	26	30	30	31	31	32	30	32	35	35	30	28	41	35	38	39	45	40	38	28	39	0	0	46	51	45	44	58	39	52	60	56	0	60	43	59	64	64	65	66	68	64	66	64	65	72	72	64	68	74	74	73	72	75	78	91	75	82	70	79	80	78	82	69	80	89	89	78	72	86	101	101	1	1	1	1	1	2	1	2	2	2	2	1	2	2	2	2	1	1	1	1	3	1	1	1	2	1	1	2	2	3	1	1	1	1	1	1	2	1	2	2	2	1	2	1	1	2	1	2	2	2	2	1	1	1	1	2	2	2	1	2	1	1	1	1	1	3	1	1	1	2	1	1	2	1	2	3	2	2	3	2	1	1	1	3	2	2	1	3	1	3	1	2	2	2	2	2	1	3	1	3	1	1	2
78000	-590.253164650827330	-597.108652601786730	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.585462095129824	-1	1	0	1	3	5	3	5	5	5	4	7	8	9	9	11	13	12	13	10	12	10	13	15	13	15	13	16	15	16	16	17	17	17	17	17	18	19	20	21	20	20	20	20	20	22	23	23	23	25	23	24	24	24	26	25	24	26	28	27	24	29	27	26	27	28	29	29	29	30	30	30	31	31	31	34	35	32	31	35	33	32	35	34	35	37	35	36	36	35	34	34	36	36	38	37	38	37	36	37	38	40	40	0	1	0	1	2	7	4	5	7	5	7	7	7	11	11	15	21	14	20	15	15	13	18	23	21	18	11	24	23	24	26	28	28	18	31	31	34	30	30	41	35	18	33	35	35	24	32	40	40	46	39	43	0	0	46	51	41	49	49	51	32	56	51	0	52	52	49	64	64	65	66	69	64	66	64	65	78	72	68	69	74	66	73	72	75	99	79	79	82	65	79	75	72	82	87	80	89	89	78	84	93	101	100	1	1	1	1	1	1	1	1	1	1	1	2	1	3	2	1	1	2	2	1	2	1	1	1	1	2	4	1	1	1	1	1	1	2	1	1	1	1	2	1	2	4	2	2	2	3	3	2	1	2	2	2	1	1	2	1	3	1	2	2	4	2	2	1	2	2	3	2	1	2	2	1	2	1	2	3	2	2	1	3	1	2	2	3	2	1	2	4	2	4	1	2	2	2	1	1	1	1	2	2	1	2	1
78500	-590.394077855220303	-597.249565806179703	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.550721961829296	0	1	1	2	3	5	4	4	6	5	5	7	9	9	10	11	11	11	12	11	11	10	14	13	14	14	14	17	16	16	15	14	17	18	17	17	19	19	20	19	20	19	21	20	19	24	23	22	24	24	24	24	23	24	27	25	24	26	27	26	26	27	26	27	27	28	30	30	28	29	30	30	31	32	31	35	34	32	32	35	34	34	33	35	36	36	34	36	35	36	33	33	37	38	38	34	38	38	35	35	39	39	41	0	1	0	1	2	4	4	5	7	8	4	11	12	7	11	13	15	14	13	9	15	12	18	18	21	18	21	26	23	32	24	18	23	26	31	31	32	26	28	35	35	26	28	45	35	42	26	45	48	38	39	37	0	0	50	51	48	44	49	50	52	56	51	0	38	61	58	64	64	60	52	69	64	71	64	70	78	72	68	91	71	74	73	72	80	99	79	87	82	70	68	73	100	82	85	68	89	89	72	72	84	84	84	1	1	1	1	1	2	2	1	1	1	2	1	1	2	2	1	1	2	1	3	1	2	2	1	2	2	2	1	1	1	1	1	1	2	1	1	2	3	1	1	2	2	1	1	1	2	3	1	2	2	3	2	1	1	2	1	2	3	2	1	1	1	1	1	3	1	2	2	1	2	2	1	2	1	2	3	1	2	1	1	2	2	1	2	1	1	2	1	1	3	2	1	2	2	1	2	2	1	2	3	2	1	3
79000	-572.819103996577837	-579.674591947537238	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.654180266322568	0	1	0	2	2	4	1	4	6	5	5	6	8	11	9	10	12	11	12	11	12	12	13	15	13	14	12	15	15	16	15	17	17	18	18	17	18	19	19	19	21	17	21	20	20	24	22	23	25	23	24	25	25	24	26	25	24	25	26	26	25	29	27	26	26	28	30	29	30	29	30	30	31	31	31	35	34	32	32	34	32	34	32	34	34	37	35	37	36	35	34	36	36	37	38	35	38	37	37	37	39	40	42	0	1	0	7	2	7	1	5	6	5	1	11	12	12	12	11	20	13	13	12	11	20	18	23	27	18	15	18	23	28	26	26	18	28	31	31	28	30	28	35	35	30	28	40	40	30	32	45	44	38	50	46	0	0	46	47	48	44	49	47	51	63	56	0	28	61	49	64	64	51	66	68	64	52	64	70	78	72	75	75	66	81	73	78	75	93	79	87	82	70	79	87	73	82	85	80	89	89	84	85	99	101	102	1	1	1	1	1	2	1	1	2	2	2	1	2	2	2	2	1	2	2	2	3	1	1	1	1	2	1	2	1	1	1	2	2	2	1	1	1	2	2	1	1	1	3	1	1	4	2	2	2	2	1	1	1	1	2	1	1	2	1	2	1	1	1	1	5	2	2	2	2	3	1	1	2	3	2	2	1	1	1	1	2	1	1	1	2	1	2	1	1	3	1	1	2	2	2	1	1	1	2	1	1	1	1
79500	-565.531913710830736	-572.387401661790136	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.628229016367670	-1	1	1	2	3	4	3	5	5	6	5	7	8	10	9	9	11	12	13	11	12	12	14	15	12	14	14	16	14	17	16	17	18	18	17	18	17	19	20	18	21	20	20	20	20	22	24	23	24	24	22	24	24	23	26	25	24	26	27	26	26	28	27	26	27	29	29	29	28	30	30	31	31	32	31	34	34	33	33	33	34	33	35	35	32	37	35	36	35	35	35	35	38	38	37	36	38	37	37	36	39	38	41	0	1	0	1	2	4	1	5	4	5	7	11	11	15	12	13	12	7	15	11	17	20	18	18	13	18	18	26	18	24	26	24	28	18	31	31	18	30	37	35	35	38	32	40	40	30	39	45	44	42	39	39	0	0	46	39	48	44	44	43	52	63	60	0	60	61	59	64	64	65	66	68	64	71	64	70	72	72	68	68	74	74	80	72	64	78	85	91	82	70	79	85	72	82	96	92	89	89	72	80	99	72	101	1	1	1	2	1	1	2	1	1	2	1	1	2	1	1	1	2	4	2	2	1	1	1	1	2	2	1	2	1	1	1	2	1	4	1	1	2	2	2	1	2	1	2	1	1	2	2	2	2	3	2	2	1	1	2	2	1	3	3	2	1	1	1	1	1	1	1	2	1	2	1	1	3	1	3	2	2	2	2	2	1	1	1	3	2	1	1	1	1	2	2	2	3	2	1	1	2	1	3	1	1	3	1
80000	-569.079165737082349	-575.934653688041749	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.625813106581480	0	1	0	2	3	4	3	4	5	5	5	6	7	10	9	9	10	11	11	12	11	11	13	13	12	14	13	15	16	16	16	17	18	18	17	18	19	17	19	18	20	20	20	20	20	21	23	23	24	24	23	25	23	23	26	26	25	26	28	26	26	27	25	26	27	28	30	30	29	29	30	30	32	31	31	36	35	33	33	33	33	34	33	35	34	37	34	36	36	33	36	34	34	36	37	36	37	38	36	36	37	39	41	0	1	0	2	2	7	1	5	4	5	7	11	12	12	11	13	15	16	15	13	15	17	18	18	19	24	25	18	23	26	26	28	32	38	31	31	32	26	28	35	35	38	32	40	40	26	43	45	44	39	32	51	0	0	50	51	48	44	44	39	47	60	51	0	51	61	58	64	64	65	66	69	64	71	64	60	93	68	69	64	74	74	64	72	83	84	68	87	82	70	80	68	72	81	92	85	89	89	93	78	93	99	84	1	1	1	1	1	1	1	1	2	1	1	1	1	3	2	2	1	1	2	3	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	2	1	2	2	1	1	1	4	2	2	2	3	2	1	1	1	1	2	1	2	4	4	2	1	1	1	2	1	2	3	2	1	1	1	3	1	3	4	1	2	3	3	1	1	3	2	1	1	2	1	1	2	1	2	2	2	2	1	1	1	1	2	1	2	3
80500	-579.370848130559125	-586.226336081518525	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.666774504199655	0	1	2	3	3	5	2	5	5	5	5	7	8	10	11	11	12	11	13	12	11	11	13	15	14	14	14	16	14	15	16	17	17	17	17	18	18	20	19	20	21	20	21	20	19	23	24	23	23	24	22	23	23	25	26	25	24	25	28	26	25	29	26	27	27	28	29	30	29	30	30	30	31	30	31	35	34	33	33	34	33	32	33	35	32	37	36	36	35	35	35	35	36	36	37	35	37	39	35	36	39	40	42	0	1	0	7	2	4	1	5	7	5	4	11	11	11	14	12	21	13	22	15	14	11	18	18	21	18	21	18	23	26	30	28	28	24	31	31	18	18	32	45	35	24	37	45	35	26	37	45	44	38	39	39	0	0	46	43	48	44	49	32	51	56	47	0	47	60	59	64	64	65	66	69	64	61	64	65	72	72	73	64	71	74	73	78	64	77	79	75	82	70	79	85	77	82	85	68	89	89	72	78	100	93	101	1	1	1	1	1	1	1	1	2	1	1	1	2	3	1	2	1	2	1	1	1	3	1	2	2	1	1	2	1	1	1	1	1	1	1	2	3	4	1	1	2	3	2	1	1	4	2	2	2	2	2	2	1	1	1	2	1	2	3	4	2	2	2	1	2	1	1	2	2	2	1	1	2	2	2	3	2	2	1	2	1	1	1	2	2	1	2	2	2	2	1	2	1	3	2	2	1	2	2	2	2	3	2
81000	-556.150124929063736	-563.005612880023136	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.663028995167190	0	1	1	3	2	4	4	4	5	4	6	8	8	10	10	11	12	12	12	11	11	12	14	14	14	14	13	16	15	16	16	18	18	17	18	17	18	19	18	21	20	19	19	19	19	22	22	23	24	24	23	25	22	24	26	24	25	26	28	26	25	27	26	26	27	27	29	30	29	30	30	31	32	32	30	35	33	32	33	32	33	31	34	34	36	36	35	36	35	35	35	35	36	37	37	36	37	37	35	36	38	38	41	0	1	0	1	2	4	4	5	4	5	7	4	11	11	11	13	15	14	16	15	14	14	18	18	27	18	21	18	18	26	26	28	28	18	31	31	28	30	28	45	35	26	39	35	35	30	32	45	44	38	32	56	0	0	46	39	48	49	49	47	51	63	56	0	60	61	59	64	64	65	66	69	64	66	64	70	72	72	75	64	82	66	75	72	80	84	79	83	74	70	79	80	72	89	83	68	89	74	72	73	93	99	101	1	1	1	1	1	1	1	1	1	1	1	3	1	3	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	2	3	2	1	1	2	1	1	1	2	1	1	1	2	2	2	2	2	3	1	1	1	2	3	1	2	2	2	1	1	2	1	1	1	1	3	2	2	2	1	3	4	2	2	1	1	1	2	1	2	2	2	2	2	2	1	1	3	1	1	2	1	1	3	1	2	3	2	1	2	1
81500	-579.285332808568796	-586.140820759528197	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.617828702214746	0	1	0	3	2	4	4	4	5	5	5	8	9	10	9	11	13	11	12	12	12	11	13	14	14	15	13	16	15	16	15	17	17	18	17	18	18	20	19	19	20	19	19	20	21	24	23	24	25	25	23	24	24	24	27	26	23	26	27	25	26	28	25	27	27	28	29	30	29	29	30	30	31	31	31	33	35	32	33	34	33	33	32	35	35	35	35	36	35	35	34	35	36	38	37	35	37	37	36	34	39	39	41	0	1	0	2	2	4	4	2	4	8	7	11	12	11	11	15	16	12	11	12	15	12	18	19	27	18	14	24	23	16	18	28	26	30	31	31	28	42	28	35	35	30	32	35	41	38	33	57	44	46	28	28	0	0	50	63	45	40	49	26	51	63	32	0	39	61	59	64	64	47	61	69	64	71	64	70	73	72	73	69	74	74	64	72	73	78	79	79	82	65	73	91	78	82	80	73	89	89	78	72	78	93	101	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	1	4	2	2	2	1	1	1	2	1	1	1	3	2	1	1	1	1	2	1	1	2	1	2	1	1	1	1	2	3	1	2	1	4	3	1	1	1	1	1	3	1	4	2	2	3	1	4	2	1	2	1	3	2	1	3	1	2	2	2	1	1	1	1	1	2	2	2	2	1	2	1	4	2	1	2	2	2	2	2	1	2	1	4	2	1
82000	-573.548578435563172	-580.404066386522572	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.517758861237852	0	1	0	3	3	4	2	4	4	5	5	8	7	10	9	10	12	11	12	11	11	11	13	15	14	13	13	16	15	16	16	17	18	16	18	17	19	19	20	19	20	20	20	20	20	23	24	23	24	24	23	24	24	24	25	23	24	25	27	26	25	29	27	25	26	28	29	28	27	30	29	30	32	31	30	34	34	33	32	33	34	33	35	35	36	34	36	36	35	36	35	34	36	37	38	37	36	37	36	37	38	40	41	0	1	0	7	2	7	1	5	4	5	4	11	11	15	11	13	14	13	20	15	14	12	18	18	21	18	21	23	23	26	26	23	28	23	31	31	32	24	34	35	35	38	32	40	40	42	43	45	44	42	43	32	0	0	46	28	48	44	58	51	51	63	65	0	28	61	49	64	64	39	47	69	64	71	64	70	78	72	68	64	82	74	73	73	83	78	79	73	82	65	80	80	80	82	85	83	89	89	72	93	99	93	93	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	1	2	1	1	1	2	1	3	1	1	1	1	1	2	2	2	1	1	1	1	1	3	2	1	1	1	1	1	1	2	2	1	2	2	2	4	1	1	1	3	1	2	1	2	1	1	1	1	5	2	2	2	1	5	3	2	3	1	2	2	1	2	1	2	1	1	2	2	1	1	2	3	2	5	1	1	1	2	1	1	1	1	2	1	1	2	2
82500	-581.104821074300503	-587.960309025259903	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.592450640991008	1	2	1	2	3	4	3	5	4	5	5	6	8	10	9	9	13	11	13	10	12	12	13	16	14	14	13	15	15	15	15	17	17	17	17	18	17	18	19	19	19	20	20	20	20	24	23	23	25	25	23	23	24	24	26	26	24	26	27	26	25	28	26	26	27	28	29	28	29	29	29	31	29	29	32	35	33	33	32	33	32	33	34	35	35	37	34	35	35	34	35	34	37	38	37	36	37	39	35	35	38	39	41	0	1	0	1	2	7	4	5	4	5	4	11	12	12	12	12	22	16	15	12	15	16	18	26	27	18	21	26	23	26	18	18	28	26	31	31	28	30	32	35	31	38	23	40	41	38	43	40	44	51	33	39	0	0	46	47	45	44	49	39	51	56	47	0	60	51	49	64	68	60	61	69	64	66	73	65	72	72	73	68	74	74	68	72	92	84	79	87	66	70	75	79	72	74	85	75	89	94	78	78	96	101	101	1	1	1	1	1	1	1	2	1	1	2	1	1	2	2	2	1	1	2	2	2	2	1	1	1	2	1	1	1	1	2	2	1	2	1	2	1	1	2	1	3	1	3	1	1	2	2	2	3	1	4	1	1	1	2	1	2	2	1	2	1	2	1	1	1	2	3	2	1	2	2	1	2	1	2	3	1	2	2	3	1	2	3	3	1	1	1	1	2	3	2	1	2	4	1	2	1	1	1	1	1	1	2
83000	-547.978199418860072	-554.833687369819472	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.658497141066930	0	1	1	2	3	4	2	4	5	5	5	7	7	10	9	11	11	11	12	10	13	11	13	15	14	14	12	15	15	16	16	17	17	17	18	18	18	20	19	19	21	20	20	19	21	24	24	22	24	25	23	24	23	24	26	25	25	26	28	26	24	29	27	27	27	27	30	29	30	30	29	30	30	31	32	36	35	32	32	33	32	33	34	34	34	36	35	37	35	36	34	34	35	37	37	36	37	38	37	36	38	39	40	0	1	0	1	2	4	1	5	7	5	4	11	11	12	11	13	11	20	20	11	17	11	18	26	21	18	15	18	23	26	26	28	28	28	26	31	28	30	32	35	36	26	28	35	40	38	51	45	44	46	39	32	0	0	46	51	48	49	58	43	43	56	56	0	60	52	59	64	68	47	51	64	64	71	64	70	78	72	73	72	74	81	75	69	73	93	79	87	74	70	79	80	72	82	85	92	89	89	93	72	78	99	102	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	4	1	1	2	1	4	1	1	1	2	2	2	1	1	1	1	1	1	3	1	1	2	1	1	1	2	2	1	1	2	1	1	2	1	2	2	1	1	1	1	1	1	1	3	2	2	1	1	1	1	1	2	1	3	3	2	1	1	2	2	2	2	1	2	1	1	1	2	1	1	2	1	2	2	1	1	2	2	2	1	1	2	1	3	3	1	1
83500	-581.859303657046553	-588.714791608005953	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.627522542807442	-1	1	0	1	2	5	4	4	6	5	5	7	7	10	9	10	12	11	10	10	13	11	13	15	14	13	14	15	14	16	16	17	17	16	17	18	18	19	20	19	21	19	20	20	21	23	23	23	23	24	23	22	24	24	27	26	24	26	27	25	25	28	27	26	27	28	30	28	29	29	30	30	31	31	31	36	34	31	32	33	33	33	35	35	36	37	35	37	35	34	36	35	36	37	37	36	37	38	35	37	37	39	41	0	1	0	1	2	4	1	5	7	5	7	7	11	11	11	13	22	16	12	15	22	15	18	26	21	18	21	18	23	26	26	30	23	23	31	31	28	30	32	35	35	30	32	40	35	38	43	45	44	30	39	34	0	0	46	28	48	41	58	33	39	52	60	0	51	61	59	64	64	65	66	68	64	66	64	70	78	72	68	64	66	74	73	72	79	93	68	87	81	65	75	80	72	82	75	80	89	89	72	78	83	101	102	1	1	1	1	1	2	3	1	1	1	1	1	1	2	2	2	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	2	2	2	2	2	2	2	1	3	2	1	1	2	3	2	3	1	1	2	5	1	2	1	3	2	3	1	1	2	2	2	2	1	1	1	1	3	2	2	4	2	1	2	3	2	1	2	2	2	1	3	2	1	3	3	1	4	2	4	2	1	2	3	3	1	2	1
84000	-597.287356111841405	-604.142844062800805	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.561648120519142	0	1	1	3	2	4	2	4	6	6	6	7	9	10	10	11	12	12	13	12	12	11	13	15	13	14	14	15	15	17	16	18	17	17	17	17	18	19	19	19	18	20	20	20	20	23	23	23	24	25	24	24	24	24	26	25	24	26	27	25	26	29	27	26	28	28	30	29	30	29	30	29	29	31	30	36	35	33	32	33	34	33	34	34	34	36	36	36	35	34	35	36	36	37	36	35	38	38	37	37	38	40	41	0	1	0	7	2	4	1	5	6	5	7	4	11	11	11	12	13	12	20	15	13	14	13	18	14	18	21	16	23	18	26	28	23	23	31	31	23	23	28	41	35	30	32	40	40	32	37	45	44	38	32	39	0	0	46	51	45	44	49	51	52	56	47	0	51	52	59	64	64	39	66	64	64	66	64	90	84	72	75	69	74	74	75	72	73	84	79	68	82	70	85	85	75	81	73	68	89	89	77	84	80	101	84	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	1	3	1	1	1	1	2	2	1	1	1	2	1	3	1	2	2	1	1	1	2	2	2	1	1	2	1	1	1	3	3	2	2	2	3	2	1	1	2	1	2	3	2	1	1	2	2	1	2	1	1	2	2	6	1	2	1	2	2	1	1	2	1	2	1	1	2	3	3	2	3	3	1	2	1	1	4	1	2	2	1	1	1	1	2	2	3
84500	-561.668175558179314	-568.523663509138714	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.665216795370826	-1	1	0	3	2	5	1	4	6	5	4	7	9	10	10	11	13	12	10	12	12	12	14	16	13	14	14	16	15	17	16	18	18	18	18	17	19	19	20	20	21	20	21	20	21	22	23	23	24	24	24	24	22	25	26	25	25	26	25	26	25	28	26	27	28	28	30	29	29	29	30	31	31	32	30	35	34	33	32	33	33	33	34	34	35	36	35	37	36	34	35	35	37	35	36	35	37	39	37	36	39	39	41	0	1	0	7	2	7	1	5	7	8	4	11	9	11	12	19	21	16	11	12	14	19	18	18	21	18	25	18	23	26	26	24	24	24	31	31	28	26	32	31	35	38	28	35	40	38	39	45	44	46	39	39	0	0	46	43	41	40	49	47	52	51	56	0	60	61	58	64	64	60	66	75	64	71	64	90	72	72	73	75	74	74	68	72	64	77	79	79	82	70	75	73	78	82	83	80	94	89	72	78	80	77	101	1	1	1	1	1	2	1	1	3	1	1	2	2	2	1	1	1	1	3	3	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	2	3	1	1	2	1	2	1	1	2	2	1	2	2	2	2	1	1	2	2	3	3	1	2	1	2	1	1	1	1	2	2	2	2	1	1	2	1	2	1	2	1	1	2	1	1	2	2	3	1	2	2	1	2	2	2	2	2	1	1	1	2	2	1	2	3	1
