step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72
47500	-524.260124188752684	-522.627313695084808	-1.632810493667863	0.000185672266082	0.000042079692283	0.226634236610400	0.512155456466472	1	8	6	9	8	12	13	11	13	15	13	14	14	15	15	16	16	16	17	18	15	15	16	17	17	17	17	19	18	17	18	20	19	19	21	20	20	21	19	24	22	25	25	23	26	24	23	27	26	26	27	26	28	27	28	30	30	30	30	29	30	33	31	35	33	35	40	40	39	41	43	49	0	1	1	2	1	2	3	2	8	12	3	6	7	11	6	8	12	9	10	10	9	12	13	7	16	10	11	7	23	21	9	19	16	14	23	19	23	37	6	37	13	41	47	39	42	38	23	42	44	0	47	47	43	44	42	40	60	52	51	47	51	61	35	49	53	56	63	62	66	69	68	0	1	2	2	1	3	2	3	2	2	1	3	2	1	1	1	3	1	1	1	2	1	1	1	2	1	1	2	3	1	1	2	2	2	2	2	2	2	1	4	2	4	1	1	2	1	2	2	1	3	1	2	2	2	2	1	2	1	2	1	3	2	1	4	4	2	2	4	3	2	1	2	1
48000	-486.175543056932327	-484.376548563561016	-1.798994493371314	0.000148129084559	0.000026191405090	0.176814736744514	0.538789869719065	2	8	6	9	9	12	12	12	14	15	13	14	14	14	16	16	16	16	17	17	15	16	17	17	16	16	16	20	18	17	16	18	18	18	21	19	19	22	21	23	21	24	24	23	25	25	24	28	26	25	26	27	28	27	30	28	30	31	31	31	29	32	31	33	35	36	39	39	40	43	42	46	0	1	1	3	3	2	3	2	2	12	2	11	6	2	14	9	5	7	12	10	11	12	8	6	14	11	8	32	30	13	6	19	17	25	23	19	13	29	29	13	24	35	37	41	41	47	41	47	44	0	42	44	46	40	56	42	45	35	51	42	49	61	42	52	64	62	64	61	66	69	69	0	1	2	2	2	1	2	3	2	2	1	2	1	1	2	1	1	4	2	1	1	1	1	3	4	1	1	2	1	1	2	2	1	1	2	3	1	3	2	2	4	2	1	2	1	2	1	1	1	1	1	1	2	1	2	1	3	3	6	2	4	1	2	3	2	2	2	3	4	1	2	1	1
48500	-470.941314726905944	-469.070323256798190	-1.870991470107762	0.000226227801058	0.000036466976220	0.161195821421809	0.658807240880741	3	5	7	8	11	13	13	13	14	16	14	14	13	15	15	14	15	15	16	17	16	16	16	17	18	18	15	20	18	17	16	19	20	18	21	18	20	22	21	24	22	25	23	23	25	24	25	27	27	26	27	27	28	29	27	29	30	28	29	31	30	32	31	35	33	36	38	39	40	42	43	48	0	1	2	2	3	5	5	5	6	12	5	5	5	7	16	5	8	9	11	10	12	11	5	9	14	21	12	32	30	23	18	19	25	5	10	19	29	37	30	37	23	38	39	35	37	37	44	47	42	0	43	44	43	52	46	52	53	40	42	52	49	52	61	65	56	63	59	67	67	59	68	0	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	4	2	1	1	1	2	4	4	1	1	1	1	2	1	2	1	1	2	2	3	1	2	1	1	2	3	2	2	2	1	2	1	2	5	1	1	5	2	1
49000	-556.134098514512630	-554.431145031250708	-1.702953483261908	0.000179127195525	0.000036292424200	0.202607002768254	0.496291054027165	3	6	8	9	10	12	11	12	14	15	13	14	15	14	15	16	17	15	16	17	14	16	16	17	17	17	15	18	18	17	17	20	20	18	21	19	21	23	21	23	21	25	22	23	26	25	26	27	26	25	26	27	28	28	29	29	30	30	30	32	31	32	30	33	35	36	36	38	41	43	42	49	0	1	1	3	4	7	2	3	8	21	3	4	4	4	2	13	9	9	10	14	8	11	15	18	3	10	12	9	23	13	6	10	34	12	5	25	8	32	15	11	12	25	25	39	11	37	39	49	40	0	38	41	46	52	45	49	48	35	38	59	63	38	53	52	52	61	60	61	66	66	62	0	1	1	2	1	1	1	2	2	1	1	4	2	3	3	5	1	1	1	1	2	2	1	1	1	5	1	1	2	1	1	3	3	1	1	6	1	4	2	2	4	3	5	3	1	5	1	2	1	2	1	3	2	2	1	2	1	2	5	3	1	1	3	1	4	4	2	2	4	3	4	3	1
49500	-533.324893455382380	-531.670574708070035	-1.654318747312399	0.000207579295852	0.000045392010527	0.218673111596789	0.404029118466942	3	8	7	9	11	12	12	12	14	15	13	14	14	15	15	14	17	15	16	17	16	16	16	16	18	18	16	18	18	18	19	18	20	18	22	19	20	22	21	24	22	26	24	23	25	25	24	28	26	26	25	26	29	28	29	29	30	29	28	30	30	33	32	35	35	36	38	39	40	43	42	48	0	1	1	1	3	5	4	2	5	11	6	4	5	5	7	4	8	5	11	10	12	4	5	10	13	19	11	18	5	7	9	12	30	14	22	28	23	37	7	38	30	37	37	41	38	37	37	45	40	0	37	40	41	47	45	45	46	35	45	46	51	61	61	57	51	43	52	43	62	62	61	0	1	3	2	4	2	1	2	2	2	1	1	2	1	2	2	2	2	2	2	1	2	4	1	1	3	1	1	3	4	3	2	2	1	1	4	1	1	1	4	1	2	3	3	1	2	2	2	1	1	1	2	1	4	2	3	2	3	3	1	2	2	2	2	2	5	5	6	6	3	6	4	1
50000	-530.391482873748714	-528.322006247970535	-2.069476625778155	0.000183519859005	0.000023610664558	0.128654548265720	0.470627635602342	3	7	7	8	11	13	12	12	14	15	14	14	14	13	15	16	15	16	16	16	15	15	16	17	18	17	16	19	19	16	18	19	19	18	21	20	21	22	21	21	21	25	24	21	25	25	25	26	26	26	25	28	27	28	29	29	30	31	30	30	29	31	32	33	35	36	39	38	40	42	43	49	0	1	1	1	4	5	2	4	8	3	6	4	5	4	14	8	3	9	22	21	7	7	7	20	7	20	12	19	30	17	18	19	34	14	10	19	5	13	23	29	23	41	39	17	39	23	41	40	29	0	41	51	51	43	48	53	47	46	48	48	42	46	48	52	51	42	66	62	66	61	69	0	1	2	2	2	1	1	3	3	1	4	1	3	2	2	1	2	5	1	1	1	1	2	1	1	5	1	1	1	2	1	1	2	1	2	3	2	4	5	2	1	2	2	2	3	2	3	2	3	3	1	2	1	1	2	2	2	3	4	1	2	1	3	4	3	6	6	2	5	2	5	2	1
50500	-512.613422934114965	-510.537637595334672	-2.075785338780333	0.000183506200403	0.000023453382509	0.127807030265304	0.406391160717392	3	6	7	9	9	11	11	11	13	14	13	14	14	15	15	13	16	15	15	17	16	16	16	17	17	16	16	19	19	18	19	19	19	19	21	20	20	23	21	22	22	26	24	23	25	26	26	28	27	27	27	25	28	28	30	30	30	31	30	31	30	32	31	35	32	36	38	40	39	41	42	48	0	1	1	3	1	2	5	5	6	11	7	6	5	13	8	6	4	9	10	10	11	10	8	6	14	10	12	19	30	23	13	19	6	25	13	19	23	17	29	37	17	52	37	37	35	13	52	42	43	0	39	37	49	45	43	53	52	46	42	43	49	51	43	43	54	61	46	63	63	61	68	0	1	2	2	1	2	2	1	2	1	1	1	1	4	1	2	1	4	1	1	2	2	1	3	3	1	1	1	2	1	1	2	2	4	1	3	2	2	4	1	1	2	1	3	2	2	6	1	1	2	1	3	3	1	2	2	2	3	1	3	4	1	2	3	6	2	3	7	3	4	6	1	1
51000	-523.565686356057313	-521.661955926248311	-1.903730429809018	0.000214528940963	0.000033229068306	0.154893172721264	0.513724191268232	3	6	8	8	9	13	12	12	14	15	13	15	15	14	15	14	15	16	16	18	12	17	16	17	17	18	16	18	18	18	17	19	18	18	19	20	20	22	21	21	23	25	25	23	26	26	25	27	26	26	27	28	26	28	30	29	29	31	31	30	30	33	31	33	35	36	39	38	40	43	40	48	0	1	2	2	3	2	5	5	11	11	3	11	5	4	7	8	5	9	10	10	5	12	8	9	8	12	13	19	25	23	14	28	6	17	23	28	11	11	29	37	40	29	41	40	39	44	41	47	47	0	45	43	39	44	43	53	52	35	51	52	45	55	42	58	64	62	44	62	58	61	62	0	1	1	1	1	1	3	1	1	1	1	3	1	3	3	2	1	4	1	1	2	2	1	2	2	3	1	1	1	1	2	2	1	2	1	1	1	4	5	1	1	1	3	2	1	2	2	1	1	1	1	1	2	2	3	3	2	1	8	3	2	2	1	4	1	1	2	7	2	5	6	4	1
51500	-542.028109787657172	-540.155113147403199	-1.872996640254004	0.000194143200953	0.000031217590012	0.160796720454304	0.422241300696499	2	8	6	8	10	12	12	11	11	15	12	14	14	14	15	15	16	14	16	16	15	15	16	17	17	18	16	19	19	18	17	19	18	18	22	19	20	23	22	24	23	25	24	23	26	25	25	27	26	25	27	27	29	28	29	28	30	29	30	31	31	32	31	33	34	36	39	39	39	41	42	48	0	1	1	1	4	5	5	3	2	2	3	9	11	6	7	9	8	4	12	18	2	2	13	9	14	22	18	19	23	16	9	19	14	3	37	26	21	18	30	37	3	35	35	35	40	24	35	47	23	0	44	44	42	46	40	43	47	45	40	53	56	61	55	57	60	62	53	61	61	49	66	0	1	3	2	4	1	1	1	1	2	5	3	2	1	1	2	2	2	4	1	1	5	3	1	5	2	2	1	2	2	2	2	2	2	5	1	1	2	5	2	2	9	1	1	1	1	5	1	1	5	1	3	1	2	1	2	3	4	2	3	1	3	1	1	2	2	4	5	4	6	6	2	1
52000	-564.355200966258622	-562.663105900066967	-1.692095066191613	0.000160894251203	0.000033141991404	0.205986175121285	0.446490154459404	2	6	7	9	11	12	13	12	13	14	11	14	15	14	15	14	16	14	15	17	16	16	16	17	17	18	15	19	17	17	16	19	18	18	21	20	20	22	21	24	23	26	24	24	25	26	26	27	26	26	28	27	28	28	28	30	30	30	29	31	29	30	30	35	33	37	40	38	40	43	41	47	0	1	1	1	3	5	5	5	3	2	4	11	10	4	4	7	8	4	12	11	10	12	5	5	7	20	5	19	13	13	6	19	15	14	13	26	13	39	23	38	13	9	37	4	23	43	10	46	35	0	41	40	48	41	42	53	48	45	54	52	47	29	41	35	51	47	24	63	68	63	43	0	1	3	2	5	2	1	1	1	2	4	1	1	1	2	4	1	1	2	1	3	1	2	2	2	3	1	2	2	1	1	3	2	1	1	3	1	4	1	2	1	4	6	3	8	5	2	5	1	2	1	3	1	1	3	1	1	1	3	1	2	1	6	4	6	2	7	11	3	1	7	8	1
52500	-561.045436092385103	-559.301808838419561	-1.743627253965524	0.000209366689138	0.000039959321187	0.190858065110562	0.456844653511605	3	6	7	8	10	13	12	13	13	15	13	15	13	14	15	14	16	16	15	18	16	16	17	18	18	18	16	18	18	17	17	19	19	16	21	19	21	22	22	24	23	24	22	23	26	25	25	28	26	27	27	28	28	27	30	30	30	28	31	31	31	33	31	34	33	35	39	40	39	43	42	49	0	1	1	1	1	4	5	4	4	11	3	2	4	7	8	7	11	9	11	13	10	10	18	18	34	17	12	19	4	5	11	19	34	14	24	19	12	24	18	44	13	39	32	35	39	20	40	49	42	0	20	42	49	37	49	44	45	38	56	42	11	38	47	44	60	56	56	64	66	54	64	0	1	2	3	2	3	2	1	3	2	1	3	4	5	1	1	1	3	2	1	3	1	1	1	2	1	1	1	2	5	3	2	2	2	1	1	2	2	2	3	1	4	1	1	1	2	4	1	1	1	1	4	2	1	3	2	3	2	2	1	3	9	5	3	5	1	3	6	3	2	7	8	1
53000	-470.389159214414065	-468.750075609508258	-1.639083604905813	0.000143755362114	0.000032237289385	0.224251039483446	0.545708150468565	3	7	7	8	10	12	12	13	14	15	13	15	13	14	14	15	16	16	16	17	15	17	17	18	16	17	14	19	18	16	19	19	19	19	20	19	20	22	20	22	22	25	24	23	25	25	25	27	26	27	27	27	27	28	29	30	29	30	30	31	30	33	31	33	35	36	39	37	40	42	42	48	0	1	1	1	4	5	5	5	2	11	2	11	5	7	4	14	8	11	9	10	27	12	8	6	14	12	2	10	7	13	18	10	14	25	29	27	29	37	29	35	37	38	38	41	35	41	43	41	42	0	38	47	47	52	51	53	47	51	49	61	37	63	51	42	60	62	65	62	66	66	69	0	1	3	2	3	1	1	2	1	3	1	3	2	2	1	3	1	1	1	1	2	1	2	3	3	2	1	4	2	2	2	1	3	3	2	1	3	2	1	1	1	1	2	1	1	3	1	1	2	1	1	4	1	1	1	1	2	2	2	2	1	3	2	2	3	1	3	2	2	2	3	1	1
53500	-551.879106977827405	-550.224942409034838	-1.654164568792605	0.000190051610359	0.000041569633910	0.218728133013332	0.494575860212902	3	7	8	8	10	9	13	12	13	15	12	14	15	14	14	14	14	15	15	17	15	16	15	17	18	17	17	20	17	17	18	19	20	18	21	19	19	22	21	24	22	26	24	24	25	26	25	27	24	26	27	27	27	28	29	29	30	31	30	29	30	31	32	34	34	37	36	39	40	43	42	45	0	1	1	1	3	4	2	5	6	11	4	2	3	4	8	5	8	6	12	10	7	12	14	8	2	12	22	19	3	7	9	21	16	7	13	12	29	36	23	38	37	38	38	29	39	40	37	40	38	0	47	43	40	42	7	13	45	46	54	52	42	47	42	56	63	42	60	63	66	69	69	0	1	2	2	2	1	1	5	1	2	1	1	3	3	3	1	2	1	3	1	1	1	1	1	3	4	1	1	2	4	3	4	2	2	4	4	3	1	1	2	1	2	2	1	3	1	1	2	2	1	1	1	1	2	1	8	6	3	3	2	1	3	4	3	2	1	6	2	4	1	2	2	1
54000	-568.521173870958819	-566.474073447660658	-2.047100423298169	0.000258882466104	0.000034104617265	0.131737841413933	0.488322733608670	3	8	7	9	10	12	12	13	13	15	12	15	13	13	14	15	16	14	15	18	15	15	17	16	17	17	17	17	18	17	19	18	20	19	21	19	20	22	20	24	21	26	25	23	26	25	26	27	26	26	25	27	25	29	29	28	30	29	30	31	30	33	31	34	34	36	40	39	40	39	40	47	0	1	1	1	3	2	2	5	2	4	5	11	3	6	5	5	15	2	11	21	2	18	9	6	10	19	21	19	14	4	12	19	25	13	18	19	30	34	34	39	29	24	41	41	40	39	10	43	53	0	41	41	33	46	29	45	38	52	54	51	53	60	53	53	54	62	57	64	30	63	65	0	1	3	1	4	1	2	2	1	2	4	1	2	3	1	2	3	1	3	1	1	4	1	2	2	1	2	1	1	2	3	2	2	2	2	3	2	1	1	1	2	1	7	2	2	1	4	5	1	1	1	2	3	2	2	5	1	5	1	1	3	2	1	3	4	2	2	5	2	10	2	3	1
54500	-541.729174519116214	-540.040330061244163	-1.688844457872061	0.000166635904891	0.000034496893950	0.207019573436688	0.460459191800226	2	8	8	9	11	10	11	10	13	14	13	14	15	15	15	15	15	15	17	18	16	16	16	18	16	17	16	18	19	18	16	19	19	19	20	18	20	21	21	23	22	26	24	22	25	22	25	25	26	26	28	27	28	28	27	30	30	30	30	30	30	32	31	33	34	36	39	38	40	43	41	47	0	1	1	2	3	2	2	4	6	5	3	3	7	7	11	7	8	9	21	5	10	11	5	5	2	10	12	19	31	13	3	19	16	20	17	19	13	25	31	37	39	29	29	35	46	20	41	43	13	0	47	45	47	42	47	51	48	42	46	46	39	57	13	38	52	56	52	46	59	71	67	0	1	3	3	1	1	1	1	1	1	2	3	3	2	2	1	2	2	1	1	4	1	1	3	3	4	1	1	1	3	1	4	1	2	1	3	1	3	2	3	1	1	4	2	1	2	2	2	1	5	1	1	1	2	1	2	1	2	2	5	3	6	1	7	6	3	3	7	7	3	1	1	1
55000	-529.657488055666590	-527.941418014783153	-1.716070040883402	0.000155612536463	0.000030915185759	0.198667706741315	0.471804924089923	3	7	8	9	11	13	11	12	14	15	12	13	13	14	16	15	15	16	17	17	15	14	16	16	16	17	17	20	19	18	18	20	18	19	21	20	20	20	20	24	22	25	24	22	25	25	25	27	25	26	27	27	28	29	28	27	29	30	31	32	31	31	31	35	34	36	38	38	40	39	42	49	0	1	1	2	2	5	3	5	6	3	2	2	7	5	14	14	5	9	10	10	3	11	13	6	2	10	21	20	5	23	18	20	14	16	39	25	29	5	5	38	12	35	35	37	38	38	13	49	29	0	40	42	49	49	42	40	48	47	51	49	41	57	53	54	40	63	52	62	67	46	69	0	1	3	3	1	2	1	2	1	1	2	2	4	1	1	1	1	2	1	2	2	3	1	1	3	6	1	1	2	3	1	1	2	2	3	1	2	1	3	6	3	5	2	2	1	2	3	6	1	3	1	1	1	2	2	2	2	2	3	2	3	5	2	2	2	5	3	4	3	1	6	2	1
55500	-547.260228435619297	-545.556429831077025	-1.703798604542327	0.000177635557397	0.000035944302528	0.202348578489426	0.410191683519405	3	7	8	9	10	12	12	12	14	16	13	15	13	15	16	15	16	15	15	17	16	16	15	18	15	17	16	19	18	17	19	18	20	18	19	19	19	23	22	24	23	26	24	24	24	25	26	28	26	26	27	27	25	28	29	30	30	30	30	31	29	32	32	33	34	37	38	38	40	43	42	49	0	1	1	2	4	5	3	4	6	11	3	11	5	11	14	7	23	3	11	4	23	18	4	13	3	11	11	19	20	7	30	19	15	7	20	19	8	35	29	39	25	24	24	13	38	43	35	49	40	0	49	39	45	38	38	13	48	30	51	47	45	41	45	58	56	47	40	56	68	61	69	0	1	2	3	1	1	1	3	2	1	1	3	1	3	1	1	1	1	4	1	4	1	1	4	2	3	2	2	2	1	5	1	2	2	3	1	2	4	3	2	1	4	2	2	4	1	1	3	1	1	1	1	2	1	2	2	6	1	6	1	2	3	5	4	2	2	6	7	3	1	8	1	1
56000	-519.464238372786440	-517.761456744160569	-1.702781628625924	0.000180222432635	0.000036523811975	0.202659632547649	0.492305156699866	1	6	8	9	9	11	12	13	13	15	14	14	14	14	15	15	14	15	17	16	15	16	16	17	17	17	16	19	18	18	19	19	19	17	18	19	20	22	21	21	21	24	24	22	26	25	26	26	26	26	27	27	28	27	29	29	31	31	30	31	30	33	32	35	34	37	39	38	40	42	42	48	0	1	2	2	3	5	2	5	6	6	4	4	4	5	7	7	3	9	11	21	7	17	5	13	17	20	4	26	11	23	6	24	25	16	13	13	23	31	10	29	35	40	38	41	42	42	46	42	42	0	39	12	40	38	52	29	48	56	49	51	39	61	52	60	61	62	57	66	66	63	69	0	1	2	1	3	1	1	2	2	1	2	3	3	3	2	1	2	4	1	1	1	1	1	4	2	1	1	3	1	2	1	4	1	1	1	2	1	3	2	4	2	3	2	1	1	1	1	1	1	1	1	2	6	4	2	1	7	2	1	2	2	4	1	3	3	2	2	4	1	1	4	2	1
56500	-527.767715464033586	-525.931576732331450	-1.836138731702093	0.000241020875752	0.000040594843646	0.168428745101163	0.510448706668143	2	5	7	8	10	13	12	12	12	15	13	14	14	13	14	14	17	16	17	17	15	16	17	16	18	18	17	19	17	18	18	19	18	19	22	19	20	23	21	22	21	25	24	21	25	25	25	26	26	26	26	27	27	28	29	29	30	30	30	31	29	32	31	34	32	36	39	40	40	43	41	49	0	1	1	2	2	9	5	5	5	12	3	11	4	5	5	3	13	9	10	10	13	12	14	6	2	10	12	19	5	29	9	19	14	7	8	19	11	31	17	31	23	38	41	13	44	29	44	43	41	0	41	42	46	35	53	53	48	49	42	47	47	38	49	39	40	65	63	61	66	66	66	0	1	1	2	1	1	1	1	1	1	1	3	1	3	2	2	3	1	2	1	1	1	1	2	1	7	2	1	2	3	1	2	1	3	4	4	1	4	1	3	2	2	1	1	3	2	2	3	1	3	1	3	1	1	3	1	2	2	1	3	3	2	3	2	6	5	1	4	6	3	4	2	1
57000	-519.297922108922648	-517.568494749231263	-1.729427359691332	0.000128871358542	0.000025105003482	0.194806695345093	0.402535656632274	2	6	7	9	9	11	12	12	13	16	14	15	13	14	14	16	16	15	16	17	14	16	15	18	17	17	17	18	18	16	17	19	19	18	21	20	21	22	20	20	22	25	25	23	25	25	25	27	26	26	27	28	29	28	29	27	30	29	29	32	31	32	30	35	35	36	37	40	41	42	41	48	0	1	1	3	2	3	5	5	6	13	2	13	5	13	7	14	8	9	11	10	6	12	6	11	14	11	11	19	5	2	2	19	34	14	30	19	31	31	23	29	39	38	41	40	30	35	41	49	38	0	35	43	35	44	52	38	35	45	45	46	49	63	43	44	51	62	53	66	66	66	66	0	1	2	2	1	1	1	1	2	1	1	4	1	3	1	1	1	4	2	1	1	2	1	2	2	2	2	2	2	4	5	6	1	1	2	3	2	3	2	3	1	1	2	2	1	4	2	2	1	2	1	2	2	5	3	1	1	4	3	3	3	2	1	3	6	4	2	5	2	3	3	2	1
57500	-532.474813617067070	-530.804584795799087	-1.670228821267991	0.000179973310257	0.000038360018298	0.213142816807520	0.515590264054738	3	7	7	9	9	12	13	12	13	15	14	11	14	13	15	14	17	16	14	16	15	17	16	17	17	17	16	18	18	17	19	19	20	19	21	20	21	21	22	23	23	25	25	23	25	25	26	27	26	26	27	28	27	28	29	30	30	30	29	30	30	33	30	33	34	37	40	39	40	43	43	47	0	1	1	3	3	5	5	5	12	12	12	2	8	5	7	14	8	9	2	11	11	19	13	10	16	12	11	21	13	7	24	20	25	25	23	22	5	28	22	39	23	23	44	35	40	40	23	46	40	0	45	35	41	41	47	45	39	45	51	42	49	39	47	60	62	61	59	63	66	69	69	0	1	2	1	1	1	2	2	2	1	2	2	2	1	2	1	1	2	2	4	1	1	2	1	1	1	2	1	3	2	2	2	2	1	1	2	2	6	2	3	1	4	4	1	2	1	1	3	1	1	1	1	3	2	2	1	2	3	2	2	3	2	7	3	1	1	4	5	4	2	2	2	1
58000	-557.172213995498964	-555.342028820859468	-1.830185174639496	0.000249051169922	0.000042269794190	0.169723331166184	0.451882598720041	2	7	8	8	11	11	12	13	14	16	14	14	13	15	15	14	15	15	16	18	16	16	16	17	16	18	16	20	18	18	18	20	19	18	21	18	20	23	21	24	22	25	24	24	25	25	25	27	27	26	27	27	28	28	28	28	28	29	30	31	31	32	31	33	34	34	38	36	40	41	43	48	0	1	1	1	4	3	5	6	2	11	7	4	5	5	5	5	6	6	9	21	5	5	13	21	7	25	18	22	23	23	13	10	24	18	5	22	5	29	29	3	31	41	41	13	43	41	28	45	43	0	41	43	41	38	46	51	42	42	54	53	49	17	47	52	49	43	38	65	38	51	68	0	1	3	3	3	3	1	1	1	3	1	1	3	1	2	2	1	2	3	1	2	2	2	1	1	2	1	1	3	1	1	3	2	1	1	5	2	5	3	1	9	1	2	1	4	1	2	3	1	2	1	2	1	3	2	2	1	1	2	1	2	2	8	3	4	3	5	7	1	5	5	4	1
58500	-545.460671927179988	-543.692233471111081	-1.768438456068913	0.000245754495969	0.000045296007713	0.184314055107497	0.509482473459161	2	8	7	6	11	11	12	11	14	14	13	15	14	14	15	15	16	16	16	18	16	16	16	18	18	16	16	18	18	15	19	19	19	18	21	20	20	22	20	24	22	25	24	24	26	26	25	26	26	26	27	27	28	29	30	29	31	30	31	30	30	33	31	34	35	36	38	37	40	40	42	48	0	3	4	1	3	2	5	3	5	6	6	10	7	6	7	7	9	14	10	10	11	13	13	14	6	11	14	9	23	6	14	10	15	4	14	22	25	2	23	37	37	37	23	34	37	29	37	41	14	0	41	43	44	52	43	37	51	48	48	40	48	47	56	52	56	62	40	61	62	62	70	0	1	1	1	2	2	2	1	2	2	1	1	1	1	2	2	1	1	1	2	2	1	1	1	2	3	3	1	2	1	2	2	2	2	6	3	2	1	8	2	2	1	2	4	2	3	5	2	2	9	1	3	1	2	1	3	3	2	2	3	3	2	3	1	3	4	2	5	3	4	3	1	1
59000	-512.971099498248805	-511.173226839225549	-1.797872659023282	0.000178057931095	0.000031530493146	0.177079970277796	0.388497229612919	2	8	7	8	10	12	12	12	13	14	12	12	14	14	16	15	14	16	16	17	16	17	17	17	16	17	16	19	19	17	19	19	19	19	22	19	21	22	22	23	22	24	24	24	26	25	25	26	26	27	28	27	26	28	28	29	27	29	29	31	30	32	32	34	34	36	40	38	40	42	42	48	0	1	1	1	4	5	5	2	12	11	4	1	8	8	7	5	5	9	10	3	2	21	13	10	14	10	11	21	23	8	24	26	7	14	13	19	20	13	23	41	16	33	13	37	41	40	39	47	44	0	49	47	47	37	47	53	46	43	49	45	49	56	47	60	63	62	65	62	66	69	69	0	1	4	4	2	1	1	1	3	1	1	2	6	1	1	2	4	2	2	2	5	3	1	1	1	1	2	2	3	2	2	1	1	3	3	4	2	2	4	2	1	3	2	4	2	3	1	2	1	1	1	1	2	1	2	2	2	1	2	2	2	2	2	4	2	1	1	3	3	2	2	2	1
59500	-513.260385819957264	-511.615957567075554	-1.644428252881676	0.000157338379225	0.000034970211816	0.222261167225121	0.478947405771496	2	8	7	8	10	13	13	11	12	15	13	13	14	14	15	15	17	15	16	16	15	16	15	17	17	18	16	19	17	17	17	20	20	15	21	19	20	21	21	24	22	25	25	22	25	25	24	27	26	27	27	27	29	29	30	29	27	31	31	31	30	32	31	33	34	35	38	37	40	43	42	48	0	1	1	3	2	5	8	2	3	3	3	9	8	7	9	14	13	6	12	12	11	12	9	27	34	11	9	9	10	3	10	12	14	7	13	20	10	29	29	38	30	40	47	38	35	30	23	47	42	0	49	41	57	48	46	46	46	49	51	44	42	61	56	54	59	62	65	61	68	69	69	0	1	3	3	1	1	1	1	2	4	4	2	1	2	1	1	1	1	1	2	1	1	2	2	1	1	3	2	3	1	4	1	3	2	1	4	2	3	3	2	2	3	1	1	1	2	3	4	2	1	1	1	3	1	1	2	2	1	2	2	5	2	1	1	3	2	2	2	3	1	2	2	1
