step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64
40500	-368.904084358282148	-367.034277856448114	-1.869806501834026	0.000117687602974	0.000018998604909	0.161432508000300	0.590764724958244	3	6	8	17	19	21	22	23	23	25	22	25	25	23	24	25	25	25	26	27	28	27	27	28	24	32	29	33	29	32	30	30	32	30	31	31	31	31	31	32	33	33	31	32	32	33	33	33	33	36	32	33	34	33	35	37	34	37	34	35	38	36	38	38	0	1	1	0	4	5	6	6	4	8	6	7	14	6	11	14	14	8	25	9	18	16	17	18	6	17	20	39	24	24	21	13	15	22	29	29	19	31	12	35	33	26	19	0	27	34	29	36	37	24	24	51	26	37	21	39	29	26	42	35	37	33	62	48	1	1	3	1	1	1	1	1	4	1	1	2	1	1	1	1	1	1	1	2	2	1	1	2	1	4	2	1	1	2	2	2	5	1	1	1	2	1	2	1	1	1	3	1	1	1	2	1	1	3	1	1	1	1	3	2	2	1	1	2	4	2	1	2
41000	-388.442191124185626	-385.680442368087654	-2.761748756097988	0.000145516800610	0.000010231352943	0.070310458312285	0.621982214666011	4	5	7	16	20	21	22	22	23	25	22	24	23	24	26	26	26	26	26	27	30	28	27	29	27	32	29	34	28	31	30	31	30	31	32	30	30	32	31	32	33	33	29	32	33	33	33	32	33	35	33	31	34	34	34	36	33	37	35	35	37	36	38	36	0	1	2	0	4	4	5	4	4	6	5	7	7	11	14	9	9	14	8	15	24	16	10	14	19	21	20	40	18	10	15	33	18	8	21	29	10	24	18	52	34	36	8	0	24	34	48	29	24	47	52	37	24	30	37	51	36	49	42	51	64	42	64	42	1	1	1	1	2	2	1	2	3	2	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	2	2	1	2	3	1	1	2	2	2	1	1	1	3	1	2	1	1	3	2	2	1	1	2	2	2	1	1	2	2	1	1	1	2	1
41500	-401.034727228229485	-398.720895437120475	-2.313831791109032	0.000154567304639	0.000015680304123	0.101446448584393	0.593280772257775	4	5	8	16	19	21	21	22	23	25	23	25	24	24	26	25	26	26	27	27	30	29	28	28	26	32	29	33	28	32	30	30	31	31	31	32	31	30	32	31	33	34	32	32	33	33	32	32	33	35	32	33	35	32	32	36	34	36	33	36	34	35	38	39	0	1	2	0	4	4	5	6	8	13	6	7	9	9	14	8	14	14	9	6	24	6	19	18	12	31	19	25	20	38	19	18	19	22	14	19	9	6	40	24	36	59	20	0	27	22	29	19	37	59	38	15	35	22	31	48	28	52	43	35	36	9	48	61	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	2	1	1	3	3	1	4	1	1	1	1	1	3	1	1	2	1	2	2	3	3	3	4	1	2	1	1	2	1	2	3	3	2	1	1	1	3	2	1	1	2	1	2	1	2	1	6	3	3
42000	-411.201860277920957	-409.495243393979308	-1.706616883941663	0.000102553178088	0.000020663589256	0.201491456830536	0.450374305933786	3	5	7	14	19	20	22	22	23	24	23	24	25	24	24	24	26	26	26	28	30	27	29	28	27	31	30	34	30	32	30	31	31	30	29	30	31	32	32	31	32	33	31	33	32	33	33	32	34	36	31	32	34	33	33	36	33	37	35	35	38	38	38	37	0	1	2	0	4	5	6	4	7	4	5	5	9	6	8	8	14	9	9	12	13	12	17	18	13	9	10	12	18	35	10	6	35	10	14	24	5	31	29	12	36	51	25	0	27	34	36	36	19	42	24	43	37	32	32	51	48	49	42	52	37	37	37	32	1	1	1	1	2	1	1	4	1	6	2	2	1	2	2	1	1	2	2	3	2	2	1	1	1	4	3	4	3	1	2	4	2	2	3	1	6	1	2	3	1	2	2	1	1	2	1	1	3	2	2	1	1	1	1	4	1	1	2	1	4	3	4	3
42500	-408.675557804161201	-406.666641368173373	-2.008916435987846	0.000138079198413	0.000018957693887	0.137295799114072	0.685239911825299	4	5	8	15	19	21	20	23	23	25	22	25	24	23	24	26	25	26	25	28	29	28	28	28	28	29	29	33	29	32	29	30	31	30	31	32	32	30	32	33	33	33	32	30	32	33	33	31	32	32	33	30	34	33	34	36	34	37	34	33	38	36	38	37	0	1	2	0	4	5	5	6	6	9	5	14	6	6	9	14	11	8	8	18	24	16	9	10	10	5	11	26	7	25	15	23	26	22	18	48	23	21	16	37	36	29	24	0	27	16	52	52	35	32	35	8	39	30	35	40	36	26	50	33	62	38	64	29	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	2	2	1	1	1	3	2	2	4	3	1	4	1	2	1	2	1	2	1	2	1	3	1	1	2	2	1	2	3	2	1	1	1	1	3	1	1	1	1	1	4	1	1	1	2	1	4
43000	-411.725930684613104	-409.416541682921093	-2.309389001692018	0.000142901910552	0.000014555392026	0.101855825227327	0.525167083423899	5	6	8	16	18	20	21	23	24	25	21	24	25	24	25	26	25	26	26	27	29	28	28	29	28	32	30	32	29	31	30	30	30	31	31	31	31	31	31	31	33	32	33	32	32	34	33	33	32	36	34	32	33	33	34	36	35	36	34	35	37	37	38	37	0	1	2	0	4	5	6	6	8	7	6	7	8	5	5	8	8	11	11	14	23	6	13	13	13	22	18	35	15	12	10	18	21	22	25	24	18	21	24	24	31	29	25	0	10	12	29	36	39	59	19	21	14	30	26	60	42	37	42	52	51	50	64	52	1	1	2	1	1	1	1	2	1	2	1	2	1	3	3	1	1	2	3	2	1	3	2	2	1	2	2	1	2	2	2	2	1	2	1	1	3	1	1	1	2	2	2	1	4	4	2	1	1	1	3	1	4	1	1	1	1	3	1	1	1	1	1	5
43500	-416.420059419588199	-413.878297363379204	-2.541762056208996	0.000147941194944	0.000012345256194	0.083447049337739	0.598631187251086	3	5	6	17	18	20	20	21	24	23	23	24	23	25	25	24	26	25	26	25	28	28	29	27	28	29	28	32	26	32	31	30	31	30	31	30	32	31	32	31	32	33	32	30	33	34	32	32	33	36	34	33	34	34	32	35	33	37	34	35	36	38	37	38	0	1	2	0	4	5	5	6	13	8	8	10	8	10	13	10	15	8	7	11	15	16	17	14	24	18	18	35	10	31	9	21	21	18	32	29	32	21	40	26	15	36	7	0	26	22	29	40	31	59	52	33	22	31	15	43	36	43	37	52	43	29	47	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	2	2	1	1	1	2	1	1	2	1	5	1	2	3	1	3	1	1	1	1	4	1	6	1	2	3	3	1	1	1	1	1	4	1	2	2	1	4	1	2	2	5	3	1
44000	-416.201233905298750	-414.303711483863310	-1.897522421435447	0.000129948783171	0.000020279069926	0.156054327183836	0.473581843714586	4	6	8	17	19	20	21	22	22	25	22	25	24	25	25	26	26	26	27	27	28	27	27	28	28	30	28	32	30	32	29	31	30	30	32	30	32	31	31	31	33	33	32	33	33	34	32	31	34	35	34	33	34	34	35	36	35	36	33	34	38	36	39	38	0	1	2	0	4	4	6	6	5	8	5	7	6	8	6	11	15	8	12	18	15	18	6	8	19	15	11	20	12	25	13	12	21	22	21	21	7	15	26	19	48	36	11	0	11	34	36	14	25	59	52	28	32	30	29	24	48	43	28	52	57	37	57	62	1	1	1	1	2	2	1	1	2	2	2	2	2	1	2	2	1	2	1	1	2	1	3	3	1	3	2	2	3	1	2	4	1	2	1	1	6	4	1	1	2	1	4	1	5	2	1	3	3	2	1	1	2	1	3	5	3	2	1	1	2	3	2	1
44500	-385.835871078366154	-383.773320414199191	-2.062550664166950	0.000137752475685	0.000017852151020	0.129595863384445	0.597680744866031	4	5	7	16	18	21	19	22	23	25	22	25	24	23	25	25	27	26	26	27	29	28	28	29	28	29	29	33	29	31	29	31	30	30	31	31	31	32	31	33	32	32	32	31	33	33	32	32	33	35	34	32	35	32	34	35	35	38	35	35	37	37	37	38	0	1	2	0	4	5	5	6	6	5	7	14	14	6	6	13	14	11	13	7	12	18	17	15	19	14	10	39	10	21	15	15	8	22	13	18	25	26	26	33	29	24	25	0	20	34	35	36	32	29	52	39	35	30	24	52	48	29	42	52	57	40	57	50	1	1	1	1	1	2	1	1	2	3	1	1	1	1	2	1	2	3	1	3	2	1	1	3	1	2	2	1	2	2	2	3	3	1	4	2	2	3	1	2	1	2	2	1	3	2	1	1	1	3	1	1	2	1	3	2	2	5	2	2	1	2	1	1
45000	-341.219188645624797	-338.958150309537473	-2.261038336087307	0.000118659815256	0.000012635591678	0.106485853284007	0.694397620029437	4	5	7	17	19	21	22	23	24	23	22	23	25	25	25	26	27	25	27	27	27	28	27	29	28	30	30	33	30	32	30	30	32	30	31	31	31	31	30	31	33	33	32	33	33	34	32	32	33	35	34	32	34	33	35	37	34	36	35	35	36	36	39	38	0	1	2	0	4	5	6	6	8	6	6	7	9	11	10	11	13	10	16	14	10	16	14	9	18	21	20	35	24	10	9	10	26	22	39	29	21	31	24	26	48	29	35	0	27	34	32	36	24	42	52	24	34	37	38	51	28	28	29	52	48	57	62	62	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	2	2	1	1	1	1	4	3	2	1	1	1	1	3	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	2	1	2	2	1	2	2	2	2	1	2	1
45500	-371.611724208619648	-369.304572356395170	-2.307151852224499	0.000154022241472	0.000015719965039	0.102062954601210	0.615234276186317	3	4	7	15	19	20	22	22	24	25	22	24	24	24	25	26	26	25	26	26	29	28	28	29	28	31	29	31	30	30	30	30	30	30	31	32	30	31	31	33	34	34	30	31	32	33	33	32	34	36	33	32	35	34	33	36	35	37	34	35	36	34	38	38	0	1	2	0	4	5	6	6	11	8	6	11	7	6	13	18	18	13	9	12	6	16	17	10	19	24	11	32	19	25	24	21	15	22	33	27	27	15	33	39	43	48	10	0	21	34	29	21	35	59	25	35	51	30	21	43	62	43	36	40	24	29	61	62	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	4	1	1	2	1	1	2	1	2	1	1	1	3	1	1	2	1	2	1	1	2	1	2	1	3	2	1	1	2	1	2	1	1	2	2	2	1	4	1	1	2	2	1	2
46000	-420.554155088281334	-418.270562123034210	-2.283592965247119	0.000135381499293	0.000014118301557	0.104285309517916	0.545127274972556	4	6	7	16	19	20	21	23	23	25	22	25	22	23	26	24	26	26	26	27	28	29	27	28	27	32	29	34	29	32	30	29	31	31	30	32	30	32	28	32	34	33	32	32	32	34	32	32	33	35	31	31	35	33	34	37	33	36	33	34	38	36	39	39	0	1	2	0	4	4	5	13	6	14	6	7	7	13	13	5	14	14	12	9	16	39	18	8	19	31	11	40	8	35	25	39	29	22	18	24	19	52	8	39	48	43	19	0	20	25	24	29	12	36	21	22	49	43	52	51	29	52	29	29	62	29	61	61	1	1	1	1	2	2	1	1	2	1	2	2	1	1	1	2	1	2	1	2	2	1	1	2	1	1	3	1	4	1	2	1	1	1	2	3	2	1	1	2	1	1	2	1	3	3	1	2	4	2	2	2	1	1	2	2	2	1	2	2	1	3	1	1
46500	-408.665271705833561	-407.064892138452365	-1.600379567381174	0.000165112744458	0.000039603597576	0.239857908643317	0.703956376712823	4	5	7	17	19	20	22	23	24	25	22	25	24	25	26	26	26	23	27	27	28	27	27	27	27	29	29	34	29	31	31	30	30	30	32	31	31	32	31	32	34	33	31	31	32	32	33	32	34	35	32	31	34	32	32	36	35	37	34	36	38	37	35	38	0	1	2	0	4	5	6	6	6	18	6	7	18	18	13	9	13	11	14	11	15	6	10	13	18	15	22	52	19	19	26	16	12	24	32	33	25	26	24	39	22	37	22	0	9	16	52	36	25	42	10	12	22	32	32	41	48	59	14	59	39	63	59	41	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	2	1	1	2	1	1	1	1	2	2	1	1	2	2	2	1	3	1	2	1	5	2	1	1	3	1	4	2	3	1	1	1	2	1	5	1	3	2	1	1
47000	-390.923751150510213	-388.428235606873614	-2.495515543636587	0.000156225727740	0.000013541373130	0.086678252844860	0.604466730653681	4	5	7	17	19	21	22	23	23	24	23	24	24	24	26	25	27	25	26	27	29	28	29	28	28	30	29	34	28	30	30	30	31	30	32	32	32	30	31	33	34	32	33	33	33	33	32	31	34	36	33	33	34	34	34	35	35	38	34	35	37	37	36	39	0	1	2	0	4	5	5	5	6	5	6	9	7	9	10	7	12	9	10	8	24	16	14	5	19	7	17	40	6	19	17	9	31	22	26	48	24	17	29	39	52	24	35	0	20	34	29	29	51	40	30	14	52	32	45	40	37	37	51	40	57	32	36	61	1	1	1	1	1	1	2	2	1	3	1	1	1	1	1	1	2	1	1	2	1	2	2	3	1	3	1	1	2	1	2	5	1	1	1	1	2	1	1	1	1	2	1	1	4	2	2	1	1	2	2	6	1	2	1	1	2	3	1	1	1	2	2	2
47500	-430.579193881303411	-428.405786485695955	-2.173407395607452	0.000199889133147	0.000023144228340	0.115785325475281	0.608652231875007	4	6	8	16	19	20	22	22	22	25	23	25	25	24	26	25	26	26	26	27	29	29	28	29	26	32	28	33	30	32	31	29	31	29	30	32	31	32	31	33	34	34	29	32	31	32	32	31	34	35	33	31	34	33	34	36	34	37	34	35	35	38	39	35	0	1	2	0	4	5	6	6	4	8	8	14	9	6	13	8	5	8	16	18	13	16	17	18	9	14	25	24	18	21	43	19	32	13	7	48	23	39	10	32	47	43	19	0	27	14	24	21	21	29	19	23	22	25	26	26	47	39	36	17	28	42	24	26	1	1	1	1	2	1	1	1	3	2	1	1	2	2	1	1	3	1	1	1	2	2	1	1	2	3	1	2	2	2	1	2	1	1	3	1	2	1	2	2	1	2	1	1	1	4	2	1	2	2	4	1	2	3	1	2	1	2	1	4	1	2	4	2
48000	-412.381181624838973	-410.431213427729006	-1.949968197109942	0.000154889982630	0.000022722644202	0.146701831944933	0.598996185581147	4	6	8	16	19	20	22	23	24	25	22	25	25	25	24	26	27	26	27	27	29	27	28	28	28	30	29	32	28	32	29	31	31	29	31	31	30	31	31	32	33	34	33	32	33	32	32	33	34	34	34	33	35	33	35	37	34	37	35	34	37	37	38	38	0	1	2	0	4	5	6	6	6	9	6	7	6	9	8	6	14	15	14	8	10	13	17	10	19	18	16	35	19	21	9	18	8	16	25	18	16	15	20	20	39	36	26	0	27	34	24	39	16	32	26	14	39	24	40	38	40	37	50	35	29	49	42	42	1	1	1	1	2	1	1	2	2	1	1	2	2	1	1	3	1	1	1	2	2	1	1	1	1	3	1	1	1	1	1	2	4	1	1	2	2	3	2	1	1	2	1	1	2	2	1	1	4	1	1	3	2	3	2	2	1	4	1	1	5	2	2	3
48500	-400.646793593812674	-398.525434381981142	-2.121359211831521	0.000159357020105	0.000019433711040	0.121950768327804	0.670964998908800	4	5	7	17	19	20	20	23	22	23	23	24	25	24	26	25	27	26	25	27	27	27	28	29	27	29	29	32	30	30	31	30	32	30	30	31	32	32	30	32	33	34	31	33	30	33	32	33	33	35	32	33	34	32	34	36	33	38	34	35	36	37	38	39	0	1	2	0	4	5	5	9	6	9	6	5	10	8	14	12	18	8	9	11	15	16	10	11	19	23	11	11	12	24	26	13	10	12	26	32	39	34	18	35	29	36	25	0	20	29	15	36	31	28	32	51	35	32	38	34	39	34	28	52	29	61	29	62	1	1	2	1	1	1	1	1	1	1	2	3	1	1	1	1	1	1	2	2	1	1	2	3	1	1	3	4	3	1	2	2	3	5	1	1	1	1	2	1	2	1	2	1	1	1	3	1	1	1	1	1	2	1	1	2	2	3	1	1	3	1	2	1
49000	-394.419928415760012	-392.046231307113771	-2.373697108646258	0.000183113600233	0.000017610669335	0.096173464518848	0.719590954118783	4	5	8	17	19	20	21	22	23	25	23	24	24	24	26	26	27	26	26	28	29	29	29	29	28	31	29	33	28	32	30	30	31	30	31	30	31	32	30	32	34	34	33	30	32	33	32	31	34	35	32	29	33	33	34	35	33	36	34	35	38	35	38	38	0	1	2	0	4	4	6	6	6	8	6	6	8	8	11	10	14	10	13	9	15	16	17	25	19	21	20	24	18	10	12	6	21	16	24	9	19	13	25	24	37	29	37	0	27	34	29	24	43	48	19	18	32	37	38	43	31	28	36	24	35	48	60	57	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	4	2	4	2	2	1	3	2	4	1	1	2	3	1	1	2	1	2	1	1	2	3	2	1	1	1	2	2	2	2	3	3	2	1	4
49500	-400.514329251860431	-398.095108573414564	-2.419220678445893	0.000181893518238	0.000016815110268	0.092444801939707	0.555028416246289	4	6	7	16	19	20	22	22	23	24	21	24	22	25	24	26	26	26	26	27	29	29	28	27	27	32	30	32	27	31	31	29	29	30	31	31	31	32	32	30	34	34	32	31	32	33	32	31	34	36	34	32	34	33	35	36	33	36	34	35	37	37	36	39	0	1	2	0	4	4	11	6	13	6	4	7	6	13	13	13	14	13	13	18	15	18	18	15	9	40	10	14	14	40	32	15	15	18	27	27	12	29	35	33	28	36	32	0	37	21	18	21	43	41	52	21	37	30	25	32	48	49	32	8	63	28	60	60	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	2	1	2	2	1	2	1	1	1	2	1	4	3	2	1	1	2	2	2	1	1	4	2	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	4	4	1	1	2	8	1	2	1	3
50000	-373.353321177685871	-371.184338424089844	-2.168982753596023	0.000149018622796	0.000017329292505	0.116289442082421	0.561712551139818	4	5	7	15	18	19	21	22	23	24	21	24	24	24	26	25	26	25	27	26	29	28	28	28	28	30	29	33	27	30	30	30	32	30	30	30	31	32	29	32	33	34	33	32	33	33	32	32	34	35	31	31	34	33	34	37	34	37	34	35	36	37	38	38	0	1	2	0	4	5	6	7	8	8	5	5	8	8	14	9	10	9	11	13	15	16	17	8	14	15	20	36	13	39	21	24	31	22	24	19	9	24	14	35	36	47	32	0	20	34	36	39	24	37	25	15	22	30	37	40	47	40	25	51	50	37	61	61	1	1	1	1	1	1	1	1	1	1	2	4	1	1	1	1	1	1	3	1	2	2	1	3	2	1	2	1	1	1	1	1	1	1	1	3	4	2	1	1	2	1	2	1	4	2	2	1	2	2	1	2	3	2	1	3	1	2	3	2	1	4	1	1
50500	-395.613470074968745	-393.962656832835592	-1.650813242133177	0.000119385499963	0.000026256590957	0.219931155499549	0.533041196501515	3	5	7	16	19	20	22	22	24	24	22	23	25	24	26	26	26	26	27	27	29	28	28	26	28	31	29	33	29	31	29	31	31	31	32	31	30	32	30	32	33	32	29	32	31	33	32	32	32	36	32	29	35	32	34	34	34	37	34	35	37	36	39	39	0	1	2	0	4	5	4	6	8	8	6	6	14	8	7	10	10	12	18	17	15	16	17	9	10	19	17	24	18	7	15	11	31	22	11	29	14	26	24	10	29	29	19	0	20	34	52	25	43	59	13	25	51	37	33	40	48	40	42	56	35	7	61	61	1	1	1	1	1	1	3	1	1	1	1	2	1	1	2	1	2	2	1	1	2	1	1	1	2	2	2	3	2	3	1	3	2	1	6	1	3	1	3	2	2	2	2	1	2	1	1	2	1	1	3	1	1	1	1	1	1	3	1	1	2	8	1	2
51000	-424.260145469827762	-422.020063981864894	-2.240081487962849	0.000214497085783	0.000023293890996	0.108597703837950	0.536323792351970	4	6	8	17	19	20	22	22	22	24	22	23	24	25	25	26	26	26	27	26	28	29	28	29	27	30	28	33	29	29	31	31	31	31	31	31	31	32	30	32	34	34	32	32	32	34	33	32	32	36	33	31	32	33	35	34	35	36	33	36	37	36	37	38	0	1	2	0	4	4	6	6	4	8	6	7	6	4	10	12	10	8	18	9	15	27	5	27	10	8	13	39	18	19	18	21	21	16	24	29	25	24	18	24	9	21	34	0	21	31	18	36	8	42	52	24	26	19	37	37	54	38	35	39	48	57	60	28	1	1	1	1	2	1	1	1	3	1	1	1	1	5	1	1	1	1	1	1	2	1	3	1	1	4	2	2	1	1	3	1	2	2	1	1	2	2	1	1	6	2	1	1	2	2	4	1	4	1	1	1	1	3	2	2	1	2	1	4	2	1	1	2
51500	-392.459559582881866	-390.101467235785094	-2.358092347096793	0.000150409433189	0.000014665788182	0.097505773883858	0.615294673264396	3	6	8	17	19	20	21	22	24	25	22	25	23	22	26	26	27	24	27	27	29	27	28	28	27	31	29	31	29	32	29	31	30	31	31	31	30	29	31	32	33	33	32	32	32	33	33	33	32	36	33	32	35	34	35	35	34	36	35	35	36	38	39	37	0	1	2	0	4	4	4	4	14	7	7	14	14	5	18	7	10	14	7	10	15	10	17	19	13	21	20	24	8	28	15	10	15	22	21	29	10	12	15	38	43	36	23	0	27	34	24	36	32	32	52	32	34	52	26	48	48	19	42	38	28	64	64	61	1	2	1	1	1	2	2	3	1	2	1	1	1	1	1	2	1	2	5	1	1	1	1	1	2	1	1	2	2	1	1	3	2	2	1	1	2	3	1	1	1	1	3	1	2	1	2	1	1	3	1	1	2	1	2	1	1	4	1	2	1	1	1	1
52000	-377.979748394209139	-375.641251521143261	-2.338496873065893	0.000132515920795	0.000013148254983	0.099220191087352	0.663927608761516	4	6	8	16	20	20	21	22	24	25	22	25	24	24	26	25	26	26	26	26	30	28	28	29	28	30	30	34	28	32	29	28	32	31	28	31	31	31	30	32	32	33	31	32	32	34	32	33	33	35	33	32	34	33	33	36	34	37	33	33	38	37	38	37	0	1	2	0	4	4	5	6	8	14	7	7	8	8	10	8	9	9	14	11	10	14	17	10	19	15	20	18	18	14	12	18	26	22	19	21	32	31	35	24	43	36	8	0	27	34	36	36	24	42	52	39	22	30	38	30	48	56	37	52	56	36	64	36	1	1	1	1	2	2	1	2	1	1	1	2	1	1	1	2	1	1	1	2	2	1	1	2	1	2	2	3	1	3	2	1	1	2	1	1	2	1	1	1	1	1	4	1	2	2	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	3	1	2
52500	-416.456979052737267	-414.381456764771713	-2.075522287965530	0.000145203059326	0.000018563075978	0.127842182282866	0.445281521328158	4	6	7	16	20	21	22	23	24	23	23	22	25	24	25	26	25	26	27	27	28	29	28	28	28	30	29	33	29	31	31	29	31	31	31	31	31	30	31	32	33	33	32	31	33	33	33	32	34	35	34	33	35	33	34	36	35	37	32	33	37	35	37	38	0	1	2	0	4	4	4	12	12	12	6	6	8	8	5	8	5	14	18	7	14	16	15	10	13	13	6	35	18	16	26	8	38	22	24	19	9	18	12	36	29	37	4	0	27	39	36	36	35	59	12	35	35	6	43	38	32	51	26	18	60	41	32	62	1	1	1	1	2	2	3	1	1	1	1	1	1	1	2	2	3	1	1	2	2	1	1	2	2	2	3	1	1	3	1	3	1	1	2	1	3	2	5	1	2	2	9	1	3	2	1	1	1	2	6	1	2	6	2	2	2	1	1	3	2	1	4	2
53000	-377.105229475202179	-374.704616955835434	-2.400612519366743	0.000116437851775	0.000010938321343	0.093941284356272	0.566711975622934	4	5	8	16	19	21	22	23	22	24	22	24	24	24	26	26	27	25	26	27	29	28	29	28	28	32	29	33	29	31	30	30	30	30	31	30	29	31	31	32	33	34	31	33	33	33	32	32	34	36	34	33	33	34	35	36	34	38	34	35	37	38	39	38	0	1	2	0	4	5	4	9	6	11	6	8	6	6	14	18	14	8	10	7	15	14	17	12	19	32	20	25	13	6	7	8	37	24	15	29	8	31	31	16	36	48	25	0	20	34	36	36	18	59	24	37	14	43	40	30	48	49	29	24	28	29	64	61	1	1	1	1	2	1	3	1	1	1	1	1	2	2	1	1	2	1	1	2	2	2	1	2	1	1	1	4	3	4	4	3	1	2	3	1	3	1	1	3	1	1	2	1	3	1	1	2	4	1	4	2	5	1	2	3	1	2	1	2	2	4	1	1
53500	-409.261908117687085	-407.302561858103388	-1.959346259583677	0.000119694341539	0.000017371509073	0.145132249775170	0.533440979763899	4	6	7	16	19	20	21	22	24	24	22	24	24	24	26	24	27	24	26	28	29	28	28	27	26	30	30	34	29	31	30	31	30	30	31	29	32	32	31	32	33	32	31	33	32	34	31	31	33	35	33	33	34	33	34	36	34	36	35	36	37	36	38	38	0	1	2	0	4	4	5	6	11	8	6	7	8	5	6	8	12	6	10	12	14	9	15	13	13	10	20	52	6	14	13	19	13	22	10	13	39	21	21	19	48	15	24	0	13	24	36	18	37	42	32	32	34	32	19	28	35	43	52	51	62	24	62	61	1	1	1	1	2	2	1	1	1	1	1	2	1	2	3	1	1	2	1	1	2	2	1	2	1	2	1	1	3	5	2	3	2	1	3	2	1	2	1	2	1	2	2	1	4	4	1	3	1	2	1	2	1	1	2	1	1	2	1	1	1	4	1	1
54000	-378.812481681313670	-376.057105505999971	-2.755376175313711	0.000142135528851	0.000010041340335	0.070646237549513	0.544573096511765	4	6	8	16	20	21	21	22	23	24	23	24	24	24	26	25	26	26	26	28	28	28	29	29	28	29	30	32	29	32	31	30	31	30	32	31	31	30	31	31	33	33	32	33	32	33	32	33	34	35	33	32	33	33	33	36	34	37	34	34	35	37	38	38	0	1	2	0	4	4	4	4	4	7	5	8	4	7	8	14	10	10	14	9	8	16	17	15	19	14	6	11	7	13	24	18	9	22	7	26	25	21	21	24	35	33	13	0	20	34	33	36	40	59	40	40	34	37	33	49	41	43	35	52	29	29	62	61	1	1	1	1	2	3	2	2	3	1	2	1	3	1	2	1	1	1	1	2	2	2	2	1	1	3	3	3	4	4	1	2	3	1	4	1	2	1	2	1	1	1	4	1	2	2	1	1	2	1	1	1	2	1	1	2	1	2	1	2	3	4	1	2
