step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69
37500	-194.541273724070550	-192.981241642341445	-1.560032081729119	0.000000193662270	0.000000242888491	1.254185911965800	0.915166260492875	3	2	4	3	4	4	5	6	7	9	7	10	9	9	8	10	9	10	10	9	12	12	12	11	13	10	12	14	15	14	15	14	16	16	18	19	18	19	20	18	22	23	22	22	23	23	25	23	24	24	22	25	21	26	24	25	25	25	26	26	25	26	27	26	27	30	31	34	37	2	0	1	2	1	4	4	6	3	9	7	13	11	11	5	17	9	10	10	11	26	12	19	14	21	10	26	23	25	22	25	21	30	30	34	34	30	22	35	25	39	39	37	35	44	38	41	44	48	51	39	49	36	46	46	48	45	41	45	49	46	55	41	57	47	59	52	67	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2
38000	-213.578139732229886	-212.213147264037559	-1.364992468192325	0.000000672711509	0.000000341994198	0.508381667124146	0.745162729262850	3	2	4	4	4	5	5	6	6	7	7	10	11	10	9	9	7	9	11	10	13	11	12	11	14	11	13	14	16	13	16	16	15	18	20	18	18	20	20	20	22	24	22	22	23	23	25	23	24	25	23	25	23	25	26	26	26	26	26	27	24	24	27	25	27	30	30	34	38	2	0	1	1	2	4	3	5	5	7	8	6	15	11	8	8	7	10	12	11	13	11	15	16	23	15	26	24	28	20	21	30	13	31	34	31	27	36	32	29	35	48	40	34	34	38	44	43	35	48	41	43	35	62	51	61	64	64	42	49	45	48	64	46	54	65	50	67	68	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	2	1	1	2	3	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	2	3	2	2
38500	-205.714428812772326	-202.103236501355923	-3.611192311416395	0.000000099907051	0.000000807225412	8.079764181823759	0.771549342326149	3	1	5	3	4	4	5	7	6	8	8	10	12	9	8	11	8	12	11	11	13	11	13	10	14	11	13	13	15	14	15	16	17	17	19	18	19	20	20	20	19	22	22	21	23	22	25	23	25	25	24	24	24	26	26	23	26	27	26	23	26	27	26	27	25	29	32	35	37	2	0	1	2	4	4	4	6	5	5	8	15	26	10	5	9	9	11	24	24	20	11	16	10	27	24	11	26	20	20	23	25	31	20	33	25	36	36	29	34	36	40	38	41	42	37	52	44	60	45	45	43	56	52	51	40	38	61	52	46	47	49	51	57	51	64	66	67	68	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1
39000	-235.971457260060873	-233.602968767564448	-2.368488492496421	0.000000302470899	0.000001016383983	3.360270314146978	0.615621583838101	3	2	4	3	5	5	5	6	5	8	7	11	11	10	8	10	9	11	11	9	13	11	13	11	14	9	13	14	16	14	14	16	16	17	20	19	19	19	20	20	22	23	23	22	24	21	24	24	24	25	23	25	23	25	25	26	26	27	25	27	25	26	27	27	28	30	31	33	37	2	0	4	2	1	4	4	3	1	11	8	4	10	15	6	4	10	14	10	10	18	14	12	17	24	11	20	22	17	13	24	23	31	25	29	34	29	34	36	19	12	39	39	34	42	33	41	44	43	45	33	53	36	42	48	55	41	52	51	53	51	45	40	52	50	63	56	63	68	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	3	1	1	2	1	1	1	1	1	1	1	2	1	3	1	2	2	1	2	2	1	1	1	1	4	4	1	1	1	1	2	1	1	1	1	4	1	2	2	1	1	1	1	1	2	1	1	3	1	1	2	2	2	1
39500	-174.328116503327237	-171.260209817566533	-3.067906685760699	0.000000045833095	0.000000263007748	5.738380694733878	0.961730590480166	4	2	5	3	5	5	5	6	6	9	7	10	11	9	8	10	9	11	9	9	13	11	12	11	15	11	13	13	15	15	15	17	17	17	20	17	19	19	21	21	19	23	22	21	21	23	24	22	24	25	23	24	24	26	25	24	27	27	27	26	26	26	26	28	26	30	31	34	36	2	0	1	2	4	1	1	1	5	8	7	14	10	3	5	14	8	8	5	8	24	10	14	15	27	20	12	18	21	23	28	29	31	30	41	29	33	33	38	41	34	39	38	41	38	35	42	45	42	47	41	51	46	47	42	48	50	50	52	49	47	52	50	57	47	61	66	64	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1
40000	-187.260083740475864	-185.851209721369656	-1.408874019106203	0.000000323151195	0.000000271262717	0.839429719392848	0.876870420248328	4	1	4	3	4	5	6	6	7	9	8	10	9	8	8	11	9	9	11	11	12	12	12	11	15	12	14	14	14	14	16	16	15	18	19	18	18	19	21	20	21	23	23	21	22	24	24	22	23	26	23	24	24	25	25	24	27	25	25	26	26	27	26	27	28	31	30	33	35	2	0	2	2	4	4	6	1	5	11	1	17	9	7	5	13	9	8	17	18	18	24	14	17	22	24	22	26	22	22	30	28	22	32	32	25	32	34	40	37	35	44	39	35	44	41	48	40	41	54	37	42	48	49	42	48	59	46	42	46	46	61	42	54	58	64	62	66	68	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1
40500	-211.304598131662402	-209.663756432291223	-1.640841699371187	0.000000512855871	0.000000744658154	1.451983288500452	0.730539730946275	4	1	2	3	3	5	5	6	7	9	7	10	11	9	8	11	9	12	10	10	13	11	12	10	14	12	14	14	15	14	15	17	16	18	19	19	18	20	20	20	20	23	21	21	24	22	24	22	24	25	23	24	24	27	25	25	25	26	25	26	27	25	26	27	26	30	31	33	35	3	0	2	2	3	2	3	1	7	11	6	15	19	9	6	17	11	24	8	15	13	14	20	9	18	8	18	13	30	19	13	33	25	31	31	33	22	33	34	35	36	44	36	34	35	39	44	39	48	41	43	43	46	57	51	42	41	55	49	52	47	47	53	45	49	60	61	67	68	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	2	3	1	2	1	2	2	1	1	1	2	1	3	2	1	1	1	1	1	1	1	1	2	1	1	3	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	2	2	1	1
41000	-197.768202645663450	-194.598780188199981	-3.169422457463474	0.000000160491777	0.000000985455157	6.140222099167964	0.783558687241364	3	2	3	4	5	5	5	5	7	7	7	9	12	9	9	10	10	11	10	11	13	12	12	12	14	11	12	14	16	14	15	17	15	17	19	15	18	20	19	20	22	23	22	22	24	22	24	23	25	26	24	24	25	26	25	24	27	26	26	25	25	26	26	27	28	30	29	34	36	2	0	2	2	3	4	1	2	8	3	8	11	14	10	9	11	11	16	14	14	24	15	9	16	27	19	15	24	25	27	21	30	28	28	28	27	31	37	32	37	40	44	38	38	43	40	43	44	52	56	41	41	51	47	42	43	51	56	43	41	47	56	56	49	64	65	59	66	68	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	3	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1
41500	-167.074963599154330	-165.709391951469257	-1.365571647685072	0.000000369274956	0.000000237636575	0.643522045452897	0.948581281426748	3	2	5	4	4	6	5	6	6	8	7	10	11	9	8	10	9	10	10	8	12	10	13	12	15	11	13	14	15	14	15	16	17	17	19	18	18	20	20	20	22	24	22	22	22	24	24	24	23	24	22	25	24	26	25	25	26	24	26	24	27	26	26	27	27	31	31	34	36	2	0	1	1	2	5	5	3	4	9	3	15	15	15	6	10	11	15	14	11	19	17	16	12	24	15	11	13	16	26	28	24	25	31	37	32	32	37	37	36	40	45	38	39	40	44	41	45	51	45	34	42	44	58	49	42	42	44	48	43	59	53	53	63	52	62	64	67	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
42000	-203.186931721914675	-201.646183260899932	-1.540748461014741	0.000001596925759	0.000001925924562	1.206020099149562	0.835976984126331	3	2	5	4	3	5	6	6	6	8	6	9	10	10	8	11	9	11	9	9	11	12	12	11	14	12	13	14	14	13	15	16	16	18	20	17	19	19	20	21	20	23	22	22	21	22	25	23	24	26	22	24	24	27	26	25	26	25	24	24	26	26	26	27	27	30	31	33	37	2	0	5	2	2	5	1	4	3	11	4	7	15	12	7	17	9	7	7	11	12	17	24	20	21	19	22	16	14	18	30	23	28	31	34	32	34	31	34	37	30	34	39	40	39	34	59	45	51	52	35	44	43	63	47	60	47	42	44	48	52	48	47	58	59	63	54	67	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	4	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
42500	-210.645836475507451	-206.158570019229899	-4.487266456277558	0.000000156661025	0.000002033068485	12.977500193132181	0.842287784620301	3	0	3	4	4	6	5	6	6	5	8	7	10	9	6	11	10	9	10	9	12	11	13	12	15	12	14	15	14	15	14	16	17	18	19	19	15	20	21	21	21	23	22	22	23	22	24	22	23	25	23	23	24	26	24	25	25	25	27	26	26	25	27	27	28	29	31	34	37	2	0	2	1	1	4	1	10	7	5	15	15	20	11	5	20	18	11	12	6	22	17	19	20	29	13	24	21	24	29	9	30	28	33	33	34	21	34	35	36	36	39	38	40	48	41	42	38	36	53	41	46	48	47	44	42	52	52	54	45	53	48	62	54	61	60	66	67	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
43000	-201.632454362312217	-199.956497869275893	-1.675956493036320	0.000000156786660	0.000000240985961	1.537031021200458	0.931658531711391	4	1	4	3	5	4	5	7	6	8	7	8	10	9	9	10	8	11	11	11	12	12	13	10	15	11	13	13	15	14	15	16	17	16	17	17	18	18	21	20	20	22	21	23	22	22	22	24	23	25	24	24	24	26	23	26	26	25	26	25	25	25	26	26	27	31	31	34	37	4	0	2	2	6	2	1	9	6	5	6	11	12	11	12	11	9	17	15	13	20	16	18	17	27	24	20	14	30	22	23	27	31	22	25	25	36	34	41	37	25	41	35	42	41	40	39	45	47	49	42	42	46	53	40	52	62	51	53	44	51	41	48	60	56	65	65	66	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
43500	-186.888933550452947	-185.525127402659336	-1.363806147793618	0.000000166495679	0.000000086147783	0.517417533051614	0.900335324521679	3	1	5	3	4	5	5	4	7	7	7	9	11	9	8	10	8	10	10	11	11	11	11	12	13	11	13	14	15	15	16	17	16	18	20	17	18	19	20	21	21	23	21	22	23	24	23	22	22	25	23	23	24	27	26	25	27	25	25	27	25	27	26	27	28	30	32	34	36	2	0	2	2	4	1	2	4	3	3	6	11	12	11	7	12	11	17	17	17	14	17	14	19	23	19	26	14	23	13	30	31	30	32	32	29	33	33	34	34	38	44	37	41	41	52	49	35	35	52	40	49	45	50	42	51	56	46	47	58	52	58	52	61	54	57	66	66	68	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1
44000	-200.331163531821289	-198.815088032232723	-1.516075499588558	0.000000493554673	0.000000564336358	1.143412044737650	0.886729753503359	3	2	5	4	4	5	5	5	6	8	7	11	10	8	8	10	6	11	8	10	11	11	13	12	14	9	13	14	15	13	15	16	16	18	18	18	18	20	20	19	22	24	22	22	23	24	23	24	24	25	23	24	22	26	26	25	26	25	26	27	26	25	26	28	26	28	32	34	36	2	0	1	1	1	4	1	1	5	11	4	14	15	7	11	19	4	26	9	10	6	10	22	12	21	11	12	16	22	13	28	25	27	32	29	27	32	36	40	33	40	53	40	37	53	53	38	53	44	41	39	41	32	62	50	47	49	51	52	51	52	46	41	58	58	55	55	67	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1
44500	-149.103701806495934	-146.646452477835993	-2.457249328659947	0.000000254139044	0.000000921874712	3.627442274396699	0.998074695778192	3	2	5	4	4	6	6	6	7	8	8	10	12	9	8	11	9	11	11	10	12	11	13	10	14	12	13	13	15	14	16	16	16	16	18	18	19	20	20	20	22	23	22	22	23	22	24	24	24	25	23	25	24	26	26	26	27	26	24	27	27	26	25	28	26	28	31	34	35	2	0	1	1	1	5	4	4	3	8	7	10	12	9	8	20	9	10	14	17	20	20	22	15	13	24	16	16	23	13	23	30	30	27	33	33	31	36	36	36	38	46	39	40	39	38	44	44	51	46	43	59	45	51	49	48	56	49	44	63	56	63	42	60	50	54	64	67	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
45000	-170.720253276527444	-169.335778496298531	-1.384474780228902	0.000001170797235	0.000000875465065	0.747751223630578	0.912413614798039	3	1	5	4	3	5	4	5	6	9	7	11	11	9	7	10	8	11	10	10	12	12	13	11	14	11	14	14	13	15	14	16	17	17	19	19	18	19	21	19	21	23	20	22	22	24	25	24	24	26	23	24	24	27	25	26	27	25	26	27	27	25	25	28	26	30	32	34	37	2	0	5	2	2	1	2	1	4	15	6	10	14	15	3	11	11	19	14	11	19	15	26	14	21	14	12	20	24	29	13	27	25	30	34	34	34	34	36	33	43	44	33	43	43	45	51	44	39	47	39	45	41	58	42	42	63	46	43	63	53	44	48	57	52	61	66	67	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
45500	-167.069881184490981	-165.673698490034980	-1.396182694456009	0.000000640956589	0.000000509195991	0.794431322719053	0.961134952855155	3	2	5	3	4	5	6	6	7	7	7	10	10	9	8	10	9	12	11	10	13	11	12	12	15	11	13	14	15	12	15	17	17	18	19	18	19	20	20	19	21	23	22	21	23	22	23	23	24	24	24	25	25	27	26	25	26	25	27	26	26	27	25	27	26	29	32	35	37	2	0	5	2	1	4	4	1	6	5	3	15	6	10	8	11	10	16	10	15	18	10	16	16	24	14	26	24	27	13	18	28	25	33	31	32	33	34	34	32	39	44	38	38	41	40	44	35	48	43	43	48	48	57	45	45	49	50	65	51	52	57	47	57	56	59	66	67	68	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
46000	-186.482356714984263	-183.897272573910300	-2.585084141073965	0.000000410792651	0.000001654990706	4.028773892733379	0.894043282379893	3	2	4	4	4	6	6	6	6	7	8	10	11	9	9	10	9	12	10	10	11	11	12	11	14	11	13	14	13	14	14	16	16	17	19	18	18	19	20	20	21	23	21	23	21	24	24	23	24	25	23	24	22	26	25	23	26	27	26	26	26	27	25	28	28	31	29	35	38	2	0	1	2	1	4	5	5	4	8	8	17	17	9	10	14	11	14	7	11	11	17	16	16	13	16	19	22	17	18	23	30	28	33	33	34	28	34	34	36	38	45	36	53	39	45	42	36	48	51	53	45	43	63	44	53	46	51	63	55	52	49	52	55	59	67	65	66	68	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
46500	-207.651111591912809	-205.708891936700724	-1.942219655212081	0.000001224969024	0.000002686706800	2.193285501424835	0.899610819945918	3	2	5	4	4	4	4	6	6	8	6	9	11	8	7	10	9	12	9	10	12	11	13	11	15	12	13	15	14	15	16	17	16	17	19	19	18	19	20	21	22	24	23	20	24	23	24	23	25	25	22	23	24	26	24	25	26	26	26	26	26	26	26	28	28	31	28	33	37	2	0	4	1	2	2	2	5	5	8	2	15	19	8	7	12	9	12	10	14	22	12	8	10	13	20	13	29	21	26	18	33	23	31	34	33	23	31	35	38	39	51	41	36	41	35	51	36	43	53	35	51	51	44	48	43	44	56	42	42	52	47	49	63	47	65	51	66	68	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	2	1	2
47000	-194.506371626298915	-193.071809678147361	-1.434561948151542	0.000000202515444	0.000000186479668	0.920817023952606	0.836549135662638	3	1	4	4	4	4	5	7	7	9	7	10	11	9	8	10	9	10	10	10	12	11	12	12	14	12	13	14	15	15	14	15	17	17	20	19	18	20	20	20	21	23	23	22	22	22	24	23	24	25	23	23	24	27	25	26	26	27	26	26	25	26	27	28	28	31	31	33	37	2	0	2	2	1	2	3	7	5	9	5	14	19	8	11	9	8	15	14	11	20	20	12	20	21	12	26	16	26	18	18	31	25	30	37	37	34	37	33	37	39	44	45	38	35	32	45	44	36	42	41	38	46	50	47	49	41	60	50	53	52	53	47	54	59	58	60	66	68	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	2
47500	-200.547281123642307	-199.099617259949554	-1.447663863692743	0.000000144480195	0.000000138594782	0.959264914633445	0.774458949282856	3	1	4	3	5	6	5	6	6	8	7	11	10	9	8	10	9	12	10	8	13	11	11	11	14	12	13	14	16	13	14	15	16	17	20	19	17	20	21	21	22	23	23	23	23	24	25	23	25	25	23	24	25	26	25	25	26	26	26	26	27	25	25	25	28	29	30	34	36	2	0	4	2	3	7	4	3	4	11	7	14	8	11	8	3	11	23	11	11	24	16	16	16	22	22	22	17	30	24	22	27	30	29	33	33	22	33	32	29	40	41	39	38	39	44	43	40	51	41	39	43	51	62	48	45	55	46	43	43	49	41	46	45	60	60	65	67	68	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	2	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1
48000	-178.970804266492593	-176.465518505705063	-2.505285760787541	0.000000132832850	0.000000501565138	3.775911890227317	0.902761012513159	3	2	3	4	4	5	6	6	7	9	7	9	10	9	6	11	8	11	10	9	12	11	11	10	12	11	14	14	15	15	14	17	16	17	19	18	19	17	20	20	21	23	22	22	23	24	25	23	24	25	22	23	24	27	23	25	25	26	26	26	26	26	26	27	28	30	32	34	37	2	0	2	3	2	2	3	1	6	5	6	9	9	9	3	20	9	10	8	15	24	12	24	17	19	14	23	21	27	27	21	30	28	29	34	38	34	29	38	35	35	41	35	39	41	51	52	39	45	55	39	41	45	61	41	42	55	46	43	57	55	47	50	55	63	65	65	66	68	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1
48500	-168.712811692252444	-167.315766064270633	-1.397045627981821	0.000000550479636	0.000000439085202	0.797641135671313	0.997513376734595	3	2	4	4	5	6	5	6	6	7	6	10	12	10	8	10	9	8	10	11	12	12	12	10	14	12	13	14	15	14	16	16	15	18	18	19	18	19	21	20	21	21	21	21	22	23	24	23	22	26	24	25	23	25	23	25	27	25	26	26	25	27	26	27	26	29	31	34	37	2	0	1	1	2	4	2	5	4	7	4	18	19	10	10	18	15	6	18	16	16	24	19	17	21	14	21	27	22	22	29	25	27	33	29	37	32	37	38	34	36	36	37	36	39	39	53	36	42	53	48	49	45	48	49	51	47	55	58	47	46	60	52	52	51	56	66	67	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
49000	-214.996238752379924	-212.845360535557262	-2.150878216822649	0.000000267076826	0.000000031619210	0.118389941736551	0.736246475552639	3	2	5	3	5	4	6	5	7	8	7	10	10	7	8	9	9	12	11	7	11	11	12	9	12	11	14	14	15	13	16	16	16	17	18	18	18	19	20	21	21	23	22	22	22	24	24	23	24	24	23	22	24	27	24	26	27	26	25	26	26	26	26	27	26	30	32	34	37	2	0	1	2	6	1	5	6	1	7	6	15	24	3	5	14	3	21	17	5	17	17	13	9	6	12	21	23	27	18	18	27	25	19	29	32	19	36	28	38	36	41	38	39	40	51	43	41	41	41	44	39	45	47	44	43	55	44	45	41	47	48	53	51	47	57	66	66	68	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	4	1	2	1	1	1	2	1	1	3	1	1	3	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	2	1	2	1	2	1	1	1	2	1
49500	-183.148930041586340	-181.693252643701271	-1.455677397885064	0.000000081230450	0.000000079774888	0.982081080707925	0.917823474519552	3	2	4	3	4	5	6	5	5	8	7	10	11	9	7	10	10	12	10	9	11	12	10	11	14	10	13	12	16	14	16	16	14	18	19	18	18	20	19	20	20	22	22	22	22	23	24	22	24	25	23	24	24	26	24	25	27	27	25	25	26	27	24	26	27	31	29	33	35	2	0	4	2	2	5	3	3	1	15	8	10	19	1	8	10	14	19	20	9	10	23	10	15	18	15	21	23	22	26	25	25	24	32	32	29	31	37	37	37	35	40	40	38	38	45	48	38	42	63	48	48	44	51	43	55	60	49	47	51	50	61	42	55	46	58	54	66	68	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
50000	-183.495671363587462	-182.029966158015782	-1.465705205571679	0.000000705341385	0.000000712412920	1.010025690383153	0.926105676743851	4	2	3	3	4	5	5	5	7	8	7	11	11	9	9	8	10	11	10	10	13	12	11	11	15	12	12	15	14	14	14	16	16	17	20	18	18	19	20	21	20	24	20	23	24	22	25	22	23	24	24	24	25	27	25	26	24	27	27	26	26	27	26	28	27	29	31	34	37	3	0	2	2	3	3	4	3	7	6	8	10	15	16	10	9	11	14	16	10	18	17	16	14	21	19	20	27	22	22	24	28	29	31	37	33	33	36	36	38	37	40	37	48	49	38	49	39	46	48	48	35	46	50	44	52	46	53	45	45	45	56	52	49	53	65	59	66	68	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1
