step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58
87500	-313.436732733508279	-311.868993158750811	-1.567739574757492	0.000096791983633	0.000024679144149	0.254970951343632	0.638498373740200	0	1	2	2	5	3	3	4	4	3	5	5	5	8	5	6	7	6	7	7	6	7	8	9	9	9	10	9	11	9	12	11	11	12	12	12	12	13	14	15	12	14	13	14	15	17	14	17	15	15	15	16	15	17	18	16	16	17	0	1	2	2	2	2	4	7	4	4	7	7	10	16	4	7	21	4	16	16	12	11	11	17	12	18	11	0	27	20	27	25	28	21	20	25	32	33	33	35	27	38	24	35	34	39	43	53	44	35	44	47	44	50	54	43	50	43	1	1	1	1	3	2	1	1	1	1	2	2	1	2	2	3	1	2	1	1	1	2	2	2	4	2	5	1	1	2	2	2	2	4	3	2	1	2	3	2	2	1	3	2	3	2	1	2	1	2	1	2	1	2	1	2	1	3
88000	-332.170369390148494	-330.454766806140242	-1.715602584008237	0.000125000030302	0.000024850696290	0.198805522124633	0.616871506744770	0	1	2	2	5	3	3	4	4	3	4	5	5	8	5	6	7	6	7	8	7	7	5	9	9	9	10	8	10	8	11	10	11	10	12	13	12	13	14	14	10	14	14	14	13	17	15	15	15	15	16	16	16	16	18	17	18	18	0	1	2	2	6	2	4	6	7	3	7	11	10	22	11	15	10	7	13	22	10	8	6	30	21	21	24	0	21	5	5	25	28	24	19	25	32	33	33	35	17	38	20	31	21	38	41	44	40	31	48	47	48	44	50	53	54	43	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	3	2	2	1	3	3	1	1	2	2	1	1	2	2	3	1	3	1	2	2	1	2	2	2	2	1	4	3	3	3	3	1	1	2	1	1	1	2	3	1	2	1
88500	-307.678145104504949	-306.074289304112028	-1.603855800392913	0.000110792597642	0.000026408770958	0.238362232859043	0.598523736019406	-1	1	2	2	3	0	3	4	4	4	4	5	5	6	6	6	6	6	7	8	7	8	7	9	9	9	10	9	11	10	12	10	12	12	10	13	11	13	14	13	13	14	14	12	14	16	14	15	15	14	16	16	16	17	18	17	15	16	0	6	2	6	6	1	4	4	4	7	7	4	4	7	12	7	12	11	9	21	17	8	13	22	20	22	24	0	32	21	17	25	28	26	20	32	25	28	33	31	31	38	44	35	34	38	31	47	40	44	48	47	48	57	54	53	44	43	1	1	1	1	2	1	1	2	1	1	1	2	2	2	1	2	1	2	1	1	1	3	2	1	1	1	1	1	1	1	5	1	3	3	2	2	2	3	2	1	1	1	2	2	2	3	1	1	2	2	1	1	1	2	1	1	2	2
89000	-289.196983378465177	-287.748383110414068	-1.448600268051084	0.000081619988837	0.000027546099266	0.337492073432251	0.533655276705861	-1	1	2	2	2	0	3	4	4	4	5	5	5	8	6	5	7	6	7	8	6	8	8	9	9	9	10	9	11	9	11	11	12	11	12	13	11	13	14	15	13	14	14	13	15	17	15	15	15	15	16	16	16	16	17	17	17	18	0	6	6	2	2	1	4	4	3	4	8	7	7	7	12	4	21	7	12	17	12	19	12	17	12	21	24	0	25	11	17	25	28	27	17	32	27	33	33	44	31	38	35	31	31	39	43	43	44	31	43	47	48	44	50	53	54	56	1	1	2	1	1	1	1	2	1	2	1	2	1	2	1	2	1	2	1	1	1	1	2	1	3	2	1	1	2	3	3	2	2	1	4	2	1	1	2	2	1	1	2	2	4	3	1	1	1	3	1	1	1	2	1	1	1	1
89500	-276.873259094240268	-275.324201430131552	-1.549057664108703	0.000104636434632	0.000027689315500	0.264624034613826	0.650263322236532	-1	1	2	2	5	0	3	4	4	4	5	5	5	8	6	4	7	6	6	8	7	8	8	8	9	9	10	9	11	10	12	11	12	11	12	13	12	13	14	15	12	14	14	13	14	17	15	17	14	14	15	16	15	17	18	17	18	18	0	6	2	2	7	1	6	4	4	4	4	10	9	18	11	7	4	12	11	21	5	4	11	21	24	22	24	0	25	24	21	25	28	27	27	25	30	33	38	44	17	38	31	41	30	39	43	53	17	35	43	47	43	50	54	53	50	56	1	1	1	1	2	1	2	2	2	1	2	1	1	2	1	1	3	1	1	1	2	4	2	1	1	1	2	1	1	2	4	2	1	1	2	2	2	1	1	2	3	1	2	1	3	2	1	2	3	2	1	1	1	3	1	2	2	1
90000	-274.289690387742382	-272.690846385228156	-1.598844002514207	0.000114048957518	0.000027431631998	0.240525056916175	0.712779634714612	0	1	2	2	5	3	3	3	3	3	5	4	5	8	6	5	7	6	6	8	7	8	8	9	9	9	10	9	10	10	10	11	12	12	12	13	12	13	14	15	13	14	13	13	15	15	14	17	14	15	16	16	14	17	18	16	18	18	0	1	2	2	6	2	4	4	4	4	12	7	10	11	16	12	7	11	12	17	11	15	6	21	17	21	24	0	25	26	20	25	28	17	31	37	32	33	33	35	31	38	31	20	44	39	43	53	41	44	43	47	44	50	54	53	50	48	1	1	1	1	2	2	1	1	1	1	1	1	2	3	1	1	3	1	1	1	2	2	2	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	1	2	3	2	1	1	2	1	1	3	2	1	2	1	2	1	1
90500	-299.473579206258648	-297.886848529988299	-1.586730676270354	0.000097222077157	0.000023910066601	0.245932480569613	0.590824122034212	0	1	2	2	5	3	3	4	4	4	5	5	5	8	6	6	7	6	5	8	6	8	8	8	8	9	9	9	10	10	12	10	12	11	12	13	12	13	14	15	13	14	13	14	15	17	13	17	15	15	15	15	15	16	18	17	18	18	0	1	2	2	6	2	4	4	4	7	7	7	9	18	9	2	11	7	8	17	9	16	16	16	16	21	25	0	25	26	18	25	28	27	20	32	17	33	38	44	35	38	31	17	30	39	31	53	31	44	43	47	43	50	50	43	50	48	1	1	1	1	2	2	1	2	2	1	1	1	1	1	2	4	2	2	1	1	1	2	2	2	2	3	1	1	2	1	6	2	3	1	2	2	2	1	1	1	1	1	1	3	3	1	1	2	1	1	1	2	2	1	2	2	2	1
91000	-305.654327854728081	-304.230040252727122	-1.424287602000954	0.000106699789944	0.000038947399350	0.365018519437480	0.519558668299993	0	1	2	2	5	3	3	4	4	4	3	5	5	8	6	5	7	4	7	8	7	8	7	9	9	9	9	9	11	10	12	11	12	12	11	12	12	11	14	15	13	14	13	14	15	17	14	17	15	15	16	16	16	17	18	17	18	18	0	1	2	2	2	1	4	4	7	7	4	7	10	16	12	18	16	2	5	17	7	17	12	14	17	18	14	0	25	24	35	12	28	27	27	29	25	28	33	35	20	33	32	21	37	39	43	44	43	41	43	47	47	50	54	53	54	48	1	1	1	1	2	3	1	2	1	1	1	2	1	2	1	1	2	3	2	1	3	1	2	1	2	3	1	1	2	1	1	4	2	3	1	1	2	1	2	3	4	2	2	5	2	2	1	2	2	2	2	2	2	2	1	1	1	1
91500	-311.964816864164959	-310.282543706527122	-1.682273157637814	0.000136185572482	0.000028481914639	0.209140470020805	0.579966395038006	0	1	2	2	5	2	3	4	4	4	5	5	5	8	6	6	7	6	6	7	6	8	7	9	8	9	10	9	11	10	12	10	12	11	11	13	11	10	14	13	12	14	14	14	13	17	13	17	15	14	15	16	16	17	18	15	17	17	0	1	2	2	1	2	4	4	7	4	7	8	10	17	11	5	19	12	6	21	12	18	10	17	20	11	24	0	32	21	30	25	38	30	21	29	24	28	33	35	35	33	35	17	34	42	31	56	40	31	44	47	40	50	57	43	31	56	1	1	1	1	2	1	1	2	1	2	2	1	1	1	1	1	1	1	2	1	1	1	2	2	1	3	1	1	1	3	2	2	2	1	4	2	1	1	2	1	1	2	2	5	2	2	1	2	1	1	1	2	3	2	1	1	3	1
92000	-298.097461543525810	-296.577568992462943	-1.519892551062883	0.000116934253488	0.000032920126276	0.281526800692775	0.663610933528208	0	1	2	2	5	3	3	4	4	4	5	5	5	8	6	6	7	6	7	8	7	7	8	9	9	9	10	9	11	9	12	11	12	12	11	13	12	10	14	13	11	14	14	13	15	17	15	17	15	15	16	16	13	17	18	17	18	18	0	1	2	2	8	3	4	4	3	7	4	7	9	18	12	12	18	7	16	21	12	8	19	20	21	17	30	0	22	21	17	25	38	27	20	32	27	28	33	41	17	33	40	35	27	38	53	53	35	44	47	47	31	31	54	53	50	56	1	1	1	1	1	1	1	2	2	1	2	2	1	2	1	1	1	2	1	1	2	2	1	1	2	1	1	1	2	1	4	1	2	2	2	2	2	1	2	2	3	1	1	1	3	6	1	2	2	2	1	1	1	2	1	1	3	1
92500	-304.762263141121139	-303.194275112732100	-1.567988028389027	0.000100848981243	0.000025701153330	0.254847922243714	0.629958223394570	0	1	2	2	5	3	3	4	4	4	3	5	3	8	6	4	7	6	7	8	6	8	7	8	9	9	10	9	8	10	11	11	11	12	9	13	12	10	14	13	12	14	14	14	15	17	15	17	15	15	16	16	16	17	18	17	18	18	0	1	2	2	6	2	4	7	7	4	4	7	4	19	11	11	21	4	18	17	10	15	12	19	29	18	7	0	15	24	35	25	38	24	21	25	25	28	38	35	20	38	40	41	34	39	40	53	44	31	43	47	47	44	50	53	50	56	1	1	1	1	2	2	1	1	1	1	1	2	1	1	2	1	1	3	1	1	1	2	2	1	1	1	6	1	2	2	2	2	1	3	2	3	3	1	2	2	1	2	1	2	1	2	2	1	1	4	2	1	1	2	2	1	3	1
93000	-307.034923301071274	-305.401300753003341	-1.633622548067956	0.000102419142771	0.000023179783760	0.226322766748755	0.584658384908942	0	1	2	2	5	3	3	4	4	3	3	5	5	8	6	6	6	5	7	7	7	8	8	9	9	9	10	9	11	10	12	11	12	12	12	12	11	10	14	15	12	14	14	13	15	16	15	17	15	15	16	16	15	14	18	17	18	18	0	1	2	2	6	3	4	11	6	4	4	11	10	18	12	18	18	11	11	17	18	16	19	12	21	17	21	0	25	26	15	25	38	37	32	37	25	28	33	24	20	33	31	26	24	33	31	53	31	44	40	53	41	31	50	43	54	56	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	2	2	1	2	1	1	2	2	3	3	1	1	1	3	2	2	1	1	1	2	1	2	5	4	2	1	2	5	2	3	2	2	2	1	1	2	2	2	2	3	1
93500	-275.307815320478255	-273.714227324963076	-1.593587995515206	0.000093800161582	0.000022778366412	0.242839308892109	0.634930898628847	0	1	2	2	5	3	3	4	4	4	5	4	5	8	6	5	7	6	7	8	6	8	8	8	9	9	10	9	10	10	12	11	12	12	11	13	12	13	14	13	13	13	14	13	15	17	14	15	15	15	15	16	16	16	18	17	17	18	0	1	2	2	6	3	4	4	7	4	8	7	10	18	6	12	21	12	15	17	5	19	16	15	11	24	24	0	25	24	20	27	28	27	17	32	32	33	38	30	17	33	40	31	27	39	41	43	44	40	43	47	48	50	50	48	44	56	1	1	1	1	2	1	1	2	1	2	1	1	1	2	3	1	1	2	1	1	1	1	2	2	3	1	2	1	1	2	2	1	3	2	1	1	1	1	1	2	4	1	1	1	5	1	1	1	1	2	1	1	1	1	3	1	4	1
94000	-271.506256467125695	-269.928073494718319	-1.578182972407360	0.000111358642282	0.000027829790132	0.249911363511795	0.690087177815478	0	1	2	2	2	3	3	3	4	4	5	5	5	8	6	6	6	6	7	8	7	7	8	8	9	7	9	9	11	10	10	11	10	12	12	13	12	12	14	13	13	14	14	14	14	16	15	15	15	15	16	16	16	17	18	16	18	18	0	1	2	2	2	4	4	4	4	4	7	7	10	18	12	11	10	10	16	21	17	6	19	21	24	17	17	0	25	24	27	25	28	20	27	25	32	33	38	35	30	33	40	40	30	39	35	43	44	40	48	47	48	50	54	48	50	56	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	3	3	2	1	2	2	1	2	3	1	1	2	2	1	1	1	2	1	1	1	2	1	1	3	2
94500	-278.040522405111176	-276.569054746785298	-1.471467658325874	0.000088882468962	0.000028129576951	0.316480598250488	0.772657396939150	0	1	2	2	5	3	3	4	4	3	4	5	5	8	5	6	7	4	7	8	6	6	8	9	9	9	10	9	11	9	11	11	11	11	12	13	12	13	14	13	13	14	14	14	15	16	15	15	15	14	16	16	16	17	18	17	16	18	0	1	2	2	11	3	4	4	7	4	4	18	11	17	18	12	21	7	21	17	11	12	19	21	17	21	30	0	25	20	24	21	28	26	20	37	31	33	33	35	35	33	40	40	32	38	35	43	50	35	48	47	48	57	50	48	50	56	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	2	3	1	1	2	1	2	4	2	2	2	1	1	2	1	1	1	2	1	1	1	2	2	1	1	2	1	1	1	1	2	1	2	1
95000	-289.220149395649798	-287.496288313334730	-1.723861082315047	0.000110021053801	0.000021607895610	0.196397824450392	0.688049722557752	0	1	2	2	5	3	3	4	4	4	5	3	5	7	6	6	7	6	7	8	6	8	8	8	9	8	10	9	11	10	12	11	12	12	12	13	10	13	14	14	11	13	14	14	15	16	15	15	15	13	16	16	16	16	18	17	17	18	0	1	2	2	6	3	4	4	4	12	12	4	8	16	8	7	8	12	11	17	1	18	16	5	24	21	17	0	37	20	27	25	28	30	17	34	25	33	38	24	17	33	31	31	41	39	40	43	44	41	43	47	48	44	54	48	44	56	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	2	1	1	2	1	3	1	2	2	1	1	3	1	1	1	2	2	3	2	2	1	1	1	1	2	2	1	2	2	3	2	1	1	1	2	1	1	1	2	2	2	1	1
95500	-306.593282629227986	-305.018686140372267	-1.574596488855698	0.000092407699048	0.000023251954862	0.251623567098607	0.653158470919956	-1	1	2	2	4	3	3	4	4	4	5	5	5	7	6	6	7	6	7	8	6	8	7	9	8	9	7	9	10	10	11	9	11	12	12	10	11	13	13	15	13	14	14	12	15	17	15	15	14	15	16	16	16	17	18	17	17	17	0	1	2	2	6	3	4	7	7	4	7	7	10	18	10	11	11	11	16	15	10	17	16	27	27	27	21	0	2	27	11	25	28	24	29	25	25	33	33	44	31	38	44	31	34	39	35	43	12	44	48	43	48	50	57	48	50	43	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	2	2	1	1	2	1	2	1	1	4	2	3	1	1	2	2	2	2	2	1	2	1	1	2	1	1	3	3	1	4	1	1	2	1	2	1	2	2	2
96000	-326.698832568685702	-325.192466795123266	-1.506365773562446	0.000131100914159	0.000038056964614	0.290287560985593	0.630442171048685	-1	1	2	2	5	0	3	4	4	4	3	4	5	8	5	6	7	4	7	5	4	8	7	8	9	9	10	9	11	10	12	11	11	11	12	13	11	13	12	15	13	13	14	14	15	16	14	17	15	15	15	16	16	17	16	17	18	15	0	6	2	2	10	1	4	4	4	4	4	11	18	19	10	12	20	6	11	21	11	16	9	20	24	17	24	0	25	24	29	25	28	18	30	37	25	33	33	44	31	33	35	31	27	38	27	51	17	34	43	47	47	40	49	43	54	47	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	2	4	2	1	1	2	3	1	1	1	2	1	2	1	1	2	2	5	2	2	2	2	1	1	1	2	1	1	3	3	2	1	6	1	1	1	2	2	1	2	1	1
96500	-318.460620128230744	-316.957917949606781	-1.502702178623950	0.000117630149525	0.000034439512390	0.292777936002131	0.559157709475748	0	1	2	2	5	3	3	4	4	4	5	4	5	8	6	5	7	5	6	7	7	6	8	9	9	7	8	8	11	10	11	11	10	12	12	12	12	12	14	12	13	13	14	14	15	17	13	17	15	15	15	16	15	17	18	17	18	18	0	1	2	2	3	2	4	7	7	7	7	7	10	18	18	12	18	12	16	15	6	12	22	27	11	22	26	0	25	27	5	21	28	29	24	21	24	33	38	17	30	33	40	35	34	39	40	51	44	40	44	47	40	50	54	43	50	43	1	1	1	1	3	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	2	2	1	4	1	1	1	2	2	5	2	2	1	1	4	2	1	2	4	1	3	2	2	3	2	1	1	1	2	1	3	3	2	1	2	3	3
97000	-306.760301731402421	-305.139613187102725	-1.620688544299721	0.000133713521411	0.000030940334150	0.231392710504454	0.587956033655893	0	1	2	2	3	3	3	4	3	4	5	5	5	8	4	4	7	6	7	8	6	7	8	8	9	9	10	9	11	9	12	10	10	12	11	13	11	12	14	13	11	14	13	14	15	17	14	17	15	15	16	16	15	17	18	17	18	18	0	1	2	2	4	2	4	4	4	7	8	16	10	19	7	4	21	11	10	21	12	11	22	19	7	24	24	0	25	24	17	24	28	21	17	29	30	33	38	35	20	38	31	40	36	39	31	53	44	40	43	47	44	50	50	53	50	53	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	2	1	1	1	1	4	1	2	1	2	1	2	1	1	5	2	2	2	2	2	1	1	2	1	1	2	2	2	2	1	2	2	2	1	2	2	2	2	2
97500	-334.005981374768169	-332.537040527708939	-1.468940847059203	0.000111845757567	0.000035636871016	0.318625147621326	0.521704083652636	-1	1	2	2	5	3	3	4	3	3	4	5	5	8	5	6	7	4	5	8	7	8	8	9	7	8	10	9	9	9	12	10	12	12	12	13	12	13	14	13	13	14	14	14	15	16	15	17	15	15	15	15	16	17	18	16	18	18	0	1	1	2	6	4	4	4	3	3	7	7	6	7	11	12	5	7	10	21	16	15	12	26	4	21	17	0	17	25	27	29	28	30	21	32	24	33	38	31	31	38	27	40	34	39	25	53	44	40	43	35	51	43	50	47	50	52	1	2	2	1	2	1	1	2	1	1	1	2	1	2	1	1	2	1	2	1	1	3	3	1	2	1	2	1	1	1	2	1	2	3	5	2	2	1	1	1	1	1	3	1	3	2	4	1	1	2	1	2	1	2	3	1	3	1
98000	-303.026843543028122	-301.546919210260342	-1.479924332767778	0.000100936673154	0.000031247565168	0.309575936990238	0.654123916820797	0	1	2	2	4	3	3	4	4	4	3	5	5	8	6	6	6	5	7	7	7	8	7	7	8	9	9	9	11	10	12	10	11	12	10	13	12	13	14	13	13	14	14	12	14	15	15	15	15	14	16	13	16	17	15	17	15	17	0	1	2	2	6	2	4	7	7	7	4	11	10	11	12	18	10	7	18	18	17	12	18	18	20	24	24	0	32	27	35	25	28	32	21	25	22	33	38	44	31	38	44	35	34	39	52	43	40	34	48	35	48	57	50	53	50	49	1	1	1	1	1	2	1	1	1	1	1	2	1	3	1	1	1	2	2	2	1	2	1	1	1	2	1	1	1	1	2	2	2	2	2	3	3	2	1	1	1	1	2	1	2	1	2	1	2	2	1	2	1	2	1	1	1	2
98500	-281.207174063828518	-279.437367295564968	-1.769806768263523	0.000128232871437	0.000023590427215	0.183965522653521	0.609207314318530	0	1	2	2	5	3	3	4	4	4	3	5	5	8	6	6	5	4	7	8	7	7	8	8	9	9	10	9	11	10	10	11	12	12	12	13	11	13	14	15	13	14	14	14	14	17	15	17	12	15	16	13	15	17	18	17	18	18	0	1	2	2	8	2	4	4	4	6	4	18	10	18	11	11	6	11	18	12	17	12	21	16	24	15	24	0	25	24	15	25	28	30	21	25	25	33	38	44	35	33	52	49	34	39	52	53	31	44	43	49	43	50	54	51	50	48	1	1	1	1	1	2	1	2	2	1	1	1	1	3	2	2	1	1	2	1	2	2	1	1	1	3	2	1	1	1	3	2	2	2	3	2	2	1	1	1	1	2	1	2	2	3	2	2	2	1	2	1	1	2	1	1	2	1
99000	-301.058936865747398	-299.658118150465498	-1.400818715281880	0.000092652473301	0.000037071976955	0.400118589758759	0.616870033552352	-1	1	2	2	4	3	3	4	4	4	5	5	5	8	6	6	7	6	6	8	7	7	8	9	9	9	10	9	11	9	12	10	11	10	12	13	12	13	14	15	13	14	14	13	14	17	15	16	14	13	16	13	13	15	18	17	17	18	0	1	2	2	6	2	4	4	4	4	2	4	10	18	12	12	10	7	11	18	12	4	22	14	17	21	30	0	32	20	24	25	28	17	30	25	32	33	33	44	30	38	53	31	20	39	52	53	44	31	43	31	31	35	57	51	54	56	1	1	1	1	1	2	1	2	2	1	3	1	1	2	1	1	3	1	1	1	2	4	1	1	1	1	1	1	1	1	2	1	1	3	2	2	2	2	3	2	2	1	1	1	3	1	2	2	1	1	2	1	1	3	1	1	2	1
99500	-313.064179675633568	-311.213086405900526	-1.851093269733059	0.000103488288308	0.000017101938687	0.165254822226344	0.586544066583391	-1	0	1	2	5	3	3	4	4	4	5	5	5	6	5	6	7	6	7	6	6	8	8	9	8	9	10	9	10	8	12	11	11	11	12	13	9	13	14	15	13	13	14	13	15	17	13	17	15	15	16	15	16	16	17	15	18	17	0	1	2	1	6	3	4	4	6	7	10	7	10	12	7	7	20	12	12	12	8	8	19	5	21	30	30	0	25	17	24	29	28	26	20	29	25	33	33	31	35	33	35	34	35	39	35	51	31	44	43	47	20	35	50	43	54	53	1	1	1	3	2	1	1	2	1	1	1	2	1	1	1	2	1	1	2	1	2	3	1	2	2	1	2	1	1	1	3	1	2	2	4	2	1	2	2	2	1	2	1	1	2	2	1	1	2	2	2	2	5	2	1	1	2	1
100000	-315.462196516369431	-313.850569259491294	-1.611627256878148	0.000151172157670	0.000035539020593	0.235089722479645	0.656082873138038	0	1	2	2	5	3	3	4	4	4	5	5	5	7	6	6	7	5	7	8	6	7	8	9	9	9	10	8	11	8	12	11	11	12	12	13	12	13	14	13	12	14	14	12	13	15	14	17	14	15	15	16	16	17	18	14	17	16	0	1	2	2	6	3	4	7	7	7	4	7	10	11	8	11	18	4	12	21	5	12	12	17	20	30	24	0	25	21	24	25	28	24	30	27	29	33	38	41	12	38	44	23	27	39	41	53	40	40	56	47	56	50	50	44	50	47	1	1	1	1	2	1	1	1	1	1	2	1	1	2	2	1	2	2	2	2	1	2	3	2	1	1	1	1	1	2	3	2	2	2	1	2	1	1	1	1	4	1	2	1	3	1	2	1	1	2	1	2	2	2	1	2	2	2
