step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67
91000	-362.376339322885315	-360.688894045838140	-1.687445277047158	0.000060318416586	0.000012514114932	0.207467563640366	0.620516143611237	0	0	2	2	4	4	6	6	7	6	10	6	8	5	7	8	8	7	9	11	11	10	10	11	12	12	11	13	12	11	14	12	13	13	13	14	15	15	15	17	16	15	16	15	14	14	17	16	16	15	17	14	18	17	18	16	18	17	18	19	20	20	20	22	20	23	24	0	0	1	1	3	3	5	5	6	14	12	6	6	6	6	10	18	1	18	15	10	19	12	19	19	19	13	22	23	17	23	19	19	25	12	0	20	34	27	48	24	52	31	31	9	34	31	32	42	20	46	20	42	34	31	0	45	34	49	56	57	40	49	56	45	62	65	1	1	1	1	1	1	1	1	2	1	2	1	2	1	2	1	1	2	1	1	3	1	2	1	2	1	2	2	1	3	2	2	2	1	2	1	1	1	2	1	2	1	1	1	3	1	2	2	1	2	2	2	1	2	1	1	2	2	1	2	1	2	2	4	3	1	2
91500	-405.193419127626328	-403.593800721878324	-1.599618405748001	0.000096364565288	0.000023145622475	0.240188106543943	0.646269861226438	0	0	2	3	3	5	6	4	4	5	9	7	6	7	7	10	8	9	9	10	10	10	10	10	13	13	11	13	11	12	12	12	12	13	12	13	15	15	13	16	16	16	16	15	12	15	16	16	15	15	17	17	19	17	18	17	19	19	18	19	21	19	21	21	21	22	25	0	0	1	1	1	9	5	5	4	5	12	6	6	10	6	9	6	13	12	11	14	19	15	19	24	24	20	22	12	17	23	14	13	19	17	0	20	16	35	46	24	15	12	6	20	26	31	44	12	39	46	27	27	38	49	0	49	25	43	56	57	33	43	60	57	58	57	1	1	2	2	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	2	2	2	2	3	3	1	2	1	3	2	1	1	2	5	4	5	1	1	2	1	3	1	1	3	3	1	2	1	2	3	2	1	1	4	2	1	2	1	3
92000	-335.816318821487528	-334.101243610988377	-1.715075210499152	0.000092368424423	0.000018377734970	0.198961226035146	0.721995681969270	1	0	2	2	4	4	6	6	7	5	10	6	8	6	9	10	8	10	8	10	9	10	12	10	13	11	10	13	11	12	14	12	12	12	13	12	14	15	15	15	15	15	14	16	14	14	17	16	16	16	17	16	18	17	18	17	18	19	18	19	20	20	20	22	21	21	24	0	0	1	1	1	1	5	5	12	6	17	6	12	10	9	10	12	12	14	17	10	19	18	19	34	19	17	22	6	17	23	24	26	24	11	0	30	34	31	25	33	30	20	23	15	34	45	45	37	39	25	45	42	34	31	0	42	40	49	56	57	54	59	60	61	62	65	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	2	2	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	3	1	2	2	1	1	2	1	1	2	2	1	1	2	1	1	1	2	1	2	1	1	2
92500	-395.810069580967536	-394.189065409432601	-1.621004171534941	0.000078646749274	0.000018188330832	0.231266148953547	0.549345329264898	-1	0	1	3	4	4	6	5	6	5	9	5	6	6	8	9	8	10	9	10	10	9	11	11	12	11	9	13	13	12	14	13	12	14	11	13	16	15	14	16	13	17	17	15	12	16	18	17	16	15	17	16	18	17	18	17	19	18	19	19	21	20	20	22	22	22	24	0	0	1	3	3	3	1	5	3	6	13	6	6	10	12	9	9	13	14	27	10	10	6	19	22	22	12	21	15	20	45	24	19	25	11	0	23	25	23	22	24	37	18	9	6	25	31	12	30	15	34	27	23	38	43	0	52	19	12	56	59	58	11	56	61	62	61	1	1	1	1	1	1	4	1	3	1	2	1	1	1	1	2	1	1	2	1	3	2	4	1	2	1	2	1	2	1	1	1	1	1	1	1	2	2	1	4	1	1	3	4	4	2	2	6	2	4	2	2	4	1	1	1	2	4	7	1	1	1	4	4	1	1	2
93000	-386.298845463247289	-384.545672391943299	-1.753173071304018	0.000100804459257	0.000018980348136	0.188288774877185	0.572419950468279	0	1	2	3	3	5	7	5	6	5	9	6	8	6	7	10	9	10	9	10	10	10	12	9	12	13	11	12	12	12	13	12	12	13	12	12	15	15	13	17	15	16	16	15	14	15	17	18	16	15	18	15	18	17	19	17	18	18	18	20	20	20	22	22	22	23	25	0	0	1	1	3	1	5	5	3	3	15	4	12	10	9	14	6	13	14	17	10	19	9	10	19	22	15	22	9	17	17	24	21	25	15	0	20	26	15	34	19	39	23	23	17	34	26	28	31	35	40	45	39	24	45	0	35	38	49	56	57	54	49	56	42	40	61	1	1	1	1	1	2	2	1	2	1	2	1	1	1	1	2	2	1	2	1	2	1	2	2	2	2	2	1	2	2	2	1	1	1	3	1	2	1	3	2	2	2	2	2	2	2	2	3	1	1	1	1	2	4	3	1	3	2	2	2	1	1	2	3	4	4	3
93500	-380.524084223617876	-378.859345116423583	-1.664739107194266	0.000096630360330	0.000020777332504	0.215018679775055	0.660859205223769	0	0	1	2	3	3	6	5	7	6	8	6	7	5	9	10	7	9	8	11	10	10	10	10	12	12	11	13	12	12	14	11	13	13	12	12	15	15	14	16	14	17	16	15	15	16	17	16	17	15	17	16	18	17	18	17	17	19	18	20	20	20	21	21	22	22	24	0	0	1	3	1	3	5	5	12	14	17	6	6	6	9	10	6	13	17	13	17	10	9	19	24	24	11	24	9	17	27	16	12	25	12	0	30	25	3	25	19	45	31	15	27	34	17	32	23	39	41	45	42	41	44	0	52	40	49	56	57	54	47	56	61	62	61	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	2	1	1	3	1	2	2	2	1	1	2	1	3	2	1	1	2	1	2	1	2	2	6	2	3	1	1	3	2	2	4	2	2	1	2	1	1	1	1	1	1	2	1	2	1	2	1	2	1	1	2
94000	-342.565126490678892	-340.861865891320917	-1.703260599357971	0.000101719858163	0.000020599595329	0.202513016643331	0.668392705724395	0	0	2	2	3	3	5	5	6	5	10	7	8	7	8	7	9	10	8	11	10	9	10	10	12	12	11	13	11	12	14	12	12	14	12	13	15	15	14	16	16	14	16	14	13	15	17	17	14	14	17	15	19	17	18	17	18	18	19	19	20	20	21	21	21	23	23	0	0	1	1	1	1	5	5	6	6	17	6	6	10	6	10	13	13	9	17	19	19	15	22	24	24	17	22	13	27	18	24	10	25	20	0	27	25	27	34	34	30	20	23	30	25	23	40	30	27	40	45	42	28	47	0	52	34	49	56	57	54	59	60	61	62	61	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	3	2	1	1	1	2	2	2	1	1	3	2	1	1	2	1	1	2	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	2	2
94500	-348.659856887143576	-347.123491946131821	-1.536364941011740	0.000073102145135	0.000019860299311	0.271678748610565	0.641063894201569	0	1	1	1	3	4	7	6	6	5	10	5	7	6	8	9	8	10	9	11	11	7	11	11	12	12	12	13	13	12	14	10	11	13	13	12	14	15	14	16	15	16	16	16	14	15	16	16	16	15	17	16	18	18	19	17	19	16	18	18	20	20	22	20	21	22	24	0	0	1	1	4	1	5	6	12	6	17	5	12	10	12	14	9	9	22	17	16	14	15	16	24	19	13	22	23	11	23	19	19	25	30	0	11	25	30	34	25	11	37	31	20	34	23	32	45	27	25	30	52	48	18	0	52	25	49	56	57	38	59	60	61	62	61	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	3	2	1	1	2	1	1	1	1	1	2	2	1	2	2	3	2	1	1	2	2	2	1	2	2	2	1	1	3	1	2	2	1	1	1	4	2	2	1	1	2
95000	-349.029834117465612	-347.140619401155163	-1.889214716310441	0.000123983352414	0.000019543811582	0.157632546643281	0.689954231108634	1	0	2	3	4	4	7	6	7	5	9	6	7	6	8	9	8	9	8	10	10	9	11	10	11	12	11	11	11	12	15	13	13	13	11	12	15	16	15	17	15	16	16	16	14	15	17	17	16	14	17	17	18	17	18	17	19	18	19	19	20	20	22	21	22	22	24	0	0	1	1	3	3	5	5	6	4	9	6	6	10	12	10	6	9	12	11	12	17	18	19	24	19	18	19	13	20	20	24	24	25	11	0	27	34	15	34	34	45	31	31	20	25	23	26	35	20	38	35	42	38	31	0	37	34	55	56	57	54	59	56	61	62	65	1	1	1	1	1	1	2	1	2	1	1	2	2	1	1	3	2	1	1	1	2	1	1	1	1	2	1	2	2	1	2	2	1	1	1	1	2	2	2	2	1	1	1	1	2	2	2	3	3	2	1	3	1	1	2	1	3	2	1	2	1	2	1	2	1	1	1
95500	-333.708113758470120	-332.105121617265070	-1.602992141205064	0.000066974520968	0.000015988958214	0.238731953324196	0.685844383489212	0	0	2	2	4	3	7	6	6	6	9	6	8	7	8	9	7	10	9	10	10	10	11	10	12	13	12	10	11	12	14	12	12	13	12	13	14	15	14	16	14	16	16	16	14	15	15	16	16	16	17	16	18	17	19	16	18	18	18	20	19	20	21	21	21	21	24	0	0	1	1	4	3	5	5	6	6	17	6	12	12	12	10	12	13	14	11	10	19	18	19	28	19	20	19	13	11	23	24	24	25	17	0	18	25	30	34	19	30	31	31	15	25	23	45	37	37	38	37	27	38	31	0	52	34	49	56	57	38	59	60	53	62	61	1	1	1	2	1	1	2	1	2	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	2	2	2	1	1	1	3	2	2	1	1	1	1	1	3	1	3	1	1	2	1	3	1	3	2	1	2	1	2
96000	-363.445962267732625	-361.753168551215424	-1.692793716517227	0.000066847816958	0.000013754967975	0.205765402682027	0.615956394269926	1	1	2	3	4	3	6	5	5	5	10	5	8	6	7	9	8	9	9	10	10	10	11	11	12	13	11	12	13	12	14	13	12	14	12	14	15	15	14	16	15	16	17	14	13	15	15	17	16	15	17	16	19	18	19	17	18	19	17	19	20	21	21	21	21	22	23	0	0	1	1	1	1	5	5	1	6	13	1	6	10	12	6	6	15	10	17	14	14	18	19	22	24	20	22	23	17	23	22	22	25	27	0	18	25	20	25	24	39	44	23	6	25	23	32	11	45	38	13	42	40	44	0	52	25	39	56	57	54	37	60	52	58	61	1	1	1	1	1	1	1	1	2	1	1	2	3	1	1	2	2	1	3	1	2	2	2	1	1	1	1	1	2	2	2	2	1	1	1	1	3	2	2	2	2	1	2	2	5	2	2	2	2	1	1	4	2	1	2	1	1	3	2	2	1	2	4	1	3	2	3
96500	-368.648538291496436	-367.086925356519941	-1.561612934976501	0.000083137489083	0.000021453429788	0.258047603123426	0.587894327024426	0	1	1	2	3	4	6	4	5	5	10	7	7	7	9	9	7	8	9	9	10	9	12	10	12	12	12	12	12	12	14	13	12	14	12	14	16	15	14	16	15	17	15	14	15	15	16	17	16	15	17	15	18	18	18	17	17	19	17	18	19	20	20	21	22	22	24	0	0	1	3	3	1	5	5	6	6	13	9	5	10	18	14	9	12	13	13	16	14	15	19	24	24	11	10	18	17	23	19	19	14	20	0	11	25	13	25	25	52	23	23	9	25	27	32	27	30	34	30	52	40	59	0	52	25	18	56	57	46	53	60	61	62	61	1	1	1	1	1	2	2	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	2	1	1	1	1	5	3	3	1	2	2	4	2	1	2	2	3	2	2	2	2	1	5	2	2	3	2	2	1	1	2	1	1	1	1	2	5	1	1	2	1	2	2	2	2
97000	-384.700710998138163	-382.717484645819752	-1.983226352318387	0.000092211310386	0.000013026121003	0.141263809704323	0.599535964438541	0	0	2	2	3	5	6	5	6	6	9	6	8	6	9	8	7	9	8	11	9	9	11	10	13	12	10	13	12	13	14	12	12	12	12	14	15	16	13	17	16	18	16	16	11	14	17	17	16	14	17	16	18	18	15	17	18	19	19	20	21	19	21	22	21	21	25	0	0	1	1	4	3	5	5	6	5	17	3	12	6	6	14	9	17	14	11	14	19	15	19	24	24	11	10	9	12	23	24	19	10	17	0	20	25	35	28	24	44	31	23	27	28	13	21	55	29	46	20	15	34	23	0	52	51	49	56	53	38	59	60	57	62	57	1	1	1	1	1	2	1	1	1	1	1	2	1	1	3	1	1	1	1	1	2	1	1	1	2	1	1	4	3	4	2	1	2	3	3	1	2	1	1	2	2	1	1	3	1	1	5	3	1	1	1	2	3	3	2	1	1	1	2	1	2	2	1	1	2	1	4
97500	-361.129690658065329	-359.263566952710619	-1.866123705354728	0.000067979442038	0.000011024369365	0.162172107248809	0.584312512365792	0	-3	1	2	5	4	7	6	4	6	10	6	9	6	8	8	7	10	9	10	8	10	11	10	12	13	12	12	12	12	14	12	10	13	13	12	14	15	13	16	14	17	16	15	14	15	17	17	16	13	17	16	19	17	18	17	18	19	18	19	21	20	22	21	22	22	24	0	0	1	3	3	3	5	5	3	9	12	9	14	9	12	10	6	12	10	15	14	14	13	19	19	24	20	33	9	17	23	24	14	19	30	0	13	25	18	25	24	30	44	37	13	25	37	26	31	20	25	30	42	25	47	0	42	25	49	56	57	58	59	60	57	62	65	1	1	1	1	1	2	1	1	1	1	2	1	2	2	1	1	2	2	2	1	1	2	1	1	1	2	1	1	3	2	2	1	2	3	1	1	3	2	2	2	2	2	1	1	3	2	2	2	1	2	2	2	1	3	1	1	1	4	1	1	2	1	2	2	2	1	1
98000	-373.883901218979588	-371.926825597265349	-1.957075621714217	0.000080929196921	0.000011775975175	0.145509601270748	0.636770375102918	-1	-1	1	2	3	2	6	6	6	5	9	4	8	7	7	9	8	10	10	10	9	9	12	8	12	12	12	13	13	10	14	11	12	12	12	13	14	15	13	16	14	16	15	16	14	13	17	17	17	16	17	15	18	17	18	17	18	18	17	19	21	19	21	22	21	21	25	0	0	1	3	3	1	5	5	5	12	7	6	1	10	6	14	15	9	16	17	14	14	30	6	19	19	17	32	13	17	23	24	24	24	20	0	11	32	11	46	19	37	23	13	30	25	43	41	45	39	46	20	42	34	27	0	52	25	20	56	57	40	59	60	57	40	65	1	1	1	1	2	1	2	2	2	1	2	1	4	1	3	1	1	2	1	1	1	1	1	2	1	1	2	1	2	1	1	2	2	2	1	1	2	3	2	2	2	1	1	4	2	1	1	1	1	2	1	3	1	2	2	1	2	2	4	1	2	1	2	2	2	2	2
98500	-368.816821927982687	-367.059235154370413	-1.757586773612259	0.000086570185160	0.000016199270042	0.187122968625850	0.708495686570980	1	1	2	2	3	4	6	5	7	6	10	6	8	7	9	9	9	9	9	10	11	9	11	11	12	13	12	12	11	12	14	12	13	14	11	14	15	15	14	17	15	17	17	16	14	15	14	17	16	15	18	15	16	18	18	16	17	18	19	19	21	19	21	21	20	23	24	0	0	1	1	1	3	5	5	6	6	17	1	9	10	6	12	9	1	10	15	16	14	13	19	22	24	20	12	18	20	23	24	28	28	17	0	11	34	11	46	24	27	45	37	15	25	30	32	46	27	46	27	35	25	31	0	45	25	43	56	65	58	43	60	52	58	65	1	1	1	1	1	1	2	1	1	1	1	3	1	1	2	1	1	4	1	1	1	1	2	1	2	1	1	3	1	1	1	1	1	1	1	1	2	1	1	2	2	3	2	1	2	2	1	2	1	2	2	2	2	3	2	1	1	3	2	1	1	1	1	1	1	2	2
99000	-351.390522965568209	-349.669995409828630	-1.720527555739587	0.000075038260830	0.000014809763575	0.197362830785088	0.721828067486970	0	1	1	2	2	3	6	5	6	5	9	7	9	7	8	9	7	9	8	9	10	10	11	10	12	12	11	13	13	12	14	12	11	12	13	12	15	14	14	16	16	17	14	15	14	15	18	17	15	16	18	16	19	18	18	18	18	16	19	19	21	20	21	21	20	23	24	0	0	1	3	3	3	5	5	6	6	9	9	15	10	12	14	6	9	14	17	10	19	17	19	19	24	13	10	27	11	18	24	19	24	18	0	30	34	24	34	26	39	18	31	20	34	30	32	31	39	46	45	42	58	31	0	52	38	49	56	65	40	49	60	57	62	57	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	2	1	1	2	1	2	2	2	1	1	3	1	2	3	1	2	1	2	1	1	2	2	2	2	1	2	1	2	2	3	2	1	2	2	1	1	1	2	1	1	2	2	1	1	2	2	1	1	2	3
99500	-355.071401669124270	-353.397752768508724	-1.673648900615539	0.000083041761434	0.000017604086436	0.211990763821873	0.606458326757347	0	1	2	3	5	4	6	6	6	6	10	5	7	7	8	8	8	10	8	10	10	10	12	10	12	12	11	12	12	12	12	12	11	14	13	13	15	16	12	17	14	16	16	16	14	16	17	17	15	15	18	16	18	16	18	17	18	18	17	20	21	20	22	22	21	22	23	0	0	1	1	3	1	5	5	12	6	17	6	12	10	9	10	13	12	10	17	16	19	9	19	19	19	11	22	9	13	13	24	19	23	11	0	11	25	20	34	28	20	20	30	11	34	15	10	30	39	46	30	42	25	18	0	52	34	49	56	57	58	30	60	57	40	61	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	3	2	2	2	1	1	3	3	2	1	2	1	1	1	3	2	1	2	1	2	3	2	2	1	3	4	1	2	1	2	2	2	3	1	1	2	1	1	2	1	4	1	2	2	1
100000	-389.769913518930309	-388.245655736520916	-1.524257782409411	0.000080879746641	0.000022552072239	0.278834605394290	0.604071180997941	-1	0	1	1	3	4	6	5	6	5	9	6	9	7	6	9	8	9	10	9	10	9	12	11	12	12	10	12	12	13	15	12	12	14	11	13	16	16	14	16	15	16	15	16	14	15	17	17	17	14	17	17	19	17	19	15	18	19	19	19	20	21	19	20	21	21	23	0	0	1	1	3	3	6	5	3	6	12	6	6	10	6	10	6	12	16	9	18	10	15	19	22	19	20	22	13	11	23	24	24	25	15	0	35	34	23	34	19	13	23	23	11	25	29	32	45	35	46	30	20	40	43	0	52	38	35	56	57	58	35	60	57	38	65	1	1	1	1	1	2	1	1	4	1	2	1	2	1	1	2	2	1	1	2	1	1	2	1	1	2	1	2	2	2	2	1	1	1	3	1	3	1	1	2	3	4	1	1	2	2	2	2	2	2	1	1	4	1	3	1	1	2	3	2	1	1	3	1	2	2	2
