step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74
47000	-390.035999599471779	-388.664912025965975	-1.371087573505830	0.000112973836150	0.000053819484961	0.476388930350121	0.355325438841129	2	4	5	6	6	10	11	12	14	13	14	14	14	16	16	18	15	18	17	16	17	20	19	18	20	19	16	18	20	20	20	20	20	19	21	23	22	22	22	23	22	24	24	24	25	26	26	24	23	27	26	27	27	28	27	25	28	29	28	31	30	30	30	32	32	31	33	34	34	34	32	36	38	40	0	1	1	2	2	3	5	5	5	5	1	1	6	6	10	2	13	9	13	13	12	3	18	20	17	3	9	14	6	28	12	16	28	21	1	12	11	30	24	28	28	41	37	15	18	40	15	3	28	14	31	48	12	12	18	38	36	32	28	59	26	56	48	37	45	35	62	64	71	58	37	59	64	52	1	1	2	1	1	2	3	3	4	4	7	7	3	3	2	6	1	2	2	1	2	7	1	1	4	6	1	1	5	2	3	1	1	1	9	5	5	1	2	3	2	1	1	3	4	1	4	8	3	6	3	2	4	7	4	1	3	6	5	2	5	3	2	5	4	6	2	1	1	2	4	4	3	7
47500	-453.851924916310281	-452.487363758121830	-1.364561158188474	0.000151351422462	0.000077412922697	0.511477998934914	0.270935799085375	1	3	4	5	8	11	12	11	14	13	12	13	13	15	15	19	15	17	17	16	16	19	19	18	19	18	16	19	17	20	20	20	20	20	21	22	21	22	23	22	21	23	24	24	24	26	25	26	26	26	27	27	27	27	27	27	28	27	29	30	30	31	30	32	33	33	33	34	34	34	34	36	37	40	0	1	2	2	2	1	2	5	3	11	5	6	2	6	1	6	11	20	3	17	1	18	17	27	14	1	10	24	12	29	19	27	8	18	23	21	25	35	15	15	3	37	31	25	26	25	13	6	31	21	30	14	14	26	28	27	46	16	14	13	55	31	34	52	47	64	22	46	49	64	66	70	58	39	1	2	1	2	3	5	4	1	5	1	3	1	5	2	8	4	2	1	5	1	7	2	2	1	2	9	2	1	1	3	2	2	5	1	2	4	1	1	4	4	9	1	2	2	4	5	6	7	2	5	4	8	6	4	4	5	1	4	4	7	2	6	4	3	4	1	6	3	4	2	1	1	4	6
48000	-419.933797953822477	-418.534930291340913	-1.398867662481537	0.000089761464243	0.000036230208323	0.403627643873318	0.292607384089072	1	4	5	5	8	9	11	12	14	12	14	14	14	16	16	19	16	19	17	16	17	20	16	17	19	18	16	19	18	20	21	20	19	19	20	24	21	20	23	22	23	24	24	24	26	26	25	25	26	27	25	26	27	28	27	27	29	29	28	31	31	30	31	32	31	32	33	34	35	34	34	35	38	39	0	1	2	1	2	1	2	6	4	4	1	7	2	6	7	7	7	24	2	9	1	14	10	3	9	23	1	9	1	2	30	13	2	15	6	30	32	6	30	1	38	29	23	32	36	36	23	20	38	21	38	36	6	25	45	37	42	24	27	59	37	39	57	59	39	24	41	54	65	66	66	68	63	60	1	1	1	2	2	3	4	1	5	3	6	2	4	3	2	5	2	1	7	1	7	2	2	7	3	1	7	2	10	8	1	3	7	1	5	2	1	5	2	10	2	3	3	3	1	1	4	4	3	6	2	1	7	5	1	3	2	8	6	1	5	5	1	3	4	5	5	4	3	2	1	1	4	3
48500	-427.079578773391404	-425.650585158290028	-1.428993615101390	0.000098903288692	0.000035520787147	0.359146673656597	0.347921054621856	1	3	4	5	8	10	10	11	14	12	13	14	14	16	13	20	15	18	17	16	16	20	17	17	19	16	19	18	20	21	21	20	19	19	19	23	23	22	22	22	20	25	25	24	26	26	25	25	26	26	26	28	25	26	27	26	29	29	27	29	30	30	28	32	33	32	32	35	34	34	35	34	37	39	0	1	2	3	1	5	3	2	10	2	1	10	7	17	8	18	8	6	2	11	8	14	12	10	13	2	13	20	8	16	25	20	1	19	7	27	11	26	32	10	1	37	10	3	16	41	11	27	29	37	43	29	1	36	31	5	59	24	36	42	46	8	45	47	61	49	52	67	53	62	61	67	70	17	1	1	1	1	5	1	2	4	1	4	4	2	3	1	1	1	2	4	6	2	3	2	2	3	2	4	3	1	5	1	2	2	8	1	3	1	5	3	1	5	7	1	6	10	3	3	6	3	3	1	1	4	11	1	5	8	1	6	2	2	2	7	1	3	1	2	3	2	5	2	2	1	2	12
49000	-425.926926431559934	-424.560312199785017	-1.366614231774924	0.000102210918936	0.000050912921339	0.498116266528226	0.335919217486069	2	4	5	4	7	10	11	12	15	13	13	14	15	17	15	19	15	19	17	17	18	18	19	19	19	17	18	18	19	20	20	20	19	20	20	24	21	22	23	22	22	25	25	24	26	23	26	24	25	26	25	27	26	27	27	26	29	28	28	30	30	31	30	32	33	32	32	34	34	34	34	36	37	41	0	1	4	1	3	2	3	6	6	6	2	5	2	10	1	6	7	6	9	9	6	2	8	15	14	6	9	12	12	19	1	27	15	8	9	34	24	30	16	2	33	39	31	25	21	16	39	18	16	28	33	40	2	2	49	38	54	16	42	46	55	61	47	23	60	55	41	64	56	59	36	53	45	66	1	1	1	1	2	3	2	1	2	1	5	2	6	2	5	3	2	4	1	1	3	6	4	2	2	4	3	2	4	1	10	1	3	4	4	2	1	1	2	4	2	1	2	5	6	2	2	3	4	4	3	3	11	8	1	3	1	5	2	3	3	1	2	6	2	3	4	1	4	3	5	5	5	3
49500	-400.112602002843403	-398.689634691822789	-1.422967311020603	0.000109027409247	0.000039982790726	0.366722377448032	0.428677448471231	1	3	5	5	8	10	11	12	15	13	13	15	15	16	17	19	16	18	17	15	17	19	19	19	19	18	18	18	18	19	20	20	19	19	20	24	23	21	21	20	21	24	23	25	26	26	26	24	25	25	26	28	26	27	27	26	30	27	29	30	30	30	31	32	33	33	33	35	34	34	34	32	38	39	0	1	1	1	3	1	2	6	5	6	5	8	5	8	3	12	8	6	2	11	6	2	26	19	17	20	1	3	14	14	1	33	7	11	27	22	23	30	28	3	15	39	15	21	36	48	48	24	37	43	42	36	1	49	24	41	59	18	24	45	55	36	52	59	51	61	24	46	51	64	51	40	64	71	1	1	2	2	2	5	3	1	3	2	2	2	3	2	5	2	2	5	8	1	2	6	1	1	1	2	7	7	1	2	10	1	4	3	1	3	3	1	1	6	2	1	2	5	1	1	1	3	1	1	1	2	13	1	4	3	1	5	6	2	1	2	1	1	3	2	6	5	4	1	5	5	3	2
50000	-443.433719601209873	-442.012438804334465	-1.421280796875424	0.000151369173541	0.000055845719161	0.368937200716034	0.292681647076307	1	4	5	5	8	11	10	11	13	12	12	14	15	15	16	19	15	18	16	15	17	19	19	18	18	17	17	19	19	21	20	19	18	18	20	23	22	22	21	22	21	24	24	24	26	24	25	25	25	26	25	27	26	27	27	27	28	28	27	30	29	30	31	31	32	32	33	33	35	35	35	36	37	39	0	1	1	1	1	3	3	4	3	7	3	7	9	6	3	6	1	6	6	7	1	19	24	21	17	14	6	14	6	3	14	27	6	13	8	25	22	22	13	39	6	39	22	8	16	7	16	21	16	25	34	13	18	36	36	47	46	10	49	59	58	61	61	30	61	60	23	28	12	52	55	69	70	67	1	1	2	2	3	3	3	2	3	1	3	2	1	2	7	6	6	3	3	2	7	2	1	1	1	2	4	2	4	8	2	1	3	2	3	3	1	1	3	1	4	2	2	6	2	6	3	3	4	3	4	7	7	2	2	1	2	9	1	2	1	1	1	5	1	1	7	9	10	3	6	1	1	4
50500	-425.250152029788580	-423.831425873135913	-1.418726156652661	0.000125440531199	0.000046711298740	0.372378036776808	0.309979807183675	1	3	5	4	7	11	11	12	12	13	14	15	14	16	14	19	13	18	17	16	17	19	19	18	20	19	17	19	18	21	20	20	20	20	20	24	23	22	22	23	22	24	21	22	24	25	25	26	25	27	25	27	26	28	27	26	30	25	27	30	30	31	29	31	32	31	34	34	35	34	33	35	38	40	0	1	1	1	3	4	3	5	2	7	5	6	17	10	7	15	6	17	17	11	10	3	19	3	17	17	3	10	2	13	2	17	3	24	8	38	26	34	28	3	24	44	21	2	39	25	35	34	38	29	33	42	27	44	14	36	35	20	36	56	56	63	37	61	57	63	51	19	71	61	61	61	62	56	1	2	2	2	1	4	3	3	5	1	4	2	1	1	2	3	1	3	3	1	2	5	1	6	3	4	7	3	7	4	7	4	7	1	4	1	1	2	1	9	2	2	2	7	1	4	1	3	2	6	3	2	4	4	6	1	5	5	2	2	2	1	3	1	1	1	4	7	2	2	1	2	4	6
51000	-460.094217471150273	-458.732810750677061	-1.361406720473219	0.000082545875519	0.000049069141133	0.594446916028930	0.306971192190751	2	3	4	5	7	11	11	11	14	12	13	13	15	16	17	16	15	19	16	17	17	19	17	19	19	18	19	18	19	21	20	21	18	19	21	23	22	21	21	22	22	23	25	25	24	26	24	24	26	25	26	28	25	26	27	27	30	29	27	30	30	31	30	31	32	32	33	35	34	33	33	36	36	40	0	1	1	1	2	5	1	5	2	3	2	7	3	11	1	8	3	17	3	12	10	3	9	15	6	9	23	19	11	16	11	21	3	4	6	6	2	29	29	1	20	21	42	37	35	24	40	20	42	41	25	42	33	3	12	37	35	2	37	52	55	13	55	18	45	8	43	60	10	57	54	71	66	63	1	1	1	1	2	3	3	2	5	4	4	1	7	2	7	2	3	2	5	4	2	8	2	1	5	2	1	1	2	4	5	2	5	6	4	5	9	1	1	10	2	3	1	3	2	3	1	3	1	1	3	2	4	8	7	3	4	12	1	1	1	9	2	5	3	13	4	3	12	2	2	2	2	5
51500	-396.069028783335000	-394.675684446157504	-1.393344337177479	0.000081429198518	0.000033733288033	0.414265259235972	0.328766381972871	1	4	5	4	7	11	10	11	14	13	11	15	14	16	16	18	14	19	17	14	16	19	17	18	20	18	18	18	20	20	21	19	18	19	20	24	22	22	23	20	22	25	24	24	26	25	25	25	26	27	26	27	26	27	28	27	27	28	27	30	30	30	30	33	32	33	33	34	34	35	35	35	36	39	0	1	1	1	3	2	1	3	1	1	2	8	8	17	3	10	10	21	10	3	20	6	8	15	19	1	6	9	15	15	10	14	6	12	6	10	32	40	29	1	12	39	34	10	37	29	43	23	29	16	43	39	41	23	48	41	16	1	2	41	54	55	53	62	57	61	53	66	51	51	54	67	36	72	1	1	1	2	1	3	5	3	6	5	4	2	2	1	3	3	1	2	1	4	1	6	3	1	2	8	3	2	2	2	3	2	5	1	4	5	2	1	2	9	4	1	3	5	2	2	1	6	2	4	1	1	2	3	1	2	4	13	8	5	1	1	2	1	2	2	3	1	4	5	3	1	5	3
52000	-438.371423934360621	-437.008862670316319	-1.362561264044317	0.000089013150740	0.000047123619540	0.529400646405853	0.331965483716363	2	4	4	5	8	11	11	11	14	10	14	14	12	16	16	17	15	18	17	17	18	17	19	18	19	18	18	18	17	20	19	19	20	20	18	23	23	23	22	19	22	25	25	25	26	25	25	25	25	26	27	27	25	26	27	25	30	28	29	30	30	31	30	32	32	32	32	33	35	34	34	36	37	39	0	1	1	1	3	5	2	1	1	2	10	10	2	6	3	2	3	15	10	9	29	3	35	10	12	2	12	29	12	28	24	29	25	35	10	34	40	19	40	2	34	38	37	16	38	40	19	36	38	26	53	54	18	25	18	35	20	14	15	27	48	59	52	55	63	15	58	65	56	61	60	44	72	57	1	1	1	1	2	1	3	3	5	4	3	2	3	2	7	7	6	1	3	2	1	7	1	3	5	7	2	1	2	2	1	1	1	1	3	3	3	3	2	4	1	2	2	4	1	3	5	1	1	4	1	1	2	4	5	4	7	7	7	5	1	1	2	2	1	6	1	1	5	3	2	4	1	6
52500	-400.616016559516538	-399.251741740006366	-1.364274819510184	0.000107763732713	0.000068112761271	0.632056440102907	0.319061052119903	1	3	5	6	6	10	11	11	13	13	14	14	14	16	17	19	12	19	16	17	17	19	17	19	18	17	17	18	19	20	19	19	20	19	20	23	22	22	21	22	22	24	23	24	25	26	25	25	25	24	26	26	26	26	27	24	29	27	29	27	29	27	31	32	32	33	32	34	33	35	34	33	37	40	0	1	2	3	2	3	1	2	8	8	2	3	2	8	5	21	3	11	6	11	9	21	2	27	20	6	3	26	23	23	23	15	26	26	23	3	3	39	22	2	8	25	16	23	30	39	43	23	41	23	25	41	3	3	23	37	50	26	23	41	14	37	55	61	49	23	45	59	41	29	72	63	52	38	1	1	1	1	1	3	5	5	1	1	4	4	7	3	5	2	4	3	4	2	2	1	9	1	1	5	5	1	1	1	1	1	2	1	2	6	7	1	1	10	5	3	2	4	3	3	1	5	2	3	3	3	8	10	4	1	2	4	6	3	5	2	2	1	4	7	4	3	6	7	1	1	7	9
53000	-469.737948543867333	-468.342023314885637	-1.395925228981693	0.000098600407770	0.000040342952067	0.409156036765573	0.284173376452296	2	3	5	5	8	10	12	12	14	12	13	14	14	14	16	19	14	18	17	17	17	19	18	18	20	18	18	16	18	21	21	20	19	18	21	24	20	23	22	22	21	25	24	23	26	25	24	25	25	24	26	28	26	27	26	27	29	26	28	29	30	30	31	32	32	33	33	35	34	34	34	35	36	41	0	1	1	2	2	4	5	4	1	2	3	6	10	7	8	19	6	28	8	6	8	23	19	11	17	11	3	14	19	15	8	34	2	6	3	8	12	41	10	2	2	3	35	41	37	38	10	8	34	3	13	31	23	12	32	39	47	24	47	54	36	60	60	22	55	51	63	49	22	60	36	60	38	62	1	1	1	1	2	2	1	4	6	4	4	2	1	2	2	1	3	1	3	3	3	1	1	3	3	3	6	1	1	3	4	1	6	4	9	4	2	1	4	11	10	10	1	1	3	2	6	8	3	11	7	3	4	8	2	2	2	4	1	1	4	1	1	6	3	7	1	5	7	4	7	3	5	6
53500	-445.877687689928337	-444.458054877005907	-1.419632812922456	0.000114167883946	0.000042372801028	0.371144664888781	0.354991865873398	2	3	5	6	8	11	11	10	15	12	13	13	14	16	17	19	15	16	16	16	18	20	18	18	19	17	18	19	18	20	20	21	18	20	17	23	21	22	22	22	23	24	25	23	24	25	26	25	26	26	26	25	27	28	26	25	27	29	29	31	30	29	30	31	32	32	33	35	34	32	34	36	37	40	0	1	2	3	1	8	2	4	13	5	3	8	8	13	9	2	3	4	2	13	11	15	13	13	35	12	1	15	7	15	18	9	12	13	3	18	11	22	29	1	1	26	26	19	3	29	24	10	42	45	52	9	50	45	19	21	46	11	3	54	47	31	36	49	52	43	49	59	66	18	54	33	40	66	1	1	1	1	3	1	4	3	1	2	3	1	2	1	1	7	5	5	6	1	4	1	2	1	1	3	7	1	5	1	3	3	3	3	7	5	4	1	2	9	9	4	4	4	11	3	4	7	1	1	1	4	1	3	6	3	1	7	11	1	4	4	3	2	2	3	3	3	1	7	3	10	8	3
54000	-435.958394372001010	-434.572831140372955	-1.385563231628075	0.000088387323693	0.000038138606419	0.431494074326500	0.300225301674349	2	3	4	5	6	11	11	12	14	12	13	14	14	16	16	18	15	18	18	16	18	19	17	18	20	18	18	18	20	20	20	21	19	20	21	22	22	23	21	22	22	24	23	23	24	25	25	23	23	26	26	27	26	27	28	26	29	28	28	28	30	29	30	31	32	31	33	35	35	34	32	35	36	38	0	1	2	2	1	5	3	6	2	4	2	6	3	12	17	6	3	12	15	13	2	17	20	5	24	6	3	14	23	17	12	31	11	4	3	24	6	24	24	3	1	17	39	12	48	37	43	13	34	35	15	32	33	14	36	45	55	30	13	51	49	55	25	63	37	62	38	46	60	35	55	57	51	61	1	1	1	1	1	2	4	1	5	3	5	1	4	1	1	3	4	2	1	1	7	2	1	5	1	4	7	1	1	4	3	1	3	9	8	2	5	3	2	10	8	5	1	5	1	2	2	5	1	2	5	3	3	5	3	1	1	4	10	1	3	1	6	1	5	1	5	5	4	8	2	3	4	5
54500	-398.189970795751719	-396.809268821427736	-1.380701974324001	0.000071380143138	0.000031700556595	0.444108896421715	0.350987290644501	1	4	3	6	8	10	10	12	15	12	13	15	14	17	15	18	15	19	17	17	17	19	18	18	20	18	18	18	20	20	20	20	19	19	20	24	23	22	22	22	21	24	25	24	26	25	25	25	24	26	27	27	25	26	27	25	26	29	28	30	30	28	30	32	32	31	33	35	33	34	34	36	37	40	0	1	1	2	1	4	1	5	2	6	1	7	3	12	3	2	2	16	1	2	2	20	17	11	26	2	3	14	24	16	28	34	1	20	2	13	35	33	24	2	34	29	29	30	34	5	30	38	32	34	27	28	20	36	27	21	56	59	2	62	62	34	52	47	13	49	62	61	54	50	62	67	60	69	1	2	1	1	3	2	6	2	4	1	5	3	6	1	5	6	4	1	6	8	6	1	1	3	1	5	8	1	1	1	1	1	8	1	7	4	2	2	2	9	1	2	2	2	4	7	4	2	2	3	3	4	3	1	4	3	1	1	12	1	1	4	2	3	7	3	4	3	4	4	3	2	4	3
55000	-428.310787122229840	-426.948053019921758	-1.362734102308107	0.000103905919159	0.000054810938735	0.527505450882294	0.362565198723411	0	4	4	6	7	11	11	11	14	13	13	15	13	16	17	17	15	18	17	16	16	19	17	18	19	18	19	18	19	19	20	21	20	18	20	22	22	21	22	22	22	23	23	23	24	25	25	25	26	25	27	27	26	26	27	26	29	28	29	30	30	30	30	33	32	32	32	34	35	33	34	34	36	39	0	1	1	2	2	4	3	4	3	2	5	6	2	10	7	6	11	17	6	9	10	1	8	23	23	14	7	17	8	7	14	18	1	14	3	30	28	25	15	2	2	19	18	12	39	44	44	36	50	38	47	15	30	48	42	45	20	46	54	49	36	45	39	62	57	51	63	59	41	48	52	65	72	71	1	1	2	1	2	2	3	4	6	4	3	2	5	2	2	4	1	2	4	1	2	10	3	1	1	1	4	3	4	6	4	2	10	1	10	2	3	1	2	10	6	3	2	3	1	1	1	2	1	3	1	4	5	1	2	1	6	2	1	2	4	2	3	2	2	2	1	2	5	3	3	1	1	3
55500	-451.032699842105160	-449.671004078977319	-1.361695763127848	0.000099017866067	0.000059427207378	0.600166512757631	0.227242601296262	0	3	5	5	7	9	12	11	15	12	14	14	12	16	16	18	15	18	18	15	17	19	17	19	18	18	18	18	20	20	21	19	20	20	20	23	22	22	23	23	22	22	23	25	26	24	26	26	25	26	26	28	27	26	27	26	30	28	29	29	29	30	30	32	32	31	34	35	34	34	35	33	37	40	0	1	2	2	3	3	1	5	3	8	3	2	2	13	3	2	2	13	6	10	6	2	15	13	7	1	1	11	2	1	10	2	3	23	3	3	19	30	19	2	1	33	26	19	13	40	28	38	38	34	43	48	26	6	8	42	53	37	25	51	37	45	37	23	40	37	65	53	55	55	34	28	70	47	1	2	1	1	1	1	7	1	4	1	3	6	4	2	5	7	5	3	5	1	4	7	1	3	4	9	9	3	7	10	5	5	7	2	7	7	3	1	2	10	10	1	3	5	6	1	4	2	1	4	2	1	4	10	8	2	2	3	7	2	4	3	4	6	5	5	1	4	3	4	9	8	2	6
56000	-441.534785570175416	-440.173676485015164	-1.361109085160277	0.000108184876964	0.000063482426983	0.586795758927685	0.272314229029864	1	3	4	4	7	11	10	10	14	12	14	14	14	15	16	19	15	18	17	16	18	19	18	18	19	18	17	19	19	20	20	21	19	19	21	23	22	22	21	22	23	24	24	24	25	24	26	26	25	26	26	27	26	27	27	25	26	29	28	30	31	30	30	32	32	32	33	34	34	34	33	35	38	41	0	1	1	1	1	5	2	3	6	4	1	10	2	7	8	2	6	9	17	6	9	1	15	10	19	20	6	12	15	2	10	33	3	23	8	16	17	9	10	2	8	16	14	1	15	30	26	32	33	39	41	43	22	24	1	37	42	56	42	18	56	59	59	58	46	34	59	67	60	52	37	45	65	57	1	1	2	3	2	1	3	4	1	4	6	1	4	3	4	8	2	2	1	2	2	8	1	2	1	2	3	2	1	9	3	1	5	1	6	1	4	5	4	10	7	3	5	9	4	2	5	2	3	3	1	2	3	5	12	1	1	2	2	5	4	1	2	1	4	8	4	1	2	3	7	6	4	7
56500	-469.062468962814535	-467.692001150916496	-1.370467811898038	0.000106473969078	0.000051002438833	0.479013220553131	0.318024980101090	1	3	5	6	8	10	11	11	11	13	12	14	14	17	16	19	15	18	18	16	18	19	19	18	18	18	18	19	20	19	20	21	19	20	19	24	22	21	22	22	22	23	23	24	25	26	25	25	25	25	27	26	26	26	27	24	29	28	29	30	30	31	30	32	30	32	32	34	33	34	34	35	36	40	0	1	1	1	2	5	5	5	2	9	7	9	2	9	1	15	6	15	2	13	3	10	27	17	15	17	15	8	21	2	10	11	14	33	20	32	8	22	13	3	1	34	40	21	31	29	40	36	7	23	31	45	37	42	3	12	55	28	47	58	59	59	38	58	31	36	63	60	28	60	59	37	52	63	1	2	2	2	2	2	1	2	2	1	1	2	5	2	6	1	2	1	6	1	5	3	1	1	2	2	1	6	1	9	3	5	1	1	2	2	5	1	4	7	11	2	1	2	2	3	2	1	6	4	3	1	2	2	11	4	1	5	2	1	1	1	4	1	5	4	2	2	7	3	2	6	5	5
57000	-483.020386463351542	-481.650540605078561	-1.369845858272955	0.000164501470217	0.000079248313282	0.481748358709594	0.283331807337424	1	4	5	4	7	9	10	11	15	13	13	14	14	16	16	19	16	19	18	17	18	20	19	17	20	17	19	18	19	20	20	20	18	20	20	23	23	23	22	22	22	22	22	24	25	25	24	26	26	24	26	28	26	27	26	26	30	27	28	30	30	30	30	31	31	31	34	35	35	34	34	36	36	40	0	1	1	1	3	2	5	4	3	6	8	8	8	11	11	1	1	12	20	9	12	10	14	9	3	3	20	5	26	10	11	29	10	20	10	20	26	19	16	12	3	33	19	42	37	39	30	25	46	3	39	15	25	46	6	10	15	3	54	36	30	42	50	51	45	41	60	55	66	64	63	56	50	67	1	1	2	1	1	2	1	5	6	2	1	2	1	2	2	8	7	3	1	2	2	4	1	1	9	6	2	6	2	4	3	1	3	1	4	3	3	2	2	5	9	2	2	1	1	2	2	3	1	8	1	7	3	1	8	5	7	7	1	3	6	5	4	2	3	4	2	4	2	1	2	5	6	4
57500	-377.104061719333004	-375.743179951946786	-1.360881767386222	0.000113156908010	0.000063676471278	0.562727211245261	0.439153651999770	2	3	4	4	7	10	9	12	12	13	11	15	15	17	16	17	16	19	18	16	17	18	19	18	20	15	18	17	20	20	20	20	20	19	21	22	21	22	22	21	23	23	24	23	25	24	25	24	25	26	25	28	26	27	27	23	30	28	28	31	29	31	29	33	31	31	33	35	35	34	34	35	37	41	0	1	1	1	2	2	3	6	6	8	6	8	8	6	3	10	1	16	12	12	2	20	27	15	14	8	12	12	7	14	8	17	8	28	2	32	22	11	13	20	24	33	29	6	36	56	37	20	56	10	31	55	10	1	45	33	44	53	38	52	55	52	46	40	54	14	66	55	70	65	62	70	68	67	1	1	1	1	1	4	3	1	1	1	1	2	2	3	5	2	7	1	1	1	6	1	1	1	2	2	2	1	5	1	2	1	4	1	6	1	1	5	5	2	3	1	1	5	2	1	2	3	1	6	3	1	6	9	1	1	3	1	4	1	1	2	2	6	2	8	1	4	1	1	2	1	1	4
58000	-403.537085565446773	-402.040818662662389	-1.496266902784369	0.000104940779490	0.000031197312837	0.297284935261846	0.416910557310787	1	3	5	6	7	10	11	10	15	12	13	15	14	15	16	20	15	19	16	16	17	20	18	18	18	19	18	16	18	21	21	21	18	20	20	23	23	23	22	22	22	22	25	23	25	25	26	24	25	27	26	28	25	27	28	25	29	29	29	30	30	30	29	31	33	30	34	34	34	34	34	35	37	39	0	1	2	2	3	3	5	1	8	8	3	11	3	10	1	14	10	29	11	10	20	7	11	20	19	9	8	2	19	18	9	16	28	15	20	20	28	23	15	20	22	25	37	25	31	40	46	24	30	49	48	51	34	3	11	36	54	29	51	63	48	38	44	23	66	49	27	28	58	63	57	64	47	73	1	1	1	1	1	2	2	4	3	1	5	1	4	1	8	3	2	1	1	2	1	3	2	2	1	2	5	7	1	1	3	1	1	2	3	3	4	2	3	4	1	2	1	3	2	2	1	2	3	1	1	2	2	11	6	1	1	4	1	1	3	3	3	6	1	2	8	7	3	2	3	2	6	1
58500	-408.261147357794130	-406.848424400807517	-1.412722956986604	0.000072936409903	0.000027782276646	0.380910942605780	0.324019070328596	2	4	4	6	7	11	11	11	14	12	13	14	14	15	16	19	15	18	16	16	17	19	17	18	20	16	18	19	18	20	19	20	19	19	21	24	23	22	23	22	23	24	25	25	25	24	24	26	26	26	24	25	27	27	27	26	29	29	28	28	31	30	31	32	31	31	33	33	34	34	34	35	38	40	0	1	1	2	1	5	2	5	3	5	3	7	3	3	2	20	2	26	2	12	1	27	14	14	24	6	1	23	13	18	3	6	2	29	23	14	19	20	20	1	33	40	37	38	25	23	32	23	41	41	19	31	45	6	52	44	40	51	46	49	32	2	21	50	57	55	39	45	53	36	48	63	50	73	1	2	2	1	3	2	3	2	6	2	5	2	5	6	7	2	4	1	5	1	5	1	1	3	1	2	8	1	2	1	6	5	6	1	2	3	3	3	4	10	2	1	1	1	3	4	2	4	2	1	3	3	1	8	1	1	3	2	2	1	6	11	5	3	1	3	6	4	4	5	3	2	5	1
