step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70
76500	-368.209105555984934	-377.259948936436274	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999910972384180	4	23	13	9	13	33	25	29	30	38	30	40	31	50	31	38	34	49	35	46	39	42	43	41	49	60	48	44	46	43	40	54	46	55	44	51	48	54	45	44	49	43	57	45	50	55	53	54	68	55	54	60	50	61	51	55	70	66	62	61	68	76	62	81	68	74	73	68	81	79	0	3	4	1	4	11	5	5	2	6	7	13	2	42	7	13	8	23	13	16	8	19	17	17	28	56	31	21	40	6	15	37	19	55	31	9	42	24	17	13	44	11	30	17	35	39	23	18	52	53	33	47	29	36	25	41	18	51	37	47	47	56	51	65	26	57	57	54	66	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
77000	-355.768196581574898	-364.819039962026238	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996415342312436	3	24	11	13	16	33	26	32	29	33	36	39	27	51	37	40	33	46	42	42	42	41	39	38	55	61	35	45	46	46	43	49	32	50	51	48	46	51	49	51	49	53	59	50	53	57	53	55	69	58	57	65	56	54	63	64	72	65	57	61	63	72	65	88	75	66	74	72	82	78	0	5	1	3	3	13	4	2	7	7	8	10	2	15	9	11	13	23	15	27	23	27	17	27	35	45	33	12	16	16	15	21	13	24	28	30	22	31	24	18	9	41	14	20	44	38	39	20	51	29	29	51	14	39	60	50	56	14	39	59	53	61	26	69	49	53	52	61	65	49	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
77500	-372.361568240079976	-381.412411620531316	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998756357444415	3	20	13	9	20	28	26	23	29	34	40	40	22	47	35	43	35	51	43	51	43	44	40	36	48	60	46	42	45	37	45	47	45	54	51	50	51	58	40	48	46	51	56	53	47	52	52	56	70	57	54	62	59	57	61	55	61	67	63	65	74	77	66	87	68	77	78	74	78	83	0	3	4	1	3	13	3	3	2	6	30	5	3	12	9	23	2	39	8	21	7	15	24	7	29	25	28	30	23	17	24	22	39	31	11	40	14	45	8	15	16	21	42	18	15	27	29	37	55	42	31	56	47	20	48	36	42	38	40	46	60	65	53	67	54	61	61	25	49	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
78000	-386.081887595522232	-395.132730975973573	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.970671233134153	2	26	8	8	13	32	17	29	29	27	34	39	32	50	33	40	41	55	37	46	36	46	44	37	48	54	47	45	49	38	30	55	44	53	48	44	43	47	45	45	51	57	52	41	58	57	54	52	71	57	60	73	54	59	61	62	65	64	69	63	64	75	66	80	72	76	78	69	80	82	0	7	1	1	3	5	3	4	5	7	31	21	8	27	2	6	21	22	2	30	10	12	12	2	16	17	17	2	40	15	10	27	44	25	16	2	19	19	19	30	40	37	30	24	26	34	20	27	60	44	20	57	44	18	46	36	50	54	63	18	51	52	45	61	57	57	59	63	46	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
78500	-353.791597629995579	-362.842441010446919	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.962030951759133	2	18	6	5	17	32	25	25	26	38	34	35	30	50	35	42	39	51	38	44	42	41	41	44	50	60	39	39	46	46	46	53	47	54	46	47	50	54	47	37	42	51	58	51	56	56	51	60	67	55	61	70	63	50	59	54	63	66	63	58	73	72	68	84	68	74	81	66	75	80	0	3	1	1	3	7	2	2	5	13	13	9	7	33	8	19	7	20	9	10	27	11	6	10	24	50	9	15	41	16	19	27	19	41	21	23	31	54	20	12	12	22	42	41	29	37	23	50	57	39	32	50	50	31	54	39	34	34	55	32	68	59	68	66	48	49	61	60	51	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
79000	-371.863505744359998	-380.914349124811338	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994304940087622	1	19	13	10	20	27	24	27	27	35	37	34	25	42	36	42	37	55	42	44	47	46	37	39	52	57	35	33	42	46	43	49	33	54	49	33	48	53	45	44	44	54	53	49	53	58	53	57	70	49	55	66	58	58	63	59	69	65	61	65	72	76	66	86	74	70	82	59	81	75	0	4	4	1	4	2	2	2	5	8	6	6	5	27	36	23	7	30	28	17	41	19	10	33	24	31	9	4	10	23	23	40	2	16	19	2	27	22	16	15	36	40	24	31	44	43	31	50	55	11	25	59	32	18	22	50	60	45	21	68	60	60	26	63	66	58	62	34	61	26	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
79500	-367.351114318032955	-376.401957698484296	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997330614576232	5	21	11	12	14	35	27	28	28	34	32	36	31	43	31	41	32	52	38	41	46	46	35	40	49	50	48	42	46	33	45	53	39	51	46	40	50	50	45	39	43	52	45	44	52	58	50	54	67	59	52	66	51	58	55	59	65	60	68	63	67	77	67	77	74	79	77	58	84	71	0	5	1	1	3	11	2	2	2	8	8	17	3	30	2	10	8	22	23	6	24	12	8	10	21	24	21	33	20	8	16	44	11	16	24	11	19	35	19	30	40	22	23	36	14	27	44	41	48	51	22	27	41	55	41	32	45	34	26	54	68	61	32	49	58	61	65	37	64	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
80000	-369.123640436064250	-378.174483816515590	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998682171369261	1	8	9	8	18	37	25	20	26	35	41	31	31	48	32	41	31	50	43	48	43	38	33	38	50	59	42	45	46	41	35	42	39	53	46	46	48	44	38	44	49	54	51	53	55	53	52	55	70	57	54	60	59	58	56	60	61	65	66	65	73	76	64	85	69	79	83	63	76	82	0	1	1	1	4	9	8	2	8	12	10	9	7	33	7	6	9	36	31	21	27	23	9	13	19	41	39	16	24	31	13	31	10	27	22	31	24	10	8	16	21	32	36	41	40	37	22	44	60	34	14	34	40	37	29	50	20	53	53	26	56	60	42	57	63	49	69	46	59	49	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
80500	-367.000800398633828	-376.051643779085168	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.949127497432973	4	23	11	15	20	33	29	23	29	33	40	34	33	48	41	40	40	54	41	46	47	40	43	45	48	58	45	43	48	44	46	50	48	51	50	48	43	47	43	50	49	51	48	45	53	52	50	55	66	53	62	69	55	55	52	57	61	59	65	63	63	67	70	74	74	75	80	75	83	76	0	4	1	3	1	7	2	4	8	8	10	5	2	23	7	6	12	25	12	11	30	12	16	39	17	25	11	12	39	11	16	21	31	17	44	16	16	28	13	20	24	33	16	22	24	38	24	23	61	33	18	45	43	20	20	40	42	48	30	18	45	60	49	62	61	54	68	62	66	49	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
81000	-366.312457774251413	-375.363301154702754	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985188578765581	0	16	6	14	20	38	24	28	32	35	29	36	32	42	39	41	35	52	40	41	32	47	45	44	51	56	45	40	40	42	40	50	47	58	51	51	47	50	38	42	48	54	54	45	54	59	46	51	71	54	56	72	61	53	56	62	66	65	69	54	68	71	64	86	77	77	78	66	79	85	0	4	1	3	4	21	4	4	7	21	7	11	7	9	10	9	11	12	17	17	8	16	13	8	19	32	31	17	13	13	8	15	15	50	39	14	30	40	9	12	14	32	30	15	19	26	31	33	63	33	16	57	38	33	18	36	53	43	68	14	55	63	32	69	52	56	49	53	49	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
81500	-365.581224653531820	-374.632068033983160	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984566458536913	2	23	8	11	21	29	28	25	26	36	34	39	27	45	32	39	35	43	36	35	40	29	45	43	51	49	50	41	43	45	45	55	37	53	50	52	51	51	44	49	49	54	55	43	54	56	47	56	70	52	57	55	48	56	62	60	63	62	63	65	67	71	64	76	76	72	79	64	77	81	0	4	1	1	4	2	3	5	5	8	2	20	8	20	9	19	7	7	6	22	10	8	44	10	23	30	18	19	10	19	16	27	15	53	16	47	24	24	19	23	24	29	25	33	40	29	12	47	63	23	42	47	33	38	43	36	48	50	38	27	43	58	37	60	66	63	66	51	49	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
82000	-361.938821549368129	-370.989664929819469	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988130604392517	0	23	13	5	22	31	29	31	29	35	37	39	27	50	37	41	35	46	39	46	44	43	44	39	53	58	49	38	42	45	41	51	46	54	52	47	46	54	41	48	47	55	49	52	53	55	52	48	63	51	59	72	42	52	62	60	68	66	63	62	67	74	71	70	67	61	81	75	79	80	0	3	1	1	3	5	5	5	2	7	8	13	5	17	13	17	5	31	10	19	10	13	31	17	33	46	24	6	15	19	28	39	24	43	37	11	11	33	6	16	21	27	41	53	40	50	12	21	26	37	40	61	15	23	51	48	59	26	32	14	66	57	61	49	60	33	63	64	68	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
82500	-372.498963234035841	-381.549806614487181	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988379719617666	5	25	9	14	20	26	20	29	32	33	37	35	29	47	39	39	36	53	30	49	46	42	43	37	47	58	42	38	38	46	44	53	40	50	46	51	46	56	44	46	43	48	49	42	54	60	52	55	64	58	56	70	62	61	61	57	67	63	64	60	66	76	64	79	69	78	80	62	87	73	0	7	1	1	4	7	4	5	5	7	8	2	7	39	19	17	9	41	2	44	44	12	9	8	39	41	10	9	12	23	33	29	13	23	31	44	33	42	10	16	28	27	10	24	16	48	14	15	56	36	27	55	32	45	14	18	31	45	46	18	58	48	34	70	60	63	65	26	67	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
83000	-368.750222890771283	-377.801066271222624	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996806439911504	0	17	8	13	12	37	27	31	32	39	41	39	32	48	31	39	33	53	35	41	46	39	38	45	55	62	37	38	49	44	38	39	47	55	49	49	45	55	43	43	51	51	52	45	58	52	46	53	61	46	56	68	58	53	62	61	68	64	69	56	67	73	66	84	69	77	83	74	88	78	0	4	1	1	3	8	2	7	7	9	19	6	7	23	7	17	2	39	9	27	12	19	8	28	29	18	13	7	31	9	9	15	6	35	50	44	13	42	31	13	50	24	27	31	43	40	30	24	43	28	35	25	46	35	60	18	56	21	49	24	55	52	49	70	26	68	56	57	66	36	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
83500	-364.888832713396710	-373.939676093848050	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999884341600775	6	21	12	12	14	32	25	19	23	33	36	38	21	44	25	41	39	48	37	32	42	44	39	35	51	57	47	43	45	46	45	54	48	52	50	43	45	54	40	46	47	58	55	37	53	57	50	58	65	50	56	67	58	55	63	57	65	62	65	58	69	67	62	78	67	78	69	75	82	80	0	8	1	1	1	15	2	5	8	7	20	24	3	39	5	10	10	21	20	7	20	12	10	6	10	35	28	19	11	28	28	31	21	22	14	12	19	21	10	11	36	43	50	15	31	30	30	37	46	37	40	60	51	50	42	33	26	54	34	54	46	58	33	52	63	67	55	58	66	49	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
84000	-370.769575411871017	-379.820418792322357	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993448576964179	-3	20	14	5	23	31	28	29	30	34	36	34	25	43	37	45	33	49	31	46	45	41	42	43	44	56	44	40	45	40	39	55	46	56	53	50	41	49	41	48	48	54	46	48	57	51	50	57	61	54	59	61	59	58	64	61	72	53	66	56	69	73	68	88	68	80	79	67	81	77	0	3	4	1	2	5	5	5	3	2	12	5	2	6	19	22	19	16	7	37	30	15	15	22	12	35	31	6	30	6	8	43	15	28	16	30	6	6	19	25	24	44	37	31	44	27	22	41	36	33	18	18	35	16	35	58	65	24	55	18	51	63	54	62	52	61	57	48	70	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
84500	-383.263868794168502	-392.314712174619842	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996793725990132	4	21	10	8	16	38	22	26	32	37	41	26	32	47	39	38	35	49	37	45	50	36	41	38	52	50	48	39	45	41	45	57	44	56	44	46	42	56	43	51	46	57	52	48	58	58	46	58	68	60	60	63	61	56	56	65	70	66	63	57	72	72	70	78	71	62	83	67	86	70	0	5	1	1	1	17	2	5	7	13	6	7	12	37	17	9	8	47	13	19	24	7	2	13	11	6	35	10	15	24	16	31	28	29	19	28	15	41	28	44	23	29	44	20	10	41	16	29	66	35	54	55	54	26	27	25	51	42	50	26	56	68	66	65	55	55	34	45	70	56	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
85000	-372.008863211762275	-381.059706592213615	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993990846022634	0	16	13	4	20	35	28	19	28	39	33	32	35	47	30	43	29	56	35	43	46	41	39	34	50	55	48	35	45	34	40	54	41	46	49	50	49	57	48	43	49	49	50	48	48	53	54	53	70	59	54	72	57	58	63	59	66	62	67	62	71	62	66	81	65	76	73	71	85	80	0	3	4	1	3	24	5	2	5	13	7	7	9	20	5	33	8	43	9	6	15	28	30	15	20	30	33	17	22	17	13	44	24	40	15	40	29	46	40	7	20	23	16	16	6	40	43	29	55	18	20	62	40	51	48	26	50	35	38	32	63	47	36	68	50	53	57	63	64	49	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
85500	-361.347015679124979	-370.397859059576319	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997713230435058	-1	23	10	10	20	33	26	26	31	37	38	34	31	49	35	43	30	52	35	44	46	42	36	43	47	60	47	39	48	44	48	49	41	53	52	50	43	51	48	51	48	52	59	45	59	57	49	57	70	54	56	70	62	55	54	58	59	62	67	56	66	67	69	80	69	69	77	71	80	85	0	3	1	1	3	8	5	2	7	6	15	8	7	21	17	19	8	33	13	33	6	11	8	11	30	50	24	15	37	12	10	44	17	21	14	30	7	44	37	30	11	31	31	15	42	31	37	40	62	47	19	48	50	18	27	30	38	56	26	41	60	55	26	67	59	60	58	53	49	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
86000	-365.486384341918608	-374.537227722369948	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990450119991689	1	17	9	7	21	29	21	28	26	36	35	34	31	44	36	34	36	49	35	38	49	39	40	43	51	59	47	42	44	44	40	54	44	55	53	48	49	54	46	46	45	54	55	43	55	57	47	55	64	56	55	63	54	56	59	61	70	66	65	67	69	79	69	79	75	75	81	74	88	75	0	3	4	1	2	2	4	2	2	6	6	5	8	16	12	9	13	14	9	6	33	12	15	20	24	38	28	15	16	13	7	33	16	27	11	33	31	41	28	19	20	39	36	11	36	30	20	37	45	18	25	50	33	21	36	25	52	45	43	45	26	68	52	26	54	57	56	59	62	43	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
86500	-370.586827047914653	-379.637670428365993	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.970326936164123	2	23	8	14	14	34	29	29	23	37	33	36	24	47	31	34	42	50	43	40	38	45	39	40	49	55	44	43	43	38	36	49	43	44	51	49	51	50	45	52	45	42	51	46	56	49	55	59	68	52	59	64	61	48	61	58	65	58	60	66	62	74	68	80	76	73	77	74	72	77	0	5	1	3	1	8	2	13	5	11	8	8	5	22	9	7	10	22	24	11	6	24	31	11	42	43	42	20	10	13	8	30	30	31	41	33	39	44	23	14	30	20	44	10	27	27	43	43	47	38	26	59	14	29	32	54	40	18	45	51	25	60	48	68	68	49	63	57	56	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
87000	-380.359393944749229	-389.410237325200569	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.980320724680317	3	20	11	14	17	33	25	31	26	34	39	22	27	38	25	43	39	47	37	47	41	45	41	41	54	54	37	44	39	41	47	51	42	54	50	45	51	45	49	52	45	56	53	49	54	57	55	58	61	46	60	70	56	55	60	52	64	64	66	64	67	68	59	87	72	82	81	69	86	84	0	4	1	3	3	3	5	2	12	7	6	3	7	13	2	29	10	21	8	24	27	27	13	17	44	38	15	27	9	27	23	44	10	20	21	28	36	19	17	41	11	40	20	28	38	35	44	32	41	29	40	68	39	44	35	50	42	56	32	54	28	60	32	62	57	68	52	60	67	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
87500	-370.774967483638477	-379.825810864089817	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.962962904142108	0	20	11	8	18	33	24	29	31	39	42	39	30	42	34	40	37	52	34	44	48	47	39	47	50	58	39	37	45	43	43	48	45	52	49	47	38	58	49	40	49	52	57	52	57	54	47	46	71	58	59	71	54	59	56	64	66	64	64	59	75	71	56	85	70	74	78	69	83	81	0	4	1	1	4	7	3	5	8	9	9	6	7	27	2	28	8	29	13	19	29	37	8	31	29	25	6	6	15	12	40	10	9	39	10	37	15	34	33	15	12	33	44	39	39	22	23	37	59	39	63	59	34	48	47	63	53	60	54	36	56	68	30	62	58	55	57	57	66	52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
88000	-352.907035890589384	-361.957879271040724	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985239591125871	4	23	12	12	21	36	26	28	29	33	42	39	34	48	39	43	38	51	36	49	44	36	41	45	46	58	37	34	48	40	44	52	44	54	40	47	46	53	44	48	50	56	58	49	57	59	55	57	68	58	52	63	63	51	61	63	67	61	69	64	72	75	67	87	66	77	77	75	86	77	0	5	1	1	3	9	5	5	5	8	28	28	7	16	7	22	28	33	13	21	15	2	27	30	11	39	28	9	15	6	13	31	11	33	19	28	16	11	15	24	11	34	13	23	20	47	41	18	58	54	20	50	29	11	18	26	52	48	26	47	49	65	58	67	42	61	61	65	70	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
88500	-358.873849443351332	-367.924692823802673	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984483978425684	4	22	10	13	17	28	27	27	29	34	43	37	31	49	33	44	40	48	41	44	43	46	38	38	49	56	43	40	43	36	44	54	39	54	50	41	51	45	47	51	51	56	51	47	55	57	51	56	64	60	54	66	61	57	53	57	65	64	61	49	69	75	58	77	65	70	73	67	84	67	0	5	1	1	3	2	2	5	2	8	30	2	8	29	8	30	13	33	15	28	28	10	13	6	27	35	13	9	17	7	24	22	7	60	20	12	22	36	24	39	11	11	21	36	35	37	29	51	48	34	44	55	34	55	20	51	51	37	34	28	50	67	60	61	50	49	70	59	67	32	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
89000	-376.828183331636353	-385.879026712087693	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991564408490671	0	22	12	10	15	34	26	23	23	34	42	29	35	46	34	40	39	39	37	39	46	34	44	45	45	57	38	43	47	42	39	46	49	54	51	45	41	55	45	50	53	57	53	46	52	50	51	58	68	56	52	67	58	52	57	55	70	67	68	62	61	76	58	84	75	74	80	66	78	79	0	4	1	1	4	12	5	3	3	7	18	2	9	28	7	22	19	7	13	6	6	12	15	15	17	56	22	6	16	22	10	17	18	21	23	12	20	45	16	37	11	39	21	11	24	27	25	51	55	40	39	38	24	39	40	6	60	48	61	34	37	38	46	70	52	60	57	63	49	52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
