step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75
58000	-444.808469340666647	-451.663957291626048	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.608206938030675	-1	0	2	4	7	6	6	5	7	8	7	9	10	9	11	12	12	12	12	13	13	12	15	15	14	13	14	14	14	16	12	15	12	13	15	15	15	16	17	13	19	17	17	17	16	18	17	17	17	19	21	18	18	20	19	19	20	19	21	21	21	21	21	23	25	23	24	22	23	28	26	27	28	30	32	0	1	2	3	6	4	4	0	3	6	6	10	9	9	7	9	12	15	10	13	14	14	22	19	20	13	31	33	22	17	13	31	0	9	34	26	22	17	16	16	32	32	22	22	17	32	12	29	31	39	13	17	38	53	43	13	55	47	57	10	54	54	47	59	69	51	19	59	51	72	69	69	72	73	74	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	3	2	1	2	2	2	1	2	1	1	2	1	1	1	2	1	2	1	2	1	1	2	2	2	1	2	2	3	2	2	1	3	2	3	2	7	3	1	1	1	3	1	1	1	7	1	1	2	1	1	1	6	1	1	1	1	2	1	1	1
58500	-456.724871482312835	-463.580359433272235	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.502958115327163	-1	1	3	5	7	6	6	6	7	8	8	8	10	11	10	12	11	12	12	13	12	13	14	15	15	12	14	13	15	16	12	14	12	15	14	16	14	14	15	15	18	18	17	16	14	19	17	17	18	20	20	19	19	20	19	18	20	20	21	21	22	21	21	24	24	24	24	24	25	27	26	27	26	30	31	0	1	2	3	6	3	3	0	4	6	7	6	9	6	10	10	13	15	5	13	12	21	14	5	15	17	17	33	26	26	6	31	0	6	22	26	14	19	17	13	31	39	35	35	13	41	34	25	27	45	16	25	44	44	47	29	47	25	57	53	35	55	55	59	60	51	36	57	61	51	66	69	65	69	74	1	1	1	1	1	1	2	1	1	2	1	1	2	2	1	2	1	1	2	1	2	1	1	4	2	1	2	1	1	2	3	2	1	3	1	2	1	1	2	2	3	2	1	1	2	1	1	1	2	2	4	2	1	2	2	2	1	3	1	1	4	1	1	2	2	2	5	2	2	4	1	2	1	2	1
59000	-466.066357775753715	-472.921845726713116	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.519539633617751	-1	0	2	3	6	6	7	5	7	7	9	9	10	11	11	13	12	11	13	14	14	13	14	13	15	12	14	14	14	15	11	15	12	15	16	14	14	17	17	15	18	16	17	16	15	18	18	18	18	19	19	19	19	19	19	19	19	20	22	21	23	21	21	22	23	21	25	23	25	27	26	26	27	30	31	0	1	2	3	3	4	4	0	4	4	7	7	10	12	2	12	13	12	12	22	14	9	12	18	29	6	17	33	17	26	6	31	0	14	14	26	14	44	25	15	31	32	14	19	29	42	21	25	15	9	34	32	35	44	35	45	22	35	47	19	43	35	47	58	51	51	51	64	61	17	67	44	65	70	70	1	1	1	1	2	2	2	1	2	2	1	1	1	1	6	2	1	1	1	1	2	4	3	1	1	3	1	1	1	2	3	2	1	2	2	1	1	1	1	2	3	1	2	2	1	2	3	1	4	7	2	3	2	2	2	2	4	2	2	2	3	3	2	1	2	1	3	1	1	6	1	6	2	2	2
59500	-425.796000172424328	-432.651488123383729	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.566608594053013	-1	1	3	4	7	6	6	7	6	7	7	8	10	9	11	11	12	11	12	13	13	13	14	14	15	13	14	14	14	15	12	14	13	16	15	15	15	16	16	15	17	15	15	16	16	18	17	17	17	19	19	19	18	19	19	20	19	18	21	21	22	21	20	22	24	22	24	22	25	26	26	26	27	29	32	0	1	2	3	3	3	3	0	3	3	3	4	10	12	11	10	5	10	5	13	14	14	19	5	17	9	13	33	21	26	13	31	0	16	21	17	22	22	29	29	32	31	22	22	29	42	44	40	27	48	21	32	44	43	47	45	47	44	55	54	44	54	47	59	35	60	60	55	34	67	67	67	69	73	74	1	1	1	1	2	2	2	1	2	2	2	2	2	1	2	1	2	2	3	2	2	2	1	3	1	4	3	1	1	2	1	2	1	3	1	1	1	1	1	1	1	2	1	2	1	2	1	1	2	1	2	2	1	2	2	2	1	1	1	1	2	2	1	1	4	1	2	2	3	1	1	1	1	2	3
60000	-463.626800587116747	-470.482288538076148	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.633287803875171	-1	1	2	4	5	6	5	6	6	7	8	9	10	11	12	10	12	13	12	14	13	14	14	15	13	11	12	14	13	14	14	14	13	15	16	14	15	17	17	15	19	17	14	16	16	15	17	18	18	19	19	20	18	20	20	20	20	20	20	21	24	22	22	23	24	22	24	24	26	28	25	23	27	30	31	0	1	2	3	3	4	3	0	4	6	9	9	9	10	7	6	11	12	11	25	14	14	19	13	13	13	13	33	13	26	27	27	0	17	21	26	15	21	17	16	31	27	21	21	25	17	21	40	36	45	12	42	43	37	47	45	47	44	47	34	60	58	55	59	72	60	60	59	72	69	60	60	65	67	73	1	1	1	1	1	1	1	1	1	1	1	2	1	2	4	1	3	2	2	1	1	1	1	3	1	1	1	1	1	1	2	1	1	2	1	2	2	3	2	2	2	2	1	2	2	2	2	2	2	2	4	2	2	3	1	2	2	1	2	3	1	1	1	2	1	1	1	2	2	1	2	1	1	2	1
60500	-442.293253439890236	-449.148741390849636	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.603721409222579	-1	0	2	4	6	5	7	6	7	8	9	9	9	11	10	12	12	12	11	12	14	12	14	15	13	12	14	14	15	15	13	12	13	15	14	14	15	16	17	15	18	16	18	16	16	17	17	18	18	20	21	20	19	19	19	19	20	20	22	21	23	22	22	23	23	23	25	24	25	27	25	26	27	30	32	0	1	2	3	4	4	3	0	6	4	9	7	9	11	10	10	13	15	10	19	10	14	14	13	13	14	31	33	17	36	32	12	0	19	22	26	35	23	14	17	27	11	44	22	17	27	14	40	27	45	34	46	34	34	39	39	55	44	22	19	19	60	55	55	34	60	60	55	51	69	51	67	67	73	74	1	1	1	1	1	1	2	1	1	2	2	1	1	1	2	2	1	1	2	1	3	1	2	3	2	1	1	1	1	1	1	1	1	2	1	1	1	1	3	1	1	3	1	2	2	2	2	1	2	2	3	2	2	2	1	1	1	2	5	4	5	1	2	2	4	1	2	3	2	1	2	1	1	2	1
61000	-426.395430931876547	-433.250918882835947	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.605278447622476	-1	1	2	5	5	6	7	6	6	8	7	10	10	10	11	12	12	12	13	14	13	12	14	13	15	12	13	14	16	15	14	15	13	16	15	15	16	15	17	15	17	16	17	15	16	18	17	17	17	19	20	18	20	19	20	19	20	20	21	21	23	22	22	22	24	23	25	22	24	27	26	26	27	30	31	0	1	2	3	3	3	3	0	4	7	9	7	7	7	7	10	13	15	13	13	22	14	22	6	19	12	12	33	17	26	15	27	0	35	22	26	14	13	25	17	32	31	21	14	13	13	44	40	31	39	34	31	44	19	47	48	47	54	37	7	54	54	59	55	51	51	19	57	51	65	69	69	65	67	74	1	1	1	2	1	2	2	1	1	1	1	3	2	2	2	2	2	1	1	2	1	1	1	2	1	1	2	1	2	2	2	1	1	1	2	2	3	2	1	1	1	1	2	2	3	4	1	2	1	1	3	2	2	3	1	1	2	1	2	7	2	1	1	1	2	1	6	1	2	1	1	1	3	3	1
61500	-432.660460064148367	-439.515948015107767	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.548497768715966	-1	1	3	4	7	5	7	6	6	6	9	9	9	10	12	12	13	12	12	14	13	12	14	14	14	12	14	13	15	16	12	15	12	15	16	15	16	16	16	14	18	17	18	16	16	18	17	17	18	19	21	19	19	19	19	20	20	20	21	20	24	21	21	23	24	22	24	22	24	26	24	27	25	30	32	0	1	2	3	6	4	4	0	3	4	9	6	9	13	13	3	11	7	10	13	12	14	14	16	15	11	31	33	19	16	13	27	0	21	22	19	22	21	17	17	32	32	21	22	20	42	16	40	27	45	5	29	29	25	47	45	47	37	47	29	58	54	57	57	60	51	66	47	60	67	51	69	65	73	74	1	1	1	1	1	1	2	1	1	1	2	2	2	1	1	4	2	3	4	3	2	2	2	1	2	1	1	1	2	2	1	1	1	1	2	2	2	1	1	1	1	1	2	2	1	1	3	2	1	2	6	2	2	3	1	1	2	2	3	2	2	1	1	2	2	1	1	2	2	1	2	1	1	3	1
62000	-438.196270726769285	-445.051758677728685	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.499719606947768	-2	0	2	3	6	5	5	6	7	8	8	9	10	10	12	10	12	12	13	14	13	13	14	14	14	12	13	14	15	15	13	15	13	14	15	15	15	16	16	15	19	15	16	16	16	18	17	18	19	19	20	20	19	19	19	18	19	20	21	21	23	22	22	23	24	24	25	22	26	27	26	26	27	29	30	0	1	2	3	3	4	4	0	6	6	6	7	7	5	9	7	13	4	13	17	14	14	14	26	12	12	16	33	15	26	6	27	0	19	21	25	21	21	20	17	27	15	9	22	13	31	37	40	32	39	54	42	23	35	47	39	47	31	57	31	43	60	47	59	51	51	65	55	67	66	51	65	65	73	74	1	1	1	1	2	1	1	1	1	2	2	2	2	1	3	3	1	4	1	1	2	2	2	1	3	2	2	1	2	1	5	1	1	1	1	1	2	2	1	1	3	3	4	1	3	2	1	2	2	2	1	3	3	3	2	1	2	3	1	4	4	1	2	1	2	2	1	2	1	2	3	1	1	1	1
62500	-437.680098703090266	-444.535586654049666	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.588200549681615	0	1	3	4	7	5	7	6	6	7	9	9	10	10	11	12	12	11	13	14	14	13	15	14	15	13	12	13	13	15	13	14	12	15	15	15	15	17	16	15	18	16	18	17	16	17	15	18	19	20	17	19	19	19	20	18	20	21	21	21	23	20	21	23	25	23	25	23	25	27	27	27	28	30	30	0	1	2	3	3	4	6	0	3	4	9	7	7	5	4	10	5	10	9	29	22	18	22	13	29	15	13	33	15	17	27	27	0	12	22	26	21	47	17	17	27	32	21	35	17	42	15	40	34	56	14	42	19	35	35	13	51	54	57	15	54	54	47	37	58	44	66	59	66	69	67	69	66	73	73	1	1	1	1	1	1	2	1	1	2	2	1	1	2	3	2	2	2	3	1	1	1	1	1	1	2	1	1	1	1	1	1	1	4	1	1	1	1	2	2	3	1	3	1	2	1	3	2	2	1	4	2	3	2	2	3	1	1	1	5	2	1	3	4	2	2	2	1	1	1	1	1	2	1	1
63000	-407.160585368508066	-414.016073319467466	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.724225918026213	-1	1	3	5	7	5	6	6	7	8	8	9	10	9	11	12	12	12	12	13	14	13	14	15	12	12	12	14	14	14	14	13	13	13	15	16	16	17	16	14	18	16	17	16	16	18	18	18	18	19	19	19	19	19	20	18	21	20	20	21	22	22	21	22	24	23	24	22	25	25	26	26	27	29	31	0	1	2	3	7	3	6	0	4	7	9	6	9	6	7	12	13	15	15	12	15	14	19	25	13	13	13	33	25	26	27	27	0	15	34	26	22	23	19	13	42	27	21	35	25	31	37	39	42	45	22	31	44	12	47	25	47	44	47	34	51	54	54	59	51	51	51	57	67	66	67	69	67	73	74	1	1	1	1	1	2	1	1	1	1	1	2	2	2	2	3	1	1	1	2	2	2	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	2	2	2	1	2	1	1	2	2	1	1	1	2	3	2	2	4	1	2	2	2	1	3	1	2	1	1	3	2	2	1	1	1	1	1	2	1	1
63500	-446.247164817447356	-453.102652768406756	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.661674890001089	-1	1	2	5	6	6	7	7	5	8	9	9	10	11	12	10	12	12	12	13	12	13	14	13	14	13	14	14	14	15	13	13	12	15	15	15	15	17	15	13	17	17	17	15	15	16	16	17	18	19	20	17	17	20	19	19	20	19	22	22	23	21	21	24	25	23	24	23	24	28	26	27	27	29	31	0	1	2	3	3	3	3	0	3	6	9	10	6	12	9	10	16	16	12	12	14	14	13	16	17	7	31	33	17	26	17	13	0	19	21	26	14	23	19	13	26	26	22	21	20	27	15	22	27	39	34	31	14	35	47	36	37	22	55	51	54	35	57	57	51	51	51	55	60	72	65	69	67	73	74	1	1	1	2	2	2	2	1	1	1	1	1	2	1	3	1	1	1	2	2	1	2	1	1	1	3	1	2	1	1	1	2	1	3	2	1	2	1	1	1	2	2	2	1	2	1	2	2	2	2	2	2	3	2	2	2	3	3	2	1	2	3	1	2	2	2	2	2	1	1	1	2	1	1	1
64000	-436.725864059899038	-443.581352010858438	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.535268730976533	-1	1	3	5	7	4	6	6	7	7	9	10	11	10	12	13	12	12	10	13	14	13	14	12	16	12	13	14	15	15	14	14	11	15	15	16	15	16	16	16	17	18	18	17	16	17	17	17	19	19	21	20	18	18	20	18	20	20	21	21	23	21	22	24	24	24	23	23	23	26	26	25	27	30	31	0	1	2	6	6	3	4	0	3	4	9	7	6	5	3	10	7	19	4	7	14	12	22	19	19	9	17	33	20	26	17	27	0	9	21	26	22	23	17	20	32	32	44	35	17	27	37	40	41	56	19	42	16	31	54	45	34	34	57	34	54	22	55	59	60	51	60	55	51	72	65	69	51	73	74	1	1	1	1	2	1	1	1	3	1	1	1	4	2	3	4	2	1	2	3	2	1	1	2	3	2	1	2	1	2	1	1	1	3	1	2	1	1	2	1	1	3	1	1	2	2	1	1	1	1	4	1	2	2	2	1	2	3	1	3	2	4	1	2	2	1	1	2	1	1	1	1	3	2	1
64500	-412.353496827304184	-419.208984778263584	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.642677688594017	0	1	3	5	6	5	5	7	6	8	8	9	9	10	12	12	11	13	11	13	13	13	15	15	15	13	14	13	13	15	13	15	12	15	16	15	15	17	17	15	16	16	18	15	15	18	17	17	19	20	19	20	20	18	19	17	20	19	21	22	22	20	21	23	25	23	25	23	24	26	26	26	28	30	31	0	1	2	3	6	2	3	0	3	4	9	5	9	6	7	6	13	15	10	17	14	14	14	19	17	13	31	33	17	26	17	27	0	16	14	16	19	23	26	15	27	27	44	22	16	42	21	40	41	45	34	42	44	35	47	45	47	39	55	51	47	54	47	59	66	60	51	55	66	69	69	69	69	73	74	1	1	1	1	1	2	1	1	2	1	1	1	2	2	3	3	1	1	2	1	2	1	2	2	2	2	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	1	1	1	1	2	3	1	2	2	2	1	2	1	1	1	2	1	1	2	2	1	2	2	2	1	4	1	1	1	1	1	2	1	1
65000	-427.198798549955143	-434.054286500914543	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.584717128543208	-2	0	2	4	7	6	6	7	7	8	8	9	9	10	11	12	11	12	12	13	14	12	14	14	14	12	13	14	16	15	12	15	12	14	15	15	15	17	16	15	18	17	17	16	17	18	17	17	18	20	20	20	19	20	19	19	20	19	20	20	23	22	21	23	23	24	23	23	24	26	25	26	27	29	32	0	1	2	3	4	3	3	0	7	9	9	7	6	5	12	12	9	6	9	17	22	12	22	19	17	15	31	33	25	26	17	31	0	16	22	26	10	23	25	19	32	32	35	22	29	32	44	40	32	25	12	32	44	25	47	45	47	21	55	34	29	53	59	55	53	65	60	57	51	66	67	60	65	73	74	1	1	1	1	2	2	3	1	1	1	1	1	2	3	2	1	2	2	2	1	1	2	1	1	2	1	1	2	2	1	1	2	1	1	2	2	3	2	1	2	2	2	1	2	1	2	1	1	2	3	6	2	2	3	1	1	2	2	1	3	2	2	1	2	2	1	2	2	3	1	1	2	2	1	2
65500	-418.974953961242420	-425.830441912201820	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.659582182781246	-1	1	3	4	7	5	6	7	7	8	9	9	11	10	11	12	11	10	12	13	13	12	14	14	14	12	13	14	15	15	14	13	12	14	16	15	16	15	16	15	17	18	16	17	16	19	18	17	17	20	20	19	19	17	20	18	20	20	20	22	23	21	22	23	24	23	23	24	25	25	26	26	27	30	31	0	1	2	3	6	3	3	0	6	5	9	6	11	10	12	15	9	12	18	13	22	14	22	13	15	13	13	33	27	26	32	13	0	6	21	26	16	23	13	13	32	29	21	14	29	32	37	40	32	45	41	27	29	22	47	45	37	44	47	51	35	54	59	59	51	60	51	47	66	67	65	69	65	65	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	2	1	2	1	1	1	3	2	2	2	1	2	2	3	3	2	4	1	3	1	1	1	2	1	2	2	3	2	2	2	2	1	1	2	2	2	2	2	1	1	3	1	1	1	1	1	2	1
66000	-443.643321637966437	-450.498809588925837	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.671676514129336	0	1	2	4	5	4	6	6	6	8	8	8	10	10	10	11	12	11	12	13	14	12	14	14	16	13	12	14	13	15	14	15	13	14	16	15	16	17	16	15	16	17	17	15	14	17	16	18	18	20	20	20	19	18	20	17	20	21	20	21	23	21	22	22	24	23	25	24	24	27	26	26	27	29	32	0	1	2	3	3	3	6	0	6	7	9	9	12	10	10	12	13	7	7	15	19	3	18	22	17	22	16	33	13	26	27	27	0	29	14	17	22	21	29	20	27	31	21	14	29	12	21	40	42	29	34	32	25	43	47	45	47	19	47	44	54	54	55	57	51	51	66	57	60	67	67	69	60	65	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	3	2	1	4	1	1	3	1	1	1	2	1	2	2	1	1	3	2	2	2	1	1	2	1	1	2	1	4	1	2	1	3	2	3	1	1	2	2	2	3	2	3	2	1	1	2	2	2	1	2	1	1	1	2	3	3	2
66500	-437.320141461966500	-444.175629412925900	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.531876202238416	-1	1	3	4	7	5	5	7	7	8	9	9	10	9	11	12	12	13	10	14	13	13	13	14	14	12	13	14	14	15	12	15	13	15	15	15	15	15	15	16	17	18	17	16	16	18	16	18	18	19	20	18	20	20	20	17	20	19	20	19	24	21	21	21	23	24	24	22	25	27	25	27	27	29	31	0	1	2	3	7	3	3	0	6	3	9	5	9	4	19	19	13	15	12	17	15	14	12	15	13	13	31	33	13	26	13	27	0	15	6	26	14	23	13	29	27	29	19	21	29	41	37	40	31	45	12	31	25	44	35	39	47	16	37	34	54	43	55	47	34	51	60	57	51	66	43	71	66	73	74	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	2	1	1	2	1	1	1	2	2	2	1	1	2	5	2	4	1	2	1	2	3	4	2	2	1	1	2	3	2	5	2	4	1	2	1	2	2	2	2	2	2	1	2	4	2	2	1	2	2	3	1	1	1	1
67000	-430.333727695642665	-437.189215646602065	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.549924723668281	-1	0	2	4	6	6	6	6	7	7	9	9	11	10	11	11	11	12	12	13	13	14	14	14	15	12	14	14	14	15	13	15	12	14	15	16	14	16	16	15	17	17	17	15	16	18	17	17	17	19	19	19	17	19	19	18	20	20	20	21	22	21	22	22	24	24	24	23	26	26	25	25	27	31	32	0	1	2	3	4	2	4	0	4	4	10	6	12	10	12	10	9	10	6	13	14	14	12	19	13	17	12	33	26	26	13	31	0	19	14	19	16	23	29	29	27	27	22	14	17	42	21	19	31	45	18	32	44	43	35	45	47	21	55	51	53	44	55	59	60	60	62	63	66	61	65	60	70	73	74	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	3	2	3	2	1	2	2	3	1	2	1	2	2	2	1	1	1	1	1	2	2	1	1	1	1	2	2	2	2	2	1	2	3	2	1	3	2	2	1	2	2	2	4	1	1	3	3	2	1	2	2	2	1	2	2	1	2	1	2	1
67500	-441.766083304212430	-448.621571255171830	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.519598966111380	-1	1	2	4	6	5	6	7	7	7	9	9	10	10	11	12	13	11	12	13	13	13	14	14	14	12	12	14	14	16	14	14	13	16	15	16	15	15	16	16	19	17	18	16	17	18	18	16	18	20	19	20	19	18	20	19	17	20	20	21	23	21	21	23	24	22	23	22	25	26	26	27	27	30	32	0	1	2	3	3	3	4	0	6	4	9	10	3	6	12	7	12	10	7	9	11	14	21	13	4	13	9	33	17	26	13	27	0	17	22	26	5	23	29	17	49	27	19	21	39	32	57	17	32	45	39	42	22	22	57	25	44	44	47	34	44	44	59	59	66	60	51	55	65	15	66	51	60	73	74	1	1	1	1	2	2	1	1	1	1	1	1	5	3	1	2	3	2	3	2	3	1	1	2	3	1	2	1	1	2	4	1	1	2	1	2	5	1	2	2	1	2	2	2	1	2	1	2	2	2	2	2	2	2	2	3	1	3	1	2	4	2	1	2	1	1	2	1	1	6	2	3	3	2	1
68000	-433.019345918273871	-439.874833869233271	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.578198177893411	-2	1	3	5	6	6	7	5	7	8	9	10	10	9	11	12	11	11	12	14	13	13	14	14	15	13	13	13	14	15	14	15	12	15	16	15	15	16	16	14	18	17	18	16	15	18	16	17	19	19	20	19	20	19	19	19	20	21	20	21	23	20	21	23	24	22	24	24	25	26	26	27	27	30	31	0	1	2	3	3	4	4	0	4	4	9	10	3	6	5	12	9	12	9	13	14	13	21	19	16	15	9	33	17	26	12	27	0	22	21	26	21	23	45	13	31	32	22	21	40	42	15	29	32	45	25	42	35	43	37	45	47	34	55	53	35	48	59	59	51	51	51	64	43	51	53	69	69	70	74	1	1	1	1	1	1	1	1	1	1	1	1	4	2	3	1	2	1	2	2	1	2	1	1	1	1	2	1	2	1	2	1	1	1	2	1	2	2	1	2	2	1	3	1	1	1	3	2	1	2	2	1	2	1	2	2	2	2	1	1	3	1	1	2	2	1	3	1	3	3	4	1	1	2	1
68500	-430.618181629850199	-437.473669580809599	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.596191253624205	0	2	3	5	5	4	7	6	6	7	8	10	9	10	11	13	13	12	12	13	13	14	13	14	15	12	13	14	15	15	13	15	12	15	16	15	15	16	14	16	19	17	17	17	16	18	17	18	17	18	20	19	20	19	18	20	21	19	22	20	23	21	21	23	25	23	25	24	25	26	27	26	27	30	31	0	1	2	3	3	3	6	0	3	3	4	4	3	5	9	19	13	14	4	19	13	21	14	13	17	12	19	33	11	26	13	27	0	16	22	13	21	23	12	19	42	31	37	10	39	42	24	40	29	45	29	42	21	44	47	45	47	21	57	44	53	17	47	47	60	29	51	59	62	51	69	65	66	73	74	1	1	1	1	1	1	2	1	1	2	2	2	2	3	3	1	3	1	4	1	2	1	2	3	1	1	1	1	3	2	2	1	1	1	1	3	1	2	2	2	1	2	1	4	1	1	1	1	1	1	2	1	4	1	1	2	2	3	1	1	2	3	2	3	2	4	3	1	3	4	2	1	2	2	1
69000	-414.128921461002960	-420.984409411962361	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.717295550233443	0	1	3	4	6	6	7	6	7	7	8	10	9	10	10	12	12	12	11	14	13	14	14	14	15	12	12	14	13	15	14	14	12	15	16	15	15	16	14	15	18	18	18	17	16	18	17	16	19	20	18	19	19	18	20	19	20	21	21	21	23	20	19	23	23	23	24	21	25	26	26	27	27	30	32	0	1	2	3	3	4	4	0	6	3	6	3	9	7	7	12	13	15	9	13	14	21	19	15	26	15	13	33	13	26	27	27	0	15	22	29	22	23	13	29	32	27	35	22	39	27	19	40	41	45	12	42	25	22	47	45	47	21	55	51	58	44	47	59	60	35	60	55	65	60	67	65	70	73	74	1	1	1	1	1	2	1	1	1	1	1	3	1	1	1	1	1	1	2	2	2	1	2	2	2	1	1	1	2	1	2	1	1	2	1	1	1	1	2	1	2	3	1	1	1	3	2	1	1	2	3	1	2	2	2	2	2	4	1	1	2	1	1	1	2	4	1	1	1	3	1	2	1	2	2
69500	-436.597245602964165	-443.452733553923565	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.586118549508754	-1	1	3	4	6	6	7	7	5	7	7	9	10	9	11	11	12	10	12	13	14	13	13	14	15	13	13	14	14	14	14	14	12	15	15	15	15	16	16	14	19	17	17	16	16	19	18	17	17	19	17	19	19	19	19	20	20	18	21	20	23	20	21	23	25	24	24	23	26	28	26	27	28	30	31	0	1	2	3	3	3	3	0	3	3	9	10	9	5	9	6	13	6	3	19	14	14	14	6	13	13	16	33	17	19	19	27	0	21	13	26	7	23	40	17	27	27	35	22	29	42	19	40	31	25	37	31	44	43	47	45	47	16	57	51	54	44	58	59	51	60	51	59	66	71	66	60	65	73	73	1	1	1	1	2	2	2	1	1	2	1	2	2	1	2	3	1	2	5	1	2	2	2	3	2	2	2	1	2	1	1	1	1	1	3	1	4	1	1	1	3	2	2	2	2	1	2	2	2	2	1	2	1	1	1	2	2	4	1	2	2	2	1	1	5	3	4	1	2	1	1	3	2	1	1
