step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102
75000	-474.451654457145480	-472.876974366909792	-1.574680090235690	0.000166798656479	0.000041963766252	0.251583358871486	0.550575614669590	1	3	7	5	4	6	7	7	8	6	9	8	10	8	10	11	11	10	8	9	12	11	11	11	11	8	11	12	12	13	12	14	14	12	12	13	14	14	14	16	13	15	14	16	15	16	18	18	16	17	15	15	17	18	15	17	20	18	18	18	18	21	20	18	21	20	19	18	19	19	20	19	19	17	20	19	20	23	20	22	22	18	22	19	23	21	19	22	22	21	20	25	23	24	26	23	24	26	24	25	26	30	0	1	10	1	1	2	2	6	10	5	7	10	4	6	12	26	9	3	2	6	16	8	14	7	15	6	11	15	6	1	22	27	2	11	18	16	29	14	34	24	13	3	13	38	19	13	53	36	36	55	30	37	3	21	16	7	32	37	13	31	23	67	64	44	33	38	50	52	49	54	54	51	38	29	51	64	61	63	58	32	91	46	46	34	62	60	25	73	84	87	76	86	57	64	81	56	80	75	78	84	0	78	1	1	1	2	1	1	2	1	1	1	1	2	2	1	1	2	2	2	2	2	1	2	2	1	1	1	2	1	3	5	1	1	6	1	1	1	1	2	1	2	2	2	2	1	3	4	1	2	2	1	1	1	5	3	2	3	3	2	6	2	4	1	1	1	4	5	1	2	2	1	1	2	2	1	1	1	1	1	1	5	1	1	3	4	1	1	3	2	1	1	1	2	1	3	2	2	1	3	1	2	1	2
75500	-462.724760624886073	-461.166743078253546	-1.558017546632548	0.000222764267179	0.000057894774374	0.259892554166934	0.403261587990890	1	2	5	4	3	6	6	6	8	7	9	10	9	9	8	10	12	8	11	9	12	11	11	9	10	12	12	13	10	11	13	14	14	11	12	13	15	15	15	15	14	15	15	16	15	15	18	16	16	16	14	17	17	18	16	17	20	18	18	18	18	20	17	18	20	20	18	19	19	17	21	19	19	20	21	19	18	22	20	21	22	21	22	18	23	22	21	22	22	20	22	24	23	23	26	21	24	24	23	25	26	29	0	1	2	2	1	4	5	2	4	1	10	9	9	4	6	14	10	5	15	5	9	1	9	6	10	34	9	24	7	4	19	25	7	2	11	23	36	31	21	22	3	9	18	10	20	22	56	31	10	34	35	7	31	40	9	9	67	37	25	23	45	27	46	56	7	17	48	18	35	35	73	84	35	39	60	27	38	48	54	74	58	74	63	46	71	66	41	39	66	54	28	23	27	75	97	31	56	78	87	85	0	76	1	1	1	1	2	1	2	1	2	3	1	1	1	3	1	1	3	3	2	2	2	3	2	1	1	1	2	2	2	3	1	3	4	4	1	1	2	1	1	2	4	2	4	5	2	2	1	2	5	3	1	5	1	1	3	5	1	1	3	4	1	3	1	1	7	4	1	4	3	2	1	1	4	3	1	3	2	3	2	1	2	1	3	3	1	1	3	3	1	1	4	6	6	1	1	4	4	1	1	1	1	7
76000	-472.593718760751244	-470.823650900685777	-1.770067860065444	0.000254337364922	0.000046772427568	0.183899159222043	0.539661779343080	0	2	7	4	3	6	6	5	7	5	9	9	11	8	9	9	10	9	10	10	11	12	11	10	10	11	12	13	12	12	14	13	15	12	12	13	15	15	15	15	14	14	14	16	14	15	18	17	15	16	16	17	18	17	16	19	19	19	18	16	18	20	19	19	20	20	17	19	20	19	20	19	20	20	22	18	19	22	18	22	23	21	22	19	22	23	21	23	21	21	21	27	24	23	25	22	24	25	23	23	27	26	0	1	10	1	2	10	8	2	4	5	9	9	7	7	4	3	6	14	2	15	18	24	6	5	16	19	11	34	7	10	34	27	43	13	26	35	26	26	41	41	9	17	11	42	30	21	55	41	13	28	41	43	45	40	39	19	30	50	33	46	44	32	33	49	70	22	45	36	76	46	64	50	39	79	9	54	44	63	44	54	63	32	65	32	63	68	39	85	64	67	33	42	96	55	97	55	100	91	43	82	0	48	1	1	1	2	1	1	1	2	1	1	1	1	2	1	2	1	2	1	3	1	2	1	2	2	1	1	1	1	4	3	1	1	1	1	1	1	2	2	1	1	3	2	2	1	1	3	1	1	2	2	1	2	1	1	1	5	3	2	2	1	1	3	1	2	1	4	2	4	1	2	1	2	1	1	6	1	2	2	1	3	2	4	1	3	2	2	3	1	1	3	4	6	1	3	1	2	1	2	7	1	1	3
76500	-467.029168941848866	-465.050602196921034	-1.978566744927821	0.000197867346739	0.000028098072939	0.142004597537135	0.502616878846001	1	3	6	5	4	5	7	6	7	7	10	10	12	9	10	10	12	9	11	10	10	11	11	9	11	11	13	12	12	12	13	13	13	13	12	14	15	14	14	16	14	14	16	16	15	15	18	17	16	16	16	16	16	17	17	19	21	19	18	15	18	19	19	20	20	21	20	20	20	17	19	19	20	20	23	19	19	22	19	22	21	21	22	21	23	20	21	21	22	21	21	26	23	23	25	24	25	26	24	25	24	29	0	1	4	2	1	1	8	6	4	6	7	3	24	3	7	9	20	8	12	7	3	14	14	7	14	9	25	11	20	20	14	23	21	19	22	19	34	23	35	34	5	25	28	21	39	6	55	45	4	8	32	19	31	46	19	49	51	18	42	28	41	16	44	31	42	76	48	48	59	28	54	51	9	22	63	42	50	64	48	61	64	63	28	43	83	58	38	58	63	48	56	43	68	70	81	57	47	101	46	65	0	48	1	1	1	1	1	2	1	1	1	1	2	2	2	2	2	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	2	3	2	1	3	1	5	1	1	6	5	2	2	1	1	4	2	3	5	2	2	2	3	1	3	2	1	1	2	2	2	1	1	5	5	3	2	1	1	1	3	1	1	4	3	1	1	3	1	2	2	1	6	1	4	2	1	2	1	5	3	1	6
77000	-460.637768573426513	-459.073902670494476	-1.563865902932062	0.000145331504604	0.000037336612533	0.256906529901413	0.494456552720503	0	2	6	4	4	5	6	7	8	6	10	9	11	9	9	10	12	8	11	10	11	10	12	9	9	11	13	13	12	12	12	13	14	12	12	13	14	12	14	16	14	14	14	17	14	15	19	16	16	16	16	16	17	18	16	16	20	17	19	17	18	18	19	19	20	20	20	17	17	18	20	19	18	19	22	18	19	22	18	18	21	20	23	20	23	20	21	22	23	20	19	26	23	23	25	23	25	25	24	25	27	26	0	1	5	2	2	2	4	6	7	5	15	6	18	7	4	8	14	6	25	12	14	10	12	3	18	6	20	26	22	2	3	15	7	4	11	5	34	24	30	32	18	17	25	19	7	25	60	41	23	23	31	18	21	36	3	25	62	3	60	38	56	42	39	44	32	20	68	7	35	33	59	62	22	36	69	56	68	67	50	58	58	61	90	40	90	46	37	60	80	3	49	82	87	72	32	53	74	96	85	38	0	54	1	1	1	1	1	1	1	2	1	1	1	2	2	2	2	1	1	1	1	1	1	2	1	2	1	3	1	1	1	5	3	2	4	4	1	4	2	1	1	1	2	1	3	3	3	4	1	2	2	2	2	5	3	3	3	3	1	6	1	2	1	2	3	1	3	3	2	6	3	2	1	1	3	3	2	1	1	1	1	1	2	1	1	2	2	2	3	2	3	8	2	2	1	2	5	3	3	2	1	4	1	2
77500	-436.155971297630117	-434.044940296374534	-2.111031001255562	0.000273797058807	0.000033742328114	0.123238460856554	0.537459725558846	1	3	4	5	2	4	6	7	7	6	9	9	11	9	10	10	11	9	10	10	12	11	12	9	10	11	12	12	12	12	13	13	14	11	13	13	14	14	15	14	14	14	12	17	14	14	19	17	15	16	15	17	17	17	15	18	20	18	19	17	18	19	19	20	20	21	17	19	20	18	20	19	20	19	23	19	19	22	19	22	22	21	22	20	24	22	21	22	22	20	21	27	22	23	25	23	23	24	24	24	27	27	0	1	5	2	1	5	3	5	7	2	9	8	18	5	18	7	2	7	11	5	19	14	19	9	9	7	25	19	25	4	12	19	28	11	25	34	14	27	46	17	32	17	8	55	43	14	44	40	29	24	29	35	18	45	25	1	52	25	19	41	48	32	23	55	59	69	38	32	56	41	54	39	41	33	70	54	33	79	52	63	9	59	64	33	74	65	77	63	74	49	56	53	69	89	87	57	90	78	96	65	0	84	1	1	1	1	1	1	1	3	1	1	1	1	2	3	1	2	4	1	1	4	1	1	2	2	2	3	1	1	1	3	3	1	2	2	1	1	3	1	1	2	1	1	3	1	1	3	1	1	1	4	2	2	4	1	2	7	1	4	4	1	1	3	3	3	1	1	1	5	1	2	2	2	3	3	3	1	2	1	1	1	7	1	1	2	3	1	1	1	2	4	1	8	1	1	2	1	2	1	1	2	1	3
78000	-437.292143451154175	-435.632895787435245	-1.659247663718943	0.000297297439328	0.000064492408118	0.216928905488352	0.494506792662510	1	2	7	4	4	5	6	6	8	6	9	10	11	9	10	11	12	9	10	9	11	11	10	11	10	11	12	13	12	12	13	14	13	11	13	12	14	15	15	15	14	15	16	16	15	15	18	16	15	16	14	16	18	16	16	18	21	19	17	16	19	20	19	18	18	21	19	19	19	18	20	18	18	20	21	19	19	23	18	20	23	21	22	20	22	21	20	22	22	21	21	25	24	24	25	24	24	25	22	26	26	28	0	1	6	2	2	2	6	1	7	6	5	8	15	3	20	14	21	7	14	9	11	11	1	7	3	6	16	22	19	5	21	13	22	4	23	34	24	24	51	24	4	17	31	51	29	5	13	5	19	51	31	14	54	11	49	17	72	3	5	29	15	48	53	29	7	7	47	11	52	48	64	40	17	48	64	47	65	70	33	48	90	71	30	70	71	35	76	71	84	35	68	48	85	67	89	88	78	84	76	28	0	58	1	1	1	1	1	1	1	3	1	1	3	2	1	2	1	1	1	1	1	1	1	1	4	2	1	4	1	1	1	5	1	1	1	2	1	1	2	2	1	2	5	1	2	1	1	4	3	7	3	1	1	4	1	2	1	3	1	5	6	2	3	2	1	4	5	7	1	5	1	1	1	1	2	2	2	1	1	2	2	2	1	1	6	1	1	4	1	1	1	4	1	3	1	2	2	1	1	2	1	6	1	4
78500	-481.015511661123298	-479.605950246559132	-1.409561414564170	0.000136841327910	0.000052777894807	0.385686806849240	0.528726888788257	0	2	7	4	3	5	7	6	7	6	9	10	11	9	9	10	12	10	11	9	11	11	11	10	9	11	12	13	10	13	11	13	15	11	13	13	14	14	12	15	12	13	16	17	14	14	19	18	14	16	14	16	17	18	16	18	19	17	19	17	18	20	16	19	21	21	17	20	19	19	20	19	19	21	20	20	20	21	19	22	22	21	23	20	24	21	21	23	23	21	20	26	24	23	24	23	25	26	25	24	27	30	0	1	5	2	1	5	6	6	10	4	1	14	29	4	7	9	15	10	24	9	3	10	25	6	3	20	13	34	3	23	15	13	49	25	25	22	31	23	16	19	3	17	5	49	27	25	36	42	36	13	35	34	13	39	30	42	50	5	51	42	55	51	30	53	25	35	41	20	43	53	55	51	13	64	73	55	54	32	44	71	38	64	57	61	75	63	77	82	90	72	28	69	88	90	45	78	96	81	88	66	0	56	1	1	1	1	2	1	1	1	1	1	4	1	1	2	1	1	2	2	1	1	2	2	2	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	3	1	3	1	1	1	3	1	1	3	1	3	2	3	2	2	1	6	4	2	1	2	2	1	4	5	3	5	1	1	2	3	3	1	1	3	2	4	1	1	6	1	2	1	2	3	1	1	1	1	3	3	1	1	6	1	1	3	1	2	1	6
79000	-433.908224872778135	-431.945603321864439	-1.962621550913715	0.000212296882825	0.000030696200121	0.144590913029826	0.538751778496849	0	2	5	3	4	5	6	6	7	7	8	9	12	9	9	10	12	9	11	9	12	12	11	10	9	11	12	12	12	11	14	13	15	13	13	12	15	14	14	15	14	15	16	16	13	14	18	17	15	16	15	17	17	17	16	18	21	18	17	17	19	19	20	20	19	21	18	20	20	17	20	18	20	19	22	20	18	22	19	21	22	22	22	20	23	21	22	22	22	21	21	25	23	24	25	22	22	24	23	26	27	30	0	1	4	1	2	1	4	6	8	1	7	11	24	2	6	18	23	7	12	8	14	10	18	11	9	12	9	24	5	12	22	28	18	11	26	24	28	24	36	28	22	45	32	31	30	35	15	13	24	38	19	51	49	49	11	9	68	52	11	37	44	32	72	59	32	50	24	18	54	42	54	19	23	17	17	48	60	84	48	65	90	64	32	59	90	52	43	77	68	54	76	74	68	82	91	86	52	75	62	95	0	78	1	1	1	1	1	2	1	1	1	3	1	1	1	5	2	1	1	1	2	1	1	2	1	1	1	1	2	1	5	1	1	1	3	2	1	1	2	2	1	2	1	1	2	2	1	1	5	3	2	2	2	1	1	1	4	4	1	1	3	1	2	4	1	2	3	3	4	4	1	1	1	4	4	3	3	1	1	1	1	1	1	1	5	2	1	2	3	2	2	3	1	3	2	1	2	1	2	1	2	1	1	4
79500	-415.139819475066815	-413.307676151799285	-1.832143323267556	0.000205814681975	0.000034843507644	0.169295539608124	0.570550312130705	1	3	7	5	4	6	7	5	8	6	9	9	12	9	9	10	12	9	10	9	11	11	11	9	10	12	11	14	12	12	13	14	11	12	13	12	15	14	15	15	15	15	15	16	14	12	17	17	16	15	16	16	17	17	16	19	18	17	18	18	18	18	18	19	20	20	18	18	17	18	19	19	19	21	22	19	19	22	20	21	22	20	22	20	23	21	21	23	23	21	22	25	23	23	24	23	23	25	24	24	26	26	0	1	10	2	1	5	2	2	6	5	3	3	22	6	2	9	25	4	9	3	15	10	12	6	9	5	14	30	16	27	33	11	9	7	26	27	13	17	38	31	18	7	18	28	17	4	42	40	50	17	42	14	51	40	16	21	52	33	16	53	42	54	29	70	40	49	47	44	25	54	46	54	5	56	49	38	33	28	44	71	73	62	74	54	76	57	64	64	61	47	62	78	48	84	79	67	71	91	84	94	0	95	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	2	1	3	1	4	1	1	1	1	1	2	2	3	1	1	1	1	1	1	2	4	3	1	1	4	1	1	1	1	1	3	1	1	3	4	1	3	4	1	2	1	4	1	3	2	1	1	2	1	3	1	6	1	4	2	3	3	2	1	1	1	1	2	2	1	1	2	3	3	2	2	2	2	2	3	2	1	2	1	1	1
80000	-484.065239894314573	-482.578344160698862	-1.486895733615724	0.000128286124517	0.000039021377115	0.304174572748061	0.465951914134330	0	3	6	5	3	5	6	5	7	5	8	7	12	10	9	11	12	9	10	9	11	9	12	10	10	9	10	13	12	12	13	13	15	12	13	14	14	11	13	15	14	14	16	17	13	15	18	18	15	16	15	15	17	17	16	18	21	16	17	17	19	20	19	16	20	20	18	20	19	18	19	18	19	20	21	19	19	23	19	21	23	21	22	19	23	21	21	22	21	20	21	26	22	22	26	23	23	26	24	24	26	28	0	1	4	1	1	2	2	5	4	5	10	2	18	7	11	7	16	7	11	9	7	2	16	18	11	9	18	27	18	18	1	19	42	11	13	39	38	25	13	35	32	14	11	11	25	5	17	55	24	52	14	6	58	43	31	44	66	3	21	26	25	3	46	16	22	72	10	32	64	43	60	55	22	79	37	45	29	33	46	52	89	62	71	48	70	40	35	69	68	31	50	71	90	54	47	87	74	97	23	14	0	91	1	1	1	3	1	1	2	1	1	1	1	1	1	2	1	3	1	1	1	1	2	3	1	1	1	1	1	2	1	2	6	1	1	3	1	1	3	1	1	1	1	2	2	5	2	7	2	1	3	1	2	4	1	1	2	1	1	6	4	4	5	8	1	3	5	1	6	4	1	1	1	1	4	1	3	3	4	4	2	2	1	1	2	1	2	3	3	2	1	4	2	2	1	2	3	1	1	2	6	7	1	3
80500	-420.695248419720997	-418.994915334421364	-1.700333085299646	0.000144695204879	0.000029432802182	0.203412422728898	0.621849501149990	-1	1	6	5	3	4	7	7	8	7	9	9	11	8	9	11	11	10	11	10	10	11	12	10	9	12	13	13	13	12	14	13	15	12	13	12	15	14	14	16	14	13	15	16	13	16	16	17	15	16	16	16	18	17	17	15	21	17	18	18	17	20	16	19	20	20	19	19	19	17	20	19	18	20	21	19	19	21	19	22	22	21	23	20	24	22	22	21	22	21	21	25	23	23	23	23	25	24	24	23	27	29	0	1	2	2	2	2	3	6	10	6	3	3	11	4	6	15	21	11	8	4	15	12	17	4	7	12	4	26	22	14	28	10	22	9	16	12	41	27	22	41	18	17	25	49	17	12	27	56	35	41	22	16	23	50	39	45	72	49	18	63	21	68	33	70	7	39	49	51	41	33	70	48	61	61	38	63	61	12	48	62	66	64	91	58	88	82	54	77	76	69	62	74	91	62	79	71	59	71	89	71	0	74	1	1	2	2	1	2	1	1	1	2	1	1	1	2	3	1	1	1	2	2	1	1	1	3	1	2	3	1	1	1	1	2	2	2	1	2	1	1	1	1	2	1	4	1	1	3	2	1	1	1	3	2	3	1	2	1	1	1	3	1	3	1	1	1	4	5	2	1	3	1	1	1	1	1	2	1	1	4	1	1	1	1	1	2	2	1	2	1	2	1	1	3	1	2	2	1	3	2	1	1	1	4
81000	-510.173385861979114	-508.330913509747518	-1.842472352231570	0.000277333236626	0.000046334373911	0.167071118032127	0.581051914221850	-1	3	7	4	3	6	7	7	7	5	8	10	10	9	9	11	12	10	10	9	9	11	12	10	10	11	12	13	12	10	13	13	14	12	13	12	15	14	15	15	14	14	15	14	15	15	18	15	15	16	15	16	17	15	16	17	20	16	19	16	17	20	20	18	21	19	19	19	19	16	20	19	19	19	21	18	18	22	18	21	23	21	22	20	23	22	21	23	21	20	22	27	22	24	25	24	22	25	23	25	25	30	0	1	10	5	1	10	6	2	4	5	5	2	14	11	6	14	2	21	14	11	3	15	16	3	2	25	14	19	7	5	24	16	5	25	20	21	31	27	28	15	36	23	32	23	15	13	27	34	27	17	18	46	30	6	32	7	77	12	38	40	40	5	66	35	19	61	50	21	51	41	33	70	42	55	50	36	70	62	37	72	40	68	63	55	71	28	76	91	84	35	56	71	63	51	86	99	72	81	68	94	0	95	1	2	1	1	2	1	1	1	1	1	2	4	1	1	1	1	4	1	1	1	1	1	1	1	3	1	1	2	3	2	1	1	6	1	2	1	1	1	1	2	1	1	1	1	3	2	2	2	1	2	2	1	3	5	2	4	1	2	2	1	1	9	1	2	5	1	2	4	3	1	3	2	2	2	5	3	1	1	1	1	3	1	1	2	2	2	1	1	1	2	3	4	1	4	2	1	1	2	2	1	1	2
81500	-442.728947431519828	-440.342734500048095	-2.386212931471751	0.000161683552883	0.000015380199752	0.095125320282397	0.589885375635589	0	2	7	4	4	5	7	7	5	6	9	10	11	9	10	10	11	10	10	9	11	11	11	9	11	10	12	12	11	13	13	13	15	12	13	14	13	15	14	16	14	15	15	16	14	13	18	17	15	16	15	16	17	16	14	17	19	18	18	18	19	17	19	19	20	20	18	20	20	16	20	19	18	18	22	20	20	23	17	22	23	20	23	20	22	21	21	21	22	21	21	25	23	22	25	23	25	25	23	26	26	28	0	1	10	2	2	2	10	9	1	2	8	20	11	2	2	3	24	20	8	2	20	20	14	6	18	5	4	21	20	22	19	27	13	11	19	34	12	41	17	30	35	41	31	39	37	16	56	38	21	35	39	27	70	45	21	2	62	2	20	43	74	42	67	50	64	31	54	37	27	36	42	47	12	79	87	56	54	84	41	43	87	60	87	67	76	62	77	72	69	64	62	35	87	63	80	91	68	99	88	70	0	63	1	1	1	1	1	1	1	1	3	2	1	1	1	2	3	1	1	1	2	5	1	1	1	2	1	3	4	1	1	1	2	1	2	1	1	1	2	1	2	1	1	1	2	1	1	2	1	1	3	2	1	2	1	1	1	4	1	5	4	1	1	1	1	2	1	3	1	5	5	1	2	1	4	1	1	1	3	1	1	3	1	1	1	2	1	1	1	1	1	2	2	5	1	1	1	1	3	1	1	6	1	5
82000	-505.683714451385072	-503.872179819071164	-1.811534632313929	0.000212795794986	0.000037005018824	0.173899201466613	0.398525483511946	1	2	7	4	4	4	6	6	8	6	9	9	11	8	7	9	11	10	10	9	11	11	11	11	9	11	12	13	13	12	12	14	14	11	13	14	15	15	13	16	14	13	15	16	13	15	16	17	15	15	16	16	17	17	16	17	18	19	16	17	16	20	19	19	21	21	19	19	20	19	20	19	19	20	23	19	19	23	18	21	21	20	22	20	23	23	21	21	21	20	21	27	23	22	26	21	24	26	23	25	26	29	0	1	8	1	1	1	1	6	10	6	3	15	8	1	4	14	8	12	12	15	3	11	15	9	3	12	9	5	18	13	18	11	4	16	15	39	35	9	22	26	18	26	4	35	26	28	17	40	34	21	24	45	26	51	19	5	14	1	38	59	35	18	27	32	48	1	79	9	77	12	68	37	25	41	38	51	59	84	25	79	53	58	79	57	70	87	69	73	51	7	62	96	83	29	63	76	73	76	87	38	0	51	1	1	1	2	2	2	2	1	1	1	1	1	2	4	2	1	2	1	1	1	2	2	2	2	1	1	1	4	1	1	1	2	6	2	3	1	1	3	1	2	2	1	5	1	1	1	3	1	2	3	2	1	3	1	3	6	4	5	1	1	2	3	4	2	2	7	1	6	1	5	1	2	6	3	2	1	2	1	4	2	2	1	2	1	2	1	1	1	4	6	1	3	1	4	3	1	3	4	1	6	1	7
82500	-465.745697920683654	-464.186999634875747	-1.558698285807930	0.000232675528893	0.000060388825955	0.259540942027130	0.500065714820521	0	3	7	4	4	5	6	5	8	7	10	9	12	10	10	10	12	9	9	10	12	11	11	9	8	11	12	13	12	13	13	13	15	11	13	12	13	14	13	15	14	14	15	15	15	16	17	17	16	14	16	16	17	18	17	19	19	19	17	18	19	21	20	19	21	20	18	20	19	18	20	19	20	20	23	17	19	23	19	21	23	21	23	20	23	20	20	21	23	22	21	24	21	21	25	23	25	25	23	25	24	30	0	1	8	2	2	4	5	5	4	1	2	6	7	7	4	25	3	6	4	8	9	9	9	6	5	5	12	14	5	18	11	27	11	7	14	25	26	23	19	32	4	34	19	21	29	1	49	6	14	29	17	44	49	33	18	50	59	47	23	30	55	32	31	53	21	23	20	16	28	34	47	55	35	70	70	30	52	56	70	72	93	32	62	60	82	70	67	33	88	13	50	47	73	69	82	68	86	66	40	81	0	56	1	2	1	1	1	1	1	1	1	4	3	2	3	1	3	1	2	3	2	2	3	1	2	1	2	4	2	1	3	3	2	1	2	2	2	2	1	2	2	1	4	1	4	2	1	7	1	6	3	1	2	1	1	1	4	3	1	1	3	2	1	5	5	1	5	5	3	6	4	3	2	1	5	1	3	2	1	2	1	1	1	4	1	1	1	1	1	3	1	7	4	2	1	1	2	1	2	2	4	1	1	5
83000	-455.065095904577902	-453.399140040448628	-1.665955864129296	0.000186118228842	0.000039940978098	0.214600033253043	0.489051942098836	0	2	6	4	4	6	6	6	8	7	10	8	11	10	9	11	12	9	10	10	11	11	12	9	9	12	12	13	11	13	13	13	14	11	12	13	14	14	15	14	14	14	15	17	15	15	18	17	16	16	15	16	18	18	17	18	20	19	18	17	17	20	19	20	20	21	19	17	20	16	19	19	19	19	21	20	18	23	20	20	22	22	23	21	23	22	22	23	21	21	21	27	23	22	24	22	24	25	23	25	26	28	0	1	4	2	2	4	5	4	4	2	25	5	9	2	9	19	15	3	9	3	25	24	8	7	6	13	20	17	6	13	35	19	19	12	11	3	30	32	27	30	20	17	37	50	32	13	45	43	42	41	34	39	30	22	31	3	59	23	9	7	31	12	50	11	28	79	56	13	53	51	61	46	36	46	37	29	6	80	55	24	51	62	94	74	65	40	48	76	74	45	56	80	70	62	65	73	48	82	36	78	0	76	1	1	2	1	1	1	1	1	2	3	1	2	1	5	1	1	1	1	1	2	1	1	2	1	1	1	1	1	3	1	1	1	2	2	1	3	1	1	1	1	3	1	1	1	1	1	3	1	1	2	1	1	2	5	2	7	1	3	6	6	2	7	2	5	4	1	1	3	1	1	1	3	2	2	3	5	4	1	1	5	4	1	1	1	1	4	4	1	1	4	1	5	4	1	2	1	3	2	5	1	1	5
