step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69
63500	-546.216022837989044	-544.391266813404854	-1.824756024584195	0.000183060340831	0.000031288639308	0.170919813466505	0.366481735224191	0	4	4	2	5	6	8	6	7	5	9	10	10	8	10	10	10	14	13	13	15	15	14	16	15	17	18	15	16	16	20	18	19	19	23	21	21	23	23	24	24	26	28	29	29	29	29	31	27	28	29	32	28	31	33	32	33	32	31	31	34	33	34	36	37	38	40	42	52	0	4	4	1	1	3	10	2	1	1	10	10	8	0	14	7	1	19	12	8	19	18	7	16	19	21	29	10	18	22	21	25	22	29	18	24	33	0	33	24	31	41	42	37	22	29	17	44	42	41	31	39	42	40	59	40	58	53	50	40	42	54	0	62	44	60	64	64	47	1	1	1	1	4	1	2	1	4	2	2	3	2	1	1	2	4	1	1	4	2	1	3	4	1	2	1	4	2	1	3	2	1	1	3	2	1	1	3	4	2	2	1	4	6	5	9	1	1	1	5	6	1	3	1	2	1	2	2	4	3	1	1	2	3	3	2	2	15
64000	-556.517008572728400	-554.987928489150249	-1.529080083578121	0.000200896583268	0.000055433650865	0.275931277490390	0.314867039264131	1	3	5	2	6	4	8	6	6	8	9	10	12	9	10	8	10	13	13	13	16	14	15	16	14	17	18	16	17	19	19	20	21	21	22	23	21	24	23	24	24	26	29	28	30	27	29	31	28	30	30	33	30	30	31	33	32	34	32	33	34	33	34	35	36	38	42	42	52	0	4	6	1	1	4	9	2	1	9	7	7	2	0	14	5	10	9	12	8	17	5	13	5	10	19	26	11	13	25	19	28	22	26	37	34	30	0	35	26	32	41	46	18	18	37	41	33	29	41	49	31	42	18	41	37	43	47	43	54	55	55	0	62	48	43	64	52	13	1	1	1	1	2	1	1	2	2	1	1	1	6	1	1	1	2	3	2	4	4	3	2	4	3	2	1	4	3	2	2	3	3	2	1	1	1	1	1	4	2	2	2	9	8	3	3	6	6	3	1	7	2	7	3	5	1	3	2	2	2	1	1	1	4	4	4	5	16
64500	-565.265708779866486	-563.577595773510325	-1.688113006356143	0.000266063743539	0.000055142649942	0.207253529582540	0.421754362552223	2	4	5	3	5	4	6	6	8	6	9	10	10	8	10	10	10	14	11	13	15	14	14	15	16	16	16	15	16	18	19	21	20	20	20	22	21	23	23	25	25	27	27	29	30	29	29	31	28	28	31	33	30	30	32	31	32	33	32	32	34	33	34	37	36	39	42	43	52	0	4	6	1	1	4	1	2	1	1	7	10	11	0	14	5	10	12	11	8	17	12	12	10	22	22	18	12	11	26	26	34	27	26	18	30	24	0	33	35	33	37	41	34	37	43	37	46	43	41	54	48	42	47	49	21	53	42	48	46	57	54	0	54	61	55	45	66	38	1	1	1	1	2	1	2	1	4	2	2	3	1	1	1	2	2	2	1	3	2	2	2	4	2	1	1	2	3	2	2	1	2	3	3	2	3	1	1	2	3	2	1	4	4	1	3	1	1	1	1	1	1	1	3	9	1	3	1	2	2	2	1	4	1	4	5	2	15
65000	-544.930473714566915	-543.393491037706326	-1.536982676860627	0.000166489405447	0.000045172776538	0.271325231875866	0.391484874353276	1	4	4	2	6	6	8	7	8	8	9	10	12	8	9	10	11	12	14	14	15	14	14	16	16	16	17	15	16	17	20	18	20	21	22	23	21	24	22	25	26	24	30	28	27	29	29	31	27	30	30	32	30	30	32	32	34	32	33	33	34	34	34	37	36	37	40	41	51	0	4	4	1	1	2	1	2	1	1	10	11	2	0	14	9	9	9	16	8	22	17	10	17	16	21	7	5	21	21	19	10	30	19	21	30	30	0	25	26	40	31	34	37	42	45	45	46	37	41	49	44	49	27	40	35	48	50	50	46	55	59	0	59	40	61	64	64	13	1	1	1	1	2	1	5	2	3	4	1	1	4	1	1	1	2	3	3	4	1	2	4	4	3	1	4	4	1	1	3	6	1	3	3	4	3	1	2	4	1	2	5	3	2	1	1	1	3	2	1	3	2	6	4	5	1	1	2	2	1	1	1	2	4	1	2	2	13
65500	-532.413667611029609	-530.893770023469301	-1.519897587560309	0.000201989260683	0.000056864755611	0.281523658329512	0.499575249511968	1	3	4	2	5	5	9	6	9	7	9	11	11	8	10	9	11	13	14	13	16	15	15	16	17	17	17	13	17	17	19	19	20	22	21	22	22	23	24	24	25	26	29	28	29	29	30	31	27	30	30	32	30	31	32	31	33	33	32	33	34	34	33	36	36	39	42	41	51	0	4	4	1	1	3	4	2	10	5	5	16	8	0	14	5	7	16	17	7	18	18	28	19	17	18	22	10	16	22	30	24	31	26	30	31	22	0	31	34	30	25	34	39	44	44	44	41	39	44	49	46	45	21	46	49	48	56	42	48	46	51	0	59	54	43	54	64	66	1	1	1	1	3	1	3	1	1	1	3	1	2	1	1	2	1	2	2	2	3	1	1	1	3	2	1	2	4	1	1	2	1	2	2	2	4	1	3	1	4	4	3	2	1	1	1	2	2	1	2	2	1	5	2	2	1	1	4	1	2	1	1	2	2	6	5	3	6
66000	-510.483536777331608	-508.616923588888596	-1.866613188443024	0.000150376877442	0.000024372100299	0.162073456461961	0.529775281920239	1	4	4	3	5	6	9	5	8	8	10	10	11	9	10	9	10	12	14	13	14	15	14	15	16	16	16	15	16	18	20	21	20	22	22	23	21	22	24	23	25	26	29	28	29	29	29	30	29	30	31	32	29	31	31	32	33	33	33	32	34	34	33	36	36	39	38	42	52	0	4	4	1	1	4	10	4	5	1	7	9	8	0	14	5	5	9	17	13	17	18	11	19	5	21	21	23	21	29	22	24	18	33	31	34	21	0	35	18	39	37	41	42	42	41	41	42	44	49	45	43	40	49	42	48	53	45	40	43	45	54	0	59	59	65	64	67	38	1	1	1	2	2	2	1	1	1	3	1	2	3	1	1	2	2	2	2	1	1	1	2	1	5	1	1	1	1	1	2	2	3	2	1	1	4	1	1	5	1	2	2	1	2	2	2	2	1	1	1	1	2	1	3	1	1	3	5	1	3	2	1	1	2	2	1	3	11
66500	-569.696575291505042	-568.033498274791327	-1.663077016713679	0.000162737701418	0.000035085147147	0.215593232799312	0.536079529095018	1	4	3	2	5	5	8	7	6	9	9	10	10	8	10	9	10	11	11	13	16	14	14	15	17	17	18	16	16	19	17	20	19	21	20	22	22	23	23	23	25	26	28	28	30	28	29	32	27	27	30	32	31	31	33	31	33	34	32	32	34	34	35	36	36	38	41	42	52	0	4	4	1	1	3	9	2	1	7	9	7	8	0	14	5	10	9	9	13	18	18	7	18	19	22	26	7	22	29	22	25	26	26	26	21	30	0	35	21	21	41	50	39	42	40	46	50	40	34	49	53	46	45	52	49	48	45	37	51	52	54	0	59	61	65	64	64	8	1	2	1	1	3	1	1	1	2	1	2	1	2	1	1	2	1	2	2	2	2	2	3	2	3	2	1	3	1	1	1	2	1	2	2	3	2	1	1	3	4	1	1	2	2	2	1	3	2	3	2	1	2	1	1	2	1	2	4	2	1	2	1	3	1	1	2	3	15
67000	-536.790920226954313	-535.183692534199736	-1.607227692754544	0.000195505632971	0.000046321238628	0.236930455271933	0.447002728671103	2	4	4	3	6	5	8	6	7	7	10	11	10	9	10	10	11	13	13	13	15	14	15	15	15	17	18	15	15	19	20	20	21	22	19	22	21	24	24	24	25	27	29	28	29	28	29	30	28	28	29	31	30	29	33	32	33	33	32	33	33	34	35	37	36	38	40	41	52	0	4	4	1	1	3	1	2	1	5	10	9	8	0	14	9	5	11	11	8	11	11	5	18	18	22	29	9	16	18	28	7	19	31	27	26	18	0	34	30	31	41	50	30	44	41	41	37	31	37	41	46	45	50	48	49	52	48	46	51	50	59	0	59	55	65	62	64	32	1	1	1	1	2	1	3	1	2	1	3	2	2	1	1	3	2	1	1	3	3	2	5	1	1	1	2	5	2	3	3	5	5	1	1	2	5	1	1	2	2	1	1	4	1	2	3	3	4	3	2	2	1	1	1	2	1	1	2	2	3	1	1	3	2	1	3	2	17
67500	-520.517784948687222	-518.830606126373482	-1.687178822313689	0.000193892001945	0.000040242885273	0.207553095893118	0.430893304696776	1	3	4	2	6	6	8	6	7	8	10	10	11	9	10	8	11	13	14	12	15	15	13	15	15	16	17	15	16	19	19	20	19	21	22	22	21	23	24	24	25	26	30	28	29	26	30	30	28	29	30	32	30	30	32	32	33	33	33	32	34	34	34	37	37	39	41	42	52	0	4	4	1	1	3	1	2	1	1	5	10	8	0	14	5	16	17	16	8	18	18	5	5	17	21	16	19	21	21	21	5	21	21	30	30	27	0	37	31	26	37	46	42	46	32	44	46	46	49	46	53	45	37	44	51	45	60	42	41	48	51	0	62	42	61	62	64	19	1	1	1	1	3	1	5	1	3	4	2	1	3	1	1	1	1	1	4	3	1	2	3	5	2	1	4	1	1	2	2	6	3	3	2	1	2	1	2	3	5	3	1	1	1	3	1	3	1	1	2	1	1	3	3	1	2	1	2	4	2	1	1	1	5	3	3	2	14
68000	-531.981188136919741	-530.076217444317649	-1.904970692602067	0.000199504497367	0.000030855968600	0.154663022673322	0.402219537141715	0	4	4	2	5	5	8	6	7	8	9	10	11	9	10	9	11	13	13	14	16	15	12	16	16	14	17	16	16	19	19	20	20	21	23	22	22	24	23	25	25	26	27	27	29	27	27	31	28	29	29	29	31	30	31	31	32	33	32	33	35	33	34	37	36	39	41	41	52	0	4	4	1	1	3	1	2	1	1	5	16	8	0	14	5	7	11	11	8	26	26	5	17	22	18	29	10	26	21	21	17	26	21	37	30	31	0	31	39	32	33	34	37	47	40	34	41	42	47	43	37	49	44	44	33	51	52	49	30	41	48	0	62	49	55	62	62	38	1	1	1	1	2	1	4	1	5	4	3	1	3	1	1	2	1	2	1	4	1	1	4	2	1	1	1	4	1	3	2	5	3	3	1	2	2	1	2	1	2	3	3	2	1	1	3	3	1	1	1	3	2	2	2	5	1	2	2	8	4	1	1	2	4	4	4	4	13
68500	-556.458317067029611	-554.629168248446149	-1.829148818583480	0.000237533325820	0.000040368917111	0.169950540506080	0.471540825019299	1	4	4	2	5	6	9	6	7	9	10	11	12	9	10	8	9	13	14	13	16	15	14	14	16	17	18	13	16	18	20	21	20	22	22	22	21	23	23	24	25	27	30	29	30	29	29	28	28	30	30	32	30	30	31	32	32	33	32	33	33	33	35	36	35	38	40	43	52	0	4	4	1	1	3	9	2	1	1	9	7	2	0	14	5	1	16	9	8	7	24	7	16	7	22	26	10	22	24	11	27	29	33	26	30	22	0	21	22	31	41	46	37	48	40	41	41	40	47	41	47	48	42	49	39	53	45	54	42	46	54	0	49	52	61	62	67	20	1	1	1	1	1	1	1	1	3	4	2	1	4	1	1	2	4	3	4	3	3	1	2	2	4	1	1	3	1	1	4	1	2	1	2	2	2	1	5	3	3	2	1	4	1	2	2	1	2	1	2	2	1	1	1	5	1	1	1	2	1	1	1	5	2	3	2	3	15
69000	-507.467376456926900	-505.643591364407143	-1.823785092519772	0.000200407330659	0.000034296791921	0.171135416097899	0.476241054530632	1	4	5	3	5	6	9	6	8	8	10	9	10	8	10	9	11	13	14	13	15	14	13	15	15	16	18	14	16	18	20	20	20	20	23	22	22	23	22	24	26	25	30	29	29	29	28	32	28	29	30	33	28	31	32	32	32	30	32	33	34	34	33	36	36	39	40	42	53	0	4	4	1	1	3	1	2	1	1	10	5	8	0	14	5	16	17	7	8	22	18	11	10	17	21	18	7	21	26	22	25	29	18	26	27	34	0	30	37	42	35	42	42	42	53	40	58	35	37	40	53	42	44	53	44	35	49	54	50	43	50	0	50	61	65	50	62	38	1	1	1	1	2	1	3	1	3	4	1	2	3	1	1	2	1	1	3	3	1	1	1	4	2	1	3	2	1	1	3	2	2	3	3	1	1	1	2	1	1	1	2	2	2	1	2	1	3	3	3	3	2	1	2	1	4	1	1	2	2	2	1	4	1	2	6	5	13
69500	-529.874018769190798	-528.271673944052282	-1.602344825138482	0.000205137046516	0.000049029778725	0.239009869537096	0.441075534217440	1	3	4	2	5	6	9	7	7	8	9	10	10	9	10	8	11	13	14	13	15	15	15	16	16	16	17	15	16	18	18	21	19	19	22	21	21	23	24	24	25	26	29	28	29	29	29	31	27	30	31	30	30	30	31	32	32	34	32	32	34	33	35	36	36	39	41	42	53	0	4	4	1	1	3	16	2	1	5	1	10	8	0	14	5	16	17	16	2	10	16	10	16	16	22	26	19	18	26	29	24	31	19	33	34	31	0	33	19	29	39	44	49	42	25	42	42	39	44	53	42	45	49	52	54	22	45	49	40	55	50	0	59	59	65	64	62	46	1	1	2	1	2	1	1	2	4	2	3	1	2	1	1	1	2	2	3	4	3	4	2	2	4	1	1	1	1	1	2	2	1	2	1	1	2	1	3	4	5	1	1	1	2	6	2	3	1	1	1	2	1	2	1	1	6	1	3	5	2	1	1	2	2	2	3	4	12
70000	-542.416190450113845	-540.703001155473544	-1.713189294640250	0.000231224429112	0.000046133894288	0.199519983526895	0.448072264609372	1	4	5	2	6	6	6	6	8	8	10	11	10	8	10	9	10	13	13	13	15	14	12	16	16	14	15	16	16	18	19	19	21	20	23	22	20	22	23	25	26	25	30	28	28	29	29	31	28	29	31	33	31	30	33	33	34	33	33	32	34	35	34	37	35	37	40	42	51	0	4	4	1	1	3	1	2	1	7	1	16	8	0	14	5	5	12	10	8	22	18	12	12	18	18	26	7	26	26	22	16	29	22	30	30	24	0	22	35	35	37	30	42	41	40	37	33	42	33	50	60	46	44	46	45	41	48	44	45	60	47	0	48	52	47	59	67	20	1	1	1	1	3	1	1	1	5	1	4	2	2	1	2	2	2	1	2	4	1	1	1	2	1	1	1	6	1	2	3	4	2	3	2	2	2	1	4	1	2	3	7	2	1	2	3	4	1	5	1	1	1	1	2	2	3	1	3	2	1	3	1	5	1	3	3	1	18
70500	-508.924448712189360	-507.112792354937767	-1.811656357251607	0.000193170432982	0.000033586801299	0.173871336210486	0.533759159944859	1	4	4	3	6	6	9	6	8	8	10	11	11	9	10	8	11	12	13	14	15	14	14	16	15	16	18	14	17	18	20	21	20	21	23	22	20	22	23	23	26	26	27	28	29	29	28	31	29	30	29	32	30	29	32	32	33	34	33	32	34	35	35	37	35	38	41	42	53	0	4	4	1	1	3	10	2	1	1	7	5	9	0	14	5	16	5	16	13	18	17	10	19	17	22	26	10	22	22	27	16	30	31	33	21	27	0	33	30	39	40	39	43	32	43	42	42	44	44	42	37	42	36	50	32	53	53	55	48	54	59	0	52	55	65	59	64	32	1	1	1	1	3	1	1	2	4	3	1	1	2	1	1	1	1	3	2	2	2	1	3	2	2	1	1	2	2	2	1	6	1	1	1	4	1	1	2	2	2	2	2	1	4	1	1	2	1	1	1	5	2	5	2	4	2	1	1	1	3	1	1	3	2	1	4	2	16
71000	-542.445344984928397	-540.839859186819240	-1.605485798109182	0.000191831709612	0.000045592218840	0.237667791897873	0.428991014746362	1	3	5	2	4	3	9	7	9	7	10	10	9	9	10	9	8	13	13	14	15	15	14	12	16	16	18	15	16	18	19	20	20	21	21	22	21	24	24	23	25	27	29	27	30	29	29	30	29	29	30	32	30	30	32	32	34	33	32	32	33	35	34	37	35	38	41	42	52	0	4	6	1	1	4	5	2	1	1	1	7	2	0	14	5	5	24	24	8	10	19	5	11	12	11	29	11	22	11	24	24	29	22	29	30	29	0	30	37	40	41	40	37	42	41	41	42	41	35	35	45	43	44	46	53	52	45	32	42	55	54	0	62	55	61	64	64	32	1	1	1	1	2	1	2	2	4	2	4	1	2	1	1	2	2	1	1	4	3	1	3	1	3	3	1	3	1	2	3	4	2	3	3	3	3	1	4	1	1	1	4	3	2	1	2	1	2	3	5	2	1	1	2	2	1	2	6	2	1	3	1	2	2	2	2	3	15
71500	-576.584964670678005	-575.004530077299592	-1.580434593378437	0.000153058373140	0.000038088506274	0.248849543432352	0.482137464243802	1	3	4	2	4	6	8	5	6	7	8	10	11	9	10	9	11	14	10	14	15	15	15	15	16	16	18	15	16	17	19	21	21	21	22	20	20	24	22	24	25	27	28	28	29	30	30	31	28	30	27	32	30	27	33	32	33	34	33	32	34	35	33	37	35	38	41	42	53	0	4	4	1	1	3	9	2	1	5	10	9	9	0	14	1	19	19	10	8	10	10	9	17	11	19	30	16	17	19	30	31	27	37	29	21	30	0	26	37	31	40	31	37	41	41	44	44	42	21	37	43	41	41	52	34	52	48	48	50	46	44	0	52	55	65	64	64	38	1	1	1	1	1	1	1	1	3	2	1	2	2	1	1	3	1	3	1	4	4	3	5	2	4	3	1	4	2	2	1	1	1	1	3	2	2	1	4	2	2	2	3	3	2	2	1	2	1	6	3	2	2	1	1	5	1	1	1	1	2	3	1	2	1	2	3	2	10
72000	-515.565854258734930	-513.937123099047653	-1.628731159687269	0.000208626891822	0.000047611271115	0.228212531470721	0.423771139483654	1	4	5	3	5	4	7	6	7	8	9	10	12	9	10	9	10	13	13	13	15	14	14	15	15	17	17	15	16	18	20	21	19	22	23	21	20	22	23	24	26	26	29	29	28	29	30	32	28	29	30	32	30	29	32	31	34	33	31	32	35	34	35	35	36	39	40	42	53	0	4	6	1	1	4	1	2	1	5	10	1	8	0	14	7	16	17	16	8	18	18	7	7	9	21	29	11	21	21	27	9	25	36	29	30	21	0	36	30	34	19	45	37	40	26	35	51	40	45	45	50	45	40	49	37	47	41	41	40	55	54	0	49	55	55	64	64	42	1	1	1	1	1	1	3	1	3	2	1	4	3	1	1	1	1	1	2	2	1	1	4	4	3	1	1	3	1	2	2	7	2	1	3	2	2	1	1	3	2	7	1	4	2	5	3	1	2	1	1	1	1	2	3	6	2	2	2	5	2	3	1	3	2	4	3	2	15
72500	-554.642148639477341	-552.965072724798802	-1.677075914678484	0.000220739049846	0.000046542579129	0.210848869565282	0.476918096069140	1	4	5	3	5	4	8	6	8	9	10	11	11	9	10	10	11	12	13	13	16	15	14	16	17	14	14	13	17	18	20	20	21	22	22	23	22	23	23	25	26	26	29	28	27	29	29	28	28	28	31	33	30	31	30	32	34	32	32	33	35	33	34	35	37	38	40	42	53	0	4	6	1	1	4	1	2	1	9	5	11	8	0	14	9	16	11	9	5	26	18	19	22	17	18	18	9	26	19	26	30	26	31	29	19	22	0	31	26	34	37	31	42	36	31	45	37	41	40	43	50	44	49	45	51	51	44	36	59	52	48	0	54	59	52	49	64	40	1	1	1	1	2	1	3	1	2	1	3	1	3	1	1	2	1	1	3	4	1	2	1	1	4	1	1	2	2	3	3	1	3	1	2	4	3	1	1	5	2	3	4	2	2	4	1	3	1	1	1	3	1	1	1	1	2	2	5	1	2	3	1	1	3	2	6	4	12
73000	-579.162045525140343	-577.493989319269758	-1.668056205870542	0.000191784149316	0.000041019032001	0.213881241736190	0.336076027888536	1	3	4	2	5	6	9	6	9	8	8	10	11	9	10	10	11	12	14	14	15	14	13	16	17	13	17	15	17	17	19	20	20	22	22	21	21	22	21	24	25	26	28	28	29	29	29	31	26	29	31	29	27	30	32	31	33	33	33	32	34	34	35	37	36	38	41	42	50	0	4	4	1	1	3	1	2	1	1	5	10	8	0	14	5	7	7	16	8	17	26	12	21	5	17	21	5	19	26	18	22	19	32	29	9	9	0	30	19	32	33	19	35	33	44	49	44	41	41	44	39	32	40	35	50	40	51	50	36	47	55	0	57	37	61	59	52	20	1	1	1	1	2	1	4	2	4	4	2	1	2	1	1	2	1	2	3	5	2	1	1	1	8	1	1	5	1	2	4	3	3	1	2	6	7	1	2	5	3	4	6	3	5	1	2	2	1	3	2	5	3	2	5	1	6	1	3	5	3	1	1	2	6	2	3	7	13
73500	-513.016313641269903	-511.246163527632120	-1.770150113637828	0.000232340067108	0.000042722287647	0.183878261630633	0.436300383032883	2	4	4	3	5	6	7	6	8	8	10	11	10	9	10	9	10	13	13	12	15	14	14	16	17	16	18	16	17	18	19	20	20	22	23	21	21	22	24	24	25	26	30	28	30	29	28	32	28	28	30	31	30	31	33	33	32	34	32	33	33	34	33	36	35	38	42	42	51	0	4	4	1	1	3	1	2	5	5	5	9	8	0	14	9	10	11	1	13	22	17	10	17	21	21	29	12	26	21	21	31	31	30	33	17	31	0	37	21	21	35	42	29	49	50	34	42	37	42	50	18	49	40	49	46	43	48	50	47	54	47	0	59	54	65	64	62	52	1	1	1	1	1	1	3	1	2	2	2	2	1	1	1	1	2	1	5	1	1	2	3	4	2	1	1	2	1	2	2	1	1	2	2	5	1	1	2	4	5	2	2	5	2	1	4	2	3	1	1	9	1	4	2	3	1	1	2	2	1	3	1	2	2	2	3	3	11
74000	-510.487332182666194	-508.940466494852956	-1.546865687813238	0.000204944296422	0.000054476630851	0.265811890363787	0.462892935612335	1	3	3	2	5	5	7	7	6	8	10	9	11	8	9	9	10	13	14	12	14	13	13	15	17	17	18	16	16	19	19	21	19	21	22	22	21	23	24	24	25	26	29	27	28	29	29	30	29	30	30	32	30	30	32	32	31	30	33	32	34	34	35	36	35	39	41	42	51	0	4	4	1	1	3	5	5	1	7	7	9	2	0	14	5	16	17	10	8	18	7	9	17	17	21	26	7	21	26	26	31	29	31	33	30	30	0	35	19	37	37	42	28	41	25	40	40	37	43	43	47	45	41	50	53	53	45	50	42	60	59	0	62	52	65	62	54	49	1	1	1	1	2	1	1	1	2	1	2	1	3	1	1	2	1	2	3	2	1	3	4	3	4	1	1	4	1	1	1	1	1	1	1	1	1	1	2	4	2	2	2	6	1	6	2	3	6	1	1	2	1	2	1	1	1	1	1	3	1	1	1	2	1	2	3	5	9
74500	-541.227862410885450	-539.592032004223142	-1.635830406662348	0.000227448192809	0.000051285112516	0.225480413285541	0.456249598237919	0	3	4	2	4	6	9	6	6	8	10	10	11	9	10	8	11	13	12	12	15	14	14	13	16	17	18	14	16	18	19	21	20	21	22	22	22	21	22	25	26	26	29	28	29	28	30	31	28	30	31	32	29	31	31	32	33	31	32	32	35	35	35	36	35	38	39	43	50	0	4	4	1	1	3	5	2	1	5	16	10	2	0	14	5	9	16	11	2	19	24	11	7	24	22	29	16	24	26	24	24	26	30	26	33	33	0	32	37	37	37	42	35	30	42	37	53	40	42	37	46	41	45	46	31	48	53	54	40	47	56	0	54	52	65	62	67	32	1	1	1	1	2	1	2	2	3	2	1	1	4	1	1	1	2	3	2	4	2	1	2	2	1	1	1	3	1	1	2	3	2	1	3	1	1	1	1	2	2	2	2	3	4	1	4	1	1	2	4	2	1	1	2	4	1	1	1	2	2	2	1	2	2	1	2	2	8
75000	-556.359805140802678	-554.831180136793478	-1.528625004009193	0.000219642569027	0.000060665756712	0.276202181482180	0.426424795488976	1	3	4	2	6	5	8	6	8	6	8	11	12	9	10	9	11	13	12	13	14	14	14	16	17	16	17	15	16	19	19	21	19	21	22	22	22	24	24	25	25	27	30	26	29	30	29	31	29	28	30	33	29	30	31	33	32	33	33	32	35	35	34	36	36	39	41	42	51	0	4	4	1	1	4	1	6	10	1	10	9	3	0	14	5	5	5	9	2	7	16	9	23	26	23	22	7	11	22	27	25	17	33	31	30	26	0	25	39	26	40	44	33	40	42	42	42	37	37	37	46	42	49	46	40	46	50	54	55	52	59	0	49	55	61	44	62	41	1	1	2	1	2	2	3	1	1	3	1	1	4	1	1	2	4	3	2	5	4	2	4	1	1	1	2	3	2	2	2	2	4	1	2	1	2	1	3	1	5	1	2	4	2	2	1	2	3	3	4	2	1	1	1	4	1	2	2	1	1	1	1	3	3	2	7	4	13
75500	-550.872549444360061	-548.941705519960010	-1.930843924400018	0.000191745563653	0.000028761010307	0.149995701380059	0.390724235697555	1	3	4	2	5	6	9	5	8	6	8	10	10	9	10	9	10	11	12	14	16	13	14	15	16	17	17	15	16	18	19	20	20	21	22	21	22	23	22	25	25	25	28	29	30	29	30	31	29	27	28	33	31	31	32	33	32	34	33	33	34	34	34	36	36	37	39	40	51	0	4	4	1	1	3	5	2	1	1	10	1	2	0	14	1	11	5	10	2	22	18	7	17	17	21	29	5	17	21	27	24	18	29	26	21	29	0	30	31	39	29	41	50	39	39	41	46	50	37	36	47	37	49	50	46	46	47	54	34	53	42	0	59	55	61	53	64	28	1	1	1	1	3	1	2	2	5	2	1	4	3	1	1	4	1	3	4	4	1	1	2	3	3	1	1	5	2	1	1	2	4	3	3	3	3	1	3	2	2	5	2	1	4	3	2	1	1	2	3	2	4	1	2	2	1	2	2	5	1	4	1	2	2	1	4	2	11
76000	-554.473124631891324	-552.637831800353979	-1.835292831537364	0.000171853241883	0.000028976447602	0.168611585589078	0.457665295240530	1	4	4	3	6	6	7	6	8	8	9	11	9	9	10	9	11	11	14	13	14	14	12	16	16	16	18	15	17	17	20	19	20	21	22	22	22	22	23	25	25	26	30	28	27	28	29	29	29	27	31	32	30	31	33	33	33	33	32	32	34	35	34	37	36	39	39	41	50	0	4	4	1	1	3	1	2	5	5	7	7	8	0	14	7	16	9	17	13	18	18	9	16	17	21	18	11	21	26	27	16	30	29	29	18	31	0	18	21	39	22	45	40	41	39	44	50	45	39	40	44	44	49	52	46	47	53	51	44	52	56	0	49	49	65	54	62	32	1	1	1	1	3	1	3	1	2	1	1	3	1	1	1	1	1	2	2	3	1	2	2	4	2	1	2	4	2	1	1	4	1	2	2	5	1	1	5	5	1	6	2	2	2	3	1	1	2	2	3	2	2	1	1	3	2	1	1	2	2	1	1	4	3	1	3	3	12
