step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63
53500	-330.371614951237632	-339.422458331688972	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.983105745199875	13	-2	5	8	10	15	30	13	19	25	22	37	35	28	34	29	41	41	36	38	43	53	35	36	47	48	40	45	42	49	57	49	53	50	57	61	57	54	67	59	54	72	69	73	83	79	98	79	83	93	92	84	89	81	90	83	95	84	93	91	97	95	115	4	0	2	3	4	4	11	4	8	11	6	14	16	11	16	10	20	15	16	23	19	26	10	16	23	21	13	18	24	18	29	18	34	17	17	33	27	32	36	34	17	43	33	31	46	43	51	39	46	54	56	45	43	44	45	46	58	54	52	56	55	55	47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
54000	-330.112000345905301	-339.162843726356641	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995989712297605	22	6	11	14	10	18	34	19	23	25	21	39	34	29	25	30	39	37	31	37	34	40	40	42	44	46	41	43	47	47	49	49	45	44	51	62	49	54	64	58	58	64	73	72	80	83	91	76	87	98	86	86	89	80	86	95	88	94	99	93	98	102	101	4	0	2	5	2	3	19	3	6	11	4	9	15	1	11	6	16	16	1	15	15	1	13	17	7	23	13	22	13	22	34	34	16	20	29	30	21	33	36	31	38	40	39	39	39	48	49	43	43	56	45	48	51	43	48	51	46	49	46	57	53	47	53	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
54500	-320.773982251326004	-329.824825631777344	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988238076938367	22	6	11	12	15	12	32	17	21	12	19	35	34	27	22	28	38	40	28	30	34	51	40	42	48	48	37	47	45	48	52	45	53	52	53	66	56	54	63	60	55	64	72	68	79	82	99	89	85	96	87	88	91	72	92	94	92	90	96	93	89	102	110	8	0	2	2	2	2	9	6	5	2	5	20	20	15	4	8	13	20	1	15	16	29	21	21	29	12	8	18	21	32	32	23	28	29	18	40	28	30	40	31	35	38	42	38	43	45	53	49	46	52	54	49	46	39	52	58	52	51	61	48	45	50	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
55000	-340.433298430552668	-349.484141811004008	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.953543482459290	24	2	8	12	12	14	22	18	19	21	26	40	36	33	33	21	39	39	36	31	36	51	37	40	48	41	44	46	29	52	55	41	55	39	53	60	58	54	64	61	63	74	74	69	75	81	99	90	87	92	93	84	87	86	90	94	97	84	98	88	95	102	108	9	0	2	3	3	4	6	3	5	9	9	23	1	29	11	6	15	20	1	11	20	27	29	19	28	7	17	27	8	26	30	19	27	20	12	31	30	22	37	38	31	40	39	31	37	43	48	54	45	49	52	42	46	42	60	43	53	42	51	46	60	56	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
55500	-325.613653906974378	-334.664497287425718	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986224750796233	21	3	14	7	11	15	33	17	19	24	24	32	29	28	33	29	39	29	39	39	31	51	38	36	44	45	37	44	43	45	54	50	51	51	50	65	53	48	61	60	56	70	72	69	80	78	83	90	90	93	81	87	88	87	92	88	91	93	83	84	97	93	111	3	0	5	2	4	4	14	5	6	3	6	14	11	5	14	10	14	9	12	14	16	28	21	1	23	17	15	11	27	20	38	20	30	27	17	40	38	19	33	38	38	39	42	39	42	43	43	47	45	54	46	47	60	47	47	60	47	53	43	45	58	52	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
56000	-328.734432081094781	-337.785275461546121	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997032177139080	23	6	12	14	14	16	25	14	19	18	22	23	31	35	33	29	35	39	42	31	36	56	38	42	48	43	37	44	44	50	58	47	48	40	54	60	52	44	63	62	57	64	67	68	82	76	87	89	81	85	94	78	90	86	86	98	95	93	94	96	98	96	106	10	0	2	2	2	8	3	3	5	4	9	4	7	20	7	12	13	17	23	12	12	28	15	17	28	23	15	19	21	38	28	24	21	16	32	33	28	19	31	41	30	41	40	42	46	44	49	55	43	45	48	44	54	52	46	58	53	52	54	58	53	54	56	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
56500	-340.628890838806171	-349.679734219257512	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.965547508375106	14	7	12	9	10	15	30	19	22	27	14	42	31	26	35	36	38	36	40	41	40	41	32	43	48	45	37	44	46	52	57	50	43	51	56	55	57	49	67	56	60	60	70	65	86	78	91	87	89	88	80	84	91	91	94	99	96	88	100	96	96	93	105	4	0	2	2	2	2	14	11	3	8	2	21	14	8	6	10	13	8	18	23	15	15	13	15	26	18	10	27	19	19	32	33	20	20	20	38	29	29	41	20	35	38	44	37	46	44	58	52	46	46	43	46	48	52	48	53	54	51	57	58	52	53	56	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
57000	-342.370372665067691	-351.421216045519031	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.954997634085415	26	1	9	7	9	16	35	13	21	23	19	43	36	28	27	29	33	37	41	29	43	45	40	36	39	39	33	45	43	49	57	47	56	48	42	53	47	50	68	54	55	70	73	62	82	76	94	89	87	92	82	88	88	91	84	95	89	95	96	88	95	98	106	8	0	4	2	2	8	15	5	6	11	4	20	16	11	1	6	1	15	17	10	26	23	14	14	13	7	1	7	13	12	22	24	34	7	27	34	28	28	31	22	34	33	39	40	43	39	49	51	43	52	46	51	45	49	45	50	51	53	57	46	48	48	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
57500	-319.681099159030964	-328.731942539482304	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995718121991409	23	0	12	7	6	13	31	18	19	20	27	36	32	28	32	30	34	40	33	40	38	50	38	43	35	48	41	41	43	42	54	50	49	52	48	61	57	55	66	61	59	69	69	74	79	81	98	83	86	96	91	86	90	87	88	89	93	92	94	92	96	99	104	6	0	4	2	2	5	8	4	6	3	10	11	14	9	9	1	14	25	3	17	15	29	7	17	14	18	12	13	15	7	29	29	24	18	30	31	26	32	40	31	35	40	37	39	43	44	50	45	44	51	48	40	55	42	48	48	55	53	52	46	46	58	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
58000	-330.536642427514323	-339.587485807965663	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985453139838607	23	7	9	11	13	16	31	20	22	21	26	43	34	29	21	33	33	42	34	32	39	54	30	38	46	51	40	38	39	49	46	41	51	52	56	65	54	54	66	53	62	64	60	72	77	77	97	82	89	97	94	83	85	85	91	95	99	91	97	96	97	97	90	8	0	2	2	3	3	1	5	8	4	8	21	11	10	5	1	15	13	20	11	13	33	1	16	21	12	19	14	28	32	19	13	32	25	40	35	24	25	43	32	22	22	33	36	39	44	52	45	48	58	46	45	48	46	46	55	56	49	63	55	55	58	53	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
58500	-331.031249901015485	-340.082093281466825	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991255848237804	21	0	7	11	14	13	34	19	15	23	26	41	31	30	30	32	34	35	43	36	37	56	34	38	42	49	44	45	41	40	56	50	53	51	44	59	58	48	67	56	50	67	62	74	80	82	94	86	82	96	94	87	88	81	89	94	87	96	92	76	95	103	110	6	0	2	3	3	4	13	5	4	8	8	13	10	6	10	8	10	13	23	16	13	33	10	13	18	30	21	24	23	15	32	35	7	28	24	32	40	20	43	12	24	38	36	22	44	39	55	49	44	55	55	45	54	44	49	53	45	53	48	39	53	61	56	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
59000	-325.660260416797939	-334.711103797249280	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993246699860860	13	3	9	12	12	18	27	20	22	23	23	37	34	26	37	29	32	39	32	32	43	41	30	43	38	43	39	43	44	47	53	49	55	52	56	61	50	52	66	57	61	70	71	73	84	76	91	90	82	96	90	86	90	85	92	89	93	93	91	96	98	102	103	3	0	2	3	2	3	9	3	1	5	4	20	14	5	19	8	9	23	7	9	15	13	8	18	16	25	23	27	15	21	32	15	38	15	26	35	24	29	41	38	33	41	31	32	46	43	49	45	43	52	46	42	54	49	45	45	48	52	49	45	48	50	47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
59500	-325.993388974745358	-335.044232355196698	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988451573090850	24	2	12	7	11	11	34	20	18	15	26	35	33	29	35	28	34	39	34	38	40	55	35	29	46	50	39	39	40	53	52	40	47	48	54	45	57	54	60	60	54	70	69	68	82	80	95	84	78	94	89	86	90	90	92	98	92	94	94	89	96	99	109	10	0	4	2	2	4	14	5	6	5	8	16	14	11	24	10	24	13	14	17	11	34	16	11	23	18	7	24	19	25	29	15	29	32	34	19	34	21	38	26	25	39	39	40	49	44	52	39	43	57	48	42	42	52	45	50	48	46	52	45	55	55	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
60000	-331.180493526909402	-340.231336907360742	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.980596866712612	25	6	8	13	9	17	31	19	16	24	24	42	27	26	34	35	32	41	36	40	40	50	40	40	47	30	42	47	45	51	53	48	52	44	49	63	54	45	63	56	56	69	66	72	73	73	91	91	81	97	83	82	89	92	81	100	87	94	94	88	96	98	108	4	0	2	5	2	4	10	4	3	6	8	16	10	6	11	14	14	16	14	19	15	18	7	14	23	4	19	27	20	27	21	27	28	12	24	40	20	27	30	25	22	36	37	43	42	39	51	51	37	51	44	44	51	53	44	58	49	47	57	51	53	54	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
60500	-330.612392967068047	-339.663236347519387	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995784382845335	24	-4	12	15	15	6	34	19	17	19	25	37	27	23	32	33	39	41	32	35	42	50	34	42	44	50	41	42	30	47	53	45	54	49	57	58	54	52	65	50	61	63	71	64	84	80	99	87	89	96	89	80	88	85	94	96	95	89	97	86	91	102	108	10	0	6	3	6	2	29	5	5	5	9	23	10	9	13	14	19	19	14	8	23	25	13	11	17	17	7	7	10	23	34	19	30	32	26	38	19	32	41	30	33	35	44	41	46	39	49	52	46	51	45	33	52	46	60	48	49	45	53	52	60	50	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
61000	-326.984336978570695	-336.035180359022036	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989780054574900	21	5	10	8	14	16	25	16	23	19	25	35	27	31	30	31	30	34	33	39	41	52	43	40	38	45	36	39	40	49	55	53	51	45	47	62	50	54	58	53	57	74	64	74	83	80	94	89	86	97	87	86	90	88	91	89	96	91	95	95	96	103	104	5	0	4	2	4	2	6	2	8	3	5	16	11	7	11	13	1	11	11	27	16	35	28	17	14	15	11	17	25	26	26	34	34	12	29	40	21	26	32	26	30	36	39	36	36	42	51	46	46	55	46	42	42	52	49	49	59	52	53	54	51	61	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
61500	-337.331926039935070	-346.382769420386410	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994690896413573	22	3	7	9	11	14	35	16	19	19	24	35	31	27	33	31	32	39	37	43	39	50	37	36	48	47	42	38	42	50	57	37	49	46	54	53	56	49	63	57	51	66	49	74	83	72	91	93	80	95	77	82	87	85	90	94	97	93	97	88	94	102	109	8	0	2	2	3	3	1	2	6	6	8	10	9	9	16	8	14	23	13	18	14	34	15	16	23	27	12	14	7	32	26	13	28	27	27	20	35	24	34	43	25	35	19	42	51	42	54	60	44	47	39	51	51	49	52	60	55	45	48	51	54	57	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
62000	-326.495147047596333	-335.545990428047674	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.959469565000555	21	4	14	11	14	8	28	18	22	19	25	39	35	32	27	27	37	35	34	41	41	50	39	41	43	49	41	43	45	53	44	45	51	47	46	65	56	49	58	57	59	71	69	76	80	81	95	90	86	99	90	83	90	83	94	94	89	87	97	94	90	95	104	8	0	2	2	2	2	9	3	10	3	4	14	16	7	9	1	19	14	10	4	13	31	7	14	13	31	12	15	24	27	18	12	28	23	19	37	33	28	26	33	38	36	39	42	44	43	54	52	45	47	45	46	49	44	48	49	54	52	56	54	52	61	47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
62500	-330.607094875015093	-339.657938255466433	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.944574251366544	22	6	10	10	9	17	35	14	21	25	25	43	36	29	29	28	37	37	39	39	35	47	38	34	44	41	41	48	40	51	57	46	55	47	49	55	51	44	60	49	58	71	61	72	84	80	96	85	79	90	92	86	92	82	88	88	95	97	89	78	94	99	102	6	0	2	2	2	2	11	2	3	9	9	20	15	6	11	11	6	24	24	21	1	26	15	11	13	21	18	23	15	23	32	18	12	27	18	28	34	19	40	32	35	43	22	43	60	44	53	46	44	52	52	46	54	60	46	54	52	59	54	42	52	50	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
63000	-333.928938267332967	-342.979781647784307	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.971020930245090	20	2	13	6	15	9	32	9	21	18	25	38	29	25	35	27	36	37	40	26	41	44	33	32	45	48	40	41	47	48	52	43	51	51	51	60	52	41	57	59	52	64	70	74	66	78	94	81	80	93	94	85	92	90	88	95	90	90	93	88	85	94	108	3	0	2	2	6	2	16	4	5	3	3	13	20	10	23	5	24	20	7	3	17	24	16	14	12	19	15	15	12	38	26	18	32	30	27	33	32	15	41	26	30	39	36	45	40	43	48	43	43	52	49	48	48	61	61	60	49	52	58	48	49	55	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
63500	-332.683908984919071	-341.734752365370412	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.979034367058204	25	5	14	13	12	18	27	20	22	20	25	35	31	31	32	27	37	30	33	39	40	50	34	35	47	42	41	44	40	50	47	45	52	51	57	62	54	53	63	57	49	65	67	72	84	76	96	85	86	97	80	80	89	92	92	91	90	91	96	94	95	102	106	10	0	2	2	2	5	3	3	5	2	6	1	8	9	16	6	18	5	11	19	13	25	10	18	21	20	10	16	19	20	23	27	25	20	30	40	27	25	41	25	28	40	36	40	46	44	55	39	46	56	44	44	45	49	53	51	52	51	56	55	49	50	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
64000	-332.063311283638313	-341.114154664089654	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.979152595608379	24	5	11	14	14	13	35	17	21	24	22	36	30	28	30	31	35	34	39	35	43	51	33	40	47	43	42	47	36	55	53	50	55	51	55	66	51	51	65	56	61	72	70	71	85	75	93	83	88	91	83	86	89	90	85	94	89	98	96	79	85	100	108	4	0	2	3	2	2	13	4	4	8	3	15	11	8	1	1	10	11	20	10	7	25	14	15	29	23	7	12	15	31	28	7	25	19	24	40	26	28	40	31	30	36	39	39	43	44	46	60	51	51	36	51	45	51	42	53	45	55	56	42	43	52	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
64500	-333.886503386526158	-342.937346766977498	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.926513132704439	20	0	7	8	10	13	27	20	21	25	22	41	33	31	31	29	37	37	41	43	35	51	37	41	45	49	41	39	31	48	58	44	47	51	52	58	56	43	53	56	57	61	65	73	85	78	92	87	89	92	90	82	87	81	87	95	85	92	95	98	96	101	107	6	0	2	2	3	5	1	2	2	6	1	21	11	10	8	11	29	29	15	17	15	19	29	29	16	12	18	7	7	14	40	23	12	24	33	25	35	18	25	26	22	26	31	42	46	44	49	45	52	57	53	46	46	46	46	49	46	57	53	56	58	56	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
65000	-334.819339411959731	-343.870182792411072	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992559880574104	17	0	6	4	9	10	28	20	21	25	15	43	26	32	35	34	37	30	42	40	40	47	41	40	44	44	40	46	45	40	57	45	50	51	49	65	58	47	52	56	62	73	69	72	79	84	90	82	73	97	93	87	75	90	94	92	90	88	94	96	99	100	103	6	0	2	2	2	4	5	6	11	1	6	16	1	13	18	14	15	9	16	15	15	16	16	14	30	17	13	16	23	16	39	15	27	27	12	33	28	18	23	27	31	36	37	41	42	49	46	53	41	51	52	53	36	46	54	57	46	45	52	56	55	60	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
65500	-326.835308030178851	-335.886151410630191	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988787080431113	14	6	10	15	12	14	31	20	19	20	23	37	31	31	28	32	36	42	37	38	42	49	38	42	42	51	36	40	44	51	54	46	45	41	55	63	48	35	67	54	54	69	56	74	81	84	99	84	80	94	92	87	79	88	84	97	92	92	87	96	95	101	103	2	0	2	2	2	3	11	4	1	6	9	14	11	10	11	9	13	19	13	16	11	24	14	12	12	29	11	19	17	17	22	13	18	27	22	31	27	11	36	21	37	31	37	42	44	49	60	49	44	54	55	49	36	53	53	59	48	59	45	54	54	50	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
66000	-349.168936672032544	-358.219780052483884	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989907906081916	24	6	11	13	14	16	31	20	20	19	17	35	30	30	27	33	35	24	40	28	42	51	17	35	43	37	41	49	45	47	56	50	53	50	51	59	51	39	63	60	52	61	68	68	82	69	90	83	83	87	92	85	75	83	85	94	95	92	85	95	94	98	106	8	0	2	2	2	4	15	6	23	5	2	13	1	18	9	10	20	6	16	8	24	19	2	9	7	14	14	29	19	38	22	19	21	19	29	41	25	15	22	28	26	35	31	42	53	39	59	53	53	48	50	54	44	53	54	54	45	50	40	47	51	56	45	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
66500	-352.131167020209602	-361.182010400660943	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994775830692643	25	-6	4	12	9	0	34	15	17	22	26	40	30	25	34	20	32	37	34	38	43	45	30	44	44	48	41	42	41	50	47	50	48	52	40	62	48	48	59	53	50	74	64	71	76	82	81	78	85	95	94	87	79	90	93	83	91	88	94	85	95	101	111	10	0	6	5	3	2	23	6	8	5	10	7	9	10	1	4	11	13	11	13	20	12	8	18	27	12	7	20	17	21	25	12	12	41	11	39	25	28	30	21	19	21	39	36	44	42	48	44	46	52	49	47	42	60	52	48	53	46	49	48	60	54	55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
67000	-321.922639444199774	-330.973482824651114	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998846061720247	20	4	6	11	11	16	34	14	17	22	23	36	31	31	24	30	35	41	41	42	39	53	39	42	40	46	43	39	46	47	43	47	48	43	48	60	52	51	57	50	55	71	64	71	79	83	91	88	85	91	94	84	87	80	94	94	96	90	93	85	96	102	104	9	0	2	3	2	5	6	2	8	9	9	13	11	1	1	15	13	12	12	12	16	26	13	17	10	18	23	7	12	19	14	28	27	13	27	22	35	24	33	32	32	41	41	37	44	44	48	46	45	52	53	54	52	44	50	47	47	46	53	42	59	55	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
67500	-322.104566998117775	-331.155410378569115	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985450581907211	27	4	13	7	11	15	34	18	23	18	15	37	30	28	35	30	33	38	33	38	30	48	38	42	40	50	41	44	47	51	50	49	55	49	44	63	57	53	61	60	61	70	60	72	79	75	95	87	85	96	90	83	87	88	94	91	94	88	94	88	88	98	104	10	0	4	2	4	3	1	4	8	6	2	19	9	8	1	9	21	21	9	19	9	24	16	21	7	35	15	17	18	29	35	35	28	28	16	22	31	29	33	22	37	40	38	39	44	44	54	52	46	58	48	45	52	52	60	52	56	45	58	53	52	50	47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
