step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83
27000	-474.304097805327103	-481.159585756286504	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.702205257103909	0	1	4	2	3	6	6	4	5	5	6	6	6	8	8	9	8	8	9	10	12	11	11	12	11	11	13	12	14	13	14	14	15	16	15	14	17	16	18	17	17	16	17	18	17	17	19	18	19	19	18	18	19	21	19	20	22	19	20	21	22	21	19	21	21	23	22	22	25	26	25	25	26	27	26	27	26	28	27	28	29	28	31	0	1	1	2	2	3	4	4	5	8	9	8	9	13	7	11	10	9	9	14	15	10	19	20	15	10	23	14	18	25	21	24	25	32	28	30	31	36	34	19	36	36	36	43	27	15	38	43	34	40	38	46	37	53	46	40	50	51	44	43	65	52	46	40	58	63	0	64	67	68	64	68	72	68	68	70	68	73	71	72	77	70	80	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	4	2	1	2	3	2	2	2	1	1	1	2	1	1	1	1	1	1	5	2	1	2	1	2	4	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	2	2	2	2	1	2	2	1	1	1	2	2	2	1	1
27500	-483.352555223059539	-490.208043174018940	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.663144749538249	0	2	5	4	4	6	6	4	6	5	6	6	7	9	8	8	8	9	8	8	11	11	9	12	13	13	12	12	14	12	14	13	15	16	13	14	16	17	17	18	17	17	17	19	18	17	19	18	19	20	19	19	19	22	18	19	21	19	21	20	21	21	21	21	22	23	22	23	25	25	25	28	26	27	25	28	27	28	27	29	29	31	32	0	1	1	2	1	3	5	1	5	8	4	4	9	20	2	9	8	13	13	13	7	10	13	20	30	8	23	14	24	15	22	23	25	28	11	30	31	36	35	39	30	36	36	43	23	21	36	41	34	40	38	46	46	53	46	35	50	41	42	41	41	46	46	50	59	54	0	64	67	68	64	68	70	64	68	70	68	73	70	68	77	79	80	1	1	2	1	2	1	1	2	1	1	1	1	1	1	2	1	3	1	1	1	3	4	1	2	1	6	2	2	1	2	2	2	2	1	2	1	1	2	3	1	3	1	1	1	4	2	2	1	1	1	1	1	1	2	1	2	1	1	2	1	2	2	3	1	1	1	1	1	1	2	2	2	1	4	2	2	1	1	1	2	1	2	1
28000	-444.341258493408532	-451.196746444367932	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.757522154602459	0	1	6	3	4	5	5	4	5	6	7	5	7	8	9	9	8	9	10	9	12	10	12	12	14	12	13	11	14	13	14	13	15	16	14	15	17	16	17	18	17	16	17	18	18	17	19	18	18	19	18	19	19	21	18	20	22	20	19	20	21	21	21	21	22	23	22	24	24	26	25	28	26	27	24	26	26	28	27	28	30	29	31	0	1	6	2	2	4	4	2	5	8	9	2	9	13	7	11	10	14	20	14	15	10	18	14	30	12	23	14	24	21	21	23	25	28	24	30	21	36	28	34	36	36	38	36	32	31	36	43	28	40	41	46	46	55	46	40	50	38	38	51	47	52	53	56	58	63	0	64	67	64	75	71	64	70	64	75	68	73	71	75	77	71	80	1	1	1	1	1	1	1	1	1	2	2	3	1	1	1	2	2	1	1	1	3	1	2	2	1	3	1	2	1	1	1	1	1	2	1	1	2	1	3	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	2	2	1	2	3	1	1	1	1	1	1	2	2	2	1
28500	-448.206809164318599	-455.062297115278000	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.680322104034371	0	2	5	3	4	4	6	4	6	6	6	7	7	9	8	8	9	8	8	10	11	10	10	12	13	12	12	12	12	12	14	12	15	16	14	14	17	16	17	18	15	17	17	18	18	17	19	17	19	19	19	19	19	22	19	21	21	20	22	20	21	21	20	22	22	23	21	24	24	26	23	27	26	26	23	28	26	28	27	27	29	30	31	0	1	6	1	2	1	4	4	5	8	5	8	9	13	7	11	10	11	13	14	15	8	19	14	30	10	23	14	15	22	21	23	25	28	29	30	31	36	34	20	36	36	36	38	27	31	30	36	35	40	38	46	46	46	46	50	50	51	43	51	47	53	37	50	58	63	0	75	67	75	64	75	68	68	64	70	75	73	71	68	77	72	80	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	3	1	2	1	2	1	1	2	1	2	1	1	2	1	1	2	1	1	3	1	2	1	1	3	1	3	2	3	1	1	1	2	2	1	1	1	1	2	1	1	1	1	2	2	2	1	1	2	2	1	2	1	1	1	1	2	1	2	2	2	2	2
29000	-461.751813885519482	-468.607301836478882	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.695421003368341	-1	2	6	2	4	4	5	5	5	5	6	6	6	8	8	8	7	9	8	10	10	11	11	11	12	12	13	13	13	13	15	13	14	16	14	15	17	16	17	19	18	16	18	19	17	16	20	18	19	20	18	19	18	21	20	21	21	19	21	21	22	20	21	22	21	22	22	24	25	27	25	27	26	25	23	27	27	28	27	28	28	31	32	0	1	6	1	4	2	2	4	2	4	9	10	5	9	7	9	10	13	13	14	15	10	19	20	21	17	23	24	20	25	21	23	25	28	28	33	46	36	34	45	38	36	36	43	27	31	36	38	24	40	42	53	46	46	53	50	40	51	38	51	51	37	46	50	51	54	0	75	67	68	68	68	68	68	64	71	68	73	75	68	76	72	72	1	2	2	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	2	3	1	1	1	2	2	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	2	1	2	1	2	1	5	1	1	1	1	2	1	1	1	1	3	1	2	1	2	1	1	1	1	1	2	2	1	2	1	1	1	1	2	1	2	2	1	2	2
29500	-446.396278006291027	-453.251765957250427	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.656631025376880	0	2	5	3	4	6	6	5	6	6	7	7	7	9	8	8	8	9	8	8	11	12	10	12	13	11	12	11	13	13	14	14	15	16	14	14	18	17	18	18	17	14	18	19	18	16	20	18	19	19	18	20	19	20	18	21	21	20	22	20	22	21	21	22	22	21	23	24	25	26	25	29	26	26	23	27	26	27	27	28	30	30	31	0	1	4	2	1	3	2	4	5	8	9	8	9	20	7	11	10	13	9	9	15	8	13	20	15	17	23	18	9	15	15	23	30	35	28	30	46	36	34	35	36	25	36	38	32	31	36	41	34	40	36	53	46	46	46	50	50	51	38	51	47	54	53	57	58	46	0	75	67	68	68	80	75	75	64	77	75	73	71	68	77	71	70	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	5	1	2	2	1	1	1	3	2	3	2	1	1	1	1	1	2	1	3	2	1	2	1	3	1	3	1	2	1	2	1	2	2	1	1	2	1	2	2	1	1	1	1	1	3	1	1	2	2	1	1	2	1	1	1	2	1	2	2	2	2	2
30000	-424.051487645472264	-430.906975596431664	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.729393449889091	0	2	5	4	3	6	6	4	5	5	7	6	6	8	9	9	9	9	9	9	12	11	11	11	12	11	12	12	13	13	14	14	15	16	14	14	15	15	17	17	16	17	17	18	17	17	19	18	20	19	18	19	20	21	19	21	21	20	20	20	21	21	22	22	22	22	22	24	25	26	24	28	26	25	24	27	27	27	27	28	29	30	30	0	1	4	1	2	3	4	2	5	8	9	8	9	13	7	11	10	13	9	14	15	7	18	20	7	10	14	9	28	25	21	23	30	35	28	30	31	36	34	24	36	38	36	36	19	37	38	38	34	40	41	46	46	46	46	50	50	47	44	51	43	53	54	50	58	53	0	57	67	75	64	75	68	68	64	75	75	73	71	70	77	71	72	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	2	2	2	1	1	3	1	1	2	2	2	3	1	1	1	2	1	1	1	1	1	1	1	3	1	1	1	1	4	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	2	1	1	1	2	2	1	1	2	1	1	1	2	2	1	2	1	1	3	1
30500	-426.970567542064543	-433.826055493023944	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.831575529749525	0	2	6	3	4	4	6	5	6	6	7	5	7	8	8	9	8	8	9	10	10	10	12	12	13	12	10	13	14	12	15	14	15	16	14	14	17	16	17	17	17	16	17	18	18	17	19	19	19	19	17	19	19	21	20	20	22	19	21	19	21	22	21	21	21	23	22	22	24	27	24	27	24	25	24	26	26	26	28	29	30	30	31	0	1	6	2	1	4	4	4	5	8	9	4	9	9	7	11	10	9	13	14	15	17	27	20	30	17	18	24	20	15	21	27	25	28	24	30	31	36	34	35	38	36	36	43	32	31	36	38	34	40	30	46	46	53	46	40	50	41	43	41	43	52	53	40	58	63	0	64	67	75	68	75	64	64	68	75	75	73	71	75	77	79	72	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	2	2	2	1	1	1	1	1	2	1	1	1	1	2	1	2	1	2	1	2	1	2	1	1	1	1	1	1	1	2	2	2	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	2	2	2	2
31000	-447.659391866481542	-454.514879817440942	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.702320977363590	1	2	5	4	3	6	6	4	4	6	7	6	7	8	8	9	10	9	9	10	11	11	11	12	13	13	13	12	13	14	14	13	15	16	14	14	17	16	17	18	17	16	17	18	17	16	19	19	18	19	18	20	17	20	20	20	21	20	21	20	22	22	22	22	23	22	20	23	25	26	25	28	25	26	25	27	26	27	28	29	29	30	30	0	1	4	1	2	3	1	2	5	8	9	8	9	13	1	13	10	9	11	11	15	17	13	20	21	22	23	20	24	15	7	23	25	35	24	25	46	36	28	32	36	36	38	43	27	31	36	43	39	40	43	46	46	46	53	50	50	51	38	51	47	54	54	57	58	54	0	64	67	68	68	68	68	68	68	75	68	70	71	68	77	72	80	1	1	1	2	1	1	2	1	1	2	2	2	2	1	3	2	2	2	1	1	2	1	2	1	1	1	1	1	1	2	4	1	2	1	1	1	1	1	2	3	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	3	2	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	2	2	2	1	1
31500	-445.027260514673856	-451.882748465633256	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.664221717828792	0	2	3	3	4	5	6	4	5	6	6	6	6	7	8	8	8	9	10	10	11	12	11	12	14	10	13	12	14	12	14	13	16	16	14	14	18	16	17	16	16	16	18	18	17	17	19	19	19	18	18	20	19	21	19	20	21	20	21	20	22	20	20	23	22	23	22	23	25	27	24	29	25	27	26	27	26	28	25	28	30	30	30	0	1	2	2	2	3	4	4	5	8	9	8	9	9	4	11	10	11	9	14	7	10	14	20	30	10	19	14	23	15	21	24	25	24	24	30	46	36	22	35	36	30	36	38	27	31	36	38	34	40	41	53	46	53	46	50	50	43	47	43	43	53	46	57	58	63	0	57	67	75	68	68	68	75	68	68	68	73	71	68	77	80	75	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	1	1	1	2	1	3	3	2	1	1	2	1	2	2	2	2	1	1	2	1	1	1	2	2	1	1	1	2	1	2	1	2	2	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	2	2	1	2	2	1	2
32000	-480.840258520989210	-487.695746471948610	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.544960663180597	0	1	5	3	3	2	6	3	5	5	7	6	6	8	8	9	9	10	8	9	11	10	11	13	14	11	12	12	14	13	14	13	16	15	14	14	15	17	18	19	18	16	16	18	18	17	18	19	20	18	19	20	19	20	19	21	21	21	20	21	21	21	21	22	22	22	22	23	24	27	24	28	26	26	24	27	26	28	27	29	30	30	30	0	1	6	2	2	2	4	1	5	8	9	8	9	9	7	11	10	13	13	14	15	8	13	11	30	8	19	18	14	7	15	27	26	28	24	30	31	36	34	35	43	36	36	43	27	37	25	36	34	35	41	55	31	46	46	40	50	38	43	47	51	53	53	40	61	53	0	57	67	68	64	68	68	75	64	68	64	73	71	64	77	71	70	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	2	3	1	4	2	2	3	3	2	1	3	1	1	1	1	2	1	4	2	1	1	1	4	1	2	3	3	2	1	1	2	2	2	1	1	2	2	2	1	1	1	2	1	1	1	2	1	2	1	2	2	1	1	2	3	1	2	3	2	3	1
32500	-470.840804571632532	-477.696292522591932	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.565744792242843	0	1	5	3	4	3	7	5	5	6	6	7	7	8	7	8	9	9	10	10	12	10	11	12	13	11	12	13	14	14	14	14	15	16	14	14	16	16	16	18	16	15	17	18	17	17	20	19	18	19	18	19	19	21	20	21	21	20	21	20	20	22	21	22	22	23	20	22	25	27	24	26	26	26	25	28	27	27	28	30	29	31	31	0	1	6	1	1	2	4	1	5	8	9	4	9	11	8	13	10	8	9	14	15	10	19	9	15	10	23	14	19	24	21	27	30	35	24	25	31	36	28	28	30	30	38	36	27	37	38	43	29	40	41	46	46	46	46	50	50	51	43	51	51	52	53	57	58	54	0	57	67	75	64	68	75	75	68	72	68	75	71	75	77	75	70	1	1	2	1	2	1	2	3	1	1	1	2	2	1	1	1	2	1	3	2	3	2	1	3	3	1	1	3	2	1	1	1	1	1	1	1	1	2	1	3	1	1	1	2	2	1	2	1	2	1	1	1	2	2	1	1	1	1	2	1	1	2	1	1	2	1	1	1	3	1	1	2	1	1	2	1	2	1	2	2	1	4	1
33000	-470.541852916900552	-477.397340867859953	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.719062669794205	0	2	6	4	5	3	6	4	5	6	5	6	7	8	7	8	9	9	8	9	11	11	10	11	12	13	12	12	13	14	15	14	14	17	14	14	17	16	17	18	17	16	17	19	16	18	19	17	19	20	17	19	20	19	20	21	21	18	20	21	20	21	21	22	21	23	20	23	24	26	25	28	27	26	25	28	26	28	26	29	29	30	31	0	1	6	2	8	2	8	2	2	8	2	8	5	9	9	11	10	13	13	13	15	10	19	20	15	17	23	24	24	25	15	23	21	29	28	25	31	36	28	35	38	36	36	41	27	37	43	33	35	40	36	46	46	46	46	50	40	33	38	38	51	52	54	50	47	63	0	64	67	68	68	75	75	75	68	70	68	73	71	75	77	68	79	1	1	2	1	1	1	1	2	2	1	1	1	1	2	1	2	2	1	1	1	2	2	1	1	3	3	1	1	1	1	4	2	2	2	1	1	1	2	2	2	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	2	1	1	2	2	1	2	1	1	1	1	2	1	1	2	2	3	2
33500	-476.476622676671582	-483.332110627630982	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623305536531492	0	1	6	4	3	4	5	5	5	4	6	6	6	7	8	8	10	9	9	10	11	11	10	11	13	11	12	13	13	14	14	13	15	15	15	15	16	16	17	17	16	17	18	17	18	17	19	19	19	20	18	20	18	21	19	19	20	20	20	20	21	22	21	23	22	22	20	22	22	25	24	28	27	26	26	27	27	28	28	27	30	31	30	0	1	6	2	1	2	5	1	5	2	9	7	9	13	7	11	7	9	9	14	15	17	13	14	26	4	23	24	20	25	26	23	25	29	29	25	31	36	24	35	36	36	38	38	32	37	38	36	34	40	41	46	46	46	53	40	56	51	30	51	51	54	53	68	58	54	0	57	67	68	68	68	68	68	68	70	70	73	71	68	77	70	64	1	1	2	2	1	1	2	2	1	2	1	1	1	1	2	1	2	2	2	2	2	1	2	2	1	4	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	2	1	2	2	1	1	1	2	1	2	1	1	1	1	3	1	1	1	3	1	1	1	1	1	1	2	1	3	2	2	2	1	1	1	2	2	2	2	4
34000	-475.091009371154655	-481.946497322114055	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623580954362438	-1	1	4	3	3	5	7	4	4	5	6	6	5	8	8	8	9	9	9	9	9	11	11	11	12	12	13	12	13	13	14	14	15	15	14	14	18	17	17	18	17	17	17	18	17	18	19	19	20	19	18	20	18	22	20	20	21	19	19	19	21	21	21	23	22	23	22	23	24	26	25	27	27	27	26	28	27	28	27	28	30	28	31	0	1	2	2	2	3	4	2	5	8	9	8	9	13	11	11	10	13	13	11	7	10	19	13	7	8	23	20	28	25	21	23	30	14	28	25	15	36	34	34	36	30	36	38	34	31	36	36	34	40	43	46	31	46	37	50	50	41	36	51	51	46	52	57	58	46	0	57	67	68	68	68	68	70	68	40	68	73	68	68	77	72	72	1	1	2	1	1	1	2	1	1	1	2	1	1	2	1	1	2	2	2	2	1	3	1	3	3	4	1	1	1	1	3	2	1	3	1	1	4	2	1	2	2	2	2	1	1	2	2	3	3	1	1	2	1	2	1	1	1	1	2	1	1	2	1	1	2	3	1	1	2	1	1	2	2	1	2	5	1	1	2	2	2	1	2
34500	-445.173837211585521	-452.029325162544922	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.711279701280169	0	1	3	3	3	6	7	4	6	6	7	6	5	9	8	8	10	8	9	9	11	12	11	11	12	12	12	12	13	13	15	13	15	16	14	14	16	17	17	18	17	15	17	19	18	17	19	18	20	19	19	19	19	20	20	20	20	20	20	20	21	21	22	21	22	22	23	23	25	26	24	27	26	27	25	28	27	27	27	29	30	30	31	0	1	2	2	1	3	2	4	13	8	9	8	5	13	5	13	10	9	13	9	15	17	14	20	15	10	9	20	20	25	21	23	25	28	27	25	7	36	34	27	42	36	36	43	23	31	36	38	34	40	43	46	46	46	37	40	40	51	41	41	58	53	53	57	58	54	0	64	67	75	68	75	68	68	68	79	68	73	71	75	77	79	72	1	1	1	1	1	1	3	1	1	1	1	1	1	2	2	2	2	1	2	2	1	1	1	1	3	3	3	1	2	1	2	1	2	1	1	1	3	2	1	2	1	1	2	1	3	2	2	1	2	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1	1	2	1	2	2	2	1	2
35000	-445.365225065504490	-452.220713016463890	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.568714759330803	-1	1	4	2	2	6	7	4	4	5	6	6	7	9	8	8	8	9	9	10	11	11	11	13	12	11	12	11	12	13	15	13	15	16	14	15	17	17	17	18	17	17	17	18	18	17	19	19	19	19	18	19	18	21	20	20	20	20	21	21	20	21	20	22	21	22	20	24	23	27	25	28	26	27	25	28	26	27	26	30	29	30	31	0	1	1	2	2	3	2	4	5	8	9	8	9	13	7	13	10	9	9	14	7	8	18	14	7	17	23	19	18	21	15	27	30	28	28	30	31	36	34	35	36	36	33	38	32	31	36	43	34	40	41	53	37	53	46	50	50	51	47	43	51	52	46	50	51	63	0	64	67	75	68	71	68	75	64	70	68	73	64	76	77	72	80	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	2	3	2	1	2	3	1	2	3	2	1	2	1	1	3	1	1	2	1	1	1	2	1	2	1	1	1	1	2	2	2	1	1	1	1	1	1	2	1	1	1	1	1	3	1	1	2	2	2	1	1	2	2	2	1	1	1	1	2	1	1	1	2	1	2	1	1
35500	-450.424328938474844	-457.279816889434244	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.762556278098837	1	2	6	3	3	5	7	4	5	6	6	6	6	6	8	9	9	9	9	8	11	11	11	11	13	11	13	13	11	12	15	13	16	17	14	14	18	15	17	18	18	16	16	18	16	17	19	18	19	19	17	19	20	20	18	21	22	19	19	20	21	22	21	21	21	22	22	23	25	26	25	28	26	27	24	27	27	28	27	29	29	31	31	0	1	6	1	1	1	4	4	5	8	9	8	9	9	4	11	10	9	11	14	7	12	18	14	21	10	23	29	14	2	7	23	25	28	28	30	31	36	28	35	51	36	38	43	24	31	38	30	34	40	36	46	46	46	46	50	40	51	38	51	59	52	54	50	58	52	0	64	67	64	68	75	75	70	68	68	70	73	71	68	77	76	72	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	2	1	1	1	3	2	1	2	1	2	1	1	2	4	3	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	2	2	1	1	1	2	1	2	1	1	2	1	2	1	1	2	1	1	1	1	1	1	2	3	1	2	1	1	1	2	1	1	2	2	1	2	2
36000	-437.390911199258937	-444.246399150218338	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.702160721389249	0	1	4	2	4	6	6	4	5	6	6	6	7	9	9	8	8	8	9	10	9	11	11	12	12	11	13	12	12	13	14	12	15	15	13	15	18	16	17	17	17	17	16	18	16	16	19	18	19	19	18	19	18	21	20	21	20	19	22	21	21	21	21	21	23	23	22	23	24	27	24	28	25	26	25	27	26	28	27	30	28	29	30	0	1	1	1	2	3	2	1	5	8	9	8	9	18	7	11	10	9	9	14	7	10	14	20	15	10	32	14	20	25	15	23	25	28	28	30	46	36	34	35	38	36	36	38	20	31	38	43	34	40	41	53	46	53	53	50	40	36	47	58	51	46	37	57	61	63	0	64	67	75	68	71	68	75	68	75	64	73	71	75	77	79	72	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	2	2	1	2	3	1	1	2	2	1	1	2	1	2	1	2	1	1	1	1	1	1	2	1	1	1	2	2	1	2	1	2	1	1	1	1	2	1	1	1	2	2	1	2	2	1	1	2	1	1	1	2	1	1	2	1	1	1	1	3	2	2	2	1	1	1
36500	-416.094627688153764	-422.950115639113164	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.779725188355782	0	2	6	3	4	5	6	4	5	6	7	7	7	8	8	8	9	9	10	10	10	10	10	12	14	12	12	12	13	12	15	13	16	15	14	14	18	16	18	17	16	17	17	18	17	16	18	18	19	19	18	20	20	21	19	21	20	20	20	20	21	21	22	22	22	22	22	23	25	25	25	29	27	26	24	28	26	28	27	29	28	30	30	0	1	6	1	4	4	4	4	5	8	9	8	9	9	7	11	10	13	13	13	15	10	14	14	30	8	23	20	24	15	21	27	25	28	28	30	46	36	34	28	36	38	36	43	32	31	38	38	34	40	41	46	37	52	46	50	50	51	44	51	47	53	52	57	58	54	0	64	67	68	68	75	70	70	68	75	68	73	71	68	77	79	80	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	3	1	1	1	2	3	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	2	1	1	1	1	2	1	2	3	1	1	1
37000	-462.820539362619684	-469.676027313579084	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.558620122084304	0	1	5	3	4	6	6	4	5	5	6	7	7	7	8	7	8	10	9	9	11	12	12	12	11	12	11	12	13	12	13	14	15	15	13	13	17	16	17	18	16	17	17	18	16	17	18	19	19	19	18	20	19	20	20	20	21	20	20	20	20	21	21	21	23	22	22	23	25	26	25	27	27	25	24	27	26	28	28	28	30	30	30	0	1	4	2	2	3	4	4	5	8	9	8	9	9	7	11	8	13	9	14	15	17	9	14	15	17	18	19	14	25	21	27	25	20	19	25	21	36	34	24	33	36	36	41	29	21	36	43	35	34	38	46	37	46	37	40	50	51	36	51	51	53	52	50	58	63	0	64	67	64	68	75	70	68	68	75	75	73	71	68	77	79	76	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	2	2	1	2	2	2	2	2	2	1	2	4	1	1	2	2	3	2	1	3	2	1	2	1	2	2	1	1	3	2	1	3	2	1	1	2	2	2	1	1	1	4	1	2	1	1	1	2	1	1	1	2	3	1	2	1	1	1	2	1	1	2	2	2	1	2
37500	-461.211873254594252	-468.067361205553652	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.664213338896584	0	1	5	4	3	6	6	4	6	5	7	6	5	8	9	9	9	9	9	10	10	12	11	12	13	12	12	13	14	11	15	13	15	16	15	15	18	16	17	18	18	17	17	19	17	17	20	18	19	18	18	20	19	21	19	20	21	20	21	19	21	22	20	21	23	22	22	24	25	25	25	28	27	27	25	28	27	27	26	29	29	31	31	0	1	8	1	2	3	2	1	13	4	13	4	5	9	7	11	8	11	14	14	15	12	19	20	4	17	19	19	27	15	21	23	25	20	28	25	31	36	28	28	36	36	38	38	27	31	38	38	34	34	38	37	46	52	46	40	50	51	38	51	51	37	37	50	58	63	0	64	67	64	64	64	75	70	57	70	68	70	64	73	76	76	72	1	1	1	2	1	1	2	2	1	1	1	1	1	1	2	1	2	1	1	1	1	3	1	2	2	1	2	2	1	1	2	1	1	3	1	1	2	1	2	3	2	1	1	2	1	1	2	1	2	1	1	1	1	1	1	2	2	1	2	1	2	2	1	1	2	1	1	2	2	3	2	3	2	1	2	3	2	2	2	1	1	1	1
