step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101
50000	-952.229947653369777	-950.701538628604908	-1.528409024764890	0.000652295248271	0.000180249380854	0.276330973331027	0.451139658551426	1	2	1	1	3	2	0	4	3	3	5	3	5	7	5	6	4	6	5	4	4	6	6	5	7	5	6	5	5	9	8	7	8	6	7	6	6	8	7	8	5	8	7	7	9	10	9	9	9	8	11	10	8	10	10	9	9	10	9	10	9	10	10	11	12	13	13	13	13	11	13	15	12	11	12	13	14	15	14	13	14	17	14	14	16	16	14	17	16	18	18	17	18	18	18	20	20	22	23	27	29	7	1	7	0	3	7	0	3	4	1	21	6	21	37	8	1	4	21	9	3	7	4	28	5	11	8	3	20	10	11	34	11	16	20	18	7	7	23	27	11	20	7	41	18	18	40	37	23	3	4	57	33	5	42	41	8	8	13	10	13	11	49	39	16	60	49	59	30	49	30	49	35	30	7	42	55	56	37	58	36	45	49	61	64	74	63	63	49	71	50	61	74	83	49	47	71	78	86	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	4	1	1	1	1	3	1	1	2	1	1	1	1	1	3	3	1	1	2	1	3	1	1	2	1	1	1	4	4	1	1	3	1	3	4	2	4	3	3	2	1	2	2	1	2	2	2	2	1	4	4	2	4	1	2	2	2	2	3	2	4	2	2	3	3	2	4	2	7	4	2	3	4	5	3	3	3	1	1	1
50500	-926.245013842413414	-924.582390251805805	-1.662623590607645	0.000713658865980	0.000153972267588	0.215750514605459	0.529139710893480	1	3	1	0	4	3	0	3	3	4	5	2	4	6	5	6	5	6	5	4	3	7	6	5	6	6	5	5	7	8	8	8	8	7	6	4	7	5	9	8	6	7	8	8	8	10	10	10	10	8	8	10	10	9	7	8	10	11	9	11	10	10	11	11	13	14	12	11	13	11	11	14	13	11	13	14	14	14	15	13	15	15	14	14	15	15	15	17	18	17	18	17	18	19	20	22	21	22	24	27	29	4	7	7	0	6	12	0	1	1	1	21	7	4	21	9	24	2	9	21	7	7	21	13	9	21	20	2	9	24	55	18	18	29	13	20	12	13	10	7	21	15	2	4	21	29	37	13	50	40	1	15	25	37	24	2	14	40	42	34	42	14	44	31	18	50	28	68	44	12	42	42	46	23	47	26	15	33	61	71	58	71	33	46	64	33	31	54	65	75	53	46	46	72	20	90	95	92	54	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	5	2	1	2	4	4	1	3	2	1	1	3	2	2	1	1	2	1	2	2	1	2	3	1	2	3	2	3	1	2	7	1	2	2	3	1	5	5	4	1	3	2	2	3	3	2	3	3	4	2	4	2	4	2	2	6	1	1	3	6	1	1	1
51000	-926.459414954410818	-924.948321698788163	-1.511093255622629	0.000616705078961	0.000177087142379	0.287150452330871	0.496342019320810	0	2	1	-1	2	4	2	5	3	4	6	4	4	7	3	5	6	6	5	3	5	8	5	7	6	5	6	3	6	8	9	6	7	8	5	7	7	9	10	8	8	5	8	8	10	9	9	7	8	8	10	9	10	9	11	8	9	10	10	11	10	10	10	12	12	12	11	11	14	11	13	13	12	11	14	13	15	15	13	14	15	16	14	14	15	17	14	15	18	17	18	17	18	18	19	21	21	22	24	27	29	4	4	1	0	3	3	0	28	2	5	3	7	28	8	3	28	19	2	9	5	13	13	9	10	1	7	19	3	20	29	48	9	16	4	15	12	28	10	25	9	21	15	25	18	8	16	25	16	17	35	56	26	37	11	63	1	8	22	11	38	23	50	20	59	61	11	27	63	62	38	59	40	52	8	52	37	5	68	50	74	35	56	64	23	72	78	54	83	37	84	54	39	64	92	85	53	93	69	0	0	0	1	1	1	1	1	2	1	1	1	1	3	1	1	1	1	1	1	1	2	1	1	4	1	2	3	1	1	1	1	1	1	2	1	6	1	2	2	3	2	3	3	1	1	1	3	2	1	1	1	1	1	1	1	1	1	4	3	1	2	1	2	2	3	1	1	2	2	1	2	1	1	3	2	3	3	3	5	3	3	2	4	4	1	3	2	1	3	1	8	2	4	3	3	1	1	4	2	4	1	1	1
51500	-915.200084949664756	-913.708411984612667	-1.491672965052049	0.000517373867775	0.000155528697920	0.300611815956173	0.325004530430252	1	1	2	-1	3	3	2	4	3	5	6	3	5	8	5	6	5	5	6	4	4	7	6	6	5	5	6	4	7	9	8	8	7	7	6	6	6	7	9	8	7	7	6	7	8	9	9	8	10	9	11	9	9	9	10	7	10	11	9	9	10	11	9	12	12	13	12	12	13	10	12	14	12	12	14	15	14	15	13	14	14	17	14	15	16	17	15	17	17	16	19	18	18	20	21	22	22	22	22	27	29	4	4	4	0	7	4	0	3	4	9	12	7	7	19	5	2	4	3	8	5	3	7	8	13	12	9	28	5	20	27	1	19	5	18	28	13	18	6	35	23	6	15	3	6	5	1	45	6	16	4	20	22	38	37	19	23	23	30	35	6	10	29	13	6	4	8	30	16	50	20	22	15	23	23	22	7	25	35	30	56	59	73	54	57	17	54	68	71	78	39	83	66	83	93	92	92	46	16	0	0	0	1	1	2	1	1	3	1	1	2	1	1	1	2	1	1	3	4	2	1	1	1	3	1	1	1	2	2	1	2	2	4	1	2	1	1	1	1	2	1	1	2	1	1	2	3	3	1	2	2	4	4	1	1	1	4	1	2	1	1	3	2	1	2	4	6	6	2	2	2	3	2	3	4	3	2	7	4	5	2	5	3	2	2	2	5	3	2	2	2	4	3	2	3	1	2	2	6	6	1	1	1
52000	-927.189269961230025	-925.715999429844146	-1.473270531385837	0.000523645339699	0.000164934725103	0.314974110526126	0.513379464888903	1	2	1	0	4	3	0	4	4	3	5	3	5	7	4	5	5	5	5	3	4	6	7	6	6	5	6	6	7	6	7	8	8	8	6	6	8	8	9	8	6	6	7	7	7	9	11	10	8	8	10	10	10	7	10	9	9	8	10	10	9	10	10	11	12	11	11	11	13	11	11	13	13	11	14	12	14	14	14	13	14	16	15	13	17	16	15	17	17	18	19	18	18	19	18	20	22	23	25	26	29	7	4	7	0	6	3	0	20	20	1	20	4	21	20	1	1	4	6	10	7	3	20	16	12	18	20	9	1	3	3	9	20	15	4	10	9	26	7	33	8	9	20	12	17	8	25	55	25	14	15	12	26	42	12	27	14	23	13	24	29	5	33	31	16	61	8	21	62	64	28	32	50	22	56	35	61	54	51	29	74	53	63	64	57	72	59	76	59	74	85	83	76	72	87	64	67	96	91	0	0	0	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	3	3	1	2	1	1	1	1	1	1	1	1	3	3	3	2	2	2	4	2	1	2	4	1	2	1	1	2	1	1	2	1	2	1	2	3	3	2	2	2	2	1	2	3	2	3	1	3	2	1	3	3	1	1	2	1	1	4	1	3	2	3	2	3	2	2	2	3	2	2	3	1	4	3	1	3	4	2	2	3	2	1	2	1	1	1
52500	-898.612323146041490	-897.047579242035795	-1.564743904005645	0.000578117315069	0.000148266811006	0.256464920079789	0.480632484700022	1	2	1	0	3	3	2	4	2	4	5	4	4	7	5	3	5	5	5	4	3	8	5	6	6	5	5	5	6	8	8	7	7	7	6	6	7	9	9	9	7	7	8	8	9	7	11	9	8	9	11	9	8	9	10	10	10	10	10	10	9	9	9	12	13	14	12	12	14	10	12	14	11	13	13	15	13	16	12	14	15	15	12	15	15	16	15	15	18	16	18	16	17	19	21	22	23	22	24	27	29	4	4	4	0	7	3	0	5	4	5	6	6	16	27	5	7	21	6	9	16	3	5	1	15	7	12	7	13	5	33	35	13	35	18	10	13	26	15	5	23	6	23	18	34	8	13	13	42	41	25	16	1	25	23	46	4	29	35	10	26	7	7	32	43	1	73	61	45	26	61	32	40	40	47	60	62	10	61	50	61	56	83	53	22	83	69	3	52	40	64	77	63	64	80	77	20	64	83	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	3	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	3	2	3	1	3	1	3	2	4	1	1	2	7	4	1	1	1	5	3	2	3	2	3	3	2	2	5	3	2	2	4	1	3	3	1	1	2	3	3	3	2	4	3	2	1	3	3	1	5	4	5	2	3	3	4	3	3	8	4	4	1	1	1
53000	-899.352494953383029	-897.778576208160871	-1.573918745222183	0.000695812323352	0.000175309954832	0.251950057434351	0.524060767689482	1	2	2	0	3	2	1	3	4	4	5	3	3	7	5	4	4	7	5	5	4	6	6	6	7	6	7	5	6	9	8	7	7	8	5	6	7	9	8	8	7	7	5	9	9	9	9	9	10	9	10	10	7	8	10	7	9	11	9	10	9	10	10	10	13	11	13	10	13	11	13	15	12	12	14	13	13	15	12	13	14	16	14	14	16	17	16	17	18	16	19	18	18	18	17	20	22	24	22	26	28	4	4	7	0	3	7	0	1	5	3	5	7	7	43	8	2	6	36	9	5	13	8	21	10	17	43	43	3	11	37	43	43	24	36	5	12	43	43	11	1	5	15	6	6	43	40	33	33	11	42	25	37	6	3	40	43	11	49	40	40	25	29	25	40	3	3	43	30	12	63	70	62	38	16	49	16	61	53	59	8	20	71	74	57	43	69	62	30	78	35	95	72	64	51	72	83	77	92	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	3	1	3	1	1	2	4	2	1	1	1	2	2	2	2	4	3	1	1	1	1	1	1	1	2	2	1	4	4	5	1	5	1	1	2	2	4	2	4	2	4	1	7	4	2	1	2	7	2	3	3	2	5	1	2	3	2	1	3	5	2	1	1	1
53500	-929.102719143611353	-927.588237111044350	-1.514482032566993	0.000677019716312	0.000192918425763	0.284952448378164	0.533327811945990	0	2	1	-1	3	3	2	5	3	4	3	4	4	8	4	5	5	6	6	5	3	7	4	7	6	5	6	6	7	8	8	7	8	7	5	6	8	8	10	8	7	7	6	9	10	8	10	8	9	9	11	10	10	9	10	9	9	10	9	10	10	11	11	11	12	14	12	12	14	11	12	14	13	12	14	13	13	15	14	13	15	15	14	13	15	17	16	16	17	18	17	16	16	18	20	19	21	22	24	27	29	4	1	4	0	3	7	0	5	1	9	7	6	7	34	5	5	6	12	11	23	3	8	1	12	12	12	21	23	19	19	4	9	16	43	23	12	16	5	37	42	1	21	6	43	32	28	33	19	43	42	57	31	32	33	38	42	8	42	42	57	42	53	42	16	39	74	47	50	58	20	29	51	51	38	53	45	20	64	57	42	74	76	35	57	57	71	51	76	65	63	68	53	82	56	39	68	78	72	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	2	1	1	2	1	1	1	4	1	1	1	1	1	3	3	2	1	4	2	1	1	2	1	1	1	1	1	1	2	2	1	2	1	3	2	1	1	1	1	1	3	1	1	1	3	2	4	3	1	2	2	4	1	4	3	3	3	2	1	4	2	3	3	2	1	2	4	3	3	1	5	4	3	2	3	1	1	1
54000	-914.375204495809839	-912.912604937065112	-1.462599558744701	0.000568137620835	0.000184182678516	0.324186731809336	0.443582177022254	0	3	2	-1	2	3	1	4	3	5	5	4	4	7	5	5	5	6	6	5	4	6	6	6	7	5	7	5	5	8	7	7	7	8	6	6	8	8	10	7	7	8	4	8	8	10	11	9	10	9	11	10	7	9	11	8	9	11	10	10	8	10	10	10	11	13	13	13	11	11	13	14	10	12	14	14	14	14	15	13	14	17	15	14	15	16	14	17	16	17	18	17	19	18	21	22	21	24	24	26	30	4	3	7	0	7	7	0	3	7	5	6	6	9	20	5	43	8	8	9	7	3	29	7	10	20	12	17	3	1	8	1	24	8	41	3	12	6	20	13	2	20	24	6	43	1	56	6	8	29	15	48	6	15	23	33	29	29	46	40	12	8	10	56	53	30	48	44	64	20	61	47	50	8	56	37	25	37	59	20	31	45	78	63	48	52	42	52	55	8	33	52	81	23	55	86	68	82	39	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	4	1	1	1	2	1	3	2	4	1	2	1	2	1	3	2	2	3	2	1	1	2	4	1	3	2	3	2	1	5	1	1	2	2	2	1	2	4	2	2	1	2	2	2	2	3	2	2	1	2	3	2	4	3	3	2	5	3	2	1	3	3	3	4	2	4	4	5	4	3	6	3	2	6	2	6	1	1	1
54500	-952.272328972985861	-950.707503146852673	-1.564825826133152	0.000553282229501	0.000141874733300	0.256423802780799	0.426608695644535	1	2	2	0	3	1	0	4	3	5	5	3	4	7	5	6	4	6	6	3	4	8	7	5	6	3	5	5	5	7	8	7	8	6	7	6	7	5	10	8	7	7	8	8	10	9	11	9	9	7	10	10	8	9	9	9	9	9	9	10	9	10	10	11	13	15	12	12	12	12	12	14	12	12	14	15	12	14	15	12	14	16	13	12	16	17	14	18	18	17	19	17	18	19	20	20	23	24	24	25	30	7	4	4	0	3	7	0	7	3	4	3	6	20	36	1	29	6	21	15	6	4	17	5	5	4	6	7	13	21	21	18	7	5	11	8	20	8	20	15	15	13	1	10	25	5	42	58	13	17	25	27	18	11	23	3	53	11	15	50	9	18	33	23	54	21	84	48	31	32	32	62	29	22	8	55	77	51	59	61	56	50	52	27	23	32	79	47	79	56	63	54	64	63	79	87	39	25	39	0	0	0	1	1	1	1	1	1	1	3	1	3	2	1	1	1	3	1	1	1	1	1	2	2	1	1	4	1	3	1	1	1	1	4	2	1	1	2	1	1	2	1	1	3	1	1	4	1	1	3	2	1	2	3	1	1	4	1	2	1	1	5	1	1	3	1	5	1	1	2	2	3	2	5	2	4	2	2	1	3	3	1	3	3	3	2	4	1	2	2	4	2	5	3	5	2	5	4	6	6	1	1	1
55000	-875.602170274993910	-874.010721775335014	-1.591448499658894	0.000681311499250	0.000166100505528	0.243795247417605	0.498381056875896	1	3	1	0	3	2	2	3	3	4	5	3	5	7	6	5	5	7	5	4	3	6	5	6	7	4	7	5	7	8	8	5	7	5	6	6	8	8	10	9	8	5	6	9	9	10	11	8	9	8	10	9	8	9	11	8	10	10	9	8	8	10	10	11	13	13	13	13	14	11	13	14	11	12	13	15	13	15	14	13	14	15	15	15	15	17	15	16	16	17	18	17	17	19	19	21	22	23	23	26	28	4	3	4	0	3	3	0	1	1	7	6	3	21	13	11	8	8	6	1	2	1	8	9	10	12	12	22	8	10	15	29	5	11	6	11	17	11	13	28	28	19	9	19	34	48	19	38	11	19	35	9	28	11	36	1	8	23	7	28	12	15	35	16	41	16	16	22	35	65	29	51	11	45	56	37	49	11	47	63	40	51	31	38	8	74	65	64	65	57	65	29	71	68	65	84	95	77	67	0	0	0	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	3	2	2	1	1	2	1	3	1	2	2	1	3	2	1	1	5	3	2	3	2	3	1	1	2	1	3	5	3	3	1	2	3	4	1	3	2	3	3	2	1	2	2	4	3	5	1	4	2	1	3	2	4	2	2	3	2	1	7	4	1	1	1
55500	-880.213433517678936	-878.630189598106426	-1.583243919572517	0.000592378750496	0.000146636601868	0.247538592066811	0.496702168281881	0	2	1	-1	2	3	0	4	2	5	5	3	3	8	6	5	3	6	5	5	5	7	7	7	7	5	5	5	4	8	8	8	6	7	6	5	7	7	7	8	6	7	8	8	9	9	9	10	10	8	10	9	10	9	8	7	9	10	9	10	9	9	10	10	10	14	11	12	14	11	12	12	12	13	14	13	15	14	15	13	14	16	14	14	13	17	15	18	17	18	18	17	18	20	19	22	22	22	24	25	30	4	3	7	0	3	9	0	7	1	1	12	7	7	42	16	12	3	20	13	1	13	10	26	41	6	7	12	7	5	27	15	35	16	36	29	12	17	41	29	22	12	17	11	12	36	26	5	37	37	8	16	20	30	29	13	20	8	13	12	34	34	28	28	32	45	51	54	44	58	59	35	61	50	65	20	36	83	59	50	55	51	68	71	37	63	85	83	72	66	61	64	77	61	79	87	83	77	95	0	0	0	1	1	1	1	1	1	1	3	1	2	1	2	2	1	1	1	1	1	1	3	1	1	1	1	2	2	1	2	1	1	1	1	1	2	1	2	3	1	1	1	2	2	2	2	1	2	4	2	2	2	2	2	1	3	3	1	2	3	2	1	1	2	3	1	1	1	1	2	2	1	3	1	2	2	3	3	1	2	4	4	2	2	1	3	1	4	1	3	2	5	4	1	5	4	2	5	5	1	1	1	1
56000	-929.367224374170632	-927.837132176029286	-1.530092198141300	0.000707155997612	0.000194701993249	0.275331035736057	0.445784542984282	0	3	1	-1	3	4	2	3	3	4	5	3	4	8	5	4	6	6	6	4	4	8	5	6	6	5	7	5	6	9	9	5	7	8	6	5	7	8	9	8	6	7	6	9	10	10	9	9	10	9	8	8	8	9	9	9	9	10	9	9	8	9	10	12	12	13	13	10	11	12	12	13	12	12	13	13	13	15	12	14	12	16	12	14	17	15	14	17	17	16	18	17	18	20	20	21	20	22	24	27	30	4	1	1	0	7	7	0	4	1	7	8	3	7	32	8	2	9	2	9	7	7	6	6	6	8	13	2	2	8	38	52	9	5	17	13	12	7	43	26	29	16	23	6	18	29	13	15	15	3	10	35	2	2	52	4	29	3	22	16	12	37	27	14	45	46	47	14	62	52	15	62	47	6	29	26	71	5	61	49	8	53	46	37	49	48	5	30	51	37	63	15	83	63	80	46	64	46	67	0	0	0	1	2	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	3	1	1	1	1	2	1	2	1	1	1	3	1	1	1	2	1	2	1	1	1	1	1	2	3	2	3	4	3	1	2	2	1	6	2	5	2	3	3	1	1	1	1	1	3	3	1	1	3	1	2	4	3	5	1	5	4	1	5	2	2	2	2	5	6	2	4	7	2	9	3	3	2	4	4	5	5	1	1	1
56500	-977.546424342091655	-975.867935805020238	-1.678488537071472	0.000659748022613	0.000138798952348	0.210381763325053	0.572880062488321	1	3	2	0	3	2	1	5	2	5	5	4	4	5	5	6	5	6	3	5	4	7	7	7	7	6	5	6	6	8	8	7	8	7	7	6	8	6	9	8	8	8	8	8	7	8	8	9	8	7	11	9	9	10	10	10	8	10	10	9	9	10	10	11	13	15	12	9	14	11	12	13	12	13	13	13	14	15	14	14	13	13	15	14	14	17	14	17	16	18	19	17	17	19	20	21	22	23	23	26	30	4	1	7	0	7	7	0	19	4	5	7	6	3	9	5	5	2	21	9	5	6	21	26	38	27	7	7	13	27	29	8	2	21	27	27	8	12	15	8	23	3	24	6	26	21	26	28	23	18	5	59	36	22	27	40	22	45	46	32	36	7	50	52	50	50	59	33	21	12	68	35	53	41	22	61	27	50	53	32	23	62	36	64	76	55	59	41	41	73	74	83	74	82	82	80	87	95	85	0	0	0	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	2	2	1	2	1	2	1	2	1	4	1	2	1	1	1	1	1	1	2	1	1	1	2	1	2	1	2	1	2	5	1	1	2	4	3	3	3	3	1	2	4	2	4	1	4	6	4	3	5	1	3	2	1	2	4	2	4	2	2	2	2	2	3	3	5	1	4	1	1	1
57000	-921.015343999568472	-919.482896566849035	-1.532447432719479	0.000716989412349	0.000196416499123	0.273946163974333	0.524670363173378	1	1	2	-1	3	3	1	5	3	5	5	3	4	7	5	3	5	6	5	5	5	7	6	7	7	6	6	5	5	8	8	7	7	7	6	5	5	8	10	9	8	7	7	7	9	10	9	8	9	7	10	9	10	9	11	9	9	10	10	11	9	10	11	11	12	13	13	11	14	10	13	15	13	12	13	15	14	13	15	13	15	17	14	13	15	17	16	15	16	18	17	18	17	18	20	21	21	22	25	25	30	4	4	7	0	7	7	0	1	1	13	6	7	2	37	5	7	6	3	9	3	3	28	13	18	1	16	37	5	16	37	34	29	37	37	37	12	12	18	44	23	42	10	11	6	18	41	22	37	6	29	57	34	25	28	42	16	9	42	42	15	28	27	29	49	40	63	41	29	44	35	50	57	34	60	49	67	49	29	64	45	55	39	47	65	57	88	5	49	66	88	71	53	76	52	78	77	91	56	0	0	0	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2	2	1	1	3	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	2	1	2	2	1	1	1	3	2	1	1	1	2	2	3	3	2	2	4	3	2	3	1	1	1	3	3	5	1	4	3	2	1	3	2	2	4	2	3	3	5	2	1	4	1	5	2	2	2	2	3	1	4	3	2	2	6	1	1	1
57500	-905.012463885363331	-903.431800414977261	-1.580663470386089	0.000592245111777	0.000147316332560	0.248742167103179	0.524912011014800	1	3	2	1	4	2	0	4	3	3	5	3	4	7	5	4	6	6	5	5	3	7	5	6	6	5	7	6	6	8	7	8	8	7	6	6	8	8	9	9	7	7	6	8	8	10	10	8	9	7	9	8	6	8	7	7	9	11	9	11	10	11	11	12	12	11	12	12	13	11	12	14	13	12	13	12	14	15	14	14	14	16	15	13	15	18	14	16	16	15	18	17	17	19	19	19	21	24	24	25	29	7	4	7	0	12	7	0	4	4	3	6	6	7	18	8	12	6	7	9	10	3	16	4	19	12	12	19	19	1	53	19	19	25	6	20	12	23	19	24	8	13	36	16	25	5	55	48	5	44	35	16	23	20	18	21	16	22	18	17	26	14	55	40	59	24	55	16	35	52	35	3	65	30	48	26	59	58	50	64	66	50	62	77	74	35	32	76	58	45	68	82	82	59	72	64	24	76	92	0	0	0	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	3	2	1	1	2	3	1	2	1	1	1	3	1	1	1	1	3	1	2	2	1	1	2	1	1	1	1	2	1	2	2	1	1	3	2	1	1	2	2	1	3	2	2	1	3	1	2	3	2	5	3	2	2	6	1	2	2	3	2	2	5	1	2	4	3	1	1	5	7	1	2	4	1	1	1	4	3	3	6	4	4	1	1	1
58000	-955.652842448982597	-954.038955464575224	-1.613886984407402	0.000697701935792	0.000163371141696	0.234156067677905	0.484715275520885	1	3	2	-1	4	3	0	4	4	4	5	4	4	7	6	5	5	7	5	4	4	7	7	6	6	6	7	5	6	6	8	7	7	7	5	6	8	6	10	9	7	7	7	9	9	7	10	8	10	9	10	8	8	9	10	9	8	10	10	8	9	9	10	12	12	13	12	10	13	12	11	14	11	12	14	14	14	14	15	14	14	16	13	14	16	17	14	18	16	14	18	17	18	19	20	21	22	23	25	25	27	4	1	7	0	3	3	0	3	1	7	6	6	1	24	5	5	9	35	9	3	3	7	35	20	12	20	25	20	5	6	41	2	5	36	3	9	43	1	17	3	9	35	6	38	20	28	9	36	12	16	13	43	29	36	29	35	46	28	15	36	43	21	46	16	43	55	40	40	64	49	49	56	33	38	40	13	49	71	47	36	5	24	49	43	57	49	63	84	51	54	87	87	83	93	65	38	65	91	0	0	0	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	2	1	1	1	1	1	1	3	1	1	2	1	1	3	3	4	2	1	2	2	2	2	3	1	3	3	4	1	1	2	2	2	1	3	1	1	1	3	1	3	4	1	2	1	1	1	1	1	2	3	2	4	3	3	2	4	4	4	1	3	4	3	2	3	2	3	3	2	2	1	4	8	6	2	1	1	1
58500	-880.129385576672803	-878.513103761401908	-1.616281815270928	0.000606645684894	0.000141454698291	0.233175149536764	0.514181441047158	0	3	1	-1	3	3	2	4	2	5	6	2	3	4	6	5	6	6	3	5	5	8	5	7	5	6	6	6	5	8	9	5	7	8	7	5	7	7	9	8	7	7	8	8	9	9	11	9	7	9	11	9	9	10	10	7	10	10	10	11	9	10	9	11	12	15	11	13	13	11	11	14	11	12	12	13	13	15	15	12	14	17	15	15	14	17	14	17	16	17	18	17	19	19	19	21	22	24	24	26	27	4	1	4	0	3	3	0	3	1	13	2	3	3	9	8	3	10	6	9	5	2	23	8	29	12	36	8	3	2	17	43	2	20	13	8	12	36	1	33	1	27	5	9	6	49	33	5	36	7	15	48	33	29	42	24	23	56	40	61	8	43	48	24	35	30	56	5	59	49	35	33	50	53	53	44	40	60	38	38	45	50	50	38	23	61	61	54	84	73	67	77	77	54	88	64	85	81	94	0	0	0	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	2	1	1	1	2	3	2	2	1	5	1	4	1	2	3	3	1	1	4	2	3	2	2	1	3	1	2	1	1	2	1	4	1	1	2	3	2	5	5	1	2	3	2	2	1	2	2	2	1	4	3	2	3	4	4	5	3	4	3	1	3	2	4	2	5	1	4	4	4	2	1	1	1
