step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77
56500	-221.697515554267284	-230.748358934718624	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.977939567626631	-1	1	5	5	3	3	2	3	4	5	7	5	5	4	4	5	4	6	8	14	6	2	8	6	7	8	15	8	10	6	9	9	9	4	8	12	10	11	10	7	10	10	11	10	11	10	8	7	10	11	9	10	12	11	10	11	7	8	10	12	11	11	13	13	12	13	12	15	16	15	16	12	10	18	17	14	19	0	1	9	34	2	22	2	7	2	9	18	34	8	5	2	14	6	12	21	59	15	2	30	3	16	10	64	13	28	9	10	18	35	8	24	45	31	32	28	18	11	58	28	25	52	58	6	12	58	21	25	26	45	51	33	51	18	22	35	44	31	46	49	52	73	53	52	58	27	66	68	39	23	76	76	64	27	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
57000	-232.866779447750076	-241.917622828201416	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993813991203757	0	2	6	6	5	4	3	4	3	4	7	5	7	5	5	3	6	5	7	13	6	7	8	4	8	2	14	8	10	8	7	6	10	2	9	13	8	9	11	9	10	8	12	13	10	9	10	9	7	11	9	11	11	12	10	14	8	8	10	11	12	12	11	13	12	14	12	14	15	15	12	5	13	16	14	11	17	0	1	8	10	34	34	1	34	26	9	17	10	21	7	7	2	72	10	10	48	72	12	11	2	11	1	36	32	37	3	12	6	38	1	31	52	1	42	37	18	21	21	37	29	13	24	38	23	18	15	25	33	41	35	48	44	5	49	57	45	40	37	30	61	31	67	40	52	20	68	63	7	67	67	65	51	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
57500	-227.837042682067050	-236.887886062518390	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988944503960874	-4	1	3	5	4	3	2	2	4	5	8	5	4	3	5	3	5	4	7	10	5	8	8	6	6	7	11	8	7	8	9	9	9	7	12	12	7	10	10	7	12	9	10	13	10	10	7	9	8	10	9	8	14	10	11	11	13	11	9	12	11	9	13	14	12	13	11	12	15	14	16	9	12	18	15	14	16	0	1	7	8	6	2	2	2	6	7	29	16	2	2	16	8	6	8	17	31	6	47	24	18	21	17	54	25	15	25	22	47	34	12	56	30	16	52	32	17	24	49	42	34	48	11	10	28	25	25	47	26	35	52	31	33	31	47	26	49	45	49	39	39	58	35	38	62	76	68	41	25	67	44	60	27	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
58000	-220.465283005432383	-229.516126385883723	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993013553886783	0	2	4	6	2	2	3	4	4	5	8	4	7	5	5	3	6	5	7	13	6	5	8	6	7	7	13	8	10	8	9	6	9	7	11	10	9	8	10	10	10	6	13	13	8	9	10	9	9	11	8	11	14	11	10	12	11	10	10	12	10	12	13	14	11	14	12	12	14	10	13	10	12	16	16	15	17	0	1	5	14	1	1	1	6	6	7	34	2	24	7	7	6	7	3	15	67	12	3	15	16	15	15	65	22	28	24	45	10	32	17	61	49	10	24	28	11	23	7	57	60	21	42	28	28	34	45	4	58	56	37	30	33	40	49	19	34	28	40	45	27	30	56	46	54	68	10	47	13	29	72	60	71	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
58500	-226.675438711402592	-235.726282091853932	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986712410813050	0	2	4	4	3	3	2	3	4	4	7	3	6	5	5	2	5	4	5	11	6	8	7	6	7	7	15	8	9	7	5	9	8	8	10	12	9	11	10	9	11	9	12	14	11	9	10	9	8	9	9	6	11	10	10	15	6	9	8	11	12	12	12	13	11	12	10	12	13	14	17	10	12	17	16	16	18	0	1	8	5	16	16	1	16	8	6	31	16	10	9	4	1	5	2	9	67	2	52	17	12	10	4	35	13	18	15	3	59	13	57	58	67	28	39	34	23	51	49	40	60	37	7	31	30	21	30	34	16	49	22	58	66	9	23	25	15	50	38	47	60	37	48	22	60	41	40	27	42	20	70	61	47	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
59000	-224.829676755138706	-233.880520135590046	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995862511132955	0	1	6	6	4	2	2	3	3	4	3	5	7	4	5	5	6	6	7	13	5	8	8	5	6	8	12	7	10	6	4	8	8	6	10	13	9	11	10	9	11	9	10	13	10	10	10	8	10	11	6	9	12	11	11	15	9	10	11	12	12	12	9	13	10	14	9	13	15	9	13	12	14	15	16	16	17	0	1	5	21	11	2	2	1	7	9	7	31	1	11	31	8	14	10	15	49	6	16	3	11	24	17	45	4	32	12	7	6	4	21	57	72	51	45	67	17	4	21	32	62	22	26	13	15	13	48	8	22	54	17	58	73	17	51	42	55	49	57	32	62	13	72	5	61	66	13	38	39	72	44	44	56	56	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
59500	-227.593361482785156	-236.644204863236496	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.959418896631984	-2	2	6	3	5	3	2	2	4	4	7	4	6	0	5	5	5	4	7	12	5	6	3	7	8	8	13	6	9	8	7	7	9	6	12	12	10	11	10	9	10	9	12	11	9	11	11	8	8	8	9	10	13	11	12	13	11	9	10	10	12	10	12	13	12	13	9	14	15	15	15	13	12	14	15	12	18	0	1	21	7	4	2	14	14	2	8	15	4	18	1	9	12	10	4	6	40	8	17	2	13	13	16	38	23	24	32	22	5	32	18	41	38	49	3	42	31	40	25	60	19	9	48	42	21	16	3	49	49	40	3	62	39	39	48	45	48	5	30	62	76	41	38	26	35	39	37	56	58	60	27	46	67	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
60000	-225.464778596778132	-234.515621977229472	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.967545124744863	-1	0	5	5	4	1	3	2	3	4	8	3	5	5	5	4	5	6	6	12	6	8	6	6	7	7	11	6	10	5	8	8	10	8	10	12	7	8	11	10	11	8	13	12	10	10	11	7	9	10	8	10	12	9	12	13	9	9	9	11	11	11	10	12	6	13	12	14	14	13	17	12	12	17	16	15	19	0	1	1	10	8	1	6	2	2	8	16	6	7	10	9	2	12	30	16	38	3	65	3	30	5	4	54	16	37	7	18	28	32	26	58	39	21	7	65	21	54	30	47	39	34	34	63	17	21	32	26	32	26	51	54	50	11	37	26	32	40	59	42	41	7	67	62	55	20	62	70	60	49	75	52	66	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
60500	-241.476866076255163	-250.527709456706503	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997683851467723	-1	0	6	1	5	4	1	2	3	5	8	4	7	3	3	4	4	6	7	13	4	8	7	5	8	7	15	8	10	6	8	7	10	5	12	12	9	9	10	10	7	9	13	14	9	10	10	10	9	9	9	10	13	11	7	8	13	9	11	12	11	12	7	12	12	11	12	12	14	12	11	12	14	15	11	15	16	0	1	10	1	12	2	2	1	7	4	30	15	24	4	7	7	8	34	16	70	15	30	17	6	19	3	73	30	3	5	34	21	58	21	52	48	55	28	13	13	3	32	29	20	17	42	3	51	11	24	55	38	40	52	10	41	66	31	23	49	42	61	34	2	66	52	39	22	60	45	56	63	36	69	10	53	35	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
61000	-217.933085250883607	-226.983928631334948	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995940835805390	-1	2	6	4	4	3	1	3	3	5	6	5	7	5	5	5	5	5	8	11	5	6	7	6	5	7	15	6	9	6	7	7	8	7	12	13	7	9	10	9	11	9	11	13	9	11	10	10	9	9	9	11	14	11	11	13	11	10	8	9	9	9	12	14	11	9	12	14	16	15	17	13	13	13	16	15	18	0	7	5	1	2	2	1	2	7	6	15	9	14	4	4	6	8	8	22	40	8	18	5	15	5	10	65	5	19	17	28	21	3	22	57	55	14	31	62	26	51	24	60	48	30	40	59	32	19	28	10	49	57	29	38	35	49	24	16	31	34	28	54	48	49	12	62	20	45	36	70	38	39	54	73	74	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
61500	-225.013070297503560	-234.063913677954901	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987884824497749	-1	2	6	5	1	4	2	0	3	3	7	5	5	4	4	4	5	4	8	12	6	8	6	7	8	7	15	8	9	6	8	7	7	8	9	12	10	6	10	4	11	10	11	11	8	10	7	10	8	11	10	11	13	11	10	13	12	11	6	12	11	10	10	9	10	15	13	13	13	14	9	12	14	17	17	15	15	0	5	12	10	1	9	8	1	2	7	6	15	18	2	2	2	10	10	30	42	10	38	12	38	13	12	67	11	26	4	38	59	23	14	19	37	28	15	45	10	71	19	51	63	3	35	23	35	4	22	25	31	39	71	35	54	37	28	4	33	46	32	11	25	28	20	37	50	43	46	26	63	54	66	73	53	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
62000	-221.331891692905373	-230.382735073356713	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.983298290881007	0	2	6	5	3	4	3	3	3	4	8	5	5	4	5	3	2	6	7	12	5	8	6	5	7	7	14	7	10	4	8	9	7	6	11	10	8	10	9	9	10	10	10	14	9	9	11	10	8	10	10	7	13	9	12	15	13	10	11	13	11	10	12	13	9	14	11	15	13	14	13	12	9	15	17	15	18	0	1	13	30	2	7	2	2	1	17	52	6	10	17	5	17	1	30	12	58	2	14	10	17	34	15	64	18	49	5	28	34	3	6	54	11	15	52	49	22	33	26	24	41	26	19	45	34	23	22	28	15	58	34	42	60	54	31	58	49	32	73	50	50	11	63	26	50	67	63	59	46	25	72	56	58	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
62500	-246.920452530023425	-255.971295910474765	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996237561867874	0	2	4	4	5	3	1	4	4	5	7	4	6	3	4	2	6	5	7	12	6	7	8	5	6	7	15	7	8	8	4	9	6	5	11	11	10	10	8	10	8	10	12	13	6	11	9	10	8	9	7	8	13	10	12	14	10	10	11	12	8	12	11	14	7	14	12	12	13	13	13	12	8	18	14	9	10	0	1	6	14	15	16	1	14	16	31	17	2	10	2	1	7	8	31	31	23	3	6	18	9	34	45	57	33	13	45	7	51	10	15	48	48	49	39	51	11	21	23	46	42	12	23	13	11	21	41	5	51	50	39	48	50	49	28	21	47	45	54	37	20	10	71	57	58	45	58	20	35	13	52	55	28	39	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
63000	-227.644539146170615	-236.695382526621955	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984790333280189	0	2	5	6	4	4	2	3	3	5	6	4	7	4	4	4	5	5	7	14	6	8	5	7	7	7	14	6	8	7	7	4	7	8	11	12	8	10	11	9	8	9	10	11	9	10	10	10	9	7	5	9	12	10	11	13	14	10	10	11	13	12	12	12	11	10	10	11	12	15	16	12	12	14	15	16	13	0	1	9	12	8	8	1	2	2	32	8	1	51	8	8	7	12	15	7	61	3	50	6	12	51	3	73	3	18	28	28	7	3	33	66	42	11	22	66	34	11	19	34	40	21	26	52	40	10	18	9	30	5	22	37	69	36	34	50	59	65	43	59	67	49	52	45	41	45	55	75	58	66	77	22	66	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
63500	-234.117730727648535	-243.168574108099875	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995999159321900	-1	2	5	6	3	3	1	2	1	4	7	4	7	4	5	5	6	6	6	13	6	8	8	6	7	8	14	7	10	7	7	9	8	7	10	8	8	11	9	9	12	8	11	12	10	7	7	6	10	10	8	10	10	11	12	14	13	9	9	11	12	12	8	11	11	12	7	14	11	14	14	13	12	18	13	13	17	0	9	5	15	9	8	1	9	1	8	24	2	10	7	2	6	9	2	15	54	16	34	30	10	14	4	38	4	13	17	21	36	31	4	36	47	4	40	63	36	63	67	32	45	13	17	24	5	4	11	30	3	58	23	60	41	58	37	28	25	40	50	4	39	59	21	19	73	25	49	55	64	52	77	59	26	56	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
64000	-226.455546061024108	-235.506389441475449	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998747954098092	-1	2	6	6	5	4	2	2	3	5	8	3	7	3	4	3	6	5	7	12	5	6	6	6	7	8	14	8	10	6	8	9	9	7	12	13	7	9	10	8	10	10	10	10	9	11	10	9	9	11	10	11	14	12	8	14	8	9	10	11	12	12	11	13	12	15	12	15	11	13	15	12	14	15	13	15	18	0	1	15	10	12	7	1	1	8	9	19	2	10	2	7	1	18	14	15	4	12	14	14	21	10	21	46	19	38	21	17	31	40	21	29	72	10	13	31	34	45	31	31	38	30	34	30	6	5	48	32	31	45	48	15	43	24	34	32	24	60	42	4	43	51	75	45	27	51	52	70	47	64	29	20	48	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
64500	-229.864252958000179	-238.915096338451519	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998215580748367	-1	2	6	6	4	2	1	4	3	4	8	5	5	3	5	3	6	5	8	9	5	5	8	6	7	7	13	7	10	7	9	8	8	6	10	11	10	11	8	6	12	7	13	14	11	9	10	8	6	11	4	10	13	10	10	14	13	8	11	9	8	10	11	12	13	15	13	15	11	13	17	12	13	17	17	13	14	0	1	15	10	2	7	1	14	1	14	18	14	14	2	6	6	16	14	51	49	10	51	8	51	21	10	54	49	11	49	32	26	4	16	21	54	46	47	17	18	63	13	59	41	55	32	39	26	51	55	2	33	59	51	32	65	59	14	35	11	42	25	30	25	31	43	50	77	35	55	56	69	41	66	56	36	36	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
65000	-235.905936237945923	-244.956779618397263	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986497475552229	-2	1	6	6	3	0	3	4	3	4	5	4	6	2	5	4	5	5	7	13	4	8	7	4	7	8	8	8	10	7	8	7	10	6	7	10	4	11	10	7	9	8	13	14	11	8	11	10	5	11	10	11	11	12	12	13	13	9	11	12	12	11	12	10	13	12	10	12	15	15	12	11	14	17	16	16	19	0	6	16	10	14	1	6	7	14	2	21	14	16	6	9	2	24	10	12	50	7	11	11	2	24	17	21	35	26	12	4	15	13	11	11	19	14	67	28	13	23	3	45	62	3	40	39	30	7	40	41	46	64	33	64	25	29	27	19	64	67	58	36	32	71	29	31	67	20	65	22	31	20	36	20	20	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
65500	-232.395093011103029	-241.445936391554369	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991461146576656	-1	1	6	6	5	2	1	3	0	4	7	5	6	2	4	5	5	6	6	10	5	7	4	6	4	7	15	4	9	3	7	8	10	8	12	10	1	9	11	6	10	8	11	13	11	9	10	6	9	10	9	8	13	12	11	14	13	9	10	9	10	11	12	12	12	15	13	13	13	13	14	13	13	17	14	14	18	0	1	37	10	10	37	1	7	1	30	21	30	15	7	30	8	30	23	25	52	14	4	2	8	30	15	57	37	13	7	4	48	38	31	50	60	9	25	33	21	34	17	50	36	23	48	26	8	24	11	22	31	45	33	59	54	39	40	38	26	46	52	41	20	20	47	65	39	62	39	35	45	46	71	54	65	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
66000	-240.998720790094154	-250.049564170545494	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.964994569745613	0	2	5	5	5	3	3	3	3	4	3	2	7	2	4	4	5	6	8	14	6	6	8	4	7	7	13	5	7	6	9	9	9	6	10	11	4	8	10	6	11	9	10	8	8	11	6	7	9	10	9	10	13	12	11	11	13	10	10	12	12	12	10	13	13	14	10	14	13	10	9	10	12	13	17	16	16	0	1	7	37	15	14	1	12	1	7	2	1	21	1	14	12	24	11	24	65	14	14	18	14	5	17	50	8	16	4	34	47	26	10	51	42	8	29	48	11	31	47	25	47	18	43	4	3	5	13	38	19	52	43	59	49	50	31	5	32	36	59	42	63	72	55	3	73	67	47	38	48	35	59	76	20	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
66500	-237.322601412459647	-246.373444792910988	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988970775570331	0	1	5	6	2	4	3	4	3	5	8	5	6	4	5	4	3	5	7	12	5	7	6	4	4	8	14	7	8	8	6	4	9	8	10	12	9	11	7	10	11	9	12	14	9	10	9	10	5	11	9	11	9	12	11	13	14	11	11	12	12	11	12	11	13	15	13	15	13	10	15	11	12	17	17	13	18	0	1	32	16	1	5	5	5	2	8	28	14	18	9	9	17	2	25	21	33	5	16	18	2	2	4	69	14	23	4	24	9	25	7	47	62	28	42	6	34	22	31	11	35	11	7	28	39	17	33	39	46	28	35	53	14	35	25	42	34	42	40	46	70	22	63	72	54	50	37	55	21	39	68	44	63	44	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
67000	-224.951679654941159	-234.002523035392500	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998962034213715	0	2	3	6	5	2	3	3	4	4	8	4	6	4	4	5	5	6	8	9	6	8	8	6	8	8	13	7	10	7	8	7	9	7	10	10	7	9	10	10	10	8	11	13	10	11	10	6	8	9	7	9	12	11	12	12	13	10	10	11	11	12	12	12	10	14	11	14	13	14	16	13	13	16	13	9	12	0	1	2	14	8	1	6	2	7	2	16	2	12	6	6	14	2	2	17	37	16	18	48	14	30	24	39	16	25	15	37	48	31	24	32	42	9	23	37	33	11	18	47	36	4	35	4	6	37	42	21	42	65	13	34	29	56	51	38	25	58	36	51	43	23	57	33	46	61	57	66	40	67	64	52	18	52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
67500	-219.679847536436711	-228.730690916888051	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994566596425884	-1	1	6	5	5	3	3	3	2	4	8	5	5	4	4	3	6	6	8	12	4	6	6	7	8	8	15	7	9	5	9	4	8	6	11	12	8	10	8	9	12	9	12	7	7	10	10	10	8	11	9	11	13	12	11	13	13	9	11	13	13	11	12	13	12	13	10	14	15	13	11	13	13	15	14	16	18	0	1	30	6	32	9	9	2	1	6	12	15	8	7	16	2	10	10	17	46	8	4	21	13	22	21	56	17	37	15	19	7	13	14	42	25	22	25	3	8	35	45	38	8	16	33	49	28	22	33	23	28	48	26	40	41	47	45	47	71	55	29	47	50	38	44	58	38	50	71	58	63	43	65	70	52	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
