step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56
62500	-373.876757018728767	-372.460620688881306	-1.416136329847478	0.000133500728202	0.000050193410212	0.375978549986919	0.689669538137824	-1	5	2	6	5	8	9	8	9	8	8	9	11	10	9	9	10	13	10	11	13	12	12	12	11	13	14	14	12	14	13	14	15	15	15	17	18	22	20	20	23	21	22	21	20	24	24	24	22	25	23	26	29	28	29	27	0	1	1	5	3	4	0	4	11	4	5	6	7	7	0	6	0	8	11	9	13	8	8	8	6	0	19	24	6	12	25	29	18	24	30	2	0	45	36	36	28	35	34	30	33	0	33	30	33	42	0	38	56	48	50	38	1	3	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	2	1	2	1	1	2	1	1	1	2	1	5	1	1	1	1	3	3	4	2	2	1	5	5	5	3	1	2	1	2	2	2
63000	-357.474245107510058	-356.084386949695840	-1.389858157814196	0.000097736753182	0.000041206767763	0.421609746811940	0.643828937573269	-1	4	3	6	8	8	8	8	10	8	9	9	13	10	9	9	10	13	9	11	13	13	12	11	11	13	14	12	13	16	13	16	14	15	17	17	19	21	20	21	23	21	21	22	22	22	23	23	23	24	26	27	27	29	28	29	0	1	1	2	1	4	0	2	19	2	6	6	14	7	0	4	0	8	5	12	7	11	6	5	16	0	19	8	16	33	19	18	18	18	33	33	0	28	35	35	42	35	34	39	39	0	43	35	45	38	0	38	41	53	35	35	1	2	2	1	4	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	3	3	1	1	1	1	3	3	2	1	2	2	1	2	2	1	1	4	1	3	1	2	3	1	1	1	1	2	1	2	1	3	2	1	5	6
63500	-324.012154484234259	-322.593720292330886	-1.418434191903399	0.000137935387977	0.000051419297648	0.372778142017319	0.583224933758221	-1	4	4	6	8	9	8	8	9	6	9	9	12	10	9	8	10	12	10	11	12	11	12	13	12	12	15	14	13	15	13	16	16	15	17	18	20	20	20	20	24	21	20	23	22	24	24	24	24	25	25	25	28	28	29	28	0	1	1	3	4	4	0	2	16	2	5	5	7	7	0	4	0	2	5	12	15	9	9	19	6	0	11	23	22	24	19	29	23	24	34	33	0	35	35	33	38	23	36	42	39	0	43	43	45	41	0	42	39	41	41	41	1	2	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	5	1	1	2	1	2	1	2	1	2	1	1	1	1	2	3	1	1	1	1	2	2	2	2	5	1	1	1	1	2	2	1	1	1	1	4	3	2	3
64000	-330.354550969897218	-328.947441785224214	-1.407109184673019	0.000113742325744	0.000044307393832	0.389541830998301	0.638884893321561	0	4	3	6	8	10	8	8	8	8	9	7	12	11	9	9	10	13	11	12	11	12	11	12	12	12	15	14	13	16	13	16	15	16	17	18	19	22	20	21	21	22	20	20	22	25	23	22	24	25	23	26	27	27	29	29	0	1	1	2	2	4	0	4	4	4	5	4	7	7	0	9	0	23	11	11	15	16	8	6	6	0	11	24	16	24	19	22	18	24	33	34	0	35	33	34	34	30	36	34	39	0	43	36	45	41	0	42	36	39	42	54	1	2	1	1	2	2	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	2	1	1	3	1	2	2	1	2	1	2	1	1	1	2	2	2	3	2	1	2	1	1	2	3	1	1	1	2	4	3	3	1
64500	-313.462557991144877	-311.933143331249028	-1.529414659895828	0.000131821200417	0.000036347390546	0.275732510632016	0.703168599093766	0	5	2	6	7	8	6	9	10	8	10	9	13	8	9	9	10	12	10	11	12	12	13	12	12	9	14	14	13	15	14	16	14	15	17	17	19	21	20	21	23	22	20	22	22	25	24	25	23	25	24	26	29	27	30	28	0	1	1	1	4	4	0	5	5	4	4	6	15	7	0	6	0	8	5	11	15	16	8	9	11	0	19	24	22	24	11	29	24	33	33	34	0	39	36	36	35	38	36	35	39	0	43	43	45	44	0	41	54	50	52	54	1	2	1	2	1	1	1	1	1	1	2	1	3	1	1	1	1	2	1	1	2	2	1	1	1	1	2	1	1	2	2	2	1	1	1	1	1	1	2	2	2	1	1	2	1	1	2	2	1	1	1	1	1	1	2	1
65000	-346.437274362673236	-345.006815464615784	-1.430458898057451	0.000097713069297	0.000034920587011	0.357378877379699	0.582663120691387	0	5	3	6	7	9	8	8	11	9	10	8	12	10	10	9	10	12	9	11	13	11	12	12	11	11	13	11	13	15	12	15	16	16	18	18	20	21	19	20	24	21	21	21	21	24	24	25	24	26	25	26	29	28	28	29	0	1	1	1	2	5	0	2	19	5	19	2	15	7	0	4	0	25	8	6	7	2	8	28	2	0	11	8	22	28	11	9	18	30	18	34	0	35	36	34	39	24	34	33	39	0	43	43	45	35	0	30	41	52	41	54	1	2	1	3	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	3	3	2	1	3	1	2	1	1	2	1	2	2	1	2	1	1	2	1	3	3	3	1	1	1	1	2	1	2	4	1	6	3	1	2	1
65500	-375.949195349941363	-374.575150832441636	-1.374044517499710	0.000089772470421	0.000041745087329	0.465009898168344	0.512882125926154	0	3	3	6	6	6	8	8	11	8	9	8	11	10	8	9	9	13	8	11	12	12	12	10	13	13	14	12	13	15	14	16	14	15	17	18	19	19	21	19	23	22	22	23	22	24	24	25	24	26	24	25	29	26	30	27	0	1	1	2	1	2	0	4	12	4	4	6	7	7	0	2	0	8	6	12	15	4	4	8	19	0	25	24	9	18	4	16	28	33	33	34	0	8	35	34	18	33	36	38	39	0	38	30	45	39	0	39	54	41	52	38	1	2	1	2	3	1	1	1	2	1	2	1	2	1	1	3	1	1	1	2	2	2	2	1	2	1	1	1	1	1	2	5	1	1	2	2	1	7	3	2	3	4	2	2	1	1	4	4	1	3	1	2	2	2	2	4
66000	-365.790045813421841	-364.369890605601540	-1.420155207820290	0.000108559567416	0.000040214825652	0.370440179612359	0.625910504936312	0	2	3	6	7	8	9	8	11	9	9	8	12	10	9	8	10	12	8	12	12	12	13	13	12	12	13	14	12	16	14	15	15	15	17	17	20	20	21	21	21	21	21	22	23	25	24	24	22	25	25	26	28	28	30	25	0	1	2	2	4	4	0	4	16	4	5	4	7	7	0	4	0	12	4	9	15	16	8	5	11	0	11	24	16	28	18	29	23	18	33	27	0	33	38	24	33	24	34	36	49	0	43	41	38	41	0	42	38	43	54	35	1	1	1	3	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	2	3	3	2	1	2	1	2	1	1	2	1	2	1	2	1	3	1	3	2	3	3	2	1	1	1	1	2	2	1	2	3	4	1	4
66500	-369.780970136984990	-368.328708793484168	-1.452261343500835	0.000173653171233	0.000057976371962	0.333863018741888	0.562440458724822	-1	3	4	6	7	10	8	8	10	8	7	9	13	11	10	9	10	11	9	11	12	12	9	12	13	12	15	13	12	16	13	16	14	15	17	18	18	22	19	21	23	21	21	20	23	25	24	25	22	25	25	26	29	27	27	29	0	1	2	3	4	5	0	4	8	4	2	8	7	7	0	2	0	23	4	12	15	9	5	19	22	0	28	12	19	24	23	16	8	18	34	24	0	24	34	35	35	36	36	30	36	0	45	49	35	49	0	42	55	41	42	54	1	2	1	1	1	2	1	1	1	1	2	1	2	2	1	4	1	1	2	1	1	1	1	2	1	1	1	3	1	2	1	3	3	2	1	3	1	5	3	2	2	1	2	2	2	1	1	2	2	2	1	2	1	2	2	1
67000	-347.151058683725523	-345.670358956496841	-1.480699727228706	0.000124397895629	0.000038434313371	0.308962729446563	0.592077806928140	0	4	1	6	6	9	8	8	11	8	9	8	12	10	9	10	10	14	10	12	12	9	11	12	12	11	14	14	12	15	11	17	16	16	18	17	19	21	19	21	22	22	21	22	21	25	24	24	24	25	24	26	27	27	28	29	0	1	1	1	1	2	0	5	16	2	2	5	7	7	0	22	0	20	2	6	15	12	8	11	2	0	11	24	22	24	11	22	24	24	33	24	0	33	34	34	35	38	34	36	39	0	36	34	45	38	0	38	38	41	42	54	1	2	1	3	3	2	1	1	1	1	2	1	2	2	1	1	1	1	2	1	2	1	2	1	3	1	2	1	2	2	1	5	2	2	1	3	1	2	1	2	2	1	2	3	1	1	3	4	2	2	1	2	3	2	3	1
67500	-342.735890110819980	-341.262132823897787	-1.473757286922187	0.000142735574912	0.000044900425925	0.314570673449896	0.696616252359598	0	4	2	7	7	9	8	9	11	9	9	9	13	10	8	9	10	13	10	11	12	12	12	12	12	13	14	13	12	16	14	17	16	15	18	17	18	20	20	22	22	21	21	21	22	25	25	24	24	25	26	27	29	27	29	28	0	1	1	2	2	1	0	5	10	4	4	5	21	7	0	5	0	24	5	19	15	16	5	8	11	0	19	8	16	18	19	16	34	28	33	34	0	35	33	34	28	30	36	36	38	0	41	43	45	41	0	47	41	50	50	49	1	2	1	1	2	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	2	2	2	3	1	1	2	1	1	1	1	3	3	2	1	2	1	1	2	1	2	2	1	1	2	1	2	2
68000	-348.865572657293967	-347.210111656827564	-1.655461000466383	0.000140108564715	0.000030580986014	0.218266357068093	0.755538483564582	0	4	2	5	8	7	9	8	9	9	10	9	12	11	9	9	9	13	8	9	13	11	12	12	13	12	12	14	12	16	14	16	15	15	16	18	19	20	21	21	21	22	22	22	22	23	24	24	24	25	26	27	26	28	29	27	0	1	1	2	4	4	0	4	6	4	5	5	7	15	0	8	0	5	4	5	15	16	10	8	11	0	6	24	16	28	19	29	24	24	33	28	0	36	33	34	30	38	40	40	38	0	43	43	45	41	0	48	49	41	52	41	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	2	1	2	1	2	1	3	2	1	1	2	2	1	2	1	2	1	1	2	2	2	1	1	1	1	1	1	2	1	1	1	2	1	4	1	3
68500	-345.804181317817893	-344.398787074966606	-1.405394242851269	0.000114008508580	0.000044728097426	0.392322450163811	0.559369217579150	-1	4	3	6	7	9	9	9	10	9	9	8	12	10	8	10	10	13	10	10	12	12	12	13	11	11	13	14	14	16	13	15	15	16	18	15	20	21	20	21	24	21	20	21	22	25	24	25	24	25	25	26	27	29	30	28	0	1	1	1	4	5	0	5	12	4	2	4	15	7	0	5	0	16	11	12	15	9	6	6	8	0	11	24	10	33	25	8	8	36	30	24	0	30	35	34	44	24	33	39	39	0	39	47	45	49	0	41	41	56	52	39	1	3	2	3	1	2	1	2	1	3	2	1	2	1	1	2	1	1	1	1	2	1	1	2	1	1	2	1	2	1	1	4	3	1	1	1	1	2	2	2	2	3	2	1	1	1	2	1	2	1	1	1	2	1	2	4
69000	-329.927357444986455	-328.377128214566824	-1.550229230419619	0.000085629969638	0.000022605811143	0.263994151091058	0.514517067790451	0	4	4	7	7	9	9	9	11	9	10	10	12	10	9	10	10	13	9	12	11	12	11	13	12	11	13	11	13	15	14	16	15	14	18	18	20	19	20	21	24	20	22	20	21	24	24	25	23	25	26	26	27	28	29	28	0	1	1	2	2	4	0	4	16	5	19	5	7	7	0	5	0	8	5	12	15	16	5	5	12	0	11	8	16	24	25	16	34	23	33	34	0	24	35	36	45	35	36	36	38	0	43	47	39	38	0	42	38	53	52	53	1	1	2	2	2	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	2	1	2	2	1	1	1	1	1	1	1	3	1	1	2	2	1	4	1	2	1	1	2	1	1	1	2	1	1	5	1	4	3	1	1	1
69500	-347.376861109643357	-345.975536989630257	-1.401324120013089	0.000133523134816	0.000053306245614	0.399228535844585	0.691072424661866	-1	3	4	6	8	9	8	9	11	9	9	9	13	10	9	9	10	13	10	12	11	12	10	12	12	13	12	12	13	14	13	16	15	15	17	17	19	22	20	21	24	21	21	22	22	23	25	24	23	26	25	25	29	28	28	27	0	1	1	3	2	1	0	4	12	4	5	4	15	7	0	4	0	8	11	10	15	11	8	23	12	0	19	5	16	28	25	22	18	24	33	34	0	30	30	36	33	35	36	24	42	0	43	42	42	48	0	49	54	56	41	38	1	1	3	1	3	4	1	2	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	2	1	2	2	2	1	1	2	1	1	1	2	1	5	3	2	4	2	1	5	1	1	2	2	1	1	1	1	1	1	2	2
70000	-345.187887153181691	-343.773707968803990	-1.414179184377696	0.000086035089830	0.000032588330307	0.378779523232064	0.597159660721570	-1	5	3	6	7	9	9	8	11	8	9	9	13	11	9	10	11	13	10	9	12	12	12	11	11	12	13	12	12	15	12	16	15	14	18	16	18	20	20	20	23	22	22	22	21	23	25	23	24	26	25	25	28	29	29	27	0	1	1	1	4	5	0	2	19	2	5	5	7	7	0	11	0	8	5	5	15	16	2	6	4	0	2	24	16	18	4	29	18	18	33	34	0	30	33	34	40	35	35	36	33	0	48	43	39	39	0	39	41	53	52	38	1	3	2	4	1	1	1	1	1	2	1	1	3	1	1	1	1	2	2	1	1	1	3	1	2	1	3	1	1	1	3	2	1	1	2	1	1	3	3	3	1	2	1	2	3	1	2	1	2	2	1	1	3	1	2	2
70500	-357.955742140856159	-356.486168058102692	-1.469574082753481	0.000153203249205	0.000048731504109	0.318084011673438	0.609590566553322	0	4	2	6	7	8	9	8	10	8	10	10	13	10	8	10	10	12	10	12	13	12	11	13	12	12	12	13	13	15	12	16	16	15	17	17	19	21	19	21	23	22	20	22	21	24	25	23	22	24	25	27	29	29	29	28	0	1	1	2	1	4	0	4	4	2	2	6	7	7	0	4	0	8	6	12	15	9	8	11	9	0	19	23	22	18	23	9	28	9	30	9	0	35	35	39	38	43	30	33	39	0	41	36	45	39	0	50	56	56	41	50	1	1	1	1	2	1	1	1	2	1	2	1	2	1	1	2	1	2	2	1	2	1	2	3	2	1	1	1	1	2	1	4	2	5	1	4	1	2	1	1	1	1	2	3	1	1	1	2	1	2	1	2	1	1	3	2
71000	-352.659297138723730	-351.225617847205910	-1.433679291517845	0.000112946137198	0.000039936345439	0.353587527910139	0.608572736091845	0	5	3	6	8	7	9	8	10	7	9	9	10	11	9	9	10	13	11	12	12	13	11	12	11	12	14	13	13	14	13	17	15	16	17	17	18	19	17	20	23	21	19	22	21	24	25	24	24	24	24	25	28	29	28	28	0	1	1	2	4	2	0	4	4	2	6	10	7	7	0	6	0	6	11	12	13	16	8	8	11	0	11	23	5	20	25	20	24	24	28	18	0	34	34	36	35	34	36	38	39	0	36	43	45	35	0	41	41	56	42	50	1	2	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	3	1	2	1	2	2	2	1	1	1	1	2	2	1	3	2	2	2	2	1	1	1	2	3	1	1	2	2	1	4	2	1	3	1	1	2	1	3	3
71500	-356.988189480780648	-355.543346944925020	-1.444842535855601	0.000090897142529	0.000031026731977	0.341338914667360	0.511504170872693	0	4	2	6	7	8	8	9	10	9	9	10	11	10	9	9	11	13	11	12	12	12	12	13	12	12	15	12	13	15	12	17	15	16	16	17	18	22	17	21	21	22	21	22	22	23	24	25	23	25	25	25	28	28	28	29	0	1	1	1	2	5	0	6	5	4	6	5	7	7	0	5	0	11	11	11	15	9	8	6	11	0	19	4	22	18	5	16	24	24	30	8	0	39	24	34	36	35	34	30	41	0	41	47	45	41	0	42	35	36	52	53	1	2	1	3	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	2	1	1	1	3	2	1	2	3	1	2	2	3	2	2	1	4	1	3	2	3	2	4	3	3	1	1	2	1	1	1	1	2	6	6	2	1
72000	-345.173583676989495	-343.628882896368225	-1.544700780621258	0.000119601427676	0.000031933251782	0.266997245787514	0.658226439135600	-1	5	3	5	7	8	9	8	10	8	10	10	13	11	9	9	9	11	10	12	12	12	11	13	13	13	14	13	14	15	13	16	14	14	18	17	19	21	20	21	23	22	21	20	21	24	25	23	23	25	25	26	29	29	28	27	0	3	1	3	4	1	0	4	16	2	5	6	21	7	0	5	0	2	2	12	15	16	6	18	2	0	19	19	6	34	18	18	24	24	30	34	0	30	35	34	43	39	30	18	39	0	48	43	45	38	0	42	38	56	42	41	1	1	3	1	2	4	1	2	1	1	1	1	1	1	1	1	1	4	2	1	2	1	1	1	4	1	2	1	3	1	1	2	1	1	2	2	1	3	1	4	1	1	2	3	1	1	2	1	1	2	1	2	3	1	3	2
72500	-375.903093173080890	-374.499312387109114	-1.403780785971751	0.000127816951990	0.000050488517988	0.395006430696231	0.526822034096589	-1	4	3	6	7	10	8	8	11	7	9	10	12	10	9	9	11	13	11	11	12	13	12	12	11	13	14	13	14	15	13	16	15	14	18	18	20	22	21	20	23	21	20	23	23	22	24	22	23	24	24	25	29	28	29	27	0	1	1	1	3	5	0	4	6	4	5	11	7	7	0	2	0	8	8	4	7	9	8	2	11	0	12	24	16	5	20	22	18	28	19	34	0	33	40	34	22	24	35	42	40	0	43	24	39	49	0	41	54	41	52	41	1	3	1	3	2	1	1	1	1	1	1	1	2	1	1	2	1	2	2	2	3	2	2	4	2	1	2	1	3	4	1	1	1	1	3	2	1	2	1	3	3	6	1	2	1	1	2	5	1	1	1	1	1	3	2	2
73000	-344.859181783960366	-343.477281333605390	-1.381900450354959	0.000123816933870	0.000054582521680	0.440832444919910	0.672687355743833	-1	4	2	6	8	7	8	9	10	9	10	9	13	9	9	8	11	13	10	11	11	12	12	11	12	13	14	14	13	15	13	17	15	16	18	18	19	22	20	21	23	21	21	21	21	24	24	25	23	25	26	26	28	27	29	28	0	1	1	2	4	1	0	6	16	2	16	5	7	7	0	2	0	8	5	12	15	9	8	8	10	0	9	18	22	18	25	22	18	24	34	33	0	33	33	36	45	30	36	36	35	0	36	38	45	42	0	50	50	41	52	41	1	2	1	1	1	3	1	1	1	2	1	1	2	1	1	3	1	3	1	1	1	1	1	2	1	1	2	1	1	2	1	2	1	3	2	2	1	2	3	2	1	3	2	1	2	1	3	2	2	2	1	1	1	2	2	4
73500	-354.653321418571920	-353.211247119275640	-1.442074299296292	0.000123045803798	0.000042359372491	0.344256944843373	0.623717692954974	-1	5	3	6	7	8	9	9	10	9	8	9	12	10	10	7	11	14	9	12	12	12	11	12	12	13	14	13	13	13	13	14	15	16	17	18	20	19	20	22	23	19	19	23	23	24	23	24	21	25	25	27	28	29	30	28	0	1	1	2	4	4	0	5	16	5	4	5	7	7	0	4	0	28	11	12	15	16	19	9	12	0	19	8	6	24	2	22	30	12	18	18	0	34	33	36	49	35	35	39	38	0	43	43	35	45	0	48	41	45	52	48	1	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	3	2	3	1	4	1	1	2	1	2	1	2	2	1	1	1	1	2	2	1	2	4	2	1	1	2	2	2	1	2
74000	-335.042024183184651	-333.673209042350550	-1.368815140834124	0.000076970693304	0.000037448939365	0.486535040249956	0.643162658339066	-1	4	3	6	5	8	8	9	10	7	10	9	10	11	10	9	10	11	10	11	12	11	13	12	12	10	14	13	14	15	13	16	16	14	17	17	19	22	19	21	21	21	21	19	21	25	24	23	23	24	25	25	29	27	29	27	0	1	1	2	2	4	0	4	6	2	4	6	7	13	0	6	0	8	16	12	15	16	24	2	19	0	11	24	16	34	25	29	30	24	33	34	0	33	36	36	35	33	36	36	39	0	41	43	45	38	0	41	38	36	42	38	1	2	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	3	1	1	1	1	1	1	2	1	3	1	2	3	2	2	2	1	1	2	2	1	1	1	2	2	5	4	1
74500	-353.639448832312780	-352.229706515710006	-1.409742316602791	0.000118367459685	0.000045619741960	0.385407797729743	0.537274109035822	0	5	3	5	7	10	8	8	11	8	7	9	13	10	7	9	11	13	11	12	13	12	13	12	10	12	14	14	12	15	12	15	15	16	18	18	18	21	19	21	23	21	21	22	22	23	23	22	23	26	25	24	28	28	29	29	0	1	1	1	4	5	0	4	16	4	4	11	7	7	0	5	0	8	11	12	7	16	8	5	16	0	20	23	25	24	25	29	18	24	33	28	0	39	34	35	33	33	36	36	36	0	34	36	39	49	0	36	36	39	53	54	1	3	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	3	2	3	2	1	1	1	1	1	2	1	2	1	2	2	2	1	2	1	1	3	3	1	1	2	1	3	2	2	2	1	3	6	4	1	1
75000	-376.397787163670557	-374.926691534625888	-1.471095629044679	0.000100042575414	0.000031692876869	0.316793892383499	0.500463732006307	0	5	3	7	6	9	8	8	11	8	10	9	10	10	9	9	10	11	10	9	13	10	12	12	13	11	14	14	14	16	13	16	15	15	17	17	20	21	21	21	24	22	21	22	23	25	24	23	23	26	25	26	28	26	29	28	0	1	1	2	1	8	0	1	16	5	2	8	7	7	0	4	0	4	5	2	15	16	18	5	12	0	24	19	16	6	19	29	18	24	24	24	0	35	36	35	39	38	35	34	38	0	36	36	39	38	0	38	36	45	42	39	1	3	2	1	4	1	1	5	1	1	3	1	1	1	1	1	1	3	3	2	2	1	1	3	3	1	1	2	2	3	2	1	1	2	3	2	1	2	2	2	1	1	2	2	2	1	4	3	1	3	1	2	5	1	3	3
75500	-360.693508430305599	-359.123802470136411	-1.569705960169192	0.000139022831125	0.000035311919304	0.254000864593957	0.480911950711834	0	5	3	6	7	6	8	8	9	9	10	8	10	10	9	7	9	12	11	11	13	13	12	13	12	12	14	13	13	16	13	16	15	15	18	17	19	22	19	20	24	21	21	22	22	24	25	24	23	25	26	27	27	28	28	29	0	1	1	1	1	1	0	5	16	4	6	4	15	7	0	2	0	4	11	2	15	16	2	23	5	0	11	5	16	24	2	25	24	24	33	34	0	30	30	36	36	24	39	36	39	0	43	43	38	45	0	35	50	38	41	45	1	2	1	3	3	3	1	1	1	2	1	1	1	1	1	1	1	2	1	3	2	2	4	1	3	1	2	2	2	2	5	2	1	1	2	1	1	3	2	1	3	4	1	2	2	1	2	2	1	2	1	3	2	4	1	3
76000	-311.281295447336561	-309.703679113023782	-1.577616334312802	0.000120339652226	0.000030106593394	0.250180159548206	0.771992087337738	0	4	4	6	8	8	8	9	10	8	8	9	11	10	9	9	11	13	11	11	12	11	12	12	12	12	15	13	12	14	14	15	16	15	18	17	19	20	20	21	22	21	19	22	22	24	24	23	24	25	25	25	29	27	28	28	0	1	1	3	4	4	0	6	4	4	4	4	7	7	0	5	0	9	11	12	15	16	8	8	11	0	19	24	9	28	19	29	30	30	30	34	0	33	33	38	43	33	36	38	39	0	42	41	45	39	0	42	56	50	41	54	1	3	2	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	2	1	2	1	1	1	2	1	2	1	1	1	2	2	1	1	2	1	1	2	2	1	2	2	2	1	1	1	2	1	1	2	1	2	1	1	2	1
76500	-335.357001933549668	-333.928987691559428	-1.428014241990256	0.000106656786901	0.000038433110914	0.360343790867526	0.771069192591871	-1	4	3	6	8	7	8	8	9	8	9	10	12	9	9	10	10	12	10	12	13	13	10	13	12	12	14	13	11	13	14	15	16	12	17	18	18	21	20	21	24	21	20	23	22	25	25	23	24	23	24	27	28	29	29	27	0	3	1	2	6	2	0	6	6	4	4	5	7	7	0	11	0	8	9	2	15	16	8	34	19	0	25	18	11	34	25	29	24	11	33	34	0	35	33	43	50	30	34	36	39	0	48	38	45	38	0	41	50	56	52	39	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	3	2	2	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	2	2	1	1	4	3	2	1	1	1	1	1	2	1	2	2	1	1	2
77000	-348.718379490368591	-347.357326483803433	-1.361053006565184	0.000097425982495	0.000054072072144	0.555006690810417	0.702062175588648	-1	4	4	6	7	7	8	9	10	8	9	8	11	9	9	8	11	13	10	12	13	13	11	11	12	12	13	14	13	15	14	16	16	15	17	18	19	22	20	21	23	21	21	23	22	24	21	24	24	25	23	25	28	29	29	29	0	1	1	2	4	2	0	6	6	4	6	5	7	7	0	4	0	8	11	16	13	16	8	8	19	0	19	16	16	24	8	29	28	28	33	34	0	33	35	36	43	35	34	30	39	0	36	36	45	38	0	42	50	38	52	44	1	2	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	2	2	2	1	1	1	1	2	1	3	1	2	1	2	5	3	1	1	1	4	1	2	1	2	2	2	2	4
77500	-343.318137578884546	-341.792057026437533	-1.526080552447016	0.000162003324463	0.000044992961662	0.277728631875961	0.627831897601448	-1	4	3	6	7	10	9	9	10	8	9	10	11	11	9	9	9	12	11	12	12	12	12	13	12	12	14	12	13	15	13	16	15	16	18	16	19	19	20	22	23	21	21	22	22	23	23	25	23	24	26	26	28	26	28	28	0	1	1	2	4	4	0	4	16	4	5	4	7	7	0	4	0	6	5	19	15	16	9	28	6	0	22	8	16	18	6	6	28	24	33	28	0	33	35	43	24	38	30	38	39	0	44	47	35	35	0	42	39	33	49	50	1	2	2	1	1	3	1	1	1	1	1	2	1	1	1	1	1	1	3	1	2	1	1	1	1	1	1	1	2	1	2	2	1	1	2	3	1	2	1	1	4	1	3	2	1	1	1	1	2	3	1	3	3	7	3	1
78000	-342.797754572950794	-341.323931098054572	-1.473823474896227	0.000144799731150	0.000045541820951	0.314515922018782	0.623924677470267	-1	5	3	6	8	7	7	8	10	9	9	10	12	10	10	10	10	13	11	10	13	12	12	12	12	12	14	13	13	15	13	14	15	16	17	18	19	21	21	22	22	22	20	22	23	24	23	24	22	25	25	25	27	26	28	28	0	3	1	2	4	2	0	2	8	4	6	2	7	7	0	8	0	23	11	5	15	12	8	8	8	0	23	23	16	23	11	16	28	23	34	34	0	35	30	36	39	33	34	36	49	0	41	43	35	45	0	38	35	39	41	54	1	1	2	1	1	1	1	1	2	1	1	3	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	2	2	2	2	1	1	1	2	2	2	1	3	2	2	1	1	1	2	2	1	1	2	4	3	3	1
