step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64
80000	-168.880864650937013	-167.418782566418145	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.959987074609735	1	3	3	5	2	2	5	5	4	5	5	6	4	6	6	8	7	7	9	7	7	6	7	9	7	7	8	8	11	10	7	8	8	9	10	10	10	8	10	10	8	11	12	12	13	12	12	12	12	12	14	14	15	15	17	18	19	17	20	19	20	22	22	22	0	6	6	13	1	1	2	3	5	9	9	9	5	10	8	31	7	4	4	9	4	9	8	32	8	22	15	22	39	34	7	23	20	21	16	28	33	22	16	19	26	31	35	29	48	27	35	30	16	19	47	50	44	52	43	54	58	54	56	56	56	59	59	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
80500	-158.140111066553658	-156.678028982034789	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.996168145204553	1	2	4	5	2	3	5	6	6	6	6	4	4	8	6	8	8	5	8	9	7	7	7	10	9	7	8	8	10	8	8	9	9	9	10	10	7	9	10	9	10	13	10	11	14	12	12	12	11	12	14	14	14	14	17	18	16	19	20	19	20	23	24	22	0	1	5	2	1	5	2	13	7	13	12	1	2	10	13	37	8	13	10	19	18	12	18	27	27	7	23	11	32	22	37	22	37	22	14	31	4	11	32	11	25	39	17	38	42	29	36	43	25	33	50	46	42	49	57	55	54	57	56	56	60	59	62	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
81000	-163.214837874905669	-161.752755790386800	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.922583948101195	1	2	4	5	3	3	6	5	7	5	5	5	5	8	6	8	8	7	8	9	8	4	8	9	9	7	9	9	11	10	9	8	8	8	10	10	10	10	10	12	11	13	11	12	13	12	12	13	14	12	14	14	16	15	17	15	19	17	20	19	20	22	23	24	0	1	5	1	1	1	12	5	6	3	5	2	2	15	10	9	18	3	8	18	18	2	18	18	21	12	18	16	28	24	19	15	12	10	31	24	25	9	32	35	36	36	28	35	29	43	43	38	50	39	44	50	51	42	56	45	58	53	57	55	58	60	60	59	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
81500	-177.082060368711012	-175.619978284192143	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.927020872573806	1	3	3	4	2	2	5	6	6	4	4	5	6	9	6	7	9	8	7	9	8	7	6	9	6	6	8	8	11	9	9	9	10	10	10	9	10	10	10	12	11	13	11	12	12	11	13	13	12	12	14	15	15	14	16	18	18	19	20	17	20	23	23	22	0	1	5	2	1	1	4	12	7	5	5	4	4	16	4	26	26	22	10	26	9	26	7	27	11	10	16	23	18	23	19	25	27	30	26	22	28	32	36	37	30	40	24	32	35	17	46	44	18	28	44	50	48	20	45	42	52	56	57	55	56	58	64	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1
82000	-165.485052098865708	-164.022970014346839	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.880642490332854	1	3	4	4	3	3	5	5	5	6	4	5	6	8	6	8	7	8	7	8	7	6	7	9	6	7	8	8	11	8	9	10	10	9	10	9	10	9	10	11	12	14	12	14	14	12	11	13	13	14	14	14	15	15	16	17	18	18	20	20	20	24	22	23	0	1	6	2	1	1	11	5	6	11	2	6	11	10	5	13	4	13	10	25	9	3	22	22	11	12	12	23	12	10	21	30	10	15	26	23	30	26	16	27	37	47	33	40	48	37	32	24	43	49	46	49	50	50	42	41	53	34	58	58	57	61	61	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	4	1	1	1	2	1	1
82500	-168.507971081759933	-167.045888997241065	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.996280563903827	0	2	3	4	3	2	6	5	7	5	5	5	5	8	6	6	9	7	8	8	8	3	7	9	8	7	8	8	12	8	9	10	9	9	8	7	7	10	9	12	11	13	12	13	13	10	12	13	13	15	14	14	15	15	17	15	19	17	18	20	19	23	22	23	0	1	2	5	1	1	8	2	4	4	5	3	2	12	4	11	28	16	15	7	23	6	13	16	7	13	15	16	46	18	23	26	36	37	13	15	13	25	28	17	34	32	32	32	30	27	32	47	29	29	38	47	45	45	56	51	58	44	56	57	58	61	57	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
83000	-148.149172306886186	-146.687090222367317	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.989646419655176	0	2	4	4	2	2	4	7	6	5	5	6	4	8	4	8	8	8	7	7	7	7	8	9	6	7	9	8	12	10	8	9	8	9	10	10	10	9	11	11	11	14	12	13	12	12	13	13	14	14	15	14	15	15	17	16	18	18	20	20	21	24	22	22	0	1	6	6	1	1	6	10	11	3	15	7	1	9	2	25	13	3	4	11	11	10	9	17	13	7	28	8	41	18	19	22	8	26	34	32	26	17	38	32	38	40	35	46	37	30	39	40	47	35	48	48	48	52	54	53	55	56	57	57	58	64	59	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
83500	-160.122382587986976	-158.660300503468108	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.973715357383064	1	3	3	5	3	2	5	7	6	5	6	5	5	8	5	8	8	6	8	7	8	7	7	9	8	8	9	8	12	9	9	9	7	9	10	8	7	9	10	11	11	13	12	13	13	13	13	12	13	15	14	14	15	15	18	16	19	17	20	21	21	23	23	24	0	6	6	2	1	1	5	15	4	2	15	3	6	11	5	18	12	15	11	10	7	11	12	25	11	18	16	23	31	36	9	36	12	17	25	11	11	17	33	36	27	43	35	48	27	26	13	32	41	46	49	41	42	46	58	49	55	53	57	59	59	60	60	63	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
84000	-162.194859372239847	-160.732777287720978	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.961407751794492	1	3	4	4	2	2	5	7	5	4	6	6	5	7	7	9	8	7	9	8	7	7	6	9	9	7	9	8	12	8	9	9	9	10	10	10	9	8	10	11	11	11	13	13	11	11	14	13	14	13	15	12	15	16	17	17	17	18	19	20	21	21	21	23	0	1	1	2	1	1	2	13	2	5	2	4	10	9	23	8	21	2	11	12	11	3	9	15	26	9	38	23	36	23	11	21	21	33	27	32	12	11	32	39	33	24	52	42	24	37	42	41	46	19	50	32	29	49	53	54	53	51	55	58	60	59	59	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1
84500	-172.795343277025495	-171.333261192506626	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.813651229465939	1	2	3	4	2	2	5	6	5	5	6	5	4	8	7	8	8	7	8	8	7	6	6	9	9	7	8	7	11	8	9	9	8	8	10	9	10	9	10	10	11	14	12	12	13	13	11	13	13	13	15	14	15	15	17	15	19	18	20	20	20	21	23	23	0	1	2	6	1	1	3	4	1	6	4	13	5	9	22	12	28	10	15	8	7	13	4	33	7	7	18	13	32	26	22	28	8	12	33	19	17	14	18	11	40	41	39	25	14	29	16	47	25	29	50	46	29	47	46	50	55	53	57	57	55	57	62	59	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1
85000	-170.100306062022696	-168.638223977503827	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.853415880618720	1	3	4	3	2	3	6	6	6	5	5	5	4	8	6	9	8	7	7	8	7	6	7	9	6	8	8	8	11	10	10	9	9	7	10	10	9	8	9	11	10	14	12	12	13	13	13	13	12	15	13	13	15	15	17	16	18	18	20	21	20	24	22	22	0	5	2	5	1	1	3	3	2	13	6	5	5	7	13	23	19	12	12	12	8	13	9	22	2	34	19	15	30	15	39	23	18	25	14	26	34	2	34	30	25	43	16	19	40	29	49	30	35	52	30	40	48	46	54	51	56	56	58	56	58	59	60	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	2	1	1
85500	-160.107386735596521	-158.645304651077652	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.922592413377641	1	3	3	5	3	2	6	5	6	4	5	5	5	6	6	8	8	7	8	8	5	6	6	8	8	7	7	8	10	9	9	10	8	9	11	8	9	9	10	11	11	13	10	13	13	11	11	13	13	14	15	14	15	16	18	17	17	18	21	20	21	24	23	23	0	1	1	5	1	1	13	10	21	5	3	5	2	2	12	22	22	21	27	9	6	10	10	22	23	13	21	22	20	4	27	28	18	25	17	21	22	15	34	37	24	30	28	40	40	19	32	17	37	44	44	46	52	53	57	50	54	57	60	57	60	61	59	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
86000	-173.429790136263932	-171.967708051745063	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.851261454607237	1	2	3	3	3	2	5	7	6	5	6	5	6	9	6	8	8	7	9	8	7	7	8	10	9	7	7	8	11	9	8	8	9	10	10	8	9	10	11	11	10	12	13	13	13	12	13	13	12	14	15	14	15	15	17	18	17	18	20	20	19	24	22	23	0	1	2	6	6	1	4	11	4	3	5	3	3	17	2	18	21	9	18	9	12	11	13	32	31	2	9	10	33	27	27	15	26	31	16	15	32	28	31	33	20	31	35	30	40	14	25	40	35	44	45	41	52	24	43	57	51	51	58	58	55	63	60	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2
86500	-175.666580407646251	-174.204498323127382	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.897112681226471	1	2	3	4	3	3	4	5	6	6	5	5	6	9	6	8	6	4	9	9	7	6	7	8	8	8	8	7	11	7	9	9	9	9	11	9	9	9	11	11	11	14	12	13	14	11	13	13	12	14	14	15	16	16	17	18	19	18	20	21	21	23	23	23	0	1	1	6	1	1	6	5	18	7	5	6	3	13	18	6	5	1	22	25	9	5	15	28	10	13	28	13	34	9	17	21	28	17	14	23	21	24	33	34	20	47	37	46	49	38	40	40	39	49	47	49	50	42	53	52	52	29	57	56	56	39	55	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	4	3	1
87000	-140.340477622706430	-138.878395538187561	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.994314721914055	1	3	3	4	3	3	5	6	6	5	5	5	5	7	6	7	8	7	8	7	7	7	6	9	8	7	8	9	10	8	10	9	9	8	10	9	9	8	11	11	10	12	13	12	13	11	13	11	13	15	15	15	15	15	17	17	15	18	19	20	21	22	22	24	0	1	1	3	1	1	3	4	3	3	3	6	6	11	3	12	9	7	12	7	13	12	11	17	23	8	13	34	38	8	25	17	22	20	17	16	23	15	28	29	24	41	40	31	48	32	39	27	39	47	43	45	45	45	51	53	42	54	52	58	58	60	59	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
87500	-138.424050303091718	-136.961968218572849	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.996380352470694	1	3	4	5	3	2	5	7	7	6	4	5	5	9	6	8	8	6	8	8	7	6	8	8	8	5	7	7	11	9	9	10	9	9	10	9	10	9	10	11	11	13	13	14	13	12	13	14	14	14	15	15	15	15	16	17	17	19	20	19	20	23	22	21	0	1	1	5	6	1	5	26	26	3	1	2	5	9	26	8	11	3	27	4	3	11	27	15	18	5	7	26	33	9	28	17	28	25	25	18	17	20	25	39	33	46	40	46	41	35	40	29	45	45	47	48	45	47	52	52	54	56	57	56	58	64	61	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
88000	-140.506514661469907	-139.044432576951039	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.988083339846161	0	2	3	5	2	2	4	6	7	5	4	5	6	8	6	8	9	7	8	9	8	7	7	9	8	7	9	9	11	7	9	10	9	9	10	10	10	10	10	11	11	13	11	13	13	12	13	12	13	14	13	15	14	15	15	16	18	18	19	20	21	23	24	21	0	1	2	3	1	1	3	11	10	11	5	11	5	13	11	18	9	4	8	26	22	12	10	30	8	4	18	25	17	11	25	20	9	26	18	14	20	25	25	33	36	29	34	40	29	37	41	20	32	45	36	51	49	51	53	49	50	56	58	58	59	61	62	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
88500	-192.974325497530316	-191.512243413011447	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.929313707448620	0	2	3	4	2	3	5	6	7	5	5	5	6	7	7	8	7	7	8	8	7	5	7	9	9	7	7	9	12	8	8	8	9	10	10	9	9	9	10	11	11	14	11	13	13	13	13	13	12	14	13	15	15	15	18	17	15	18	20	20	19	22	23	22	0	1	2	3	1	1	2	6	11	3	6	3	11	12	8	26	4	8	23	11	12	2	11	12	18	10	6	9	28	13	13	14	13	16	17	20	9	18	14	32	30	29	36	43	41	39	32	30	24	20	40	48	47	44	57	53	41	43	55	55	56	57	59	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	2	2	1	1	1	1	1	1	1	2	1	1	1	3	1	1
89000	-165.183408600232809	-163.721326515713940	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.926181185077597	1	3	4	4	3	2	4	6	5	5	6	6	5	9	6	8	7	6	8	6	7	5	7	8	9	6	8	9	11	10	10	9	10	9	10	10	9	9	10	11	11	13	12	13	12	13	13	13	13	13	13	14	15	16	17	17	16	19	19	20	21	22	23	22	0	1	2	1	1	1	6	10	5	5	13	2	7	12	7	12	10	22	21	5	18	2	9	11	23	22	11	23	34	19	24	19	27	8	32	25	11	22	8	35	39	33	31	35	29	43	30	41	29	36	41	45	42	52	54	57	48	57	53	54	59	58	64	59	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1
89500	-167.863400501162573	-166.401318416643704	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.963460212013654	1	3	3	4	2	3	5	6	5	6	6	5	6	8	4	8	8	7	6	8	8	7	7	10	8	6	8	7	12	9	10	9	9	8	11	10	9	8	10	12	11	13	12	13	14	12	13	14	13	14	15	15	15	15	17	17	18	18	21	19	20	21	23	22	0	1	1	5	1	1	3	9	6	15	4	3	3	23	3	7	8	12	3	23	22	3	7	17	13	2	10	11	31	16	25	19	18	10	31	32	19	13	19	32	20	46	38	40	40	35	43	49	40	40	42	49	44	11	44	53	56	45	60	57	58	60	62	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	2	1	1	2	1	1	1	1	1	1
90000	-196.272271659662067	-194.810189575143198	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.835597170812139	1	3	2	4	2	2	5	4	6	3	5	5	5	8	6	9	8	7	9	8	7	7	7	10	8	8	6	8	10	9	9	10	8	9	10	10	10	10	11	11	11	12	13	12	14	12	14	14	11	15	14	11	16	15	17	15	17	17	21	19	20	23	24	24	0	1	1	2	1	1	2	5	4	6	2	1	4	11	12	20	9	7	2	11	15	13	13	18	9	13	10	11	34	11	18	14	9	21	21	15	23	16	17	24	15	29	52	29	24	41	24	49	37	34	44	16	47	46	56	51	54	36	61	57	53	59	62	59	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	3	1	1	2	1	1	1
90500	-143.041740337651646	-141.579658253132777	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.996589711298208	1	2	3	3	3	2	6	7	7	4	5	5	5	9	5	8	6	7	8	8	6	6	7	8	7	7	8	7	11	10	9	9	9	9	9	10	9	9	11	12	10	13	12	11	12	12	11	13	13	14	14	13	16	16	18	17	16	18	21	20	20	23	23	24	0	1	2	1	6	1	5	7	11	4	4	4	3	16	5	22	15	12	17	21	15	5	22	22	17	17	7	11	14	16	23	9	16	19	18	23	9	8	30	30	28	29	41	41	33	39	32	44	44	52	46	39	50	51	54	54	48	56	61	58	58	59	60	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
91000	-145.562377320418733	-144.100295235899864	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.981446653493074	1	3	2	4	3	3	5	5	7	6	4	5	6	8	5	8	8	8	9	9	7	6	8	10	8	7	7	8	10	10	10	8	9	8	11	10	9	9	10	11	11	13	12	11	14	12	13	13	12	14	12	15	15	15	18	17	18	16	21	20	20	22	22	23	0	1	1	5	1	1	5	2	7	11	6	6	5	13	4	9	10	10	28	22	10	2	10	14	8	11	8	7	17	23	16	10	26	15	38	14	28	27	38	38	9	44	44	29	42	24	44	31	30	46	37	47	48	47	56	52	58	53	60	55	57	61	61	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
91500	-157.917088754665087	-156.455006670146219	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.992321769562756	0	3	2	4	2	2	5	6	6	5	6	6	6	9	6	8	8	7	8	9	7	5	7	10	8	8	8	8	10	8	8	10	8	9	10	9	8	8	10	11	10	13	11	13	13	11	11	14	12	14	14	14	15	15	16	17	17	18	20	21	20	24	23	21	0	5	1	6	1	1	5	3	10	2	7	10	7	18	4	18	13	22	15	12	22	5	15	31	12	21	15	8	26	15	13	18	15	26	33	27	11	8	34	29	33	43	26	43	39	17	16	43	16	45	49	42	45	47	48	54	45	53	58	56	58	63	60	56	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
92000	-151.535402922358031	-150.073320837839162	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.983632406513416	0	3	4	5	2	3	6	6	6	4	6	6	5	8	5	8	8	6	9	9	8	7	7	9	8	7	7	8	12	10	10	9	9	9	10	9	9	9	11	11	11	14	13	14	12	13	13	14	14	15	14	15	14	12	16	17	16	18	20	20	20	23	24	22	0	1	5	2	1	5	15	15	10	5	2	3	2	26	2	12	7	3	16	8	11	3	9	14	26	18	13	9	16	32	24	16	14	22	34	23	26	12	34	24	34	35	29	43	36	41	41	41	43	49	45	46	43	31	43	52	53	57	58	58	58	60	64	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
92500	-167.542198354837296	-166.080116270318427	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.850475698753127	1	2	2	4	3	3	5	7	6	5	6	5	4	9	7	8	7	8	9	9	5	6	7	10	7	7	9	9	11	10	9	10	10	10	10	9	9	9	10	11	12	13	11	13	13	12	13	13	13	14	15	14	16	15	17	17	18	18	19	20	20	23	24	23	0	1	1	2	3	1	5	12	7	2	10	4	5	15	10	15	9	10	23	23	2	6	21	26	22	10	8	10	18	27	8	31	37	8	17	15	26	15	25	17	14	39	20	28	30	37	43	14	29	45	47	49	45	49	54	44	52	55	55	59	57	60	62	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2
93000	-164.246364626683970	-162.784282542165101	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.979513128852039	1	2	2	5	3	3	5	7	7	6	5	4	5	8	5	9	9	6	8	7	6	5	8	8	7	8	7	8	12	10	9	10	7	8	10	9	7	10	11	11	11	11	12	13	13	12	12	14	14	14	13	14	15	13	18	16	18	18	20	19	21	21	24	22	0	1	1	6	1	1	6	4	21	5	6	6	5	18	6	23	23	12	13	7	15	1	13	9	13	9	22	33	39	34	19	24	13	13	28	20	22	25	31	17	28	35	36	30	39	30	38	44	29	29	29	47	48	30	56	44	49	56	58	55	59	59	61	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
93500	-169.138206656719660	-167.676124572200791	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.943987519778109	1	2	3	4	3	3	5	7	6	4	6	5	6	9	6	7	9	7	8	8	7	6	7	10	8	6	9	8	12	10	9	9	9	9	10	8	8	9	9	11	9	14	12	12	12	12	13	12	12	14	13	15	13	14	17	18	16	17	19	20	20	23	24	22	0	1	1	1	1	2	4	15	12	2	4	10	12	6	4	10	16	12	26	11	13	7	22	28	12	3	23	13	40	28	8	16	26	20	8	23	15	13	25	27	36	29	34	30	39	27	35	24	35	33	39	47	24	43	42	55	51	54	55	56	56	64	62	59	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
