step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92
24000	-509.112549800575664	-507.448074725414131	-1.664475075161508	0.000128983049080	0.000027745510559	0.215109743154805	0.359881132029084	0	2	4	6	6	9	8	9	8	8	9	9	10	9	10	10	9	12	9	11	13	12	13	14	14	12	12	13	11	13	14	13	14	14	12	13	14	14	14	16	17	16	13	16	13	15	15	16	16	16	16	16	15	17	16	18	16	17	16	18	18	18	17	18	19	16	18	18	19	18	20	18	19	17	19	19	19	19	21	19	21	19	20	23	23	26	26	30	28	31	31	36	0	1	2	2	3	5	1	2	3	4	5	5	9	2	7	4	2	11	5	3	20	16	29	16	35	16	3	13	3	5	32	1	10	23	3	20	13	3	6	13	51	20	5	24	10	22	28	5	2	46	37	4	32	55	39	16	26	9	20	55	7	46	23	31	61	31	18	15	61	27	58	59	41	13	8	38	59	13	63	3	59	37	52	65	45	56	81	13	85	62	86	20	1	1	1	2	1	3	3	3	1	1	2	1	1	2	1	2	6	2	1	3	1	1	1	2	1	1	4	2	3	3	1	7	3	1	3	1	2	5	2	2	1	1	3	1	2	2	1	5	7	1	1	4	1	1	1	3	3	3	2	2	4	2	2	2	1	1	5	5	1	2	1	1	1	5	4	1	1	4	2	5	2	1	1	3	5	4	3	10	2	6	3	14
24500	-527.938721354321729	-526.456940213727648	-1.481781140594044	0.000140551806245	0.000043305814765	0.308112829862959	0.369718306886026	0	2	4	5	7	9	9	10	7	9	9	8	9	10	9	11	11	13	10	12	13	9	14	14	13	11	11	13	13	13	16	14	15	13	13	13	13	15	14	13	17	15	15	15	15	15	16	16	16	17	15	15	16	18	16	19	16	18	17	17	18	18	18	18	18	17	17	17	18	19	20	20	20	19	18	19	19	21	21	20	21	21	21	24	22	25	25	29	29	32	33	35	0	1	2	2	3	2	9	4	2	4	2	3	9	22	9	7	9	11	3	27	4	3	17	3	15	6	9	13	9	27	29	9	1	10	13	13	11	7	16	22	11	29	3	37	19	36	7	12	2	32	17	30	24	43	18	63	3	32	18	13	44	53	36	60	5	9	23	5	24	31	26	64	67	2	23	28	61	55	34	9	10	59	77	62	61	9	26	76	8	82	46	41	1	1	1	2	2	4	2	2	2	3	3	2	2	1	1	1	1	2	3	1	4	2	2	4	3	1	2	2	3	1	1	3	7	2	2	3	3	4	2	2	3	1	3	1	3	1	3	3	6	1	2	2	1	2	2	1	6	1	2	6	3	1	3	1	8	5	1	5	2	1	5	2	2	7	2	2	1	2	3	6	5	2	1	2	2	9	7	6	8	5	6	9
25000	-494.930158239142770	-493.158955242745776	-1.771202996396974	0.000138262309579	0.000025386502722	0.183611157658679	0.363673691778715	0	2	2	5	6	9	9	10	7	9	10	9	9	10	9	11	10	12	9	11	13	11	13	13	13	12	13	13	12	14	14	13	14	14	13	14	14	14	14	15	16	15	15	15	13	16	17	14	14	17	16	16	17	15	15	17	17	17	17	18	16	17	19	17	19	19	18	17	19	19	20	19	19	16	16	19	19	20	22	19	21	21	21	21	22	26	27	28	29	30	34	35	0	1	1	3	3	1	3	2	3	3	9	9	2	12	2	3	9	11	2	13	18	10	12	2	18	7	13	13	3	11	27	10	20	45	9	23	2	13	26	2	43	10	10	25	26	20	29	35	2	40	21	32	24	5	27	30	20	10	27	23	26	61	25	44	2	25	25	12	55	40	50	3	46	35	25	42	21	57	54	59	15	63	9	70	73	3	54	2	82	5	54	46	1	1	1	2	3	5	4	6	1	3	1	1	4	1	3	5	1	2	4	1	1	1	2	6	1	1	1	2	4	2	1	3	2	1	4	1	5	2	1	7	1	3	3	1	1	2	3	1	6	1	1	1	2	4	1	1	3	3	2	4	2	1	3	1	9	3	3	6	2	2	2	9	2	2	1	2	3	2	3	1	5	1	5	1	2	13	7	9	4	10	10	8
25500	-546.499269207980774	-545.069333762284600	-1.429935445696144	0.000191254930582	0.000068470650538	0.358007243679989	0.434238432240125	-1	2	4	5	7	9	8	10	8	8	10	8	10	10	9	11	10	12	10	9	12	12	13	13	13	11	12	12	10	13	16	14	14	13	13	14	14	14	14	14	15	15	16	16	15	15	16	12	15	15	17	14	15	19	17	19	17	18	17	17	16	18	18	18	20	18	18	18	19	18	19	20	19	19	18	17	19	20	22	19	21	22	21	22	22	27	26	28	29	32	33	34	0	1	2	3	4	5	4	10	5	3	4	3	5	15	3	20	10	17	15	5	15	16	10	18	29	6	3	5	10	5	24	21	10	15	20	22	9	10	18	15	37	15	7	36	21	35	13	15	2	30	36	10	16	60	28	19	20	33	35	18	52	24	47	28	31	5	37	3	15	46	51	2	49	24	16	31	49	74	69	5	57	53	74	68	35	51	82	52	20	23	21	71	1	2	1	1	1	1	1	1	1	2	3	2	2	1	3	1	1	1	1	1	2	1	3	1	1	1	3	3	2	5	1	1	2	2	2	2	2	4	1	2	1	3	4	1	3	1	3	2	7	1	2	2	2	1	1	4	4	3	2	2	1	2	1	2	1	4	2	7	5	1	1	9	2	2	3	1	2	1	1	5	2	3	1	2	5	5	2	5	9	9	10	5
26000	-526.124057228963238	-524.611322213439848	-1.512735015523375	0.000130410750480	0.000037307961629	0.286080415087189	0.448493294751619	0	3	4	5	7	8	9	8	7	9	10	8	9	10	9	10	11	11	10	11	11	13	13	14	13	11	13	12	13	14	14	15	14	12	11	13	12	14	14	15	16	14	14	15	13	16	17	14	15	16	15	16	17	18	15	18	16	16	17	17	18	18	18	17	17	18	17	18	19	19	21	20	20	18	18	19	19	21	22	20	20	20	18	23	21	27	26	27	29	31	33	35	0	1	2	2	4	3	2	2	4	9	2	3	2	1	5	5	9	10	13	13	19	21	13	18	21	14	10	3	1	13	23	26	2	10	7	35	5	2	11	13	11	20	3	20	14	42	20	13	23	28	9	34	20	14	27	23	26	31	57	36	25	16	10	48	31	26	44	5	13	32	82	26	56	46	23	47	58	60	62	57	3	24	55	23	31	23	73	62	44	39	65	44	1	1	1	1	1	2	2	1	1	1	3	2	4	5	1	1	1	1	1	1	1	1	2	1	1	1	2	3	8	3	1	2	5	2	1	1	3	4	2	3	3	1	3	2	1	1	3	2	1	3	2	2	2	5	1	2	3	2	1	2	2	5	4	1	1	4	2	6	3	2	1	6	1	1	2	1	2	3	2	2	9	3	1	4	4	7	2	6	7	7	10	9
26500	-534.825694167392840	-533.098533885842244	-1.727160281550608	0.000148123602262	0.000028951013172	0.195451722276892	0.441423606899249	0	3	3	5	6	9	9	10	7	9	9	8	9	10	8	10	10	12	10	11	12	11	13	14	13	11	12	14	12	14	16	14	15	12	13	14	15	15	13	14	17	16	16	15	14	15	16	16	15	16	17	16	15	18	15	18	17	18	16	16	14	17	18	17	19	17	18	16	18	17	21	20	19	19	19	18	19	19	22	20	21	22	21	23	21	24	25	27	29	31	34	34	0	1	1	3	2	2	15	9	5	5	5	2	4	9	5	9	10	16	5	13	14	3	1	11	17	13	26	2	9	14	36	3	5	13	13	35	9	5	13	16	12	55	2	45	26	36	18	13	23	38	3	6	45	22	7	40	12	55	40	5	18	49	44	52	13	23	57	6	21	28	18	23	22	23	2	62	64	61	51	54	3	25	34	82	53	3	84	9	56	79	79	59	1	1	2	1	2	4	1	2	1	2	2	2	2	2	1	2	1	1	3	2	2	4	6	3	1	1	1	5	2	2	1	4	5	1	1	1	2	4	2	2	3	1	6	1	2	1	1	2	1	1	8	3	1	3	4	2	5	2	1	4	1	1	2	1	5	2	1	4	3	1	4	4	4	3	5	1	1	2	2	1	10	4	5	1	2	11	1	10	5	3	7	6
27000	-543.559583875302792	-542.070403271202508	-1.489180604100332	0.000149639988212	0.000045259670323	0.302457056187130	0.388452042982794	-1	2	4	4	5	9	7	9	6	8	10	7	9	11	10	11	10	13	8	12	13	13	13	14	10	12	12	12	13	14	14	15	14	14	13	12	14	15	13	16	16	15	16	15	14	16	16	15	14	17	16	16	16	18	15	18	16	18	16	16	18	18	18	18	18	17	18	17	18	17	19	19	19	19	19	19	20	20	21	21	20	21	21	22	22	27	26	30	29	32	33	36	0	1	2	2	4	10	9	2	3	9	7	3	5	9	10	2	1	20	9	13	13	15	25	21	19	11	13	10	15	26	8	7	15	22	6	25	11	20	12	1	49	39	15	9	26	34	49	18	9	26	18	22	35	60	29	17	22	46	45	5	68	35	44	6	9	13	2	18	44	29	48	47	64	29	53	25	42	62	63	16	2	31	34	83	17	3	47	65	39	15	8	20	1	2	1	1	1	1	1	4	1	1	2	1	1	2	2	4	6	1	1	2	2	2	1	1	1	1	1	2	1	1	2	3	2	1	2	1	3	2	3	8	1	1	4	4	1	1	1	1	3	2	1	1	2	1	1	3	2	1	1	4	1	3	2	4	6	4	7	2	1	3	1	2	1	3	1	5	2	1	1	4	7	3	4	1	8	13	5	6	7	13	11	11
27500	-487.514998135071153	-485.813149068686926	-1.701849066384243	0.000158348259066	0.000032136097588	0.202945695631559	0.372306611723809	0	2	3	5	6	8	9	10	8	9	10	8	9	10	9	11	10	12	10	11	13	13	13	14	13	11	9	13	11	14	15	14	11	13	14	13	15	15	14	16	16	16	15	16	13	16	17	14	15	17	17	16	15	17	17	19	17	17	17	16	17	16	18	18	20	17	16	17	16	18	19	19	19	19	18	19	19	20	20	20	21	20	21	23	22	23	26	28	29	31	34	35	0	1	1	2	1	2	5	1	5	12	1	5	2	13	5	13	2	7	5	3	16	5	26	13	10	17	5	20	2	5	25	13	9	7	13	26	10	20	7	10	26	9	20	33	13	21	18	20	20	62	9	6	20	8	15	52	21	25	21	23	42	39	13	48	30	9	20	49	9	15	30	60	48	53	22	60	50	71	72	51	36	75	41	56	70	2	51	84	71	87	41	84	1	1	2	1	3	4	2	4	2	1	7	1	4	1	1	1	3	1	2	4	1	3	1	2	2	1	1	1	5	4	1	2	1	1	3	1	3	2	2	3	3	4	2	2	2	2	2	1	4	1	4	4	2	4	4	2	2	2	3	2	1	1	4	1	5	4	2	1	3	5	2	1	2	2	3	1	1	1	1	2	4	1	2	2	2	9	5	1	4	3	9	6
28000	-541.677977704928367	-540.026258468018341	-1.651719236910063	0.000113766933769	0.000024983741631	0.219604596897261	0.402931139366716	0	2	4	6	7	6	8	7	8	7	9	8	8	10	10	11	10	11	11	12	13	12	13	15	14	11	12	12	12	15	15	14	13	12	11	14	14	14	14	16	13	15	15	15	15	16	17	16	15	16	17	16	17	19	16	19	14	17	17	17	16	19	17	18	18	18	18	16	17	18	20	20	19	19	19	20	19	20	22	20	21	20	22	22	23	26	26	28	29	30	34	34	0	1	2	2	3	3	2	2	4	6	12	2	4	3	13	7	12	4	2	17	12	17	35	2	26	17	19	8	15	17	41	2	3	17	13	15	7	27	9	15	29	21	3	39	18	21	24	28	2	31	11	21	30	24	33	49	28	26	42	22	35	49	2	58	26	36	14	5	37	25	52	24	45	43	37	50	53	14	82	2	80	63	34	38	73	62	78	82	56	85	3	85	1	1	1	2	2	1	3	3	1	1	1	3	1	3	1	1	1	2	4	1	2	1	1	5	2	1	1	3	1	3	1	5	4	1	1	2	3	2	4	4	1	1	5	1	2	1	1	2	7	1	4	2	1	2	2	2	1	3	1	4	2	2	8	1	3	1	3	5	1	3	2	2	2	1	3	2	1	5	1	9	1	1	5	3	2	3	3	3	4	5	15	5
28500	-526.292950835127840	-524.625748213097381	-1.667202622030420	0.000145431493862	0.000031147466214	0.214172772256949	0.410468395171166	0	2	4	6	7	6	7	9	7	9	10	6	8	11	8	11	10	11	10	11	10	12	12	15	12	12	12	14	12	15	16	13	15	13	13	13	14	14	15	15	16	14	16	15	14	15	17	14	16	16	15	17	17	18	17	18	15	18	17	17	17	16	18	17	20	16	18	18	18	17	21	19	19	19	19	20	20	20	22	17	18	21	21	23	22	23	25	29	29	30	33	34	0	1	2	3	12	3	2	6	2	9	9	3	12	10	12	11	3	17	2	19	15	16	10	2	17	11	3	2	10	3	38	7	29	16	18	22	6	11	34	13	51	36	25	35	18	48	16	5	23	28	36	22	37	23	2	46	22	14	32	66	24	48	43	6	3	1	23	51	17	32	56	40	31	27	54	70	61	21	52	3	55	67	61	83	69	55	83	64	46	41	65	86	1	1	1	1	1	1	3	3	3	1	2	1	1	2	1	1	2	1	5	1	1	1	2	6	2	1	4	6	2	4	1	3	1	1	2	1	5	2	1	2	1	1	2	1	2	1	3	3	2	1	1	2	1	2	7	1	2	3	2	1	1	1	1	6	7	6	4	1	5	2	1	1	1	5	1	2	1	5	2	6	1	1	2	1	2	3	2	6	5	6	7	4
29000	-467.210425062933723	-465.612707125237705	-1.597717937696018	0.000110027985371	0.000026518597843	0.241016844521834	0.342273300966344	0	2	3	5	7	9	8	9	8	8	10	8	10	10	9	11	11	12	10	10	11	13	14	14	11	13	12	13	12	14	15	14	13	13	13	14	13	14	15	16	16	16	14	14	15	15	15	15	14	17	14	16	16	17	16	18	16	17	18	17	18	18	18	16	20	18	16	16	17	19	21	20	18	19	18	19	19	20	21	20	19	22	21	23	21	26	27	29	29	32	34	34	0	1	1	3	3	10	2	2	5	1	10	5	7	3	5	3	3	15	10	9	3	27	7	18	8	14	2	21	10	10	37	2	18	25	10	34	2	9	11	1	48	20	18	33	1	14	9	16	1	34	21	8	36	9	33	49	47	28	7	15	44	31	3	44	34	53	10	8	21	30	66	2	53	5	24	50	47	18	16	73	45	74	62	60	49	5	62	47	62	87	89	90	1	1	1	2	1	1	3	3	1	4	1	1	1	4	1	4	4	1	1	1	5	1	4	1	1	2	4	1	2	3	1	5	1	1	3	1	6	3	2	7	1	3	1	1	9	3	3	3	7	2	2	3	1	4	2	2	1	2	4	5	2	1	6	1	4	1	3	4	5	2	1	8	1	7	2	1	2	4	6	1	2	1	2	4	2	7	5	7	5	2	3	1
29500	-522.956998940561448	-521.426904328380033	-1.530094612181374	0.000128889769331	0.000035487169637	0.275329607780568	0.385472871325816	0	2	4	5	6	8	8	8	8	7	9	8	10	11	9	11	10	12	8	10	13	12	14	15	14	10	13	12	12	13	15	14	14	14	14	13	14	14	14	15	16	12	15	16	14	14	16	15	15	17	15	16	15	17	16	18	17	17	18	14	17	19	18	17	19	18	18	18	18	16	20	19	20	17	18	19	19	21	21	20	22	22	20	24	21	25	26	29	29	32	34	35	0	1	2	1	3	3	2	5	10	4	5	2	12	5	12	3	4	26	5	7	9	8	14	9	15	19	15	5	3	10	30	22	36	13	26	1	20	20	21	20	31	20	46	36	5	6	49	5	5	41	5	36	36	10	35	15	36	9	37	36	51	32	3	26	64	1	10	52	45	53	24	5	25	3	1	50	23	53	50	36	72	80	59	70	30	44	73	21	61	34	79	89	1	1	1	2	1	2	3	1	1	2	1	2	1	3	1	4	2	1	1	1	1	3	2	2	4	1	2	2	2	3	1	1	1	2	2	8	2	3	1	2	1	1	1	2	3	3	1	5	5	1	6	1	1	6	1	4	2	3	1	1	1	2	7	2	1	5	5	1	2	1	2	6	3	7	7	1	3	4	1	5	1	2	1	4	5	5	2	8	6	9	9	3
30000	-543.050912867181182	-541.519715517469876	-1.531197349711348	0.000159659764679	0.000043855208111	0.274679147871182	0.398867964628781	0	3	3	4	6	9	6	10	7	7	8	7	10	10	9	10	10	13	11	10	12	10	14	13	13	12	12	13	12	14	15	15	14	13	13	13	14	13	15	14	15	14	15	14	13	16	17	15	15	16	16	16	17	18	15	18	16	18	16	18	17	17	17	18	19	18	19	18	18	17	19	20	19	18	18	20	19	19	21	20	19	21	20	23	23	27	26	29	30	31	33	35	0	1	1	3	4	7	3	3	7	7	9	3	4	2	11	9	6	20	15	4	19	3	20	2	13	6	9	1	20	36	45	8	22	20	16	16	6	10	38	19	42	6	35	24	15	33	43	2	5	37	2	28	51	36	38	32	35	32	40	32	30	5	2	55	36	62	37	3	3	43	64	49	16	35	57	23	55	69	83	35	3	72	50	83	3	77	82	65	87	84	71	71	1	2	2	1	1	1	1	4	1	1	1	3	3	2	1	1	1	1	1	3	1	5	2	6	2	1	2	5	1	1	1	3	1	1	2	2	3	2	1	1	1	2	1	1	2	1	2	5	5	1	6	1	1	2	1	2	2	2	1	2	1	6	6	1	3	1	3	9	7	2	1	3	4	4	1	2	1	1	1	5	8	1	2	2	11	5	3	5	2	2	7	8
30500	-517.843158396694093	-516.432470794972801	-1.410687601721288	0.000151129855273	0.000058028035242	0.383961429313249	0.405641359629696	0	3	4	5	7	7	8	9	6	8	8	7	10	10	10	11	9	13	9	12	12	12	11	15	13	12	12	13	11	14	13	14	13	12	14	13	14	13	14	15	16	16	15	16	14	15	16	13	14	14	17	16	16	18	16	17	14	16	17	16	17	18	17	16	18	18	18	17	19	18	19	19	19	18	18	20	19	20	19	19	21	21	21	24	22	27	26	29	29	31	34	34	0	1	1	2	2	3	9	5	2	6	5	3	5	6	7	11	5	15	1	15	13	13	11	3	12	12	3	5	5	36	11	10	10	16	8	14	23	3	9	3	15	10	18	50	21	36	30	10	3	19	22	49	39	25	31	55	10	26	4	28	26	31	20	39	13	19	41	21	39	30	47	21	65	1	52	13	59	18	41	5	69	30	20	28	55	49	65	76	86	89	85	69	1	2	2	1	1	1	1	2	1	1	1	2	2	2	1	2	1	1	4	1	1	1	2	6	4	3	4	3	2	1	2	3	3	1	3	1	1	5	4	4	2	5	1	1	2	1	1	2	5	3	3	1	1	2	1	1	4	1	4	2	1	2	2	1	6	4	1	2	4	2	2	4	1	8	1	5	1	3	1	4	1	2	6	5	3	6	3	4	1	1	6	7
31000	-559.777021092801533	-558.172623700404984	-1.604397392396520	0.000154107355092	0.000036697740353	0.238131011532905	0.344079448430699	-2	2	4	5	7	9	9	10	7	9	9	7	9	10	9	10	10	12	11	11	13	12	12	15	14	11	13	14	11	13	15	11	14	13	11	12	14	14	15	15	16	16	14	15	14	15	16	14	15	17	17	17	17	17	16	17	16	18	18	17	17	19	19	17	19	19	18	18	18	19	21	20	20	18	18	20	20	20	22	20	21	22	21	22	21	27	26	29	28	30	31	35	0	1	2	2	4	3	5	3	1	12	9	3	9	5	12	3	3	32	5	7	26	13	6	8	21	10	11	5	3	10	35	2	12	5	9	32	11	2	36	13	28	3	3	34	20	27	45	2	13	22	9	8	16	4	17	8	10	57	32	31	35	27	3	11	5	24	14	9	25	57	64	49	48	2	5	44	52	28	26	74	68	55	3	30	13	65	64	50	78	2	62	64	1	3	1	1	1	3	1	3	4	1	1	2	2	2	1	3	3	1	3	1	1	2	2	3	1	1	2	4	5	2	2	5	4	2	2	1	3	9	1	2	1	6	6	2	1	1	2	5	4	2	6	4	2	6	3	2	4	1	4	2	3	3	7	5	6	2	3	6	2	2	2	2	2	7	6	2	1	3	5	1	2	3	6	3	8	3	4	7	4	15	6	6
31500	-484.708306886765797	-483.280173809907978	-1.428133076857792	0.000140192272195	0.000050496956342	0.360197859351622	0.361411244379229	0	2	4	5	6	8	8	9	7	9	9	7	9	10	9	12	10	13	11	11	13	12	13	15	14	12	11	12	12	13	16	15	14	13	12	14	14	14	13	15	16	16	15	13	15	15	16	15	15	15	16	15	15	18	14	18	17	17	17	15	17	17	19	16	20	18	17	17	19	18	20	19	19	15	17	20	17	20	21	21	21	21	22	23	20	26	26	29	28	31	33	35	0	1	2	1	1	9	3	9	3	9	3	5	4	8	5	5	1	4	15	11	19	5	27	1	22	3	2	10	10	9	14	30	35	20	15	23	35	39	15	15	26	5	15	9	3	22	44	5	34	39	37	30	28	62	20	15	3	39	64	26	31	9	15	21	23	26	13	50	40	24	31	50	40	10	16	29	43	61	36	9	3	70	41	77	1	56	33	18	79	1	55	62	1	1	1	3	4	1	2	1	2	1	3	1	2	1	2	4	5	3	1	1	1	2	1	6	1	4	4	2	1	2	4	2	1	1	2	1	1	1	1	2	3	5	3	2	4	2	2	4	1	1	1	1	2	1	2	4	5	1	1	1	1	5	5	2	3	3	3	2	2	2	2	2	3	2	3	5	1	2	3	5	7	2	3	3	8	5	5	8	4	15	12	9
32000	-517.036573776160935	-515.113701411612624	-1.922872364548343	0.000202390682124	0.000030643377809	0.151407058308050	0.425533849591674	-1	2	4	5	6	7	7	10	8	8	10	8	9	11	6	10	9	12	10	11	13	12	13	15	13	13	11	14	13	15	16	12	14	12	14	14	13	15	15	15	16	16	16	16	14	14	14	14	15	17	16	14	16	18	17	19	16	18	18	16	17	17	18	17	19	17	18	16	18	17	18	19	19	19	19	19	19	21	19	21	21	21	19	23	23	27	25	30	29	31	34	34	0	1	2	3	3	5	5	3	5	6	5	2	3	9	1	13	5	4	9	3	14	5	20	20	7	27	9	15	32	9	33	3	7	8	37	32	9	33	22	20	48	9	23	18	9	34	34	34	25	28	33	13	13	15	29	46	21	37	23	2	46	53	64	52	2	9	23	9	34	26	60	46	31	4	35	20	45	5	53	46	64	54	36	65	25	85	80	3	86	87	5	84	1	1	1	1	1	1	1	3	1	1	2	4	2	2	3	1	1	3	2	4	1	3	1	2	3	1	1	3	1	4	1	4	5	1	1	1	2	1	1	2	2	3	2	2	4	1	1	1	1	2	1	2	3	4	2	2	1	3	3	8	1	1	1	2	6	5	2	3	4	2	1	2	1	5	2	4	3	8	1	5	2	1	2	2	6	2	1	13	1	3	11	8
32500	-530.053786604508787	-528.525054102569584	-1.528732501939147	0.000106799106712	0.000029491305829	0.276138132017575	0.349305305605316	0	2	3	5	6	8	8	10	7	9	10	8	10	10	8	10	10	11	10	11	12	12	11	14	13	11	12	13	13	14	14	14	14	12	13	13	14	13	15	14	16	15	13	16	13	14	17	16	15	16	16	16	17	17	17	18	15	17	17	18	17	18	16	17	20	17	19	16	17	19	19	18	20	16	18	19	20	20	21	18	21	20	21	23	23	26	26	30	30	32	33	35	0	1	1	2	3	3	2	15	1	7	2	3	15	9	1	1	1	10	1	16	16	9	11	36	19	10	1	15	18	15	34	26	13	16	19	19	10	26	25	9	43	15	5	35	10	9	3	36	25	21	9	2	39	52	32	22	43	31	14	11	49	63	2	38	60	15	34	3	22	20	64	15	54	3	7	8	40	75	57	25	11	44	50	58	36	20	65	31	87	87	9	87	1	1	2	1	2	3	2	1	3	1	4	3	2	1	4	6	5	1	4	1	1	3	1	1	1	1	6	3	1	3	1	1	3	1	1	1	4	2	1	4	1	2	3	2	2	2	8	2	1	2	4	6	1	1	1	3	1	2	4	5	1	1	5	3	1	4	5	6	3	4	1	5	2	6	5	4	3	1	3	2	4	1	2	4	5	6	3	6	2	4	10	3
33000	-515.219462111717917	-513.618298966105158	-1.601163145612805	0.000159976279256	0.000038317359522	0.239519006822162	0.364512902460120	0	3	3	5	6	7	9	10	7	8	9	8	9	10	8	11	11	12	9	12	12	12	14	12	14	12	10	13	13	14	15	14	14	13	13	13	13	14	15	13	14	16	15	14	14	16	17	15	16	16	14	16	17	17	15	17	15	17	17	16	18	17	18	17	20	17	18	18	17	17	20	19	20	18	18	19	18	19	21	19	22	20	21	23	22	27	24	30	28	28	34	36	0	1	1	3	3	2	9	15	2	4	9	5	9	2	5	3	13	4	3	17	27	2	6	2	29	4	15	1	15	15	13	20	13	13	9	10	1	17	15	3	20	9	18	9	5	41	57	13	44	14	16	5	45	55	30	11	9	14	48	6	34	30	33	43	75	14	5	6	11	44	50	23	48	15	35	54	41	37	57	75	6	74	72	62	39	13	75	74	84	84	3	87	1	2	1	1	2	2	1	2	3	2	1	1	1	3	1	3	2	5	2	1	1	4	4	4	1	4	2	6	3	2	3	1	3	3	3	3	6	2	5	4	1	5	2	4	3	1	1	3	1	4	1	6	2	1	1	4	4	3	1	5	3	1	2	1	2	3	8	4	3	2	2	3	3	5	3	1	1	2	3	1	7	1	1	3	3	7	3	6	2	2	16	6
