step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57
88500	-281.976471278677820	-280.603859615067563	-1.372611663610267	0.000070516158887	0.000033164481764	0.470310383998379	0.788830082170477	0	2	2	6	3	4	5	7	4	6	5	6	6	6	7	7	5	9	10	8	9	8	9	10	10	10	9	10	10	10	12	12	11	13	12	12	14	14	14	14	16	16	16	18	17	17	18	20	20	19	21	22	22	21	24	23	26	0	1	1	3	3	5	1	5	5	5	5	9	6	6	4	5	6	8	10	13	14	14	15	18	20	20	16	20	16	27	25	33	27	28	27	24	27	33	32	36	38	38	36	42	43	41	45	44	46	47	48	49	50	50	51	52	55	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	2	1	2	1	1	1	2	2	2	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1
89000	-314.587591229269037	-313.175430150142802	-1.412161079126263	0.000066532372997	0.000025398371886	0.381744566466656	0.703781187818142	0	2	2	5	4	5	5	6	3	5	7	6	7	6	6	6	7	11	11	8	7	9	8	9	9	9	7	10	9	9	11	10	10	13	13	13	14	13	12	15	15	15	16	17	17	18	18	20	19	19	21	21	21	22	24	24	26	0	1	1	2	3	9	1	5	3	5	16	9	12	9	2	5	6	24	10	6	14	14	4	16	16	21	14	22	11	27	25	27	27	28	33	24	38	33	32	36	38	38	40	42	43	38	45	44	41	45	48	49	50	50	51	52	55	1	2	1	1	1	2	2	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	2	2	2	1	1	1	1	2	1	2	2	2	2	2	1	3	1	1	1	1	1	1	1	4	1	2	1	1	1	1	1	1	2	2	1
89500	-304.113802260551779	-302.648632551747937	-1.465169708803833	0.000073017652090	0.000023504429573	0.321900648681303	0.709706445171395	0	3	2	4	4	5	6	5	4	6	6	6	6	7	8	7	7	10	12	7	8	10	8	8	9	9	9	10	10	10	11	11	11	13	14	11	15	13	15	14	16	15	16	17	17	18	18	18	20	20	22	23	22	22	23	21	25	0	1	1	1	3	9	4	2	3	5	5	9	6	13	5	5	6	4	18	6	14	21	5	11	20	14	14	26	5	27	25	27	27	20	27	24	18	32	33	36	38	38	36	42	43	41	45	38	46	47	48	56	50	50	51	49	51	1	2	1	2	1	1	1	1	1	1	1	1	1	1	3	1	2	3	2	1	1	1	3	1	1	2	1	1	2	1	1	2	2	2	2	2	2	2	2	2	1	1	3	1	1	1	1	2	1	1	2	1	1	1	1	1	1
90000	-349.093453786530006	-347.709224840026252	-1.384228946503771	0.000106221995315	0.000079315170282	0.746692528663488	0.755775610027616	0	3	2	5	3	5	6	5	4	5	5	7	6	8	7	7	6	10	11	7	8	9	7	9	9	9	8	9	10	10	12	11	11	14	15	13	12	13	14	14	17	15	13	18	16	18	17	18	19	19	21	22	23	21	24	21	25	0	1	1	1	3	9	2	5	5	3	2	3	9	6	1	8	6	28	20	10	9	13	11	11	20	15	9	15	15	20	25	27	27	37	30	24	14	19	37	22	38	38	22	42	43	41	45	38	46	47	48	56	50	50	51	49	55	1	2	1	2	1	1	1	1	1	1	1	3	1	2	3	1	1	1	2	1	2	2	1	1	1	1	2	1	1	1	2	1	2	1	2	2	2	1	1	3	2	2	2	2	1	1	1	2	1	1	1	1	2	1	2	1	1
90500	-286.656467975542228	-285.199116463857081	-1.457351511685126	0.000073605472900	0.000024216084069	0.328998417037039	0.808882851650784	1	3	2	5	4	4	5	6	5	5	6	6	7	8	6	8	6	10	11	8	7	10	8	10	10	10	9	11	11	8	12	11	11	12	15	14	14	14	13	15	16	16	16	16	17	18	19	18	20	20	20	23	22	23	23	22	22	0	1	1	5	3	3	2	5	6	5	5	9	9	21	4	8	6	16	10	12	9	21	15	11	20	14	14	20	24	21	25	27	27	19	33	24	33	32	27	36	38	38	40	38	43	38	45	42	46	45	48	56	50	50	51	49	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	3	1	1	2	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	2	1	2
91000	-302.306824574371092	-300.930754236019027	-1.376070338352082	0.000089509953144	0.000041002408201	0.458076524017317	0.740996530538570	1	2	2	5	3	4	5	6	5	7	5	6	6	7	6	8	7	9	10	8	8	9	7	10	10	10	9	10	9	10	12	11	12	11	14	13	13	13	14	14	16	15	16	17	17	18	19	20	21	19	22	21	22	22	24	22	26	0	1	1	1	3	3	2	5	6	12	5	6	9	9	1	3	9	20	10	9	14	14	15	16	9	21	16	20	8	27	25	27	27	28	21	24	27	33	33	36	38	38	36	41	43	41	45	41	46	45	48	46	50	47	51	52	55	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	2	1	4	2	2	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	2	1	2	1	1
91500	-313.586564674766009	-312.215860960275052	-1.370703714490985	0.000066484878286	0.000031779967508	0.478002943327293	0.712967360987460	1	2	2	5	3	4	4	6	4	6	5	5	6	8	7	7	7	9	8	7	6	7	8	10	9	9	9	9	11	9	12	12	11	13	13	13	15	12	14	14	16	14	15	16	17	17	17	19	20	18	20	22	22	22	24	23	25	0	1	1	2	3	3	1	3	3	6	5	9	9	22	4	5	8	10	10	13	12	21	15	18	20	22	16	20	24	21	25	33	27	20	27	24	32	27	33	36	38	38	36	42	43	38	43	44	37	45	48	46	50	50	51	49	51	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	2	2	1	2	1	2	1	1	1	1	3	2	2	2	1	1	1	2	2	2	2	2
92000	-314.842364704028057	-313.378446056973814	-1.463918647054224	0.000089471033140	0.000028899846536	0.323007855412171	0.790979615439750	0	3	2	5	4	3	3	5	4	6	6	6	6	7	8	8	5	7	10	8	8	9	9	9	8	9	9	10	10	10	11	12	12	13	14	13	12	13	15	13	16	16	16	18	17	18	19	20	19	19	22	23	22	22	23	24	25	0	1	1	1	3	3	1	5	6	5	8	9	9	5	4	8	5	1	10	9	14	21	4	11	18	13	20	13	24	27	25	27	27	28	33	24	27	32	37	18	38	38	40	42	43	41	45	44	46	45	48	49	50	50	48	52	51	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	2	1	2	1	1	1	1	2	2	2	1	1	1	2	1	1	2	1	2	2	1	1	1	1	1	1	1	1	3	1	1	2	1	1
92500	-324.377079270613365	-322.961261013387116	-1.415818257226252	0.000064968472778	0.000056032288223	0.862453522874128	0.684985231245424	0	2	3	4	2	5	5	5	4	7	7	7	3	6	6	7	6	9	11	8	9	8	7	9	8	8	9	10	11	7	12	10	11	12	13	14	13	12	14	13	16	15	15	17	17	19	19	19	21	20	21	21	20	22	24	23	25	0	1	5	1	1	9	2	3	2	3	6	4	2	9	4	8	6	16	18	14	14	14	15	20	10	10	14	20	24	9	25	21	27	20	27	40	27	33	32	29	38	38	36	42	43	41	45	44	46	45	48	46	45	50	51	52	55	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	2	1	2	2	2	1	2	1	2	1	3	2	1	1	2	2	2	1	1	2	1	1	1	1	2	1	1
93000	-299.281149215936296	-297.816359604714819	-1.464789611221477	0.000085694027871	0.000027613695051	0.322235933315561	0.796621790907720	0	2	3	5	2	4	5	7	5	6	7	7	6	8	7	5	7	10	11	8	9	9	8	9	10	10	9	11	11	10	12	11	12	12	15	12	13	14	14	14	15	15	16	17	17	17	19	19	19	19	21	23	22	23	24	21	26	0	1	5	2	1	3	2	3	6	3	16	9	6	9	4	3	9	3	18	9	9	6	15	11	10	14	14	20	24	13	25	27	27	12	27	24	32	37	32	36	38	38	40	42	43	38	45	44	46	43	48	56	47	50	51	49	55	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	2	1	1
93500	-301.797977943913963	-300.437129018136602	-1.360848925777374	0.000083705581582	0.000048041260766	0.573931389740741	0.850645727679420	0	1	3	4	1	4	5	5	5	6	6	7	6	8	6	7	7	10	10	8	6	9	8	10	9	9	9	9	11	9	11	8	12	14	14	12	15	12	15	14	17	15	16	16	18	18	16	18	20	19	22	22	22	22	23	23	25	0	1	5	2	1	5	4	3	6	3	8	9	6	21	4	8	6	16	10	12	9	21	15	13	20	14	32	20	24	32	25	21	27	28	32	24	27	32	27	36	39	38	40	38	47	42	40	44	46	45	48	49	50	50	51	52	51	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2	1	2	2	2	1	1	1	1	2	1	2	1	1	1	1	2	1	2	1	1	1	1
94000	-307.690623841243678	-306.161597105077817	-1.529026736165849	0.000079644876518	0.000021979039211	0.275963001914389	0.704461220094706	0	3	1	5	3	5	3	6	2	6	7	6	7	5	6	8	6	10	11	7	8	9	7	8	10	8	10	9	11	9	11	11	12	13	14	13	14	13	15	14	17	15	15	17	18	18	17	19	20	20	20	22	22	22	23	24	25	0	1	1	5	3	9	1	3	3	2	5	9	6	9	4	5	6	28	10	12	14	14	15	11	28	12	8	12	11	26	25	27	32	25	32	29	33	27	33	36	42	38	36	42	47	38	43	44	41	45	48	49	50	50	51	52	51	1	2	1	1	1	1	1	3	1	1	1	2	1	1	1	2	1	1	2	1	1	2	1	1	1	2	2	2	2	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	3	1	1	2	1	1	1	1	2	2	1	3
94500	-323.351236974461642	-321.945699325341707	-1.405537649119951	0.000096385188636	0.000037791392780	0.392087138233917	0.681188398938132	1	2	3	4	2	5	4	7	4	6	6	5	6	7	5	8	7	11	9	8	8	9	8	8	8	9	9	9	10	10	12	11	12	13	13	13	14	13	14	14	16	15	16	16	18	18	19	19	20	19	21	22	23	21	23	24	25	0	1	5	1	1	9	1	3	5	3	4	9	9	6	1	5	6	8	10	9	14	14	15	10	13	8	21	13	24	27	25	27	27	18	27	11	20	32	32	18	38	38	36	38	43	41	45	44	46	45	48	46	50	50	51	52	51	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	2	1	2	2	2	1	2	2	1	1	1	1	2	2	1	2	2	1	1	3	4	3	1	1	1	2	1	1	1	1	1	1	2	2	1	1	2	2	1	2	2	3
95000	-333.851460137502443	-332.484634024716001	-1.366826112786468	0.000074518043570	0.000048686596741	0.653353126416544	0.710591544404054	1	2	3	4	2	5	3	7	4	6	7	7	5	7	6	5	6	10	12	8	9	8	8	10	9	9	9	9	9	9	11	12	12	11	15	11	13	12	14	14	17	15	17	17	18	18	17	20	21	20	22	21	23	21	23	24	25	0	1	5	2	1	9	1	3	5	5	5	6	9	13	2	5	6	23	18	10	14	14	15	11	6	14	22	12	8	14	25	26	27	8	37	24	33	21	38	36	42	38	40	42	47	41	40	44	46	47	48	46	50	50	51	52	51	1	1	1	1	1	1	1	2	1	2	3	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	2	2	1	1	1	3	1	1	1	2	2	1	1	1	2	2	1	2	2	2	2	1	1	1	1
95500	-332.222856691394384	-330.843004391344834	-1.379852300049546	0.000095620303383	0.000042695166729	0.446507333890780	0.808983192007088	0	2	2	4	3	5	4	4	4	6	6	6	5	7	8	7	7	10	11	7	9	8	7	9	9	9	9	10	10	10	12	11	11	14	15	13	14	12	14	13	14	14	16	17	18	17	17	18	20	19	21	22	23	23	24	24	26	0	1	1	5	3	9	2	3	3	8	13	13	5	13	16	8	13	12	16	9	14	14	1	11	16	22	22	16	16	27	25	21	18	28	33	18	33	27	27	29	38	22	40	38	47	41	43	41	46	45	48	49	50	50	51	52	55	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	2	1	1	2	1	1	1	1	2	2	1	1	1	1	2	2	1	2	1	3	2	2	3	1	3	1	1	1	2	1	1	2	1	1	2	1	1	1
96000	-298.029842301274300	-296.666364354365498	-1.363477946908782	0.000066355814588	0.000041407486376	0.624021973560308	0.724727399266971	0	2	2	6	4	3	5	5	4	6	7	5	7	7	6	7	6	10	12	8	9	8	8	9	10	7	9	10	10	9	11	11	11	13	11	14	14	13	13	15	16	15	16	17	18	18	17	19	21	19	21	22	23	21	24	23	25	0	1	1	7	3	3	2	3	6	5	5	9	9	12	2	3	5	10	18	9	22	15	15	11	20	6	14	12	11	13	25	27	27	18	27	11	32	35	33	36	38	38	40	42	47	41	43	44	46	45	48	49	50	50	51	41	51	1	1	1	1	1	1	2	2	1	1	2	1	2	1	2	3	1	2	1	2	1	1	1	1	2	2	1	2	2	1	1	1	1	2	2	3	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	3	2
96500	-293.172741288922509	-291.796983439989447	-1.375757848933070	0.000081821147509	0.000037564738328	0.459107938128121	0.714347103437139	1	2	2	5	3	4	4	5	5	6	6	7	6	7	7	7	6	9	11	8	8	9	9	9	9	9	10	10	11	10	11	10	11	13	15	13	15	14	14	15	16	16	16	17	18	18	17	19	19	19	21	21	22	22	23	23	24	0	1	1	5	3	3	1	5	6	5	8	9	6	6	9	8	9	16	23	13	13	21	10	11	14	14	14	20	24	14	25	14	21	28	33	24	27	27	33	24	38	38	40	41	47	38	43	46	38	47	48	46	45	50	51	49	51	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	2	2	2	2	2	2	1	3	2	1	1	1	1	2	1	1	2	1	1	1	2	1	1	2	1
97000	-303.930103474633029	-302.540287737303800	-1.389815737329206	0.000063788859483	0.000049108570124	0.769861234735833	0.773288618861138	0	2	3	5	2	3	6	5	4	7	7	6	7	7	7	8	5	9	11	9	9	8	8	9	9	8	9	10	11	8	11	12	11	13	14	13	14	14	14	14	16	15	16	16	18	17	17	19	20	20	22	23	22	22	24	24	24	0	1	5	2	1	5	1	3	6	3	4	9	12	9	8	3	9	11	16	9	22	14	15	11	13	6	14	9	24	14	25	27	27	28	13	24	32	33	27	36	38	38	40	42	47	41	43	44	46	45	48	49	50	50	51	49	51	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	3	1	2	1	1	1	1	2	1	3	2	2	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	3	1
97500	-315.608348381505721	-314.175673135336126	-1.432675246169576	0.000104639239743	0.000037121409793	0.354756111417768	0.705168095328875	0	2	2	4	4	4	6	6	5	6	5	7	6	7	6	7	7	10	10	8	8	10	8	9	9	8	9	10	11	9	12	12	12	13	15	12	14	14	15	15	17	16	14	18	18	18	17	20	21	19	21	22	22	21	24	24	25	0	1	1	2	3	3	11	1	6	4	3	9	6	9	4	8	9	9	10	8	9	27	15	8	11	14	13	20	24	21	25	21	22	13	33	18	33	32	33	43	38	38	36	38	47	38	43	46	38	45	48	49	50	50	48	52	55	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	1	1	3	2	1	1	1	1	1	2	1	2	1	1	1	2	2	1	5	2	1	1	1	2	1	1	1	1	3	1	2	2	1	3	1	1	1	1	2	2	2	1
98000	-320.924843331840805	-319.526850677186189	-1.397992654654606	0.000083381488618	0.000033789581905	0.405240809021677	0.658606869022654	0	2	3	6	2	5	4	4	3	7	6	7	5	8	7	7	7	8	10	9	8	7	8	8	9	9	9	11	10	8	11	11	10	13	15	13	15	13	13	14	17	16	15	18	17	19	19	19	20	20	21	21	22	22	23	23	25	0	1	5	8	1	9	1	5	5	8	5	13	9	22	11	5	13	4	10	12	22	6	15	12	18	6	22	20	11	22	25	27	27	28	33	24	32	13	33	36	35	38	40	42	43	42	45	42	38	45	48	41	50	50	51	46	55	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	1	2	2	2	3	2	1	1	2	1	2	1	2	2	2	3	2	1	2	1	1	1	2	2
98500	-289.629662170259905	-288.113952089119550	-1.515710081140360	0.000092979008989	0.000026421476206	0.284166033751395	0.770145675950207	0	2	3	5	4	4	5	6	5	7	6	6	6	7	7	8	7	10	10	6	8	10	7	9	8	9	9	11	11	10	9	11	12	13	14	13	13	13	14	14	16	15	15	17	17	18	18	18	20	19	20	22	21	21	23	23	23	0	1	1	2	3	3	2	3	6	3	3	6	6	9	4	8	6	16	10	9	14	21	4	23	20	14	14	20	24	27	25	27	27	28	27	24	27	27	27	29	38	38	40	35	43	41	45	44	46	45	48	49	50	50	51	52	51	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	2	2	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2
99000	-276.559317892717331	-275.172340928883443	-1.386976963833865	0.000084852899991	0.000036327762048	0.428126346316319	0.899293131273837	0	2	2	4	3	5	5	6	4	6	7	5	5	7	7	7	6	9	12	7	9	8	6	9	10	10	10	10	10	8	12	12	12	14	14	11	15	13	13	13	16	15	15	17	17	18	19	20	20	20	22	21	22	22	23	23	25	0	1	1	2	3	9	4	5	5	5	8	9	9	6	23	8	13	16	16	13	22	14	4	11	18	14	21	20	24	14	25	27	27	28	27	18	32	32	33	36	38	38	36	41	43	38	45	46	46	45	48	49	50	50	51	52	55	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1
99500	-275.596587912563962	-274.227805861234003	-1.368782051329933	0.000080788028520	0.000039319088720	0.486694494718465	0.829192529277286	1	3	2	5	4	4	5	6	5	7	6	7	7	7	7	8	6	10	10	8	8	9	8	9	9	9	9	10	10	10	12	11	12	13	14	13	13	13	13	14	17	16	15	18	16	18	18	19	20	19	22	22	22	22	23	23	25	0	1	1	2	3	2	2	5	6	8	5	9	9	6	4	5	6	8	8	6	14	21	15	16	20	14	14	13	24	21	25	27	27	28	33	18	32	32	32	36	38	38	40	42	43	41	45	44	46	45	48	49	50	50	51	52	51	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	3	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	2
100000	-310.523010285123462	-309.145517360239239	-1.377492924884247	0.000099755546015	0.000071407327649	0.715823134671328	0.749336501895432	1	3	2	5	4	4	6	5	5	7	6	6	6	7	7	6	5	9	10	8	8	9	8	8	9	9	9	10	11	9	11	11	11	13	13	13	13	14	14	14	16	16	15	17	17	18	18	19	20	20	21	22	22	22	23	23	25	0	1	1	1	3	3	1	5	6	11	3	6	4	6	16	8	6	8	20	13	14	21	7	11	6	21	15	20	24	21	25	27	27	5	27	24	27	27	32	36	38	38	40	42	43	41	45	44	41	45	48	46	47	50	51	46	51	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	1	1	1	1	3	2	3	2	2	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	2	2	1
