step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56
62500	-344.729089534793218	-343.011237750534804	-1.717851784258401	0.000135420425957	0.000026832760697	0.198144116795309	0.618752296919847	0	1	4	2	6	9	10	8	10	9	11	10	11	11	12	12	12	13	13	13	14	14	14	14	15	14	14	15	17	16	17	15	17	19	18	17	18	22	19	23	22	24	23	22	22	22	23	25	28	27	27	30	28	30	31	32	0	1	4	2	3	5	5	5	5	8	0	5	9	12	6	11	7	13	14	6	7	13	17	14	13	14	7	12	25	28	17	9	25	31	32	20	33	35	36	23	35	45	27	35	34	39	37	47	48	48	48	50	47	53	52	54	1	1	1	1	1	2	3	1	1	1	1	2	1	1	1	1	1	1	1	3	2	2	1	1	2	2	2	2	1	1	2	2	2	1	2	3	1	2	1	3	2	1	5	2	3	2	2	1	2	1	1	2	3	1	1	1
63000	-354.892871937802681	-353.310017172921903	-1.582854764880770	0.000145509131898	0.000036045417427	0.247719280273794	0.599546210946806	-1	1	4	3	7	8	10	9	9	10	10	12	11	11	12	11	13	13	13	13	13	14	13	15	14	14	13	16	14	15	16	15	16	18	18	18	19	21	20	22	21	21	22	20	22	22	21	24	27	26	27	30	28	31	31	31	0	1	4	2	3	4	6	5	5	8	0	7	9	6	10	11	7	13	14	13	14	9	12	14	17	12	12	19	18	21	27	29	25	12	12	32	33	31	36	34	31	31	42	35	23	36	33	47	48	48	50	48	50	53	48	53	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	2	1	2	1	1	1	2	2	1	1	2	2	1	2	2	2	2	2	2	1	1	3	2	3	2	2	2	1	2	2	2	3	2
63500	-336.863877326769966	-335.263083205011981	-1.600794121757960	0.000124504944406	0.000029841156202	0.239678483006465	0.580509809422975	0	1	3	4	7	9	9	9	9	11	11	10	11	11	13	12	11	12	14	13	14	14	13	14	15	15	14	16	17	15	17	17	17	20	19	17	19	22	20	22	21	23	21	23	22	21	24	22	27	26	26	29	29	30	31	31	0	1	2	3	3	5	5	5	5	8	0	7	9	12	10	11	7	13	12	9	12	8	17	14	8	24	7	24	21	21	17	22	20	31	13	25	33	35	32	34	34	45	35	35	31	36	48	37	48	47	47	48	50	53	50	54	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	2	3	1	2	1	2	1	2	2	2	1	4	2	1	2	2	1	1	1	1	2	2	2	1	2	2	1	1	3	2	1	3	1
64000	-384.430296901318854	-382.732577926013278	-1.697718975305599	0.000141444199936	0.000028886048776	0.204222221828238	0.567687464041840	-1	2	3	4	7	9	9	9	8	10	9	11	11	11	13	12	13	12	13	11	13	14	13	14	14	14	14	17	18	15	18	15	16	19	19	17	16	21	19	23	21	23	23	21	22	23	24	25	27	26	26	29	29	28	32	31	0	1	2	3	2	9	9	5	3	9	0	7	4	5	10	11	8	8	7	5	14	20	14	7	5	14	23	17	24	21	9	9	25	17	23	22	18	17	36	35	31	31	35	34	28	39	37	37	48	48	48	54	50	50	47	54	1	2	1	1	3	1	1	1	4	1	1	1	3	1	1	2	2	2	2	2	1	2	1	3	2	2	1	2	3	1	5	3	1	3	2	1	2	5	1	3	1	2	1	1	2	2	4	4	1	1	1	1	2	1	4	2
64500	-366.318423169255595	-364.500391847839524	-1.818031321416094	0.000152155856625	0.000026235227187	0.172423380661778	0.662243477414615	0	1	4	2	6	8	8	10	8	10	10	12	11	10	12	11	12	12	14	14	14	13	13	14	16	13	14	17	15	16	17	17	17	20	17	16	18	22	19	22	21	23	22	23	21	24	24	26	27	25	27	28	28	28	31	32	0	1	4	2	1	4	5	9	5	6	0	7	9	6	10	11	7	13	12	13	26	6	7	14	13	14	5	19	17	12	12	13	6	17	23	20	20	45	36	31	33	40	31	34	31	36	33	50	48	37	48	48	48	47	53	52	1	1	1	1	3	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	2	2	2	2	3	2	1	2	2	2	5	4	2	1	2	1	1	2	2	1	2	2	3	4	3	1	1	4	1	1	1	2	2	2
65000	-360.327839074896474	-358.793706754004972	-1.534132320891516	0.000101160213118	0.000027613249868	0.272965516940467	0.565328554588592	-1	1	4	3	7	9	8	10	9	10	11	11	12	11	13	12	12	11	13	13	14	12	14	15	15	13	14	16	16	16	16	16	16	20	18	17	18	22	20	22	22	23	22	21	21	21	23	26	27	26	25	29	28	30	31	32	0	1	4	2	3	3	5	9	5	6	0	7	9	7	10	11	12	9	7	7	26	5	17	7	9	12	12	19	6	6	7	20	18	23	23	29	33	35	29	45	31	43	22	35	35	36	37	51	50	47	47	53	48	50	54	54	1	1	1	1	2	2	1	1	1	1	1	2	1	2	1	1	1	1	2	3	1	3	1	3	2	1	1	2	4	3	4	2	3	4	3	1	1	1	3	1	3	1	5	2	2	2	2	1	1	2	1	1	1	2	1	2
65500	-352.087518411361657	-350.581093960874455	-1.506424450487191	0.000149927356694	0.000043516130857	0.290248102925453	0.615092919872365	-1	1	3	4	6	9	9	9	8	11	10	11	11	11	12	12	11	11	14	13	14	14	14	13	14	14	15	16	16	16	18	17	16	20	17	18	19	22	19	23	21	23	20	21	22	23	24	23	27	26	26	30	28	30	30	31	0	1	2	3	3	3	5	9	5	8	0	5	8	7	12	11	7	9	7	13	12	20	13	17	20	12	24	19	24	26	35	29	12	12	27	12	36	34	12	31	35	43	31	35	34	39	39	37	48	48	48	53	50	53	53	54	1	1	1	1	1	2	1	1	1	1	1	3	1	1	1	1	2	2	1	1	1	1	2	1	1	2	1	2	1	1	1	1	2	4	1	2	1	1	3	2	1	2	1	2	1	2	3	1	3	1	1	1	1	1	1	1
66000	-400.592862685608679	-399.070097771919734	-1.522764913688958	0.000176643948041	0.000049415847101	0.279748316594108	0.561515547238389	0	2	3	4	7	9	7	8	10	11	10	11	11	9	12	12	13	11	13	13	13	12	11	14	16	15	13	16	17	16	18	17	16	21	17	17	18	22	19	22	19	21	23	22	21	23	23	24	26	27	27	29	29	29	31	32	0	1	2	3	2	7	3	5	6	5	0	14	9	5	6	11	9	5	15	6	14	8	7	14	9	9	12	19	26	12	27	25	18	20	27	20	20	45	13	24	35	19	23	35	35	36	37	37	47	48	49	50	50	50	47	54	1	1	1	1	2	1	2	1	1	2	1	1	1	1	2	1	1	2	1	1	2	2	2	1	2	2	1	2	1	2	3	1	2	4	2	2	2	1	4	5	1	4	5	3	2	4	2	3	2	1	1	1	1	1	3	2
66500	-357.092915238038813	-355.503599115032898	-1.589316123005936	0.000164260497439	0.000040203774811	0.244756197854843	0.637673582418592	-1	1	3	4	6	9	9	8	8	10	10	11	12	10	13	12	10	10	13	13	14	14	13	14	15	14	15	17	17	14	15	17	15	21	17	17	19	22	19	23	21	23	22	22	20	23	23	26	27	27	26	29	29	30	31	32	0	1	2	3	3	5	8	5	5	8	0	18	18	7	10	11	8	9	7	13	14	6	17	14	20	14	7	26	13	14	12	22	20	35	23	20	33	34	36	34	45	34	35	27	31	36	37	47	37	47	47	48	48	49	53	49	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	2	1	2	2	1	2	3	2	1	1	3	2	2	2	1	1	2	1	1	2	2	2	2	2	2	2	3	2	1	1	2	1	3
67000	-340.743631580874876	-339.025376857681181	-1.718254723193697	0.000159905701290	0.000031665499194	0.198026079984798	0.676811085462272	-2	0	2	4	7	8	9	10	10	11	10	11	12	10	13	11	12	12	13	14	12	13	14	12	16	14	14	15	17	16	16	15	17	20	18	17	19	21	19	21	22	24	19	23	22	23	24	25	27	27	27	29	26	30	31	30	0	1	2	3	1	3	6	6	5	5	0	7	9	7	10	11	7	9	14	9	14	10	17	14	20	21	17	19	17	21	12	20	20	19	27	32	33	35	36	35	34	34	17	43	43	39	37	47	48	48	47	50	47	50	47	50	1	1	1	1	3	2	1	1	1	2	1	2	1	1	2	1	2	1	2	2	1	1	1	1	1	1	1	1	3	2	3	1	1	4	1	1	1	1	1	2	1	2	3	2	1	2	2	1	1	2	2	1	1	1	3	1
67500	-371.983470892642231	-370.477454335380230	-1.506016557261985	0.000140962599025	0.000040952830904	0.290522671881526	0.488315615282567	0	1	4	3	6	9	10	10	10	11	10	11	11	10	12	12	12	12	13	14	13	14	13	14	15	15	14	17	18	17	17	16	17	19	18	17	19	20	19	22	22	23	22	21	21	24	25	25	26	27	27	30	28	28	30	31	0	1	4	2	3	5	5	5	5	6	0	6	6	5	7	11	9	7	12	5	9	13	9	17	5	7	9	19	13	24	12	9	32	31	7	22	32	9	32	34	20	40	28	38	35	36	37	37	37	48	49	54	50	48	49	54	1	1	1	1	1	2	2	2	3	1	1	1	1	2	1	1	1	1	1	5	2	2	2	1	4	4	2	2	4	2	3	3	1	1	5	2	2	5	2	2	3	1	3	1	2	2	3	2	3	1	1	2	1	1	1	2
68000	-359.620622030774825	-358.164990916248371	-1.455631114526453	0.000126276481061	0.000041749524220	0.330619952891349	0.580668097654185	-1	1	3	2	5	9	10	9	9	11	10	12	11	10	12	12	11	13	14	13	13	14	14	14	15	15	14	17	18	16	17	17	16	21	19	17	19	20	19	23	20	23	22	22	23	23	23	25	25	26	27	29	25	31	29	31	0	1	4	2	3	3	9	5	3	8	0	7	8	9	6	11	5	13	7	13	6	8	6	14	20	21	12	19	32	24	23	33	24	35	31	33	33	35	36	34	35	28	31	38	34	36	33	37	37	49	48	49	37	52	50	50	1	1	1	1	1	4	1	2	2	1	1	1	1	1	1	2	3	1	2	1	2	2	2	2	1	1	2	2	1	1	2	1	1	1	1	1	3	1	1	1	1	2	2	1	1	3	4	2	3	1	1	2	3	1	1	2
68500	-348.383789224538418	-346.924610968887805	-1.459178255650601	0.000103998361750	0.000034038764809	0.327300971248894	0.664033888099085	-1	1	2	3	6	7	9	7	8	9	8	11	11	11	11	10	13	12	14	12	13	14	13	14	13	15	15	16	17	16	17	17	14	20	18	16	19	21	19	21	21	23	22	21	22	23	24	26	27	25	27	28	28	30	31	29	0	1	2	3	3	4	5	5	5	8	0	7	5	5	10	11	20	9	12	9	14	18	14	21	9	21	17	19	25	24	17	20	13	35	23	18	33	35	36	34	34	35	34	35	34	36	37	37	47	47	47	50	50	53	56	48	1	1	1	1	2	2	2	1	1	2	1	1	3	2	2	1	1	2	1	2	1	1	1	1	2	1	1	1	3	1	2	2	2	1	2	2	3	2	2	1	1	2	1	2	1	3	3	4	2	1	2	2	2	2	1	1
69000	-351.301784080704238	-349.706999745758935	-1.594784334945317	0.000164209574449	0.000039789346033	0.242308319515354	0.552963264206329	-1	1	2	4	6	8	9	10	8	11	10	10	11	10	13	12	12	13	13	14	13	14	14	14	15	13	15	16	18	17	18	16	16	19	18	18	18	21	19	21	21	24	20	22	23	22	23	26	27	26	27	29	28	31	32	31	0	1	2	3	4	5	5	9	5	8	0	7	9	7	10	11	12	9	7	18	14	6	18	14	7	14	18	19	20	26	17	24	13	35	17	32	33	35	29	34	23	43	34	35	34	36	33	47	47	47	48	50	50	53	52	50	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	2	1	2	3	2	1	2	2	2	3	1	2	1	3	1	1	2	1	2	4	2	1	2	2	2	4	1	2	1	1	2	1	2	1	4
69500	-393.345868668511514	-391.810966761430109	-1.534901907081417	0.000128158838801	0.000034925891362	0.272520348094880	0.508549266965127	-4	1	3	4	5	6	9	8	8	10	7	11	11	9	12	11	12	11	13	12	14	14	10	14	15	14	15	16	18	16	16	16	17	20	18	16	19	20	20	21	21	23	21	20	22	24	24	26	28	25	26	29	27	31	31	30	0	1	2	3	3	5	9	6	6	8	0	7	8	6	13	11	23	6	7	9	14	20	7	12	13	18	12	17	36	21	17	20	9	31	27	18	20	35	33	38	34	34	23	35	35	39	33	37	47	37	33	50	50	50	48	47	1	2	1	1	1	1	1	1	1	1	1	1	3	1	1	2	2	4	2	2	2	1	1	2	2	2	2	2	1	1	2	2	5	2	2	2	4	2	1	1	1	2	4	1	1	3	3	4	2	2	3	2	2	3	2	3
70000	-359.815112354863459	-358.339311952975379	-1.475800401888063	0.000137907249421	0.000043150111321	0.312892262750343	0.618706020792443	-1	1	3	4	7	10	9	8	10	10	10	11	11	11	12	11	12	13	13	14	13	14	13	13	15	15	15	17	16	17	18	15	16	21	18	17	18	20	19	23	22	23	22	20	23	24	24	26	28	27	24	30	28	31	32	31	0	1	2	2	4	5	4	4	8	8	0	7	9	7	10	11	7	13	7	13	14	13	17	14	20	14	23	24	20	26	19	20	13	27	23	32	18	35	36	43	35	34	35	35	35	36	31	51	50	47	33	50	48	47	50	48	1	1	1	1	2	1	2	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	2	1	3	1	1	2	1	4	3	2	1	2	1	1	1	2	1	2	1	2	3	2	1	1	2	3	2	1	2	3	3
70500	-356.163372914308013	-354.479708043982725	-1.683664870325304	0.000181076608784	0.000037788458279	0.208687684914383	0.522097016837532	-1	1	4	3	5	10	10	9	8	10	9	11	12	11	12	11	11	12	13	13	13	15	14	14	15	13	15	16	17	15	17	16	16	20	19	18	19	20	20	22	21	23	22	22	22	24	24	25	27	26	27	29	28	31	30	29	0	1	1	2	4	8	8	5	4	9	0	7	6	7	10	11	7	4	17	13	14	6	9	14	13	14	7	19	23	21	14	20	20	23	31	32	33	31	36	12	18	35	22	34	7	36	37	37	48	47	48	50	50	53	56	47	1	2	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	4	1	1	1	3	3	2	2	1	3	1	1	1	3	2	2	3	1	1	1	2	1	5	5	2	3	2	6	3	2	3	1	1	1	2	2	1	1	2
71000	-304.502526648638366	-302.888202564173525	-1.614324084464857	0.000144231228048	0.000033746700531	0.233976379372492	0.698881337242587	-1	1	3	4	6	8	9	9	10	10	9	11	11	10	12	11	12	13	13	13	13	13	14	14	16	14	14	15	17	16	18	15	17	18	19	17	19	21	19	23	21	23	23	22	22	22	24	25	28	27	26	28	28	31	31	30	0	1	2	3	4	4	5	4	5	8	0	7	8	7	10	11	12	13	12	13	12	6	17	14	32	9	7	19	25	24	23	9	32	23	23	32	33	35	36	35	35	35	31	35	31	39	33	37	48	48	48	47	50	56	53	53	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	2	2	1	2	2	1	1	1	1	2	1	2	2	1	2	1	3	3	1	1	1	2	1	1	2	1
71500	-378.085156439889829	-376.367621540450784	-1.717534899439026	0.000152993483133	0.000030328975418	0.198237041193714	0.529307373648976	-1	0	4	3	7	8	10	8	10	9	9	11	11	10	12	12	12	11	13	13	14	14	12	14	14	14	15	16	17	16	16	17	16	21	18	18	19	21	19	22	21	23	23	22	23	23	23	26	27	25	26	29	28	30	31	32	0	1	2	2	3	3	8	3	5	8	0	7	8	8	10	11	7	5	23	5	14	20	9	20	9	8	19	24	6	24	17	13	18	17	23	31	33	35	36	38	31	34	34	29	40	39	32	37	37	47	50	53	48	52	51	50	1	1	3	2	1	2	1	2	2	1	1	1	2	1	1	2	1	3	1	2	2	1	1	1	2	2	2	1	5	1	3	3	3	3	3	2	2	2	1	1	3	1	1	2	1	2	3	3	4	1	1	1	1	1	3	4
72000	-396.697662539815838	-395.094537908455379	-1.603124631360479	0.000199337957447	0.000047577018117	0.238675156132352	0.540407936563005	-1	1	4	2	6	9	9	9	10	10	10	12	12	11	12	12	13	13	11	14	13	14	13	14	12	14	15	16	17	16	17	14	16	21	18	17	18	19	19	19	21	23	22	22	23	23	21	25	27	26	26	29	28	30	32	31	0	1	4	2	3	4	4	5	8	6	0	8	9	8	8	11	8	8	8	10	14	6	6	14	6	25	19	24	23	14	20	13	22	31	23	23	33	17	24	26	31	35	20	31	34	22	39	47	48	46	48	48	48	47	52	53	1	2	1	1	1	3	3	2	1	1	1	2	1	1	2	1	2	3	2	2	1	2	2	2	2	2	1	1	2	3	2	2	2	2	3	2	1	3	2	2	2	2	5	2	1	5	1	2	1	1	1	2	2	4	2	1
72500	-366.467467814972224	-365.036168843913742	-1.431298971058480	0.000133175459918	0.000047460755363	0.356377634380861	0.609676731726518	-1	2	3	3	7	9	9	9	10	10	10	11	12	10	11	12	12	13	14	13	14	14	13	12	15	14	14	16	15	16	16	15	17	19	18	17	18	22	19	22	20	23	20	21	22	21	22	24	26	26	26	29	25	30	31	31	0	1	2	1	2	5	5	5	6	5	0	7	9	7	5	11	5	9	7	9	14	13	5	14	9	24	17	21	6	21	19	20	24	35	31	20	33	23	36	34	35	43	31	35	35	33	33	37	53	47	53	47	33	53	50	53	1	2	1	2	2	1	1	1	1	2	1	1	1	1	2	1	3	1	2	2	2	1	2	2	3	2	1	2	3	1	1	1	3	1	1	2	1	5	1	1	1	2	2	2	2	2	2	2	1	2	1	3	4	2	4	3
73000	-384.781860341915888	-383.259049429157699	-1.522810912758180	0.000131600851518	0.000036811397470	0.279720055347630	0.589232273049516	0	2	4	4	7	10	10	8	9	11	9	11	11	9	12	11	12	12	13	13	12	15	14	14	16	15	14	17	16	15	17	15	16	20	19	17	18	18	20	23	21	23	22	23	22	23	24	26	26	27	27	29	28	28	30	32	0	1	2	2	2	3	8	4	5	5	0	7	9	5	8	11	7	13	15	13	5	9	17	14	10	14	6	19	10	21	19	8	6	7	23	33	33	27	32	38	35	43	28	35	31	32	37	33	47	47	47	50	37	50	48	54	1	1	1	1	3	4	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	3	1	2	2	2	1	2	2	1	2	3	3	5	4	1	1	2	2	2	1	1	1	2	2	5	3	4	1	2	2	2	5	1	2	2
73500	-363.419738765856835	-361.839379410881349	-1.580359354975469	0.000156465858750	0.000038941983888	0.248884863441322	0.590421334817603	-2	1	2	4	6	9	9	9	8	11	10	10	11	10	13	12	12	12	14	13	12	14	11	14	15	13	14	17	18	16	16	15	17	20	18	17	18	21	18	21	21	23	22	23	20	22	24	24	25	25	26	28	28	31	31	29	0	1	2	3	3	3	5	5	5	9	0	5	9	7	13	11	8	6	17	8	14	7	8	21	18	21	8	19	31	26	22	13	25	35	31	22	32	35	32	31	35	45	45	41	17	39	33	37	37	37	50	48	47	56	50	53	1	2	1	1	2	3	2	2	1	1	1	2	2	1	1	2	1	2	1	2	1	2	1	1	2	1	2	1	1	2	1	2	1	1	1	1	1	2	2	3	2	2	1	1	3	2	3	3	3	3	1	2	2	2	2	1
74000	-373.456559323690897	-371.640160981586291	-1.816398342104597	0.000143001203008	0.000024709487341	0.172792164130542	0.539620586290941	0	1	3	3	6	8	10	9	9	10	10	11	12	11	13	11	12	12	14	13	13	14	13	15	14	15	13	16	17	15	18	15	16	20	19	17	18	21	18	23	21	24	23	23	21	23	24	26	27	26	26	28	29	29	28	30	0	1	2	1	3	3	5	5	5	6	0	7	9	7	10	11	7	5	14	9	12	23	12	14	13	6	17	24	20	14	24	13	32	27	17	32	33	35	36	34	17	43	35	31	35	39	33	33	47	47	47	50	50	47	50	52	1	1	1	3	2	2	1	1	1	1	1	1	2	1	1	1	2	3	2	2	1	1	2	2	1	4	1	1	2	2	1	1	1	5	3	1	1	1	1	2	3	1	2	3	1	3	4	4	1	1	1	1	1	2	1	1
74500	-409.385999513873571	-407.872202791193104	-1.513796722680439	0.000170954092690	0.000048789207658	0.285393621704631	0.504969250614352	0	1	3	3	6	8	8	10	10	11	8	11	11	10	12	12	11	12	12	14	12	13	13	13	16	14	14	16	15	16	17	16	16	19	17	18	18	22	18	22	22	23	22	21	22	22	24	25	27	26	27	30	29	30	32	31	0	1	2	2	4	4	5	6	6	9	0	8	9	5	8	11	14	9	7	13	7	9	6	18	13	21	5	19	20	21	9	9	7	27	23	28	31	31	29	20	34	17	22	34	31	36	37	37	47	48	50	50	50	50	54	47	1	1	1	1	2	3	2	2	1	1	1	1	1	2	2	2	1	2	1	1	2	1	2	1	3	1	3	2	1	2	4	2	5	2	3	1	1	3	1	3	2	6	3	1	3	3	3	3	1	1	1	2	2	1	1	3
75000	-391.551614067040475	-389.925966861268819	-1.625647205771644	0.000185097366090	0.000042465235253	0.229421067141853	0.605869436615141	-1	2	4	3	7	6	8	9	10	11	8	11	11	10	11	11	12	12	13	14	13	12	13	15	15	15	14	17	17	17	18	16	16	18	18	18	18	21	20	20	21	24	22	22	20	22	24	25	27	26	25	27	26	30	32	31	0	1	4	2	6	4	6	6	8	8	0	7	8	7	8	11	7	13	12	7	17	13	9	12	18	20	7	19	18	14	24	13	12	19	27	25	33	35	36	35	31	31	29	23	29	36	37	33	50	48	47	50	47	53	52	54	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	3	1	1	2	2	2	1	4	2	3	4	2	1	2	3	2	2	1	2	1	2	2	3	2	4	3	2	3	5	1	1	1	1	1	1	3	1
75500	-317.882919277480426	-316.323230781371649	-1.559688496108768	0.000131729237224	0.000034122009740	0.259031407598369	0.685859260745639	-1	1	2	4	6	7	10	8	9	11	9	12	11	11	13	11	12	12	13	14	13	11	14	14	15	15	15	17	18	17	17	16	17	20	19	17	18	22	19	22	21	24	22	23	22	23	24	23	26	25	26	29	28	30	32	32	0	1	2	3	4	5	9	5	6	8	0	7	9	7	10	11	7	9	7	13	14	9	17	14	20	14	17	19	24	26	27	20	18	31	27	32	32	35	36	34	35	40	27	35	34	36	37	37	37	48	48	48	50	53	53	54	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	1	2	2	2	2	1	1	1	3	1	2	1	1	2	1	1	1	1	3	2	1	3	3	2	3	2	1	2	1	1	2	1
76000	-358.579654997974956	-356.774915872303097	-1.804739125671856	0.000096384991365	0.000016912481754	0.175468000921712	0.513022431401708	0	1	3	4	6	8	8	9	10	11	9	12	11	10	11	10	12	12	13	14	13	14	13	14	16	15	13	16	17	17	18	17	17	19	18	18	18	19	20	20	22	23	22	22	23	23	24	26	28	27	26	29	28	31	30	31	0	1	2	3	4	5	5	3	6	8	0	7	6	8	8	11	7	6	14	9	14	18	12	14	20	21	7	8	25	24	23	20	8	35	27	9	33	35	33	23	40	31	17	34	31	36	33	47	47	47	47	50	50	52	53	50	1	1	1	1	1	2	1	4	2	1	1	2	1	1	1	1	2	2	2	2	1	2	1	2	1	1	2	3	1	1	3	2	4	1	3	4	1	1	2	3	2	3	3	1	3	3	3	1	2	2	2	1	1	1	1	2
76500	-355.773064482719633	-354.225522490389949	-1.547541992329688	0.000152932325457	0.000040594980792	0.265444082344257	0.605388071222816	-2	0	2	3	6	9	8	10	9	10	10	10	10	10	12	12	12	11	13	14	13	14	14	14	16	15	14	16	15	16	16	16	15	20	19	17	18	21	20	22	21	23	20	22	22	24	24	25	26	26	26	30	29	30	31	32	0	1	2	3	4	3	5	9	7	6	0	7	6	6	10	11	12	6	6	9	6	9	17	14	18	14	17	19	8	21	17	9	9	29	23	32	32	34	36	35	23	41	31	35	34	39	37	37	48	47	47	50	48	53	53	53	1	1	1	1	2	3	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	3	1	2	2	3	1	2	2	1	1	2	2	2	2	1	1	1	2	2	4	1	3	1	1	3	3	4	1	1	1	1	2	1	1	3
77000	-378.715577380581294	-376.881927479861702	-1.833649900719613	0.000139451173674	0.000023562749422	0.168967738320960	0.541264368326312	-2	0	2	4	6	10	9	9	8	9	9	10	11	11	12	11	12	13	14	14	12	13	13	13	15	15	15	17	17	16	17	15	15	21	19	18	18	22	19	22	21	20	22	23	23	23	24	26	28	27	27	30	29	30	32	31	0	1	2	3	4	9	9	4	1	5	0	7	5	7	8	11	13	13	17	9	14	13	17	5	5	21	23	19	24	25	17	24	24	23	31	25	33	35	25	35	31	25	42	34	40	39	37	47	47	48	48	50	50	48	54	50	1	1	1	1	1	1	1	3	4	1	1	1	2	1	1	1	1	2	1	3	1	1	1	4	5	2	1	2	1	1	2	1	1	6	1	2	2	2	3	2	1	3	1	2	1	3	3	2	2	1	1	2	1	2	1	2
77500	-365.634840596660069	-364.070655989112254	-1.564184607547801	0.000180666724189	0.000046385464621	0.256746032392049	0.615672701018780	-1	2	3	3	7	9	8	8	9	11	10	10	11	10	12	12	12	12	12	13	12	15	13	15	15	14	15	14	17	16	17	17	15	20	18	17	18	22	19	21	22	23	22	23	21	21	24	25	26	26	26	30	29	28	31	32	0	1	1	2	4	4	3	3	5	9	0	5	9	7	5	11	5	13	12	13	12	13	12	12	9	14	20	12	24	21	17	9	8	25	31	33	25	34	36	24	34	29	40	34	27	33	32	47	47	48	47	47	50	50	52	54	1	1	2	1	2	3	2	3	1	1	1	1	1	2	3	1	2	1	1	2	1	2	1	2	3	2	1	2	1	1	2	4	2	2	1	1	2	1	1	3	1	2	1	2	3	3	3	1	1	1	1	3	1	1	1	2
78000	-373.529832725165079	-371.937807641127961	-1.592025084037138	0.000185215618348	0.000045106822933	0.243536821223007	0.634616625028651	-1	1	3	4	6	9	8	10	10	10	11	11	10	11	13	12	11	11	12	13	12	15	13	14	15	15	13	16	18	14	15	16	17	19	19	17	19	20	19	21	21	22	20	22	23	23	24	25	24	27	26	28	28	30	30	32	0	1	2	3	3	5	4	6	5	6	0	13	5	9	10	11	9	7	7	8	7	15	17	14	8	14	21	12	36	14	21	20	32	23	31	20	33	34	29	25	43	31	31	35	42	39	39	49	37	48	49	47	47	50	49	54	1	1	1	1	1	2	3	1	2	1	1	1	2	1	2	1	1	1	2	1	2	1	1	2	2	1	1	2	1	1	1	1	1	3	3	2	1	1	1	3	1	2	4	2	1	2	2	1	2	1	1	2	1	1	3	1
