step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75
58500	-580.031505623324506	-579.098080978772828	-0.933424644551707	0.000109984206791	0.000037193306445	0.338169520249515	0.997064229263055	-2	2	5	5	9	9	1	11	9	8	13	18	7	14	18	13	6	11	9	14	17	7	21	15	32	14	21	20	24	17	26	21	23	27	24	25	27	30	29	30	27	29	30	25	33	34	28	22	33	32	37	34	36	39	42	43	39	44	34	39	35	41	44	42	48	48	51	50	54	55	54	56	58	54	64	0	1	7	1	3	2	1	13	1	1	7	18	2	5	8	2	1	4	13	13	3	2	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	39	41	21	26	36	41	46	41	37	45	47	49	40	62	43	49	41	61	62	59	62	63	63	52	58	58	58	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
59000	-567.904999917755390	-564.758692562705164	-3.146307355050198	0.000132105925467	0.000044579382175	0.337451798752984	0.993888745027630	-2	5	9	7	11	1	4	14	17	10	11	20	6	15	17	11	16	13	15	15	14	16	20	15	28	22	20	25	21	23	27	23	23	25	22	26	22	31	29	28	29	29	30	27	30	32	31	28	31	38	34	37	33	34	38	45	41	44	38	39	35	38	43	47	49	50	52	56	51	54	50	56	64	57	70	0	1	7	6	3	1	6	13	2	2	7	18	6	5	8	2	6	4	13	13	3	6	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	26	41	21	26	36	41	46	41	37	45	47	49	40	62	28	49	41	61	62	59	62	63	63	52	58	58	62	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
59500	-564.520630042563994	-563.276439435819952	-1.244190606744074	0.000113198155166	0.000039559285939	0.349469352046128	0.988950667717382	-1	3	8	8	11	9	4	14	16	12	12	20	11	16	16	13	15	16	19	16	18	14	21	12	27	21	20	22	22	24	23	27	23	25	19	23	24	28	25	29	28	26	32	29	30	32	29	28	33	37	34	36	36	35	39	44	40	42	39	40	33	37	46	48	49	49	55	51	50	47	51	52	59	59	66	0	1	7	2	3	1	1	13	6	2	7	18	2	5	8	2	2	4	13	13	3	6	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	39	41	21	26	36	41	46	41	37	45	47	49	40	62	43	49	41	61	62	59	58	63	63	52	62	58	58	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
60000	-562.747420402884018	-559.984694229865340	-2.762726173018689	0.000126679932125	0.000029991332340	0.236748882297228	0.999698293258869	-3	9	7	13	11	3	4	13	13	13	12	22	11	15	17	12	8	18	17	14	15	16	21	18	30	15	19	23	21	25	22	23	24	25	21	28	30	25	26	28	29	28	28	27	29	34	26	33	33	35	37	38	38	37	35	39	39	44	34	39	36	39	44	43	48	50	52	55	47	52	50	55	60	45	66	0	6	7	6	3	1	1	13	2	6	7	18	6	5	8	2	6	4	13	13	3	2	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	26	41	21	39	36	41	46	41	37	45	47	49	40	62	43	49	41	61	62	59	58	63	63	52	62	58	62	66	68	49	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
60500	-567.759969724038683	-565.411393039568679	-2.348576684469974	0.000123542106870	0.000035786024081	0.289666616406751	0.997147872508104	-2	3	9	9	14	2	7	13	18	13	13	17	10	16	16	15	7	15	17	15	18	17	20	14	28	16	19	23	21	24	26	24	24	22	21	25	27	26	27	28	29	30	29	30	31	32	30	24	30	36	36	33	36	36	38	39	40	43	37	35	33	40	46	44	50	51	55	50	50	54	48	54	60	53	69	0	1	7	2	3	1	6	13	6	2	7	18	6	5	8	1	1	4	13	13	3	2	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	39	41	21	26	36	41	46	41	37	45	47	49	40	62	43	49	41	61	62	59	58	63	63	52	58	58	62	66	68	49	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
61000	-576.385444777663565	-574.311654854297217	-2.073789923366337	0.000121578493909	0.000043683389937	0.359301949980444	0.991833111127242	0	10	11	7	14	3	3	11	6	13	8	19	7	16	16	14	16	14	16	18	20	17	21	12	31	12	21	23	24	23	23	22	24	26	21	25	30	26	20	25	26	25	33	30	30	31	26	31	32	31	35	37	39	37	37	41	43	43	34	37	36	40	46	40	49	49	50	52	54	48	44	55	60	53	65	0	6	7	6	3	1	1	13	6	1	7	18	1	5	8	6	2	4	13	13	3	2	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	39	41	21	39	36	41	46	41	37	45	47	49	40	62	28	49	41	61	58	59	62	63	63	52	58	62	62	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
61500	-571.362877325890622	-567.595774691646852	-3.767102634243769	0.000138157708428	0.000044584479732	0.322707145620017	0.990653861955978	-7	-1	7	12	10	7	2	15	14	10	10	23	11	12	18	8	15	17	17	13	17	8	22	17	29	20	21	21	17	16	26	24	26	25	24	25	29	24	27	29	29	28	28	30	28	33	30	32	31	34	36	35	38	36	37	37	42	45	41	39	35	39	46	48	47	49	56	51	43	49	54	53	60	48	67	0	1	7	6	3	1	1	13	6	1	7	18	6	5	8	2	1	4	13	13	3	2	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	26	41	21	39	36	41	46	41	37	45	47	49	40	62	43	49	41	61	62	59	62	63	63	52	62	58	58	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
62000	-564.854080317754438	-560.545714853269942	-4.308365464484488	0.000143440758883	0.000044716804560	0.311744060110650	0.993306021284217	-6	5	11	8	13	1	7	14	12	15	13	21	10	16	18	12	11	16	17	15	17	11	21	21	30	18	24	25	20	20	23	25	25	27	21	27	23	22	25	30	28	28	28	31	33	34	27	31	35	38	36	36	32	36	38	42	39	44	41	40	37	41	46	47	50	50	56	56	55	50	46	55	62	49	68	0	6	7	2	3	1	6	13	6	2	7	18	2	5	8	2	1	4	13	13	3	1	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	39	41	21	26	36	41	46	41	37	45	47	49	40	62	43	49	41	61	62	59	58	63	63	52	58	58	62	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
62500	-583.074638665209818	-579.046722905661454	-4.027915759548417	0.000140166631575	0.000039090120732	0.278883214164466	0.994765692255955	-7	7	7	10	12	-2	1	11	11	1	11	18	9	15	16	14	10	13	14	15	17	14	19	16	32	18	17	18	19	17	24	24	23	24	18	23	26	20	25	29	26	29	32	27	30	31	32	29	36	39	35	36	36	38	40	41	43	43	30	40	37	39	46	45	47	50	56	51	51	48	53	56	60	48	68	0	6	7	2	3	1	6	13	6	6	7	18	6	5	8	2	6	4	13	13	3	2	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	39	41	21	39	36	41	46	41	37	45	47	49	40	62	28	49	41	61	58	59	58	63	63	52	58	62	58	66	68	49	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
63000	-572.985797094989039	-571.396683116125246	-1.589113978863804	0.000116700000568	0.000041487131659	0.355502411803478	0.984614983081645	-1	8	10	5	12	5	5	14	12	11	11	21	10	15	17	10	14	11	19	20	18	15	19	15	28	23	18	24	21	20	24	23	22	21	22	27	35	27	28	31	27	25	32	25	30	34	26	30	33	35	38	35	41	39	31	43	44	43	38	43	31	36	44	42	52	51	47	47	49	54	55	53	58	55	64	0	1	7	1	3	1	1	13	6	1	7	18	6	5	8	6	6	4	13	13	3	2	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	26	41	21	26	36	41	46	41	37	45	21	49	40	62	43	49	41	61	62	59	58	63	63	52	58	58	58	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
63500	-574.952485597240297	-571.819309120499838	-3.133176476740403	0.000131797259841	0.000042286219399	0.320842932921746	0.993566343609647	-3	3	7	9	12	6	2	14	16	10	13	17	9	13	17	11	11	13	15	17	18	16	21	16	26	21	23	24	20	18	26	20	25	20	23	27	26	30	25	26	28	28	32	27	28	33	29	25	33	35	35	34	34	34	40	43	39	41	34	38	31	38	47	45	46	49	55	51	47	46	43	57	57	44	67	0	1	7	6	3	1	1	13	2	2	7	18	1	5	8	6	2	4	13	13	3	2	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	26	41	21	26	36	41	46	41	37	45	47	49	40	62	28	49	41	61	62	59	58	63	63	52	58	58	58	66	68	49	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
64000	-583.296305036231274	-582.643915809397186	-0.652389226834044	0.000107762763855	0.000045628881459	0.423419740057144	0.968931628302674	-1	2	8	7	12	2	5	10	8	9	11	21	6	14	13	12	11	14	18	13	18	10	18	15	30	23	20	22	19	19	23	26	24	21	21	25	23	23	29	31	28	31	27	28	35	33	26	31	32	36	37	35	28	39	35	42	47	43	39	35	37	40	48	46	49	51	57	45	43	48	57	54	57	45	68	0	1	7	1	3	1	1	13	6	2	7	18	1	5	8	2	1	4	13	13	3	1	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	26	41	21	26	36	41	46	41	37	45	47	49	40	62	43	49	41	61	58	59	62	63	63	52	62	58	58	66	68	49	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
64500	-591.480397966217652	-588.873838527614225	-2.606559438603430	0.000126105020480	0.000036386404965	0.288540494472401	0.971701455291910	-6	1	11	10	12	5	7	10	13	10	9	21	5	16	14	15	12	14	16	17	17	17	19	12	29	22	22	22	22	23	23	23	21	23	23	29	32	19	28	30	27	31	26	30	33	31	26	32	36	39	36	38	36	38	43	42	37	41	28	43	37	40	48	44	46	50	51	56	51	50	56	53	59	51	65	0	1	7	2	3	1	1	13	2	6	7	18	1	5	8	2	2	4	13	13	3	6	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	26	41	21	39	36	41	46	41	37	45	47	49	40	62	28	56	41	61	58	59	58	63	63	52	58	62	62	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
65000	-578.947173900500843	-576.376519791510077	-2.570654108990811	0.000126681100354	0.000047749255000	0.376924851981533	0.973963549359154	-3	7	5	4	10	6	1	9	18	11	8	21	4	14	17	11	12	13	15	15	13	11	20	19	32	17	22	20	22	24	27	18	23	25	23	25	27	29	21	30	27	31	27	27	29	31	23	28	32	34	35	36	37	33	33	36	33	44	35	42	34	41	47	45	50	50	57	51	55	53	55	55	55	49	67	0	1	7	1	3	1	1	13	2	2	7	18	1	5	8	2	2	4	13	13	3	6	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	39	41	21	39	36	41	46	41	37	45	47	49	40	62	43	49	41	61	58	59	58	63	63	52	62	62	58	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
65500	-572.634283549069323	-568.974326646752388	-3.659956902316967	0.000137564169122	0.000051657331008	0.375514433282491	0.994802637918940	-3	0	5	10	11	5	0	14	4	14	13	20	9	14	17	11	18	16	13	19	19	11	21	16	29	22	18	25	18	18	23	23	24	24	21	23	28	25	29	27	30	29	34	31	30	35	31	29	28	35	37	35	33	37	39	42	43	45	36	38	34	41	45	44	48	48	51	46	47	55	55	53	62	57	70	0	1	7	2	3	1	1	13	1	6	7	18	2	5	8	6	6	4	13	13	3	1	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	26	41	21	26	36	41	46	41	37	45	47	49	40	62	43	49	41	61	62	59	62	63	63	52	62	58	62	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
66000	-581.686172634695367	-579.908612238548926	-1.777560396146478	0.000118208547802	0.000037594505843	0.318035425881429	0.969763485513607	-2	0	9	9	12	7	5	13	13	7	14	19	8	15	15	13	8	12	16	12	18	11	17	9	29	13	21	20	17	18	25	25	22	20	20	25	22	28	20	29	29	29	33	31	27	33	29	34	33	37	36	36	41	36	43	45	45	46	40	37	38	41	46	44	51	50	52	47	53	50	55	58	62	55	70	0	1	7	6	3	1	1	13	1	2	7	18	2	5	8	6	2	4	13	13	3	2	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	39	41	21	39	36	41	46	41	37	45	47	49	40	62	43	49	41	61	62	59	58	63	63	52	58	58	58	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
66500	-569.440861835189935	-566.225620799580838	-3.215241035609120	0.000132900675023	0.000046326639351	0.348580918364779	0.986545713239527	-3	5	9	2	13	8	5	15	15	15	13	19	10	16	18	15	4	17	17	17	15	15	21	20	29	19	24	21	22	25	23	23	25	24	25	26	31	25	27	28	30	29	34	31	27	35	35	33	33	34	36	37	38	34	41	42	40	43	39	39	36	40	46	47	51	48	54	56	53	47	55	53	64	61	70	0	1	7	1	3	1	1	13	2	2	7	18	2	5	8	2	1	4	13	13	3	6	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	26	41	21	39	36	41	46	41	37	45	47	49	40	62	28	49	41	61	62	59	58	63	63	52	58	62	58	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
67000	-585.160620179321654	-581.598065718667385	-3.562554460654227	0.000136765007235	0.000055174259906	0.403423807170366	0.998105956566124	-4	5	9	6	15	2	4	14	11	6	13	21	6	17	17	12	8	13	15	18	15	12	23	15	30	16	20	21	20	16	31	23	25	23	20	28	27	28	26	29	30	23	30	25	25	35	28	30	33	32	38	38	38	29	27	41	33	46	39	41	37	42	47	48	48	49	55	56	52	50	59	56	61	48	71	0	6	7	1	3	1	1	13	2	6	7	18	6	5	8	6	6	4	13	13	3	6	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	26	41	21	39	36	41	46	41	37	45	21	49	40	62	43	49	41	61	62	59	62	63	63	52	62	58	62	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
67500	-577.042816423380941	-574.759554073595041	-2.283262349785948	0.000124146698820	0.000054856105995	0.441865200733978	0.986645023721163	-4	5	5	8	8	3	2	14	17	12	9	21	10	15	16	8	14	16	18	13	11	15	19	16	26	19	21	19	22	13	21	23	24	23	23	27	31	31	23	29	30	29	30	26	31	34	28	31	33	39	38	38	38	38	37	40	39	42	41	41	36	41	45	49	51	47	55	56	49	50	45	56	60	55	62	0	1	7	6	3	1	1	13	6	6	7	18	6	5	8	2	2	4	13	13	3	2	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	39	41	21	39	36	41	46	41	37	45	47	49	40	62	43	49	41	61	58	59	62	63	63	52	58	62	62	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
68000	-568.671211798409331	-563.972757462100503	-4.698454336308845	0.000146922175200	0.000041429604138	0.281983329483763	0.994849100589025	-3	3	10	6	12	8	6	11	16	14	11	18	9	15	16	13	14	15	17	15	18	13	19	21	28	17	22	22	16	18	25	21	23	25	23	29	29	27	24	27	28	31	35	31	30	33	32	28	32	32	36	32	39	36	42	39	46	44	39	38	32	39	45	42	51	48	50	46	53	56	52	56	56	50	69	0	1	7	2	3	2	1	13	6	2	7	18	1	5	8	6	2	4	13	13	3	2	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	39	41	21	26	36	41	46	41	37	45	47	49	40	62	43	49	41	61	62	59	58	63	63	52	58	58	58	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
68500	-563.707791698073265	-558.081900887655706	-5.625890810417504	0.000154698083090	0.000033036877745	0.213557124209308	0.970953555488482	-3	6	10	9	12	1	6	12	15	14	11	21	8	16	16	14	15	14	13	18	13	12	20	17	31	21	22	23	19	25	24	23	26	26	21	27	28	20	25	29	29	28	31	28	31	33	25	29	34	38	37	36	34	35	35	42	40	42	34	42	36	40	45	48	51	48	53	57	49	53	54	54	61	46	66	0	6	7	6	3	1	6	13	2	2	7	18	6	5	8	6	2	4	13	13	3	2	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	39	41	21	26	36	41	46	41	37	45	47	49	40	62	43	49	41	61	62	59	58	63	63	52	58	58	58	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
69000	-574.146963086965798	-570.165195041851462	-3.981768045114337	0.000139068536256	0.000034131079165	0.245426320603091	0.988323854937930	-2	7	6	14	11	9	2	13	13	14	8	22	10	14	17	16	14	17	17	19	16	13	21	16	25	15	18	24	17	24	25	26	24	22	23	25	28	31	25	32	30	31	36	30	35	32	26	32	35	37	38	34	37	39	39	41	42	45	42	43	34	36	41	47	45	46	45	50	52	52	53	55	61	56	65	0	1	7	6	3	2	1	13	2	6	7	18	1	5	8	2	2	4	13	13	3	2	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	39	41	21	39	36	41	46	41	37	45	47	49	40	62	43	49	41	61	62	59	62	63	63	52	58	58	62	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
69500	-575.908305228979430	-572.985206149065220	-2.923099079914245	0.000129988972306	0.000045452337891	0.349663029757607	0.996601529843313	-2	1	11	7	13	3	7	14	13	14	11	21	10	16	17	9	13	15	14	16	15	19	18	15	30	21	21	23	23	18	20	18	25	25	22	28	32	20	25	22	30	29	33	24	32	34	29	33	36	35	36	34	39	38	38	42	33	46	34	38	38	41	46	40	47	51	51	52	44	54	52	54	59	54	65	0	1	7	1	3	1	2	13	6	6	7	18	1	5	8	2	6	4	13	13	3	6	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	26	41	21	39	36	41	46	41	37	45	47	49	40	62	28	49	41	61	62	59	62	63	63	52	62	62	58	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
70000	-581.277470898252091	-576.047740715615646	-5.229730182636394	0.000151955200030	0.000040369168084	0.265664933319596	0.975805233966527	-3	4	10	13	12	1	5	13	10	10	9	20	8	16	17	11	12	17	14	16	17	12	21	8	30	18	24	20	16	21	31	19	24	23	22	28	25	25	27	24	28	31	36	31	32	30	29	31	34	34	37	35	35	37	45	45	30	44	40	38	36	41	45	42	48	47	51	47	55	52	56	54	54	50	70	0	6	7	6	3	1	6	13	6	2	7	18	6	5	8	6	6	4	13	13	3	2	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	39	41	21	39	36	41	46	41	37	45	47	49	40	62	43	49	41	61	62	59	58	63	63	52	58	58	58	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
