step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70
63500	-398.417474002078848	-396.989652949349249	-1.427821052729597	0.000103136299640	0.000037189034738	0.360581433187733	0.610015958648500	-1	2	4	3	5	5	4	5	5	6	7	8	7	7	9	8	8	10	9	9	6	8	9	9	9	8	10	10	10	14	11	12	11	13	10	11	10	11	12	12	14	12	13	15	13	12	13	13	17	15	15	14	14	14	16	16	17	19	18	19	19	20	20	19	17	21	24	21	23	24	0	1	1	2	7	3	2	4	4	7	6	11	21	8	14	8	9	19	6	6	0	13	13	8	12	8	15	11	6	40	13	18	22	23	13	23	0	11	28	22	20	28	33	35	23	37	25	19	30	43	31	46	46	18	46	50	53	52	19	55	52	46	56	57	53	62	64	52	53	64	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	2	1	2	1	1	3	1	2	1	1	2	1	1	1	3	1	2	3	1	1	2	2	1	2	2	1	1	1	1	1	2	2	1	2	1	3	2	1	4	2	1	1	1	3	3	5	2
64000	-401.969413075624232	-400.423821117596276	-1.545591958027945	0.000102277535312	0.000027257762788	0.266507818216396	0.613613452581426	-2	1	3	2	4	5	6	5	5	5	7	10	8	7	9	7	9	10	8	10	7	9	9	9	9	10	11	9	11	13	10	12	11	11	11	11	10	12	13	14	15	12	13	14	13	12	15	14	16	14	15	14	15	17	17	15	16	18	17	15	20	18	19	19	18	21	23	18	23	24	0	1	4	1	2	3	5	4	4	5	6	6	21	8	16	8	9	11	6	6	0	13	13	14	11	8	16	11	28	22	13	12	22	13	13	23	0	12	29	30	28	25	33	35	23	37	20	19	30	43	44	46	52	38	52	33	53	55	38	52	68	55	56	57	57	53	66	52	64	55	1	2	1	2	2	1	1	2	2	1	1	3	1	1	1	1	2	1	1	2	1	1	1	1	1	3	3	1	1	1	1	1	1	2	2	1	1	1	1	1	3	2	1	2	2	1	2	2	3	1	1	1	1	2	2	1	1	1	2	1	2	1	2	2	2	3	1	1	3	3
64500	-375.167292709779019	-373.522931267338663	-1.644361442440370	0.000079550817343	0.000017683018379	0.222285816402395	0.735950737844023	-1	1	4	2	4	5	5	5	6	3	7	8	8	7	9	8	8	9	9	10	7	9	9	9	9	9	10	9	10	12	10	12	11	13	11	10	11	11	12	14	14	13	13	15	12	12	15	13	17	14	15	14	14	16	16	16	17	19	18	18	17	19	20	18	19	19	24	21	23	23	0	1	1	2	2	3	5	3	4	2	6	11	21	8	14	8	2	11	6	28	0	13	13	17	12	9	15	12	28	22	23	28	22	13	36	13	0	19	20	30	42	11	33	35	31	37	39	18	30	43	35	46	46	48	46	50	53	61	38	55	52	52	56	53	57	64	69	61	64	68	1	1	4	1	2	1	1	1	1	1	1	1	1	1	2	1	3	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	3	1	2	1	1	1	3	2	1	2	1	1	1	2	1	2	1	3	1	2	3	2	2	1	1	1	2	3	2
65000	-403.267612015737086	-401.453330301671656	-1.814281714065406	0.000101555939857	0.000017596834841	0.173272335090427	0.684055927504840	0	2	3	3	5	5	5	5	6	6	7	7	7	8	9	7	8	8	9	9	6	9	8	8	10	8	10	10	11	11	10	13	11	12	11	10	10	11	12	13	14	11	12	15	13	12	13	11	16	15	14	14	13	16	16	14	18	18	18	19	19	19	17	18	19	20	23	22	24	22	0	1	1	2	2	1	2	4	5	5	3	3	21	16	24	8	9	6	6	11	0	13	21	16	18	16	15	20	20	22	13	11	22	13	13	13	0	12	20	31	19	28	33	45	31	37	28	19	30	43	35	46	46	38	52	43	53	46	32	52	55	55	56	53	64	57	64	61	67	58	1	1	2	1	2	2	1	1	1	1	2	3	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	3	2	2	2	2	1	2	1	2	2	1	1	1	2	1	1	1	2	2	1	1	1	2	1	1	2	3	2	2	1	2	2	2	1	1	3	1	1	2
65500	-383.707987650918255	-382.199765807756307	-1.508221843161924	0.000083498789170	0.000024134976876	0.289045830676129	0.628689348737772	-1	2	4	3	4	5	3	5	6	7	7	9	8	7	9	9	7	8	8	9	7	9	9	10	10	9	10	9	10	13	10	12	11	13	10	10	9	11	12	13	14	13	12	15	13	11	14	13	16	14	14	14	15	15	16	17	17	19	17	18	18	18	19	20	19	21	22	21	23	23	0	1	1	1	2	3	2	4	4	5	6	18	21	8	17	14	2	6	11	3	0	13	13	14	12	14	14	18	28	22	23	6	22	23	23	13	0	18	29	22	29	32	33	35	13	37	25	38	30	43	35	46	52	32	46	50	53	61	38	55	52	55	56	53	57	57	57	52	67	61	1	2	2	1	1	1	1	1	1	2	2	1	1	1	1	2	2	1	1	3	1	1	1	1	1	1	2	1	1	2	1	5	1	2	1	1	1	2	1	2	2	1	1	3	2	1	2	1	1	1	2	2	1	2	3	1	2	1	3	1	3	1	1	2	1	3	2	3	1	2
66000	-404.854548570444706	-403.022834974172554	-1.831713596272170	0.000092927774527	0.000015740966246	0.169389252312512	0.681788758208176	-1	1	3	2	5	4	6	4	7	5	7	10	8	6	10	8	8	9	9	9	6	9	10	9	9	10	10	8	11	13	11	11	10	12	10	11	11	11	12	14	14	12	12	14	13	12	14	14	17	15	13	14	15	16	16	17	17	17	17	15	18	19	19	20	18	20	22	21	23	24	0	1	1	2	2	3	5	4	14	2	6	25	21	8	16	8	5	6	11	28	0	13	13	16	6	14	16	11	28	22	13	6	22	13	13	21	0	19	28	45	32	12	33	35	23	37	25	38	40	43	35	46	46	48	52	50	53	53	18	52	52	55	56	65	46	57	57	55	67	55	1	1	1	1	3	1	1	1	1	2	3	1	1	2	1	2	1	2	1	1	1	1	1	1	2	2	1	1	2	2	2	3	1	1	1	2	1	1	1	1	1	1	1	2	2	1	3	1	2	2	1	1	2	1	1	1	2	1	3	1	1	2	1	1	2	2	2	4	1	4
66500	-377.012440115321795	-375.161851495209078	-1.850588620112735	0.000095089670206	0.000015724042881	0.165360157913097	0.678125828343201	-2	2	3	3	4	5	6	5	6	7	7	9	8	7	9	9	8	9	8	10	6	10	10	9	10	8	10	9	10	13	10	10	11	12	11	11	10	9	12	11	14	12	12	15	13	13	15	13	14	13	15	14	15	15	16	16	18	18	19	17	19	19	19	18	19	20	20	21	23	22	0	1	1	2	2	3	5	4	4	7	6	19	21	8	14	8	9	11	6	28	0	13	13	8	12	8	15	11	28	40	13	11	22	23	31	23	0	11	29	22	42	12	33	35	13	37	39	11	40	43	35	46	46	48	52	50	53	46	38	46	52	64	56	53	53	53	57	61	67	68	1	1	2	1	2	2	2	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	1	2	1	1	1	1	2	1	1	4	2	3	1	1	2	2	2	1	1	2	1
67000	-400.515465246735687	-398.980111949400111	-1.535353297335572	0.000095101427992	0.000025892318137	0.272260035244750	0.608054606745765	0	1	4	3	5	4	6	5	7	6	6	9	7	7	9	8	8	10	8	9	5	9	10	9	10	9	10	10	11	14	10	12	11	12	11	11	10	11	11	14	14	11	13	13	12	12	14	14	16	14	15	14	14	17	17	16	18	19	18	19	18	18	18	19	19	20	22	21	23	24	0	1	1	1	2	1	5	2	5	4	6	19	21	8	8	4	10	6	6	19	0	13	13	4	11	14	16	11	25	22	13	25	22	13	13	13	0	19	19	45	28	12	33	35	13	37	18	19	40	43	35	46	46	48	46	50	53	57	38	55	52	52	50	53	53	57	65	57	67	68	1	1	1	1	2	2	1	2	1	2	1	1	1	1	2	3	1	2	2	1	1	1	2	2	3	2	1	2	1	2	2	1	1	2	3	2	1	1	1	1	2	1	1	1	2	1	2	2	1	1	2	1	1	1	3	1	2	1	4	1	2	2	2	2	3	1	2	1	1	1
67500	-381.148078406635307	-379.650298355397808	-1.497780051237515	0.000091128567943	0.000026993146351	0.296209486883065	0.639595578171559	0	1	3	3	6	4	5	5	5	7	7	9	8	6	8	7	9	9	9	9	7	10	10	8	10	10	11	8	10	13	10	11	12	13	11	11	10	11	11	12	14	13	11	15	12	12	14	13	16	14	16	14	14	16	17	16	16	18	17	18	19	19	20	18	18	18	22	21	23	23	0	1	1	2	2	3	2	4	4	7	6	28	21	8	14	8	14	6	11	6	0	13	13	8	12	24	8	3	20	40	13	11	43	13	23	13	0	19	12	22	29	39	22	21	13	37	39	11	30	43	44	46	46	38	52	50	53	55	18	52	58	55	56	53	57	53	64	52	67	61	1	1	2	1	2	1	2	1	1	1	2	1	1	1	1	1	3	2	1	2	1	1	1	2	1	1	3	2	1	1	1	2	1	2	1	2	1	1	1	1	2	1	1	3	3	1	1	4	2	2	1	1	1	3	2	1	1	1	5	2	1	1	2	2	1	2	2	3	1	2
68000	-379.218464846802533	-377.535559618723084	-1.682905228079452	0.000104118050467	0.000021753861865	0.208934586919991	0.677908811130261	-1	2	4	3	5	5	5	6	6	4	7	9	8	7	10	9	9	10	9	10	6	10	10	8	8	9	11	9	11	13	9	11	12	12	10	11	11	11	12	13	14	12	11	16	13	13	15	13	16	13	14	14	15	16	16	16	17	16	17	17	20	19	20	19	19	20	23	18	24	23	0	1	2	2	10	3	2	4	4	2	6	6	21	8	8	14	4	11	6	25	0	13	13	8	3	14	8	11	20	43	13	18	43	23	13	13	0	19	20	22	29	38	22	35	23	37	41	12	30	43	35	46	46	48	46	50	53	52	38	55	68	55	56	57	57	57	64	55	67	52	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	4	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	2	2	1	1	3	2	1	1	2	2	1	2	1	1	2	2	1	1	1	3	1	1	2	2	1	1	2	2	1	1	4
68500	-384.392225895713068	-383.014363995809276	-1.377861899903797	0.000058871768859	0.000026633532063	0.452399045920192	0.629126001370765	-2	0	2	1	4	4	6	5	6	6	7	10	7	7	9	9	9	9	8	10	6	9	8	10	9	9	10	9	9	14	10	13	12	13	9	11	11	12	13	11	14	12	11	15	12	12	15	14	16	13	13	15	15	16	16	16	18	19	17	18	18	17	17	19	19	21	23	22	24	23	0	1	1	2	2	3	5	5	4	5	6	25	21	8	14	14	9	11	3	28	0	23	13	4	19	14	15	11	11	40	23	18	43	31	23	23	0	19	28	22	29	12	22	35	13	37	39	38	30	43	36	46	46	38	46	50	53	61	54	52	55	55	56	53	57	64	64	61	67	68	1	1	1	1	2	2	1	1	2	1	2	1	1	2	1	2	2	1	3	1	1	1	1	3	1	1	1	1	1	2	1	2	1	1	1	2	1	2	2	1	2	1	1	3	2	1	1	1	1	1	1	2	1	2	3	1	2	1	1	1	1	1	1	2	1	2	2	2	1	1
69000	-384.695523471833781	-383.132030077262300	-1.563493394571464	0.000105772128731	0.000027193422999	0.257094409699507	0.789845455228549	0	2	3	3	3	5	5	4	5	6	7	10	7	7	9	8	8	9	7	8	6	10	9	7	8	9	10	10	10	14	10	13	12	13	11	11	10	11	12	14	15	11	11	15	12	12	14	14	16	14	16	15	14	15	17	17	18	19	18	18	17	18	18	19	18	20	23	20	24	23	0	1	1	2	2	3	5	4	4	3	6	25	21	4	14	24	3	20	3	3	0	13	13	8	6	24	15	20	20	22	13	18	43	13	31	23	0	25	29	22	39	25	22	35	23	37	29	38	30	43	35	53	46	38	52	50	53	55	54	55	52	55	50	53	53	57	64	61	67	55	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	2	2	2	1	3	1	2	1	1	1	2	1	1	1	2	2	1	2	2	1	2	2	1	1	2	1	1	2	1	2	1	1	1	2	2	2	1	2	2	1	2
69500	-393.440923197774396	-391.950436768468421	-1.490486429305961	0.000085058654897	0.000025644049541	0.301486657315655	0.662352159082374	-1	1	4	3	4	5	6	6	5	5	8	10	8	7	9	9	8	10	7	9	7	10	9	9	9	10	11	7	10	14	10	11	11	12	10	12	11	11	12	12	13	12	12	15	12	13	14	14	17	15	16	14	15	16	16	16	17	19	16	18	20	18	19	20	19	19	23	22	24	23	0	1	4	2	2	3	5	4	4	5	6	25	21	10	8	8	9	11	6	28	0	13	13	14	28	8	16	6	20	40	23	18	22	23	23	13	0	19	28	22	32	25	33	35	23	37	28	38	40	43	35	37	46	38	37	50	53	57	38	55	52	55	50	53	57	53	57	61	67	58	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	2	1	2	1	2	2	1	1	2	1	2	2	2	2	2	2	2	3	2	1	3	2	1	2	2	2	1	3	1	2	2	1	2	3	1	1	3
70000	-367.706133356552016	-366.111108628727720	-1.595024727824306	0.000081640086209	0.000019773386133	0.242201926175254	0.649810447140047	-1	1	3	3	5	5	3	5	6	7	7	9	8	7	9	9	8	9	8	10	7	10	9	8	9	9	11	8	10	12	11	13	11	10	11	12	10	11	12	14	14	12	12	14	13	12	13	14	17	14	15	14	15	16	15	17	17	18	19	16	19	19	19	19	19	20	23	21	24	22	0	1	1	2	7	3	2	4	8	4	6	28	21	8	24	14	9	11	6	28	0	13	13	4	19	14	24	6	12	22	23	18	22	13	34	13	0	18	25	30	28	20	33	35	34	37	28	19	40	33	44	46	52	48	52	50	53	55	54	52	55	55	56	53	57	57	66	61	67	52	1	1	3	2	1	2	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	3	1	1	2	2	1	1	1	2	1	1	1	2	1	2	2	1	3	1	1	1	2	1	2	3	2	2	1	1	1	1	1	2	1	2	2	1	2	2	1	2	1	2	2	1	1	4
70500	-379.504643691743070	-377.956942678310384	-1.547701013432705	0.000101124173705	0.000026834085164	0.265357769370160	0.632795460716517	0	1	2	3	4	4	6	5	6	6	7	10	8	6	8	8	9	9	7	9	7	10	9	9	10	9	11	8	11	12	11	12	12	12	11	11	10	12	12	14	15	13	13	14	13	12	15	13	16	15	15	14	14	16	17	15	18	18	17	18	18	19	18	18	18	20	22	20	23	23	0	1	1	2	2	3	5	4	4	5	6	28	21	4	14	8	9	11	6	19	0	23	13	8	11	8	15	11	20	22	13	18	22	36	13	23	0	19	25	30	32	39	33	35	36	37	39	25	40	43	31	46	46	38	52	33	53	52	38	55	52	55	50	53	53	64	55	64	67	55	1	1	2	1	1	1	2	2	1	1	2	1	1	2	1	2	1	1	2	1	1	1	1	2	3	2	2	1	1	1	2	2	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	2	2	2	2	2	3	1	2	1	2	2	2	1	2	1	1	2
71000	-397.157817743964813	-395.570373433764928	-1.587444310199898	0.000101577355949	0.000024948065933	0.245606569492170	0.706376670696535	0	2	3	4	5	5	5	5	7	7	8	10	9	7	9	8	8	10	7	7	6	9	8	9	8	9	9	10	10	11	11	12	11	13	11	9	10	12	11	13	14	12	13	15	12	12	15	14	15	15	16	14	13	17	17	16	16	18	18	18	19	19	18	19	18	20	21	22	24	23	0	1	1	2	2	3	1	4	4	5	6	25	23	8	8	4	5	11	6	6	0	23	21	14	20	8	14	20	19	22	13	18	22	23	23	23	0	28	12	30	42	12	33	35	36	37	28	38	40	43	35	46	46	38	52	43	53	55	32	46	55	55	56	53	57	46	64	61	67	58	1	1	1	1	2	1	3	1	2	1	2	1	1	1	3	2	2	1	1	1	1	1	1	1	1	2	1	2	2	1	2	2	1	2	2	1	1	1	1	1	1	2	1	2	2	1	2	1	2	2	2	1	1	2	2	1	2	1	3	2	1	1	1	2	1	5	1	2	2	1
71500	-396.127906552064019	-394.635397302153024	-1.492509249911014	0.000084825144355	0.000025447468267	0.299999115360854	0.697734716511504	0	1	3	3	3	5	5	5	6	4	7	10	9	7	7	9	8	9	7	9	6	9	7	10	10	9	10	10	10	14	11	13	11	12	10	11	11	11	12	13	14	12	13	15	13	13	11	14	16	14	14	15	15	17	17	17	18	18	18	18	19	19	20	19	17	21	22	22	23	24	0	1	1	2	2	3	5	4	4	5	3	11	23	8	8	8	9	6	6	11	0	23	21	14	11	14	26	20	19	40	23	18	22	13	23	23	0	19	3	22	39	29	33	34	21	37	20	38	22	40	35	46	46	48	52	50	53	52	32	55	52	55	56	53	53	64	57	52	67	62	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	2	1	2	2	1	2	2	2	1	1	4	2	1	1	2	2	3	1	1	2	3	1	2	1	1	1	2	2	2	2	2	1	3	1	1	2	1	2	2	3	1	2
72000	-403.435506056847146	-402.047973387586296	-1.387532669260869	0.000086929500794	0.000037104519857	0.426834613317988	0.689424017911112	-1	1	3	3	5	4	6	6	6	7	7	10	9	5	9	8	8	8	8	9	7	9	8	9	9	10	11	9	11	12	11	12	12	13	10	11	10	11	12	13	14	11	11	13	14	13	13	13	14	14	15	15	14	16	15	16	17	17	18	18	19	19	19	20	17	20	23	22	24	23	0	1	1	2	2	3	4	14	5	5	6	25	23	4	8	8	9	11	6	19	0	23	21	8	11	16	16	6	20	22	23	3	43	36	13	23	0	6	12	22	29	19	22	35	13	37	32	6	30	43	34	46	37	38	37	50	46	46	54	52	52	57	56	57	53	57	64	61	67	57	1	1	3	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	2	2	1	1	2	4	1	1	1	2	1	3	1	2	1	2	1	2	3	2	1	4	1	1	1	1	3	2	3	1	3	2	1	2	2	2	1	1	2	2	2	1	1	2
72500	-396.065384375486190	-394.534777345518762	-1.530607029967442	0.000106257469945	0.000029223662489	0.275026899328183	0.598006920717548	-2	1	3	3	4	5	6	5	6	5	7	7	7	8	9	7	9	9	8	9	5	9	7	10	9	7	9	10	11	13	10	11	12	13	11	9	10	11	12	12	14	12	11	13	13	13	13	13	16	13	16	14	15	16	16	16	18	18	18	18	19	18	19	18	19	20	22	22	23	24	0	1	1	2	2	3	5	4	5	5	6	3	21	16	16	8	8	11	6	12	0	23	21	16	12	8	5	20	20	40	23	18	43	35	21	13	0	19	29	22	47	28	22	35	23	37	32	19	45	43	35	46	46	38	52	50	53	55	48	46	62	52	56	52	64	53	57	61	67	62	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	3	1	1	1	1	2	1	1	2	1	3	2	1	2	2	1	2	1	1	2	1	2	1	1	2	2	1	2	2	2	1	3	3	2	1	3
73000	-380.958718699850181	-379.122201273210635	-1.836517426639559	0.000100891456326	0.000016984774755	0.168347007497196	0.683882951031180	-1	1	2	3	3	4	4	5	5	6	7	9	8	7	9	8	8	9	8	6	5	9	7	9	10	9	10	8	10	14	10	13	10	10	10	11	9	10	12	14	11	12	13	15	13	12	14	14	17	13	16	15	14	15	17	16	18	19	18	19	19	20	20	19	19	21	23	20	24	23	0	1	1	2	2	3	5	4	4	7	20	6	23	8	14	8	9	11	11	6	0	23	21	8	20	14	15	20	28	22	23	18	22	13	13	21	0	19	29	22	20	29	33	35	21	37	29	38	30	33	35	46	46	48	53	50	53	55	54	52	55	52	56	53	57	64	66	55	67	61	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	2	3	1	1	1	1	1	1	2	1	1	1	1	1	2	2	2	1	1	1	2	1	1	1	2	2	1	2	2	3	1	2	2	2	2	2	2	1	1	1	1	2	1	3	2	1	2	2	2	1	1	1	1	1	2
73500	-398.066085997376490	-396.462272943090454	-1.603813054286014	0.000098479842375	0.000023475674355	0.238380502938715	0.653263127844418	-1	1	3	3	6	5	3	5	6	5	7	9	7	7	9	7	8	9	7	9	6	10	9	10	10	10	11	10	10	13	9	13	12	13	10	11	11	11	12	12	14	13	11	15	13	13	13	13	17	13	16	14	13	17	16	16	18	18	19	18	20	20	18	19	18	20	20	21	22	23	0	1	1	2	7	3	2	4	3	7	6	3	21	8	16	8	2	6	3	19	0	31	13	8	19	16	15	20	11	40	13	19	43	36	13	31	0	6	29	22	32	12	22	35	31	37	20	19	30	43	35	46	37	48	52	22	53	55	18	52	57	57	56	65	53	57	53	61	67	68	1	1	2	1	1	1	1	1	1	1	2	3	1	1	1	1	2	2	2	1	1	1	1	2	1	2	1	1	1	1	1	3	1	1	2	1	1	3	1	1	1	2	1	2	2	1	2	2	2	1	4	1	1	3	2	2	3	1	4	2	1	1	1	1	2	1	3	1	1	1
74000	-392.431672059546258	-390.896476607284853	-1.535195452261407	0.000101981751900	0.000027774831758	0.272350996533402	0.581037842254194	-1	1	4	3	5	5	5	5	7	6	7	8	8	8	9	6	8	9	8	7	6	9	9	8	10	9	10	9	11	12	11	12	10	12	11	12	9	12	11	13	14	12	12	14	12	12	14	13	16	14	15	14	14	15	17	16	18	17	15	19	19	20	18	20	18	21	22	21	23	23	0	1	4	1	2	3	4	4	16	7	6	20	21	8	9	8	9	6	6	6	0	13	13	16	12	16	15	20	20	22	13	3	22	13	23	31	0	19	20	30	32	18	33	35	13	37	39	12	30	43	36	46	46	38	52	50	53	46	32	55	55	55	56	46	55	53	57	61	57	61	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	2	2	2	4	1	2	1	1	1	2	2	1	1	2	2	2	2	1	1	3	3	2	2	1	1	1	2	1	2	2	1	1	1	2	1	3	1	2	2	1	2	2
74500	-395.891613511779326	-394.499453923909584	-1.392159587869737	0.000094980611370	0.000039578478692	0.416700609954548	0.656598602356008	-1	1	4	3	4	5	5	5	4	6	7	10	7	7	9	8	8	8	7	10	6	9	9	10	8	9	11	8	11	11	10	13	10	11	10	9	10	12	12	13	14	13	12	14	13	12	15	12	15	15	15	14	15	14	16	17	18	19	18	18	17	20	20	19	18	20	22	21	23	22	0	1	1	2	2	3	5	4	4	2	6	25	21	8	14	14	4	6	6	11	0	13	13	26	11	14	16	6	20	22	13	29	23	13	36	13	0	20	20	30	29	28	33	35	31	37	29	20	40	43	44	46	46	48	52	50	53	55	48	55	52	58	56	53	53	53	57	61	57	62	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	2	1	1	1	1	1	3	1	2	2	1	1	1	1	2	1	1	2	2	2	2	2	1	2	1	1	1	2	2	1	2	1	2	2	1
75000	-396.396392100222897	-395.009512425355183	-1.386879674867726	0.000088454120484	0.000037889703364	0.428354305669975	0.739660105420493	0	2	3	4	5	5	6	6	6	7	7	9	7	7	9	8	9	9	9	10	6	9	10	9	10	10	11	9	10	12	9	11	10	12	11	12	9	11	12	13	14	12	12	14	14	12	13	13	16	15	16	13	14	16	17	17	17	18	19	18	18	19	18	19	18	21	23	22	20	22	0	1	1	2	2	3	2	4	4	7	6	6	21	8	16	8	9	6	11	28	0	13	13	8	6	16	15	11	3	22	13	18	22	31	31	31	0	12	25	22	42	12	33	35	36	37	18	19	40	40	44	46	46	38	52	50	53	57	54	52	53	46	56	53	53	64	64	62	64	62	1	1	1	1	1	1	2	1	2	1	2	2	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	4	2	1	1	1	2	1	2	1	1	1	2	1	2	1	1	1	2	2	3	2	2	1	1	1	2	3	1	2	1	1	2	2	3	1	2	2	1	2	1	1	1
75500	-372.178028777527800	-370.581064414567322	-1.596964362960475	0.000096023090899	0.000023174901269	0.241347170267544	0.651041595353015	-1	1	3	2	5	4	5	5	6	7	7	10	8	8	8	6	8	9	8	9	7	10	9	9	9	10	10	10	11	12	10	12	11	11	10	12	9	11	12	14	15	13	12	15	11	12	12	14	16	13	14	14	14	16	17	17	17	17	16	18	19	19	20	19	18	20	21	20	23	23	0	1	1	2	2	3	2	4	8	16	6	25	21	16	16	4	9	19	6	11	0	13	13	8	11	24	14	19	12	22	23	12	22	23	13	23	0	18	29	30	42	28	33	35	13	37	28	38	40	43	35	46	46	48	52	50	53	46	38	55	55	58	56	53	53	65	66	61	64	55	1	1	2	1	2	1	2	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	2	1	1	2	1	1	3	1	1	1	2	2	1	2	2	1	2	2	2	2	2	1	1	1	2	3
76000	-388.595403706098239	-387.110281996172318	-1.485121709925897	0.000100500076083	0.000030705351378	0.305525653059155	0.757080284293920	-1	1	4	3	5	5	2	5	6	6	8	8	8	7	9	8	7	7	8	9	7	9	10	9	9	9	11	10	10	12	11	10	11	13	10	9	10	10	12	14	13	12	13	15	13	12	14	13	16	15	15	14	14	17	16	17	16	17	18	18	19	18	19	17	18	20	23	21	24	23	0	1	1	2	7	3	2	4	4	4	6	6	21	8	5	14	9	6	3	6	0	13	13	17	12	16	24	20	12	22	36	18	22	31	13	13	0	19	29	36	39	29	33	35	13	37	28	38	40	43	40	46	46	48	52	50	53	46	32	55	52	52	56	53	57	57	64	60	66	62	1	2	2	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	2	2	1	1	1	1	1	3	1	1	1	3	3	1	2	2	1	2	1	2	2	1	2	2
