step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73
36000	-383.943992036249483	-392.994835416700823	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985234800551981	-3	5	12	17	10	14	15	27	22	21	19	24	24	28	23	23	27	22	22	27	32	32	41	35	28	43	32	34	36	31	38	30	32	37	32	43	34	37	39	43	25	39	39	44	31	46	41	43	40	45	38	46	35	45	41	49	44	48	42	54	48	39	51	47	60	58	56	49	61	56	55	58	66	0	1	2	2	2	2	2	16	6	6	5	11	6	19	3	11	11	7	4	4	25	14	17	32	12	29	13	17	22	13	22	15	16	17	19	12	18	18	37	47	19	17	27	39	18	31	42	43	53	37	8	47	25	53	37	52	43	51	22	40	36	35	23	36	44	56	57	36	66	63	68	58	42	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
36500	-375.126404381001862	-384.177247761453202	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991860188834296	-7	1	9	16	2	12	16	26	22	23	16	27	21	32	20	24	29	17	38	27	39	37	32	37	30	38	30	32	33	33	39	35	37	38	31	41	33	36	28	52	34	35	41	42	41	36	36	43	44	44	41	46	38	45	37	49	45	50	42	52	54	53	49	31	63	50	47	51	57	51	46	59	72	0	1	2	6	1	5	5	11	4	11	3	10	6	10	6	7	10	3	14	4	64	25	18	64	18	28	9	39	64	25	37	27	8	30	39	28	12	28	9	52	9	10	22	55	27	14	20	51	38	47	42	46	29	38	30	51	47	19	46	59	59	70	59	12	70	49	45	44	71	51	38	66	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
37000	-379.504468984706421	-388.555312365157761	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.966126146572496	-3	2	13	16	9	15	16	26	20	20	13	21	20	29	23	26	30	28	35	28	33	33	39	37	29	34	34	38	34	36	42	41	29	42	41	45	38	35	41	52	44	32	42	47	43	39	37	42	38	41	43	47	39	48	39	34	41	41	40	53	46	47	43	32	63	53	55	49	57	48	55	56	73	0	1	2	11	2	5	5	10	3	6	5	9	6	15	4	4	15	15	21	8	17	25	38	33	15	4	20	26	18	20	30	55	15	30	38	30	14	15	21	63	63	15	53	58	28	42	18	64	19	29	38	58	64	41	22	14	47	30	26	31	58	64	21	13	69	41	31	24	40	36	32	44	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
37500	-385.711447489671968	-394.762290870123309	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987246188307655	-2	4	15	14	8	16	17	21	6	22	11	16	20	30	24	12	23	28	37	33	37	36	41	35	25	42	33	37	32	37	39	39	35	41	33	47	36	32	43	54	46	29	42	43	42	27	40	33	43	44	42	43	41	41	42	51	40	44	40	52	51	45	47	47	60	56	57	51	52	51	47	58	66	0	1	11	9	1	9	11	3	1	12	5	11	16	46	9	9	16	6	46	10	27	42	22	18	6	19	46	29	13	38	14	14	46	22	18	59	35	42	32	62	49	46	53	48	32	25	35	25	31	59	29	19	10	42	21	71	14	42	20	36	44	30	47	55	40	63	31	58	34	48	39	26	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
38000	-386.783479899554550	-395.834323280005890	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996028493155195	-2	4	15	15	8	8	16	29	19	15	14	12	26	23	25	21	24	31	39	35	36	37	35	36	31	43	34	23	36	31	31	42	38	38	40	47	41	30	36	41	44	36	32	37	42	36	44	46	40	31	29	46	37	47	35	46	41	48	39	40	56	49	50	45	53	56	47	49	56	51	51	62	68	0	1	6	5	2	2	12	7	6	6	1	1	7	7	28	2	10	13	30	8	18	38	14	17	17	45	30	10	8	15	28	34	42	38	23	41	18	17	20	42	24	30	15	31	44	17	33	33	46	17	28	59	38	59	18	43	55	57	20	33	56	52	35	19	26	71	37	21	54	60	56	66	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
38500	-379.494677290083928	-388.545520670535268	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997518933330634	-6	-1	11	15	8	11	18	22	21	20	18	21	18	32	27	28	24	32	35	32	39	35	36	26	34	42	35	35	30	26	29	29	39	36	39	41	39	28	42	53	39	35	39	43	40	45	39	38	40	41	40	46	39	47	39	50	44	46	29	48	56	49	48	47	58	46	48	51	49	46	47	66	76	0	1	2	5	2	5	4	13	3	7	6	4	3	59	12	13	12	38	38	29	38	32	38	11	16	47	4	11	8	13	10	13	22	29	19	48	19	8	22	49	25	38	19	28	18	47	23	32	25	37	23	53	34	39	31	46	32	23	8	26	56	47	21	21	56	37	45	37	21	22	26	61	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
39000	-372.320816450413304	-381.371659830864644	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.964417398181898	-2	1	15	16	13	15	16	27	18	20	9	23	22	31	25	25	24	32	37	33	36	31	39	34	28	38	36	35	35	34	32	27	36	43	42	44	34	31	39	49	43	34	37	44	42	45	39	45	39	45	32	45	31	42	44	44	40	48	42	51	52	54	48	41	61	52	56	49	51	49	55	63	68	0	1	2	5	11	11	5	17	5	7	1	7	9	13	10	10	6	16	31	32	53	16	17	13	13	32	17	32	10	16	10	4	8	39	27	21	14	32	37	42	27	16	51	29	21	57	31	57	53	33	15	37	8	47	47	26	43	56	20	54	34	57	14	24	66	31	48	56	41	54	56	62	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
39500	-372.571021922977877	-381.621865303429217	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999967207567974	-8	0	9	17	12	14	16	24	20	21	18	26	26	28	26	23	24	32	38	35	34	34	41	27	33	40	26	28	34	30	37	42	37	37	41	46	40	31	38	51	37	39	31	47	41	40	42	45	44	38	42	46	40	48	36	48	35	48	44	35	54	47	53	48	62	59	55	51	58	55	57	63	69	0	1	2	6	3	3	3	7	5	7	6	11	10	10	10	7	11	17	60	28	28	13	34	9	28	38	7	4	24	14	27	19	9	60	41	41	38	9	22	26	38	43	8	50	34	57	41	21	51	13	29	42	57	39	15	23	18	33	39	24	52	42	37	42	36	56	46	35	51	40	47	64	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
40000	-375.536357729148904	-384.587201109600244	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.973700650907128	-2	3	11	17	8	20	15	23	17	20	20	26	23	28	27	26	30	24	37	31	41	34	41	36	30	40	31	36	28	31	34	38	30	42	37	46	41	36	41	52	35	36	28	36	38	43	43	44	43	47	37	44	40	43	37	42	33	44	46	46	54	48	43	50	51	56	53	51	51	46	52	60	71	0	1	5	3	2	4	2	4	2	3	7	4	4	11	13	13	14	9	22	43	42	17	45	20	16	28	9	27	6	15	13	22	10	55	15	48	32	14	31	34	17	33	13	27	28	24	43	34	24	22	22	45	41	53	27	22	43	35	32	44	26	45	19	28	49	62	63	70	49	23	70	61	40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
40500	-388.603712750556952	-397.654556131008292	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.901347415443091	-7	-1	12	17	6	15	19	27	23	11	21	21	26	29	24	28	24	20	33	31	30	39	35	30	34	36	31	34	36	27	29	26	38	38	40	46	38	36	41	47	31	38	38	44	32	37	41	48	46	39	37	45	39	47	38	42	41	46	44	46	51	51	53	43	60	55	51	54	55	49	37	48	58	0	1	5	10	2	10	3	9	3	5	4	3	6	13	12	7	4	3	20	9	32	24	41	17	41	20	9	12	30	12	9	18	25	41	29	56	38	17	24	47	30	23	23	51	15	21	21	49	46	27	27	71	24	47	20	19	25	39	34	46	52	56	36	21	67	60	39	40	40	39	15	34	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
41000	-369.806715066999288	-378.857558447450629	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988418749953239	-3	2	6	18	10	14	14	23	16	21	20	25	22	31	21	24	29	24	34	25	34	33	32	39	23	44	28	27	30	37	35	37	37	42	40	48	41	36	34	49	34	32	36	45	39	43	43	44	47	41	37	45	40	46	41	50	42	41	29	51	53	47	46	48	59	49	49	50	54	55	49	58	74	0	1	2	6	3	5	3	7	3	4	9	5	3	13	4	9	12	4	28	9	15	15	25	19	6	19	13	13	10	23	14	23	28	41	41	46	21	20	9	34	28	28	27	33	39	30	30	53	47	51	27	55	31	46	39	21	33	39	8	46	44	58	43	37	67	57	57	45	49	64	44	40	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
41500	-363.078249471614868	-372.129092852066208	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991903411756581	-5	3	15	18	7	12	18	26	22	18	22	26	24	29	19	25	28	26	34	36	25	31	27	32	30	39	33	30	32	35	40	38	37	43	30	48	36	33	40	52	48	38	38	42	37	43	37	41	39	47	42	46	38	44	41	49	41	45	45	52	48	44	52	45	61	56	54	56	54	48	49	65	70	0	1	6	5	1	2	5	3	3	3	10	4	7	9	6	15	9	10	28	8	4	11	3	13	15	21	17	8	16	12	24	29	25	48	18	57	14	13	30	62	42	28	35	32	28	33	22	38	29	34	24	55	22	20	33	54	37	26	51	55	37	20	25	32	40	61	71	50	51	34	46	68	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
42000	-380.211641567992899	-389.262484948444239	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995408735032377	-2	3	9	11	13	18	14	30	21	20	17	25	27	30	27	21	25	31	39	32	36	34	32	31	23	31	31	30	31	32	38	34	34	43	36	44	40	30	38	50	40	24	41	44	43	39	23	48	37	39	36	47	35	46	37	44	43	49	46	52	47	52	52	44	55	55	58	49	53	48	52	58	68	0	1	2	2	3	3	2	10	7	5	3	10	6	10	16	7	25	13	23	38	28	29	15	12	11	47	25	25	13	47	14	14	12	21	15	43	13	15	8	55	35	5	29	53	24	20	11	33	26	21	23	19	13	57	30	8	35	64	19	36	38	52	41	28	52	40	66	59	19	43	59	48	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
42500	-391.981446767906732	-401.032290148358072	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989340164333020	-6	2	14	15	10	16	18	27	19	22	19	22	25	30	23	20	21	26	37	30	38	35	40	39	23	41	34	34	29	36	43	42	34	41	34	41	30	34	42	50	47	34	38	48	39	37	26	45	40	44	42	48	30	48	42	52	40	51	47	50	47	50	44	47	55	56	55	50	41	40	49	46	71	0	1	2	5	1	5	3	7	4	6	4	11	16	18	6	5	4	6	15	10	14	12	33	8	9	14	29	37	15	14	27	35	9	21	9	38	11	53	70	24	49	20	35	69	30	18	12	39	19	35	34	51	25	31	19	26	38	34	24	31	57	45	43	63	32	52	64	57	30	30	39	50	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
43000	-381.777714574799802	-390.828557955251142	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996634018287788	-3	3	12	18	12	17	14	22	24	21	20	23	29	30	23	25	32	29	32	32	36	31	35	39	32	42	26	35	38	27	41	34	38	40	42	46	30	33	39	48	44	30	38	45	39	45	43	46	38	39	43	45	40	44	34	41	45	46	46	44	52	49	48	34	65	39	49	46	56	50	47	59	65	0	1	1	3	2	5	2	4	4	3	3	10	9	11	4	7	15	15	15	13	25	9	22	9	15	18	10	17	38	15	22	42	13	55	28	26	11	16	55	60	21	5	42	35	38	35	28	35	23	13	32	33	14	28	30	43	29	28	21	28	68	68	55	18	72	23	23	35	67	13	23	67	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
43500	-401.454694718118503	-410.505538098569843	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998951475113966	-4	2	10	14	9	15	18	18	21	19	14	22	23	30	22	26	32	31	23	30	35	40	41	35	25	43	24	30	25	36	33	41	41	31	26	36	38	30	38	54	41	39	42	46	41	33	44	46	39	46	37	29	41	48	35	47	43	44	41	48	55	47	49	51	54	56	49	49	47	54	54	61	72	0	1	2	3	1	1	11	4	10	5	2	6	4	16	8	2	10	15	8	13	14	30	19	28	4	38	5	35	7	38	35	31	52	12	8	17	18	29	38	44	55	51	37	23	55	52	41	59	46	39	28	27	36	44	35	33	43	38	46	58	22	58	21	48	53	67	36	48	42	56	69	66	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
44000	-385.077466388156097	-394.128309768607437	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999774241269594	-3	2	11	17	9	18	13	28	14	18	11	25	22	28	27	26	25	18	31	22	33	37	34	35	33	39	35	34	36	35	32	38	33	38	39	35	41	26	33	48	45	35	40	33	39	43	44	41	47	46	38	42	39	38	37	48	48	43	43	53	51	50	42	39	55	59	45	47	53	52	51	55	70	0	1	1	11	2	7	2	7	11	7	2	13	6	4	20	10	7	5	15	7	17	39	15	38	38	27	15	8	21	21	13	8	38	38	8	17	36	10	38	63	24	21	29	16	33	48	23	29	58	53	28	32	24	19	28	45	46	35	21	47	48	58	14	21	50	60	46	54	53	43	34	61	40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
44500	-368.683485827809136	-377.734329208260476	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986123480308783	-1	3	12	8	10	18	17	28	22	21	21	25	17	27	24	27	32	29	36	29	38	38	34	37	31	34	33	38	35	34	34	38	36	44	42	50	36	33	31	52	48	33	38	43	37	46	44	43	41	42	44	47	42	41	37	50	46	48	46	51	54	50	45	43	62	49	47	53	52	54	54	58	57	0	1	4	1	4	5	5	15	3	6	7	6	5	13	9	9	7	15	27	14	30	23	12	25	9	9	14	31	8	14	39	25	39	28	55	67	38	12	14	46	51	9	39	17	23	64	21	43	19	38	21	47	38	37	20	45	35	35	32	22	67	50	23	28	67	28	49	19	49	46	66	62	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
45000	-402.589411644170752	-411.640255024622093	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985741631747193	-7	1	6	16	9	14	10	26	17	23	12	20	28	32	26	28	29	29	35	17	35	36	41	25	33	44	30	28	25	34	36	35	28	39	42	46	36	29	37	46	33	36	34	39	45	47	38	47	44	42	35	46	40	44	42	50	43	47	41	45	57	42	50	48	64	54	53	50	48	50	58	58	57	0	1	2	6	2	7	3	6	3	4	3	11	24	16	20	10	10	29	41	11	25	29	37	4	11	51	4	6	11	29	38	18	10	18	47	59	25	10	43	31	15	8	24	28	37	57	18	50	34	53	27	10	19	47	53	60	18	44	31	42	35	34	49	62	67	58	31	50	54	36	34	64	26	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
45500	-392.809850157789981	-401.860693538241321	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984917750185190	-11	2	14	16	9	18	13	25	23	22	17	22	24	32	24	21	27	30	38	32	39	37	41	38	33	31	26	33	31	31	32	38	38	43	41	34	29	31	33	49	48	40	33	45	40	45	41	44	38	42	39	39	39	48	42	46	36	36	42	33	58	46	41	39	62	54	46	53	47	53	57	58	63	0	1	2	5	2	3	5	11	11	6	4	3	10	17	6	3	10	16	25	27	14	25	14	20	8	37	10	27	9	12	10	30	37	8	28	37	8	9	26	46	48	58	11	30	30	42	28	19	31	58	14	38	31	57	26	63	60	37	64	27	67	52	14	25	70	54	33	34	32	46	23	33	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
46000	-384.459200096745235	-393.510043477196575	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.964176162606918	-3	4	15	13	7	17	14	23	13	10	15	25	27	25	21	21	28	29	35	33	35	38	30	31	34	40	33	33	30	32	42	35	38	40	37	47	39	28	34	53	46	41	35	39	42	40	35	43	43	41	39	38	42	47	42	46	46	42	46	53	48	52	54	51	60	51	48	52	61	54	53	66	64	0	1	9	10	1	4	10	6	1	1	5	7	15	6	11	7	15	7	38	38	6	23	13	16	15	19	38	14	14	38	25	17	12	27	39	55	29	6	23	55	31	25	13	25	52	21	17	58	30	35	29	29	32	52	22	34	45	20	55	58	42	57	41	45	40	49	19	31	54	51	33	61	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
46500	-366.608554442097443	-375.659397822548783	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995679672331040	-2	1	15	8	8	15	19	26	24	20	16	25	23	24	18	23	31	24	38	30	35	32	35	29	34	42	31	36	34	34	40	36	36	38	41	41	41	26	38	50	45	38	34	36	42	41	33	47	36	43	39	44	41	45	38	45	44	49	45	49	55	44	46	42	64	51	48	52	58	54	48	67	67	0	1	4	2	2	2	6	6	10	3	5	3	3	11	4	3	18	6	8	12	8	18	18	3	8	32	10	17	18	14	49	24	8	8	49	42	49	10	21	46	42	27	7	8	22	30	9	53	17	47	17	44	29	31	43	34	39	59	30	62	54	33	26	33	48	26	41	67	54	67	55	70	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
47000	-386.265087552857892	-395.315930933309232	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986018013007347	-6	2	10	18	13	15	6	30	21	15	20	26	28	29	20	22	30	30	33	27	41	35	40	33	25	35	29	26	34	38	42	35	25	42	37	43	34	36	41	47	48	36	42	35	42	43	40	37	40	44	42	47	36	42	35	43	46	44	43	50	56	51	49	47	58	55	49	53	57	46	52	53	64	0	1	2	2	7	3	2	16	4	2	5	16	10	33	6	2	12	28	27	9	26	14	44	20	10	18	16	15	11	17	32	20	15	26	8	53	13	13	29	56	44	27	19	16	49	55	20	44	32	49	35	58	13	42	13	8	26	19	55	21	43	16	45	34	66	41	59	52	30	26	30	54	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
47500	-379.770943121753248	-388.821786502204588	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997614916455296	-2	2	6	14	13	7	14	31	19	23	20	25	26	31	23	23	30	27	40	32	36	34	40	27	34	42	22	36	28	37	33	42	36	44	37	43	43	35	36	44	48	36	35	44	36	39	38	40	46	41	38	47	31	36	39	43	47	38	41	49	54	48	51	49	59	53	52	50	55	41	51	60	70	0	1	1	6	3	1	6	10	4	9	3	4	27	24	4	5	18	11	39	18	22	24	51	16	13	38	5	24	27	24	29	17	29	58	22	48	43	13	27	47	48	29	8	45	20	45	24	18	19	48	17	19	24	13	20	58	36	39	39	59	44	37	36	37	63	33	49	34	52	33	36	69	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
48000	-368.307351736742419	-377.358195117193759	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999092473868031	-5	0	5	16	10	13	18	28	23	19	13	25	28	30	19	16	27	26	36	30	32	36	39	36	24	38	36	38	31	37	36	41	35	41	36	48	32	35	43	48	44	33	34	40	38	36	41	47	45	42	37	41	38	40	36	47	42	43	45	51	56	44	52	50	62	53	53	48	51	46	50	61	64	0	1	2	11	2	3	11	7	5	5	3	4	7	18	16	5	10	7	17	25	12	20	38	42	6	8	29	29	7	21	17	37	8	37	12	52	18	21	38	51	55	14	17	24	38	13	42	41	54	31	20	53	37	33	21	50	28	32	33	52	59	22	41	32	50	49	54	53	27	52	56	56	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
