step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68
66000	-372.534810284654100	-379.390298235613500	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.278642323453797	0	1	2	2	4	4	5	5	6	7	9	9	9	11	10	8	10	8	11	11	12	11	11	12	12	10	13	12	12	14	13	14	13	13	14	12	16	15	16	16	16	16	17	16	17	18	19	18	18	20	19	20	21	20	22	19	21	23	22	21	21	24	23	24	23	25	31	31	0	1	1	1	1	1	3	3	1	9	7	9	10	4	10	1	18	1	5	1	1	15	0	1	4	12	22	4	9	19	4	24	12	12	26	9	12	1	20	35	3	21	24	12	19	12	38	10	24	19	24	48	51	34	42	10	16	56	1	49	51	24	12	50	56	0	0	0	1	1	1	2	2	3	1	1	3	1	2	2	1	4	1	3	2	4	2	4	5	1	1	7	6	1	1	5	3	1	6	1	1	2	4	3	3	7	2	1	7	1	2	4	3	4	2	5	2	5	3	1	1	2	3	5	6	2	10	2	1	7	9	2	1	1	1	1
66500	-390.509404982252249	-397.364892933211650	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.370280377323063	0	1	1	3	5	6	5	6	6	8	8	8	9	9	9	9	11	9	10	10	12	11	12	12	12	11	12	12	12	13	13	14	12	14	14	13	15	15	15	16	17	16	19	17	16	16	18	18	18	20	19	20	20	21	20	22	20	22	19	23	24	22	23	25	23	23	30	31	0	1	1	1	4	1	1	4	1	7	1	6	12	10	9	9	11	1	9	1	9	18	0	26	1	13	10	16	9	26	16	27	1	28	25	24	21	31	34	39	13	13	44	16	9	1	15	21	46	19	25	45	35	50	26	26	48	52	1	59	58	45	20	52	45	0	0	0	1	1	1	1	1	2	3	2	3	1	4	1	1	1	1	1	2	5	2	5	5	1	1	1	7	1	1	2	3	1	2	1	4	1	1	1	1	1	1	1	4	4	1	6	6	6	6	3	1	4	5	2	4	1	6	7	2	1	10	2	1	2	7	1	4	1	1	1
67000	-375.471258213383010	-382.326746164342410	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.516212887731568	0	1	1	3	4	7	6	6	7	7	10	9	9	11	10	8	9	10	7	11	12	11	9	13	10	12	12	13	11	11	13	14	13	13	14	14	15	16	14	16	16	17	18	16	16	18	18	18	17	21	20	20	20	22	21	22	20	22	22	22	22	23	21	24	24	23	30	31	0	1	1	2	1	1	1	2	3	8	9	7	10	8	1	8	9	10	1	17	11	10	0	25	9	14	15	19	1	18	1	15	17	21	31	19	25	28	14	14	35	31	44	19	31	44	39	22	44	38	41	40	44	38	35	45	28	12	1	51	51	51	41	54	63	0	0	0	1	1	1	1	2	2	3	2	2	1	2	1	1	3	5	1	1	2	3	1	1	1	1	1	2	1	1	4	7	1	6	3	2	1	1	3	3	2	1	2	1	2	1	5	2	1	2	4	1	2	2	2	2	3	3	2	3	4	10	1	2	1	3	1	2	1	1	1
67500	-386.796622430789228	-393.652110381748628	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.428341711742925	0	1	1	3	5	7	5	7	6	8	9	8	9	12	10	8	10	10	10	11	10	11	10	12	12	12	12	11	12	12	13	12	13	14	14	14	15	16	16	17	17	16	17	16	16	17	18	18	18	18	19	20	20	21	21	21	21	21	20	23	24	23	22	24	25	24	30	32	0	1	1	3	2	9	1	7	1	1	12	4	16	13	9	6	6	1	16	9	9	23	0	13	8	13	15	13	18	15	13	1	24	25	8	1	28	19	34	15	39	14	13	19	13	31	35	42	1	31	39	37	45	38	42	42	59	9	1	29	52	45	51	54	62	0	0	0	1	1	1	1	1	1	2	1	3	5	1	3	1	2	2	1	1	5	1	2	2	1	1	1	3	1	1	1	1	1	1	5	1	1	4	6	2	2	1	3	1	2	4	3	3	1	2	1	7	2	1	3	2	2	1	2	1	4	10	5	2	3	3	1	1	1	1	1
68000	-393.799001649129877	-400.654489600089278	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.497336509186109	-1	1	1	2	5	6	5	7	6	7	8	8	7	11	10	9	10	9	11	11	12	10	11	13	11	13	11	12	12	14	14	13	11	13	12	15	16	14	15	16	17	17	19	16	17	18	18	17	17	19	19	19	20	22	20	20	19	22	21	21	23	21	24	25	22	24	30	30	0	1	1	2	2	1	1	6	7	1	10	7	5	13	9	1	9	12	16	22	25	9	0	33	7	27	11	1	27	13	28	13	1	20	9	1	31	1	17	34	15	14	45	16	28	38	32	40	1	44	48	36	57	59	42	36	30	41	56	42	62	45	51	59	45	0	0	0	1	1	1	1	2	3	4	1	1	5	1	1	1	2	2	4	2	1	1	1	1	2	1	1	3	1	2	6	1	5	1	3	6	1	4	7	1	6	2	1	4	3	1	3	3	2	3	1	7	1	2	1	1	1	1	2	2	2	1	1	1	3	4	2	2	1	1	1
68500	-407.068421284191572	-413.923909235150973	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.436675468719642	-1	0	1	3	4	6	4	6	6	7	10	8	8	11	11	9	10	11	11	12	11	10	12	12	13	12	11	11	12	13	13	14	14	14	13	13	15	17	15	16	17	15	17	17	17	18	18	17	18	20	18	19	20	21	22	21	20	22	20	22	23	23	24	22	25	24	31	32	0	1	1	3	1	5	1	7	5	7	8	9	9	1	10	4	12	12	16	8	10	8	0	16	17	27	11	16	1	14	16	20	16	30	21	5	21	4	26	14	15	25	1	19	24	33	48	36	1	33	1	32	40	59	50	47	44	51	24	46	4	38	58	54	62	0	0	0	1	1	1	1	2	1	1	1	1	2	3	1	1	6	2	3	1	2	1	3	2	2	1	2	1	1	1	1	5	1	1	1	3	1	1	6	2	8	1	3	2	1	7	3	2	3	1	1	9	4	8	2	2	1	1	2	3	2	6	2	11	2	1	1	1	1	1	1
69000	-355.054126950742500	-361.909614901701900	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.503794767742801	-1	0	2	2	2	7	5	6	7	7	10	7	9	11	10	9	11	9	11	11	12	9	10	12	13	12	10	12	12	13	13	13	13	12	13	14	15	16	16	15	15	16	19	17	16	19	18	18	18	20	18	19	21	21	20	21	19	20	20	21	24	23	21	24	23	24	30	31	0	1	2	1	1	8	1	1	8	4	8	7	10	9	8	1	15	12	1	1	12	12	0	15	8	13	7	16	27	19	9	19	19	27	22	9	21	8	31	30	35	14	36	38	14	31	42	42	16	19	27	38	52	59	32	59	39	48	38	40	51	63	41	59	60	0	0	0	1	1	1	2	1	1	3	5	1	2	2	1	1	2	2	5	1	1	6	5	3	1	1	2	2	1	3	1	1	1	4	1	1	1	2	4	1	3	1	1	2	2	2	1	3	3	1	1	4	5	4	2	1	1	2	1	1	1	2	2	3	2	2	2	1	1	1	1
69500	-428.771330209277608	-435.626818160237008	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.526590859930488	-1	0	1	2	5	7	5	7	6	8	8	6	7	12	10	8	10	8	10	11	12	10	10	12	12	12	12	12	12	14	14	12	14	13	14	12	12	16	16	16	16	16	17	15	17	17	18	19	19	20	19	20	21	21	21	22	20	22	20	22	23	24	22	24	24	24	28	32	0	1	1	3	1	1	3	12	3	12	7	3	12	1	10	1	18	12	4	9	22	11	0	15	8	7	15	16	22	26	36	22	19	20	14	1	23	31	33	33	36	17	1	9	39	44	40	45	44	46	41	37	52	43	50	45	34	30	44	48	26	40	51	53	58	0	0	0	1	1	1	1	3	5	2	1	2	1	2	2	1	7	1	5	1	1	3	3	1	1	1	1	2	4	1	2	1	1	1	1	1	1	1	6	1	1	2	1	2	2	7	3	1	2	1	1	2	2	1	3	1	2	1	3	3	5	2	2	7	3	2	2	1	1	1	1
70000	-388.223434375572310	-395.078922326531710	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.574325235068886	0	1	1	2	4	7	4	6	6	5	9	9	8	10	11	9	10	10	10	11	8	10	11	12	13	13	12	12	11	12	12	12	13	13	13	14	15	16	15	16	17	16	18	18	17	17	18	18	16	20	19	18	20	19	20	21	20	22	21	23	20	23	23	23	25	25	29	31	0	1	1	1	4	9	1	5	4	1	1	3	6	8	8	1	6	1	4	1	9	12	0	9	12	20	1	19	8	13	22	13	1	28	29	12	25	22	32	25	35	33	19	33	25	31	34	46	16	38	41	42	25	27	54	48	46	27	54	59	41	41	58	59	63	0	0	0	1	1	1	1	1	1	2	1	2	1	4	3	1	3	2	4	2	4	4	5	1	1	1	3	1	1	7	1	4	1	2	2	6	1	1	2	1	2	1	1	2	3	4	2	1	3	3	1	3	2	1	1	3	3	1	1	1	6	2	1	1	3	1	1	1	1	1	1
70500	-398.189402384537630	-405.044890335497030	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.515009346733655	-1	1	1	1	3	8	4	7	3	8	9	6	9	12	10	8	10	10	9	12	11	10	11	12	12	12	12	9	13	13	13	14	14	13	13	13	14	15	14	17	15	17	18	18	18	18	18	18	19	18	19	21	20	21	20	22	21	22	20	21	23	23	23	22	24	23	30	31	0	1	1	1	2	12	9	7	4	12	12	7	8	22	10	5	11	13	9	17	17	4	0	11	21	17	1	9	22	26	4	10	9	14	4	22	17	22	24	38	9	29	13	39	31	39	39	20	46	1	12	48	15	22	43	45	50	27	38	45	41	51	51	59	63	0	0	0	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	2	1	1	3	1	1	5	1	1	1	1	8	3	2	1	4	3	7	1	6	1	2	2	2	1	4	1	3	2	1	2	2	3	1	8	6	2	5	6	1	2	2	4	2	2	5	3	3	1	1	1	1	1
71000	-380.706256634271426	-387.561744585230826	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.429627662786967	0	1	2	2	4	8	6	7	6	7	9	8	9	11	11	10	10	9	10	11	11	10	10	10	12	12	12	12	12	11	14	14	13	13	14	14	14	16	16	17	16	17	19	18	17	17	18	19	17	18	19	19	20	21	20	21	19	21	21	22	23	22	21	24	24	24	30	31	0	1	1	1	1	1	1	4	5	1	1	1	5	17	13	1	8	8	8	8	12	6	0	10	1	14	15	1	9	6	33	25	1	26	7	9	22	12	32	35	35	34	38	36	26	36	35	45	16	31	12	38	9	50	15	23	37	51	16	44	53	30	8	36	61	0	0	0	1	1	1	1	4	4	3	2	1	4	4	4	2	1	2	6	2	1	1	1	1	1	1	1	5	1	1	4	4	2	1	1	5	1	7	4	2	4	1	2	1	1	1	2	3	1	2	1	3	2	8	1	6	1	5	5	3	1	6	2	2	7	5	5	1	1	1	1
71500	-414.551408583292186	-421.406896534251587	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.513730012757478	-1	1	2	3	4	7	4	6	5	7	9	9	8	11	7	9	9	10	10	12	11	10	12	13	13	13	12	12	12	13	12	13	14	13	14	14	14	16	14	17	15	16	18	16	17	19	19	17	18	18	20	21	20	22	19	21	19	22	20	23	24	22	23	24	25	24	29	31	0	1	1	3	1	9	1	5	1	7	7	15	6	1	9	15	10	17	13	11	9	11	0	19	22	12	10	4	4	23	19	9	31	14	1	31	23	12	11	24	4	29	19	33	37	39	38	26	38	38	26	49	43	50	13	55	14	35	50	57	63	51	62	21	62	0	0	0	1	1	2	1	2	1	2	1	4	1	2	1	1	5	1	2	1	1	1	2	5	1	1	1	1	1	2	2	4	1	1	4	1	1	8	1	1	2	2	1	4	2	2	1	1	2	2	1	1	1	3	1	1	2	5	1	3	3	1	1	1	1	1	7	1	1	1	1
72000	-371.520738899967682	-378.376226850927083	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.470345916620583	-2	0	1	2	5	6	6	6	6	7	9	8	7	11	10	9	11	11	11	11	10	10	11	12	13	12	13	11	12	12	13	12	12	14	13	15	14	16	15	16	16	17	18	18	18	17	17	19	19	19	19	18	20	22	21	21	19	22	21	23	23	23	23	24	25	23	30	32	0	1	1	2	1	3	1	1	3	3	5	6	9	1	8	1	15	4	16	11	5	12	0	21	21	11	9	1	21	19	19	8	2	26	1	31	32	31	32	32	22	30	30	38	38	31	39	32	38	31	41	19	45	45	57	48	42	35	8	55	58	51	51	45	61	0	0	0	1	1	2	1	5	2	4	4	2	3	2	1	1	5	2	4	1	6	1	1	3	1	1	1	2	2	5	5	1	1	2	3	6	1	8	1	1	2	1	2	2	2	3	1	1	2	1	2	2	3	1	4	1	3	1	1	1	6	5	1	1	2	1	3	1	1	1	1
72500	-418.133697570228037	-424.989185521187437	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.450163169954513	0	1	2	3	5	8	5	6	7	7	10	9	8	11	9	8	10	10	10	9	12	10	11	13	12	12	13	13	12	12	12	13	12	14	12	14	14	16	16	16	16	16	17	17	17	17	18	19	17	19	20	20	18	22	22	22	20	22	22	20	24	23	24	24	24	24	29	31	0	1	1	3	1	9	1	5	7	1	1	10	7	1	10	1	20	7	9	7	11	9	0	33	22	23	1	8	10	7	16	4	1	35	12	13	22	24	34	33	35	37	30	33	24	31	39	27	38	42	35	47	17	38	50	51	33	22	33	40	48	48	51	44	58	0	0	0	1	1	1	1	2	1	3	1	1	4	3	1	1	5	1	3	1	2	1	2	1	2	1	1	1	1	6	2	2	6	1	2	5	2	2	3	2	1	1	2	2	1	2	1	2	2	1	4	1	1	4	2	4	3	1	1	3	5	5	2	3	3	2	4	1	1	1	1
73000	-390.473462238424020	-397.328950189383420	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.457121361652188	-1	1	1	3	5	7	5	6	7	6	9	9	7	11	11	10	11	9	9	11	11	10	12	13	10	13	13	11	13	14	13	13	13	13	14	14	15	16	14	16	15	16	18	18	14	18	18	18	19	20	20	20	20	22	22	20	20	19	21	20	23	24	22	23	23	24	31	32	0	1	1	1	4	4	1	7	2	1	8	6	7	10	18	1	13	13	13	22	4	13	0	11	9	22	13	1	10	23	1	21	16	11	24	19	11	28	14	35	29	14	1	38	14	4	37	30	24	16	35	58	41	50	46	46	31	47	46	49	63	26	26	59	63	0	0	0	1	1	1	2	1	2	3	1	3	3	2	1	1	2	1	5	3	1	1	1	4	1	1	2	1	1	2	4	4	1	6	1	1	2	1	3	2	2	2	1	2	2	10	1	1	7	2	3	3	5	3	1	3	1	2	1	3	1	2	1	1	3	5	1	1	1	1	1
73500	-407.340650949584472	-414.196138900543872	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.379008847544908	0	1	1	3	5	6	2	5	6	7	8	9	7	11	10	8	10	9	8	9	11	10	11	13	12	13	12	12	12	13	12	12	14	12	13	15	15	15	14	15	16	17	19	17	16	19	18	18	17	20	18	20	20	21	21	21	20	23	22	21	23	23	23	24	25	24	29	31	0	1	1	7	2	1	1	7	3	7	8	9	2	1	1	1	10	1	1	8	22	19	0	20	15	9	21	17	13	29	16	9	16	17	17	19	16	31	22	32	14	33	38	31	27	39	31	2	9	38	41	42	48	36	53	40	38	51	19	57	53	56	1	54	51	0	0	0	1	1	1	1	2	2	1	1	3	3	2	1	2	5	4	4	2	5	3	2	1	1	1	3	1	5	1	1	3	1	2	3	4	1	2	4	2	1	3	1	2	1	2	2	2	2	3	9	3	3	1	2	1	3	1	3	2	2	7	1	1	2	10	1	5	1	1	1
74000	-404.172393694902610	-411.027881645862010	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.396925069784086	0	1	2	3	4	7	5	6	6	4	9	8	8	11	10	9	10	10	11	10	10	11	11	12	12	12	12	12	12	13	10	11	13	14	13	15	15	17	15	17	16	16	19	17	16	17	17	18	18	19	20	21	20	21	21	22	21	20	21	23	24	21	22	25	24	23	31	31	0	1	1	2	1	5	10	5	2	1	1	9	9	1	3	6	13	9	16	8	1	13	0	20	1	11	17	19	4	18	1	12	8	24	4	31	29	31	30	35	1	15	16	31	33	31	25	16	31	19	48	30	49	38	44	54	43	26	38	59	35	51	1	59	58	0	0	0	1	1	1	2	2	2	1	1	2	1	5	1	1	4	4	1	1	2	1	2	3	2	1	1	7	1	1	1	3	2	4	3	3	1	5	1	2	4	1	3	8	2	5	3	1	3	2	5	3	4	1	5	1	2	2	1	1	4	2	1	5	1	13	2	2	1	1	1
74500	-445.412852078222556	-452.268340029181957	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.353600899233728	-1	1	1	2	5	7	5	7	7	7	9	8	9	12	10	9	10	10	11	11	11	10	11	13	11	13	11	11	13	12	12	13	12	14	13	15	15	15	15	16	17	16	18	17	14	19	18	18	18	21	17	21	21	21	21	21	19	22	21	22	24	22	24	23	24	25	30	32	0	1	1	3	1	4	1	7	5	4	4	6	6	10	13	1	12	10	12	12	10	12	0	28	9	23	3	16	4	20	1	11	16	30	4	31	17	22	28	34	11	33	16	45	21	38	23	21	38	43	39	11	42	48	48	45	49	41	57	51	62	35	1	49	62	0	0	0	1	1	1	1	2	2	3	1	1	2	5	1	1	3	1	5	1	1	1	2	2	1	1	1	2	1	5	1	5	1	6	3	1	2	5	1	3	2	2	1	5	2	4	2	1	2	2	3	3	1	1	5	3	3	1	4	1	1	2	2	1	5	13	3	2	1	1	1
75000	-387.780440698874600	-394.635928649834000	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.325192500417618	0	1	1	2	5	5	6	7	6	8	9	9	9	10	10	10	10	10	10	11	10	9	11	13	12	11	13	13	12	13	13	14	14	13	14	14	13	16	16	15	14	16	18	16	17	19	18	18	18	21	20	20	19	19	21	21	21	23	21	23	23	22	24	25	24	24	28	31	0	1	1	3	1	1	1	5	2	7	1	6	8	1	4	5	8	7	1	7	10	6	0	2	1	11	21	16	1	17	1	34	16	13	26	16	18	1	2	41	26	12	39	1	30	1	27	32	44	54	41	33	39	44	54	47	23	24	54	27	51	51	1	59	39	0	0	0	1	1	1	1	4	2	3	1	2	1	4	3	2	5	3	4	1	2	4	2	1	2	1	6	7	1	2	2	6	2	9	1	3	1	1	2	1	10	7	1	2	3	1	7	2	7	3	2	1	1	3	4	2	2	1	1	5	7	1	4	1	1	11	2	3	1	1	1
75500	-413.856627738114810	-420.712115689074210	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.492258438548970	0	1	2	3	4	7	6	3	7	8	9	8	8	12	10	9	10	7	11	10	9	10	10	12	12	12	11	12	12	13	14	14	14	13	13	14	16	17	15	16	16	16	17	18	17	18	19	18	16	20	19	20	18	20	21	20	21	23	21	23	22	23	23	25	24	24	30	31	0	1	1	1	1	5	1	2	8	18	4	8	3	27	7	1	11	1	16	4	1	6	0	20	11	20	1	9	7	20	30	27	8	4	27	34	35	33	34	36	4	34	40	19	8	39	38	38	30	38	35	48	29	9	47	44	14	41	50	57	29	34	1	59	61	0	0	0	1	1	1	1	2	1	4	2	2	1	4	2	3	1	3	6	1	3	1	2	4	1	1	1	2	1	4	3	2	2	1	3	5	4	1	1	1	2	1	1	6	1	1	4	6	1	1	1	1	3	2	1	2	7	1	1	3	4	1	1	5	6	15	2	1	1	1	1
76000	-483.707475125882866	-490.562963076842266	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.400541910926965	-1	0	2	2	4	8	4	6	6	8	9	6	8	10	10	9	10	11	11	12	12	11	12	12	12	13	12	12	13	13	14	13	14	12	14	13	15	17	15	16	16	15	18	17	17	18	18	19	18	19	18	21	19	21	21	21	18	22	22	21	20	23	23	25	22	22	30	30	0	1	1	1	2	1	4	1	2	1	7	4	7	8	4	1	13	4	9	11	4	2	0	9	18	7	7	12	22	8	19	9	16	11	1	6	21	31	23	33	35	12	38	17	41	31	35	24	42	38	39	45	57	50	41	28	18	1	13	43	47	51	1	45	13	0	0	0	1	1	1	2	2	5	1	3	3	5	3	2	1	2	5	5	1	5	4	2	5	6	1	3	1	4	4	2	1	4	1	3	3	1	5	2	1	1	2	1	1	3	1	4	1	2	2	2	2	1	2	2	1	1	3	4	3	8	5	2	1	2	13	4	6	1	1	1
76500	-395.613514188769784	-402.469002139729184	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.413436854452605	-1	1	1	3	3	6	5	7	6	6	9	9	8	10	11	8	11	11	10	12	12	10	11	12	13	12	10	13	11	13	12	14	13	12	14	13	16	16	15	15	17	16	18	18	17	17	17	18	18	21	18	20	21	22	18	20	20	21	21	23	22	22	21	25	25	24	30	31	0	1	1	3	2	1	1	6	2	1	1	7	9	9	1	1	7	1	1	13	27	11	0	12	34	11	13	19	1	17	19	18	16	15	17	19	32	19	34	31	39	35	38	31	27	19	34	31	13	38	37	43	51	19	23	55	40	41	49	54	48	41	1	59	62	0	0	0	1	1	1	1	2	3	4	1	2	3	6	2	1	2	6	4	3	6	4	2	1	1	1	2	1	2	1	1	5	1	1	1	3	1	2	2	1	3	2	2	1	1	1	3	3	3	2	4	5	3	1	1	1	6	3	1	2	3	1	1	3	2	8	2	1	1	1	1
77000	-377.273509254388046	-384.128997205347446	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.475024881555937	-1	1	1	3	5	8	4	6	6	6	9	7	8	11	9	10	9	10	10	9	12	10	11	12	12	11	12	12	12	13	12	12	13	13	14	14	14	17	15	16	16	16	18	17	16	18	18	18	16	20	19	20	21	21	21	20	20	21	20	23	23	23	23	23	24	25	30	31	0	1	1	2	1	5	1	7	7	1	12	7	1	12	7	1	1	1	1	8	7	8	0	22	11	11	26	17	8	19	13	22	1	21	21	19	19	16	35	37	35	20	49	13	11	17	37	37	13	38	39	46	50	38	25	42	6	1	38	44	57	21	1	54	58	0	0	0	1	1	1	1	2	2	3	1	1	4	1	1	4	2	2	4	5	3	6	2	3	2	1	1	2	1	1	3	4	1	2	1	6	1	2	3	2	4	1	1	1	3	2	3	3	4	2	2	4	2	2	1	1	2	4	2	7	6	2	2	2	4	9	2	2	1	1	1
77500	-371.090560188282325	-377.946048139241725	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.499010580074545	0	1	2	2	4	7	5	7	6	7	9	8	8	11	10	8	10	10	9	11	11	10	11	12	13	13	10	11	11	14	13	12	13	13	13	15	16	17	15	17	16	15	18	17	17	18	18	17	18	19	19	20	19	21	21	21	20	22	22	21	24	23	22	24	24	24	30	31	0	1	1	2	4	5	1	7	7	7	9	9	3	7	10	5	16	1	5	13	17	16	0	28	21	29	11	12	12	25	19	1	1	29	1	31	34	31	34	27	39	25	22	19	37	31	33	10	33	31	41	42	37	37	22	43	36	48	54	49	39	51	51	59	62	0	0	0	1	1	1	1	1	1	2	1	1	1	2	1	3	2	1	1	2	3	2	2	1	1	1	1	1	1	1	2	2	1	2	6	5	1	5	1	2	2	1	4	1	1	3	4	1	2	2	6	3	2	2	3	1	2	6	1	3	2	1	1	4	3	2	2	1	1	1	1
78000	-356.049515798332834	-362.905003749292234	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.497720748277958	0	1	2	2	5	4	5	6	6	6	9	8	8	12	10	9	10	10	8	12	10	10	11	11	13	13	12	11	12	13	13	14	13	13	11	14	15	17	16	17	15	16	19	15	17	17	18	17	19	20	19	19	20	20	21	21	20	22	21	21	21	23	23	24	24	24	30	32	0	1	1	1	1	4	1	4	3	1	12	5	8	1	12	19	16	10	1	11	11	3	0	15	27	35	15	1	13	23	16	1	19	21	18	31	29	44	26	18	1	28	31	16	5	44	20	44	48	44	40	31	45	38	45	54	47	40	44	42	51	45	61	54	63	0	0	0	1	1	1	1	3	1	3	2	2	2	1	2	1	7	1	1	1	2	4	2	1	4	1	1	1	2	2	4	1	1	2	9	2	1	1	1	1	1	2	5	7	2	3	3	6	1	4	1	1	2	1	2	1	2	2	1	1	2	3	2	1	3	1	3	1	1	1	1
78500	-375.300790123200613	-382.156278074160014	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.434618513700272	0	1	1	2	4	7	4	6	6	5	9	8	6	10	9	9	10	9	10	12	11	11	11	11	13	12	12	12	13	13	14	13	14	14	14	13	15	15	15	17	13	15	17	17	17	18	19	18	18	19	20	20	21	22	20	21	21	22	20	22	22	22	21	24	23	24	31	31	0	1	1	1	2	1	4	5	7	7	1	4	10	1	1	1	10	8	4	13	8	9	0	5	11	8	9	1	22	14	26	1	28	24	21	16	29	31	29	35	1	16	38	19	37	19	40	33	19	31	32	12	50	38	33	45	48	51	46	45	51	41	51	54	51	0	0	0	1	1	1	1	2	2	1	1	1	1	5	3	1	5	5	6	2	2	4	3	2	2	1	3	2	2	3	5	1	1	1	9	1	1	1	2	1	1	1	2	7	3	1	4	1	3	1	2	3	3	3	6	1	3	2	2	1	2	1	3	2	5	1	1	2	1	1	1
79000	-411.976637527140554	-418.832125478099954	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.396862426019573	0	1	1	3	4	8	6	6	5	6	10	8	8	10	10	8	10	10	10	11	11	10	12	13	11	12	12	12	11	14	12	12	13	12	14	15	16	16	15	17	16	16	18	16	17	19	19	16	18	19	18	20	21	21	21	21	20	22	21	23	23	23	23	24	24	24	29	30	0	1	1	3	2	5	1	4	4	1	8	2	7	7	12	1	10	1	9	11	18	12	0	27	13	22	1	8	8	26	18	21	19	21	1	19	32	31	29	39	1	27	31	16	33	44	43	35	26	30	1	46	25	44	44	26	5	1	46	49	51	27	41	59	41	0	0	0	1	1	1	1	1	2	3	2	1	2	1	3	1	2	1	4	2	3	3	1	1	1	1	1	2	1	5	3	3	1	1	1	1	1	6	4	2	1	1	1	6	2	2	4	2	2	1	1	4	4	5	1	5	2	2	4	7	8	1	2	4	4	3	2	5	1	1	1
