step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68
90000	-396.103505720334567	-394.741127745477570	-1.362377974856974	0.000134451732927	0.000071464479995	0.531525168469303	0.672907030698967	-1	0	1	2	4	7	4	6	6	7	8	9	8	12	10	9	10	10	10	12	11	10	11	12	13	12	12	12	12	13	14	13	11	12	14	14	14	16	16	16	17	16	18	16	17	17	18	18	17	20	18	19	21	21	21	19	20	22	21	22	23	23	23	24	24	23	29	31	0	1	1	1	2	5	2	1	3	5	5	6	7	23	9	4	7	10	11	9	18	11	11	18	27	19	18	15	8	19	25	17	12	33	34	26	25	34	33	24	14	30	12	34	31	38	39	42	22	48	29	35	48	47	50	45	0	51	34	56	59	55	59	55	60	0	55	67	1	1	1	1	2	1	2	4	2	1	2	1	1	1	1	5	3	1	1	2	1	1	2	1	1	1	1	1	3	2	1	2	1	1	1	2	1	2	3	2	4	1	3	1	1	1	1	2	4	1	3	2	1	1	1	2	1	1	3	1	1	1	1	1	1	1	3	1
90500	-421.658696802750512	-420.296560189423019	-1.362136613327485	0.000169138219825	0.000090411148190	0.534540024626255	0.548786798269801	-1	0	2	2	4	8	5	6	6	7	10	7	8	11	11	9	11	10	10	11	12	10	10	13	12	12	12	12	13	14	14	14	13	14	14	14	15	15	15	16	16	15	16	17	18	17	18	18	18	20	19	20	20	21	21	21	21	23	20	22	23	23	24	24	23	25	28	30	0	1	2	2	3	2	1	7	2	8	13	3	4	18	12	13	7	9	7	4	6	13	5	20	16	20	3	16	11	8	19	23	16	33	28	33	25	34	33	30	23	17	34	41	40	38	15	44	30	40	41	45	46	52	52	19	0	41	34	54	56	53	60	55	46	0	29	63	1	1	1	1	1	4	2	1	3	1	1	2	3	1	3	1	3	1	2	5	2	1	2	1	1	1	5	2	2	5	1	2	2	1	1	1	2	1	1	1	2	2	1	1	1	1	2	1	2	2	1	1	1	1	1	5	1	5	3	1	1	2	1	2	3	1	5	3
91000	-434.336404542279524	-432.975517534876474	-1.360887007403068	0.000183152787308	0.000102999052724	0.562366831744136	0.509852054228766	-1	1	2	3	4	5	5	3	6	7	9	8	8	12	9	10	11	10	10	11	11	10	11	13	12	9	10	12	12	14	13	13	12	14	13	13	14	16	14	17	16	16	17	16	18	18	19	18	18	19	20	20	20	20	21	22	20	21	22	22	23	23	24	24	24	23	31	31	0	1	1	2	3	3	3	2	7	2	4	8	7	27	10	10	27	7	13	12	11	12	13	6	7	6	8	12	16	14	17	20	23	16	33	16	20	26	23	24	26	34	37	34	39	41	41	17	14	31	40	49	47	32	47	44	0	27	39	53	43	54	55	59	62	0	45	54	1	1	1	1	1	1	1	1	1	3	2	3	2	1	2	1	1	2	1	1	1	1	2	3	2	2	4	2	1	1	1	1	1	2	1	1	2	3	2	1	5	1	2	1	3	1	2	3	2	3	2	1	1	4	1	3	1	4	3	1	2	1	1	1	1	1	10	4
91500	-448.350432989754324	-446.989289204868157	-1.361143784886178	0.000171584077897	0.000094761518499	0.552274544703767	0.407434494802198	-1	1	1	3	4	8	5	6	6	7	10	9	8	11	10	9	9	9	8	12	11	10	12	10	12	13	12	12	13	13	13	12	14	12	14	14	14	16	15	17	15	16	17	18	18	18	19	18	16	20	19	19	21	21	21	21	21	23	20	22	23	21	24	24	24	24	31	29	0	1	1	2	2	3	4	3	1	7	8	6	4	19	13	1	10	9	3	16	2	16	8	6	17	16	11	4	24	16	12	17	11	12	30	28	12	34	20	28	7	39	24	40	15	42	38	15	24	44	40	43	46	52	52	37	0	21	30	23	54	48	58	56	50	0	45	56	1	1	1	1	1	2	1	3	5	1	2	1	3	1	1	3	1	1	3	2	4	1	3	1	2	2	1	4	1	2	1	2	2	1	1	2	3	2	2	3	5	1	3	1	3	2	1	4	2	1	1	1	1	1	1	2	1	4	2	2	1	1	1	3	3	1	8	3
92000	-428.257679936365093	-426.893083579469021	-1.364596356896060	0.000127993072984	0.000065432374655	0.511218092743607	0.555465913177026	-1	1	2	1	5	7	3	6	7	7	9	9	7	9	11	8	11	9	10	12	10	10	12	11	12	12	11	13	13	13	14	14	14	13	12	14	16	16	15	16	16	17	18	17	15	17	18	18	18	20	18	20	19	21	20	20	21	22	22	21	23	22	22	24	24	23	31	32	0	1	4	1	4	4	4	5	5	2	13	4	7	5	10	4	12	9	18	6	9	6	6	14	21	14	14	22	35	17	17	22	22	5	7	12	32	36	33	24	45	30	38	17	32	39	44	40	29	46	24	47	44	48	46	31	0	41	30	22	63	44	50	57	59	0	60	67	1	1	1	1	2	3	1	1	1	3	1	3	2	2	2	4	1	1	1	2	3	2	3	2	1	2	1	1	1	2	1	2	2	3	4	2	1	1	1	2	1	2	1	2	1	1	1	1	2	1	4	1	1	2	2	3	1	3	5	5	1	2	1	3	2	1	4	1
92500	-415.592693393655168	-414.206060858981004	-1.386632534674182	0.000119874140133	0.000090730198823	0.756878829098398	0.599031982485000	-1	0	1	2	4	7	5	6	7	7	9	9	8	12	9	10	11	10	9	11	11	10	11	11	12	11	10	13	11	14	13	13	14	13	13	14	14	15	15	17	16	16	18	16	17	19	19	18	16	21	20	20	19	21	20	20	19	21	21	22	23	24	23	23	23	24	31	32	0	1	2	3	1	5	3	5	7	7	2	8	6	13	9	12	11	13	4	13	7	9	6	27	16	15	7	9	27	12	24	21	14	8	17	23	24	29	29	13	26	38	31	28	37	31	37	45	39	53	44	45	45	44	47	37	0	51	42	56	48	52	54	46	45	0	52	67	1	1	1	1	1	1	2	1	1	1	4	1	1	2	1	1	1	1	4	1	2	1	2	1	1	1	2	3	1	2	1	1	1	3	1	3	2	2	2	4	4	1	2	1	2	2	2	1	1	1	3	2	1	2	1	2	1	1	2	1	2	2	2	2	3	1	6	1
93000	-439.870047112917177	-438.506134316030170	-1.363912796887023	0.000159172837681	0.000082217831936	0.516531797345477	0.512014291777232	-2	1	2	2	3	8	5	6	5	7	9	8	7	11	9	9	11	11	11	12	11	10	11	12	13	12	11	11	13	13	13	12	14	11	14	14	16	16	16	15	16	15	18	16	17	18	17	18	19	18	18	20	20	21	21	21	20	22	20	22	22	23	24	25	24	25	29	32	0	1	1	1	3	8	4	1	1	7	3	2	7	15	4	6	11	15	12	10	7	6	7	27	11	17	7	12	18	17	28	5	14	16	18	16	17	17	25	21	24	28	37	26	42	31	5	20	34	39	23	37	46	59	50	37	0	40	48	44	45	52	58	62	60	0	39	64	1	2	2	1	1	1	1	4	3	1	4	4	1	1	3	1	2	1	1	3	2	1	2	1	2	1	2	2	1	1	1	4	2	1	1	2	3	1	1	1	2	2	2	3	1	3	7	3	4	1	3	2	1	1	2	3	1	5	1	3	2	1	1	1	1	1	7	5
93500	-423.740312077564170	-422.376631305616684	-1.363680771947503	0.000142127668133	0.000088994709236	0.626160341653602	0.582870441992809	-2	0	1	2	4	7	5	4	7	5	9	9	9	11	9	9	11	11	9	11	11	10	11	13	13	13	13	12	13	13	13	13	14	13	13	14	15	15	14	16	16	13	18	17	17	19	18	18	18	19	19	20	20	21	22	21	20	22	21	23	24	24	23	24	25	25	31	30	0	1	2	3	4	1	8	1	8	4	7	8	10	13	7	4	16	6	9	11	7	10	6	14	22	17	9	9	18	16	13	21	17	12	17	34	35	33	26	13	39	17	16	18	36	38	23	45	44	29	48	50	42	49	23	50	0	51	38	22	58	59	59	58	49	0	48	55	1	1	1	1	1	3	1	2	1	1	1	2	3	1	2	2	1	2	1	1	2	2	1	1	1	1	2	3	1	2	1	1	2	2	1	1	1	1	1	2	2	1	2	5	2	2	2	1	1	3	1	1	3	2	5	1	1	2	3	7	1	1	1	1	4	1	5	5
94000	-435.956055471831746	-434.590747428029829	-1.365308043801905	0.000146726746136	0.000074277179407	0.506227946593727	0.422023382844345	-2	1	0	3	4	7	3	6	6	7	9	8	9	11	11	8	10	9	8	11	11	10	11	11	11	12	13	12	12	13	13	13	13	13	14	14	16	16	15	16	15	16	16	16	16	18	18	16	17	21	20	19	21	21	21	21	21	21	20	22	22	23	24	24	24	25	30	31	0	1	1	2	7	2	3	3	5	4	10	10	19	18	11	4	6	10	10	11	19	9	17	13	13	24	19	8	11	9	18	15	16	19	34	30	29	29	33	39	35	24	39	19	31	43	8	17	43	47	40	38	52	33	45	48	0	35	30	17	30	14	40	47	51	0	63	64	1	1	1	1	1	4	1	4	1	2	1	1	1	1	1	3	2	1	1	1	2	2	1	1	1	1	3	3	2	2	2	1	2	3	1	1	2	2	1	1	1	3	1	3	2	2	7	3	1	2	2	1	1	4	3	4	1	3	2	8	5	4	4	2	2	1	3	4
94500	-432.217956999998137	-430.856186935224628	-1.361770064773522	0.000157989331768	0.000095027655523	0.601481470047036	0.515522911930903	-1	0	1	2	4	7	4	6	5	8	9	8	9	12	11	10	11	10	11	10	12	10	12	12	11	12	11	11	13	14	14	11	14	13	14	13	15	16	14	16	15	16	16	17	17	17	16	19	18	19	19	19	20	21	20	20	20	22	20	22	24	24	24	25	24	24	30	30	0	1	1	3	4	7	4	3	2	2	7	2	2	7	8	6	11	6	22	12	8	9	8	15	7	13	6	13	27	36	25	8	21	32	26	8	34	25	16	35	6	30	29	24	37	30	33	31	38	35	40	49	38	47	44	12	0	39	38	44	44	55	47	58	60	0	61	62	1	1	1	1	1	2	1	2	3	5	3	3	4	4	2	2	1	2	1	1	2	3	2	1	4	3	3	1	1	1	1	3	1	1	1	2	1	2	2	1	2	1	1	2	1	2	1	2	1	2	1	1	1	3	2	6	1	4	2	3	3	2	4	2	1	1	4	3
95000	-435.809768124989262	-434.441871257637729	-1.367896867351548	0.000127618797132	0.000062675013599	0.491111145127147	0.526771636765156	-1	0	1	2	4	7	5	7	6	7	9	9	8	11	11	10	10	10	9	11	10	10	12	12	12	12	11	10	12	13	14	14	13	11	13	15	13	17	12	16	15	15	17	17	17	19	19	18	19	20	19	21	20	20	20	22	21	22	22	23	23	24	23	24	24	24	30	30	0	1	1	2	3	3	2	4	5	7	5	6	5	7	6	12	3	10	6	11	10	12	7	17	10	16	10	6	14	14	18	6	12	12	18	23	17	34	16	10	14	29	25	14	22	39	23	43	38	44	22	43	23	41	31	29	0	29	45	24	53	50	57	56	32	0	60	52	1	1	2	1	1	4	3	3	1	1	2	1	3	2	3	1	4	1	1	1	2	1	2	1	3	1	2	1	1	1	3	4	2	1	2	1	2	3	1	3	2	2	4	4	3	4	2	1	1	1	5	2	4	3	3	5	1	4	3	6	1	1	1	1	5	1	5	4
95500	-408.701232947791937	-407.340326280072816	-1.360906667719094	0.000126415526494	0.000070938095204	0.561150178077598	0.491279534464252	-1	0	1	2	4	7	4	6	6	7	9	9	8	11	10	9	10	10	9	11	11	10	11	10	12	13	12	13	12	14	13	13	13	14	14	14	14	15	15	17	16	16	17	17	18	18	17	18	19	21	20	19	20	22	21	21	20	22	22	22	23	24	23	25	24	24	29	31	0	1	2	1	1	1	4	2	7	7	9	10	9	8	6	9	6	10	6	11	6	8	12	10	16	16	13	14	18	17	29	10	12	12	26	27	29	3	33	6	14	17	30	39	43	15	33	34	40	52	41	32	42	36	36	38	0	51	53	48	55	59	51	54	39	0	61	26	1	1	1	2	3	5	1	3	1	2	2	1	1	2	2	2	1	1	1	1	2	3	1	2	2	3	2	1	1	2	1	2	2	3	1	2	1	7	1	5	3	2	1	1	1	4	2	2	2	1	2	3	1	4	4	3	1	1	1	3	1	1	2	2	4	1	3	4
96000	-411.320497459108594	-409.958981286155165	-1.361516172953405	0.000132553720094	0.000079100887256	0.596745886875067	0.476600296477269	-1	1	2	3	5	7	6	7	5	7	10	9	9	12	10	8	10	10	9	9	11	10	11	11	12	12	10	10	12	14	13	14	13	14	13	14	15	17	15	15	16	17	18	18	17	19	19	18	19	20	20	20	20	20	21	22	20	22	21	22	22	24	24	24	25	24	30	31	0	1	2	3	2	3	9	3	2	9	7	8	1	4	6	8	4	9	7	9	20	7	13	8	7	18	7	16	27	35	21	7	23	26	20	16	2	34	33	27	19	39	36	38	31	42	22	25	16	31	40	36	25	41	33	17	0	35	54	53	53	53	58	53	43	0	64	62	1	1	1	1	3	2	1	2	2	1	2	1	3	6	2	1	3	2	2	2	1	2	1	2	3	1	2	1	1	1	1	3	2	1	2	4	6	1	1	2	5	1	2	1	2	1	3	3	5	2	2	3	4	2	3	7	1	4	1	1	1	2	1	2	4	1	3	3
96500	-406.910303129236240	-405.518554351715352	-1.391748777520884	0.000158962815715	0.000066376382902	0.417559179508550	0.455002053554322	-1	0	1	2	4	7	5	7	4	8	10	8	8	12	9	10	10	10	10	10	11	11	11	13	13	12	13	12	12	13	13	13	14	13	13	14	15	17	15	17	17	17	18	17	16	18	18	18	18	19	19	20	20	22	21	22	21	23	20	22	23	24	23	24	24	24	30	32	0	1	1	3	4	1	3	1	4	3	13	6	7	16	6	12	15	5	4	13	6	5	13	20	10	18	18	17	11	26	20	14	7	23	20	12	25	24	24	13	33	39	45	35	29	30	40	37	34	37	46	51	40	36	50	9	0	50	46	22	56	56	43	61	46	0	54	54	1	1	1	1	1	3	1	3	1	3	1	1	2	1	1	1	1	3	2	1	3	4	1	2	2	1	1	1	1	1	2	1	5	1	1	3	1	2	1	5	2	1	1	3	1	3	1	1	2	2	1	1	2	5	1	10	1	3	1	5	1	1	2	1	3	1	4	5
97000	-430.613326858150003	-429.225102286910953	-1.388224571239051	0.000145079841636	0.000061695244091	0.425250285604276	0.405467979918583	-1	0	2	2	5	6	4	7	7	7	8	8	8	12	10	9	11	7	10	11	12	10	11	13	11	13	13	12	13	14	13	14	13	14	13	15	14	16	16	17	15	16	18	16	17	17	19	18	18	18	18	20	20	20	21	20	20	22	19	22	23	24	23	24	24	24	30	30	0	1	2	2	2	3	3	1	6	3	8	18	3	16	9	12	9	4	6	9	19	11	10	21	4	20	11	9	14	25	11	27	16	12	20	28	23	12	32	41	21	36	46	23	20	23	14	46	29	23	40	48	43	36	5	44	0	26	36	56	40	52	46	31	55	0	13	55	1	1	1	1	2	2	1	4	1	3	1	1	3	1	2	1	2	3	2	2	1	1	2	1	4	1	2	2	1	1	2	1	2	2	1	1	1	4	1	1	2	1	1	2	4	3	2	1	2	3	1	1	1	2	9	3	1	5	1	2	3	2	3	4	1	1	11	6
97500	-446.905064069114076	-445.514352939628566	-1.390711129485524	0.000182845814005	0.000141416805848	0.773421074022612	0.431310380052696	-1	1	2	2	4	7	4	6	6	7	9	9	8	11	9	9	10	10	10	10	11	11	11	12	13	11	11	12	13	13	14	13	14	13	11	14	16	14	15	16	16	16	19	17	18	18	16	19	19	21	20	20	20	21	21	21	20	22	21	22	24	24	23	24	24	25	30	29	0	1	1	2	3	8	3	1	4	5	3	13	7	15	13	6	8	5	7	11	7	20	10	19	8	17	7	15	15	22	29	17	23	6	18	12	25	21	32	21	31	38	30	37	31	5	22	47	23	29	41	14	36	57	52	31	0	51	46	19	58	43	54	58	39	0	45	37	1	1	2	1	1	1	1	2	2	1	2	1	2	1	1	1	2	3	3	1	3	1	3	2	4	1	2	1	2	1	1	1	2	2	1	3	2	2	1	4	1	1	4	1	3	6	2	2	3	4	2	5	4	1	1	4	1	2	2	5	1	2	1	1	5	1	4	5
98000	-430.303547346273263	-428.942467052386860	-1.361080293886410	0.000177885940368	0.000104218862070	0.585874644475750	0.598543762365886	-2	0	1	3	5	6	6	7	7	8	7	8	7	11	10	10	9	11	9	12	10	10	12	13	12	13	11	11	12	13	13	13	14	13	14	14	15	16	15	16	16	14	18	17	17	17	18	18	18	21	20	20	20	22	20	20	20	22	20	20	22	24	23	24	23	25	30	29	0	1	1	2	3	3	3	3	5	7	4	8	1	22	10	12	4	4	11	21	10	10	22	7	8	15	21	9	7	28	28	27	12	22	20	17	26	39	30	27	13	25	36	29	42	25	46	25	38	49	48	41	46	57	48	48	0	51	34	37	24	44	60	63	46	0	19	64	1	1	1	2	2	3	2	2	1	1	2	1	5	1	1	1	3	3	1	1	1	1	1	3	3	1	1	2	2	1	1	1	4	2	1	2	1	1	1	2	4	1	2	2	1	2	1	4	2	1	1	3	2	1	1	1	1	1	2	3	3	3	2	1	2	1	9	4
98500	-437.116294500326148	-435.751510730026439	-1.364783770299731	0.000161431532273	0.000082306902007	0.509856413106475	0.464942651545941	-1	1	2	3	4	6	5	7	6	7	9	8	9	12	9	9	11	8	10	12	10	10	11	13	13	10	13	12	12	13	13	13	12	14	13	14	14	17	15	15	17	16	18	16	17	16	19	18	19	19	19	21	20	21	21	20	20	23	21	22	21	23	23	24	25	25	28	31	0	1	1	3	4	3	2	1	4	3	12	4	1	26	9	10	9	4	13	11	3	5	16	22	20	8	5	16	18	16	22	13	13	30	20	12	28	33	32	27	40	20	34	39	40	30	38	41	45	38	41	47	44	53	47	44	0	48	29	54	49	56	55	48	47	0	59	65	1	1	2	1	1	2	2	5	2	2	1	2	5	1	2	2	3	3	1	2	3	3	1	1	1	2	4	1	1	2	1	2	2	1	1	3	1	3	1	1	1	2	3	1	1	2	1	1	1	1	1	1	1	1	1	2	1	3	4	1	1	2	1	3	2	1	3	3
99000	-433.255210291161745	-431.894314585870291	-1.360895705291445	0.000148631528054	0.000083501959844	0.561805162992975	0.489771292413664	-1	1	2	3	5	8	5	7	6	7	8	7	9	11	10	10	11	11	11	12	10	11	11	12	11	13	12	12	13	13	14	13	14	14	14	15	16	17	13	15	15	16	18	17	16	18	17	18	18	19	19	21	20	20	21	22	20	22	20	22	23	24	22	25	24	24	31	31	0	1	1	2	4	8	4	7	4	3	10	2	11	4	6	13	13	10	21	21	5	6	3	14	13	22	1	8	8	16	28	10	16	15	29	26	32	33	23	13	17	31	38	23	10	37	22	42	34	13	23	45	43	45	43	24	0	24	23	37	40	52	46	50	30	0	52	62	1	1	2	1	1	1	1	1	2	3	1	3	1	4	1	1	1	2	1	1	1	3	4	1	1	1	6	3	2	1	1	4	2	2	1	1	1	1	1	4	2	1	1	3	4	1	2	2	2	4	4	3	1	2	2	5	1	4	5	4	5	3	3	3	6	1	3	2
99500	-446.716797216675786	-445.354597182498935	-1.362200034176841	0.000113494628327	0.000069036668390	0.608281373378792	0.418494805889481	-1	1	1	3	5	6	6	7	7	7	8	9	8	11	8	9	9	10	10	12	10	11	11	13	12	12	13	12	12	13	13	12	13	13	13	13	15	16	16	16	16	16	16	18	17	18	18	18	18	20	20	20	21	22	22	21	20	22	22	22	23	22	24	24	22	23	30	30	0	1	1	1	4	1	3	7	3	3	10	6	6	4	7	2	6	13	11	11	3	18	5	19	13	18	13	22	22	6	18	14	12	2	6	22	33	36	33	34	16	22	15	26	33	33	30	41	30	25	40	10	33	57	49	29	0	41	52	50	49	49	42	65	43	0	56	50	1	1	1	2	1	3	3	1	3	3	1	2	1	3	1	3	2	1	1	1	5	1	3	1	2	1	2	1	1	3	1	1	2	6	3	1	1	1	2	2	3	3	4	3	2	2	3	1	4	3	2	6	5	1	3	6	1	3	1	1	3	1	4	1	2	1	4	5
100000	-427.384607971348771	-426.022480338508956	-1.362127632839834	0.000114743673992	0.000069674140565	0.607215527804216	0.493077068895371	-1	0	1	2	4	7	5	6	6	8	9	9	7	11	11	9	10	11	10	10	11	10	8	12	13	11	12	9	12	14	12	13	14	13	14	14	14	15	15	16	16	17	18	17	18	17	18	19	19	20	18	20	21	22	21	22	20	23	21	21	23	23	23	25	24	23	30	30	0	1	2	3	1	3	2	1	5	9	6	5	7	22	6	6	9	7	6	9	19	9	13	28	19	13	19	9	8	15	19	21	16	22	34	12	14	33	15	7	27	24	12	23	41	9	24	33	44	40	40	15	42	57	36	37	0	41	47	15	60	45	50	40	55	0	48	61	1	1	1	1	2	3	3	4	1	1	1	2	1	1	3	2	2	3	1	2	1	2	1	2	1	2	2	2	2	1	1	1	2	2	1	2	1	1	3	4	2	2	4	4	1	6	4	3	1	2	1	5	2	1	4	5	1	3	1	5	1	2	2	5	1	1	7	4
