step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56
94500	-287.692228136971949	-294.547716087931349	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.741831048002659	0	1	2	4	4	4	4	6	6	7	8	8	10	9	9	11	11	13	13	12	14	17	18	20	22	20	21	22	21	21	21	20	24	24	24	22	26	25	25	26	27	26	26	25	26	28	27	27	28	28	30	29	30	31	30	33	0	1	1	3	3	3	0	4	7	6	6	8	12	8	12	13	13	13	14	16	20	21	22	23	23	23	32	23	24	24	32	23	32	30	36	32	25	25	31	36	35	26	35	34	39	40	34	43	45	33	37	47	47	52	49	52	1	1	1	1	1	1	1	2	2	2	2	1	2	2	1	1	1	2	2	1	1	2	1	1	2	1	1	2	1	1	1	1	2	2	2	2	1	2	2	2	2	3	1	1	1	2	1	1	1	2	2	1	2	1	1	1
95000	-286.168858486975068	-293.024346437934469	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.728936778071329	0	2	2	3	5	5	4	6	6	8	7	8	10	9	12	8	12	11	12	13	12	16	18	20	22	21	21	22	23	22	22	21	23	23	25	25	26	25	25	25	27	25	26	24	26	27	26	27	28	28	30	29	30	30	30	34	0	1	1	3	4	3	0	6	7	5	6	8	16	11	13	11	18	13	14	16	16	21	22	22	23	23	23	22	24	24	27	24	32	25	27	32	26	34	44	32	35	28	39	31	31	36	42	39	43	28	42	47	42	47	43	53	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	2	1	2	2	1	2	3	2	1	1	1	1	1	2	2	2	1	1	2	1	2	1	1	2	1	1	1	1	3	2	2	2	2	2	2
95500	-282.984692032028704	-289.840179982988104	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.684357918939721	0	2	2	4	3	4	3	6	7	7	8	8	10	10	11	11	12	11	12	12	13	16	18	19	22	20	21	22	22	21	20	19	23	23	23	25	26	25	25	25	27	24	27	23	25	28	27	27	27	28	29	30	29	30	29	33	0	1	1	3	3	3	0	4	7	3	8	8	12	12	13	13	18	13	14	16	20	21	22	23	23	23	22	23	24	24	32	23	28	24	31	27	25	29	33	25	39	26	39	31	44	33	37	44	45	36	26	47	42	47	49	53	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	2	3	2	2	1	1	1	1	1	2	2	2	2	1	1	1	2	1	1	1	2	1	2	1	1	4	2	3	2	1	3
96000	-279.228718385162267	-286.084206336121667	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.738409277568780	0	1	2	3	5	4	3	6	6	7	8	8	10	9	10	9	12	12	12	13	14	16	18	19	21	20	20	23	22	21	22	22	24	25	24	24	26	25	26	24	26	25	27	24	26	28	27	27	28	27	29	30	29	30	30	34	0	1	1	3	6	4	0	6	7	6	8	8	12	8	11	12	13	13	14	18	20	21	20	23	24	23	23	25	24	24	27	27	32	28	31	27	28	24	44	32	35	26	44	31	36	50	26	39	45	28	37	42	28	47	49	53	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	2	2	2	1	2	1	1	1	2	1	2	1	1	1	2	2	1	1	1	2	1	1	1	1	2	3	1	1	2
96500	-298.377245590734958	-305.232733541694358	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.695892973591163	0	2	1	3	5	5	3	6	7	8	7	8	10	9	12	10	11	12	12	11	13	16	18	19	21	20	21	22	21	21	22	22	22	24	24	24	24	25	25	25	27	22	27	23	26	29	28	27	28	28	29	27	30	30	31	33	0	1	1	1	3	3	0	4	7	5	6	11	12	11	13	12	13	13	14	11	20	16	22	23	23	23	23	25	24	24	27	23	25	24	31	25	26	25	44	25	31	26	27	31	39	43	52	44	43	36	47	37	52	51	49	42	1	1	1	2	2	2	1	2	2	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	2	1	2	1	2	3	1	1	1	1	2	1	3	1	1	2	1	1	5
97000	-270.359479506412470	-277.214967457371870	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.804211504696494	0	2	2	3	5	4	4	6	7	7	8	8	10	9	10	9	10	13	12	13	14	16	18	19	21	21	21	22	23	21	22	20	24	24	24	25	26	25	26	25	27	24	26	24	27	26	27	27	28	28	30	28	31	29	30	32	0	1	1	3	4	4	0	6	7	6	8	8	11	11	16	6	11	13	14	16	20	21	22	23	23	23	32	23	25	24	27	23	32	24	31	32	42	34	44	28	35	26	44	31	39	33	42	36	39	46	47	37	54	47	48	53	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2	1	2	1	2	1	1	2	1	2	2	1	2	1	2	1	1	2	2	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1
97500	-284.270651011915277	-291.126138962874677	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.633476319380416	0	1	2	4	5	4	3	5	7	7	7	9	9	9	11	9	11	13	13	13	14	16	18	19	21	21	20	23	23	20	21	22	23	24	24	23	26	26	26	23	26	24	27	24	27	28	27	28	28	26	28	30	29	30	29	33	0	1	1	3	3	3	0	3	7	5	8	11	4	11	13	11	13	17	14	13	20	21	22	23	23	23	23	23	30	24	27	27	27	30	32	27	26	29	44	25	35	26	44	31	39	50	28	44	45	36	42	37	51	37	45	47	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	2	1	1	3	2	1	1	2	1	2	1	2	3	2	1	1	1	2	2	1	1	1	2	2	1	2	2	2	1	1	1	2
98000	-274.622115800978520	-281.477603751937920	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.810828014587686	-1	1	1	4	4	3	4	5	6	7	8	7	9	8	11	11	11	11	12	13	14	16	18	20	21	21	20	21	23	21	22	22	23	23	24	23	25	25	24	26	26	25	26	25	27	26	27	27	28	27	29	29	30	30	29	32	0	1	1	1	6	1	0	6	7	4	12	8	12	6	12	13	13	13	17	16	20	21	22	23	23	23	23	23	30	24	27	27	27	30	31	27	26	29	31	36	35	25	44	39	39	27	37	39	44	32	37	47	37	47	49	51	1	1	1	3	1	1	1	1	1	1	1	2	1	2	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	2	2	3	1	3	2	1	2
98500	-277.480114311624106	-284.335602262583507	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.677709357338739	0	2	2	3	4	4	3	6	6	7	7	8	9	9	11	11	11	11	12	12	13	16	19	20	20	20	20	22	23	22	22	22	24	24	25	24	26	25	25	25	26	25	26	26	27	27	27	27	29	27	29	26	30	30	31	32	0	1	1	3	4	3	0	6	7	4	8	8	12	12	13	13	13	12	14	13	20	21	22	23	23	23	22	25	24	24	27	27	32	24	31	31	23	29	31	27	35	26	36	40	39	40	52	43	48	39	42	40	42	37	45	54	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	2	1	1	1	1	2	2	2	2	1	3	1	2	3	1	2	1	1	1	1	1	1	1	1	2	1	3	2	2	1
99000	-267.696495271115452	-274.551983222074853	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.796686779489088	1	2	2	3	4	4	3	5	6	7	8	8	9	10	12	10	11	10	13	12	13	17	18	19	21	19	19	23	23	21	22	22	24	24	24	25	25	25	26	24	26	26	26	24	26	28	28	26	28	28	29	29	30	30	30	33	0	1	1	3	3	3	0	4	7	4	8	8	12	12	12	12	13	13	14	12	17	21	22	23	23	23	22	25	24	24	25	27	27	24	31	33	26	29	44	29	35	37	44	32	44	36	42	44	45	36	42	47	42	47	49	52	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	2	2	2	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	2	1	2
99500	-276.126842187365014	-282.982330138324414	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.726606310083543	0	2	1	3	4	3	5	5	6	7	7	8	9	10	11	10	11	12	12	12	13	16	18	19	22	21	20	22	23	20	22	21	23	24	24	24	26	25	26	25	27	23	24	26	27	28	27	28	29	27	30	30	30	31	30	33	0	1	1	1	6	3	0	6	7	3	3	8	12	11	13	13	13	13	14	16	20	21	22	23	30	23	23	30	30	23	27	27	32	24	31	32	25	30	43	30	35	26	31	43	43	33	42	43	45	40	47	47	47	47	49	52	1	1	1	1	1	1	1	1	1	2	3	3	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	2	2	3	1	2	2	1	1	1	1	2	2	2	1	1	1	2	2	2	1	1
100000	-286.188446093628386	-293.043934044587786	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.725032585804630	0	1	3	2	5	4	4	5	7	7	6	7	10	9	12	11	11	12	12	12	14	17	18	19	21	20	21	22	22	22	22	20	23	23	24	24	24	25	25	26	25	25	26	24	26	28	25	27	28	28	30	29	30	30	31	32	0	1	4	1	3	1	0	3	7	6	8	11	12	12	13	12	13	13	14	16	20	21	21	22	22	23	23	26	24	24	32	23	32	24	31	27	26	34	44	33	35	26	31	31	39	48	37	44	48	40	52	47	42	47	49	54	1	1	1	1	1	3	1	1	1	2	1	1	2	1	1	2	1	1	2	1	1	1	2	1	2	1	1	1	2	2	1	2	2	2	1	2	2	2	1	2	1	2	3	1	1	1	1	2	1	2	1	2	2	2	2	1
