step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63
56500	-294.996371660366435	-301.851859611325835	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.655945921487239	0	1	2	3	3	3	4	3	4	5	4	5	4	6	6	6	6	7	8	7	10	9	11	13	12	11	14	14	13	13	13	14	16	15	15	16	15	14	16	16	16	18	16	17	17	19	19	17	18	19	19	21	17	20	20	22	24	23	26	27	27	27	28	0	1	2	2	2	3	4	1	5	8	3	7	4	9	1	11	13	16	18	16	20	19	21	22	20	0	24	31	26	23	21	23	38	25	38	31	28	26	35	34	37	37	38	34	33	33	32	0	33	42	37	41	33	47	0	54	56	56	57	57	59	59	61	1	1	1	1	2	1	1	2	1	1	2	1	1	2	3	2	2	1	1	1	2	1	1	3	4	1	1	1	2	1	2	2	2	3	1	1	1	2	1	1	1	2	2	1	1	2	3	1	2	1	2	3	1	1	1	1	1	1	2	2	1	1	1
57000	-292.938018595724486	-299.793506546683886	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.638680533207195	0	1	2	3	3	3	4	4	4	5	5	5	5	6	6	6	6	7	8	9	10	9	11	11	11	12	12	14	13	15	16	13	16	15	14	16	15	14	16	15	16	18	17	16	17	18	19	16	16	19	17	21	19	20	20	22	23	25	26	27	26	27	28	0	1	2	3	3	3	4	4	5	2	6	1	8	9	10	3	13	14	16	18	18	19	20	22	20	0	22	32	26	21	28	25	38	32	26	34	28	26	35	32	37	37	33	32	35	49	37	0	38	51	28	42	43	50	0	50	56	57	57	59	57	59	61	1	1	1	1	1	1	1	1	1	3	2	2	1	2	1	2	1	1	2	2	2	1	2	2	1	1	1	1	1	2	2	1	2	2	2	1	1	2	2	1	1	1	1	2	2	1	3	1	2	2	2	1	1	1	1	2	1	1	2	1	1	1	2
57500	-297.834641260273372	-304.690129211232772	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.578043071792291	0	1	2	3	3	3	4	5	4	5	5	4	5	6	6	6	6	7	8	7	11	9	10	13	12	11	14	14	13	14	16	14	16	15	15	15	16	15	15	16	15	18	17	15	17	18	19	18	19	19	18	18	19	20	21	22	24	25	25	27	26	27	28	0	1	1	2	3	3	6	1	5	2	3	4	4	9	10	11	13	16	16	10	19	19	19	22	21	0	8	25	26	21	34	25	29	30	26	25	41	29	29	28	28	41	38	28	38	38	52	0	38	51	32	37	43	50	0	54	56	56	57	57	57	59	61	1	1	1	2	1	1	1	4	1	3	3	1	1	2	1	1	1	1	2	2	2	1	2	3	1	1	4	2	2	1	1	2	3	1	3	3	1	2	1	2	1	2	2	1	2	2	1	1	1	1	3	1	1	1	1	2	2	2	1	2	1	2	2
58000	-319.472630651322220	-326.328118602281620	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.555207446367219	0	1	3	3	3	1	2	5	4	4	5	5	3	5	5	6	6	7	8	9	10	9	11	10	12	12	14	14	13	15	15	12	16	15	15	14	16	14	16	17	16	18	17	17	17	19	19	16	16	19	19	21	17	20	21	22	23	24	25	27	25	26	27	0	1	6	2	6	1	2	4	5	1	10	10	1	9	10	11	8	3	8	3	16	18	21	16	21	0	24	32	26	28	32	21	29	28	26	25	31	26	38	31	28	31	33	31	33	53	31	0	29	42	41	25	39	47	0	52	52	57	57	57	57	59	59	1	1	2	2	1	1	1	2	1	3	1	1	1	1	1	1	1	4	2	3	3	2	1	2	2	1	4	2	1	1	2	2	3	1	2	1	1	2	2	1	2	2	1	2	1	2	3	1	2	1	2	6	1	1	1	1	2	1	2	3	2	1	2
58500	-331.541436962198475	-338.396924913157875	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.506477454262300	0	1	3	3	3	2	4	3	4	5	5	5	5	5	6	6	6	6	8	9	11	9	11	13	11	12	13	14	13	14	16	14	16	15	15	16	16	15	16	14	14	18	17	16	17	16	19	18	19	19	18	21	17	19	20	22	23	23	25	27	26	27	28	0	1	6	2	6	2	4	2	5	8	3	4	8	9	10	3	8	11	3	16	22	11	18	23	16	0	22	20	26	19	28	23	26	28	29	41	41	26	29	23	25	37	46	30	39	26	31	0	33	41	28	28	38	42	0	54	56	56	57	59	59	59	61	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	3	3	1	4	4	1	2	1	2	2	1	5	2	3	3	1	2	1	1	2	3	3	2	2	1	2	1	4	3	1	2	5	3	4	2	1	1	2	1	1	2	1	1	2	2
59000	-299.524118396462256	-306.379606347421657	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.541802635304137	0	1	3	3	3	2	4	4	4	5	4	5	4	6	6	6	6	7	5	9	10	9	10	13	12	12	11	14	13	15	14	13	16	15	15	16	16	15	16	17	14	18	17	17	17	19	18	18	19	19	19	21	19	19	20	22	23	24	25	27	26	27	28	0	1	6	2	6	1	3	2	5	2	3	8	4	9	10	11	4	19	11	3	20	16	20	22	23	0	22	32	26	23	32	25	26	32	26	31	41	29	35	41	32	41	38	28	33	38	41	0	38	37	32	36	45	42	0	52	56	56	57	59	59	59	61	1	1	1	2	1	1	1	2	1	2	1	1	1	2	1	2	2	2	1	3	1	2	1	3	1	1	2	1	1	2	1	1	4	2	2	2	2	2	1	2	1	2	2	2	1	3	1	1	2	2	3	4	2	1	1	1	1	1	2	1	1	2	2
59500	-280.259781532229965	-287.115269483189365	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.701719124012957	0	1	3	3	3	2	4	4	4	5	5	5	5	6	3	6	6	7	7	8	10	9	10	12	11	12	13	12	13	15	16	14	16	12	14	15	16	15	16	17	16	15	17	17	17	18	19	18	18	19	17	20	20	20	21	22	24	25	26	27	26	27	28	0	1	1	1	6	2	4	4	5	4	3	4	8	9	1	11	13	16	16	16	18	19	20	22	20	0	24	25	26	32	25	28	35	25	29	32	42	26	35	31	42	32	38	31	35	45	51	0	33	31	42	50	49	50	0	50	56	50	57	59	57	59	61	1	1	2	2	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	2	1	2	1	2	2	1	1	1	1	1	3	2	1	1	1	1	1	3	1	1	1	1	2	1	2	1	2	1	2	3	2	1	2	1	1	1	1	3	2	1	1	1	2
60000	-316.878149059164286	-323.733637010123687	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.666126698967381	0	1	1	3	3	3	2	4	2	4	5	5	4	3	6	4	5	7	8	9	11	8	11	13	12	11	14	12	13	15	16	14	16	15	15	15	16	15	13	17	16	18	17	17	17	19	18	17	19	19	19	21	20	20	20	22	24	25	25	27	27	27	28	0	1	1	2	9	9	2	4	3	3	16	6	6	9	6	6	10	6	18	11	16	16	20	20	23	0	24	20	26	23	34	28	29	32	26	21	34	29	26	41	36	41	38	36	35	33	31	0	33	47	41	47	33	51	0	54	56	57	56	59	59	59	61	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	3	6	3	1	2	1	1	1	2	2	1	1	2	1	1	2	3	1	2	1	1	1	2	2	1	1	2	2	1	3	1	2	3	2	1	1	2	2	1	2	2	2	2	1
60500	-303.510714074248142	-310.366202025207542	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.531945095758578	0	1	1	3	3	3	4	4	2	5	5	5	4	5	6	6	6	7	8	9	10	9	11	13	12	11	14	14	13	15	15	14	16	15	15	15	16	15	14	16	16	18	17	17	16	18	19	18	19	19	19	21	20	20	21	22	24	23	25	27	27	27	28	0	1	1	3	9	1	6	6	3	4	4	8	4	9	10	6	13	14	16	16	20	16	21	22	23	0	22	25	26	32	20	23	35	32	29	28	31	26	26	31	32	28	38	41	38	33	37	0	33	42	28	51	46	47	0	42	58	50	58	57	59	59	60	1	1	1	1	1	3	1	1	1	1	2	1	1	2	1	3	2	2	1	2	1	2	1	3	1	1	4	1	2	1	4	3	1	1	2	1	1	3	2	1	2	4	1	1	1	2	2	1	2	1	4	2	2	1	1	3	1	4	2	3	2	2	1
61000	-325.181867798010785	-332.037355748970185	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.654583200248555	0	1	1	2	3	3	3	4	2	4	5	5	5	6	6	6	6	6	8	9	11	9	11	13	12	11	12	14	13	14	16	14	16	15	15	16	15	15	16	17	16	18	17	14	17	19	19	16	19	19	19	21	19	20	21	22	24	25	26	25	25	27	28	0	1	1	2	9	4	4	4	3	4	6	8	8	9	10	6	13	6	11	19	11	3	20	27	21	0	20	25	26	23	20	23	38	28	26	23	30	29	38	31	32	37	35	23	38	29	37	0	45	42	37	51	39	42	0	52	56	54	57	57	57	59	61	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	3	1	1	2	1	2	6	2	1	1	1	2	2	2	1	3	1	1	1	2	3	1	2	1	1	2	2	1	2	2	4	2	1	2	1	2	2	3	2	1	1	1	2	2	1	1	1	2
61500	-313.635767089490400	-320.491255040449801	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.556945479516862	0	1	1	3	2	2	4	4	3	4	4	5	5	6	6	6	6	7	8	9	10	9	11	12	12	12	14	13	13	12	16	14	16	15	14	16	16	15	16	17	13	18	17	17	16	17	18	18	19	19	19	21	20	20	21	22	24	24	26	26	27	27	28	0	1	1	2	3	3	4	2	5	2	3	8	6	9	10	11	8	2	16	16	20	11	21	19	20	0	24	20	26	23	41	25	26	41	26	28	41	26	35	31	25	41	33	31	26	33	37	0	46	31	37	37	46	31	0	54	56	56	57	56	59	59	61	1	1	1	2	1	1	1	2	1	1	2	1	2	3	2	2	2	4	2	2	1	4	1	3	2	1	2	4	1	1	3	2	2	2	2	2	2	2	2	1	1	2	1	1	2	1	2	1	2	3	2	4	1	3	1	1	1	2	2	2	1	1	1
62000	-294.205452428087710	-301.060940379047111	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.648403836852126	0	1	2	2	3	3	4	4	4	5	5	5	5	6	6	6	6	7	7	9	8	9	11	12	11	12	14	13	13	15	14	14	16	15	15	16	16	15	16	16	16	18	17	17	16	18	19	15	17	19	19	20	18	19	21	22	24	23	26	25	27	25	28	0	1	2	1	3	3	5	2	5	7	6	8	8	9	10	6	13	6	11	19	16	18	21	22	18	0	24	25	26	28	28	28	35	28	29	30	31	26	35	25	34	37	33	34	38	33	41	0	38	32	42	47	33	41	0	54	58	56	57	57	59	57	61	1	1	1	2	1	1	1	2	1	1	2	1	1	2	1	2	1	3	2	2	2	2	3	1	3	1	2	2	1	2	1	1	1	2	2	1	2	2	1	2	1	2	1	1	1	2	2	1	2	4	1	1	2	3	1	2	1	1	2	1	1	1	1
62500	-289.119262370648073	-295.974750321607473	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.652079047772010	0	1	2	3	3	3	4	4	4	4	4	5	5	6	6	5	6	7	8	8	11	9	11	13	12	12	14	13	13	12	16	14	16	15	15	15	16	15	16	17	15	18	16	17	17	19	18	17	18	19	18	18	20	20	21	22	24	23	25	27	26	27	28	0	1	1	2	3	3	1	4	5	4	6	8	8	5	10	11	13	16	16	16	18	20	20	22	20	0	24	23	26	23	32	28	35	30	29	30	41	26	29	32	25	37	38	34	35	33	37	0	33	42	37	37	33	47	0	54	56	56	57	57	59	59	61	1	1	2	1	1	1	2	1	1	1	1	1	1	3	1	1	1	1	2	2	2	1	2	2	2	1	1	2	1	1	2	1	1	2	2	1	1	3	2	2	2	2	1	1	2	2	2	1	1	1	2	1	2	2	1	1	2	1	1	2	1	2	2
63000	-296.492870106774433	-303.348358057733833	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.708977260488684	0	1	3	3	3	2	4	4	4	2	5	5	5	5	6	6	6	6	8	9	11	9	11	13	12	12	11	14	13	15	14	13	16	15	14	16	16	15	16	17	16	18	16	17	17	18	19	18	19	19	19	18	19	19	18	20	24	25	25	27	26	27	27	0	1	6	1	6	2	4	1	5	2	4	8	8	9	8	3	13	6	16	16	19	16	20	27	23	0	22	32	26	23	32	25	38	23	26	31	31	35	35	37	31	31	35	34	38	38	37	0	33	41	41	21	46	37	0	50	56	57	57	59	57	61	61	1	1	1	2	1	1	1	3	1	1	2	1	1	1	2	2	1	2	2	2	3	2	2	2	1	1	2	1	1	2	1	1	1	2	2	2	2	1	2	1	1	4	2	1	2	2	2	1	2	2	2	4	1	1	1	1	2	1	1	1	2	1	1
63500	-310.950699871498159	-317.806187822457559	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.651666259716241	0	1	2	3	3	3	3	5	4	5	5	4	5	6	6	3	6	6	8	9	11	9	11	13	11	11	11	14	13	15	16	13	16	15	15	16	16	14	15	17	16	18	16	16	17	18	17	18	19	19	19	21	20	20	21	22	24	25	26	27	27	27	28	0	1	1	3	3	3	3	4	5	3	1	4	4	9	10	3	4	16	18	16	18	19	20	27	20	0	22	32	26	23	28	25	38	28	26	25	28	29	38	37	32	37	29	34	33	29	32	0	33	42	32	42	38	51	0	54	56	56	57	57	57	57	60	1	1	1	1	1	1	1	1	1	3	4	1	2	1	1	1	3	2	2	2	3	1	2	2	1	1	2	1	2	2	2	2	2	1	3	3	1	1	1	1	3	2	2	1	1	3	2	1	2	1	4	2	4	1	1	2	1	1	1	3	2	1	1
64000	-290.117325957723722	-296.972813908683122	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.696426658175928	0	1	3	2	3	2	3	5	4	4	4	3	5	6	5	6	6	7	8	9	11	9	11	13	12	12	14	14	13	15	16	12	16	15	14	15	15	15	16	17	16	16	17	17	17	19	19	18	19	19	18	21	20	19	21	22	24	24	26	27	27	27	28	0	1	6	1	6	2	4	1	5	2	3	2	12	9	2	11	2	11	18	16	19	18	19	22	23	0	22	32	26	28	32	23	38	25	26	28	28	29	35	31	37	37	33	31	33	43	28	0	38	41	37	37	33	51	0	50	56	56	58	59	59	59	61	1	1	1	2	1	1	1	2	1	2	1	1	1	2	2	2	4	2	1	2	2	1	2	2	1	1	2	2	1	1	3	1	1	3	2	1	1	2	2	1	1	1	1	1	1	1	3	1	2	2	2	3	2	1	1	3	2	2	2	1	1	1	1
64500	-301.983680818592802	-308.839168769552202	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.539374422572812	0	1	2	3	3	1	4	5	4	4	5	4	5	6	5	5	6	7	8	9	11	9	9	13	12	10	14	13	13	14	15	14	16	15	15	16	15	15	16	15	16	18	17	17	17	18	17	18	19	19	19	20	20	20	21	22	24	25	25	26	27	27	28	0	1	6	3	3	1	2	12	5	2	6	4	4	9	1	6	4	10	3	19	20	19	19	22	23	0	24	25	26	21	28	28	35	32	26	30	32	29	38	30	37	41	38	34	38	35	37	0	43	47	41	37	43	42	0	54	56	57	57	57	60	57	61	1	1	1	1	1	1	2	1	1	1	3	1	1	2	4	3	1	1	3	1	1	1	1	2	3	1	1	1	2	2	2	1	1	1	2	2	1	2	1	1	1	2	2	2	2	3	2	1	2	2	2	4	3	2	1	2	2	1	1	2	1	3	1
65000	-314.238131777760259	-321.093619728719659	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623537684744910	-1	1	3	3	3	2	2	5	4	5	5	5	5	6	4	6	5	7	8	9	11	8	11	13	12	12	14	14	13	15	16	14	15	15	15	13	16	15	15	17	15	18	17	16	17	18	18	15	19	18	19	21	19	20	21	22	24	24	26	26	27	27	28	0	1	6	1	6	2	1	4	5	2	3	7	4	4	1	11	15	4	16	16	3	18	20	21	23	0	24	25	26	25	34	21	29	28	26	23	41	26	29	32	28	28	38	21	38	38	37	0	45	41	41	42	35	51	0	50	56	56	57	57	59	57	61	1	2	1	3	1	1	3	1	1	2	2	2	1	3	3	1	1	2	2	2	5	1	2	2	1	1	1	1	1	1	1	2	2	1	2	2	1	2	1	2	1	4	1	2	2	2	2	1	2	3	2	2	3	1	1	2	1	2	2	1	1	2	1
65500	-285.551991050208017	-292.407479001167417	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.606645019963963	0	1	2	3	3	3	4	4	4	5	5	5	5	6	5	6	6	7	7	9	11	9	11	13	12	12	14	14	13	15	13	14	16	15	15	14	16	15	15	17	15	18	16	17	17	19	19	18	19	19	19	18	17	20	21	22	24	24	26	27	27	27	28	0	1	1	1	3	2	3	4	4	2	6	4	4	9	4	11	13	16	16	18	14	19	18	21	20	0	22	31	26	20	25	31	35	23	26	21	41	29	29	30	32	32	39	30	35	35	52	0	35	52	37	37	33	50	0	54	56	56	57	59	59	57	61	1	1	2	2	1	2	1	1	1	1	2	1	2	2	2	1	1	1	1	2	5	2	2	2	3	1	2	1	1	6	1	1	1	2	2	2	1	2	2	2	1	3	1	2	2	3	1	1	3	1	2	2	1	1	1	2	2	2	2	1	1	2	1
66000	-295.222534966823559	-302.078022917782960	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623524148905232	0	1	3	2	3	2	4	3	4	5	5	4	5	6	6	6	6	4	8	8	11	9	11	13	12	11	14	14	13	15	16	13	16	15	15	16	16	14	16	17	15	18	17	17	17	18	17	18	19	18	19	20	20	20	20	22	24	25	26	27	27	27	28	0	1	6	2	6	2	2	4	5	1	18	8	2	9	1	6	13	3	11	3	20	16	20	22	21	0	22	32	26	21	32	25	38	25	26	41	41	29	29	41	32	37	33	34	33	35	37	0	43	47	23	32	46	50	0	52	56	57	57	59	59	59	61	1	1	1	1	1	1	1	1	1	2	1	1	3	2	5	3	1	1	3	2	2	1	3	3	1	1	4	1	2	2	2	1	2	1	3	1	1	1	1	2	1	2	1	2	1	2	1	1	2	1	4	3	2	2	1	1	2	1	2	1	1	1	1
66500	-299.534269977086694	-306.389757928046095	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.539683333627430	0	1	3	2	3	1	4	3	4	2	5	5	5	6	6	5	6	7	8	9	9	9	11	13	12	12	12	14	13	15	16	13	16	15	15	15	16	15	16	17	16	18	17	17	17	18	19	18	17	19	18	21	19	20	21	22	24	24	26	25	25	27	28	0	1	4	2	6	1	4	1	5	1	3	8	8	3	16	6	13	11	18	18	18	11	18	22	21	0	22	32	26	32	32	20	35	28	26	23	32	29	29	36	28	37	38	41	38	33	34	0	33	41	28	54	46	42	0	54	56	56	57	57	57	59	61	1	1	1	1	2	1	1	3	1	1	2	2	1	3	1	3	1	2	1	2	2	2	3	3	3	1	2	1	1	1	3	1	1	1	2	3	2	2	2	2	2	2	2	1	1	1	2	1	1	1	2	1	1	2	1	2	1	2	2	1	1	1	2
67000	-303.802493936134454	-310.657981887093854	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.637090545379222	0	1	2	3	3	3	4	5	4	4	4	5	5	6	6	4	6	6	8	8	11	9	11	13	10	11	14	14	13	14	16	14	16	15	15	16	16	15	16	17	15	18	17	16	17	19	19	18	19	17	18	21	20	20	21	22	24	25	26	27	27	27	28	0	1	1	2	3	3	4	4	5	2	4	3	4	9	3	4	13	16	12	16	19	8	25	21	20	0	22	25	26	23	28	23	38	28	26	41	41	29	35	41	28	41	38	32	38	33	31	0	39	31	41	37	35	47	0	54	56	52	57	57	59	59	61	1	1	2	2	1	1	1	2	1	1	1	2	1	2	3	1	1	2	3	2	2	3	1	2	2	1	4	2	2	2	2	3	1	1	2	1	1	1	1	2	1	2	1	1	2	2	3	1	3	1	2	4	3	1	1	1	1	2	1	1	1	1	1
67500	-319.666698128761766	-326.522186079721166	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.493970016575442	0	1	1	2	2	3	4	4	4	5	5	5	4	6	6	5	6	7	8	9	11	9	11	12	12	11	14	12	12	15	13	13	15	15	15	16	16	14	16	17	16	16	17	16	17	17	18	18	19	18	19	20	20	20	21	21	24	24	26	27	27	26	28	0	1	1	2	3	3	2	6	6	4	7	1	6	9	10	7	13	11	11	18	16	19	19	22	20	0	23	21	26	32	25	23	29	31	29	30	34	29	33	42	34	32	33	25	33	38	42	0	35	41	31	37	29	50	0	54	56	56	57	59	57	57	61	1	1	1	1	1	2	3	1	1	2	1	3	1	1	1	1	2	1	3	2	5	1	3	3	2	1	2	1	1	2	1	2	3	1	2	1	1	1	1	1	1	1	2	3	2	2	2	1	3	2	4	4	3	2	1	1	1	1	2	1	2	2	1
68000	-319.330337037936999	-326.185824988896400	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.586102177325999	0	1	2	3	3	3	4	5	4	4	5	5	5	5	6	5	6	7	7	9	11	9	11	13	11	11	14	14	13	15	14	13	16	15	15	16	16	14	16	17	16	18	17	17	16	18	19	18	17	18	19	20	17	20	20	22	24	25	26	27	25	27	27	0	1	1	3	1	1	4	4	5	4	4	6	6	9	12	6	13	16	16	19	19	19	5	22	20	0	24	32	26	31	32	21	38	28	26	32	28	26	26	23	28	37	33	34	38	38	41	0	38	37	41	31	38	51	0	47	56	56	57	59	56	59	59	1	1	1	1	3	3	1	2	1	1	2	2	2	1	1	1	1	2	2	1	3	1	5	3	2	1	1	1	2	1	1	2	2	1	2	3	2	2	2	3	2	2	1	1	2	2	1	1	3	2	3	3	2	1	1	2	1	1	2	1	2	1	1
68500	-287.999073076284787	-294.854561027244188	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.607112027895832	0	1	2	3	3	3	4	5	4	5	4	4	3	6	4	6	6	6	8	9	11	9	11	13	12	12	14	14	13	15	16	14	16	15	14	16	15	14	16	16	16	18	17	17	17	18	19	16	19	19	18	21	20	20	21	21	23	24	26	27	26	27	27	0	1	1	2	3	1	3	2	5	11	3	2	2	9	3	11	13	10	16	16	19	19	20	22	23	0	24	23	26	28	32	25	38	32	26	32	32	29	35	28	37	41	39	28	33	33	31	0	33	51	37	31	33	47	0	54	56	57	57	59	57	59	61	1	1	2	1	1	1	2	2	1	1	2	3	1	2	2	2	3	1	1	2	2	1	2	2	1	1	1	3	1	1	2	1	2	1	2	1	1	1	2	2	1	2	1	3	1	1	2	1	2	1	3	3	2	1	1	1	2	1	2	1	3	1	1
69000	-311.558705714084738	-318.414193665044138	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.555042989913292	-2	1	2	2	3	3	3	5	4	5	4	5	5	6	6	6	6	7	8	9	11	8	11	13	12	11	14	13	13	14	16	14	16	15	14	16	15	15	16	17	16	17	17	17	17	19	18	18	19	18	18	21	19	20	21	22	24	24	26	27	25	27	27	0	1	2	2	3	1	4	4	6	2	3	11	11	3	10	11	6	11	18	18	18	16	20	22	23	0	24	25	26	25	32	28	29	28	26	24	32	29	38	37	32	37	35	41	33	38	41	0	39	37	37	41	26	41	0	54	56	56	57	59	57	59	61	1	2	1	1	1	4	1	1	1	2	2	1	1	3	1	2	1	2	1	2	2	2	2	5	1	1	1	1	2	1	2	1	2	2	3	2	1	1	1	2	2	2	2	1	1	2	2	1	3	3	2	3	6	2	1	1	2	1	2	1	1	1	2
69500	-289.253853912876878	-296.109341863836278	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.598183299757381	0	1	2	3	3	3	4	5	4	4	5	5	5	6	6	6	6	7	8	9	11	9	11	11	12	11	13	14	13	15	16	14	16	15	15	15	15	15	16	14	16	18	17	17	17	17	19	18	19	19	19	18	18	20	21	22	23	25	26	27	25	27	28	0	1	2	1	3	3	2	4	5	4	4	4	4	9	11	11	13	8	11	16	6	19	20	22	20	0	24	23	26	28	34	25	29	32	29	32	28	29	35	25	37	31	33	25	38	38	37	0	33	41	41	41	39	42	0	54	56	56	57	59	57	59	61	1	1	1	2	1	1	1	1	1	1	2	2	2	2	1	1	1	2	1	2	5	1	2	2	3	1	1	3	2	1	1	1	3	1	2	1	1	1	1	2	1	2	1	3	1	2	2	1	3	1	2	2	2	2	1	2	1	2	2	1	1	1	2
70000	-317.116605695470639	-323.972093646430039	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.617639431303249	0	1	2	3	3	3	4	5	4	4	5	5	4	6	5	4	6	7	7	9	11	9	11	12	12	12	14	14	13	15	15	14	15	15	14	16	15	15	16	17	16	18	17	15	17	18	18	18	19	19	19	20	17	20	21	22	24	25	26	27	27	27	28	0	1	2	3	3	3	1	3	5	4	3	4	4	9	10	3	4	7	11	19	11	3	20	22	23	0	22	20	26	23	32	25	29	28	26	31	32	26	38	32	37	37	35	23	38	35	37	0	39	47	41	50	38	42	0	54	56	57	56	59	59	57	61	1	1	1	1	1	1	3	3	1	1	2	2	1	2	1	2	2	3	2	1	2	3	2	3	1	1	3	3	1	4	1	2	2	1	2	1	1	1	1	3	1	3	3	3	1	4	2	1	3	1	2	1	2	1	1	2	2	1	3	1	1	2	1
70500	-312.792050379742989	-319.647538330702389	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.519920935440860	0	1	3	2	3	2	4	4	4	5	5	5	5	6	6	6	6	5	8	7	10	9	11	12	12	12	11	14	13	14	16	14	13	15	14	16	15	15	16	16	16	18	17	17	17	17	19	18	16	19	18	21	20	20	21	22	23	25	25	26	26	27	28	0	1	6	1	4	1	3	4	5	1	6	2	8	9	8	11	10	2	18	16	19	19	16	22	23	0	22	25	26	25	28	25	26	28	26	34	28	33	35	23	37	25	38	30	49	35	28	0	29	41	41	28	38	47	0	47	56	56	57	59	59	59	61	1	1	1	1	1	2	1	2	1	4	2	4	1	2	2	1	1	1	3	1	2	1	2	2	1	1	2	1	1	1	2	2	1	1	2	1	1	2	2	2	1	5	2	3	1	3	5	1	2	1	1	5	3	1	1	2	1	2	2	1	1	2	2
