step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57
92000	-294.563988885825324	-301.419476836784725	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.752562504584032	1	3	2	5	4	3	5	5	5	7	6	7	6	7	7	7	6	8	11	8	8	9	8	9	10	10	7	9	10	9	12	11	12	14	13	11	14	13	15	14	16	14	16	17	16	18	18	18	21	19	20	22	21	22	22	24	24	0	1	1	1	3	3	2	5	6	5	5	6	9	9	4	8	9	8	10	13	14	14	2	23	8	14	6	20	24	13	25	14	27	32	32	24	35	33	35	36	38	38	40	38	40	41	45	44	44	47	48	49	50	50	51	52	55	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	2	1	2	1	2	1	1	2	1	2	2	1	1	1	1	1	1	2	2	1	1	2	1	1	2	1	2	1	1	1	1	2	1	1	1
92500	-298.216198810280503	-305.071686761239903	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.828377765985655	0	2	3	4	1	4	5	5	5	7	7	6	7	6	7	8	7	10	11	8	8	9	8	9	9	10	9	11	10	10	11	10	11	14	12	12	15	13	12	14	16	15	16	16	17	18	19	18	20	20	21	22	22	22	20	24	26	0	1	5	2	1	3	1	3	6	8	8	6	9	9	4	3	9	23	8	13	14	14	2	11	20	14	14	20	16	21	25	27	27	28	32	24	35	35	32	36	38	38	40	42	43	41	45	38	46	45	55	49	50	50	48	52	55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	3	1	2	2	2	1	1	2	1	2	2	1	2	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2
93000	-268.337667456270310	-275.193155407229710	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.747344410428685	0	2	2	5	4	4	6	6	5	7	7	6	6	7	7	7	7	10	11	8	8	10	9	9	9	9	9	10	10	9	11	11	11	14	12	12	13	14	15	15	15	16	17	17	17	18	18	19	20	19	22	21	22	22	21	24	25	0	1	1	2	3	3	2	5	6	6	3	9	9	12	4	8	13	8	18	9	14	14	15	11	20	14	14	20	24	21	25	22	27	28	33	24	33	37	32	36	38	41	40	42	40	38	45	44	46	45	55	49	50	50	48	52	55	1	1	1	1	1	1	3	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	2
93500	-301.870472550622310	-308.725960501581710	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.731023511122012	0	3	2	5	4	4	5	7	5	4	7	6	6	6	8	8	7	8	11	8	8	10	9	9	8	10	10	11	10	10	11	11	9	14	12	12	14	13	14	14	16	15	16	18	17	18	19	19	20	19	21	22	22	23	20	23	24	0	1	1	5	3	3	2	5	6	3	5	6	9	9	3	8	6	11	23	6	14	21	2	8	12	21	33	9	11	15	25	27	21	15	27	23	33	35	35	36	38	38	36	42	43	41	45	44	41	45	55	49	50	50	48	52	51	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	1	1	1	1	2	1	1	3	1	1	1	1	4	1	1	1	1	1	2	2	2	2	1	2	1	2	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	3
94000	-284.070721349227085	-290.926209300186486	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.779555541451741	-1	1	2	5	4	4	6	7	5	6	7	7	6	6	6	8	7	10	12	8	8	9	8	9	9	9	9	10	11	10	10	10	12	13	13	13	12	14	14	15	16	16	16	18	17	18	18	19	21	19	22	21	23	22	21	23	25	0	1	2	6	3	3	4	9	6	3	4	6	6	6	5	12	5	16	18	9	14	21	15	11	20	5	12	20	24	27	25	14	27	28	27	24	27	33	33	36	38	38	36	42	43	38	45	44	38	45	55	46	50	50	48	52	55	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	2	2	2	2	2	1	1	1	1	1	2	1	1	2	1	1	3	1	1	1	1	2	1	1	2
94500	-290.155291322544770	-297.010779273504170	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.788389897671443	0	2	3	5	4	5	6	7	4	6	7	7	6	7	6	7	7	9	11	8	9	9	8	9	9	9	8	9	9	9	11	12	11	14	14	13	13	13	14	15	16	15	15	17	17	17	18	19	19	20	22	23	23	22	20	22	25	0	1	2	1	3	9	5	13	2	3	4	9	6	6	4	5	4	16	10	13	14	14	15	11	27	14	14	20	11	27	25	27	27	28	27	24	27	33	33	36	38	38	36	42	43	41	45	41	46	47	48	56	50	50	48	49	51	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	3	2	2	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2
95000	-283.175061549530653	-290.030549500490054	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.800711992414356	-1	1	2	4	4	4	5	6	2	6	6	6	5	7	6	7	5	9	11	9	9	8	7	8	9	9	10	10	11	9	11	12	11	13	14	13	14	13	14	14	16	14	16	17	18	18	17	19	20	20	22	22	22	22	21	24	25	0	1	2	3	3	9	2	5	1	5	4	9	5	9	4	13	6	23	8	16	14	6	15	11	14	14	21	16	11	14	25	27	27	28	27	29	33	33	32	36	38	38	40	42	47	41	43	44	41	47	55	49	50	50	48	49	51	1	1	1	1	1	1	2	1	1	2	1	2	1	2	1	1	1	1	2	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	3	2
95500	-311.723925667909441	-318.579413618868841	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.689518350295719	-1	2	2	4	3	5	5	6	4	6	6	7	7	7	8	6	6	10	10	7	8	9	9	10	10	9	9	10	11	10	8	11	11	13	14	12	14	13	15	14	16	14	15	17	18	18	17	17	20	19	22	21	23	22	21	24	24	0	1	1	1	3	4	2	5	1	5	5	6	6	16	16	3	4	5	10	6	14	21	15	3	31	4	14	20	24	27	16	27	27	28	33	18	14	33	33	36	38	38	40	42	47	38	43	41	46	45	55	46	50	50	48	52	55	1	1	1	3	1	1	1	2	2	2	2	1	1	1	1	2	1	5	2	1	1	1	1	3	1	3	1	1	1	1	1	1	2	2	1	1	3	1	2	1	2	1	1	1	1	2	1	1	1	1	1	2	2	2	2	2	2
96000	-273.972096053435507	-280.827584004394907	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.775368687463600	1	2	3	2	3	5	4	6	4	6	5	6	6	6	6	5	6	10	11	7	8	8	8	9	9	10	10	10	10	8	10	11	11	13	13	12	12	13	14	14	16	15	16	17	18	18	18	19	20	19	21	22	23	22	23	24	26	0	1	1	1	4	9	2	5	5	5	5	6	9	9	16	3	6	5	10	6	14	14	15	11	20	21	21	20	24	14	25	27	27	28	27	24	27	37	35	36	38	38	36	42	43	41	43	44	46	45	48	49	50	50	51	49	51	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	2	3
96500	-293.468552837218454	-300.324040788177854	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.647431133652424	0	3	3	5	4	4	4	6	5	5	6	7	7	5	7	7	6	9	8	9	6	8	9	9	9	10	9	9	11	10	11	12	8	13	14	13	14	14	14	15	16	15	15	17	17	18	19	20	21	20	21	22	23	22	23	23	23	0	1	1	2	3	2	1	5	6	3	2	9	9	2	4	8	9	16	10	12	14	14	15	11	13	13	33	9	24	33	25	33	14	28	27	24	27	32	32	36	38	38	36	38	36	38	45	44	46	45	48	46	50	50	51	49	51	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	2	2	1	2	3	2	2	1	2	1	1	1	1	1	2	2	1	1	1	2	1	2	2	1	1	1	1
97000	-300.275346916565184	-307.130834867524584	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.708758509055302	0	2	1	6	4	5	5	6	4	7	6	3	7	6	8	7	6	9	11	9	8	9	7	9	9	10	9	11	10	10	11	12	12	12	14	13	14	13	13	14	16	15	14	17	16	18	18	20	20	19	22	22	20	22	24	23	25	0	1	1	5	3	12	2	3	12	8	6	3	6	9	23	4	6	16	18	16	14	14	4	11	12	13	13	20	8	27	25	27	27	26	27	11	27	27	27	24	33	38	36	38	43	41	45	44	46	45	48	49	50	50	51	52	55	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	3	2	1	1	2	1	1	1	2	1	2	3	2	2	2	2	2	1	1	2	1	1	1	2	1	2	2	1	1	2	1	1	1
97500	-267.232427500422602	-274.087915451382003	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.859766504858042	1	2	2	4	4	5	5	6	5	7	7	4	6	7	5	7	7	9	11	8	8	9	8	9	10	9	9	10	10	8	12	12	10	12	14	12	14	14	15	14	17	15	16	17	17	18	18	19	19	19	21	20	22	20	23	22	25	0	1	1	2	3	12	4	3	12	8	8	3	9	13	4	5	9	23	10	13	14	14	8	11	20	21	21	20	24	14	25	27	27	28	32	24	33	32	32	36	38	38	40	42	43	38	43	44	41	47	48	49	50	50	51	52	55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	2	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1
98000	-304.803910566350680	-311.659398517310080	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.663920373881038	0	2	2	4	4	3	5	6	4	5	6	6	7	7	7	8	6	11	11	8	8	7	8	8	9	10	9	10	10	9	11	11	10	12	14	13	15	13	11	14	16	15	16	16	17	18	19	19	21	20	21	19	22	21	23	24	25	0	1	1	1	3	3	2	5	6	3	4	9	12	6	4	8	9	16	20	9	22	12	15	8	15	21	22	14	24	14	25	27	27	20	27	24	33	33	33	36	38	38	40	38	43	41	45	44	46	45	48	46	54	50	51	52	51	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	2	1	2	2	2	3	1	1	1	2	2	2	1	1	1	1	2	2	2	1	1	1	1	2	2	2
98500	-299.946318338902699	-306.801806289862100	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.611855979487367	0	1	3	3	2	4	4	5	4	5	7	6	6	6	7	7	6	10	10	8	8	9	8	10	9	10	9	10	10	9	11	11	11	13	13	13	15	14	15	14	16	16	16	17	17	18	19	19	20	19	21	22	22	23	23	24	25	0	1	5	2	1	5	4	1	5	3	3	6	6	6	8	8	8	16	11	13	14	14	15	11	11	22	14	20	11	8	25	27	27	12	27	24	33	35	32	36	38	38	36	38	43	41	45	44	42	45	48	49	50	50	51	49	51	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	2	1	2	2	1	2	1	3	2	2	3	1	2	1	1	1	2	1	1	1	1	1	2	2	1	2	1	2	2	2	2
99000	-296.764456046191583	-303.619943997150983	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.701061187126767	0	2	2	4	4	4	5	7	3	7	6	6	5	8	7	6	6	10	10	8	7	9	8	9	10	9	9	10	11	9	11	12	8	14	13	13	12	13	14	14	16	15	16	17	17	18	18	19	21	20	21	22	22	22	24	24	24	0	1	1	2	3	9	2	3	3	5	5	6	9	12	3	5	9	16	10	6	6	14	15	11	13	8	33	20	24	21	25	27	21	28	22	25	27	32	32	36	38	38	36	42	43	41	45	44	46	47	48	49	50	50	48	52	51	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	2	2	1	1	2	1	2	1	2	1	2	3	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	3	2	1
99500	-294.454438362414123	-301.309926313373523	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.753500685634703	0	3	2	5	3	4	6	5	4	7	6	6	6	6	7	7	7	10	11	8	7	9	7	9	9	10	8	9	11	9	11	11	11	14	13	11	13	13	12	13	16	15	16	18	17	19	19	19	21	20	22	22	22	22	23	24	24	0	3	1	2	3	5	2	6	5	1	8	6	2	6	8	4	12	16	18	8	14	21	3	23	20	12	14	12	23	27	25	20	27	28	32	20	32	27	33	36	38	38	36	41	43	41	45	44	46	45	48	49	50	50	51	52	55	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	1	1	1	2	1	1	3	2	1	2	1	1	2	1	1	1	1	2	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1
100000	-314.313732746106098	-321.169220697065498	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.655634870871330	0	3	2	5	4	4	5	5	5	6	6	6	6	7	7	6	7	10	12	7	8	9	6	8	10	9	9	10	11	8	12	12	10	13	13	13	14	13	15	15	16	14	16	16	17	17	18	18	20	19	22	23	20	21	24	22	25	0	1	1	1	3	3	2	5	6	3	5	9	6	4	4	3	9	20	1	12	14	21	5	4	16	5	21	16	24	14	28	27	27	4	27	24	32	32	35	36	38	38	36	42	43	38	45	44	46	47	48	56	50	50	51	49	51	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	4	1	1	1	1	1	2	3	1	2	2	1	1	1	1	4	2	2	1	1	2	1	2	1	2	1	1	2	1	1	1	1	2	1	1	1	2	1	1
