step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68
75000	-380.382519700727300	-378.810880726277901	-1.571638974449391	0.000275999103170	0.000069843023220	0.253055254230843	0.409074740961354	1	4	7	5	7	7	8	9	10	10	9	9	9	9	9	11	11	11	11	11	12	13	12	11	13	12	11	13	12	14	14	13	16	15	16	16	17	14	15	16	17	15	17	19	16	14	19	19	18	17	19	17	17	19	18	19	18	16	17	20	18	19	18	19	19	20	17	21	0	1	4	2	4	4	2	3	7	3	4	7	1	2	6	7	8	14	3	12	2	20	1	11	8	11	9	3	8	23	20	29	10	24	39	25	4	10	38	2	46	27	45	55	11	11	46	20	67	31	26	39	22	26	12	34	31	10	2	42	11	8	13	35	39	29	2	33	1	1	1	1	1	1	2	1	1	3	2	1	5	3	1	2	1	1	2	1	4	2	5	1	2	2	1	2	1	1	1	1	3	2	1	1	6	3	1	6	2	1	1	1	3	2	2	5	1	2	2	1	2	5	5	2	2	3	7	2	4	3	3	3	3	3	6	3
75500	-406.824213039544929	-405.044933622629117	-1.779279416915832	0.000221321114383	0.000040188878947	0.181586284974229	0.509510215398176	1	5	7	6	7	8	9	10	11	9	9	8	12	9	10	11	10	11	11	10	13	12	12	13	14	11	12	13	12	13	15	15	15	16	14	15	16	14	13	16	17	16	17	19	16	15	20	19	18	19	17	18	17	20	16	18	17	18	17	20	19	19	20	21	19	19	19	22	0	1	4	1	4	2	1	10	14	3	5	2	4	3	6	4	10	17	2	5	27	9	15	10	12	3	5	16	2	19	24	29	21	1	27	29	18	11	16	12	31	10	38	37	16	12	16	2	9	52	31	4	2	36	7	36	16	38	24	61	49	17	48	31	53	40	4	51	1	2	1	2	1	2	4	1	1	1	1	2	3	1	1	2	1	1	3	2	1	1	1	2	4	3	3	1	2	1	1	1	1	5	1	2	2	2	1	4	1	3	2	2	3	4	5	9	4	1	1	5	6	4	3	2	4	3	2	1	1	3	1	3	1	1	5	2
76000	-358.284499439196168	-356.732414735115981	-1.552084704080173	0.000395090926184	0.000103910331698	0.263003589328757	0.391269797220806	1	4	8	5	7	7	8	9	11	9	9	7	12	10	9	9	12	10	9	10	12	13	11	12	12	13	12	13	13	13	15	12	16	14	14	15	16	15	16	16	18	16	17	19	16	16	19	18	16	18	18	18	17	19	17	18	17	18	20	19	16	20	19	20	18	19	18	22	0	1	12	2	2	4	12	1	3	6	2	4	20	4	5	2	10	2	12	11	5	25	18	15	15	9	23	18	3	14	26	14	3	18	14	26	18	18	13	18	22	12	38	10	1	30	11	20	11	61	27	20	21	1	9	53	4	18	20	31	16	20	38	35	22	58	49	59	1	1	1	1	2	1	1	4	1	1	3	1	1	3	1	2	2	2	1	1	3	1	1	2	1	1	1	2	3	2	1	1	3	1	2	1	2	2	2	3	3	4	1	5	7	2	4	5	3	1	2	4	2	8	2	1	6	4	6	2	3	5	3	2	4	1	1	1
76500	-332.334302940399425	-330.749323883563704	-1.584979056835730	0.000267152104907	0.000065916165743	0.246736464103272	0.415779445374524	-1	4	7	5	8	8	10	8	11	7	7	9	9	11	8	11	11	10	9	9	13	13	12	12	12	12	11	14	13	13	15	14	15	15	15	16	17	14	15	15	17	16	17	20	17	17	18	19	17	19	18	16	18	19	18	17	20	18	19	20	17	20	19	20	18	19	19	22	0	1	1	2	11	2	3	1	5	4	4	3	4	5	1	20	11	15	10	3	17	15	4	20	16	4	13	20	3	16	29	17	22	12	20	8	18	14	22	5	22	1	16	50	14	40	14	49	3	37	9	16	12	3	20	28	30	12	40	46	3	51	58	45	35	17	16	31	1	3	4	1	1	2	1	4	1	1	1	1	2	1	4	1	2	1	1	1	1	2	4	2	1	2	1	3	4	1	1	1	1	2	2	3	3	1	1	4	2	8	4	1	4	1	3	1	5	1	3	3	5	5	5	2	3	4	3	2	5	1	1	2	1	4	3	3
77000	-341.142740438874341	-339.561755414125912	-1.580985024748456	0.000128689650481	0.000031991151227	0.248591484302985	0.494623221242369	1	5	7	3	9	6	10	9	10	9	8	8	11	11	10	8	10	11	11	10	12	10	12	11	14	12	12	13	13	13	14	14	14	15	16	14	18	12	16	17	16	17	17	19	17	16	17	18	17	19	18	16	18	19	19	18	17	19	20	21	18	19	18	19	19	19	20	22	0	1	4	1	3	4	6	3	2	3	6	3	3	10	11	4	2	10	16	11	16	11	4	8	14	22	8	2	18	15	21	14	18	12	11	12	18	9	31	18	31	4	16	51	4	36	20	22	11	40	7	4	36	3	22	39	18	10	41	43	39	18	36	39	36	43	65	59	1	2	2	1	1	2	2	1	3	1	1	1	2	1	1	2	2	1	1	1	2	1	5	1	2	1	2	4	1	1	2	1	1	4	3	3	3	1	1	3	1	7	5	1	6	2	3	2	5	1	3	6	3	6	5	1	4	5	3	2	2	3	2	2	3	1	1	1
77500	-322.802888342321296	-321.376157318117862	-1.426731024203425	0.000088300753607	0.000079205707681	0.896999226455189	0.305974012762305	0	4	8	5	8	8	10	10	10	9	8	6	11	10	10	10	10	11	10	11	13	13	12	13	14	12	12	13	13	12	13	13	15	14	15	14	17	13	16	15	18	16	17	18	17	15	19	19	16	19	18	18	17	18	18	18	19	16	19	20	18	20	20	21	20	20	20	20	0	1	1	1	2	4	3	2	3	3	4	4	3	2	3	11	11	19	4	15	13	15	15	20	15	9	20	1	15	4	4	18	18	3	24	23	15	2	38	25	33	20	12	29	16	10	33	45	31	36	58	2	20	16	4	18	2	4	4	15	20	12	58	17	8	61	24	43	1	2	4	2	2	2	1	3	1	1	1	1	1	4	1	1	1	1	2	1	1	1	2	1	2	1	1	6	1	3	4	1	2	5	1	1	4	3	1	1	2	3	6	2	4	3	2	1	1	2	1	11	4	3	8	4	7	6	7	5	3	5	2	7	5	1	2	1
78000	-360.938323127581043	-359.415494379873508	-1.522828747707527	0.000304105086109	0.000085060959828	0.279709099627859	0.423495218935823	0	5	8	6	8	8	10	9	10	10	8	9	10	10	9	10	11	11	10	10	13	11	13	11	14	13	12	13	11	14	13	14	16	15	15	15	17	14	16	13	17	14	16	19	16	17	20	17	18	19	19	17	17	18	18	17	18	19	19	20	17	20	20	18	20	20	21	20	0	1	4	1	4	4	11	3	6	8	4	11	3	4	11	15	8	7	11	6	8	12	11	15	20	15	10	11	15	12	3	8	15	22	9	40	7	22	42	11	13	2	31	12	32	11	15	24	18	42	43	22	9	22	2	21	15	3	27	46	12	23	50	8	53	58	14	46	1	3	1	3	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	2	1	3	3	2	2	1	3	2	2	4	3	3	1	4	2	1	2	2	4	2	4	1	4	3	3	2	2	2	3	4	3	6	3	5	5	5	1	4	5	1	5	2	1	6	1
78500	-318.885000230023877	-317.271416286513443	-1.613583943510456	0.000225411761797	0.000052809651835	0.234280817530088	0.378058933797838	1	5	7	6	8	7	9	9	10	9	8	8	11	11	9	10	11	11	9	11	12	12	12	13	14	10	13	13	12	13	14	13	15	15	16	14	17	13	13	16	17	17	17	20	17	17	16	18	19	19	19	17	16	19	19	19	19	18	19	20	16	20	20	20	20	19	18	21	0	1	2	2	3	2	3	3	5	12	4	3	3	1	3	8	15	11	3	15	14	9	2	20	21	2	21	4	3	15	32	20	11	24	20	18	5	12	26	19	21	18	40	51	20	18	11	2	1	36	18	11	2	5	52	42	30	31	15	50	21	17	28	32	48	46	1	51	1	2	1	1	1	1	1	1	1	1	2	1	3	4	1	1	2	2	1	1	1	1	2	1	1	2	1	3	3	2	1	1	4	1	2	1	4	2	1	3	2	2	1	1	3	4	4	5	9	2	4	5	7	5	1	1	3	2	5	1	2	6	4	5	1	1	9	1
79000	-341.380124086164983	-339.915472380709559	-1.464651705455443	0.000160190676465	0.000051638716953	0.322357818147366	0.470628129080634	1	5	7	6	9	7	9	10	9	7	9	9	11	11	9	11	10	10	10	10	13	13	13	10	13	12	13	14	12	13	15	14	15	16	16	15	16	15	16	17	16	17	17	18	16	16	19	18	16	18	19	17	16	19	17	19	18	19	20	20	18	20	18	20	18	20	20	21	0	1	2	2	4	4	2	12	3	1	10	3	24	4	10	12	10	11	5	12	24	13	18	6	7	15	14	3	4	19	13	27	20	18	30	25	19	19	25	11	32	3	39	12	21	30	43	12	11	25	31	33	3	44	9	30	32	13	10	50	16	16	53	56	33	61	16	61	1	1	1	1	1	1	2	1	1	2	1	2	1	3	1	1	2	1	1	1	1	1	2	2	2	2	1	3	2	3	2	1	3	3	1	1	3	2	2	3	1	5	1	3	1	1	1	7	4	3	3	1	3	1	3	3	2	4	7	1	3	5	1	1	1	1	3	2
79500	-402.517066684659937	-400.817969358811013	-1.699097325848917	0.000327252365982	0.000066692214432	0.203794445401327	0.406229596897507	0	4	7	5	8	8	10	8	10	10	9	8	11	11	10	9	11	10	10	11	12	12	12	12	13	12	13	14	13	14	14	14	16	15	15	12	17	14	15	17	17	15	18	19	17	17	19	16	18	20	17	18	18	18	17	18	19	19	18	20	19	20	20	18	20	20	18	21	0	1	1	2	3	2	12	1	2	5	6	2	15	16	8	4	11	5	2	11	18	5	12	10	14	18	20	9	12	16	36	23	6	4	11	18	35	16	6	12	32	3	2	37	48	4	12	9	2	51	13	25	36	30	11	7	30	35	11	49	9	8	49	33	40	31	24	49	1	2	4	1	1	2	1	4	2	1	1	2	1	2	1	2	1	1	4	1	1	2	2	1	1	1	1	3	2	2	1	1	3	2	3	2	1	2	4	6	1	4	4	1	1	5	7	2	6	1	3	3	3	3	5	4	3	2	5	1	5	7	1	1	2	2	4	1
80000	-364.662653371429883	-363.050343558229883	-1.612309813199993	0.000179521967036	0.000042152992229	0.234806875864422	0.428845508510283	1	4	8	5	6	7	8	9	10	8	10	8	11	10	9	10	10	10	10	10	13	12	10	13	12	11	13	12	12	12	15	15	15	16	15	14	18	13	13	16	16	14	16	20	17	16	19	17	18	20	19	19	17	18	19	18	20	18	18	21	17	19	19	20	19	21	21	21	0	1	6	2	2	4	2	4	15	2	3	5	4	4	10	15	4	15	2	4	19	6	1	26	23	10	7	10	4	18	26	25	21	4	1	38	20	4	10	20	19	16	20	42	20	18	12	1	12	36	41	21	27	46	41	53	55	2	20	57	9	25	39	58	30	43	7	62	1	2	1	1	1	1	2	2	1	2	1	1	2	3	1	1	2	1	2	1	2	2	3	1	1	1	2	1	3	1	2	1	2	6	5	1	2	4	3	3	3	1	2	2	3	3	7	10	4	2	1	4	1	1	1	1	1	5	3	1	2	5	3	1	3	3	6	1
80500	-331.415848741862476	-330.024679418766482	-1.391169323095982	0.000120640889555	0.000050522354721	0.418783008873386	0.494911636671829	-1	5	8	6	8	6	9	10	10	9	9	7	11	11	9	10	10	9	10	9	12	12	13	11	13	13	12	13	12	13	14	13	16	15	14	14	16	14	14	16	18	17	17	19	17	17	19	18	18	18	18	18	17	19	18	18	17	18	20	20	18	21	19	20	19	19	19	21	0	1	2	1	4	1	12	12	3	12	6	2	12	3	4	20	12	5	12	4	19	19	20	15	27	15	3	15	15	5	10	11	9	3	18	14	28	27	25	2	43	22	3	28	9	40	42	2	24	26	36	2	27	15	13	33	15	12	1	52	27	31	42	51	35	57	14	45	1	2	1	4	2	4	1	2	1	1	2	1	2	1	1	1	2	1	3	2	1	1	2	1	1	4	1	2	1	4	3	1	3	2	2	1	1	2	1	6	1	3	3	2	3	1	1	8	4	3	2	7	2	6	3	1	4	5	9	1	2	5	1	1	2	1	5	3
81000	-413.819196927700489	-412.368200753550695	-1.450996174149769	0.000255487737574	0.000085615050836	0.335104344531757	0.456565731969162	0	5	8	5	8	7	9	10	11	9	8	6	11	10	10	11	11	10	8	9	12	13	12	12	14	13	13	14	12	14	14	15	16	15	15	14	18	14	15	15	17	14	17	18	18	16	20	16	18	20	18	17	17	19	18	19	18	16	18	20	16	20	20	20	19	20	20	22	0	1	12	1	2	4	12	3	15	19	4	2	20	3	19	20	2	5	12	4	9	8	3	8	18	9	18	2	15	18	8	24	18	4	3	10	16	16	29	2	10	9	36	48	21	9	36	2	36	45	11	3	3	2	36	27	38	3	10	58	16	29	59	31	43	51	15	55	1	2	1	2	2	1	2	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	2	1	2	1	1	5	1	2	2	2	3	4	4	3	3	1	1	3	4	1	2	1	4	1	3	6	2	1	5	3	4	8	2	3	2	2	5	2	2	3	1	3	1	1	3	1
81500	-406.727778480190125	-404.934407284757071	-1.793371195433067	0.000492385875816	0.000087719387665	0.178151713876384	0.388824033279042	1	3	8	6	8	7	10	9	10	7	8	8	11	11	10	10	12	9	10	10	12	12	12	11	13	13	12	11	12	13	14	14	15	16	14	14	18	14	15	16	16	16	17	20	14	16	19	18	17	19	18	18	16	19	18	18	20	18	18	21	18	21	19	20	19	21	19	21	0	1	4	2	4	4	18	11	8	2	4	6	18	4	11	6	11	5	12	6	13	14	4	2	18	3	16	12	12	28	9	13	15	4	18	27	28	25	38	24	45	24	28	63	21	3	32	28	24	43	23	12	5	30	3	31	2	3	24	30	12	61	26	63	37	43	2	33	1	1	1	2	1	1	1	1	1	3	1	1	1	3	1	1	2	1	1	2	1	1	3	3	2	3	1	2	2	1	2	2	1	4	2	1	5	1	1	3	1	3	2	1	1	3	4	4	3	1	4	4	4	2	6	2	6	4	3	3	6	2	2	1	1	3	10	4
82000	-352.204038374304162	-350.694183594150388	-1.509854780153770	0.000214314553769	0.000061714915440	0.287964183276895	0.571428366591839	0	3	8	5	9	7	10	9	11	10	9	7	11	10	7	8	11	10	10	11	12	12	12	13	12	11	12	13	12	14	14	15	14	15	15	14	17	14	16	16	17	17	17	20	16	16	20	17	19	19	19	18	18	19	18	18	20	18	18	20	18	20	18	20	19	21	20	22	0	1	12	1	15	1	3	12	14	16	6	4	18	4	4	12	16	12	2	5	8	16	12	18	19	15	9	18	12	23	29	7	15	29	22	26	15	3	8	16	15	39	12	41	27	3	3	24	32	63	29	3	38	27	45	31	45	22	11	55	3	34	39	43	58	65	35	51	1	2	1	2	1	4	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	2	3	1	1	2	1	1	2	1	2	3	3	2	1	2	6	3	3	4	6	1	4	1	2	4	5	3	1	1	4	4	2	4	1	3	3	3	2	1	3	3	1	2	1	1	3	2
82500	-374.717713594536008	-372.747677833532123	-1.970035761003889	0.000299017741238	0.000042872657603	0.143378307339068	0.364993694528952	0	4	8	6	7	8	9	10	10	10	10	8	10	9	10	11	12	11	11	10	13	12	12	11	13	12	11	13	10	14	14	12	15	16	12	14	17	15	15	16	18	16	17	19	15	16	20	17	18	19	17	18	17	19	19	18	19	17	20	21	19	19	19	19	19	20	21	21	0	1	4	2	4	2	4	12	6	12	7	4	2	1	4	14	8	14	2	5	24	18	12	14	26	4	10	6	2	25	14	14	13	2	15	23	10	15	8	27	9	15	5	35	2	11	15	31	15	53	11	12	19	14	2	24	30	3	34	53	32	12	40	48	25	55	3	61	1	3	1	1	1	2	2	1	2	1	1	1	3	3	3	1	1	1	3	1	1	1	2	1	1	4	1	1	3	1	2	1	3	6	1	1	3	1	2	3	4	3	5	4	5	4	7	1	4	1	3	4	4	5	7	3	3	6	2	1	4	5	1	1	4	1	6	2
83000	-359.738715333620974	-358.270062199343101	-1.468653134277896	0.000145270992484	0.000046322829114	0.318871843039089	0.432144795996010	0	4	7	6	8	5	10	10	8	10	9	9	11	10	9	10	9	10	11	11	11	13	11	12	13	12	13	13	12	14	14	14	16	15	16	16	18	15	15	16	17	15	17	20	17	17	18	18	18	18	18	18	17	20	17	17	20	19	19	20	17	21	19	20	19	20	21	21	0	1	2	2	4	2	11	4	3	9	2	5	3	4	5	5	1	15	3	8	16	7	3	10	19	11	13	2	3	12	18	10	30	3	4	39	28	9	13	22	42	21	3	24	3	22	27	2	24	46	34	9	38	49	3	34	30	36	9	25	10	23	42	48	50	50	7	66	1	2	2	1	1	1	1	2	1	1	2	1	2	2	1	1	5	1	2	1	1	1	2	2	2	2	1	6	2	2	1	1	1	4	3	1	3	3	2	1	1	2	5	3	3	2	2	5	2	1	1	7	1	1	6	1	4	3	7	2	3	8	3	1	1	2	7	1
83500	-311.477929084024538	-309.922081976729260	-1.555847107295295	0.000259215108160	0.000067660559432	0.261020894622506	0.363068398361905	0	5	8	5	8	7	9	9	11	9	9	7	12	9	9	11	11	9	11	11	12	10	11	11	14	12	12	13	12	13	15	14	14	14	14	16	17	14	14	16	18	15	17	19	17	17	20	17	19	19	18	18	14	19	18	19	18	17	18	20	18	20	19	21	19	20	19	21	0	1	12	1	12	4	3	12	8	6	12	2	15	12	2	18	18	1	4	22	11	6	15	3	20	18	14	24	18	19	21	26	15	18	11	28	21	12	20	5	40	18	5	57	5	21	52	11	31	48	14	18	27	16	15	51	11	21	2	38	15	12	48	43	57	55	22	32	1	3	1	3	1	2	1	1	1	1	1	1	1	1	2	2	1	3	2	1	2	2	1	2	2	1	1	1	2	1	2	1	2	2	2	2	3	4	1	3	1	3	5	1	5	3	1	4	3	1	6	4	1	4	5	1	5	2	5	4	5	9	1	3	1	1	4	3
84000	-392.208320089162271	-390.456487354713772	-1.751832734448486	0.000251365246201	0.000047418932955	0.188645541385795	0.569063198410988	0	4	8	6	7	7	9	9	10	9	10	8	11	11	8	11	11	11	10	10	12	12	11	12	10	13	12	14	13	13	15	14	15	15	16	13	15	15	14	14	15	16	17	20	18	16	19	19	18	18	17	17	17	19	16	17	20	17	19	20	17	20	18	20	20	19	18	21	0	1	4	2	2	2	4	2	3	5	3	4	10	25	5	8	20	1	3	4	8	3	2	8	12	4	17	19	3	22	36	24	11	22	22	10	4	36	7	10	21	2	14	42	46	15	38	25	33	42	42	4	36	11	2	38	51	27	31	33	20	3	43	50	50	46	25	43	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	5	1	2	2	2	3	2	1	4	1	2	2	1	1	1	2	2	2	2	5	2	3	2	1	6	2	2	2	4	2	5	1	1	1	5	3	4	4	1	2	2	2	1	4	4	1	1	1	1	3	2
84500	-352.733337885631158	-351.239999698739211	-1.493338186891945	0.000191033819718	0.000057194559341	0.299394941824584	0.516669578599839	0	4	8	6	8	8	9	9	10	9	9	9	11	11	10	11	12	10	10	11	11	12	11	10	14	11	13	13	12	12	13	14	15	12	15	15	16	13	16	16	17	16	17	18	18	16	20	17	15	20	18	18	18	20	17	17	19	19	20	19	18	18	19	19	19	19	21	22	0	1	4	2	2	2	3	1	5	4	3	4	11	12	3	6	18	11	12	15	8	19	2	3	22	10	34	24	2	14	20	27	10	18	27	38	33	24	30	15	46	12	20	48	14	2	44	16	12	60	36	35	3	22	20	38	28	38	15	45	9	20	35	41	25	49	31	60	1	3	1	1	2	2	1	3	1	2	1	2	1	1	1	2	1	1	1	1	1	1	3	1	1	1	1	1	4	1	1	1	4	2	2	1	1	1	2	2	1	2	2	1	3	6	1	2	2	1	1	2	5	4	2	1	4	3	3	1	4	4	2	1	3	1	4	2
85000	-357.096812039804263	-355.461470660867064	-1.635341378937204	0.000279643831775	0.000063106224303	0.225666426834726	0.470647957084517	1	5	7	6	9	8	8	8	10	9	10	9	12	10	9	11	11	10	8	11	12	12	13	11	14	13	12	13	13	13	15	14	16	14	16	15	16	14	15	17	17	15	16	18	17	16	19	16	16	19	18	15	17	17	18	18	20	17	19	21	18	19	20	20	18	21	18	22	0	1	2	2	3	3	4	4	8	3	7	2	12	1	8	8	4	3	3	3	14	6	12	10	13	27	24	1	21	3	22	27	30	12	32	32	10	24	9	2	28	24	24	46	27	10	2	25	11	25	17	13	20	2	13	58	12	20	39	46	30	9	61	56	26	46	5	64	1	2	1	1	2	1	1	1	1	2	1	2	1	3	1	1	2	1	1	1	1	3	2	1	1	1	1	6	1	3	1	1	3	3	1	1	4	1	2	8	2	2	3	1	3	4	7	1	2	3	3	2	2	3	3	1	6	5	2	3	3	4	1	1	2	3	3	2
85500	-346.846518353954309	-345.419643484420703	-1.426874869533594	0.000208660249994	0.000075483387544	0.361752598046436	0.390752292477346	1	4	7	6	8	7	10	9	10	10	9	8	10	9	9	11	11	11	11	11	13	12	13	13	14	12	13	13	12	12	14	14	15	15	15	14	18	13	15	17	18	16	17	20	16	17	19	18	17	20	19	18	17	20	17	18	19	19	17	19	18	21	19	21	19	21	20	21	0	1	1	2	3	2	4	2	12	6	4	6	1	1	6	5	11	12	2	3	20	18	8	10	26	11	16	2	17	8	15	23	6	21	12	6	11	6	22	3	32	11	4	21	11	3	3	45	20	43	20	20	2	11	4	30	11	10	4	40	36	4	21	52	59	67	42	49	1	1	3	1	1	2	2	3	1	2	2	1	5	4	1	1	1	1	5	1	1	1	2	1	1	1	1	6	1	1	3	1	2	1	4	3	5	3	2	6	2	2	5	4	2	4	6	1	2	2	4	3	6	6	7	2	6	3	6	1	2	7	3	2	1	1	3	2
86000	-333.264362455468927	-331.769294816171339	-1.495067639297586	0.000242506211469	0.000072301859758	0.298144362240094	0.398743267752979	1	4	7	6	8	8	9	9	10	10	10	8	12	9	10	11	11	11	9	11	13	12	12	12	14	12	13	12	12	13	14	14	15	14	15	15	17	12	16	17	16	16	17	18	17	15	19	19	18	19	18	19	17	19	17	18	20	18	19	19	17	20	20	21	19	20	20	21	0	1	4	2	3	4	4	2	4	4	6	4	4	2	14	3	9	12	3	7	18	20	12	5	17	12	26	4	9	19	12	6	4	29	9	18	6	4	34	5	13	24	12	3	4	12	9	22	2	37	36	10	35	56	10	35	3	32	12	53	31	12	58	65	25	36	2	37	1	2	1	2	1	1	1	2	2	2	1	1	4	3	1	1	1	1	1	1	1	1	2	1	2	2	1	2	1	3	4	3	3	1	4	2	5	4	1	5	2	2	4	4	4	3	5	3	8	1	1	4	1	1	5	2	5	2	6	1	2	8	2	1	3	2	5	3
86500	-433.012070949432996	-431.284049642757964	-1.728021306675006	0.000326081524639	0.000063653154403	0.195206258538419	0.505930417709653	0	5	8	6	8	8	10	8	10	9	9	8	10	10	9	11	11	10	10	9	12	12	13	13	14	12	11	13	11	12	15	14	16	15	15	16	17	13	15	15	17	16	17	18	18	17	20	19	18	19	17	18	16	19	18	19	19	19	19	19	18	21	19	20	18	20	17	20	0	1	2	2	2	4	2	4	5	5	2	4	12	12	5	15	4	15	12	3	18	13	4	17	21	13	10	12	11	20	21	18	14	22	22	39	9	9	6	9	24	11	20	33	9	11	11	40	9	40	40	2	3	4	3	67	55	30	4	46	9	3	46	61	53	22	10	34	1	3	1	1	2	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	3	1	1	1	1	3	1	1	3	2	2	2	2	1	3	1	5	2	2	4	5	1	3	3	4	4	4	2	1	4	2	4	3	1	1	2	7	1	4	6	2	2	1	4	3	2
87000	-413.685728968052615	-412.051534319298128	-1.634194648754502	0.000458629315183	0.000103697862089	0.226103867886988	0.506637304429829	0	4	8	6	7	8	8	9	10	9	10	8	12	11	10	10	12	10	10	9	12	13	12	10	14	13	12	12	12	14	14	15	15	15	15	13	18	13	14	16	16	16	17	20	17	17	19	19	16	20	18	18	18	19	19	17	19	18	19	18	18	20	19	21	20	20	20	22	0	1	2	1	2	4	4	12	6	5	10	4	3	3	3	7	20	7	2	4	16	20	20	5	29	12	16	4	12	29	29	26	36	20	3	23	20	20	15	18	33	24	3	37	39	34	24	4	36	30	39	28	38	2	61	17	6	20	13	41	31	31	34	48	42	37	33	64	1	2	2	3	2	1	1	1	1	2	1	1	2	2	1	1	3	1	2	1	1	1	1	1	1	1	1	3	2	2	1	1	1	3	4	1	4	1	2	3	1	2	5	2	2	1	5	5	2	2	2	5	3	8	1	2	5	4	3	1	2	3	2	2	2	1	3	1
87500	-411.060826939560968	-409.494408549070783	-1.566418390490179	0.000500241120274	0.000127875347293	0.255627420677780	0.415274448826780	0	4	7	6	8	7	8	10	11	10	10	8	11	10	9	10	11	9	10	10	12	13	12	11	13	12	12	13	13	13	15	14	16	16	13	14	17	14	15	17	16	15	17	18	17	16	19	19	16	17	19	18	17	20	17	16	20	18	19	21	18	19	17	21	19	20	19	22	0	1	4	2	1	4	4	18	3	6	7	6	4	2	12	18	4	12	2	4	20	9	20	7	23	2	19	12	3	20	10	23	3	16	11	29	24	4	3	18	42	12	46	56	21	11	7	3	20	31	63	4	42	4	14	22	22	49	3	51	6	3	22	51	8	18	18	67	1	2	1	1	5	1	1	1	1	2	1	1	3	3	1	1	3	1	3	3	1	1	1	2	1	2	1	2	4	1	3	2	4	4	1	1	4	2	5	5	1	4	1	1	2	2	5	5	3	1	1	5	2	8	3	2	3	1	5	1	5	5	3	1	4	6	7	2
