step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74
59000	-638.217562949573562	-636.570791130283283	-1.646771819290302	0.000114563055666	0.000025364269360	0.221400077127077	0.553789384484074	8	5	7	16	13	24	27	31	29	34	30	34	34	31	39	42	41	44	43	38	45	47	44	43	41	46	38	45	47	48	47	41	46	49	52	48	48	36	51	48	49	53	53	48	52	54	55	52	56	62	60	61	60	67	60	64	75	61	59	65	68	75	82	74	70	72	80	88	89	84	82	90	89	97	0	0	0	3	3	0	0	6	6	14	6	8	9	2	10	13	9	38	25	11	11	38	17	38	12	32	9	8	0	38	20	12	38	25	20	0	23	14	25	28	23	40	26	24	11	18	26	31	20	47	47	49	20	43	24	48	56	43	46	11	47	53	66	65	53	58	65	63	62	58	56	67	62	0	1	1	1	2	1	1	1	1	1	1	2	1	1	3	1	1	2	2	1	1	2	2	1	2	1	1	2	2	1	2	1	2	2	2	2	1	1	1	1	1	1	2	1	1	2	1	2	2	2	2	1	1	3	2	2	2	2	1	1	4	3	2	2	1	3	2	2	1	1	3	3	2	1	1
59500	-637.731974128155116	-636.035626309406211	-1.696347818748880	0.000083302053625	0.000017047725986	0.204649528363379	0.696692530254304	9	6	5	12	12	19	21	24	32	34	35	34	30	23	39	46	42	37	42	39	41	49	44	44	39	41	44	37	51	48	43	48	51	53	54	42	48	49	51	43	53	46	54	54	48	57	49	53	56	64	59	62	57	67	60	64	75	64	56	69	71	76	75	76	67	72	80	82	91	82	90	82	90	103	0	0	0	3	3	0	0	6	8	14	8	8	8	2	14	21	9	14	25	11	9	24	28	10	12	12	17	13	0	18	20	26	18	19	20	0	23	15	32	28	23	28	32	30	20	30	12	31	45	47	47	49	31	58	38	53	65	43	33	35	50	48	54	53	48	58	60	66	62	66	72	57	72	0	1	1	1	3	2	1	1	1	1	3	1	2	1	3	2	1	2	2	1	1	2	1	1	2	1	1	1	1	1	2	1	2	2	2	4	1	1	2	1	1	1	2	2	1	1	1	2	3	1	3	1	2	2	1	2	1	1	2	1	3	2	4	2	4	2	1	2	1	2	1	1	2	2	1
60000	-621.138556598917035	-619.277614073186555	-1.860942525730504	0.000103433559457	0.000016882733699	0.163222978963396	0.588437780628140	1	2	6	14	14	19	28	27	35	33	31	34	32	28	32	46	42	44	40	41	44	46	40	39	44	45	49	39	49	41	49	50	46	53	52	44	48	51	50	53	52	49	56	54	51	50	58	51	60	54	62	58	61	67	56	66	72	63	60	69	73	74	82	73	73	77	78	86	87	86	90	89	91	101	0	0	0	3	3	0	0	6	13	15	8	8	8	2	14	13	9	24	12	8	8	18	8	10	12	19	16	13	0	24	17	19	24	26	16	0	16	18	19	28	42	28	25	15	31	33	50	31	35	32	50	35	31	43	46	53	48	43	46	48	47	53	58	60	56	54	62	54	60	63	62	67	65	0	1	1	1	1	2	1	1	1	1	1	1	1	1	3	2	3	1	1	1	2	3	1	3	1	2	2	1	1	1	1	1	2	1	1	1	1	1	2	3	2	1	2	2	3	1	1	1	1	2	1	2	1	2	2	1	2	3	2	2	3	2	2	3	1	1	1	1	3	3	1	3	2	3	1
60500	-648.591226526493188	-646.817119526255283	-1.774107000237948	0.000071214446047	0.000013023570963	0.182878217636422	0.601271208817186	6	-1	2	9	13	20	22	27	36	39	33	35	32	32	36	40	40	44	43	40	45	47	47	41	41	44	46	42	49	48	45	45	49	53	50	49	49	44	51	53	47	52	58	50	47	57	55	57	50	62	58	59	54	67	62	68	69	61	66	68	66	71	77	75	75	72	76	87	88	82	93	86	83	93	0	0	0	3	3	0	0	6	8	15	8	8	8	2	14	13	13	24	12	11	9	18	28	10	8	25	9	17	0	24	20	25	38	19	20	0	23	24	19	28	13	28	25	18	20	30	26	20	20	47	47	35	31	43	46	48	48	43	30	53	50	48	58	57	62	43	56	66	62	66	56	73	56	0	1	1	1	2	2	1	1	2	3	1	1	1	2	6	2	1	2	1	2	1	1	1	1	1	1	1	3	1	1	2	1	1	1	2	2	1	1	1	1	2	3	2	2	2	1	1	4	4	2	2	1	2	2	2	2	2	2	1	4	2	1	3	2	1	1	2	1	3	1	2	5	1	3	1
61000	-641.161055412715541	-638.923123848946034	-2.237931563769465	0.000120245244358	0.000013084864205	0.108818143074345	0.541495655895933	5	-2	7	14	16	23	25	27	29	37	33	36	34	32	34	44	41	44	40	38	43	47	44	42	38	43	41	40	47	47	46	45	49	54	53	47	49	51	51	47	49	51	57	55	50	55	53	49	61	59	62	59	59	68	62	65	76	63	65	68	72	74	71	77	77	80	77	88	86	87	90	88	87	103	0	0	0	3	3	0	0	6	8	15	8	8	9	2	14	13	9	10	25	11	9	18	28	15	12	12	9	13	0	15	20	19	10	26	48	0	21	24	25	28	16	13	26	33	20	38	26	11	31	32	47	35	31	43	18	21	60	43	38	49	47	60	43	53	53	58	56	66	65	66	67	65	65	0	1	1	1	1	1	1	1	1	1	1	1	2	1	6	1	2	2	1	1	1	3	1	1	1	1	2	2	1	1	3	2	1	3	1	1	1	1	2	1	2	1	3	1	2	2	1	2	3	2	3	1	1	3	1	7	3	2	1	3	1	3	2	3	2	3	1	1	1	2	1	2	2	2	1
61500	-631.235467972425909	-629.517135449789635	-1.718332522636222	0.000101227750237	0.000020043429125	0.198003305201349	0.611476386285857	10	3	2	15	13	22	20	28	32	30	36	33	36	21	40	45	40	41	44	40	42	46	43	41	38	44	48	43	53	36	45	39	45	50	54	42	46	49	52	50	53	52	54	52	48	54	57	52	62	63	50	63	60	67	58	71	75	64	63	63	73	69	80	76	75	77	81	88	86	87	91	86	93	100	0	0	0	3	3	0	0	6	8	14	8	8	9	2	10	13	8	14	25	11	20	30	13	14	12	32	21	17	0	10	20	12	10	32	21	0	17	30	19	28	23	28	32	15	20	38	51	31	35	47	26	20	31	43	46	53	53	43	38	53	47	60	58	56	62	54	60	63	57	66	67	56	69	0	1	1	1	1	2	1	1	1	1	2	2	1	1	3	2	1	2	3	1	2	1	2	1	3	1	1	2	1	1	2	1	2	2	1	2	1	1	2	1	1	1	2	2	3	1	1	1	1	1	2	1	3	1	2	1	2	2	1	2	1	2	2	3	1	1	2	2	2	2	2	2	2	1	1
62000	-592.437483780098319	-590.976857791254133	-1.460625988844218	0.000082055089335	0.000026747745797	0.325973026335898	0.626945054863558	5	5	0	16	10	17	24	28	30	34	35	35	30	29	38	34	41	38	44	41	43	47	44	40	39	46	47	40	50	43	44	51	49	49	48	47	48	45	51	48	50	52	58	51	50	51	56	57	59	63	60	61	62	64	58	64	76	60	57	68	68	75	79	77	75	73	74	88	87	83	86	79	87	96	0	0	0	3	3	0	0	6	8	14	8	8	8	2	10	13	9	10	25	11	8	10	28	15	12	19	17	13	0	24	20	25	24	19	20	0	23	24	19	28	23	40	39	18	35	10	32	31	35	51	47	49	48	58	30	53	53	43	15	53	50	60	66	57	53	58	60	66	57	63	67	67	57	0	1	1	1	3	1	1	1	2	1	1	1	1	1	4	1	1	2	1	1	1	2	2	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	2	2	2	1	1	2	1	3	1	2	2	1	1	1	1	1	2	1	3	1	4	1	1	2	1	1	3	2	1	2	1	1	2	1	2	1
62500	-640.822210406789736	-639.002772158913672	-1.819438247876084	0.000106760317834	0.000018374177236	0.172106805309207	0.643053244430345	7	8	8	16	12	23	18	26	31	32	37	34	36	27	40	39	42	44	39	42	42	45	47	36	37	43	48	40	47	47	46	50	49	52	55	49	49	49	52	50	51	51	57	48	49	52	55	55	52	62	62	62	62	61	59	60	67	65	66	70	70	67	69	76	75	77	82	80	91	85	90	80	91	102	0	0	0	3	3	0	0	6	8	14	8	8	9	2	10	13	9	15	25	11	9	15	13	14	12	25	21	13	0	18	9	25	30	26	20	0	28	18	12	28	37	28	32	15	8	18	26	20	11	39	47	35	35	43	46	31	48	43	30	31	47	48	58	60	62	63	53	66	65	66	65	62	57	0	1	1	1	2	1	1	1	1	1	1	1	2	1	5	2	1	2	1	1	1	1	1	3	2	1	1	1	1	1	1	1	2	1	2	2	1	1	2	3	2	1	2	2	2	3	1	2	3	3	2	1	1	2	1	1	2	2	1	3	5	3	2	1	2	1	1	2	1	2	2	3	1	4	1
63000	-621.882436231873044	-620.143490659092095	-1.738945572780914	0.000103087099894	0.000019807444707	0.192142806687011	0.640073510587452	11	5	6	15	13	20	19	29	30	36	35	35	34	30	38	42	38	39	39	41	39	49	43	42	44	46	46	38	50	49	39	48	50	50	53	46	48	52	50	48	50	48	53	53	50	56	59	56	62	51	58	58	57	70	55	66	74	63	63	70	73	68	81	76	76	77	82	89	88	85	87	85	90	97	0	0	0	3	3	0	0	6	8	14	8	8	9	2	10	13	9	10	12	11	17	10	28	18	19	19	21	13	0	24	8	12	15	25	20	0	16	18	26	28	23	28	32	14	20	22	50	20	52	32	50	45	35	58	33	53	56	43	38	53	51	53	66	62	53	58	60	63	60	63	62	57	35	0	1	1	1	3	1	1	1	2	1	1	2	1	1	3	1	2	2	1	1	1	1	3	1	1	1	2	1	1	1	2	2	2	3	1	3	1	1	2	1	2	1	2	1	4	2	1	2	1	1	1	3	1	1	1	1	2	1	2	2	2	2	2	1	2	3	3	2	2	2	1	2	1	6	1
63500	-612.352812341669619	-610.807944216168039	-1.544868125501629	0.000068858294992	0.000018378635789	0.266905182461484	0.590968007028059	8	6	5	14	15	19	24	26	30	35	35	31	33	28	33	40	41	41	43	42	40	43	46	44	40	47	47	43	45	46	45	48	48	50	46	49	50	52	47	51	53	53	53	48	53	47	53	51	53	62	62	64	60	61	62	64	71	63	58	61	72	70	82	76	72	71	80	84	88	87	92	84	85	99	0	0	0	3	3	0	0	6	8	14	9	8	9	2	14	13	9	10	25	11	8	14	16	18	12	19	21	13	0	24	11	19	24	19	20	0	23	24	25	28	23	37	32	10	35	18	26	31	35	32	47	49	48	43	33	48	53	54	46	31	50	48	66	62	56	58	57	63	65	66	67	67	57	0	1	1	1	2	1	1	1	2	1	2	1	1	1	3	1	2	2	1	1	2	1	2	1	1	2	1	2	1	1	1	2	2	1	2	1	1	1	2	1	1	1	1	1	3	1	1	2	2	2	2	1	1	2	2	2	3	2	1	2	2	1	3	2	1	2	2	1	1	2	3	2	1	2	1
64000	-637.044484122842391	-635.376387331518345	-1.668096791324092	0.000129625073146	0.000027722577404	0.213867400271003	0.658094880274676	8	6	3	13	10	18	26	26	30	37	36	34	33	28	34	41	41	43	43	40	35	45	44	44	45	46	48	43	41	38	46	49	51	51	44	48	47	51	50	53	54	48	58	50	51	58	53	55	55	62	64	63	56	62	61	64	69	65	65	65	73	77	81	73	76	79	79	90	91	81	85	88	83	94	0	0	0	3	3	0	0	6	8	15	9	8	9	2	14	13	9	30	12	11	9	30	17	30	12	19	21	16	0	15	16	19	30	25	20	0	23	30	17	11	16	28	32	18	20	33	39	31	35	47	47	48	31	43	38	31	60	43	18	53	50	57	54	57	56	54	65	63	73	66	67	67	62	0	1	1	1	3	2	1	1	2	1	1	2	1	1	4	1	2	2	1	1	1	1	2	1	1	3	1	2	1	1	1	1	2	2	1	1	1	1	2	1	3	2	2	2	2	2	2	1	1	3	2	2	2	2	1	2	3	1	1	4	2	2	1	3	2	2	3	1	2	1	1	2	2	1	1
64500	-633.458511348354477	-631.494155156811416	-1.964356191543010	0.000116658320679	0.000016834452010	0.144305626137265	0.702244049465184	10	0	7	13	15	23	25	26	28	32	37	35	34	24	30	45	37	39	45	42	41	44	46	43	39	44	48	36	43	42	46	51	50	52	52	42	51	49	44	53	51	49	56	51	51	53	57	55	51	58	61	62	54	66	56	64	71	62	62	66	70	74	81	75	77	75	78	86	90	81	93	83	91	96	0	0	0	3	3	0	0	6	8	15	8	8	9	2	14	17	9	10	12	11	17	15	17	10	12	25	21	13	0	15	11	26	18	25	31	0	16	30	25	28	23	28	19	18	31	33	12	20	11	19	47	49	16	58	24	48	48	43	55	56	51	53	66	56	57	54	62	70	57	54	72	65	65	0	1	1	1	2	1	1	1	1	1	1	1	1	1	4	1	1	2	1	2	1	1	3	1	2	1	1	1	1	1	2	2	1	1	1	2	1	1	2	1	2	1	2	1	1	1	1	3	2	3	2	1	2	2	1	2	2	3	1	1	1	1	3	1	2	2	1	2	1	2	3	2	2	2	1
65000	-609.646445218174790	-607.954463064896686	-1.691982153278125	0.000109276146378	0.000022513279249	0.206021899519273	0.654090854046000	8	6	8	12	14	20	20	25	31	39	37	37	34	34	36	44	41	41	34	40	43	48	39	44	44	41	49	39	50	48	45	50	48	52	56	48	48	50	46	48	52	50	54	51	51	55	54	56	49	62	59	60	56	67	59	65	71	63	62	67	70	76	80	76	73	70	81	84	83	79	89	89	88	97	0	0	0	3	3	0	0	6	8	15	9	9	8	2	14	17	13	15	9	11	13	18	9	10	26	19	21	13	0	18	20	39	24	32	45	0	16	18	25	28	40	28	26	33	49	18	25	31	17	32	47	35	31	43	46	53	60	43	30	53	34	60	66	53	60	58	57	70	65	66	62	60	57	0	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	2	2	1	2	1	2	2	1	1	2	3	2	2	1	1	1	1	2	1	1	1	2	3	2	3	2	1	3	1	1	2	1	2	1	2	3	3	1
65500	-632.673980518387452	-630.807223013326166	-1.866757505061297	0.000084786777398	0.000013739221738	0.162044391347874	0.635119555793929	10	4	3	10	7	21	26	25	33	36	34	35	31	31	39	45	41	43	39	34	39	47	45	45	45	43	41	35	52	48	42	45	51	52	50	44	45	48	41	51	49	47	54	55	42	53	53	46	59	61	64	63	63	62	61	70	76	67	61	69	69	73	78	77	75	80	79	82	86	87	92	89	91	97	0	0	0	3	3	0	0	6	8	14	13	8	8	2	10	9	13	10	12	6	8	18	28	18	19	17	21	13	0	15	20	19	10	32	20	0	9	18	12	42	17	28	26	33	20	38	26	31	35	25	47	49	48	43	33	53	60	54	30	53	50	53	58	53	53	58	60	63	65	66	56	67	56	0	1	1	1	2	1	1	1	1	2	1	1	2	2	4	1	2	2	1	1	3	2	1	2	1	1	1	1	1	1	2	1	2	2	1	2	1	2	1	1	1	2	2	2	1	1	1	2	1	1	2	2	1	4	1	3	2	2	1	1	1	1	2	3	3	2	2	2	1	2	1	2	2	3	1
66000	-604.840625528507189	-603.310254885898189	-1.530370642609007	0.000084813068545	0.000023337710634	0.275166445858711	0.739782896819398	8	5	4	14	16	23	25	26	29	36	36	34	33	31	40	48	34	41	38	38	45	48	43	44	42	40	47	41	49	48	40	47	49	51	55	41	48	51	52	50	54	51	54	54	45	56	55	51	61	59	61	62	58	61	62	68	69	66	63	68	68	72	81	72	76	79	80	87	88	85	89	88	92	102	0	0	0	3	3	0	0	6	8	14	9	8	9	2	10	28	9	10	17	11	17	24	13	18	19	19	17	13	0	18	20	25	10	25	45	0	28	18	32	28	37	28	25	30	20	18	19	31	20	25	50	20	48	43	46	53	53	54	46	48	47	53	58	60	62	58	62	66	65	63	67	67	71	0	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	4	1	2	1	1	1	2	2	1	2	1	1	2	2	1	1	2	2	1	2	1	2	1	1	1	2	3	2	2	2	1	3	1	1	2	2	2	1	1	3	2	2	2	1	1	2	1	1	2	1	2	2	1	1
66500	-622.263924420356147	-620.477094905466743	-1.786829514889420	0.000088770626333	0.000015954823777	0.179730891131150	0.632133593438650	9	5	5	13	8	19	25	30	35	33	34	37	32	30	37	40	37	37	45	39	43	39	43	41	42	45	47	36	52	45	45	50	51	47	54	49	48	45	52	41	50	53	58	46	47	52	53	53	57	58	61	60	62	63	51	61	75	67	62	69	65	69	77	72	75	73	78	81	84	81	87	87	93	100	0	0	0	3	3	0	0	6	13	14	6	11	8	2	10	13	9	10	25	8	16	18	28	18	12	25	21	13	0	18	11	25	15	12	11	0	40	18	25	28	28	28	25	18	20	30	26	31	45	47	50	35	48	43	38	48	31	54	30	56	50	56	58	62	53	58	65	63	57	66	60	62	69	0	1	1	1	1	1	1	1	2	1	1	2	1	1	3	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	2	2	4	1	1	2	2	1	3	3	2	2	2	1	1	2	1	1	1	3	2	1	1	1	5	1	2	1	2	2	2	1	3	1	1	1	2	2	2	4	2	1
67000	-646.227656952646839	-644.288584883838780	-1.939072068808114	0.000088401788465	0.000013133224202	0.148562878985023	0.596636017322349	5	8	7	12	16	16	26	27	32	35	34	29	34	26	33	37	41	43	43	40	44	46	47	41	42	46	47	42	50	43	47	43	52	50	52	46	50	45	51	47	51	48	59	46	53	52	56	56	58	55	64	61	57	70	52	62	65	64	60	70	74	69	78	73	76	73	79	85	82	79	91	90	92	100	0	0	0	3	3	0	0	6	8	15	9	8	8	2	14	13	13	14	12	11	17	24	28	10	12	19	21	13	0	10	9	12	15	25	31	0	23	10	25	28	23	13	19	18	31	30	32	20	35	25	47	45	35	58	18	53	53	43	24	53	50	53	58	56	53	58	62	63	62	66	60	67	72	0	1	1	1	1	2	1	1	3	2	1	1	1	2	4	2	1	2	3	2	1	1	1	1	2	3	1	1	2	1	2	3	2	3	1	1	1	1	2	2	1	2	2	2	1	1	2	1	1	2	2	2	2	1	1	2	2	2	1	3	2	4	2	1	2	2	1	2	2	3	1	2	2	1	1
67500	-636.667136344429764	-634.692495085907240	-1.974641258522574	0.000108710167254	0.000015505752380	0.142633874744322	0.613861437908725	7	4	5	13	12	24	21	28	30	32	36	33	33	29	39	45	36	38	44	39	43	49	38	45	39	41	47	42	46	42	47	50	47	46	44	42	48	51	51	52	51	51	52	52	50	55	56	51	56	63	64	59	60	65	57	65	72	61	63	68	61	73	79	78	73	70	79	85	88	82	90	79	92	101	0	0	0	3	3	0	0	6	8	14	8	8	9	2	10	13	9	10	26	11	13	18	17	30	12	25	16	13	0	18	16	25	24	25	20	0	23	30	26	28	16	28	25	30	35	15	32	11	35	47	50	48	31	43	30	53	48	43	44	53	47	56	54	62	56	54	53	66	57	66	57	62	69	0	1	1	1	2	2	1	1	2	1	1	1	2	1	5	2	2	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	2	1	1	1	2	1	2	1	2	2	2	2	2	1	2	3	2	1	2	2	3	2	1	3	2	3	2	2	2	2	1	2	1	3	2	2	2	2	1	1	1
68000	-616.231478653790191	-614.404711282287508	-1.826767371502734	0.000122666016931	0.000020911459441	0.170474757100725	0.624366946211249	8	4	4	13	15	22	23	31	33	38	35	36	34	34	40	46	40	44	43	40	36	49	44	36	41	39	45	38	51	44	46	52	50	53	52	45	49	48	52	46	52	53	55	50	52	50	59	50	62	65	62	61	52	68	59	67	74	64	65	69	71	75	75	76	77	70	76	86	89	84	90	83	92	102	0	0	0	3	3	0	0	6	6	24	8	8	6	2	10	17	9	24	12	11	9	30	8	14	12	9	21	13	0	24	20	12	24	25	48	0	16	24	25	28	17	28	19	14	11	24	39	31	35	47	47	35	48	43	46	48	49	43	55	32	50	60	54	60	62	58	60	66	65	66	67	57	71	0	1	1	1	1	2	1	1	2	2	1	1	1	2	5	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	3	2	1	1	1	1	2	2	2	2	2	1	2	2	2	1	1	2	1	1	2	1	2	2	3	3	2	1	2	2	2	2	2	1	1	1	2	2	2	2	2	1	1
68500	-597.477230417827741	-596.042764190273374	-1.434466227554377	0.000083641067207	0.000029498524799	0.352679918895078	0.749302997741167	7	5	1	13	5	17	22	29	33	36	34	34	35	27	39	42	38	42	42	39	40	44	47	40	43	46	46	41	50	46	43	49	51	52	47	48	44	51	47	53	48	48	58	52	53	56	54	52	60	52	62	59	59	65	60	64	73	67	54	67	68	74	80	73	77	76	78	88	84	86	84	90	90	103	0	0	0	3	3	0	0	6	6	14	8	8	8	2	10	13	9	24	12	11	9	24	28	10	12	19	21	13	0	18	20	25	18	32	20	0	16	30	25	42	16	28	25	30	35	30	50	17	35	25	50	35	31	43	46	48	53	54	30	49	47	60	66	53	60	58	57	63	57	63	62	57	71	0	1	1	1	2	1	1	1	2	2	1	1	1	1	5	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	3	2	2	1	2	2	1	2	2	2	1	1	1	2	1	1	2	2	2	1	1	2	1	2	2	1	1
69000	-615.130743171228687	-613.419102096557253	-1.711641074671423	0.000102026006025	0.000020403261103	0.199980984237297	0.676162271962758	9	6	4	6	9	20	21	29	35	32	34	33	31	28	36	34	42	38	39	41	44	48	45	43	43	46	46	42	53	49	41	52	50	50	54	49	51	49	53	53	54	49	57	52	52	56	55	54	52	54	64	60	59	61	61	68	71	63	54	58	68	72	80	74	74	77	79	87	86	81	88	85	90	96	0	0	0	3	3	0	0	6	8	14	13	8	8	2	10	13	8	10	12	9	16	24	9	18	12	12	20	16	0	18	8	25	18	19	49	0	23	18	8	37	37	28	26	30	31	38	39	20	20	32	50	45	48	43	33	48	53	54	33	31	50	31	66	56	56	54	56	66	67	66	67	67	69	0	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1	1	2	1	2	1	2	1	2	1	2	2	1	2	1	2	2	2	2	2	1	1	1	2	3	1	1	1	1	1	3	1	1	2	2	1	2	2	1	1	2	2	2	1	1	3	2	4	1	1	1	2	1	2	1	1	1	1	1	1
69500	-625.830190626699050	-623.892621882572598	-1.937568744126471	0.000113698542058	0.000016920943889	0.148822874792779	0.714111872981386	7	7	5	13	11	20	23	28	31	32	32	34	35	27	37	44	43	39	42	34	38	41	45	36	37	45	48	41	50	43	42	50	44	49	42	49	50	49	45	43	44	52	57	47	52	46	53	53	58	61	61	63	57	67	58	65	68	63	66	70	66	75	79	77	75	76	74	88	88	81	84	82	93	97	0	0	0	3	3	0	0	6	8	14	8	8	8	2	10	8	9	10	25	11	8	24	40	14	12	25	21	13	0	18	11	19	18	25	20	0	23	33	25	28	28	40	32	15	35	10	34	31	35	47	47	35	48	58	15	31	53	43	55	53	47	56	66	67	53	58	53	66	72	66	60	65	69	0	1	1	1	2	2	1	1	2	1	1	1	1	1	2	2	2	2	1	1	1	2	1	1	2	1	2	1	1	1	1	1	2	2	3	2	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	1	1	3	3	2	1	1	2	2	2	1	1	3	1	2	1	1	1	3	2	1	1
70000	-611.043843731034826	-609.436517609225916	-1.607326121808870	0.000086672648022	0.000020531791440	0.236888936804431	0.711034492755995	5	6	4	10	14	23	20	28	32	32	35	34	31	30	34	44	38	39	43	39	39	47	43	46	38	45	44	35	48	48	46	47	47	51	49	47	50	51	53	50	52	49	57	54	44	58	57	52	62	60	63	59	56	66	60	65	72	63	65	66	70	74	80	75	72	75	80	85	81	86	91	86	88	99	0	0	0	3	3	0	0	6	8	14	8	8	8	2	10	6	9	15	25	11	9	10	28	10	12	25	21	13	0	10	20	25	18	19	20	0	16	33	26	21	40	28	12	10	20	33	26	11	52	26	47	45	48	43	30	53	53	43	38	31	47	53	54	57	56	58	53	63	65	66	72	60	67	0	1	1	1	1	2	1	1	1	1	1	1	2	1	3	1	2	1	1	1	1	1	4	2	2	1	1	1	1	1	2	1	2	1	1	2	1	1	1	2	2	1	2	3	3	1	2	2	3	1	1	1	2	1	1	2	2	2	1	2	3	2	3	2	1	2	2	3	1	1	2	1	3	1	1
70500	-627.888122184352937	-626.186290580122318	-1.701831604230652	0.000105692560069	0.000021450417071	0.202951059720367	0.567948112022984	5	6	-1	17	13	21	22	27	30	36	31	34	34	26	40	43	43	44	40	36	45	45	46	42	45	42	42	39	47	49	39	49	49	49	49	39	44	45	53	49	49	51	55	49	49	52	50	52	59	57	59	63	58	69	56	66	73	63	67	71	73	71	82	73	71	76	78	88	81	85	81	78	88	98	0	0	0	3	3	0	0	6	8	14	8	8	9	2	14	13	9	24	12	11	27	24	27	15	19	19	6	9	0	38	20	19	18	19	17	0	28	10	19	23	28	23	34	18	20	24	26	20	35	47	47	45	48	43	24	53	53	43	33	52	47	53	54	60	56	58	62	66	65	66	72	62	71	0	1	1	1	3	1	1	1	1	1	2	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	3	2	1	1	1	2	2	2	1	1	1	3	2	1	2	1	1	1	3	2	1	2	1	2	1	3	1	3	3	2	3	2	2	1	2	2	2	1	1	2	1	2	2	2	1	1	1	1
