step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57
92000	-266.823886651944633	-265.267505227413778	-1.556381424530853	0.000065062714272	0.000016964587839	0.260742085989653	0.647093904988912	0	1	1	2	1	4	3	3	4	4	6	7	5	6	10	10	10	11	11	12	12	13	14	16	19	17	18	18	19	18	21	20	20	20	21	21	21	22	22	22	22	24	23	23	24	24	24	24	24	24	26	26	25	26	29	27	28	0	1	1	3	1	8	4	4	4	8	13	14	10	10	13	12	14	15	17	16	16	14	20	22	28	24	26	24	26	24	29	29	29	30	33	33	32	33	29	35	37	40	33	37	41	39	39	37	37	31	44	44	44	53	0	53	53	1	1	1	1	1	1	1	1	2	1	1	1	1	2	4	2	2	1	1	2	2	2	1	2	1	1	1	2	1	2	2	1	1	2	1	1	1	2	1	1	1	2	2	2	2	2	2	3	2	3	1	2	1	1	1	2	2
92500	-282.374724625691783	-280.949617608531582	-1.425107017160208	0.000070213552861	0.000025555900054	0.363973891264829	0.512228143396085	0	1	1	2	3	4	3	3	4	4	6	7	5	8	10	10	10	11	10	12	12	12	15	16	18	17	18	18	18	19	21	19	20	21	21	21	20	24	21	22	22	26	23	22	22	23	24	23	24	25	25	26	26	27	29	28	27	0	1	1	3	2	8	4	4	7	8	13	11	10	12	11	14	14	17	14	18	17	17	13	23	24	24	26	26	26	28	29	29	29	30	29	33	32	32	33	35	37	43	41	29	32	45	31	45	29	31	47	45	45	44	0	50	41	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	2	2	7	1	2	1	1	1	1	1	3	1	2	2	1	1	1	3	1	1	2	2	1	3	3	1	2	1	6	2	1	3	3	3	1	2	3
93000	-254.724896131389926	-253.363956093121658	-1.360940038268259	0.000069873340900	0.000039088056048	0.559413011381391	0.614456929716528	0	1	1	2	2	4	3	3	4	4	6	7	5	8	10	10	10	11	11	12	12	13	15	16	19	17	17	18	18	19	22	20	20	21	21	21	21	24	22	22	22	26	22	23	25	24	24	24	24	25	26	26	26	27	29	28	28	0	1	1	3	1	8	4	4	4	8	13	10	10	12	13	14	14	16	14	16	19	14	18	22	26	24	24	26	26	28	29	29	29	30	32	33	33	43	29	35	37	38	35	40	31	37	31	37	32	44	49	48	44	50	0	53	53	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	2	1	1	2	2	1	2	4	2	2	1	1	1	1	1	2	1	2	2	1	1	1	1	3	1	1	2	1	1	2	2	1	2	2	1	1	2	2	2	1	2	1
93500	-275.888088545263031	-274.416083484603064	-1.472005060659991	0.000066905152159	0.000021144002688	0.316029513503301	0.701562986992061	-1	0	0	2	3	4	3	3	4	4	6	7	5	7	10	9	8	11	10	12	11	13	14	16	18	17	18	18	18	19	21	19	20	21	21	21	21	24	22	22	22	25	23	23	25	24	24	24	24	25	26	26	23	24	29	28	27	0	1	1	3	1	8	4	4	4	8	13	13	10	10	16	14	14	15	12	14	16	12	20	22	26	24	26	24	24	28	33	29	29	30	32	33	32	31	31	35	35	31	31	41	41	39	39	33	53	48	45	54	41	53	0	54	44	1	1	1	1	2	1	1	1	2	1	1	2	1	2	1	2	1	1	2	3	1	2	2	3	1	1	1	1	2	1	1	1	2	2	1	1	2	2	1	1	1	4	2	1	3	2	2	2	1	1	1	2	1	1	1	2	2
94000	-261.433965849803428	-260.025567019197013	-1.408398830606430	0.000081992678650	0.000031771939267	0.387497271583160	0.607800853680690	0	1	1	2	2	4	3	3	3	4	6	7	5	8	9	10	9	10	11	12	12	13	13	16	19	17	18	18	19	19	22	20	20	21	21	20	21	23	22	22	22	26	23	23	25	24	23	24	24	25	25	26	26	26	27	28	28	0	1	1	3	1	8	4	4	4	8	13	10	10	12	11	14	12	10	14	15	16	16	15	22	28	24	26	24	28	28	33	29	29	30	33	29	32	39	33	35	37	38	32	37	41	47	39	39	44	31	31	43	50	41	0	35	54	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	3	2	2	1	2	3	3	1	1	1	2	1	1	2	1	1	2	1	1	1	1	2	1	1	2	3	2	2	1	1	2	1	2	2	3	1	2	1	4	2
94500	-274.521835914998235	-273.084492972453177	-1.437342942545030	0.000061138633355	0.000021363184402	0.349422014034335	0.652400752905232	0	1	1	2	1	4	3	3	4	4	6	6	5	8	7	10	9	11	11	12	12	13	15	16	18	17	18	18	19	19	22	20	20	21	20	21	21	24	20	22	22	26	23	23	22	21	24	24	24	25	25	26	24	26	29	28	28	0	1	1	3	1	8	4	4	4	8	13	10	10	12	13	17	14	10	15	11	14	21	18	22	24	24	24	24	26	28	33	29	29	30	29	33	32	33	29	35	37	33	33	37	37	39	39	43	37	44	49	50	37	37	0	54	54	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	4	3	5	3	1	3	2	2	1	1	1	2	1	2	1	1	2	1	1	1	2	1	2	1	2	2	1	1	1	3	1	2	2	1	1	2	3	1	1	1
95000	-253.654029943495658	-252.163913851150880	-1.490116092344785	0.000071598432819	0.000021605618362	0.301761051339039	0.614357503821010	0	1	1	2	2	4	3	3	4	4	6	7	5	8	8	10	10	11	11	11	12	13	14	15	19	17	16	18	19	18	22	20	20	21	21	21	21	24	22	22	22	26	23	23	25	24	23	24	24	25	26	26	24	27	29	26	28	0	1	1	3	1	8	4	4	7	8	13	11	10	12	13	14	14	15	16	15	19	16	18	22	24	24	24	26	26	24	33	29	29	28	32	33	32	33	29	35	37	45	33	41	33	47	31	41	37	44	44	37	44	53	0	53	45	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	2	2	1	2	1	2	1	2	3	2	1	1	2	2	2	1	1	2	1	1	1	2	3	1	1	1	3	1	2	1	1	2	3	1	1	3	1	2	1	2	2
95500	-264.549603700163971	-262.905861199001890	-1.643742501162056	0.000071560141920	0.000015923164777	0.222514438206738	0.756700202040161	0	1	1	2	3	4	3	3	4	4	6	7	5	8	9	10	10	11	11	12	12	13	14	16	19	17	18	18	19	19	22	20	20	21	20	21	20	24	22	22	22	26	22	23	25	23	24	24	21	25	25	26	25	27	29	28	27	0	1	1	3	4	8	4	4	4	8	13	10	10	12	14	12	14	15	14	18	19	16	20	22	24	24	26	26	26	28	33	26	29	24	29	29	29	29	32	35	37	47	33	37	44	39	46	44	32	41	43	43	44	53	0	48	53	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	2	2	1	1	2	2	3	2	1	1	1	2	1	2	2	1	2	1	2	1	2	1	2	2	1	2	1	2	1	1	1	1	1	1	3	2	2	1	3	2
96000	-265.234185629971364	-263.791395308583560	-1.442790321387831	0.000063534649439	0.000021823839428	0.343495078996303	0.653038393922961	0	1	1	2	1	4	3	3	4	4	6	6	5	8	10	9	10	11	11	12	11	13	15	15	19	17	18	18	20	19	22	18	19	21	21	21	21	24	22	22	22	26	23	22	25	23	24	24	24	25	26	26	26	27	28	28	27	0	1	1	3	1	8	4	4	4	8	13	10	10	12	13	14	16	11	14	18	16	21	20	22	27	24	26	26	24	24	36	26	24	30	29	26	29	31	36	35	37	36	31	37	37	39	31	41	41	48	38	45	50	44	0	53	48	1	1	1	1	1	1	1	1	1	1	1	2	1	2	4	1	1	2	2	1	2	2	2	2	1	2	1	1	2	2	1	1	2	1	1	2	1	2	1	1	1	3	1	1	4	1	1	2	2	1	2	1	1	2	1	2	2
96500	-274.539089109467398	-273.107563994173688	-1.431525115293720	0.000081384672606	0.000028981863381	0.356109602132916	0.648365352782327	0	1	1	2	3	4	3	3	4	4	6	7	5	8	10	10	10	11	11	12	12	12	15	15	19	17	18	17	21	19	21	19	20	21	21	20	20	24	21	22	22	26	23	23	24	24	23	24	24	25	25	26	26	27	29	28	28	0	1	1	3	1	8	4	4	5	8	13	13	10	12	11	14	14	12	10	15	15	19	20	22	28	24	26	24	33	28	33	26	32	28	32	28	32	37	33	35	37	29	31	37	41	39	39	43	41	44	44	38	45	44	0	52	54	1	1	1	1	3	1	1	1	1	1	1	1	1	1	3	2	2	2	3	2	2	1	1	2	2	1	1	1	1	2	1	1	1	2	2	2	1	2	1	1	2	3	2	2	2	2	2	1	1	1	2	2	2	2	1	2	1
97000	-257.169880858327247	-255.717401184616421	-1.452479673710840	0.000090076526387	0.000030054045431	0.333650137679604	0.621070240787152	0	1	1	2	3	4	3	3	4	4	6	7	5	8	10	10	9	10	10	11	9	13	14	16	19	17	18	18	21	19	22	19	20	20	20	21	20	24	22	22	21	26	22	23	23	24	24	24	24	25	26	26	25	24	29	27	28	0	1	1	3	2	8	4	4	3	8	13	13	10	12	14	14	14	13	14	15	14	14	18	22	26	24	26	26	33	26	33	24	32	25	32	33	32	29	29	35	37	50	33	37	41	43	39	37	44	45	50	50	54	45	0	53	56	1	1	1	1	2	1	1	1	3	1	1	1	1	1	1	2	1	2	2	1	1	3	2	1	2	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	2	2	1	2	2	4	1	2	1	1	1	1	1	2	1
97500	-277.483122255733406	-276.070194313027173	-1.412927942706215	0.000094583932769	0.000035999438708	0.380608393561461	0.735326141537501	0	1	1	2	3	4	3	3	4	4	6	6	5	8	10	7	10	11	11	12	12	12	14	16	18	17	18	18	20	18	22	20	20	20	21	21	21	24	20	21	22	24	23	23	25	24	24	24	24	25	26	25	25	27	29	28	28	0	1	1	3	1	8	4	4	4	8	13	10	10	16	11	12	14	15	12	18	17	19	18	22	24	24	26	26	26	24	32	25	25	30	29	32	29	43	26	32	37	40	29	37	49	44	29	44	37	42	42	38	37	32	0	44	51	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	2	1	3	1	2	1	2	1	2	1	1	1	1	1	2	2	1	2	1	1	1	1	3	1	1	3	2	2	1	1	2	1	2	1	2	1	2	5	1	2	2
98000	-254.505118459052767	-253.023346240078325	-1.481772218974438	0.000052025168196	0.000016029985271	0.308119816371451	0.740866337785483	0	1	1	2	3	4	3	3	4	4	6	7	5	6	10	9	10	11	11	12	12	11	15	14	18	17	18	18	21	19	22	20	19	21	21	21	21	24	22	22	22	26	23	23	23	24	24	24	23	25	26	26	25	27	28	28	27	0	1	1	3	2	8	4	4	7	8	13	11	10	10	16	12	12	15	12	15	19	16	15	22	26	24	26	26	32	28	29	26	26	30	33	32	32	31	32	35	37	43	29	37	41	39	39	45	31	49	50	44	43	53	0	53	53	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	2	2	1	1	4	2	1	3	1	1	1	1	1	3	2	2	2	1	1	2	2	1	1	2	2	2	1	2	1	1	1	1	1	1	1	2	1	2	2
98500	-258.477082467563321	-257.060674753070828	-1.416407714492506	0.000065401332195	0.000024564460157	0.375595715447330	0.614544813997176	0	1	1	2	3	4	3	3	4	4	6	6	5	8	10	10	8	11	11	12	12	12	15	16	18	17	18	18	21	19	22	19	20	21	20	20	21	24	22	21	22	25	23	23	24	24	23	24	24	25	24	26	26	27	29	25	28	0	1	1	3	1	8	4	4	4	8	13	10	10	12	13	14	12	15	16	18	19	16	18	22	24	24	26	26	32	24	33	26	32	30	32	32	32	43	33	35	32	43	33	37	41	39	33	44	39	51	41	45	56	56	0	49	54	1	1	1	1	2	1	1	1	2	1	1	2	1	2	3	2	2	1	1	1	1	1	3	1	2	1	1	1	2	3	2	2	1	2	1	1	2	1	2	1	1	2	2	2	2	2	1	1	2	1	2	2	1	1	1	1	1
99000	-260.587190677641274	-259.209373636396492	-1.377817041244809	0.000077628836668	0.000035129890713	0.452536611668024	0.714511532670669	0	1	1	2	3	4	3	3	4	4	6	7	5	8	10	9	10	10	11	12	12	13	13	15	19	17	18	18	21	19	22	19	20	21	21	21	21	24	22	22	22	25	23	23	25	23	24	24	24	25	26	26	26	27	28	28	28	0	1	1	3	1	8	4	4	7	8	13	10	10	12	11	14	12	14	17	18	19	21	11	22	24	23	24	26	33	28	25	26	32	30	33	33	32	32	34	35	37	31	27	41	44	39	46	32	44	44	45	45	41	53	0	54	45	1	1	1	1	2	1	1	1	1	1	1	2	1	1	4	1	2	2	1	2	1	1	6	1	2	2	2	1	1	1	1	1	1	2	1	1	1	3	1	1	1	2	3	1	2	1	1	3	1	2	1	1	2	1	1	1	3
99500	-265.264767021309012	-263.902642697391741	-1.362124323917249	0.000072893150112	0.000044258253930	0.607166158432782	0.619769634524247	-1	1	1	2	2	4	3	3	4	4	6	7	5	8	10	10	10	11	11	12	12	13	14	16	19	17	18	18	21	19	22	20	20	21	21	21	20	24	22	22	22	24	23	23	25	21	24	24	21	22	26	26	25	26	29	26	28	0	1	1	3	1	8	3	3	7	8	13	11	10	12	10	14	12	15	16	18	19	16	20	22	24	24	26	26	33	28	29	25	25	30	33	33	25	33	32	35	37	37	33	37	49	33	46	41	32	37	42	32	44	47	0	53	52	1	1	2	1	2	1	1	2	1	1	1	1	1	1	3	2	2	1	1	1	1	2	2	2	3	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	2	3	2	2	3	1	3	2	1	2	1	3	2	2	1	1	2
100000	-266.061332622007910	-264.546265819675398	-1.515066802332495	0.000063468662039	0.000018061741334	0.284577313491306	0.753646700892804	0	1	1	3	1	4	2	3	3	4	6	7	5	8	9	10	10	9	11	11	12	13	13	14	19	17	18	18	21	19	22	20	19	21	21	21	21	24	22	22	22	26	23	23	25	24	24	24	23	25	26	25	26	27	28	25	28	0	1	1	7	1	8	3	7	7	8	13	10	10	12	10	15	12	10	12	15	16	12	20	22	26	24	26	26	33	26	35	33	27	30	33	33	32	29	29	29	37	43	29	37	44	39	39	43	41	44	50	37	56	53	0	44	54	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	3	3	4	2	1	4	2	1	2	3	1	1	2	1	1	1	1	2	2	2	1	1	1	1	1	3	2	2	2	2	2	1	1	2	1	3	1	1	1	2	1
