step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58
45000	-276.918942199362050	-283.774430150321450	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.601593430166420	-1	1	2	2	5	3	3	4	4	4	5	5	5	8	5	5	6	4	6	8	7	8	7	9	9	9	9	9	11	7	11	11	12	12	11	12	12	10	14	13	12	14	14	13	15	17	15	15	15	14	16	16	16	16	18	17	17	18	0	1	2	2	6	3	4	4	4	7	4	18	4	8	18	10	12	7	16	21	17	16	19	30	14	30	30	0	25	17	21	25	38	27	20	24	25	28	38	41	11	33	44	35	24	33	43	43	31	41	43	47	48	50	54	51	54	56	1	2	1	1	2	1	1	2	1	1	3	1	3	4	1	1	1	1	1	1	1	2	1	2	1	1	2	1	2	1	3	2	2	2	3	1	2	1	3	1	6	2	1	2	4	2	1	1	3	2	2	1	1	2	2	1	1	1
45500	-272.426174180376108	-279.281662131335509	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.752621214328524	0	1	2	2	5	3	3	4	4	4	5	4	5	8	6	5	6	6	7	7	6	7	8	9	9	9	10	9	11	7	9	11	12	12	11	12	12	10	12	15	13	14	14	11	15	17	15	15	14	14	16	16	16	16	18	17	17	18	0	1	2	2	2	2	4	4	4	4	4	4	10	12	11	12	12	4	16	17	11	17	19	30	30	30	30	0	25	17	20	27	38	24	31	25	32	28	38	49	35	33	44	18	34	42	43	43	44	44	43	47	48	50	54	53	50	56	1	1	1	1	2	1	1	1	1	1	1	1	1	3	1	1	2	3	2	1	1	1	1	2	2	2	2	1	2	1	1	1	2	1	1	3	1	1	2	1	2	1	2	3	3	1	1	1	2	1	1	1	1	2	2	1	2	1
46000	-313.402550226602727	-320.258038177562128	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.722885576004398	-2	1	2	2	5	0	3	4	4	3	5	5	4	7	6	5	7	6	6	8	7	7	8	8	9	8	10	9	10	9	11	11	12	11	11	13	12	11	14	15	12	14	14	13	14	17	15	17	14	15	16	16	16	16	18	17	18	18	0	6	2	6	2	1	4	4	7	4	7	4	10	12	12	7	11	16	11	21	18	4	16	17	17	17	24	0	25	24	17	27	38	21	21	25	32	28	38	44	20	38	35	27	34	39	43	43	35	44	43	47	43	35	50	53	40	43	1	1	1	1	2	2	1	1	1	1	2	3	1	2	1	1	2	1	1	1	1	3	3	1	2	1	2	1	1	1	2	1	1	3	1	4	1	1	3	2	2	1	3	3	1	3	1	3	3	1	1	1	2	3	2	1	2	3
46500	-297.688229295399310	-304.543717246358710	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.483478718597462	-2	0	2	2	5	2	3	4	3	4	4	4	5	8	6	6	7	6	7	8	7	7	8	9	9	9	10	9	11	9	10	11	12	12	12	13	11	10	14	15	13	12	14	13	13	17	15	14	15	15	16	16	16	17	16	17	18	18	0	1	1	1	3	1	6	4	4	6	7	6	8	11	12	12	16	12	18	10	15	10	22	21	20	18	24	0	25	22	17	25	38	30	31	25	25	28	33	44	35	38	44	31	20	39	43	44	35	44	43	47	48	50	40	43	50	56	1	2	3	2	1	2	1	2	1	2	1	1	1	1	2	2	1	2	1	3	1	3	1	2	1	1	1	1	1	2	2	1	2	3	2	4	2	1	2	2	1	1	1	3	2	2	1	1	2	2	2	1	2	1	1	3	3	1
47000	-283.992071715582256	-290.847559666541656	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.676370547291708	-1	1	2	2	2	0	3	4	4	4	5	5	5	8	6	6	6	6	7	8	7	7	8	8	9	9	10	8	11	9	12	11	12	12	12	13	12	11	14	15	13	14	14	12	15	17	15	14	15	15	16	16	16	17	17	17	18	18	0	6	2	2	6	1	4	4	7	6	7	4	10	22	11	11	11	4	18	21	17	11	11	21	24	24	24	0	25	24	27	25	38	30	14	25	25	28	33	30	31	33	31	12	34	39	48	31	44	44	40	47	43	50	50	53	54	53	1	1	1	1	2	1	1	1	1	2	2	2	1	1	1	1	1	2	1	1	1	2	2	1	1	1	2	1	2	1	2	2	1	3	2	3	3	2	1	4	1	1	2	4	2	1	1	2	1	3	1	1	1	2	2	1	1	2
47500	-269.913377584981845	-276.768865535941245	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.761786971913433	-1	1	2	2	4	0	3	4	4	4	4	5	5	8	3	6	7	6	7	7	7	7	8	8	9	9	10	9	11	9	11	10	12	12	10	13	12	10	14	14	11	13	14	13	15	17	15	15	14	15	16	16	16	17	16	17	17	18	0	6	6	2	2	1	4	7	4	7	4	15	11	16	4	11	11	10	16	18	15	18	18	18	24	17	30	0	32	24	20	25	38	30	24	25	32	28	33	44	27	33	44	35	27	39	43	43	44	44	48	47	48	50	50	53	50	56	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	2	2	1	1	1	3	1	2	2	1	2	1	1	1	1	2	1	2	2	1	3	2	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	2	1
48000	-284.434721826311545	-291.290209777270945	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.658984552876201	-1	1	2	2	5	0	3	4	3	3	5	5	5	8	6	6	7	6	7	8	5	8	8	7	9	9	9	9	11	10	12	10	12	12	10	12	12	10	13	15	13	14	14	13	15	17	15	17	15	13	16	16	15	16	17	17	15	18	0	6	2	6	7	1	2	7	4	6	4	10	7	17	12	7	21	12	18	21	7	12	16	21	16	16	24	0	32	25	35	25	38	26	16	25	32	28	33	44	31	38	31	31	30	39	43	53	31	31	40	47	43	57	54	53	50	56	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	2	1	1	2	1	2	1	2	2	2	2	1	1	1	2	1	2	2	2	2	2	1	1	2	1	4	2	1	2	2	1	2	2	1	1	1	1	1	1	2	2	1
48500	-276.193778833975443	-283.049266784934844	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.617855944510906	-1	1	2	2	5	3	3	4	3	4	5	4	5	8	5	6	6	4	7	8	7	7	8	9	9	9	10	9	11	10	10	10	12	10	12	13	12	10	14	15	13	14	13	13	15	16	14	16	14	15	16	16	14	16	18	17	18	18	0	1	2	2	6	3	4	7	4	7	7	4	18	19	12	7	18	4	16	21	17	18	16	20	7	17	24	0	25	21	20	25	38	24	31	29	25	28	33	44	21	33	35	35	30	39	43	53	41	41	43	47	43	50	54	53	54	56	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	3	2	1	3	2	1	1	2	2	2	1	2	1	2	2	2	1	2	2	5	2	1	1	4	2	1	2	1	2	2	2	1	1	2	2	2	1
49000	-256.609281561421255	-263.464769512380656	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.682715359038776	0	1	2	2	5	3	3	4	4	4	4	5	5	8	5	6	5	6	7	8	6	6	8	9	9	9	8	9	11	10	10	11	12	11	11	13	11	10	14	15	13	13	14	13	12	17	15	17	14	15	15	16	15	16	18	17	18	18	0	1	2	2	6	3	4	7	7	7	7	7	10	18	11	13	11	11	16	17	17	12	21	27	12	27	21	0	25	24	14	25	38	30	20	37	25	28	33	44	35	38	35	35	34	39	43	53	44	44	43	47	43	50	54	53	54	48	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	2	1	1	1	2	1	2	1	1	2	2	1	2	2	2	1	1	1	1	2	2	2	1	2	1	2	1	2	1	1	1	1	1	1	2	1
49500	-258.970642099624797	-265.826130050584197	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.649198521588763	-1	1	2	2	5	3	3	4	4	4	5	4	5	8	5	6	7	6	6	8	7	7	8	7	9	9	9	9	11	10	12	10	12	12	11	13	12	10	14	13	12	14	14	14	15	17	15	17	15	15	16	16	16	17	18	17	18	18	0	1	2	2	2	3	4	4	7	7	8	4	10	12	12	11	12	11	8	21	16	8	19	19	24	24	24	0	25	24	35	25	38	27	21	27	32	28	38	31	35	33	40	40	34	39	43	53	44	44	43	47	43	50	50	51	44	56	1	1	1	1	3	1	1	2	1	1	1	2	1	2	1	1	2	1	2	1	1	3	1	1	2	2	2	1	2	2	1	1	2	2	1	4	2	1	3	1	1	2	1	1	3	2	1	1	1	1	1	1	2	2	2	1	4	1
50000	-272.542028525150215	-279.397516476109615	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.642405199115788	0	1	2	2	5	3	3	4	4	4	4	5	5	8	6	6	7	6	7	8	6	8	8	8	9	9	10	9	11	10	11	11	12	12	12	13	12	10	14	15	12	14	14	13	15	17	15	17	15	14	15	16	16	16	18	17	18	18	0	1	2	2	6	2	4	4	4	4	7	11	10	10	12	10	21	12	16	17	6	6	19	21	24	24	21	0	25	24	5	25	38	24	17	37	32	28	33	44	20	38	34	35	31	39	43	43	20	31	43	47	43	50	50	53	54	56	1	1	1	1	1	2	1	2	1	2	1	1	1	3	1	1	1	1	1	1	3	3	1	2	1	1	2	1	2	2	3	2	2	4	2	1	1	1	2	2	2	3	1	1	2	2	1	1	3	2	1	1	2	2	2	1	2	1
50500	-295.684673633295120	-302.540161584254520	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.756258422941320	-1	1	2	2	3	3	3	4	4	4	4	5	5	8	6	5	7	6	7	8	7	8	8	9	9	9	8	8	11	10	11	10	12	10	11	12	12	11	14	14	13	14	14	14	14	16	13	15	15	14	16	15	16	17	18	17	18	16	0	1	2	2	2	2	4	4	7	3	4	9	10	11	4	11	12	12	12	17	10	10	19	27	27	27	9	0	25	24	21	25	38	24	20	25	32	28	33	41	31	33	27	35	34	39	35	43	43	35	48	47	48	50	50	53	54	43	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	2	1	2	4	1	1	1	1	2	1	2	1	1	1	1	1	2	3	2	2	1	1	2	1	3	2	2	1	1	1	1	2	1	2	1	3	4	1	1	2
51000	-313.581807059621042	-320.437295010580442	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.582742967162203	0	1	2	2	5	3	3	4	4	3	4	5	5	8	6	6	6	6	7	8	7	8	8	9	9	9	10	9	11	8	10	11	12	12	12	13	12	10	11	14	12	12	14	13	15	16	14	15	15	15	16	16	16	17	18	17	16	18	0	1	2	2	6	2	4	4	7	4	7	7	11	15	9	4	5	11	11	21	15	11	16	17	12	30	17	0	27	16	11	24	38	31	21	37	29	28	38	44	31	38	20	34	34	33	35	27	35	31	48	47	47	57	54	53	48	43	1	1	1	1	2	2	1	2	1	1	1	2	1	1	2	3	1	2	1	1	1	3	2	3	4	1	4	1	1	1	5	2	2	2	3	1	1	1	1	1	1	2	5	1	1	3	2	5	3	4	1	2	2	1	1	1	1	2
51500	-299.510329225713008	-306.365817176672408	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.740821088197072	-1	1	2	2	3	3	3	4	4	4	5	5	5	8	4	6	7	5	7	6	7	7	8	8	8	9	7	9	11	10	11	11	12	12	9	13	11	11	14	14	12	14	13	12	15	17	15	17	15	15	14	16	16	17	18	17	18	16	0	1	1	2	2	3	4	7	6	7	3	4	10	11	6	3	12	7	16	11	18	12	17	27	27	17	18	0	25	24	35	25	38	30	21	29	27	28	38	44	31	33	35	17	34	39	43	53	40	40	43	47	51	50	50	58	50	43	1	2	2	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	1	1	1	1	1	1	1	2	2	1	2	2	2	2	1	2	2	1	3	2	3	2	1	2	4	2	3	2	2	1	1	1	1	1	2	2	2	1	2	2
52000	-271.015581623614025	-277.871069574573426	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.602276806669381	0	1	2	2	5	3	3	4	4	4	4	4	5	8	5	4	7	6	7	8	4	6	8	7	9	8	10	9	10	10	11	11	12	12	12	13	12	11	13	15	13	14	13	14	14	17	14	17	15	15	13	16	15	17	18	17	18	18	0	1	2	2	6	3	4	4	4	7	7	4	10	4	12	7	7	11	16	17	4	7	19	22	21	24	24	0	25	24	17	29	38	30	30	32	25	28	33	44	31	38	31	43	34	39	51	43	31	44	31	47	51	50	54	53	50	56	1	1	1	1	2	1	1	1	1	1	1	2	1	3	1	1	2	2	2	1	2	2	1	1	2	1	2	1	1	2	3	1	1	1	2	2	2	2	1	1	1	2	2	1	1	2	1	3	3	1	2	1	2	2	1	2	2	1
52500	-276.579584797417624	-283.435072748377024	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.616077868706313	0	1	2	2	5	3	3	4	3	4	5	4	5	7	5	6	6	4	6	8	7	8	7	9	8	9	10	9	11	7	12	10	12	10	11	13	12	10	14	15	13	13	14	13	13	17	15	17	15	15	13	16	15	17	16	17	18	18	0	1	2	2	6	2	4	4	4	4	4	6	12	8	7	10	8	7	7	21	17	11	16	19	30	30	21	0	32	11	20	25	38	30	20	32	32	28	33	35	31	33	51	31	27	39	43	53	35	44	31	47	43	40	50	53	54	48	1	1	1	1	1	1	1	2	1	2	2	1	1	2	2	2	2	1	2	1	1	3	1	1	1	2	1	1	1	2	3	2	2	2	3	2	2	1	1	4	1	1	1	1	2	3	1	2	2	2	1	1	1	2	1	2	1	1
53000	-285.212029825427805	-292.067517776387206	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.622223238304401	0	1	2	2	5	1	3	4	4	4	5	5	5	8	6	6	7	6	7	7	6	8	8	9	9	9	9	9	11	7	10	11	12	12	12	13	11	10	14	15	13	13	14	13	13	17	14	17	14	14	13	16	15	16	18	17	17	18	0	1	2	6	6	1	4	7	4	7	7	2	9	5	11	7	21	11	16	21	12	16	19	30	30	30	30	0	27	21	30	25	38	26	37	37	25	28	33	44	31	33	51	35	34	39	51	53	41	41	35	47	43	50	54	53	35	48	1	1	1	1	2	1	1	1	2	1	2	3	1	1	1	2	1	1	1	1	1	1	1	2	2	2	2	1	2	1	3	2	2	2	1	2	2	1	2	1	3	1	1	1	1	3	1	2	1	1	1	2	1	2	2	1	2	1
53500	-307.947776248531909	-314.803264199491309	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.547544551806593	-1	0	2	2	2	1	3	4	2	3	5	5	5	8	6	6	7	4	7	8	6	7	8	9	9	9	7	9	11	8	11	11	11	12	12	13	12	10	14	15	13	14	14	14	15	17	15	17	15	14	13	16	15	17	18	17	15	18	0	1	2	2	2	2	3	7	6	4	18	7	10	18	7	11	21	4	16	17	18	16	19	12	30	30	18	0	25	27	30	25	38	30	17	37	27	28	38	20	31	33	51	41	34	39	43	53	44	20	31	47	43	57	57	51	44	48	1	1	2	2	2	1	1	1	1	1	1	2	1	4	2	1	1	1	1	1	2	1	1	4	1	1	3	1	2	1	1	2	1	2	4	1	3	1	2	3	2	3	1	1	3	2	1	2	1	3	2	1	1	2	1	4	1	1
54000	-288.728412537372890	-295.583900488332290	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.635973986289604	-1	1	2	2	2	0	3	3	4	3	5	5	4	8	6	6	7	5	7	8	6	8	8	9	9	9	10	9	11	10	10	11	12	12	11	13	12	11	14	15	13	14	13	14	15	17	15	17	15	14	15	16	16	17	18	17	18	18	0	6	6	2	2	1	4	4	7	4	4	4	10	11	11	18	21	7	16	21	11	16	9	21	11	17	24	0	25	26	18	25	38	30	31	29	32	28	33	50	35	38	31	35	34	39	44	53	41	31	43	47	51	44	54	40	41	56	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	2	2	2	3	2	1	1	2	1	3	2	1	2	1	2	1	2	2	1	2	2	1	3	3	2	1	1	2	3	2	1	1	3	1	2	3	1
54500	-274.639207591236357	-281.494695542195757	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.662824516301830	-1	1	2	2	4	0	3	4	4	4	5	4	5	8	6	6	7	6	7	8	7	8	7	8	9	9	9	9	11	10	12	11	12	12	12	13	12	11	14	15	13	14	14	13	14	15	15	17	15	14	16	16	15	17	18	17	16	18	0	6	2	2	2	1	4	7	7	4	12	2	10	21	5	10	18	11	15	17	10	7	10	17	21	21	15	0	25	24	15	30	38	30	20	29	24	28	33	44	35	33	31	31	34	39	43	53	31	35	43	47	43	50	54	53	50	56	1	1	1	1	2	1	1	1	1	2	1	2	1	1	2	2	1	1	1	1	1	3	2	1	2	2	2	1	1	2	4	1	1	2	2	2	2	1	2	2	1	2	2	1	2	1	1	2	2	2	2	1	1	3	1	2	2	1
55000	-281.753109489902783	-288.608597440862184	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.755620693068026	-1	1	2	1	5	0	3	4	3	4	4	2	5	7	5	6	6	6	7	8	7	8	8	8	9	9	10	9	11	9	12	11	12	12	11	13	11	10	13	15	13	13	14	13	15	14	15	17	15	14	15	16	16	17	18	15	18	17	0	6	2	6	10	1	4	9	12	4	4	4	11	16	7	8	15	15	11	17	17	19	16	21	24	24	24	0	25	24	20	25	38	32	14	25	25	28	38	44	31	33	35	31	34	39	43	56	50	35	43	47	43	40	50	43	40	53	1	1	1	1	1	1	2	1	1	3	2	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	2	1	2	1	2	2	2	1	1	2	2	1	2	2	1	1	1	1	2	1	1	1	1	3	1	1	2	1	3	1	2	1
55500	-272.210244043295006	-279.065731994254406	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.675946564811175	0	1	2	2	5	3	3	3	4	4	4	5	5	7	6	6	6	6	7	8	7	8	7	8	9	9	10	9	11	10	9	10	12	12	12	13	11	10	14	13	13	14	14	14	14	16	15	17	15	15	16	16	15	17	18	17	15	18	0	1	2	2	2	3	4	4	7	7	7	10	10	18	12	11	6	11	18	21	16	7	18	12	24	18	24	0	32	22	18	25	38	24	27	37	25	28	33	31	30	33	31	41	34	39	43	53	44	40	53	47	44	50	50	53	41	56	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	3	1	3	1	1	2	1	1	1	2	1	2	2	2	2	2	1	1	2	3	2	2	1	2	2	1	2	1	1	1	1	1	2	2	2	1	1
56000	-279.256729508766284	-286.112217459725684	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.525521478492205	0	1	2	2	5	3	3	4	3	4	5	5	5	8	4	6	5	5	7	8	7	8	8	8	9	9	10	9	11	10	12	11	12	12	12	12	12	13	14	13	13	14	14	14	15	17	15	16	15	15	16	16	14	17	16	17	18	18	0	1	2	2	6	2	4	4	4	7	7	15	10	21	7	11	4	7	16	17	17	12	19	21	20	24	24	0	25	24	20	25	28	24	21	25	25	28	38	31	21	33	20	40	30	39	53	53	31	35	53	47	41	44	35	43	50	43	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	2	2	1	1	1	1	2	1	2	2	2	2	3	3	4	2	3	3	1	1	4	2	4	1	2	2	1	2	3	2	1	1	1	3	2	2	3	2
56500	-288.007522358533890	-294.863010309493291	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.632044802184373	-1	1	2	2	4	3	3	4	4	4	5	5	5	8	6	5	6	4	6	8	7	8	7	8	9	9	10	9	11	10	12	11	12	12	12	13	12	13	14	15	13	14	12	13	15	17	14	16	15	13	16	16	13	17	17	17	16	18	0	1	2	2	2	4	4	7	7	7	18	18	10	7	18	18	4	7	16	21	11	11	19	17	24	24	20	0	25	20	20	25	28	30	20	25	25	33	38	44	24	33	22	43	34	39	53	43	44	43	47	47	43	50	50	53	50	51	1	2	1	1	2	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	2	1	2	1	1	1	1	2	2	2	2	2	2	1	3	2	1	1	2	3	2	4	1	2	1	1	3	1	1	2	2	1	2	2	4	2	2
57000	-260.319272191713367	-267.174760142672767	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.605528073090969	0	1	2	2	5	3	3	4	4	4	5	4	5	6	6	6	6	5	7	8	7	8	8	7	9	9	10	9	11	8	11	11	12	12	12	13	12	13	14	14	13	14	14	14	14	15	15	17	15	15	16	16	15	17	18	17	17	18	0	1	2	2	2	2	4	7	7	7	7	4	9	11	11	18	5	7	16	21	17	16	16	18	24	30	30	0	25	21	21	25	28	30	31	25	25	33	33	21	34	38	31	17	34	39	40	53	43	40	40	47	40	50	54	53	50	56	1	1	1	1	3	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	2	2	1	2	1	2	1	2	2	2	3	1	3	3	1	1	5	1	1	2	6	2	1	1	2	1	1	2	1	1	2	1	2	2	1
57500	-258.458237897667232	-265.313725848626632	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.729175197270040	0	1	2	2	5	3	3	4	4	4	5	5	5	8	6	5	6	4	7	8	7	6	8	7	9	9	10	9	11	10	11	10	11	12	11	11	12	13	14	15	12	14	14	14	15	15	15	17	15	15	15	16	16	17	18	17	18	18	0	1	2	2	6	2	4	6	4	7	4	4	9	12	11	18	11	7	12	21	17	11	19	17	24	24	24	0	25	16	20	25	28	35	21	32	29	33	38	31	35	38	35	35	34	33	43	43	44	44	43	47	51	50	40	43	50	56	1	1	1	1	2	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	3	2	1	2	1	2	1	1	2	1	2	1	1	1	2	1	3	1	3	1	1	1	1	1	2	2	2	2	1
58000	-288.887011600628171	-295.742499551587571	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.691721957119921	0	1	2	2	4	3	3	3	4	4	5	5	5	7	6	6	7	4	7	8	7	6	8	8	9	9	10	8	11	10	12	10	12	12	12	13	12	13	14	15	13	14	14	14	14	17	15	17	14	15	15	16	15	17	18	17	18	18	0	1	2	2	6	2	4	4	7	7	7	7	10	11	10	12	15	4	11	21	15	11	11	17	17	24	24	0	30	16	21	25	28	21	17	32	32	33	38	44	30	33	31	41	20	42	43	53	35	27	43	47	43	40	54	53	50	43	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	3	4	1	3	2	3	3	2	1	1	1	2	2	1	1	5	1	1	2	1	3	1	1	1	2	1	2	3	3
58500	-282.516788837613205	-289.372276788572606	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.625528724755808	0	1	2	2	3	3	3	4	4	4	5	5	5	7	6	6	7	6	7	8	6	7	8	7	9	9	10	9	11	9	12	11	12	12	11	13	12	13	14	12	13	14	14	14	14	17	15	17	14	14	16	16	15	17	18	17	18	18	0	1	2	2	2	3	4	7	4	7	7	4	10	7	11	11	15	11	12	17	7	12	14	21	12	24	24	0	25	24	35	25	28	26	20	25	25	33	33	35	31	38	31	40	27	39	43	53	40	6	43	47	50	40	54	53	54	56	1	1	1	1	1	1	1	1	1	1	2	3	1	3	1	1	1	1	1	1	2	2	1	1	1	2	2	1	2	2	1	2	3	2	2	2	2	1	1	1	1	1	2	2	2	2	1	2	2	9	2	1	1	3	1	1	1	1
59000	-272.245569425740655	-279.101057376700055	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.666058116483617	-1	0	2	2	5	3	3	4	3	4	5	4	5	6	6	6	7	6	7	8	6	8	8	9	9	9	10	9	11	10	12	10	11	12	12	13	12	12	14	15	13	14	14	14	15	17	15	17	13	15	16	16	16	17	18	17	18	18	0	1	2	1	6	3	4	7	4	7	12	7	10	12	5	7	21	11	14	21	11	19	14	21	7	21	24	0	25	24	17	25	28	30	19	32	32	33	38	44	17	38	41	35	34	39	43	53	31	41	43	47	43	50	54	51	50	56	1	1	2	3	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	2	5	2	1	1	2	1	4	1	2	1	3	2	2	1	2	1	4	2	1	1	2	2	1	1	1	1	1	1	1	2	1	1	2	1
59500	-264.206640520526093	-271.062128471485494	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.680807276003163	0	1	2	2	5	3	3	4	4	4	5	5	5	8	6	4	6	6	7	8	7	8	8	9	9	9	10	8	11	10	12	11	12	12	11	10	11	10	14	15	13	14	13	14	15	17	14	16	14	15	16	16	15	17	17	17	18	18	0	1	2	2	6	2	4	6	7	4	7	4	10	18	11	7	6	11	6	17	17	12	16	17	20	20	21	0	36	20	35	25	38	30	17	25	25	28	33	44	27	33	35	35	34	39	43	53	41	44	53	47	43	50	50	48	50	53	1	1	1	1	2	2	1	1	1	2	1	2	1	1	1	1	2	1	2	2	1	3	2	3	1	1	2	1	1	1	1	2	2	2	4	1	2	1	2	1	3	2	2	2	2	2	1	1	1	1	1	2	2	2	2	1	2	1
60000	-268.746995097732281	-275.602483048691681	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.560772559521093	0	1	2	2	5	2	3	4	3	4	5	5	5	8	6	6	7	5	7	8	7	8	7	8	9	9	10	9	11	10	12	11	12	12	12	13	11	10	14	13	13	14	14	14	15	16	14	17	15	15	16	16	15	17	18	16	18	18	0	1	2	2	6	2	4	7	4	4	4	7	10	12	5	7	11	7	16	21	18	5	16	17	11	24	24	0	25	21	27	30	38	27	21	37	25	28	33	30	31	33	40	40	34	33	31	53	40	40	35	47	43	50	54	53	54	56	1	1	1	1	3	1	1	1	1	2	2	2	1	2	1	3	2	2	1	1	1	2	1	1	3	1	2	1	2	3	2	1	2	2	3	2	1	1	1	3	1	2	1	1	2	4	2	1	2	2	1	2	1	2	1	1	1	2
