step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55
47000	-363.261207465844222	-361.475785067910294	-1.785422397933930	0.000255268831037	0.000045967276612	0.180073988762182	0.802655157102159	1	3	3	4	4	4	5	5	5	6	4	7	6	6	7	6	7	5	6	8	8	7	7	6	7	8	8	8	9	9	9	9	10	9	7	10	10	11	10	11	9	11	11	13	13	13	14	15	14	15	14	16	17	21	19	0	1	1	2	3	3	3	3	5	3	3	9	5	5	6	11	24	3	6	7	12	7	13	6	6	9	12	12	35	15	24	17	3	25	14	20	21	13	17	26	35	24	31	43	28	39	44	44	42	45	0	42	44	31	53	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	2	2	1	3	1	1	1	2	2	2	1	1	3	1	1	2	1	1	1	1	1	1	3	2	5	1
47500	-371.788959136496089	-370.332059391151176	-1.456899745344901	0.000299303060347	0.000098597025993	0.329422044260587	0.803934395163334	0	2	1	3	3	4	5	5	5	6	5	8	6	7	6	6	6	6	6	7	8	7	8	7	7	7	6	9	8	9	8	9	9	8	9	10	10	12	8	10	9	12	12	10	12	14	15	12	16	14	14	15	18	21	19	0	1	1	2	3	3	6	6	5	7	5	10	5	10	6	3	11	6	6	7	7	7	10	17	13	6	9	16	5	15	17	25	14	13	14	20	29	28	17	32	16	39	39	39	39	44	43	23	43	48	0	43	50	55	52	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	3	1	1	1	1	2	1	1	1	1	2	1	1	3	2	1	1	1	1	2	2	1	2	1	1	2	2	2	1	2	2	2	2	2	1	1	2	2	1	2
48000	-381.139913521628273	-379.415739668371486	-1.724173853256815	0.000341070859816	0.000066954853598	0.196307751516967	0.633619411118699	0	4	2	3	4	4	4	5	5	5	4	5	6	6	6	6	7	6	6	7	7	8	6	8	6	7	8	9	9	8	8	9	7	7	8	10	10	10	9	10	7	11	11	14	12	14	14	15	16	15	15	16	17	20	19	0	1	1	1	4	3	3	2	5	3	3	1	5	5	6	2	6	11	2	7	12	7	11	2	11	9	17	13	35	15	17	17	14	19	14	20	7	12	31	34	12	39	39	31	24	39	39	19	43	46	0	39	48	55	44	1	2	1	1	1	1	1	1	1	1	1	3	1	1	1	2	2	1	1	2	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	2	4	2	1	1	1	2	2	3	2	3	3	3	3	1	1	4	1	1	2
48500	-346.342439472142360	-344.795912495244636	-1.546526976897731	0.000225093700631	0.000059874145838	0.265996541306507	0.646803090727834	0	3	3	3	2	4	5	5	5	6	5	6	6	7	7	6	6	6	6	8	9	7	7	8	7	7	8	9	6	9	8	8	9	9	9	10	10	11	10	11	10	12	12	14	12	13	13	15	16	14	11	16	19	18	18	0	1	5	1	1	3	3	3	3	3	3	2	3	9	6	2	6	6	6	7	20	7	19	15	6	9	9	13	5	15	17	17	14	9	29	20	22	13	31	34	29	39	39	31	39	43	39	42	39	39	0	44	54	52	52	1	2	1	2	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	2	2	1	1	1	1	2	2	1	2	2	1	1	2	2	1	3	1	1	2	1	3	2	1	1	1	1	2
49000	-319.430727282018495	-317.828684673498685	-1.602042608519816	0.000203992038868	0.000048782627719	0.239139860502772	0.837261938746308	0	2	4	3	3	4	5	6	5	7	5	6	6	5	6	6	7	7	6	7	8	7	6	8	7	7	7	8	9	8	9	9	9	9	8	10	10	10	10	10	11	12	13	12	13	13	14	16	15	16	15	17	18	22	19	0	1	5	2	2	5	6	3	5	23	3	3	3	5	6	6	9	6	6	7	7	7	3	17	6	9	12	13	14	15	17	17	35	25	14	20	21	28	31	34	29	39	39	39	39	39	44	44	39	47	0	44	50	55	52	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	2	2	1	2	2	2	2	2	1	1	2	1	1	1
49500	-396.261171232657489	-394.694906267849547	-1.566264964807947	0.000280047278233	0.000071609181495	0.255703900951486	0.683578006865079	0	2	3	3	4	4	6	5	6	7	6	7	6	5	8	6	7	7	5	7	8	7	5	7	7	7	6	8	8	8	8	9	7	9	8	10	11	12	9	10	9	12	12	14	11	13	13	15	13	15	14	15	18	20	18	0	1	1	1	1	2	3	3	6	23	3	5	5	3	13	3	6	3	6	7	7	7	3	19	13	19	6	3	14	17	6	24	5	28	14	20	21	12	31	5	19	39	3	45	39	39	31	45	39	47	0	45	49	50	47	1	1	2	1	2	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	3	1	3	2	2	5	2	1	2	2	3	2	2	1	2	2	3	2
50000	-333.847508505439180	-332.079305896573260	-1.768202608865895	0.000299291024111	0.000055181559671	0.184374255242864	0.793937248564284	0	3	4	4	2	4	5	5	6	6	6	6	6	7	7	5	6	6	5	7	7	7	7	7	7	6	7	7	6	8	8	7	10	9	9	11	10	11	9	10	9	11	12	14	13	14	14	14	16	13	15	16	19	21	18	0	1	2	2	1	1	5	3	2	3	3	3	3	29	12	2	5	5	6	7	7	7	10	18	18	5	12	13	3	6	17	18	35	15	29	20	21	28	17	27	14	39	42	50	42	43	42	42	45	42	0	44	55	53	52	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	1	1	2	1	1	1	3	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
50500	-360.331329267234366	-358.664294567851186	-1.667034699383182	0.000235337046113	0.000050416306847	0.214230218655344	0.703892615333975	0	2	4	4	2	4	5	6	5	7	6	7	6	5	7	6	7	7	6	7	9	8	8	8	8	8	8	8	9	9	9	9	9	8	8	9	10	11	9	10	11	11	12	13	12	14	13	16	16	14	12	15	18	20	18	0	1	2	2	1	5	3	3	3	13	3	5	5	3	6	6	19	6	6	7	22	7	10	19	15	19	6	13	14	15	17	17	13	19	14	20	22	28	19	34	35	39	39	39	17	43	42	43	44	43	0	50	39	44	42	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	2	1	2	1	1	2	2	2	2	2	2	1	2	2	1	1	1	5	3	2
51000	-324.214820394788774	-322.527745781807596	-1.687074612981165	0.000250455553306	0.000051991208320	0.207586566292644	0.810918340563035	0	2	3	4	4	5	5	5	5	6	6	6	6	6	7	5	7	7	5	7	9	8	7	6	8	8	8	8	7	8	8	8	10	9	8	10	11	12	9	10	10	11	12	12	12	13	15	15	16	15	14	15	19	21	17	0	1	1	2	3	3	3	3	5	5	5	3	5	5	6	3	24	6	3	7	7	7	10	6	13	9	12	13	14	15	17	24	34	3	29	20	21	28	31	11	14	39	31	42	39	42	39	46	48	39	0	45	47	53	50	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	2	1	1	2	3	1	1	3	1	1	2	1	1
51500	-400.566696042729234	-398.958206060389841	-1.608489982339392	0.000371553930062	0.000087835046077	0.236399184533683	0.735220245320037	0	3	4	4	2	3	5	6	5	7	5	7	5	7	6	6	7	6	5	7	8	7	8	6	6	8	7	7	9	8	8	8	9	9	9	11	11	11	9	10	9	11	13	14	11	14	15	15	17	15	15	17	19	22	18	0	1	5	1	1	5	3	3	6	19	3	18	5	18	6	6	11	6	6	7	7	7	9	4	13	9	6	13	14	15	24	17	14	25	14	35	21	41	24	15	28	39	42	42	17	31	42	38	42	43	0	47	45	50	44	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	3	2	1	2	2	3	3	1	3	3	1	1	1	3	3	2
52000	-378.234143266967749	-376.763085441825126	-1.471057825142603	0.000207130028481	0.000065624131763	0.316825774823601	0.698635903062009	1	3	3	4	3	4	4	5	5	6	5	5	5	8	6	6	5	7	6	7	8	7	7	7	7	7	8	9	7	8	9	9	10	7	8	10	11	12	9	10	11	12	11	12	13	14	15	16	16	15	14	16	18	21	18	0	1	1	2	1	3	3	3	5	3	3	3	5	29	6	6	6	6	6	7	20	7	3	17	12	9	26	19	5	15	23	19	26	10	29	20	21	28	6	34	35	39	39	33	39	43	31	44	39	44	0	50	49	47	50	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	2	2	1	3	1	3	2	1	1	2	2	4	2	4	1	1	1	2	3	2
52500	-371.326739120568163	-369.746183546113571	-1.580555574454565	0.000369469269075	0.000091921284034	0.248792773116126	0.691027921833990	0	3	3	4	2	4	4	4	5	6	5	8	4	6	7	6	6	6	6	7	8	6	7	7	7	8	6	8	8	7	8	8	10	9	8	10	10	11	9	10	10	11	12	11	13	13	15	16	17	14	15	16	19	21	19	0	1	5	1	1	3	3	3	3	3	3	23	3	5	6	13	6	6	6	7	14	7	2	6	13	13	2	14	17	10	24	16	26	27	13	20	21	28	24	20	29	39	44	39	42	42	43	31	48	31	0	44	48	47	48	1	2	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	2	3	1	5	1	3	1	3	2
53000	-377.052829115461861	-375.276556779690281	-1.776272335771577	0.000309756714659	0.000056479577493	0.182335280625236	0.713184658222225	0	3	4	2	4	3	6	4	5	7	5	8	7	5	8	7	8	6	6	7	9	7	5	7	5	7	7	9	9	8	7	9	9	8	8	9	11	11	9	9	10	11	12	12	13	13	15	15	16	14	13	14	17	20	18	0	1	1	1	1	1	5	6	5	23	5	11	11	6	27	5	18	5	25	3	3	6	6	3	5	5	18	13	6	5	25	22	12	22	3	22	21	28	17	34	5	39	39	39	17	42	43	39	6	39	0	39	45	55	52	1	1	2	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	3	1	1	1	2	1	1	3	2	1	1	1	1	2	1	1	1	1	1	3	1	2	2	3	1	1	3	4	3	1	3	2	1	2
53500	-356.999202932974356	-355.450128131142094	-1.549074801832240	0.000271702978574	0.000071896628168	0.264614795705746	0.690664631599316	1	2	3	4	4	5	6	5	5	7	5	8	7	7	7	5	7	6	6	7	8	8	8	7	7	7	7	9	8	8	8	8	7	9	9	9	10	11	9	11	10	12	12	10	11	13	14	15	16	16	14	15	18	20	16	0	1	1	2	3	3	3	3	5	6	3	7	7	11	6	3	6	6	6	7	8	7	8	6	6	9	7	33	14	15	17	7	8	27	33	20	21	28	31	34	29	39	39	31	24	31	45	43	43	43	0	47	55	53	42	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	2	1	2	1	1	3	2	2	2	2	1	1	1	1	1	2
54000	-427.073811703660454	-425.455699341549348	-1.618112362111092	0.000356510286899	0.000082864118531	0.232431213281191	0.600343364682590	0	3	2	4	4	4	4	4	6	6	6	8	5	8	7	6	6	5	6	6	8	7	8	7	7	6	7	8	9	8	8	8	10	9	8	11	10	12	8	10	10	12	12	12	11	14	15	15	16	14	14	16	16	20	16	0	1	1	2	3	3	3	3	5	5	8	22	5	27	17	5	13	2	18	7	6	7	18	13	13	5	17	13	19	15	17	13	28	19	5	20	22	32	17	22	35	13	13	39	17	44	31	44	18	45	0	39	42	47	17	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	2	1	2	1	2	2	2	1	2	1	3	3	2	3	1	3	2	5	2	1	4	2	3	7
54500	-342.974119729631752	-341.246556229811517	-1.727563499820207	0.000337675347132	0.000065960387059	0.195336697271612	0.705960604770123	1	2	3	3	3	5	5	5	5	7	5	6	5	7	7	7	7	7	7	7	8	8	8	7	7	6	6	9	9	8	8	8	9	7	8	10	10	11	10	10	11	12	12	13	12	13	15	15	15	15	15	15	18	19	17	0	1	1	2	1	3	3	3	5	12	3	9	5	27	12	12	12	6	3	7	7	7	24	6	11	9	3	13	21	15	17	27	19	11	12	22	21	28	17	34	14	39	39	39	24	43	39	44	43	31	0	44	48	53	47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	1	3	1	2	3	1	1	2	1	1
55000	-393.284250381795289	-391.713802268956783	-1.570448112838511	0.000248568820486	0.000063046219723	0.253636878510286	0.642366574278203	0	3	4	4	3	1	5	5	6	7	6	7	7	6	7	5	6	6	5	7	8	8	6	5	7	7	7	8	9	9	7	8	10	8	8	10	11	11	10	11	10	11	12	13	11	12	14	15	16	15	14	17	19	21	15	0	1	6	2	6	1	3	5	19	18	5	6	6	5	16	6	8	6	6	7	7	13	6	6	24	16	5	16	5	12	17	18	27	18	18	20	12	28	25	34	35	17	39	42	12	39	45	46	42	47	0	44	55	48	44	1	2	2	1	1	1	1	1	1	1	1	3	4	1	1	2	1	3	2	1	2	1	1	2	1	2	2	2	3	1	1	1	2	1	1	2	1	1	1	2	1	3	1	2	2	1	1	2	2	1	1	3	2	2	1
55500	-320.324226304406068	-318.682529121105745	-1.641697183300310	0.000208570578731	0.000046568260910	0.223273393558537	0.703140534251976	1	2	4	3	4	3	5	6	6	6	5	8	6	7	5	6	7	6	5	8	7	7	8	5	7	7	6	8	9	8	9	8	8	6	9	10	10	12	10	9	10	12	13	13	11	13	14	15	15	15	15	16	18	22	17	0	1	6	2	6	1	3	3	5	3	3	27	5	5	6	3	24	6	6	7	7	7	10	6	34	9	3	13	14	15	17	17	14	11	28	20	21	28	31	34	35	39	39	39	31	42	42	44	43	42	0	50	52	52	43	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	2	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	3	2
56000	-356.287411952762966	-354.488916698137359	-1.798495254625614	0.000285336906594	0.000050485423560	0.176932679906515	0.805738481955630	0	2	3	4	4	2	5	5	5	6	5	5	6	7	7	5	7	6	6	7	9	7	7	7	5	8	7	8	9	9	9	8	9	8	8	11	7	11	10	11	10	12	12	13	11	14	14	15	17	15	14	16	18	19	17	0	1	6	2	3	1	3	3	5	9	3	3	5	19	10	6	12	11	6	7	22	7	18	18	6	9	3	18	35	15	24	10	19	25	14	20	7	28	17	34	35	31	31	31	17	31	17	42	47	31	0	39	49	47	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	2	1	1	1	2	2	2	3	2	1	1	3	1	2	1	2	1
56500	-369.503931743890348	-367.799206196450541	-1.704725547439801	0.000293934525259	0.000059394138106	0.202065878630559	0.793672765553749	1	3	2	4	4	4	4	5	5	6	5	6	6	7	6	7	6	6	7	8	8	6	7	7	7	8	7	8	9	8	8	9	9	9	8	10	10	11	9	10	10	11	12	13	12	12	13	15	15	15	13	15	18	20	18	0	1	1	2	3	3	3	3	6	6	3	6	5	5	6	8	8	5	8	22	7	11	10	3	11	9	8	13	35	15	24	8	14	19	14	22	21	28	31	24	14	39	39	5	39	39	42	42	39	43	0	43	52	55	47	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	5	1	2	1	3	2	1	1	2	1	2	3
57000	-374.487665486036235	-372.831861392139217	-1.655804093897008	0.000257726822925	0.000056221684718	0.218144483681626	0.593862277552379	0	3	4	4	3	4	5	4	6	6	6	7	6	6	6	6	5	7	6	7	9	7	8	7	8	8	8	8	8	8	9	8	10	9	9	11	10	12	9	9	11	11	10	14	13	13	14	15	16	14	14	16	18	20	18	0	1	2	2	1	2	6	5	5	3	6	6	5	3	5	6	5	6	5	7	20	7	10	17	18	9	3	13	18	15	17	17	13	25	14	20	7	28	17	12	12	11	39	43	17	43	43	47	42	42	0	42	50	53	52	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	2	1	1	1	1	1	2	1	1	1	2	2	2	1	2	2	3	2	2	1	2	2	1	4	4	2	1	1	3	1	1	3	1	1	1
57500	-305.024433374759269	-303.518074149817835	-1.506359224941420	0.000263236446857	0.000076415425554	0.290291965516999	0.813392619733135	1	3	4	4	3	5	6	5	6	6	5	7	6	7	7	7	6	6	6	8	6	8	7	8	8	8	7	9	7	8	8	8	10	9	9	10	10	10	9	10	10	11	12	13	12	14	13	14	16	14	14	16	18	21	19	0	1	1	2	1	3	3	3	6	6	5	6	3	13	6	6	6	6	6	7	3	7	11	17	4	9	6	13	3	15	17	17	14	12	14	20	7	28	31	9	14	39	42	45	42	43	42	42	48	42	0	44	52	53	53	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
58000	-352.252091549130228	-350.704945848260877	-1.547145700869351	0.000246696010432	0.000065537129553	0.265659462585192	0.698488303441685	-1	2	4	3	3	5	6	6	5	6	6	7	5	6	8	7	7	6	7	8	7	8	8	7	7	8	7	7	8	9	8	7	9	8	8	10	10	11	9	10	10	12	13	13	11	11	13	16	15	15	13	13	19	19	18	0	1	5	2	2	3	3	3	5	3	3	3	5	13	6	13	6	6	6	7	7	7	10	13	13	9	13	5	14	28	17	13	28	13	13	20	21	13	19	25	14	46	46	28	39	39	39	42	43	52	0	45	52	52	44	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	2	2	1	2	2	1	1	3	1	1	2	3	1	1	1	1	3	2	4
58500	-375.071778769864920	-373.607210413029577	-1.464568356835371	0.000306071444936	0.000098687089031	0.322431545521855	0.767682663464407	0	2	3	3	3	4	5	5	5	6	5	6	6	7	7	5	7	6	6	7	8	8	5	7	7	8	7	9	9	7	8	7	10	8	8	10	10	11	10	10	9	11	12	13	13	14	14	15	17	16	14	15	17	19	18	0	1	2	2	2	2	3	3	5	6	3	5	3	2	16	5	11	6	2	7	14	23	6	11	12	9	12	10	6	3	32	3	29	13	14	20	21	28	31	26	14	39	39	6	31	43	42	5	50	46	0	39	48	50	50	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	2	1	2	1	1	2	2	1	2	1	1	1	2	1	2	1	1	1	1	1	4	3	1	2	5	1	2	1	3	1	1	1
59000	-341.442832950991715	-339.842572190009207	-1.600260760982500	0.000254782991620	0.000061124830397	0.239909383309466	0.798673911967475	1	3	4	3	3	3	5	6	5	6	5	4	6	6	6	5	7	6	4	7	8	7	8	8	7	7	7	8	9	9	8	9	8	9	8	11	9	11	8	10	11	10	12	13	13	14	12	15	16	14	15	15	18	20	18	0	1	6	1	1	1	6	3	5	3	3	6	5	5	6	6	6	6	6	7	7	3	10	17	11	9	12	13	14	15	17	17	14	25	14	20	7	28	6	34	29	31	42	32	42	44	31	42	42	31	0	44	44	53	52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	2	1	1	1	2	2	1	1	2	2	2	3	1	1	2	1	1
59500	-323.546293224905980	-322.024982560830381	-1.521310664075593	0.000229012896837	0.000064271404165	0.280645348156740	0.879799223524263	1	2	3	3	4	5	5	5	4	6	5	7	5	5	8	6	7	7	7	7	8	8	5	6	8	7	6	9	8	8	9	8	9	7	8	9	10	11	10	7	11	12	12	12	12	14	15	14	16	15	13	16	18	20	19	0	1	1	2	3	3	3	3	3	23	3	27	5	5	6	6	24	6	6	7	7	7	5	6	24	9	3	13	14	16	24	17	14	6	14	20	21	28	31	6	33	39	39	39	39	43	45	42	44	44	0	48	52	52	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	2	2	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	2
60000	-299.056241363833124	-297.397589188111056	-1.658652175722059	0.000205069889992	0.000044528491277	0.217138124368012	0.839328325690143	0	4	4	2	3	5	5	5	6	6	5	6	7	7	7	6	6	6	6	7	8	7	7	7	7	7	8	8	8	8	8	7	10	8	8	10	10	9	10	10	10	12	12	13	12	13	14	16	15	14	13	16	17	20	18	0	4	5	1	1	3	3	3	3	5	3	3	5	5	6	6	6	6	6	7	7	7	10	17	6	9	12	13	14	15	17	17	29	13	14	20	21	28	31	34	29	39	39	39	39	43	42	50	44	39	0	50	48	52	53	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1
60500	-322.292420349938538	-320.687030777175266	-1.605389572763262	0.000240293394589	0.000057119822519	0.237708667011620	0.791802924530991	1	3	3	4	4	5	5	5	6	5	5	6	6	7	7	6	6	6	6	7	9	7	7	8	7	8	7	8	9	9	9	8	10	8	8	10	11	11	8	10	10	11	10	13	11	13	13	15	17	14	15	16	19	21	18	0	1	1	2	3	3	3	3	5	3	3	5	5	5	6	6	6	6	6	7	20	7	10	17	6	9	12	13	35	15	39	17	13	25	14	20	21	23	17	25	35	39	39	39	31	42	45	50	50	39	0	44	50	53	52	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	1	2	2	1	1	1	1	3	1	1	2	1	1
61000	-347.648756787496040	-346.131220786711140	-1.517536000784902	0.000254176903262	0.000071933709939	0.283006477045746	0.677675451172179	1	3	4	3	4	3	5	5	6	6	5	6	6	7	7	5	6	6	7	7	8	6	7	8	7	7	6	9	8	7	9	8	9	9	9	9	10	12	10	10	11	12	13	14	11	14	15	15	16	16	13	17	18	22	18	0	1	6	1	6	1	3	3	5	3	3	3	16	9	6	6	5	16	6	7	22	7	10	25	18	5	3	19	14	6	25	17	14	6	29	20	7	28	31	19	35	39	39	32	32	43	43	32	47	42	0	42	50	52	52	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	1	3	1	1	2	1	1	1	2	2	1	1	2	1	2	1	2	1	2	1
61500	-352.545839177102778	-351.019336992052558	-1.526502185050232	0.000201281758689	0.000055850514547	0.277474297278888	0.728635770577100	0	2	4	4	3	5	5	5	6	6	6	6	6	6	7	7	6	7	6	8	8	7	7	8	7	8	7	9	9	8	7	7	8	9	6	10	10	10	9	11	10	11	11	13	13	14	13	16	16	15	14	16	18	20	17	0	1	5	2	1	3	3	3	5	3	3	3	5	3	6	6	6	6	6	7	7	7	35	17	6	9	3	13	14	15	17	17	14	25	5	20	21	28	31	28	29	39	39	43	24	43	39	39	42	31	0	47	52	47	47	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	2	1	2	2	2	4	1	1	1	2	3
62000	-394.323227029930194	-392.712398785869198	-1.610828244061005	0.000299399114012	0.000070485063727	0.235421751195889	0.635337677557910	0	3	3	4	2	4	5	6	4	7	5	5	6	5	6	3	7	6	6	8	7	7	8	7	7	6	8	8	9	9	8	8	9	6	7	11	10	11	8	10	10	12	13	13	11	12	12	15	15	16	14	16	18	21	18	0	1	5	2	1	3	3	12	5	3	3	3	5	5	6	5	12	6	6	7	12	7	2	12	18	9	15	18	18	17	18	24	12	6	14	20	20	28	13	34	14	3	39	46	12	45	31	47	44	44	0	47	42	17	52	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	2	1	2	1	2	2	1	1	1	1	1	1	2	2	1	2	1	1	2	1	1	1	2	2	5	2	1	3	1	2	2	1	2	1	2	3	6	1
62500	-385.045137776047909	-383.296571936505870	-1.748565839542022	0.000243012485424	0.000046055855447	0.189520531696979	0.578580937409319	0	2	4	4	4	3	6	6	6	5	5	6	6	5	7	7	8	5	5	8	8	7	8	7	8	7	8	8	9	8	5	9	7	8	8	10	8	11	10	10	10	11	13	12	10	13	15	14	17	15	14	17	19	21	18	0	1	1	2	6	1	19	19	3	6	3	3	5	6	6	11	5	1	1	7	19	7	10	6	3	19	12	9	33	15	3	31	14	5	9	20	7	28	17	34	35	39	39	24	17	44	44	39	43	24	0	44	48	52	19	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	3	4	1	2	1	2	2	2	1	1	1	1	1	1	2	1	2	1	2	1	1	1	2	2	1	2	3	1	1	2	2	2	4	1	2	3	2	5
