step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73
47500	-169.705387557889821	-168.341954471456177	-1.363433086433647	0.000000480455719	0.000000250154548	0.520660985945486	0.959632200758868	0	3	2	2	5	6	4	5	6	6	6	6	5	6	8	8	8	8	8	7	9	9	10	8	8	9	10	10	10	10	11	9	10	12	11	11	11	11	12	12	11	12	16	14	12	13	13	13	15	11	15	15	14	13	13	12	14	13	15	16	16	15	16	15	16	17	17	17	19	20	19	21	22	0	4	1	1	2	7	4	7	13	5	7	13	7	5	5	8	12	6	6	5	10	19	17	12	11	16	25	26	25	21	26	5	18	31	22	17	26	22	23	23	26	28	44	50	29	28	31	31	47	28	44	35	38	42	42	29	35	37	37	51	64	54	46	45	52	47	59	65	63	43	68	70	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
48000	-176.730171608442987	-175.050914182215024	-1.679257426227968	0.000000935060724	0.000000196482803	0.210128388313098	0.969387417134726	0	3	1	2	5	5	3	5	5	6	6	7	6	6	8	7	8	9	7	8	9	10	10	9	10	10	10	11	11	10	11	9	9	13	10	11	11	10	12	12	12	12	16	13	14	14	12	13	15	12	15	16	13	14	13	14	15	13	15	17	15	16	15	16	14	14	17	17	19	19	18	22	21	0	3	1	3	7	7	4	7	2	7	6	13	8	7	16	6	13	19	13	11	11	18	32	20	32	21	10	24	32	33	23	12	16	31	12	27	33	21	38	38	30	31	59	31	42	50	23	35	48	35	53	47	32	37	31	34	54	41	48	59	65	51	47	54	41	50	57	49	60	60	51	70	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
48500	-215.027441350753890	-213.207502858061417	-1.819938492692472	0.000000047751025	0.000000090133627	1.887574690285420	0.831212293605126	-1	3	1	2	5	6	4	6	5	6	5	6	6	7	7	8	8	8	6	9	9	9	9	8	9	10	10	11	10	7	11	10	10	13	11	12	12	11	13	12	11	11	13	14	13	13	12	13	14	12	16	15	13	12	14	13	15	15	14	15	17	15	16	14	15	17	17	17	18	19	18	21	20	0	3	1	1	4	7	1	11	4	9	2	4	7	9	8	13	8	30	2	24	14	13	30	19	30	16	16	5	24	2	22	16	30	31	22	20	21	22	38	29	26	22	29	22	35	27	29	24	22	27	46	53	38	27	47	41	45	55	47	56	58	44	45	54	50	45	62	41	63	68	63	61	66	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1	1	1
49000	-209.185058184939976	-207.742324370569946	-1.442733814370018	0.000000242400581	0.000000229063590	0.944979543611525	0.881030977975217	0	3	1	1	4	7	3	5	5	6	6	5	7	7	9	7	8	8	7	8	9	10	10	8	8	9	9	10	9	9	11	11	10	12	11	11	11	12	11	13	11	13	16	13	14	13	13	13	14	12	16	15	13	12	13	14	14	14	15	16	15	15	15	16	14	16	16	16	18	19	19	20	23	0	3	1	1	4	10	4	2	7	4	12	7	9	12	16	2	14	16	2	16	14	15	18	11	14	18	17	18	12	20	33	11	6	28	6	14	30	26	29	22	15	35	59	34	44	37	25	22	15	17	42	44	35	28	54	54	54	42	48	59	46	44	48	59	6	52	59	44	60	35	66	69	70	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	1	1	2
49500	-181.705846671343721	-178.562447984244301	-3.143398687099426	0.000000141815349	0.000000855957646	6.035719335017399	0.884037129455967	0	3	1	2	5	6	2	6	5	6	4	5	4	6	8	8	9	8	7	8	9	8	11	9	9	9	10	11	11	10	10	10	10	12	10	11	12	12	13	13	12	13	16	13	13	13	13	13	14	12	15	15	14	14	13	13	14	14	15	16	16	16	15	16	15	16	15	15	18	19	18	22	22	0	7	1	1	2	13	1	11	11	12	3	2	2	11	19	10	22	10	5	12	8	8	17	9	20	10	15	25	25	22	18	20	20	21	18	17	30	33	29	36	17	32	59	28	50	32	17	27	48	23	39	45	47	48	50	23	44	41	39	53	57	46	48	46	48	49	39	45	57	64	64	70	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1
50000	-161.332795006303229	-159.720439688739930	-1.612355317563306	0.000000715332550	0.000000167951531	0.234788044922545	0.988671868233008	-1	2	1	2	4	7	4	5	6	6	6	7	6	5	8	8	7	8	6	7	10	9	10	9	9	9	9	11	11	8	10	11	9	12	9	11	11	11	13	12	12	12	15	13	13	14	13	14	14	13	16	16	14	14	12	11	14	13	15	16	16	14	15	17	17	18	17	17	18	20	19	20	23	0	3	1	3	2	8	4	7	8	5	5	9	5	7	10	20	19	10	14	14	30	16	30	11	11	15	17	26	33	11	18	31	30	21	12	35	31	26	32	31	27	36	44	34	38	47	37	41	34	23	46	53	50	55	29	25	58	42	34	46	62	34	48	60	59	61	61	48	68	71	64	67	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
50500	-210.969633775580860	-209.607734482541787	-1.361899293039069	0.000002273016341	0.000001372120596	0.603656283185234	0.778221248115019	0	2	1	3	4	4	3	5	5	6	7	6	7	7	8	7	8	9	8	8	9	9	10	7	9	9	9	11	11	9	10	11	10	12	10	11	10	11	12	12	12	12	14	14	13	11	14	12	13	11	16	16	14	15	12	13	15	14	15	16	16	15	15	17	16	18	16	18	18	18	19	20	23	0	3	1	3	7	2	3	4	4	9	7	7	2	6	13	9	2	17	10	14	15	19	19	10	13	20	12	25	33	24	20	23	26	32	17	25	27	10	28	27	23	17	27	34	38	35	48	26	36	19	53	58	41	44	23	36	29	46	56	49	62	46	58	54	49	60	58	38	63	36	59	64	72	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	3	1	3	2	1	1
51000	-173.255019876310939	-170.906451943287493	-2.348567933023436	0.000000117717758	0.000000388651599	3.301554541142994	0.969467463381370	0	2	1	3	4	5	4	6	5	7	6	6	7	6	7	9	9	8	7	7	8	8	10	8	10	9	10	10	11	9	11	9	9	12	11	11	11	9	12	12	11	12	15	12	12	11	13	13	14	12	15	15	14	14	13	14	14	14	14	15	16	16	16	15	16	18	17	18	18	19	19	22	22	0	3	1	3	2	4	2	6	4	14	6	7	12	7	9	20	13	11	12	14	11	12	16	12	17	15	33	32	27	13	25	20	15	16	32	33	25	18	29	46	30	33	48	35	28	19	41	41	40	25	50	47	45	39	41	50	30	25	50	58	64	51	51	55	49	67	61	67	62	67	69	68	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
51500	-173.060591082334099	-171.699356753572715	-1.361234328761393	0.000000168093294	0.000000099233289	0.590346505375937	0.922950772620592	1	2	2	3	4	6	3	4	4	6	6	6	6	6	8	8	8	8	7	8	9	10	8	9	9	10	10	10	9	9	11	10	10	12	10	10	12	11	12	11	11	12	15	14	13	12	12	13	14	12	16	15	14	15	13	13	15	14	15	15	17	15	16	17	17	17	16	17	18	20	18	21	20	0	1	1	2	2	5	3	7	3	8	9	9	7	5	11	13	11	13	6	12	16	18	6	20	18	20	20	21	19	16	23	18	30	33	17	16	35	20	32	22	23	24	56	37	40	21	41	28	55	30	59	55	47	55	33	15	58	47	53	37	49	49	54	59	62	54	57	44	43	61	51	71	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
52000	-199.421412915093867	-197.940940806651895	-1.480472108441985	0.000000329539667	0.000000346073085	1.050171252217747	0.864051277297809	-1	3	1	3	5	5	4	5	6	7	6	5	6	7	8	8	7	8	7	8	8	9	10	8	10	10	10	9	11	10	10	10	11	10	10	11	11	12	12	12	12	13	15	13	13	13	13	12	13	12	15	15	14	15	13	12	14	14	15	15	16	14	15	16	16	17	15	16	18	18	19	21	23	0	3	1	3	4	4	2	2	8	8	7	4	8	12	6	12	5	9	8	11	17	10	14	12	17	10	9	15	25	16	24	16	31	21	19	31	16	25	37	29	25	29	34	25	56	33	37	34	30	26	42	48	39	45	56	31	38	56	57	49	56	25	41	47	58	59	25	45	68	66	64	69	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	2	1	1	1	1	3
52500	-184.915799536854308	-183.199593016226913	-1.716206520627384	0.000000172888012	0.000000282581808	1.634478907656523	0.930485503466715	0	3	1	3	5	7	3	6	5	7	7	6	7	5	7	9	8	8	8	8	9	7	10	8	9	9	10	10	10	9	11	11	10	13	10	11	9	11	11	12	8	13	14	13	12	13	12	13	14	11	15	15	14	14	13	13	15	14	15	16	16	15	16	16	17	18	16	17	18	18	19	21	23	0	3	1	1	2	9	1	7	2	12	5	7	4	2	9	13	9	11	8	13	41	14	41	22	8	8	17	19	18	41	21	13	41	45	19	37	15	23	18	36	8	38	42	35	17	45	24	39	46	23	49	55	48	48	38	40	46	34	34	57	51	48	56	54	62	39	32	52	57	63	64	71	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
53000	-230.284152919482892	-228.503122417429154	-1.781030502053732	0.000000070779449	0.000000126847199	1.792147292919445	0.845398248992073	0	3	2	2	4	7	4	4	4	6	4	6	6	6	9	8	7	8	7	8	10	9	11	8	10	9	10	11	10	9	9	10	11	12	9	11	11	12	12	12	8	12	14	13	14	12	14	13	15	11	16	16	15	14	13	13	11	14	15	15	16	15	15	17	16	18	17	16	16	18	19	21	23	0	4	1	1	2	9	4	2	4	5	3	5	4	7	5	10	8	10	9	2	8	18	27	12	15	17	26	24	20	6	14	18	32	33	18	16	7	32	33	50	12	33	31	57	34	57	39	15	23	29	44	58	39	46	23	23	30	38	56	34	63	28	56	61	45	64	56	40	54	29	67	61	72	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	2	1	1	1	1	2	1	1	1	1	3	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	3	1
53500	-168.274667378179970	-166.400711447435469	-1.873955930744511	0.000000086038604	0.000000173919861	2.021416595806394	0.981118015194582	-1	2	2	2	4	6	4	5	5	7	5	6	4	7	8	8	8	9	7	8	9	9	10	9	8	9	10	11	11	9	10	10	10	12	10	11	11	12	12	12	12	12	15	13	13	14	13	14	14	12	12	15	15	13	13	13	13	14	15	16	17	15	15	16	17	18	16	17	19	18	20	21	22	0	1	1	1	4	11	4	5	5	13	4	7	2	5	12	11	6	19	9	19	14	12	24	5	14	19	21	17	18	17	21	24	24	33	15	24	21	23	35	33	17	29	57	39	41	34	28	40	36	32	31	46	46	29	42	32	40	38	58	57	43	56	54	49	53	59	42	62	68	61	69	70	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
54000	-185.775869540899379	-184.247857160297400	-1.528012380601972	0.000000296857086	0.000000348469202	1.173861828261989	0.971669323633255	0	3	1	2	3	7	3	4	5	6	7	7	6	5	8	7	8	9	7	9	9	9	11	6	9	9	8	10	11	9	11	11	10	13	11	11	12	11	11	12	10	12	16	13	13	12	14	13	13	13	15	14	14	14	13	13	15	15	16	15	17	15	15	16	16	17	16	17	16	18	19	21	22	0	3	1	3	4	13	3	4	8	4	10	5	2	5	12	24	16	19	14	6	19	27	22	4	12	19	9	26	30	11	26	27	21	42	19	25	41	11	26	33	12	31	45	39	32	33	55	36	42	41	49	31	35	40	22	29	56	56	44	56	62	46	49	55	47	44	54	63	49	65	69	71	71	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
54500	-171.018976366650293	-169.615471273842758	-1.403505092807535	0.000000513199577	0.000000202956019	0.395471914481325	0.997491393047496	0	2	2	2	5	6	3	5	6	7	7	5	6	7	9	9	8	8	8	8	10	10	10	8	8	8	9	9	10	9	9	10	11	12	11	11	10	11	12	12	12	11	14	14	14	13	13	12	12	11	16	14	14	15	12	13	14	15	14	17	16	15	14	15	17	18	17	16	18	19	19	22	23	0	1	1	1	7	8	4	4	5	7	8	3	8	8	10	14	12	6	11	11	18	27	27	13	13	11	14	14	26	6	11	20	27	35	26	28	16	27	32	27	50	28	35	40	48	33	39	37	18	27	47	47	35	48	37	22	39	63	34	54	43	45	42	55	57	51	52	63	51	60	65	70	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
55000	-184.788336161941771	-183.294191757206278	-1.494144404735487	0.000000794541199	0.000000237417093	0.298810299220898	0.944572485403945	-1	2	1	3	4	6	1	4	5	6	6	5	6	7	9	8	9	9	7	8	8	8	11	7	9	9	9	11	9	10	10	11	11	13	10	10	11	9	12	12	12	12	14	14	14	13	13	12	13	12	16	15	15	13	11	13	13	14	15	17	17	14	14	16	13	18	16	17	19	19	20	21	22	0	7	1	2	7	2	1	7	4	5	5	2	5	11	24	6	9	14	9	24	11	24	15	9	14	14	10	22	24	20	20	17	17	23	21	22	38	16	36	30	31	28	48	39	28	26	37	33	55	33	59	65	54	23	26	41	28	57	56	52	63	46	54	49	28	64	34	58	68	51	60	70	72	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
55500	-202.843007551461369	-200.300048282162550	-2.542959269298829	0.000000469105946	0.000001826843964	3.894309974178648	0.964336117712839	-1	3	2	1	4	7	3	5	5	7	6	6	6	4	7	6	8	8	7	9	8	9	11	9	8	8	9	11	9	9	10	10	10	12	11	11	11	11	12	12	11	12	14	12	14	13	12	13	13	12	15	14	15	14	14	13	15	15	15	16	16	15	16	16	16	17	15	17	19	18	19	21	24	0	1	1	1	7	11	4	7	3	5	8	7	4	4	8	9	16	6	5	26	19	15	29	6	16	10	19	32	10	11	30	6	21	32	21	31	29	27	38	33	16	23	46	32	47	41	33	50	39	31	48	44	54	50	49	50	56	48	54	59	62	43	34	51	58	57	40	46	59	46	66	70	72	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
56000	-179.642896312607519	-178.097748306094047	-1.545148006513484	0.000000592039691	0.000000720547919	1.217060156208503	0.979549836748609	-1	3	1	2	5	7	3	5	4	6	6	6	7	5	8	7	7	7	5	8	7	9	10	8	10	9	10	10	9	9	11	10	11	12	10	10	11	12	12	12	10	12	13	13	11	13	12	13	14	12	15	16	15	14	12	14	14	13	15	15	15	16	15	16	16	18	16	17	18	19	19	20	21	0	3	1	3	7	8	4	3	3	9	14	9	12	2	16	19	2	14	7	17	5	21	22	10	20	21	20	24	18	18	36	21	30	32	21	20	25	41	31	33	18	41	27	35	27	23	32	25	50	28	33	56	46	42	24	43	40	39	39	48	58	56	42	59	53	61	46	62	52	65	69	66	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
56500	-156.757291575624208	-154.983184735715497	-1.774106839908705	0.000000826226610	0.000001466749031	1.775238188496324	0.999976008686311	1	2	2	3	3	5	4	5	5	6	7	6	7	7	8	8	8	8	7	8	10	10	10	9	9	10	9	10	10	9	10	9	10	11	10	12	11	11	12	9	11	13	13	13	13	12	13	14	14	11	15	16	15	14	13	13	15	13	15	16	16	16	15	16	16	17	17	17	19	19	19	21	22	0	1	1	3	1	3	2	7	4	6	6	6	8	8	9	4	19	10	8	12	15	17	17	19	19	24	13	20	20	14	27	14	20	29	40	21	40	32	32	16	30	50	46	38	38	33	36	46	46	27	44	59	46	46	41	41	49	35	45	43	53	49	43	58	42	59	53	52	66	67	66	70	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
57000	-199.638203783191670	-198.025504285207433	-1.612699497984232	0.000001545126125	0.000002137814463	1.383585733103430	0.957841281203579	0	2	1	3	4	7	3	4	4	6	6	7	5	6	7	8	9	7	8	8	9	10	10	8	10	9	8	11	11	10	11	10	11	13	10	11	11	11	12	13	11	13	16	13	13	13	12	13	14	12	13	16	13	13	13	13	15	14	15	16	16	15	15	14	15	17	13	16	18	18	20	22	24	0	1	1	3	7	8	3	7	2	7	13	8	9	8	10	15	10	10	11	18	10	19	17	15	12	12	8	26	26	16	17	24	32	33	27	17	25	26	41	38	6	33	67	22	28	25	21	41	28	26	22	40	31	50	50	26	47	31	45	67	64	47	64	39	44	59	50	57	62	60	60	63	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1
57500	-210.244140260289640	-208.025035175369396	-2.219105084920255	0.000000007623827	0.000000022342511	2.930616389711035	0.838505441650734	-1	3	2	1	4	6	3	4	5	6	6	7	7	5	8	9	8	9	7	7	9	10	9	8	8	8	10	10	10	9	10	10	11	12	10	12	11	10	13	12	11	11	15	13	13	13	12	13	15	13	15	16	15	15	14	11	14	14	15	16	15	16	16	15	15	17	16	16	17	19	19	20	23	0	4	4	1	2	9	1	3	4	14	14	6	14	2	19	12	3	13	14	9	26	17	19	13	13	9	30	24	17	13	30	24	30	27	24	21	29	21	21	33	18	27	39	37	35	28	23	37	45	33	34	39	55	40	41	16	42	47	39	57	16	56	39	37	55	49	56	45	54	60	66	69	63	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	3	2	1	2	1	1	2	1	1	1	1	1	2
58000	-194.410134611370580	-192.199556427867293	-2.210578183503282	0.000000444349372	0.000001291640368	2.906812635518040	0.962291068552088	1	3	2	3	5	6	4	5	6	6	7	7	6	4	8	6	9	9	7	8	9	9	11	9	10	9	8	11	11	8	11	9	10	11	10	10	11	11	11	12	10	13	16	13	12	13	12	12	14	13	13	14	14	13	13	14	15	13	15	15	16	15	15	17	17	16	16	16	17	19	19	20	22	0	1	1	3	14	14	2	7	2	7	2	8	7	4	11	4	9	11	7	19	10	12	20	30	15	15	16	33	32	9	18	11	22	32	20	32	22	21	25	34	15	33	53	23	33	48	35	33	41	47	29	58	40	33	36	31	44	40	45	56	50	51	58	59	61	53	50	46	61	69	65	68	71	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
58500	-164.409311598425205	-162.424854410242489	-1.984457188182730	0.000000379104076	0.000000872458625	2.301369680125731	0.961626827278115	1	3	2	3	5	5	4	5	4	6	5	7	6	7	8	9	7	8	8	7	9	9	9	8	9	9	9	10	11	9	11	10	10	11	10	11	12	11	12	13	11	13	15	13	14	13	13	14	13	12	15	15	15	14	12	13	13	14	15	17	17	14	16	17	16	17	16	18	18	19	19	21	23	0	1	1	1	4	4	1	3	1	9	2	8	9	5	11	12	11	10	10	7	12	12	17	14	20	17	10	24	21	17	32	21	23	22	25	35	30	28	36	38	21	38	42	37	31	41	55	36	31	33	49	50	49	57	27	30	41	55	54	58	43	55	57	67	58	51	54	67	40	60	63	69	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
59000	-214.066075252112853	-212.118946257775434	-1.947128994337416	0.000000311399613	0.000000686877976	2.205776586908544	0.789799983352108	0	3	2	2	4	7	3	5	6	6	7	6	4	5	9	9	9	8	7	9	9	8	10	7	8	8	10	10	10	9	10	11	10	12	10	11	11	11	12	11	12	13	14	13	13	14	14	13	14	12	14	15	14	14	13	13	14	14	15	17	16	16	16	16	14	17	15	17	19	18	20	20	22	0	1	1	1	4	12	4	7	5	13	7	14	4	13	11	18	24	9	14	12	12	10	26	13	5	10	25	26	10	19	19	27	16	26	11	21	28	35	23	15	31	32	56	34	39	39	22	36	48	35	45	40	28	32	32	41	34	48	55	64	40	45	48	51	41	46	55	43	63	51	69	63	72	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	2	1	1	1	1	3	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	2	1
59500	-214.913382069796683	-213.509531463838158	-1.403850605958536	0.000000109879523	0.000000090335942	0.822136282351896	0.781938938493211	0	3	2	3	5	5	4	5	6	6	6	7	6	6	8	9	7	9	8	8	9	9	9	9	9	8	9	11	10	10	10	11	10	12	9	11	11	12	13	12	12	12	14	13	13	14	13	13	14	12	15	13	14	14	13	11	14	14	15	15	15	16	15	17	15	16	16	17	18	19	19	20	21	0	3	1	1	3	4	4	2	2	4	8	10	4	4	12	12	8	12	4	10	17	9	13	13	17	10	12	23	24	5	26	27	15	15	12	22	25	35	38	28	26	25	47	41	56	28	37	36	42	24	58	27	14	22	40	27	42	29	42	47	44	46	44	65	44	54	49	58	58	69	64	51	68	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
