step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101
5000	-466.318384325543320	-473.173872276502721	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.673631411855565	0	1	2	2	3	3	4	8	5	6	6	6	8	6	7	8	7	7	9	9	7	8	8	8	8	8	9	10	8	9	7	9	12	10	10	11	10	11	10	11	11	10	11	11	11	12	11	12	12	11	12	12	12	12	13	13	13	13	14	14	14	14	14	14	14	12	15	15	15	15	15	15	15	16	15	16	16	16	15	18	17	16	17	17	17	20	18	16	17	19	18	18	17	18	20	20	19	20	19	21	23	0	1	2	2	2	3	6	7	7	6	6	7	9	9	11	12	12	12	14	11	9	10	31	17	21	10	8	19	21	22	10	21	24	18	18	23	27	27	13	37	30	31	12	34	34	36	23	39	38	30	18	44	44	39	34	44	53	0	55	55	56	56	52	35	57	36	53	58	59	60	56	62	63	63	51	68	61	56	63	88	75	61	68	67	58	79	64	56	65	43	82	88	68	85	78	97	81	97	91	87	87	1	1	1	1	2	1	1	1	1	2	2	1	2	1	1	2	1	1	2	2	2	1	1	1	1	2	1	1	1	1	1	1	2	2	2	2	1	1	1	1	2	2	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	2	2	1	2	2	1	2	2	2	4	4	3	2	5	2	1	1	1	3	1	2	1	1	2	3
5500	-437.067497248224583	-443.922985199183984	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.709401704700996	0	1	2	2	3	3	4	8	5	6	6	6	7	6	7	7	7	7	8	9	8	8	9	8	8	9	9	9	9	9	7	8	12	10	9	11	10	11	10	11	11	11	11	11	10	12	11	12	12	10	12	12	12	13	13	12	14	13	13	13	14	14	14	14	13	15	14	15	15	15	15	15	15	16	16	16	16	15	15	17	17	17	17	16	16	20	18	18	18	18	18	18	18	18	20	20	19	20	17	20	23	0	1	2	2	4	3	6	7	7	6	6	7	9	9	10	12	12	12	13	11	14	11	32	17	14	15	21	8	8	22	10	31	24	35	18	23	27	21	29	27	50	23	34	34	18	23	23	39	40	30	43	44	44	48	43	44	65	0	51	51	56	56	65	65	44	31	60	58	59	67	53	62	63	71	71	68	61	56	61	57	75	71	68	60	68	73	71	77	80	81	80	82	68	85	88	90	67	97	71	87	87	1	1	1	1	1	1	1	2	1	2	3	2	2	1	1	1	1	1	1	3	1	2	1	1	2	1	1	1	1	1	1	1	3	1	2	1	1	2	1	2	1	1	1	1	2	3	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	3	1	1	1	1	3	1	1	1	1	1	1	2	1	3	1	2	2	2	1	4	2	2	1	1	1	1	2	2	2	1	3	1	1	1	2
6000	-468.244103365289504	-475.099591316248905	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.653873790449072	0	1	2	2	3	3	4	8	5	5	6	5	8	6	7	8	7	7	9	9	8	8	9	8	7	9	7	10	6	9	8	9	12	10	10	13	10	11	10	9	11	10	11	11	11	12	11	11	12	13	12	12	12	13	12	13	13	13	13	13	14	13	14	14	14	14	14	15	15	15	14	14	15	16	14	16	15	16	16	15	17	16	16	17	17	20	18	17	18	19	18	18	18	18	20	18	19	20	19	21	22	0	1	2	2	2	3	6	7	7	6	6	7	9	9	10	18	12	12	25	11	9	11	31	17	14	31	29	9	9	22	15	31	24	11	18	46	27	27	21	21	22	23	34	34	18	32	23	29	21	41	43	44	44	48	43	35	44	0	51	51	34	53	57	57	57	36	53	58	59	60	44	62	63	75	55	68	72	71	73	67	70	77	68	34	76	79	84	77	80	81	82	84	83	85	99	81	96	81	82	87	100	1	1	1	1	2	1	1	2	1	2	3	1	1	1	2	1	2	2	2	1	2	2	1	1	1	1	1	3	1	1	1	1	3	2	2	1	2	2	2	1	2	1	1	1	3	2	2	2	2	2	1	1	1	1	1	3	2	1	1	1	2	1	1	1	1	1	2	2	2	2	2	1	1	2	1	1	1	2	1	1	1	1	1	5	1	4	1	2	3	2	2	1	2	1	1	1	1	3	2	2	1
6500	-491.601026754905604	-498.456514705865004	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.609854498814876	0	1	2	2	3	3	4	8	5	6	6	5	7	6	7	8	7	7	9	8	8	8	8	8	8	8	9	9	8	9	9	9	10	10	9	13	7	11	9	8	11	11	11	11	11	12	11	12	11	13	12	12	12	13	13	13	14	13	13	14	14	11	13	14	13	13	15	14	15	15	15	15	15	16	16	16	16	16	16	16	16	17	16	17	17	20	18	18	18	18	18	18	18	18	19	17	19	17	19	21	23	0	1	2	2	4	3	6	37	7	3	6	7	9	9	10	18	12	12	25	11	13	15	10	17	37	10	40	9	13	22	23	23	17	8	17	23	9	28	13	13	22	31	34	35	16	23	23	39	40	41	43	43	44	48	51	53	65	0	43	51	35	34	53	63	34	47	43	58	59	44	56	62	65	57	60	58	34	56	73	64	51	71	68	75	76	79	64	77	78	96	82	81	83	85	72	81	90	81	91	87	100	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	2	2	1	2	1	2	2	1	2	2	3	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	2	2	2	1	1	2	2	2	3	2	1	2	3	2	2	1	1	2	2	2	2	1	1	2	2	1	4	1	1	1	1	2	1
7000	-495.218368432966827	-502.073856383926227	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.536799089582062	0	1	2	2	3	3	4	8	5	6	6	6	6	6	7	6	7	7	8	9	7	8	8	8	8	9	8	10	9	9	9	9	10	10	10	13	10	11	10	11	11	10	11	10	11	10	11	12	12	13	12	12	12	13	13	13	14	13	13	14	14	14	13	14	14	15	15	15	15	15	15	15	15	15	17	16	16	15	16	18	17	17	16	16	17	20	18	18	17	18	17	16	18	18	20	18	19	20	19	21	23	0	1	2	2	4	3	4	7	7	6	6	6	9	7	10	7	12	12	9	11	9	11	11	17	14	8	21	8	21	22	10	10	24	12	18	47	27	37	29	13	22	23	34	18	18	31	31	39	38	30	43	34	44	39	43	44	63	0	51	43	56	55	52	44	34	36	18	58	60	55	56	62	63	64	60	68	78	61	73	89	70	84	68	55	76	67	64	89	63	60	61	67	83	85	71	81	81	81	77	87	87	1	1	1	1	1	1	2	3	1	2	2	3	1	2	1	2	1	1	1	2	2	1	2	1	2	1	1	2	2	1	2	3	2	2	3	2	2	1	1	3	3	2	1	2	1	1	2	2	1	3	1	2	2	3	2	1	1	1	1	2	1	1	1	3	3	2	6	1	1	2	2	1	2	1	3	1	1	1	1	1	2	1	1	3	1	4	3	1	3	3	3	1	2	1	3	1	1	3	3	2	2
7500	-488.344853332792184	-495.200341283751584	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.687678869629370	0	1	2	2	3	3	4	7	5	6	6	6	8	6	7	7	7	7	7	8	8	8	8	8	8	9	8	10	9	9	8	9	12	10	9	13	10	11	10	11	11	10	11	10	10	10	10	11	11	10	12	12	12	12	13	13	14	12	14	14	14	14	12	13	14	15	15	15	15	15	15	15	15	15	15	16	16	16	15	18	17	17	16	17	17	20	17	18	18	16	17	18	18	18	20	20	19	20	18	21	22	0	1	2	2	2	3	6	7	7	6	6	7	9	9	6	12	12	12	14	8	9	10	10	17	19	22	8	13	13	22	10	15	24	35	18	23	13	37	29	27	50	23	44	35	35	23	32	29	13	30	43	12	44	29	51	52	64	0	53	43	56	52	44	52	52	36	51	58	59	53	61	56	63	57	56	68	52	56	65	57	75	78	68	70	68	79	64	77	57	67	51	91	83	85	82	97	81	67	91	87	100	1	1	1	1	1	1	1	1	1	3	3	2	2	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	2	3	1	2	2	2	1	1	2	1	2	1	1	1	1	1	2	3	1	1	4	2	2	1	1	1	1	2	2	1	2	2	1	2	2	3	2	1	2	1	2	2	1	2	1	1	2	1	3	2	1	1	2	1	2	3	2	2	1	4	1	2	1	2	1	1	2	1	3	1
8000	-480.608003906557201	-487.463491857516601	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.564333705429341	0	1	2	2	3	3	4	8	5	5	6	6	7	6	7	8	7	7	7	8	7	8	9	8	8	8	9	10	9	9	6	8	11	9	10	12	10	11	10	11	11	9	11	11	8	12	11	12	12	10	12	12	12	13	13	13	13	12	14	14	14	14	14	14	14	15	15	15	15	15	15	15	15	16	17	16	16	16	15	18	17	17	16	17	17	20	17	15	15	19	16	17	17	18	20	20	19	20	19	20	23	0	1	2	2	4	3	6	7	7	6	6	7	7	9	11	12	12	12	14	11	9	10	32	17	19	15	21	8	8	22	10	31	24	18	18	32	27	28	29	37	50	15	34	34	13	47	15	39	37	15	43	34	44	39	18	53	34	0	43	35	53	55	55	57	53	47	51	58	59	43	56	62	63	57	34	68	88	56	63	89	59	91	68	67	76	79	64	61	63	81	56	91	83	85	77	97	75	90	82	64	87	1	1	1	1	1	1	1	2	1	2	3	2	3	1	1	2	1	1	1	1	2	2	1	1	1	1	2	2	1	1	1	1	2	2	2	3	1	1	1	1	1	2	1	1	1	1	2	2	1	3	1	1	1	3	3	1	3	1	2	2	2	1	1	1	2	2	2	1	1	3	2	1	1	1	5	1	1	2	1	2	2	1	1	2	1	2	2	1	1	1	2	1	1	1	3	1	1	1	2	6	3
8500	-463.369359088295425	-470.224847039254826	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.657510943349643	0	1	2	2	3	3	4	8	5	5	6	6	8	6	7	8	7	7	7	9	8	8	9	8	8	9	9	10	9	9	7	9	12	9	10	13	10	11	10	11	11	11	11	11	11	11	8	12	12	13	12	12	11	13	13	10	13	13	14	14	14	14	14	14	14	15	15	14	15	15	14	15	15	16	14	16	16	16	16	17	17	17	16	16	17	20	18	18	18	19	15	18	18	18	20	20	19	18	19	21	23	0	1	2	2	4	3	6	7	7	6	10	7	9	9	6	12	12	12	14	11	9	10	31	17	19	22	13	13	8	22	10	31	24	18	18	32	27	27	29	27	22	32	34	34	35	10	31	39	40	41	43	53	56	48	43	34	56	0	44	44	44	55	57	57	57	36	51	58	75	60	56	62	63	63	34	68	75	61	73	61	75	91	68	60	76	79	64	77	80	81	71	71	83	85	88	97	75	81	77	64	87	1	1	1	1	1	1	1	2	1	2	1	2	2	1	4	2	1	1	1	3	3	2	2	1	1	1	1	1	1	1	2	2	3	1	2	2	1	2	1	2	2	2	2	2	1	5	1	2	1	2	1	1	1	1	2	1	3	1	2	3	3	1	1	1	1	2	2	1	1	1	3	1	1	1	3	1	2	2	1	2	3	1	2	1	1	3	3	2	1	1	1	2	2	1	2	1	3	1	2	4	4
9000	-484.890293054382255	-491.745781005341655	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.569359961921564	0	1	2	2	3	3	4	6	5	6	6	6	8	6	7	8	7	7	9	9	7	8	9	8	7	9	8	10	9	9	9	8	12	9	9	12	10	11	10	10	11	10	10	10	11	12	11	12	12	13	12	12	12	13	12	13	13	13	14	14	14	14	14	14	14	15	15	15	15	15	15	15	15	15	16	16	16	15	15	18	17	16	16	15	17	20	18	18	18	19	18	17	18	18	19	20	18	20	19	20	23	0	1	2	2	4	3	6	7	7	6	6	7	21	9	6	12	12	12	25	11	9	15	10	12	14	10	21	13	25	10	32	10	17	18	18	23	27	40	13	27	30	23	34	34	35	47	32	29	27	41	43	44	44	29	43	53	53	0	55	53	52	56	57	57	57	47	44	58	53	60	56	56	63	63	43	68	61	53	53	78	67	71	68	60	68	79	64	56	71	55	82	77	68	85	77	90	67	90	61	87	87	1	1	1	1	1	1	1	2	1	3	2	2	1	1	2	1	1	1	2	2	2	1	2	2	1	3	1	2	2	2	1	2	3	2	2	2	2	1	1	2	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	1	1	1	2	2	2	1	1	1	1	1	4	2	2	1	2	2	1	1	2	1	2	3	1	1	2	1	1	1	2	2	4	4	2	4	2	1	3	1	2	1	3	1	3	2	4
9500	-477.441767044969254	-484.297254995928654	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.597581531404176	0	1	2	2	3	3	4	8	5	6	4	5	8	6	7	7	7	7	9	9	8	7	9	8	7	9	8	10	9	9	9	9	11	10	9	13	9	11	10	11	11	11	11	11	11	12	11	10	12	13	12	12	12	13	13	13	13	13	14	13	14	14	14	14	14	15	15	15	15	15	15	15	15	16	16	16	15	16	16	18	17	16	17	17	17	20	18	18	18	19	18	18	18	18	20	19	18	20	19	21	22	0	1	2	2	4	3	6	9	7	6	6	7	9	9	10	12	12	12	25	11	9	10	15	17	14	15	9	37	27	15	21	15	24	16	16	32	8	37	29	37	30	31	35	34	18	31	32	21	40	30	34	44	44	39	35	53	53	0	60	51	56	56	55	57	55	23	59	58	59	43	53	62	63	63	51	68	61	52	73	44	43	52	68	78	68	80	64	82	53	60	82	82	68	85	71	97	67	90	91	87	100	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	2	2	2	4	3	1	2	1	1	2	3	1	1	1	1	2	2	2	2	3	1	1	1	2	2	2	2	1	4	3	2	2	1	3	2	1	1	3	4	1	1	1	1	1	1	1	1	1	1	4	1	2	1	2	3	1	1	1	3	1	1	4	1	3	5	1	2	1	2	1	2	2	3	4	2	2	2	1	2	1	2	1	1	3	1
10000	-490.787877495063071	-497.643365446022472	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.575725277709862	0	1	2	2	3	3	4	5	5	6	6	6	8	6	6	8	7	7	9	9	8	7	7	8	8	8	8	10	9	9	9	9	11	10	9	13	10	11	10	11	11	11	11	11	11	12	11	12	12	12	12	12	12	13	10	12	13	13	14	14	14	14	14	14	14	15	15	15	15	15	15	15	15	16	17	16	16	15	16	18	17	17	17	17	17	20	17	18	18	19	18	18	17	18	18	20	19	20	19	21	23	0	1	2	2	2	3	5	7	7	6	6	7	9	9	6	18	12	12	25	15	9	11	10	12	14	5	8	21	13	22	23	23	24	35	18	47	21	37	29	37	30	31	55	18	12	47	31	29	38	41	18	43	34	29	18	44	52	0	44	55	56	53	57	57	57	36	43	58	59	51	56	61	63	63	51	68	78	56	73	74	53	78	68	67	76	79	64	77	74	81	82	44	68	85	71	78	70	81	95	87	100	1	1	1	1	2	1	1	1	1	1	2	2	2	1	2	1	1	1	1	1	2	1	1	1	2	2	3	2	1	2	2	2	2	1	2	1	1	1	1	1	2	2	1	3	3	1	2	3	1	1	3	1	2	2	2	1	1	1	3	3	2	2	1	1	1	2	2	1	1	2	2	1	1	2	2	1	1	3	1	2	3	2	2	2	1	2	2	1	1	2	1	7	2	1	2	3	2	2	1	3	2
10500	-500.495275402469645	-507.350763353429045	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.617153914982901	0	1	2	2	3	3	6	8	5	6	6	6	8	6	7	7	7	7	9	9	7	8	7	8	8	9	8	10	8	9	9	9	11	9	9	13	10	11	10	11	11	8	11	11	11	11	11	12	12	13	12	10	12	13	13	13	13	13	13	14	14	14	14	14	14	15	15	15	15	15	14	15	15	15	16	16	16	14	16	18	17	16	16	16	17	19	18	18	16	19	18	18	18	18	20	20	19	20	19	20	22	0	1	2	2	2	3	9	7	6	5	3	9	21	9	10	12	12	9	14	11	7	9	10	17	14	22	7	8	21	22	23	23	24	18	18	47	21	27	27	21	10	10	34	52	35	31	32	29	37	30	34	34	52	48	34	52	51	0	43	55	56	51	57	57	57	22	43	58	59	55	55	78	63	57	61	68	63	56	73	57	70	55	68	67	76	79	64	78	57	88	82	55	83	85	71	75	81	97	71	87	87	1	1	1	1	2	1	1	2	2	3	1	1	1	1	1	1	1	1	3	2	1	3	1	1	1	1	2	2	1	1	2	2	3	1	2	1	3	3	2	3	2	2	2	1	1	2	1	3	2	2	2	1	2	1	3	2	1	1	2	1	1	1	1	1	1	5	2	2	2	1	1	1	1	1	2	1	1	1	1	3	2	2	1	1	1	2	2	4	1	1	2	5	2	1	4	2	2	1	4	2	3
11000	-507.714884921714997	-514.570372872674398	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.525317173561258	0	1	2	2	3	3	6	8	5	6	6	6	8	6	7	8	7	7	9	8	7	8	7	8	8	9	8	9	8	9	9	9	12	9	10	10	10	11	9	11	11	11	11	11	11	12	10	12	12	13	12	12	11	11	13	11	14	12	14	13	14	14	14	13	14	14	14	14	15	15	14	15	15	15	16	16	16	16	16	17	16	16	17	17	17	20	18	18	18	18	18	17	18	18	20	20	19	20	19	20	22	0	1	2	2	4	3	9	7	6	6	5	9	21	9	10	12	12	12	25	11	7	10	11	17	9	15	21	21	14	22	15	23	24	18	16	23	27	28	7	27	30	32	34	34	35	32	23	39	38	41	35	56	34	39	53	35	34	0	55	35	56	56	52	53	44	31	51	58	59	55	56	67	63	57	55	68	55	60	57	52	51	71	68	67	76	79	64	56	57	81	82	82	83	85	77	70	81	90	82	87	100	1	1	1	1	1	1	1	2	2	2	3	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	2	2	1	2	2	4	2	2	2	2	1	3	2	1	2	2	2	1	2	3	2	1	2	1	1	2	2	2	1	3	1	1	3	2	3	2	2	2	4	2	2	1	1	1	1	1	1	3	2	2	1	2	4	3	2	2	3	1	2	3	4	3	1	2	1	1	1	2	3	2	1	2	2	2
11500	-474.075863346346466	-480.931351297305866	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.677375848376012	-1	1	2	2	2	3	5	8	5	6	6	6	7	6	7	8	7	7	9	9	8	8	8	8	8	8	9	10	9	9	9	9	9	10	10	12	10	8	10	11	10	11	11	11	11	12	11	12	10	12	12	12	12	13	13	12	13	13	14	14	14	11	14	14	14	15	15	15	15	13	14	14	15	16	17	16	16	16	16	17	17	17	17	16	17	20	18	17	17	19	18	18	18	18	20	20	19	18	19	21	23	0	1	2	2	2	3	6	9	6	7	7	7	9	9	7	12	12	12	25	11	13	15	15	17	14	15	38	38	21	22	23	23	24	18	18	32	13	9	29	27	30	32	34	34	35	32	32	39	29	41	35	44	44	39	35	44	52	0	55	51	56	34	34	55	57	36	57	58	59	51	56	55	57	73	78	68	56	71	63	59	51	60	76	51	76	73	80	78	65	98	81	77	83	85	88	97	81	60	78	87	100	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	3	3	2	2	1	2	1	1	1	1	1	1	2	2	1	2	2	1	1	3	2	1	1	1	1	2	2	1	3	1	1	2	1	1	1	1	2	1	1	1	1	1	2	2	2	3	4	3	1	1	1	3	1	1	1	1	1	1	1	1	3	1	2	1	2	2	1
12000	-459.914572212869814	-466.770060163829214	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.639519723843309	0	1	2	2	3	3	4	8	5	6	6	6	8	6	7	8	7	7	9	9	7	8	9	8	8	9	9	9	9	9	9	9	10	10	9	12	10	10	9	11	11	11	11	11	11	12	11	12	11	13	12	12	12	13	13	13	12	13	13	14	14	14	13	14	13	14	15	14	15	15	15	13	14	15	17	16	16	16	16	16	17	17	16	16	17	20	18	18	18	18	15	18	18	18	20	20	18	20	19	21	23	0	1	2	2	2	3	6	7	7	6	7	7	9	9	6	12	12	12	14	11	9	11	10	17	14	10	9	25	8	22	10	15	24	18	18	32	21	27	13	27	30	23	34	34	34	31	23	39	38	41	43	44	44	48	43	53	44	0	43	43	56	56	57	57	57	36	51	58	59	60	34	52	63	65	78	68	71	56	74	71	67	91	68	67	76	78	64	77	80	81	56	78	83	76	77	81	81	90	78	87	100	1	1	1	1	2	1	1	3	1	2	1	2	1	1	2	1	1	1	2	3	2	2	2	1	2	3	2	1	1	1	2	2	2	2	2	2	2	1	1	2	1	2	1	1	1	2	2	2	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	2	3	1	1	1	3	1	1	2	1	2	1	3	1	1	1	1	2	1	1	2	1	2	2	1	1	1	2	2	3	1	1	1	2	2	2
12500	-487.835748223913583	-494.691236174872984	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.585415065262078	-1	1	2	2	3	3	4	8	5	6	6	6	8	6	7	8	7	7	9	8	7	8	9	8	8	9	9	10	9	9	8	9	11	10	10	13	10	11	10	11	11	11	11	11	11	12	11	12	12	13	12	12	12	13	13	13	11	13	13	14	14	14	14	14	13	14	14	14	15	15	15	15	15	16	17	16	16	16	16	15	16	16	17	17	17	19	18	18	17	19	18	17	18	18	18	20	17	20	18	21	22	0	1	2	2	4	3	6	14	7	6	6	7	9	9	4	18	12	10	21	10	9	10	31	17	14	15	13	15	21	22	10	10	17	16	18	23	27	29	29	27	30	31	35	34	35	31	23	39	8	30	43	44	44	48	43	52	34	0	35	55	56	56	55	57	57	23	43	58	59	43	56	53	63	73	51	68	61	61	73	65	55	62	76	71	76	79	80	77	80	97	82	70	68	76	71	90	81	90	78	87	100	1	2	1	1	1	1	1	2	1	3	2	2	2	1	3	1	1	1	1	2	2	2	1	1	1	2	1	3	2	1	2	1	3	2	1	4	1	2	1	2	2	2	1	1	1	2	2	2	3	3	1	1	1	1	2	1	1	1	3	1	1	1	1	2	1	4	1	1	2	4	1	1	1	1	2	2	2	2	1	1	2	1	1	2	1	2	2	2	2	2	2	1	3	1	2	1	1	1	2	3	1
13000	-457.128648223328241	-463.984136174287642	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.610116153066089	0	1	2	2	2	3	4	5	5	5	5	6	8	6	7	8	7	7	9	8	8	8	9	8	7	9	9	10	9	9	9	7	12	9	9	13	10	11	10	11	10	11	11	11	11	12	10	12	12	13	12	12	12	13	13	13	14	13	13	14	14	13	13	14	14	15	15	15	15	15	15	15	15	16	17	16	16	16	16	17	17	16	17	16	17	20	16	18	18	19	18	17	17	18	20	20	19	20	19	21	23	0	1	2	2	2	3	6	7	7	6	6	7	9	9	10	12	12	12	25	11	9	15	20	17	14	15	9	21	9	22	32	10	24	18	18	31	9	37	29	37	30	23	34	34	35	23	23	39	38	41	43	44	44	21	51	52	63	0	43	51	56	44	34	63	63	46	51	58	55	55	56	62	57	63	67	68	71	44	63	63	60	70	58	71	68	73	64	77	80	81	82	72	68	85	88	90	81	90	91	87	100	1	1	1	1	1	1	1	1	1	2	2	2	2	1	2	2	1	1	2	3	2	1	1	1	1	2	2	1	2	1	2	2	2	2	2	2	2	1	1	1	1	1	2	2	2	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	3	2	2	1	2	2	2	1	2	2	1	1	2	3	1	1	1	3	1	2	3	2	2	1	2	2	2	1	1	2	1	2	1	1	5	1
13500	-488.654146104670531	-495.509634055629931	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.596550990972342	0	1	2	2	3	3	4	8	5	6	5	6	7	6	7	7	7	7	9	9	8	8	9	8	7	9	7	9	9	9	9	6	11	10	10	12	10	11	10	10	11	11	11	11	11	12	8	12	12	13	12	12	11	10	13	13	14	12	14	14	14	13	13	14	14	15	14	15	15	15	14	15	15	16	15	16	16	16	16	17	17	14	17	16	17	19	16	17	18	18	18	17	18	18	19	20	19	19	19	21	23	0	1	2	2	4	3	6	7	7	6	6	7	9	9	10	12	12	12	25	8	9	10	47	17	14	15	9	13	27	10	15	6	24	18	18	23	27	21	29	21	30	31	34	18	35	30	32	39	40	41	43	53	35	29	51	52	63	0	43	51	52	34	44	63	52	31	43	58	55	67	56	61	63	63	51	68	56	71	73	87	75	44	58	55	68	79	64	71	80	75	82	61	68	85	88	90	81	81	91	87	100	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	2	2	2	1	2	2	2	3	3	2	2	2	2	1	1	2	2	1	3	1	1	2	2	2	2	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	5	3	1	2	1	1	1	1	3	2	1	2	2	1	1	2	2	4	3	2	2	2	3	1	2	3	2	2	1	2	1	2	1	1	4	2
