step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55
93000	-181.261182812590818	-188.116670763550189	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.778044694508224	0	2	4	5	7	5	7	7	6	7	8	8	8	10	9	11	9	9	9	9	10	10	10	11	11	10	9	12	12	11	11	14	15	13	13	12	14	15	12	15	15	15	15	17	15	17	17	16	17	17	19	20	20	20	21	0	1	2	2	6	2	6	6	6	6	7	8	8	12	4	15	11	11	13	13	12	27	19	20	21	13	4	14	19	11	11	34	34	25	36	11	15	35	12	24	35	36	25	42	37	45	33	35	43	45	28	40	50	0	45	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	2	2	1	2	1	1	1	1	1	1	1	1	4	3	1	1	3
93500	-180.928454029541797	-187.783941980501169	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.713679956279175	0	2	4	5	8	7	6	6	6	7	7	8	9	8	10	8	9	9	9	10	9	10	10	12	11	10	10	12	12	11	12	15	15	11	11	13	13	14	13	14	14	15	15	16	16	16	18	17	17	19	18	20	19	20	18	0	1	2	1	6	4	4	4	3	8	9	8	10	8	6	8	9	14	6	11	4	16	14	30	19	13	9	20	11	18	15	34	28	23	21	31	15	31	22	35	28	24	36	41	12	40	43	33	43	49	42	48	48	0	21	1	1	1	4	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	2	1	2	1	1	3	1	1	1	1	1	1	1	2	1	2	1	1	3	2	2	1	1	1	2	1	1	1	4
94000	-182.755120544280828	-189.610608495240200	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.746410728835494	0	2	4	5	7	6	5	7	4	7	5	9	9	9	9	11	7	8	10	9	8	10	11	9	11	10	11	13	12	11	12	15	15	13	13	11	13	15	14	15	14	16	14	16	16	15	17	18	17	17	20	20	19	19	20	0	1	1	2	4	2	9	7	2	11	9	5	17	21	5	6	7	17	21	5	17	20	24	7	19	10	21	19	22	26	12	8	31	36	30	17	23	41	23	28	37	17	34	36	21	7	45	42	33	44	53	48	45	0	46	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	3	1	1	1	1	1	1	2	1	1	5	1	3	5	3	1	1	1	1	1	1	2	1	2
94500	-185.712497425666839	-192.567985376626211	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.802409509215946	0	3	3	6	7	6	6	7	6	8	8	9	10	10	8	9	8	8	10	10	9	9	10	11	9	10	10	12	12	12	12	15	13	11	13	9	13	15	14	14	14	16	14	16	13	17	18	17	16	19	19	20	20	19	20	0	1	1	2	2	1	2	3	1	9	2	18	10	10	8	6	7	4	10	22	18	5	25	17	8	18	10	14	25	26	26	30	36	22	14	4	24	24	13	31	34	29	29	40	5	42	35	43	41	48	44	54	47	0	48	1	2	1	1	2	2	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	2	1	1	2	1	2	2	1	1	2	1	2	1	1	1	2	1	1	1	2
95000	-212.824532264892412	-219.680020215851783	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.587346198150907	1	2	3	4	7	6	5	7	6	7	6	8	9	8	9	11	9	9	9	10	9	10	10	12	12	9	10	13	11	11	11	14	14	12	14	13	14	13	12	14	15	15	15	15	16	17	17	18	16	20	19	21	20	19	21	0	1	1	3	7	4	4	6	7	2	4	4	6	10	5	19	14	7	1	15	10	13	19	21	22	8	8	20	15	15	12	8	38	23	25	14	23	27	30	13	33	35	31	30	40	40	34	46	25	44	49	44	47	0	2	1	1	1	1	1	1	1	1	1	3	1	3	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	2	2	1	1	3	1	1	2	2	2	2	3	1	1	2	1	3	1	1	8
95500	-232.891959571555304	-239.747447522514676	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.444570772696068	0	2	4	6	8	7	6	6	5	7	7	8	10	8	8	10	7	9	9	9	10	11	11	12	11	11	10	13	12	11	11	15	15	12	13	12	13	13	14	14	15	16	14	14	16	17	17	17	16	19	19	20	20	21	21	0	1	2	2	8	4	3	3	3	9	2	10	4	4	9	6	7	5	4	17	5	4	17	7	13	11	9	21	23	19	9	31	13	18	20	26	16	30	29	27	18	30	29	27	4	28	32	21	26	47	38	43	9	0	11	1	2	1	2	1	1	1	1	1	1	3	1	2	1	1	2	1	1	1	1	1	4	2	3	1	2	3	1	1	1	3	2	2	2	2	1	2	1	1	3	2	3	1	2	5	2	1	3	4	1	3	3	7	1	11
96000	-202.030910285900859	-208.886398236860231	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.577030999098786	0	2	4	6	8	6	7	7	6	8	7	9	10	9	8	10	8	9	9	9	10	10	11	12	10	9	10	11	12	11	11	14	14	13	14	13	13	14	14	14	15	15	16	16	16	17	18	17	18	20	20	19	20	18	21	0	1	1	3	9	2	4	4	3	8	4	11	10	8	8	7	3	8	4	10	14	1	25	11	5	11	1	20	22	26	22	29	12	12	36	30	12	34	29	29	35	24	11	39	35	15	33	33	38	48	47	46	39	0	52	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	5	1	2	1	1	6	1	1	1	1	1	3	2	1	1	2	1	1	1	1	2	5	1	1	5	3	1	1	1	1	1	4	1	1
96500	-220.659147728375075	-227.514635679334447	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.551279620863668	-1	3	3	5	6	6	7	5	7	7	7	9	9	9	10	10	9	9	9	7	9	10	9	12	11	10	11	12	12	12	11	14	14	13	12	12	13	13	15	14	15	15	15	16	16	16	17	17	18	18	18	20	20	21	20	0	1	1	2	3	4	3	2	5	3	5	5	3	1	19	9	11	9	9	2	10	2	7	20	12	11	15	15	26	10	18	30	23	26	31	31	13	28	20	28	35	36	20	43	35	20	32	25	43	10	45	18	27	0	36	1	2	2	1	1	1	2	1	1	2	1	1	4	4	1	1	1	1	1	1	1	4	1	3	1	1	1	1	1	3	1	1	2	1	1	1	2	1	4	1	1	1	4	1	2	6	1	4	2	6	1	6	5	1	5
97000	-204.107638205588557	-210.963126156547929	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.784598178041592	-1	2	4	6	7	5	6	6	6	8	8	9	9	8	10	10	6	9	10	9	8	7	10	11	11	8	10	10	10	11	10	15	14	11	12	13	13	13	14	14	15	16	16	16	15	17	18	17	17	19	19	18	21	21	19	0	1	2	6	4	3	3	3	1	5	2	7	7	9	12	18	6	4	21	5	7	2	26	26	11	9	7	18	26	15	12	37	25	31	25	34	20	12	23	12	39	33	23	28	38	45	45	39	44	46	46	49	41	0	29	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	3	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	3	2	1	2	1	1	1	1	1	3	1	3
97500	-156.288140783375439	-163.143628734334811	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.814765990599093	0	3	5	6	7	6	6	5	7	7	7	8	9	7	9	8	8	9	8	9	10	10	10	11	11	11	11	12	12	11	12	14	14	12	14	11	13	14	13	14	15	16	15	16	17	17	17	16	18	17	18	20	20	21	21	0	1	2	3	7	2	2	2	3	8	8	7	12	2	12	7	9	14	7	12	6	13	13	20	13	17	15	23	25	13	7	15	28	24	25	22	29	34	26	37	22	41	33	33	33	35	42	32	33	42	46	50	51	0	33	1	1	1	1	1	1	2	1	1	1	1	1	1	3	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	1	1	2	1	1	1	1	1	1	1	1	1	4
98000	-198.588591335654343	-205.444079286613714	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.726011934468263	1	3	4	4	8	7	4	6	6	6	7	8	9	9	9	10	8	8	10	9	8	11	10	11	11	10	11	12	13	12	11	13	14	13	13	11	14	13	14	14	15	15	16	15	17	16	16	17	17	20	20	21	18	21	20	0	1	1	2	9	2	1	2	4	7	9	10	9	5	17	18	8	8	12	10	8	16	6	15	11	18	12	26	10	20	21	20	20	19	22	19	23	31	34	30	38	29	33	36	10	36	39	44	47	46	49	50	33	0	49	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	4	1	1	1	2	2	1	1	2	1	1	2	1	1	1	3	4	4	1	1	1	2	1	1	1	1	2
98500	-216.719989527261049	-223.575477478220421	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.587683235493245	1	3	4	5	7	7	5	6	5	7	8	8	9	10	7	8	9	9	10	9	10	10	10	12	11	11	10	13	12	11	11	13	14	13	13	11	13	14	14	14	15	16	13	17	17	16	18	15	18	18	19	20	21	20	21	0	1	2	2	4	7	2	3	3	4	7	4	10	5	2	5	10	10	7	5	20	15	16	23	11	12	9	31	12	2	9	23	34	26	30	11	14	28	34	35	24	41	30	28	36	23	21	17	40	35	41	28	47	0	7	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	3	2	1	2	1	1	1	1	2	1	2	4	3	3	1	1	1	1	1	1	1	1	1	1	1	1	3	3	4	3	2	3	2	3	1	1	5
99000	-151.355497759229820	-158.210985710189192	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.890986573190265	1	3	4	5	8	6	7	7	7	7	7	8	9	9	8	10	8	8	9	10	8	9	11	11	12	10	10	12	12	11	11	14	14	12	13	12	13	13	14	14	16	15	15	14	16	16	18	17	17	20	19	20	20	21	21	0	1	2	2	6	2	6	4	3	6	6	3	11	4	6	18	8	6	15	12	6	8	14	13	24	17	7	13	30	11	26	27	24	13	36	20	14	31	28	37	32	32	38	36	26	43	46	43	43	46	48	47	48	0	53	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1
99500	-182.609673386030835	-189.465161336990207	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.821567067043709	0	3	4	5	8	6	5	7	6	8	7	9	9	7	9	8	8	9	9	9	10	10	11	11	10	10	10	12	13	11	11	13	14	12	14	12	13	14	14	15	15	16	15	17	16	17	18	16	18	18	19	20	18	20	20	0	1	2	3	6	2	3	4	7	7	7	11	8	2	11	6	9	17	5	17	4	16	12	13	12	13	18	21	24	13	15	27	37	30	24	10	23	18	29	37	37	39	30	43	39	43	34	32	48	44	37	50	45	0	43	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	3	1	1	1	2
100000	-221.919137803965697	-228.774625754925069	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.682761760251109	1	3	5	6	7	5	6	7	5	8	7	7	10	10	8	10	8	9	10	7	8	10	10	10	10	8	10	12	13	11	11	14	14	12	12	12	13	15	14	14	14	14	15	13	16	16	16	17	17	17	19	20	18	20	20	0	1	2	6	6	1	6	6	2	3	7	3	21	18	3	17	7	15	26	6	6	26	17	15	20	20	21	22	7	5	5	44	29	19	24	30	3	44	18	36	30	17	44	21	31	31	39	47	32	22	47	48	48	0	25	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	3	2	2	1	1	1	1	1	4	1	3	1	1	3	1	2	3	3	1	1	1	3	1	2	1	1	6
